actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
584,PT03M27.00S,2023-01-14T02:10:34.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,88.51839684625493,57.35294117647059,1610612765,102,105,2023-01-14T02:10:39Z,5820000,False,37.0,55.0,1,right,B. Bogdanovic 6' step back Jump Shot (22 PTS) (J. Ivey 6 AST),"[202711, 1631093]",1610612765.0,DET,step back,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,6.65,Made,22.0,,,,,,,,,,,J. Ivey,1631093.0,6.0,,,,
585,PT03M17.00S,2023-01-14T02:10:49.4Z,4,REGULAR,foul,personal,[],1628995,,,1610612740,102,105,2023-01-14T02:11:01Z,5830000,False,,,0,,K. Knox II personal FOUL (2 PF),"[1628995, 202685]",1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Mid-Range,8-16 Left,,,,,,,,204058.0,,2.0,0.0,Valanciunas,202685.0,,,,,,,
587,PT03M17.00S,2023-01-14T02:11:04.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,102,105,2023-01-14T02:11:04Z,5850000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT03M17.00S,2023-01-14T02:12:48.7Z,4,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612740,102,105,2023-01-14T02:12:55Z,5860000,False,,,0,,TEAM foul technical,[],1610612765.0,DET,delay,,,,,,,,,,,,,,,,,,204058.0,,,,,,,,,,,,
589,PT03M17.00S,2023-01-14T02:12:56.4Z,4,REGULAR,freethrow,1 of 1,[],1630530,,,1610612740,102,106,2023-01-14T02:12:56Z,5870000,False,,,0,,T. Murphy III technical Free Throw 1 of 1 (19 PTS),[1630530],1610612740.0,NOP,technical,,,Murphy III,T. Murphy III,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
590,PT03M03.00S,2023-01-14T02:13:24.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,5.732588699080158,63.725490196078425,1610612740,102,108,2023-01-14T02:18:32Z,5880000,False,-69.0,1.0,1,left,J. Valanciunas 6' turnaround Jump Shot (27 PTS) (C. McCollum 8 AST),"[202685, 203468]",1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,6.86,Made,27.0,,,,,,,,,,,C. McCollum,203468.0,8.0,,,,
592,PT02M53.00S,2023-01-14T02:13:36.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630631,,,1610612765,102,108,2023-01-14T02:13:46Z,5900000,False,,,0,,J. Alvarado shooting personal FOUL (4 PF) (Ivey 2 FT),"[1630631, 1631093]",1610612740.0,NOP,shooting,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1627526.0,,4.0,0.0,Ivey,1631093.0,,,,,,,
594,PT02M53.00S,2023-01-14T02:14:02.4Z,4,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,103,108,2023-01-14T02:14:19Z,5920000,False,,,0,,J. Ivey Free Throw 1 of 2 (12 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
595,PT02M53.00S,2023-01-14T02:14:02.4Z,4,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,103,108,2023-01-14T02:14:19Z,5930000,False,,,0,,MISS J. Ivey Free Throw 2 of 2,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
596,PT02M51.00S,2023-01-14T02:14:04.4Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612740,103,108,2023-01-14T02:14:19Z,5940000,False,,,0,,N. Marshall REBOUND (Off:1 Def:5),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,595.0,6.0,5.0,1.0,,,,,,,,,,,,,
597,PT02M41.00S,2023-01-14T02:14:32.5Z,4,REGULAR,foul,personal,[],1631093,,,1610612740,103,108,2023-01-14T02:14:45Z,5950000,False,,,0,,J. Ivey personal FOUL (2 PF),"[1631093, 202685]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Left,,,,,,,,2882.0,,2.0,0.0,Valanciunas,202685.0,,,,,,,
599,PT02M29.00S,2023-01-14T02:14:58.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202685,7.703679369250986,48.03921568627451,1610612740,103,110,2023-01-14T02:15:02Z,5970000,False,10.0,20.0,1,left,J. Valanciunas Layup (29 PTS) (C. McCollum 9 AST),"[202685, 203468]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,2.22,Made,29.0,,,,,,,,,,,C. McCollum,203468.0,9.0,,,,
601,PT02M09.00S,2023-01-14T02:15:18.9Z,4,REGULAR,3pt,Jump Shot,[],1628995,70.64717477003943,19.362745098039216,1610612765,103,110,2023-01-14T02:15:24Z,5990000,False,-153.0,223.0,1,right,MISS K. Knox II 27' 3PT,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Left Center,27.09,Missed,,,,,,,,,,,,,,,,,,
602,PT02M05.00S,2023-01-14T02:15:22.9Z,4,REGULAR,rebound,defensive,[],203468,,,1610612740,103,110,2023-01-14T02:15:24Z,6000000,False,,,0,,C. McCollum REBOUND (Off:0 Def:3),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,601.0,3.0,3.0,0.0,,,,,,,,,,,,,
603,PT01M54.00S,2023-01-14T02:15:34.5Z,4,REGULAR,3pt,Jump Shot,[],1630530,27.151773981603156,77.20588235294117,1610612740,103,110,2023-01-14T02:15:41Z,6010000,False,-136.0,203.0,1,left,MISS T. Murphy III 24' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,24.41,Missed,,,,,,,,,,,,,,,,,,
604,PT01M47.00S,2023-01-14T02:15:41.5Z,4,REGULAR,rebound,defensive,[],1628977,,,1610612765,103,110,2023-01-14T02:15:41Z,6020000,False,,,0,,H. Diallo REBOUND (Off:0 Def:7),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Above the Break 3,24+ Left Center,,,,603.0,7.0,7.0,0.0,,,,,,,,,,,,,
605,PT01M45.00S,2023-01-14T02:15:44.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628977,93.11760840998686,45.588235294117645,1610612765,105,110,2023-01-14T02:24:24Z,6030000,False,-22.0,12.0,1,right,H. Diallo running reverse Layup (19 PTS),[1628977],1610612765.0,DET,running reverse,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,2.52,Made,19.0,,,,,,,,,,,,,,,,,
606,PT01M36.00S,2023-01-14T02:15:57.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628977,,,1610612740,105,110,2023-01-14T02:16:05Z,6040000,False,,,0,,H. Diallo shooting personal FOUL (5 PF) (Valanciunas 2 FT),"[1628977, 202685]",1610612765.0,DET,shooting,,,Diallo,H. Diallo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,204058.0,,5.0,1.0,Valanciunas,202685.0,,,,,,,
608,PT01M36.00S,2023-01-14T02:16:32.9Z,4,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,105,111,2023-01-14T02:16:32Z,6060000,False,,,0,,J. Valanciunas Free Throw 1 of 2 (30 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
609,PT01M36.00S,2023-01-14T02:16:34.2Z,4,REGULAR,substitution,out,[],1630587,,,1610612740,105,111,2023-01-14T02:16:40Z,6070000,False,,,0,,SUB out: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT01M36.00S,2023-01-14T02:16:34.2Z,4,REGULAR,substitution,out,[],1628995,,,1610612740,105,111,2023-01-14T02:16:40Z,6080000,False,,,0,,SUB out: K. Knox II,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT01M36.00S,2023-01-14T02:16:34.2Z,4,REGULAR,substitution,in,[],1630165,,,1610612740,105,111,2023-01-14T02:16:40Z,6090000,False,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT01M36.00S,2023-01-14T02:16:34.2Z,4,REGULAR,substitution,in,[],1630180,,,1610612740,105,111,2023-01-14T02:16:40Z,6100000,False,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT01M36.00S,2023-01-14T02:16:58.1Z,4,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,105,112,2023-01-14T02:16:58Z,6110000,False,,,0,,J. Valanciunas Free Throw 2 of 2 (31 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
614,PT01M22.00S,2023-01-14T02:17:13.3Z,4,REGULAR,3pt,Jump Shot,[],1631093,86.15308804204993,3.9215686274509802,1610612765,105,112,2023-01-14T02:17:17Z,6120000,False,-230.0,78.0,1,right,MISS J. Ivey 24' 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Left Corner 3,24+ Left,24.31,Missed,,,,,,,,,,,,,,,,,,
615,PT01M20.00S,2023-01-14T02:17:15.3Z,4,REGULAR,rebound,defensive,[],203468,,,1610612740,105,112,2023-01-14T02:17:17Z,6130000,False,,,0,,C. McCollum REBOUND (Off:0 Def:4),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Left Corner 3,24+ Left,,,,614.0,4.0,4.0,0.0,,,,,,,,,,,,,
616,PT01M00.00S,2023-01-14T02:17:36.1Z,4,REGULAR,3pt,Jump Shot,[],203468,21.369908015768726,89.95098039215686,1610612740,105,112,2023-01-14T02:17:41Z,6140000,False,-200.0,148.0,1,left,MISS C. McCollum 24' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,24.89,Missed,,,,,,,,,,,,,,,,,,
617,PT00M57.40S,2023-01-14T02:17:38.7Z,4,REGULAR,rebound,offensive,[],202685,,,1610612740,105,112,2023-01-14T02:17:41Z,6150000,False,,,0,,J. Valanciunas REBOUND (Off:4 Def:12),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,,,,616.0,16.0,12.0,4.0,,,,,,,,,,,,,
618,PT00M44.30S,2023-01-14T02:17:52.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630631,14.931011826544022,18.627450980392158,1610612740,105,112,2023-01-14T02:18:00Z,6160000,False,157.0,88.0,1,left,MISS J. Alvarado 17' floating Shot,[1630631],1610612740.0,NOP,floating,,,Alvarado,J. Alvarado,,,,,Mid-Range,16-24 Right,17.98,Missed,,,,,,,,,,,,,,,,,,
619,PT00M40.10S,2023-01-14T02:17:56.4Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612765,105,112,2023-01-14T02:17:56Z,6170000,False,,,0,,S. Bey REBOUND (Off:2 Def:7),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Mid-Range,16-24 Right,,,,618.0,9.0,7.0,2.0,,,,,,,,,,,,,
620,PT00M38.40S,2023-01-14T02:17:58.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],202711,78.9257555847569,91.91176470588235,1610612765,105,112,2023-01-14T02:26:12Z,6180000,False,210.0,146.0,1,right,MISS B. Bogdanovic 25' running pullup 3PT,[202711],1610612765.0,DET,running pullup,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,25.52,Missed,,,,,,,,,,,,,,,,,,
621,PT00M38.40S,2023-01-14T02:17:58.0Z,4,REGULAR,rebound,offensive,[],1630180,,,1610612765,105,112,2023-01-14T02:18:06Z,6190000,False,,,0,,S. Bey REBOUND (Off:3 Def:7),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,,,,620.0,10.0,7.0,3.0,,,,,,,,,,,,,
622,PT00M33.60S,2023-01-14T02:18:11.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630530,,,1610612765,105,112,2023-01-14T02:18:16Z,6200000,False,,,0,,T. Murphy III shooting personal FOUL (3 PF) (Bey 2 FT),"[1630530, 1630180]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,204058.0,,3.0,0.0,Bey,1630180.0,,,,,,,
624,PT00M33.60S,2023-01-14T02:18:39.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630180,,,1610612765,105,112,2023-01-14T02:18:39Z,6220000,False,,,0,,MISS S. Bey Free Throw 1 of 2,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
625,PT00M33.60S,2023-01-14T02:18:39.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,105,112,2023-01-14T02:18:39Z,6230000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,624.0,,,,,,,,,,,,,,,,
626,PT00M33.60S,2023-01-14T02:19:01.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630180,,,1610612765,106,112,2023-01-14T02:19:01Z,6240000,False,,,0,,S. Bey Free Throw 2 of 2 (20 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
627,PT00M26.70S,2023-01-14T02:19:15.9Z,4,REGULAR,turnover,lost ball,[],1630230,,,1610612740,106,112,2023-01-14T02:19:21Z,6250000,False,,,0,,N. Marshall lost ball TURNOVER (5 TO),"[1630230, 1630165]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,,,,,,,5.0,,,,,,,,Hayes,1630165.0,,
628,PT00M26.70S,2023-01-14T02:19:15.9Z,4,REGULAR,steal,,[],1630165,,,1610612765,106,112,2023-01-14T02:19:17Z,6260000,False,,,0,,K. Hayes STEAL (2 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
629,PT00M25.40S,2023-01-14T02:19:17.8Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630165,94.03745072273325,50.98039215686274,1610612765,108,112,2023-01-14T02:28:09Z,6270000,False,5.0,4.0,1,right,K. Hayes running DUNK (17 PTS),[1630165],1610612765.0,DET,running,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,0.6,Made,17.0,,,,,,,,,,,,,,,,,
630,PT00M25.40S,2023-01-14T02:19:24.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,108,112,2023-01-14T02:19:24Z,6280000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT00M22.50S,2023-01-14T02:21:04.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628977,,,1610612740,108,112,2023-01-14T02:21:32Z,6290000,False,,,0,,H. Diallo shooting personal FOUL (6 PF) (Valanciunas 2 FT),"[1628977, 202685]",1610612765.0,DET,shooting,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,,,,,,,,1627526.0,,6.0,1.0,Valanciunas,202685.0,,,,,,,
636,PT00M22.50S,2023-01-14T02:21:17.3Z,4,REGULAR,substitution,out,[],1628977,,,1610612740,108,112,2023-01-14T02:21:30Z,6310000,False,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT00M22.50S,2023-01-14T02:21:17.3Z,4,REGULAR,substitution,in,[],1628995,,,1610612740,108,112,2023-01-14T02:21:30Z,6320000,False,,,0,,SUB in: K. Knox II,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT00M22.50S,2023-01-14T02:21:57.4Z,4,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,108,113,2023-01-14T02:21:57Z,6330000,False,,,0,,J. Valanciunas Free Throw 1 of 2 (32 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,Made,32.0,,,,,,,,,,,,,,,,,
639,PT00M22.50S,2023-01-14T02:22:16.3Z,4,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,108,114,2023-01-14T02:22:16Z,6340000,False,,,0,,J. Valanciunas Free Throw 2 of 2 (33 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,Made,33.0,,,,,,,,,,,,,,,,,
640,PT00M22.50S,2023-01-14T02:22:19.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,108,114,2023-01-14T02:22:19Z,6350000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT00M22.50S,2023-01-14T02:23:25.0Z,4,REGULAR,substitution,out,[],202685,,,1610612765,108,114,2023-01-14T02:23:36Z,6360000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT00M22.50S,2023-01-14T02:23:25.0Z,4,REGULAR,substitution,out,[],1630530,,,1610612765,108,114,2023-01-14T02:23:36Z,6370000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT00M22.50S,2023-01-14T02:23:25.0Z,4,REGULAR,substitution,in,[],1626204,,,1610612765,108,114,2023-01-14T02:23:36Z,6380000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT00M22.50S,2023-01-14T02:23:25.0Z,4,REGULAR,substitution,in,[],1630700,,,1610612765,108,114,2023-01-14T02:23:36Z,6390000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT00M20.50S,2023-01-14T02:23:47.8Z,4,REGULAR,turnover,bad pass,[],1630165,,,1610612765,108,114,2023-01-14T02:23:51Z,6400000,False,,,0,,K. Hayes bad pass TURNOVER (4 TO),"[1630165, 203468]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Mid-Range,16-24 Right,,,,,,,,,4.0,,,,,,,,McCollum,203468.0,,
646,PT00M20.50S,2023-01-14T02:23:47.8Z,4,REGULAR,steal,,[],203468,,,1610612740,108,114,2023-01-14T02:23:49Z,6410000,False,,,0,,C. McCollum STEAL (1 STL),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
647,PT00M16.60S,2023-01-14T02:23:53.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631093,,,1610612740,108,114,2023-01-14T02:29:40Z,6420000,False,,,0,,J. Ivey take personal FOUL (3 PF) (Marshall 2 FT),"[1631093, 1630230]",1610612765.0,DET,take,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Right,,,,,,,,204058.0,,3.0,0.0,Marshall,1630230.0,,,,,,,
649,PT00M16.60S,2023-01-14T02:24:19.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630230,,,1610612740,108,114,2023-01-14T02:24:19Z,6440000,False,,,0,,MISS N. Marshall Free Throw 1 of 2,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
650,PT00M16.60S,2023-01-14T02:24:19.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,108,114,2023-01-14T02:24:19Z,6450000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,649.0,,,,,,,,,,,,,,,,
651,PT00M16.60S,2023-01-14T02:24:29.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630230,,,1610612740,108,115,2023-01-14T02:24:29Z,6460000,False,,,0,,N. Marshall Free Throw 2 of 2 (17 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
652,PT00M16.60S,2023-01-14T02:24:31.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,108,115,2023-01-14T02:24:31Z,6470000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M12.70S,2023-01-14T02:26:04.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,91.40932982917214,44.85294117647059,1610612765,108,115,2023-01-14T02:30:48Z,6480000,False,-26.0,28.0,1,right,MISS S. Bey driving Layup,[1630180],1610612765.0,DET,driving,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,3.82,Missed,,,,,,,,,,,,,,,,,,
654,PT00M10.80S,2023-01-14T02:26:06.6Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612740,108,115,2023-01-14T02:26:06Z,6490000,False,,,0,,L. Nance Jr. REBOUND (Off:2 Def:7),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,,653.0,9.0,7.0,2.0,,,,,,,,,,,,,
655,PT00M10.00S,2023-01-14T02:26:09.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631093,,,1610612740,108,115,2023-01-14T02:31:02Z,6500000,False,,,0,,J. Ivey take personal FOUL (4 PF) (McCollum 2 FT),"[1631093, 203468]",1610612765.0,DET,take,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,,,,,,1627526.0,,4.0,0.0,McCollum,203468.0,,,,,,,
657,PT00M10.00S,2023-01-14T02:26:40.1Z,4,REGULAR,freethrow,1 of 2,[],203468,,,1610612740,108,115,2023-01-14T02:26:40Z,6520000,False,,,0,,MISS C. McCollum Free Throw 1 of 2,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
658,PT00M10.00S,2023-01-14T02:26:40.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,108,115,2023-01-14T02:26:40Z,6530000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,657.0,,,,,,,,,,,,,,,,
659,PT00M10.00S,2023-01-14T02:26:53.2Z,4,REGULAR,freethrow,2 of 2,[],203468,,,1610612740,108,116,2023-01-14T02:26:53Z,6540000,False,,,0,,C. McCollum Free Throw 2 of 2 (19 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
660,PT00M05.50S,2023-01-14T02:27:02.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,89.17542706964521,58.57843137254902,1610612765,108,116,2023-01-14T02:31:33Z,6550000,False,43.0,49.0,1,right,MISS J. Ivey 6' driving floating bank Shot,[1631093],1610612765.0,DET,driving floating bank,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,6.54,Missed,,,,,,,,,,,,,,,,,,
661,PT00M04.30S,2023-01-14T02:27:03.7Z,4,REGULAR,rebound,offensive,[],1628995,,,1610612765,108,116,2023-01-14T02:27:12Z,6560000,False,,,0,,K. Knox II REBOUND (Off:1 Def:4),[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,In The Paint (Non-RA),0-8 Center,,,,660.0,5.0,4.0,1.0,,,,,,,,,,,,,
662,PT00M04.30S,2023-01-14T02:27:07.9Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628995,94.40999984741211,50.0,1610612765,110,116,2023-01-14T02:31:49Z,6570000,False,0.0,0.0,1,right,K. Knox II tip Layup (7 PTS),[1628995],1610612765.0,DET,tip,,,Knox II,K. Knox II,,,,,Restricted Area,0-8 Center,0.0,Made,7.0,,,,,,,,,,,,,,,,,
663,PT00M00.00S,2023-01-14T02:27:14.7Z,4,REGULAR,period,end,[],0,,,1610612740,110,116,2023-01-14T02:27:14Z,6580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M00.00S,2023-01-14T02:27:18.7Z,4,REGULAR,game,end,[],0,,,0,110,116,2023-01-14T02:27:18Z,6590000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
