actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,blockPlayerName,blockPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
352,PT10M40.00S,2022-11-05T00:25:16.7Z,3,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,42,61,2022-11-05T00:25:16Z,3430000,,,0,,J. Ivey Free Throw 1 of 2 (8 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
353,PT10M40.00S,2022-11-05T00:25:28.1Z,3,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,43,61,2022-11-05T00:25:28Z,3440000,,,0,,J. Ivey Free Throw 2 of 2 (9 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
354,PT10M22.00S,2022-11-05T00:25:47.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,12.401445466491452,48.529411764705884,1610612739,43,61,2022-11-05T00:25:52Z,3450000,7.0,64.0,1,left,MISS E. Mobley 6' turnaround Hook,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,6.45,,,,,,,,
355,PT10M18.00S,2022-11-05T00:25:51.2Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612765,43,61,2022-11-05T00:25:51Z,3460000,,,0,,S. Bey REBOUND (Off:0 Def:2),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,354.0,2.0,2.0,0.0,,,,,,,,,
357,PT10M13.00S,2022-11-05T00:26:15.1Z,3,REGULAR,foul,offensive,[],202711,,,1610612765,43,61,2022-11-05T00:26:26Z,3480000,,,0,,B. Bogdanovic offensive FOUL (1 PF),"[202711, 1630171]",1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,1628171.0,1.0,0.0,Okoro,1630171.0,,,,,,,,,,,,,,,
359,PT10M13.00S,2022-11-05T00:26:15.1Z,3,REGULAR,turnover,offensive foul,[],202711,,,1610612765,43,61,2022-11-05T00:26:15Z,3500000,,,0,,B. Bogdanovic offensive foul TURNOVER (2 TO),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,1628171.0,,,,,,,,,,,,,,2.0,,,,,
360,PT09M52.00S,2022-11-05T00:26:48.8Z,3,REGULAR,turnover,bad pass,[],1629731,,,1610612739,43,61,2022-11-05T00:26:53Z,3510000,,,0,,D. Wade bad pass TURNOVER (1 TO),"[1629731, 1630191]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,1.0,,,,Stewart,1630191.0
361,PT09M52.00S,2022-11-05T00:26:48.8Z,3,REGULAR,steal,,[],1630191,,,1610612765,43,61,2022-11-05T00:26:50Z,3520000,,,0,,I. Stewart STEAL (1 STL),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
362,PT09M46.00S,2022-11-05T00:26:55.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202711,92.82194480946123,43.627450980392155,1610612765,43,61,2022-11-05T00:26:59Z,3530000,-32.0,15.0,1,right,MISS B. Bogdanovic Layup - blocked,"[202711, 1628386]",1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,3.53,Allen,1628386.0,,,,,,
363,PT09M46.00S,2022-11-05T00:26:55.4Z,3,REGULAR,block,,[],1628386,,,1610612765,43,61,2022-11-05T00:26:58Z,3540000,,,0,,J. Allen BLOCK (2 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
364,PT09M43.00S,2022-11-05T00:26:58.4Z,3,REGULAR,rebound,defensive,[],1630171,,,1610612739,43,61,2022-11-05T00:26:59Z,3550000,,,0,,I. Okoro REBOUND (Off:0 Def:2),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,,,362.0,2.0,2.0,0.0,,,,,,,,,
365,PT09M31.00S,2022-11-05T00:27:11.8Z,3,REGULAR,foul,personal,['2freethrow'],1631093,,,1610612739,43,61,2022-11-05T00:27:23Z,3560000,,,0,,J. Ivey shooting personal FOUL (3 PF) (LeVert 2 FT),"[1631093, 1627747]",1610612765.0,DET,shooting,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,1204.0,3.0,0.0,LeVert,1627747.0,,,,,,,,,,,,,,,
367,PT09M31.00S,2022-11-05T00:27:41.7Z,3,REGULAR,freethrow,1 of 2,[],1627747,,,1610612739,43,62,2022-11-05T00:27:41Z,3580000,,,0,,C. LeVert Free Throw 1 of 2 (5 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
368,PT09M31.00S,2022-11-05T00:27:55.1Z,3,REGULAR,freethrow,2 of 2,[],1627747,,,1610612739,43,63,2022-11-05T00:27:55Z,3590000,,,0,,C. LeVert Free Throw 2 of 2 (6 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
369,PT09M20.00S,2022-11-05T00:28:08.0Z,3,REGULAR,2pt,Jump Shot,[],1630595,75.34494086727989,60.78431372549019,1610612765,43,63,2022-11-05T00:28:13Z,3600000,54.0,179.0,1,right,MISS C. Cunningham 18' step back Shot,[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Center,,,,,,Missed,,,,,,18.72,,,,,,,,
370,PT09M17.00S,2022-11-05T00:28:11.0Z,3,REGULAR,rebound,defensive,[],1630171,,,1610612739,43,63,2022-11-05T00:28:13Z,3610000,,,0,,I. Okoro REBOUND (Off:0 Def:3),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Mid-Range,16-24 Center,,,,,,,,369.0,3.0,3.0,0.0,,,,,,,,,
371,PT09M15.00S,2022-11-05T00:28:13.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630171,6.4881734559789805,44.11764705882353,1610612739,43,65,2022-11-05T00:28:24Z,3620000,29.0,8.0,1,left,I. Okoro running Layup (6 PTS),[1630171],1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,,,,,3.06,,,,,,,,
372,PT09M15.00S,2022-11-05T00:28:20.5Z,3,REGULAR,foul,personal,['1freethrow'],202711,,,1610612739,43,65,2022-11-05T00:28:30Z,3630000,,,0,,B. Bogdanovic shooting personal FOUL (2 PF) (Okoro 1 FT),"[202711, 1630171]",1610612765.0,DET,shooting,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,1628171.0,2.0,0.0,Okoro,1630171.0,,,,,,,,,,,,,,,
374,PT09M15.00S,2022-11-05T00:28:34.9Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1630171,,,1610612739,43,66,2022-11-05T00:28:34Z,3650000,,,0,,I. Okoro Free Throw 1 of 1 (7 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
375,PT09M05.00S,2022-11-05T00:28:46.6Z,3,REGULAR,3pt,Jump Shot,[],1630180,70.3515111695138,78.18627450980392,1610612765,46,66,2022-11-05T00:28:51Z,3660000,141.0,226.0,1,right,S. Bey 26' 3PT  (11 PTS) (I. Stewart 1 AST),"[1630180, 1630191]",1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,,,,,,Made,11.0,,,,,26.65,,,,I. Stewart,1630191.0,1.0,,
377,PT08M52.00S,2022-11-05T00:28:58.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,8.590670170827863,57.1078431372549,1610612739,46,68,2022-11-05T00:29:04Z,3680000,-36.0,28.0,1,left,C. LeVert driving Layup (8 PTS),[1627747],1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,8.0,,,,,4.54,,,,,,,,
378,PT08M34.00S,2022-11-05T00:29:18.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,91.63929040735874,45.09803921568627,1610612765,48,68,2022-11-05T00:29:23Z,3690000,-25.0,26.0,1,right,I. Stewart Layup (4 PTS) (C. Cunningham 4 AST),"[1630191, 1630595]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,,3.58,,,,C. Cunningham,1630595.0,4.0,,
380,PT08M12.00S,2022-11-05T00:29:39.7Z,3,REGULAR,turnover,bad pass,[],1627747,,,1610612739,48,68,2022-11-05T00:29:46Z,3710000,,,0,,C. LeVert bad pass TURNOVER (1 TO),"[1627747, 202711]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,1.0,,,,Bogdanovic,202711.0
381,PT08M12.00S,2022-11-05T00:29:39.7Z,3,REGULAR,steal,,[],202711,,,1610612765,48,68,2022-11-05T00:29:41Z,3720000,,,0,,B. Bogdanovic STEAL (1 STL),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
382,PT08M07.00S,2022-11-05T00:29:44.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202711,91.37647831800263,55.88235294117647,1610612765,48,68,2022-11-05T00:29:49Z,3730000,29.0,29.0,1,right,MISS B. Bogdanovic Layup - blocked,"[202711, 1630596]",1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,4.1,Mobley,1630596.0,,,,,,
383,PT08M07.00S,2022-11-05T00:29:44.2Z,3,REGULAR,block,,[],1630596,,,1610612765,48,68,2022-11-05T00:29:46Z,3740000,,,0,,E. Mobley BLOCK (4 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
384,PT08M04.00S,2022-11-05T00:29:47.2Z,3,REGULAR,rebound,defensive,[],1630171,,,1610612739,48,68,2022-11-05T00:29:49Z,3750000,,,0,,I. Okoro REBOUND (Off:0 Def:4),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,,,382.0,4.0,4.0,0.0,,,,,,,,,
385,PT07M59.00S,2022-11-05T00:29:53.0Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fastbreak']",1630171,13.32128777923785,46.81372549019608,1610612739,48,68,2022-11-05T00:29:58Z,3760000,16.0,73.0,1,left,MISS I. Okoro 7' Hook - blocked,"[1630171, 1630191]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,7.44,Stewart,1630191.0,,,,,,
386,PT07M59.00S,2022-11-05T00:29:53.0Z,3,REGULAR,block,,[],1630191,,,1610612739,48,68,2022-11-05T00:29:56Z,3770000,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
387,PT07M55.00S,2022-11-05T00:29:57.0Z,3,REGULAR,rebound,defensive,[],1631093,,,1610612765,48,68,2022-11-05T00:29:58Z,3780000,,,0,,J. Ivey REBOUND (Off:1 Def:3),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,385.0,4.0,3.0,1.0,,,,,,,,,
388,PT07M49.00S,2022-11-05T00:30:02.8Z,3,REGULAR,3pt,Jump Shot,[],1630180,83.22930354796321,5.882352941176478,1610612765,48,68,2022-11-05T00:30:10Z,3790000,-221.0,105.0,1,right,MISS S. Bey 24' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,24.44,,,,,,,,
389,PT07M45.00S,2022-11-05T00:30:07.7Z,3,REGULAR,rebound,offensive,[],1630191,,,1610612765,48,68,2022-11-05T00:30:07Z,3800000,,,0,,I. Stewart REBOUND (Off:3 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,,,,,,,,388.0,4.0,1.0,3.0,,,,,,,,,
390,PT07M45.00S,2022-11-05T00:30:09.6Z,3,REGULAR,foul,personal,['2freethrow'],1630171,,,1610612765,48,68,2022-11-05T00:30:27Z,3810000,,,0,,I. Okoro shooting personal FOUL (1 PF) (Bey 2 FT),"[1630171, 1630180]",1610612739.0,CLE,shooting,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,1628171.0,1.0,0.0,Bey,1630180.0,,,,,,,,,,,,,,,
392,PT07M45.00S,2022-11-05T00:30:36.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630180,,,1610612765,49,68,2022-11-05T00:30:36Z,3830000,,,0,,S. Bey Free Throw 1 of 2 (12 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
393,PT07M45.00S,2022-11-05T00:30:51.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630180,,,1610612765,50,68,2022-11-05T00:30:51Z,3840000,,,0,,S. Bey Free Throw 2 of 2 (13 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
395,PT07M28.00S,2022-11-05T00:31:11.3Z,3,REGULAR,turnover,bad pass,[],1627747,,,1610612739,50,68,2022-11-05T00:31:15Z,3850000,,,0,,C. LeVert bad pass TURNOVER (2 TO),"[1627747, 1630180]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,2.0,,,,Bey,1630180.0
396,PT07M28.00S,2022-11-05T00:31:11.3Z,3,REGULAR,steal,,[],1630180,,,1610612765,50,68,2022-11-05T00:31:13Z,3860000,,,0,,S. Bey STEAL (3 STL),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
397,PT07M24.00S,2022-11-05T00:31:15.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631093,92.95335085413929,50.73529411764706,1610612765,52,68,2022-11-05T00:31:23Z,3870000,4.0,14.0,1,right,J. Ivey running DUNK (11 PTS) (S. Bey 2 AST),"[1631093, 1630180]",1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,,,,,1.42,,,,S. Bey,1630180.0,2.0,,
399,PT07M23.00S,2022-11-05T00:31:23.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,52,68,2022-11-05T00:31:23Z,3890000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT07M23.00S,2022-11-05T00:31:27.3Z,3,REGULAR,substitution,out,[],1627747,,,1610612739,52,68,2022-11-05T00:34:09Z,3900000,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT07M23.00S,2022-11-05T00:31:27.3Z,3,REGULAR,substitution,out,[],1630171,,,1610612739,52,68,2022-11-05T00:34:09Z,3910000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT07M23.00S,2022-11-05T00:31:27.3Z,3,REGULAR,substitution,in,[],1626224,,,1610612739,52,68,2022-11-05T00:34:09Z,3920000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT07M23.00S,2022-11-05T00:31:27.3Z,3,REGULAR,substitution,in,[],203526,,,1610612739,52,68,2022-11-05T00:34:09Z,3930000,,,0,,SUB in: R. Neto,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT07M08.00S,2022-11-05T00:34:25.8Z,3,REGULAR,3pt,Jump Shot,[],203526,35.134691195795014,61.76470588235294,1610612739,52,68,2022-11-05T00:34:31Z,3940000,-59.0,278.0,1,left,MISS R. Neto 28' 3PT,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,28.4,,,,,,,,
405,PT07M05.00S,2022-11-05T00:34:28.8Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612765,52,68,2022-11-05T00:34:31Z,3950000,,,0,,S. Bey REBOUND (Off:0 Def:3),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Center,,,,,,,,404.0,3.0,3.0,0.0,,,,,,,,,
406,PT06M59.00S,2022-11-05T00:34:34.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202711,87.69710906701708,98.52941176470588,1610612765,55,68,2022-11-05T00:34:39Z,3960000,243.0,63.0,1,right,B. Bogdanovic 25' 3PT  (6 PTS) (J. Ivey 2 AST),"[202711, 1631093]",1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,,,,,,Made,6.0,,,,,25.07,,,,J. Ivey,1631093.0,2.0,,
408,PT06M37.00S,2022-11-05T00:34:56.3Z,3,REGULAR,3pt,Jump Shot,[],1626224,25.147831800262807,89.70588235294117,1610612739,55,71,2022-11-05T00:35:03Z,3980000,-199.0,184.0,1,left,C. Osman 27' 3PT step back bank (12 PTS),[1626224],1610612739.0,CLE,step back bank,,,Osman,C. Osman,,,,,Above the Break 3,24+ Left Center,,,,,,Made,12.0,,,,,27.06,,,,,,,,
409,PT06M23.00S,2022-11-05T00:35:11.4Z,3,REGULAR,2pt,Jump Shot,[],1631093,82.70367936925098,68.13725490196079,1610612765,55,71,2022-11-05T00:36:30Z,3990000,91.0,110.0,1,right,MISS J. Ivey 14' pullup Shot,[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,,,,14.26,,,,,,,,
410,PT06M19.00S,2022-11-05T00:35:15.4Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,55,71,2022-11-05T00:35:16Z,4000000,,,0,,J. Allen REBOUND (Off:2 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Right,,,,,,,,409.0,7.0,5.0,2.0,,,,,,,,,
411,PT06M15.00S,2022-11-05T00:35:21.8Z,3,REGULAR,foul,personal,[],202711,,,1610612739,55,71,2022-11-05T00:35:39Z,4010000,,,0,,B. Bogdanovic personal FOUL (3 PF),"[202711, 1626224]",1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,1204.0,3.0,0.0,Osman,1626224.0,,,,,,,,,,,,,,,
413,PT06M15.00S,2022-11-05T00:35:29.1Z,3,REGULAR,substitution,out,[],1630596,,,1610612739,55,71,2022-11-05T00:35:35Z,4030000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M15.00S,2022-11-05T00:35:29.1Z,3,REGULAR,substitution,in,[],201567,,,1610612739,55,71,2022-11-05T00:35:35Z,4040000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT06M05.00S,2022-11-05T00:35:51.6Z,3,REGULAR,turnover,out-of-bounds,[],1628386,,,1610612739,55,71,2022-11-05T00:35:59Z,4050000,,,0,,J. Allen bad pass out-of-bounds TURNOVER (3 TO),[1628386],1610612739.0,CLE,bad pass,,,Allen,J. Allen,,,,,Mid-Range,16-24 Center,1148.0,,,,,,,,,,,,,,3.0,,,,,
416,PT05M51.00S,2022-11-05T00:36:12.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630191,67.85479632063075,46.568627450980394,1610612765,55,71,2022-11-05T00:36:17Z,4060000,-17.0,250.0,1,right,MISS I. Stewart 25' 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,25.03,,,,,,,,
417,PT05M49.00S,2022-11-05T00:36:14.7Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,55,71,2022-11-05T00:36:17Z,4070000,,,0,,K. Love REBOUND (Off:3 Def:4),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,,,,,,,,416.0,7.0,4.0,3.0,,,,,,,,,
418,PT05M36.00S,2022-11-05T00:36:28.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,12.00722733245729,45.833333333333336,1610612739,55,71,2022-11-05T00:36:32Z,4080000,21.0,60.0,1,left,MISS J. Allen 6' turnaround Hook,[1628386],1610612739.0,CLE,turnaround,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,6.39,,,,,,,,
419,PT05M33.00S,2022-11-05T00:36:31.4Z,3,REGULAR,rebound,defensive,[],1631093,,,1610612765,55,71,2022-11-05T00:36:32Z,4090000,,,0,,J. Ivey REBOUND (Off:1 Def:4),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,418.0,5.0,4.0,1.0,,,,,,,,,
420,PT05M31.00S,2022-11-05T00:36:35.4Z,3,REGULAR,foul,personal,[],1629731,,,1610612765,55,71,2022-11-05T00:36:50Z,4100000,,,0,,D. Wade personal FOUL (2 PF),"[1629731, 1631093]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Mid-Range,8-16 Right,1628171.0,2.0,0.0,Ivey,1631093.0,,,,,,,,,,,,,,,
422,PT05M22.00S,2022-11-05T00:37:01.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,89.27398160315374,53.92156862745098,1610612765,57,71,2022-11-05T00:37:10Z,4120000,20.0,48.0,1,right,S. Bey driving finger roll Layup (15 PTS),[1630180],1610612765.0,DET,driving finger roll,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,15.0,,,,,5.21,,,,,,,,
423,PT05M03.00S,2022-11-05T00:37:20.6Z,3,REGULAR,3pt,Jump Shot,[],1626224,35.528909329829176,71.32352941176471,1610612739,57,74,2022-11-05T00:37:43Z,4130000,-107.0,281.0,1,left,C. Osman 30' 3PT pullup (15 PTS),[1626224],1610612739.0,CLE,pullup,,,Osman,C. Osman,,,,,Above the Break 3,24+ Left Center,,,,,,Made,15.0,,,,,30.1,,,,,,,,
424,PT04M41.00S,2022-11-05T00:37:42.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,90.98226018396846,60.049019607843135,1610612765,59,74,2022-11-05T00:37:59Z,4140000,50.0,32.0,1,right,I. Stewart Layup (6 PTS) (C. Cunningham 5 AST),"[1630191, 1630595]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,6.0,,,,,5.97,,,,C. Cunningham,1630595.0,5.0,,
426,PT04M30.00S,2022-11-05T00:37:54.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,9.641918528252305,56.86274509803921,1610612739,59,76,2022-11-05T00:38:40Z,4160000,-34.0,38.0,1,left,J. Allen cutting DUNK (23 PTS) (C. Osman 4 AST),"[1628386, 1626224]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,23.0,,,,,5.13,,,,C. Osman,1626224.0,4.0,,
428,PT04M14.00S,2022-11-05T00:38:18.8Z,3,REGULAR,3pt,Jump Shot,[],1630180,75.34494086727989,10.784313725490193,1610612765,59,76,2022-11-05T00:38:32Z,4180000,-196.0,179.0,1,right,MISS S. Bey 26' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,26.57,,,,,,,,
429,PT04M14.00S,2022-11-05T00:38:18.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612739,59,76,2022-11-05T00:38:32Z,4190000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,428.0,,,,,,,,,,,,
430,PT04M14.00S,2022-11-05T00:38:28.3Z,3,REGULAR,foul,personal,[],1630191,,,1610612739,59,76,2022-11-05T00:43:18Z,4200000,,,0,,I. Stewart loose ball personal FOUL (4 PF),"[1630191, 1628386]",1610612765.0,DET,loose ball,,,Stewart,I. Stewart,,,,,Mid-Range,8-16 Right,1148.0,4.0,0.0,Allen,1628386.0,,,,,,,,,,,,,,,
432,PT04M14.00S,2022-11-05T00:38:36.5Z,3,REGULAR,substitution,out,[],1629731,,,1610612739,59,76,2022-11-05T00:38:45Z,4220000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M14.00S,2022-11-05T00:38:36.5Z,3,REGULAR,substitution,in,[],1627747,,,1610612739,59,76,2022-11-05T00:38:45Z,4230000,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M04.00S,2022-11-05T00:38:52.8Z,3,REGULAR,2pt,Jump Shot,[],201567,16.031537450722738,66.58241421568627,1610612739,59,78,2022-11-05T00:39:05Z,4240000,-83.0,98.0,1,left,K. Love 12' pullup bank Jump Shot (10 PTS),[201567],1610612739.0,CLE,pullup bank,,,Love,K. Love,,,,,Mid-Range,8-16 Left,,,,,,Made,10.0,,,,,12.85,,,,,,,,
435,PT04M04.00S,2022-11-05T00:38:58.6Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631093,,,1610612739,59,78,2022-11-05T00:39:07Z,4250000,,,0,,J. Ivey shooting personal FOUL (4 PF) (Love 1 FT),"[1631093, 201567]",1610612765.0,DET,shooting,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Center,1628171.0,4.0,0.0,Love,201567.0,,,,,,,,,,,,,,,
437,PT04M04.00S,2022-11-05T00:39:09.2Z,3,REGULAR,substitution,out,[],1628386,,,1610612739,59,78,2022-11-05T00:39:11Z,4270000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
