actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
179,PT11M42.00S,2022-11-15T00:44:47.4Z,2,REGULAR,3pt,Jump Shot,[],1630201,79.28712220762155,90.93137254901961,1610612761,23,30,2022-11-15T00:44:53Z,1740000,False,205.0,142.0,1,right,M. Flynn 24' 3PT  (7 PTS) (C. Koloko 1 AST),"[1630201, 1631132]",1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Right Center,,,,24.92,Made,7.0,C. Koloko,1631132.0,1.0,,,,,,,,,,,
181,PT11M20.00S,2022-11-15T00:45:10.0Z,2,REGULAR,foul,personal,['2freethrow'],1631132,,,1610612765,23,30,2022-11-15T00:45:20Z,1760000,False,,,0,,C. Koloko shooting personal FOUL (1 PF) (Diallo 2 FT),"[1631132, 1628977]",1610612761.0,TOR,shooting,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628159.0,,,,,1.0,0.0,Diallo,1628977.0,,
183,PT11M20.00S,2022-11-15T00:45:39.0Z,2,REGULAR,freethrow,1 of 2,[],1628977,,,1610612765,24,30,2022-11-15T00:45:39Z,1780000,False,,,0,,H. Diallo Free Throw 1 of 2 (1 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
184,PT11M20.00S,2022-11-15T00:45:58.5Z,2,REGULAR,freethrow,2 of 2,[],1628977,,,1610612765,25,30,2022-11-15T00:45:58Z,1790000,False,,,0,,H. Diallo Free Throw 2 of 2 (2 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
185,PT11M00.00S,2022-11-15T00:46:19.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627823,91.24507227332458,45.34313725490197,1610612761,25,30,2022-11-15T00:46:25Z,1800000,False,-23.0,30.0,1,right,MISS J. Hernangomez driving Layup,[1627823],1610612761.0,TOR,driving,,,Hernangomez,J. Hernangomez,,,,,Restricted Area,0-8 Center,,,,3.78,Missed,,,,,,,,,,,,,,,
186,PT10M55.00S,2022-11-15T00:46:24.9Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612765,25,30,2022-11-15T00:46:25Z,1810000,False,,,0,,S. Bey REBOUND (Off:0 Def:1),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,185.0,1.0,1.0,0.0,,,,,,
187,PT10M46.00S,2022-11-15T00:46:33.3Z,2,REGULAR,3pt,Jump Shot,[],202692,7.145203679369246,3.9215686274509807,1610612765,28,30,2022-11-15T00:46:38Z,1820000,False,230.0,15.0,1,left,A. Burks 3PT  (6 PTS) (I. Livers 1 AST),"[202692, 1630587]",1610612765.0,DET,,,,Burks,A. Burks,,,,,Right Corner 3,24+ Right,,,,23.09,Made,6.0,I. Livers,1630587.0,1.0,,,,,,,,,,,
189,PT10M25.00S,2022-11-15T00:46:53.9Z,2,REGULAR,2pt,Jump Shot,[],1628449,76.52759526938239,49.01960784313726,1610612761,28,32,2022-11-15T00:47:01Z,1840000,False,-5.0,168.0,1,right,C. Boucher 16' step back Jump Shot (4 PTS) (M. Flynn 2 AST),"[1628449, 1630201]",1610612761.0,TOR,step back,,,Boucher,C. Boucher,,,,,Mid-Range,16-24 Center,,,,16.82,Made,4.0,M. Flynn,1630201.0,2.0,,,,,,,,,,,
192,PT09M53.00S,2022-11-15T00:47:55.7Z,2,REGULAR,2pt,Jump Shot,[],1630180,9.510512483574246,12.009803921568633,1610612765,28,32,2022-11-15T00:48:01Z,1870000,False,190.0,37.0,1,left,MISS S. Bey 19' Jump Shot,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Mid-Range,16-24 Right,,,,19.36,Missed,,,,,,,,,,,,,,,
193,PT09M49.00S,2022-11-15T00:47:59.7Z,2,REGULAR,rebound,defensive,[],1630201,,,1610612761,28,32,2022-11-15T00:48:01Z,1880000,False,,,0,,M. Flynn REBOUND (Off:0 Def:2),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Mid-Range,16-24 Right,,,,,,,,,,,192.0,2.0,2.0,0.0,,,,,,
194,PT09M32.00S,2022-11-15T00:48:16.6Z,2,REGULAR,3pt,Jump Shot,[],1630201,78.10446780551905,8.088235294117652,1610612761,28,32,2022-11-15T01:02:45Z,1890000,False,-210.0,153.0,1,right,MISS M. Flynn 25' step back 3PT,[1630201],1610612761.0,TOR,step back,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Left Center,,,,25.97,Missed,,,,,,,,,,,,,,,
195,PT09M29.00S,2022-11-15T00:48:19.6Z,2,REGULAR,rebound,offensive,[],1631132,,,1610612761,28,32,2022-11-15T00:48:21Z,1900000,False,,,0,,C. Koloko REBOUND (Off:1 Def:0),[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,194.0,1.0,0.0,1.0,,,,,,
196,PT09M25.00S,2022-11-15T00:48:24.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628449,73.76806833114324,38.48039215686274,1610612761,28,34,2022-11-15T00:48:29Z,1910000,False,-58.0,194.0,1,right,C. Boucher 20' pullup Jump Shot (6 PTS) (M. Flynn 3 AST),"[1628449, 1630201]",1610612761.0,TOR,pullup,,,Boucher,C. Boucher,,,,,Mid-Range,16-24 Center,,,,20.25,Made,6.0,M. Flynn,1630201.0,3.0,,,,,,,,,,,
198,PT09M07.00S,2022-11-15T00:48:41.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,8.590670170827863,52.94117647058824,1610612765,30,34,2022-11-15T00:48:46Z,1930000,False,-15.0,28.0,1,left,S. Bey driving Layup (5 PTS),[1630180],1610612765.0,DET,driving,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,3.19,Made,5.0,,,,,,,,,,,,,,
199,PT08M49.00S,2022-11-15T00:48:59.0Z,2,REGULAR,2pt,Jump Shot,[],1628449,76.00197109067017,73.77450980392157,1610612761,30,36,2022-11-15T00:49:04Z,1940000,False,119.0,173.0,1,right,C. Boucher 21' pullup Jump Shot (8 PTS) (J. Hernangomez 2 AST),"[1628449, 1627823]",1610612761.0,TOR,pullup,,,Boucher,C. Boucher,,,,,Mid-Range,16-24 Right Center,,,,21.0,Made,8.0,J. Hernangomez,1627823.0,2.0,,,,,,,,,,,
201,PT08M33.00S,2022-11-15T00:49:15.3Z,2,REGULAR,2pt,Jump Shot,[],202692,24.885019710906704,67.15686274509804,1610612765,30,36,2022-11-15T01:04:11Z,1960000,False,-86.0,181.0,1,left,MISS A. Burks 20' turnaround fadeaway Shot,[202692],1610612765.0,DET,turnaround fadeaway,,,Burks,A. Burks,,,,,Mid-Range,16-24 Left Center,,,,20.07,Missed,,,,,,,,,,,,,,,
202,PT08M28.00S,2022-11-15T00:49:20.3Z,2,REGULAR,rebound,defensive,[],1627823,,,1610612761,30,36,2022-11-15T00:49:20Z,1970000,False,,,0,,J. Hernangomez REBOUND (Off:0 Def:2),[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,201.0,2.0,2.0,0.0,,,,,,
203,PT08M22.00S,2022-11-15T00:49:26.5Z,2,REGULAR,3pt,Jump Shot,[],1630201,68.24901445466492,31.372549019607845,1610612761,30,36,2022-11-15T00:49:34Z,1980000,False,-93.0,246.0,1,right,MISS M. Flynn 26' pullup 3PT,[1630201],1610612761.0,TOR,pullup,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Left Center,,,,26.3,Missed,,,,,,,,,,,,,,,
204,PT08M22.00S,2022-11-15T00:49:26.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,30,36,2022-11-15T00:49:34Z,1990000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,203.0,,,,,,,,,
206,PT08M22.00S,2022-11-15T00:49:35.0Z,2,REGULAR,substitution,out,[],1631132,,,1610612765,30,36,2022-11-15T00:49:51Z,2010000,False,,,0,,SUB out: C. Koloko,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M22.00S,2022-11-15T00:49:35.0Z,2,REGULAR,substitution,out,[],203490,,,1610612765,30,36,2022-11-15T00:49:51Z,2020000,False,,,0,,SUB out: O. Porter Jr.,[203490],1610612761.0,TOR,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M22.00S,2022-11-15T00:49:35.0Z,2,REGULAR,substitution,in,[],203920,,,1610612765,30,36,2022-11-15T00:49:51Z,2030000,False,,,0,,SUB in: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M22.00S,2022-11-15T00:49:35.0Z,2,REGULAR,substitution,in,[],1630288,,,1610612765,30,36,2022-11-15T00:49:51Z,2040000,False,,,0,,SUB in: J. Dowtin Jr.,[1630288],1610612761.0,TOR,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M12.00S,2022-11-15T00:50:05.9Z,2,REGULAR,foul,personal,['2freethrow'],1630288,,,1610612765,30,36,2022-11-15T00:50:15Z,2050000,False,,,0,,J. Dowtin Jr. shooting personal FOUL (1 PF) (Burks 2 FT),"[1630288, 202692]",1610612761.0,TOR,shooting,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,2003.0,,,,,1.0,0.0,Burks,202692.0,,
212,PT08M12.00S,2022-11-15T00:50:34.7Z,2,REGULAR,freethrow,1 of 2,[],202692,,,1610612765,31,36,2022-11-15T00:51:11Z,2070000,False,,,0,,A. Burks Free Throw 1 of 2 (7 PTS),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
213,PT08M12.00S,2022-11-15T00:50:35.6Z,2,REGULAR,substitution,out,[],1631105,,,1610612765,31,36,2022-11-15T00:50:45Z,2080000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M12.00S,2022-11-15T00:50:35.6Z,2,REGULAR,substitution,out,[],1628977,,,1610612765,31,36,2022-11-15T00:50:45Z,2090000,False,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M12.00S,2022-11-15T00:50:35.6Z,2,REGULAR,substitution,in,[],1631093,,,1610612765,31,36,2022-11-15T00:50:45Z,2100000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M12.00S,2022-11-15T00:50:35.6Z,2,REGULAR,substitution,in,[],1628963,,,1610612765,31,36,2022-11-15T00:50:45Z,2110000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M12.00S,2022-11-15T00:50:34.7Z,2,REGULAR,freethrow,2 of 2,[],202692,,,1610612765,31,36,2022-11-15T00:51:11Z,2120000,False,,,0,,MISS A. Burks Free Throw 2 of 2,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
218,PT08M09.00S,2022-11-15T00:50:37.7Z,2,REGULAR,rebound,defensive,[],1627823,,,1610612761,31,36,2022-11-15T00:51:11Z,2130000,False,,,0,,J. Hernangomez REBOUND (Off:0 Def:3),[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,217.0,3.0,3.0,0.0,,,,,,
219,PT07M56.00S,2022-11-15T00:51:23.4Z,2,REGULAR,3pt,Jump Shot,[],1627823,75.73915900131406,90.68627450980392,1610612761,31,36,2022-11-15T00:51:28Z,2140000,False,203.0,176.0,1,right,MISS J. Hernangomez 26' 3PT,[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,Above the Break 3,24+ Right Center,,,,26.87,Missed,,,,,,,,,,,,,,,
220,PT07M53.00S,2022-11-15T00:51:26.4Z,2,REGULAR,rebound,defensive,[],202692,,,1610612765,31,36,2022-11-15T00:51:28Z,2150000,False,,,0,,A. Burks REBOUND (Off:0 Def:1),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,219.0,1.0,1.0,0.0,,,,,,
221,PT07M48.00S,2022-11-15T00:51:32.5Z,2,REGULAR,foul,personal,['2freethrow'],1628449,,,1610612765,31,36,2022-11-15T00:51:57Z,2160000,False,,,0,,C. Boucher shooting personal FOUL (1 PF) (Burks 2 FT),"[1628449, 202692]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,101283.0,,,,,1.0,0.0,Burks,202692.0,,
223,PT07M48.00S,2022-11-15T00:51:58.1Z,2,REGULAR,freethrow,1 of 2,[],202692,,,1610612765,32,36,2022-11-15T00:51:58Z,2180000,False,,,0,,A. Burks Free Throw 1 of 2 (8 PTS),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
224,PT07M48.00S,2022-11-15T00:52:16.0Z,2,REGULAR,freethrow,2 of 2,[],202692,,,1610612765,32,36,2022-11-15T00:52:16Z,2190000,False,,,0,,MISS A. Burks Free Throw 2 of 2,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
225,PT07M43.00S,2022-11-15T00:52:18.7Z,2,REGULAR,rebound,defensive,[],1630288,,,1610612761,32,36,2022-11-15T00:52:18Z,2200000,False,,,0,,J. Dowtin Jr. REBOUND (Off:0 Def:1),[1630288],1610612761.0,TOR,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,224.0,1.0,1.0,0.0,,,,,,
226,PT07M42.00S,2022-11-15T00:52:20.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630288,91.63929040735874,51.71568627450981,1610612761,32,38,2022-11-15T00:52:28Z,2210000,False,9.0,26.0,1,right,J. Dowtin Jr. running DUNK (2 PTS),[1630288],1610612761.0,TOR,running,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Restricted Area,0-8 Center,,,,2.75,Made,2.0,,,,,,,,,,,,,,
227,PT07M33.00S,2022-11-15T00:52:35.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,32,38,2022-11-15T00:52:35Z,2220000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M33.00S,2022-11-15T00:53:40.9Z,2,REGULAR,substitution,out,[],202692,,,1610612765,32,38,2022-11-15T00:55:28Z,2230000,False,,,0,,SUB out: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M33.00S,2022-11-15T00:53:40.9Z,2,REGULAR,substitution,out,[],1630587,,,1610612765,32,38,2022-11-15T00:55:28Z,2240000,False,,,0,,SUB out: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M33.00S,2022-11-15T00:53:40.9Z,2,REGULAR,substitution,out,[],1630201,,,1610612765,32,38,2022-11-15T00:55:28Z,2250000,False,,,0,,SUB out: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M33.00S,2022-11-15T00:53:40.9Z,2,REGULAR,substitution,in,[],202711,,,1610612765,32,38,2022-11-15T00:55:28Z,2270000,False,,,0,,SUB in: B. Bogdanovic,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M33.00S,2022-11-15T00:53:40.9Z,2,REGULAR,substitution,in,[],1630191,,,1610612765,32,38,2022-11-15T00:55:28Z,2280000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M33.00S,2022-11-15T00:53:40.9Z,2,REGULAR,substitution,in,[],1628384,,,1610612765,32,38,2022-11-15T00:55:28Z,2300000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M16.00S,2022-11-15T00:55:50.6Z,2,REGULAR,3pt,Jump Shot,[],1630180,29.48423127463863,78.43137254901961,1610612765,32,38,2022-11-15T00:56:10Z,2310000,False,-142.0,225.0,1,left,MISS S. Bey 26' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,26.59,Missed,,,,,,,,,,,,,,,
238,PT07M15.00S,2022-11-15T00:55:51.6Z,2,REGULAR,rebound,defensive,[],1628449,,,1610612761,32,38,2022-11-15T01:06:58Z,2320000,False,,,0,,C. Boucher REBOUND (Off:0 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,237.0,2.0,2.0,0.0,,,,,,
239,PT06M59.00S,2022-11-15T00:56:16.8Z,2,REGULAR,3pt,Jump Shot,[],1628449,95.71287779237845,2.6960784313725554,1610612761,32,41,2022-11-15T01:07:40Z,2330000,False,-237.0,-12.0,1,right,C. Boucher 3PT  (11 PTS) (K. Birch 1 AST),"[1628449, 203920]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Left Corner 3,24+ Left,,,,23.68,Made,11.0,K. Birch,203920.0,1.0,,,,,,,,,,,
242,PT06M40.00S,2022-11-15T00:56:26.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,12.270039421813408,52.205882352941174,1610612765,32,41,2022-11-15T00:56:33Z,2360000,False,-11.0,63.0,1,left,MISS J. Ivey 6' driving Layup,[1631093],1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,6.38,Missed,,,,,,,,,,,,,,,
243,PT06M39.00S,2022-11-15T00:56:27.1Z,2,REGULAR,rebound,offensive,[],1628963,,,1610612765,32,41,2022-11-15T01:08:40Z,2370000,False,,,0,,M. Bagley III REBOUND (Off:2 Def:0),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,242.0,2.0,0.0,2.0,,,,,,
244,PT06M39.00S,2022-11-15T00:56:32.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628963,5.590000152587891,50.0,1610612765,34,41,2022-11-15T01:08:47Z,2380000,False,0.0,0.0,1,left,M. Bagley III tip Layup (7 PTS),[1628963],1610612765.0,DET,tip,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,0.0,Made,7.0,,,,,,,,,,,,,,
245,PT06M15.00S,2022-11-15T00:56:50.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203920,86.12023653088042,51.22549019607843,1610612761,34,43,2022-11-15T01:09:21Z,2390000,False,6.0,78.0,1,right,K. Birch 7' turnaround Hook (2 PTS) (J. Dowtin Jr. 1 AST),"[203920, 1630288]",1610612761.0,TOR,turnaround,,,Birch,K. Birch,,,,,In The Paint (Non-RA),0-8 Center,,,,7.82,Made,2.0,J. Dowtin Jr.,1630288.0,1.0,,,,,,,,,,,
247,PT06M03.00S,2022-11-15T00:57:02.9Z,2,REGULAR,3pt,Jump Shot,[],202711,27.250328515111704,84.31372549019608,1610612765,34,43,2022-11-15T00:57:23Z,2410000,False,-172.0,204.0,1,left,MISS B. Bogdanovic 26' 3PT,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,,,,26.63,Missed,,,,,,,,,,,,,,,
248,PT06M03.00S,2022-11-15T00:57:02.9Z,2,REGULAR,rebound,defensive,[],1627823,,,1610612761,34,43,2022-11-15T00:57:23Z,2420000,False,,,0,,J. Hernangomez REBOUND (Off:0 Def:4),[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,247.0,4.0,4.0,0.0,,,,,,
249,PT05M56.00S,2022-11-15T00:57:13.8Z,2,REGULAR,foul,offensive,[],203920,,,1610612761,34,43,2022-11-15T00:57:22Z,2430000,False,,,0,,K. Birch offensive FOUL (1 PF),"[203920, 1631093]",1610612761.0,TOR,,,,Birch,K. Birch,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,101283.0,,,,,1.0,0.0,Ivey,1631093.0,,
251,PT05M56.00S,2022-11-15T00:57:13.8Z,2,REGULAR,turnover,offensive foul,[],203920,,,1610612761,34,43,2022-11-15T00:57:13Z,2450000,False,,,0,,K. Birch offensive foul TURNOVER (1 TO),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,Mid-Range,16-24 Left Center,1.0,,,,,,,,,101283.0,,,,,,,,,,
252,PT05M41.00S,2022-11-15T00:57:46.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630191,9.510512483574246,56.86274509803921,1610612765,36,43,2022-11-15T00:57:53Z,2460000,False,-34.0,37.0,1,left,I. Stewart Layup (5 PTS) (S. Bey 1 AST),"[1630191, 1630180]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,5.04,Made,5.0,S. Bey,1630180.0,1.0,,,,,,,,,,,
254,PT05M41.00S,2022-11-15T00:57:51.5Z,2,REGULAR,foul,personal,['1freethrow'],203920,,,1610612765,36,43,2022-11-15T00:58:12Z,2480000,False,,,0,,K. Birch shooting personal FOUL (2 PF) (Stewart 1 FT),"[203920, 1630191]",1610612761.0,TOR,shooting,,,Birch,K. Birch,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2003.0,,,,,2.0,0.0,Stewart,1630191.0,,
256,PT05M41.00S,2022-11-15T00:58:13.6Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1630191,,,1610612765,37,43,2022-11-15T00:58:13Z,2500000,False,,,0,,I. Stewart Free Throw 1 of 1 (6 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
257,PT05M30.00S,2022-11-15T00:58:24.0Z,2,REGULAR,2pt,Jump Shot,[],1628384,88.2227332457293,24.509803921568633,1610612761,37,43,2022-11-15T00:58:30Z,2510000,False,-127.0,58.0,1,right,MISS O. Anunoby 14' pullup Shot,[1628384],1610612761.0,TOR,pullup,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Left,,,,14.02,Missed,,,,,,,,,,,,,,,
258,PT05M26.00S,2022-11-15T00:58:28.0Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612765,37,43,2022-11-15T00:58:30Z,2520000,False,,,0,,M. Bagley III REBOUND (Off:2 Def:1),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Mid-Range,8-16 Left,,,,,,,,,,,257.0,3.0,1.0,2.0,,,,,,
259,PT05M18.00S,2022-11-15T00:58:34.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,17.132063074901453,50.73529411764706,1610612765,39,43,2022-11-15T00:58:41Z,2530000,False,-4.0,109.0,1,left,M. Bagley III 10' floating Jump Shot (9 PTS) (B. Bogdanovic 3 AST),"[1628963, 202711]",1610612765.0,DET,floating,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Center,,,,10.86,Made,9.0,B. Bogdanovic,202711.0,3.0,,,,,,,,,,,
261,PT05M11.00S,2022-11-15T00:58:42.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,92.16491458607096,50.98039215686275,1610612761,39,45,2022-11-15T01:12:15Z,2550000,False,5.0,21.0,1,right,O. Anunoby driving Layup (4 PTS) (J. Dowtin Jr. 2 AST),"[1628384, 1630288]",1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,2.17,Made,4.0,J. Dowtin Jr.,1630288.0,2.0,,,,,,,,,,,
263,PT04M55.00S,2022-11-15T00:58:57.6Z,2,REGULAR,3pt,Jump Shot,[],1630191,31.84954007884363,43.38235294117647,1610612765,42,45,2022-11-15T00:59:02Z,2570000,False,33.0,247.0,1,left,I. Stewart 24' 3PT  (9 PTS) (J. Ivey 1 AST),"[1630191, 1631093]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,,,,24.91,Made,9.0,J. Ivey,1631093.0,1.0,,,,,,,,,,,
265,PT04M43.00S,2022-11-15T00:59:09.6Z,2,REGULAR,3pt,Jump Shot,[],1628384,64.43823915900131,57.59803921568628,1610612761,42,45,2022-11-15T00:59:15Z,2590000,False,38.0,282.0,1,right,MISS O. Anunoby 28' pullup 3PT,[1628384],1610612761.0,TOR,pullup,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,,28.44,Missed,,,,,,,,,,,,,,,
266,PT04M40.00S,2022-11-15T00:59:12.6Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612765,42,45,2022-11-15T00:59:15Z,2600000,False,,,0,,S. Bey REBOUND (Off:0 Def:2),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,265.0,2.0,2.0,0.0,,,,,,
267,PT04M33.00S,2022-11-15T00:59:19.6Z,2,REGULAR,3pt,Jump Shot,[],1631093,34.477660972404735,54.411764705882355,1610612765,42,45,2022-11-15T01:13:04Z,2610000,False,-22.0,272.0,1,left,MISS J. Ivey 27' pullup 3PT,[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,,,,27.25,Missed,,,,,,,,,,,,,,,
268,PT04M28.00S,2022-11-15T00:59:24.9Z,2,REGULAR,rebound,offensive,[],1628963,,,1610612765,42,45,2022-11-15T00:59:24Z,2620000,False,,,0,,M. Bagley III REBOUND (Off:3 Def:1),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Center,,,,,,,,,,,267.0,4.0,1.0,3.0,,,,,,
269,PT04M27.00S,2022-11-15T00:59:30.3Z,2,REGULAR,turnover,out-of-bounds,[],1630191,,,1610612765,42,45,2022-11-15T00:59:40Z,2630000,False,,,0,,I. Stewart step out-of-bounds TURNOVER (2 TO),[1630191],1610612765.0,DET,step,,,Stewart,I. Stewart,,,,,Left Corner 3,24+ Left,2.0,,,,,,,,,,,,,,,,,,,
