actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
429,PT03M06.00S,2023-03-07T01:35:05.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203081,10.430354796320628,47.549019607843135,1610612757,67,83,2023-03-07T01:35:10Z,4230000,False,12.0,46.0,1,left,MISS D. Lillard driving Layup - blocked,"[203081, 1628963]",1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,4.71,Missed,,,,,Bagley III,1628963.0,,,,,,,,,,,,
430,PT03M06.00S,2023-03-07T01:35:05.3Z,3,REGULAR,block,,[],1628963,,,1610612757,67,83,2023-03-07T01:35:08Z,4240000,False,,,0,,M. Bagley III BLOCK (1 BLK),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
431,PT03M03.00S,2023-03-07T01:35:08.3Z,3,REGULAR,rebound,offensive,[],203081,,,1610612757,67,83,2023-03-07T01:35:10Z,4250000,False,,,0,,D. Lillard REBOUND (Off:1 Def:10),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,,,429.0,11.0,10.0,1.0,,,,,,,,,,,,,,
432,PT03M00.00S,2023-03-07T01:35:11.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629680,30.798291721419176,25.980392156862735,1610612757,67,83,2023-03-07T01:35:15Z,4260000,False,120.0,237.0,1,left,MISS M. Thybulle 26' 3PT,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,26.57,Missed,,,,,,,,,,,,,,,,,,
433,PT02M58.00S,2023-03-07T01:35:13.1Z,3,REGULAR,rebound,defensive,[],1630587,,,1610612765,67,83,2023-03-07T01:35:15Z,4270000,False,,,0,,I. Livers REBOUND (Off:1 Def:4),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Above the Break 3,24+ Right Center,,,432.0,5.0,4.0,1.0,,,,,,,,,,,,,,
434,PT02M49.00S,2023-03-07T01:35:21.7Z,3,REGULAR,3pt,Jump Shot,[],202709,68.77463863337714,79.41176470588235,1610612765,67,83,2023-03-07T01:35:25Z,4280000,False,147.0,241.0,1,right,MISS C. Joseph 28' 3PT,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Right Center,28.23,Missed,,,,,,,,,,,,,,,,,,
435,PT02M47.00S,2023-03-07T01:35:23.7Z,3,REGULAR,rebound,defensive,[],203924,,,1610612757,67,83,2023-03-07T01:35:25Z,4290000,False,,,0,,J. Grant REBOUND (Off:0 Def:3),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,,,434.0,3.0,3.0,0.0,,,,,,,,,,,,,,
436,PT02M43.00S,2023-03-07T01:35:33.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,67,83,2023-03-07T01:35:33Z,4300000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT02M43.00S,2023-03-07T01:35:34.6Z,3,REGULAR,substitution,out,[],1631093,,,1610612757,67,83,2023-03-07T01:38:18Z,4310000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT02M43.00S,2023-03-07T01:35:34.6Z,3,REGULAR,substitution,out,[],203081,,,1610612757,67,83,2023-03-07T01:38:18Z,4320000,False,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT02M43.00S,2023-03-07T01:35:34.6Z,3,REGULAR,substitution,out,[],1629680,,,1610612757,67,83,2023-03-07T01:38:18Z,4330000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT02M43.00S,2023-03-07T01:35:34.6Z,3,REGULAR,substitution,in,[],1630181,,,1610612757,67,83,2023-03-07T01:38:18Z,4340000,False,,,0,,SUB in: R. Hampton,[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT02M43.00S,2023-03-07T01:35:34.6Z,3,REGULAR,substitution,in,[],1629629,,,1610612757,67,83,2023-03-07T01:38:18Z,4350000,False,,,0,,SUB in: C. Reddish,[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT02M43.00S,2023-03-07T01:35:34.6Z,3,REGULAR,substitution,in,[],1629642,,,1610612757,67,83,2023-03-07T01:38:18Z,4360000,False,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M25.00S,2023-03-07T01:38:40.1Z,3,REGULAR,3pt,Jump Shot,[],203924,26.461892247043366,12.74509803921569,1610612757,67,86,2023-03-07T01:38:44Z,4370000,False,186.0,196.0,1,left,J. Grant 27' 3PT  (23 PTS) (C. Reddish 4 AST),"[203924, 1629629]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,27.06,Made,,,,,,,23.0,C. Reddish,1629629.0,4.0,,,,,,,,
446,PT02M14.00S,2023-03-07T01:38:56.4Z,3,REGULAR,foul,offensive,[],1628977,,,1610612765,67,86,2023-03-07T01:39:59Z,4390000,False,,,0,,H. Diallo offensive FOUL (1 PF),"[1628977, 1630570]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,101284.0,1.0,0.0,Watford,1630570.0,,
448,PT02M14.00S,2023-03-07T01:38:56.4Z,3,REGULAR,turnover,offensive foul,[],1628977,,,1610612765,67,86,2023-03-07T01:38:56Z,4410000,False,,,0,,H. Diallo offensive foul TURNOVER (3 TO),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,3.0,101284.0,,,,,,
449,PT01M50.00S,2023-03-07T01:39:35.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629629,24.096583442838366,92.6470588235294,1610612757,67,86,2023-03-07T01:39:44Z,4420000,False,-213.0,174.0,1,left,MISS C. Reddish 27' 3PT,[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Left Center,27.52,Missed,,,,,,,,,,,,,,,,,,
450,PT01M46.00S,2023-03-07T01:39:40.3Z,3,REGULAR,rebound,defensive,[],202709,,,1610612765,67,86,2023-03-07T01:39:40Z,4430000,False,,,0,,C. Joseph REBOUND (Off:0 Def:3),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Left Center,,,449.0,3.0,3.0,0.0,,,,,,,,,,,,,,
451,PT01M39.00S,2023-03-07T01:39:48.1Z,3,REGULAR,3pt,Jump Shot,[],1630587,69.95729303547964,25.0,1610612765,70,86,2023-03-07T01:39:53Z,4440000,False,-125.0,230.0,1,right,I. Livers 26' 3PT  (15 PTS) (M. Bagley III 1 AST),"[1630587, 1628963]",1610612765.0,DET,,,,Livers,I. Livers,,,,,Above the Break 3,24+ Left Center,26.17,Made,,,,,,,15.0,M. Bagley III,1628963.0,1.0,,,,,,,,
453,PT01M10.00S,2023-03-07T01:40:19.6Z,3,REGULAR,3pt,Jump Shot,[],1629642,26.593298291721425,13.480392156862735,1610612757,70,89,2023-03-07T01:55:35Z,4460000,False,183.0,197.0,1,left,N. Little 26' 3PT  (7 PTS) (C. Reddish 5 AST),"[1629642, 1629629]",1610612757.0,POR,,,,Little,N. Little,,,,,Above the Break 3,24+ Right Center,26.9,Made,,,,,,,7.0,C. Reddish,1629629.0,5.0,,,,,,,,
455,PT00M46.60S,2023-03-07T01:40:42.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202709,93.61038107752957,52.69607843137255,1610612765,72,89,2023-03-07T01:40:48Z,4480000,False,13.0,8.0,1,right,C. Joseph driving Layup (10 PTS),[202709],1610612765.0,DET,driving,,,Joseph,C. Joseph,,,,,Restricted Area,0-8 Center,1.55,Made,,,,,,,10.0,,,,,,,,,,,
456,PT00M29.90S,2023-03-07T01:40:59.9Z,3,REGULAR,2pt,Jump Shot,[],203924,13.452693823915894,85.5392156862745,1610612757,72,89,2023-03-07T01:41:08Z,4490000,False,-178.0,74.0,1,left,MISS J. Grant 19' Jump Shot,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,16-24 Left,19.25,Missed,,,,,,,,,,,,,,,,,,
457,PT00M27.50S,2023-03-07T01:41:02.3Z,3,REGULAR,rebound,defensive,[],202709,,,1610612765,72,89,2023-03-07T01:41:08Z,4500000,False,,,0,,C. Joseph REBOUND (Off:0 Def:4),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Mid-Range,16-24 Left,,,456.0,4.0,4.0,0.0,,,,,,,,,,,,,,
458,PT00M10.00S,2023-03-07T01:41:20.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202709,88.74835742444152,43.38235294117647,1610612765,74,89,2023-03-07T01:41:27Z,4510000,False,-33.0,53.0,1,right,C. Joseph 6' driving floating Jump Shot (12 PTS) (H. Diallo 3 AST),"[202709, 1628977]",1610612765.0,DET,driving floating,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),0-8 Center,6.27,Made,,,,,,,12.0,H. Diallo,1628977.0,3.0,,,,,,,,
560,PT00M05.20S,2023-03-07T01:41:31.7Z,3,REGULAR,turnover,bad pass,[],203924,,,1610612757,74,89,2023-03-07T02:04:10Z,4517500,False,,,0,,J. Grant bad pass TURNOVER (1 TO),"[203924, 1628977]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,,,,,,Diallo,1628977.0
561,PT00M05.20S,2023-03-07T01:41:31.7Z,3,REGULAR,steal,,[],1628977,,,1610612765,74,89,2023-03-07T02:04:10Z,4518750,False,,,0,,H. Diallo STEAL (1 STL),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
461,PT00M00.00S,2023-03-07T01:42:01.1Z,3,REGULAR,period,end,[],0,,,1610612765,74,89,2023-03-07T01:42:01Z,4540000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2023-03-07T01:43:50.7Z,4,REGULAR,substitution,out,['startperiod'],1628963,,,1610612765,74,89,2023-03-07T01:44:22Z,4550000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2023-03-07T01:43:50.7Z,4,REGULAR,substitution,out,['startperiod'],203924,,,1610612765,74,89,2023-03-07T01:44:22Z,4560000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2023-03-07T01:43:50.7Z,4,REGULAR,substitution,in,['startperiod'],1630164,,,1610612765,74,89,2023-03-07T01:44:22Z,4570000,False,,,0,,SUB in: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2023-03-07T01:43:50.7Z,4,REGULAR,substitution,in,['startperiod'],1629680,,,1610612765,74,89,2023-03-07T01:44:22Z,4580000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT12M00.00S,2023-03-07T01:44:36.3Z,4,REGULAR,period,start,[],0,,,1610612757,74,89,2023-03-07T01:44:36Z,4590000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT11M57.00S,2023-03-07T01:44:46.4Z,4,REGULAR,turnover,bad pass,[],1629629,,,1610612757,74,89,2023-03-07T01:44:58Z,4610000,False,,,0,,C. Reddish bad pass TURNOVER (1 TO),"[1629629, 1630181]",1610612757.0,POR,,,,Reddish,C. Reddish,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1.0,,,,,,Hampton,1630181.0
469,PT11M57.00S,2023-03-07T01:44:46.4Z,4,REGULAR,steal,,[],1630181,,,1610612765,74,89,2023-03-07T01:44:49Z,4620000,False,,,0,,R. Hampton STEAL (2 STL),[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
471,PT11M57.00S,2023-03-07T01:44:50.4Z,4,REGULAR,foul,personal,[],1629629,,,1610612765,74,89,2023-03-07T01:45:24Z,4640000,False,,,0,,C. Reddish personal FOUL (1 PF),"[1629629, 1630181]",1610612757.0,POR,,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,1627961.0,1.0,0.0,Hampton,1630181.0,,
473,PT11M44.00S,2023-03-07T01:45:13.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628977,93.34756898817345,53.92156862745098,1610612765,76,89,2023-03-07T01:45:19Z,4660000,False,20.0,10.0,1,right,H. Diallo driving Layup (6 PTS) (C. Joseph 3 AST),"[1628977, 202709]",1610612765.0,DET,driving,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,2.2,Made,,,,,,,6.0,C. Joseph,202709.0,3.0,,,,,,,,
475,PT11M33.00S,2023-03-07T01:45:24.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629642,8.984888304862025,55.14705882352941,1610612757,76,91,2023-03-07T01:45:29Z,4680000,False,-26.0,32.0,1,left,N. Little driving DUNK (9 PTS) (T. Watford 1 AST),"[1629642, 1630570]",1610612757.0,POR,driving,,,Little,N. Little,,,,,Restricted Area,0-8 Center,4.1,Made,,,,,,,9.0,T. Watford,1630570.0,1.0,,,,,,,,
477,PT11M16.00S,2023-03-07T01:45:41.3Z,4,REGULAR,3pt,Jump Shot,[],1630181,80.99540078843627,96.07843137254902,1610612765,79,91,2023-03-07T01:45:45Z,4700000,False,230.0,126.0,1,right,R. Hampton 26' 3PT  (5 PTS) (C. Joseph 4 AST),"[1630181, 202709]",1610612765.0,DET,,,,Hampton,R. Hampton,,,,,Above the Break 3,24+ Right Center,26.27,Made,,,,,,,5.0,C. Joseph,202709.0,4.0,,,,,,,,
479,PT10M54.00S,2023-03-07T01:46:34.7Z,4,REGULAR,jumpball,recovered,[],1629642,,,1610612757,79,91,2023-03-07T01:46:34Z,4720000,False,,,0,,Jump Ball C. Reddish vs. H. Diallo: Tip to N. Little,"[1629642, 1629629, 1628977]",1610612757.0,POR,heldball,N. Little,1629642.0,Little,N. Little,Reddish,1629629.0,Diallo,1628977.0,,,,,,,,,,,,,,,,,,,,,,
482,PT10M51.00S,2023-03-07T01:46:38.0Z,4,REGULAR,3pt,Jump Shot,[],1629642,28.170170827858072,81.12745098039215,1610612757,79,91,2023-03-07T01:46:44Z,4750000,False,-156.0,212.0,1,left,MISS N. Little 26' pullup 3PT,[1629642],1610612757.0,POR,pullup,,,Little,N. Little,,,,,Above the Break 3,24+ Left Center,26.32,Missed,,,,,,,,,,,,,,,,,,
483,PT10M48.00S,2023-03-07T01:46:41.0Z,4,REGULAR,rebound,defensive,[],1630164,,,1610612765,79,91,2023-03-07T01:46:44Z,4760000,False,,,0,,J. Wiseman REBOUND (Off:1 Def:3),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Above the Break 3,24+ Left Center,,,482.0,4.0,3.0,1.0,,,,,,,,,,,,,,
484,PT10M31.00S,2023-03-07T01:47:18.9Z,4,REGULAR,turnover,3-second-violation,[],1630164,,,1610612765,79,91,2023-03-07T01:48:15Z,4770000,False,,,0,,J. Wiseman 3-second-violation TURNOVER (1 TO),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,,,,,,,
485,PT10M19.00S,2023-03-07T01:47:34.4Z,4,REGULAR,turnover,lost ball,[],1631101,,,1610612757,79,91,2023-03-07T01:47:47Z,4780000,False,,,0,,S. Sharpe lost ball TURNOVER (1 TO),"[1631101, 1630181]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,,,,,,Hampton,1630181.0
486,PT10M19.00S,2023-03-07T01:47:34.4Z,4,REGULAR,steal,,[],1630181,,,1610612765,79,91,2023-03-07T01:47:36Z,4790000,False,,,0,,R. Hampton STEAL (3 STL),[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
487,PT10M14.00S,2023-03-07T01:47:40.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628977,93.34756898817345,44.36274509803921,1610612765,79,91,2023-03-07T01:59:20Z,4800000,False,-28.0,10.0,1,right,MISS H. Diallo running Layup,[1628977],1610612765.0,DET,running,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,,
488,PT10M14.00S,2023-03-07T01:47:43.9Z,4,REGULAR,rebound,offensive,[],1630164,,,1610612765,79,91,2023-03-07T01:47:44Z,4810000,False,,,0,,J. Wiseman REBOUND (Off:2 Def:3),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,487.0,5.0,3.0,2.0,,,,,,,,,,,,,,
489,PT10M14.00S,2023-03-07T01:47:43.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630164,94.40999984741211,50.0,1610612765,81,91,2023-03-07T01:47:44Z,4820000,False,0.0,0.0,1,right,J. Wiseman tip Layup (12 PTS),[1630164],1610612765.0,DET,tip,,,Wiseman,J. Wiseman,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,12.0,,,,,,,,,,,
490,PT10M14.00S,2023-03-07T01:47:50.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,81,91,2023-03-07T01:47:50Z,4830000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT10M14.00S,2023-03-07T01:48:00.6Z,4,REGULAR,substitution,out,[],1629642,,,1610612757,81,91,2023-03-07T01:50:20Z,4840000,False,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT10M14.00S,2023-03-07T01:48:00.6Z,4,REGULAR,substitution,out,[],1631101,,,1610612757,81,91,2023-03-07T01:50:20Z,4850000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT10M14.00S,2023-03-07T01:48:00.6Z,4,REGULAR,substitution,in,[],203081,,,1610612757,81,91,2023-03-07T01:50:20Z,4860000,False,,,0,,SUB in: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT10M14.00S,2023-03-07T01:48:00.6Z,4,REGULAR,substitution,in,[],203924,,,1610612757,81,91,2023-03-07T01:50:20Z,4870000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT09M58.00S,2023-03-07T01:50:48.6Z,4,REGULAR,3pt,Jump Shot,[],203081,33.295006570302235,77.69607843137254,1610612757,81,94,2023-03-07T01:50:52Z,4880000,False,-138.0,260.0,1,left,D. Lillard 29' 3PT  (26 PTS) (C. Reddish 6 AST),"[203081, 1629629]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,29.5,Made,,,,,,,26.0,C. Reddish,1629629.0,6.0,,,,,,,,
497,PT09M31.00S,2023-03-07T01:51:15.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630181,90.45663600525624,53.18627450980392,1610612765,81,94,2023-03-07T01:51:22Z,4900000,False,16.0,37.0,1,right,MISS R. Hampton driving Hook,[1630181],1610612765.0,DET,driving,,,Hampton,R. Hampton,,,,,Restricted Area,0-8 Center,4.05,Missed,,,,,,,,,,,,,,,,,,
498,PT09M28.00S,2023-03-07T01:51:18.4Z,4,REGULAR,rebound,defensive,[],203081,,,1610612757,81,94,2023-03-07T01:51:18Z,4910000,False,,,0,,D. Lillard REBOUND (Off:1 Def:11),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,497.0,12.0,11.0,1.0,,,,,,,,,,,,,,
499,PT09M19.00S,2023-03-07T01:51:26.6Z,4,REGULAR,3pt,Jump Shot,[],203081,33.6892247043364,77.94117647058823,1610612757,81,94,2023-03-07T01:51:34Z,4920000,False,-140.0,264.0,1,left,MISS D. Lillard 29' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,29.89,Missed,,,,,,,,,,,,,,,,,,
500,PT09M19.00S,2023-03-07T01:51:32.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,81,94,2023-03-07T01:51:32Z,4930000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Left Center,,,499.0,,,,,,,,,,,,,,,,,
502,PT09M16.00S,2023-03-07T01:51:51.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630570,32.769382391590014,54.16666666666667,1610612757,81,94,2023-03-07T01:51:59Z,4950000,False,-21.0,256.0,1,left,MISS T. Watford 25' 3PT,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Center,25.63,Missed,,,,,,,,,,,,,,,,,,
503,PT09M13.00S,2023-03-07T01:51:54.9Z,4,REGULAR,rebound,defensive,[],1630181,,,1610612765,81,94,2023-03-07T01:51:59Z,4960000,False,,,0,,R. Hampton REBOUND (Off:0 Def:2),[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,Above the Break 3,24+ Center,,,502.0,2.0,2.0,0.0,,,,,,,,,,,,,,
504,PT09M06.00S,2023-03-07T01:52:02.2Z,4,REGULAR,turnover,bad pass,[],1630164,,,1610612765,81,94,2023-03-07T01:52:11Z,4970000,False,,,0,,J. Wiseman bad pass TURNOVER (2 TO),"[1630164, 203081]",1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,,,,,,Lillard,203081.0
505,PT09M06.00S,2023-03-07T01:52:02.2Z,4,REGULAR,steal,,[],203081,,,1610612757,81,94,2023-03-07T01:52:04Z,4980000,False,,,0,,D. Lillard STEAL (1 STL),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
506,PT09M01.00S,2023-03-07T01:52:07.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629629,31.45532194480947,29.90196078431373,1610612757,81,94,2023-03-07T02:00:45Z,4990000,False,100.0,243.0,1,left,MISS C. Reddish 26' running 3PT,[1629629],1610612757.0,POR,running,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Right Center,26.31,Missed,,,,,,,,,,,,,,,,,,
507,PT08M57.00S,2023-03-07T01:52:10.8Z,4,REGULAR,rebound,offensive,[],203081,,,1610612757,81,94,2023-03-07T01:52:10Z,5000000,False,,,0,,D. Lillard REBOUND (Off:2 Def:11),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,,,506.0,13.0,11.0,2.0,,,,,,,,,,,,,,
508,PT08M46.00S,2023-03-07T01:52:23.2Z,4,REGULAR,turnover,bad pass,[],1629680,,,1610612757,81,94,2023-03-07T01:52:32Z,5010000,False,,,0,,M. Thybulle bad pass TURNOVER (1 TO),"[1629680, 1630181]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1.0,,,,,,Hampton,1630181.0
509,PT08M46.00S,2023-03-07T01:52:23.2Z,4,REGULAR,steal,,[],1630181,,,1610612765,81,94,2023-03-07T01:52:25Z,5020000,False,,,0,,R. Hampton STEAL (4 STL),[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
510,PT08M41.00S,2023-03-07T01:52:27.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630181,90.45663600525624,49.50980392156863,1610612765,83,94,2023-03-07T01:52:36Z,5030000,False,-2.0,37.0,1,right,R. Hampton running DUNK (7 PTS),[1630181],1610612765.0,DET,running,,,Hampton,R. Hampton,,,,,Restricted Area,0-8 Center,3.73,Made,,,,,,,7.0,,,,,,,,,,,
511,PT08M19.00S,2023-03-07T01:52:52.9Z,4,REGULAR,foul,personal,['2freethrow'],1630164,,,1610612757,83,94,2023-03-07T01:53:02Z,5040000,False,,,0,,J. Wiseman shooting personal FOUL (5 PF) (Lillard 2 FT),"[1630164, 203081]",1610612765.0,DET,shooting,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,101284.0,5.0,0.0,Lillard,203081.0,,
513,PT08M19.00S,2023-03-07T01:53:19.1Z,4,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,83,95,2023-03-07T01:53:19Z,5060000,False,,,0,,D. Lillard Free Throw 1 of 2 (27 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,27.0,,,,,,,,,,,
514,PT08M19.00S,2023-03-07T01:53:35.8Z,4,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,83,96,2023-03-07T01:53:35Z,5070000,False,,,0,,D. Lillard Free Throw 2 of 2 (28 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,28.0,,,,,,,,,,,
515,PT07M55.00S,2023-03-07T01:54:02.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202709,94.53022339027595,53.67647058823529,1610612765,83,96,2023-03-07T01:54:09Z,5080000,False,18.0,-1.0,1,right,MISS C. Joseph driving Layup,[202709],1610612765.0,DET,driving,,,Joseph,C. Joseph,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,,,
