actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
337,PT00M49.30S,2023-03-10T01:05:25.1Z,2,REGULAR,rebound,defensive,[],1631109,,,1610612766,50,53,2023-03-10T01:05:25Z,3360000,False,,,0,,M. Williams REBOUND (Off:1 Def:3),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Right,,,336.0,,,,,,4.0,3.0,1.0,,,,,,,,,
338,PT00M42.70S,2023-03-10T01:05:31.6Z,2,REGULAR,3pt,Jump Shot,[],1629004,6.258212877792378,3.1862745098039214,1610612766,50,56,2023-03-10T01:05:37Z,3370000,False,234.0,6.0,1,left,S. Mykhailiuk 3PT  (4 PTS) (G. Hayward 4 AST),"[1629004, 202330]",1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Right Corner 3,24+ Right,23.42,Made,,,,,,,,,,4.0,G. Hayward,202330.0,4.0,,,,,
340,PT00M33.00S,2023-03-10T01:05:44.5Z,2,REGULAR,3pt,Jump Shot,[],1631093,68.15045992115637,67.64705882352942,1610612765,50,56,2023-03-10T01:05:49Z,3390000,False,88.0,247.0,1,right,MISS J. Ivey 26' 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,26.22,Missed,,,,,,,,,,,,,,,,,,
341,PT00M29.50S,2023-03-10T01:05:48.0Z,2,REGULAR,rebound,defensive,[],1629004,,,1610612766,50,56,2023-03-10T01:05:49Z,3400000,False,,,0,,S. Mykhailiuk REBOUND (Off:1 Def:1),[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Right Center,,,340.0,,,,,,2.0,1.0,1.0,,,,,,,,,
343,PT00M07.70S,2023-03-10T01:06:43.2Z,2,REGULAR,3pt,Jump Shot,[],1626179,23.47240473061761,11.27450980392157,1610612766,50,59,2023-03-10T01:06:48Z,3420000,False,194.0,168.0,1,left,T. Rozier 25' 3PT  (13 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,25.64,Made,,,,,,,,,,13.0,,,,,,,,
344,PT00M01.10S,2023-03-10T01:07:01.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,84.1819973718791,44.6078431372549,1610612765,50,59,2023-03-10T01:07:06Z,3430000,False,-27.0,96.0,1,right,MISS J. Ivey 9' floating Shot - blocked,"[1631093, 202330]",1610612765.0,DET,floating,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Center,9.99,Missed,,,,,,,,,,,,,,,,,Hayward,202330.0
345,PT00M01.10S,2023-03-10T01:07:01.2Z,2,REGULAR,block,,[],202330,,,1610612765,50,59,2023-03-10T01:07:02Z,3440000,False,,,0,,G. Hayward BLOCK (1 BLK),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
346,PT00M01.10S,2023-03-10T01:07:01.2Z,2,REGULAR,rebound,defensive,[],202330,,,1610612766,50,59,2023-03-10T01:07:06Z,3450000,False,,,0,,G. Hayward REBOUND (Off:0 Def:3),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Center,,,344.0,,,,,,3.0,3.0,0.0,,,,,,,,,
347,PT00M00.00S,2023-03-10T01:07:05.7Z,2,REGULAR,period,end,[],0,,,1610612766,50,59,2023-03-10T01:07:05Z,3460000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2023-03-10T01:22:10.9Z,3,REGULAR,substitution,out,['startperiod'],1631105,,,1610612766,50,59,2023-03-10T01:22:24Z,3470000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2023-03-10T01:22:10.9Z,3,REGULAR,substitution,out,['startperiod'],1631109,,,1610612766,50,59,2023-03-10T01:22:24Z,3480000,False,,,0,,SUB out: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2023-03-10T01:22:10.9Z,3,REGULAR,substitution,out,['startperiod'],1629004,,,1610612766,50,59,2023-03-10T01:22:24Z,3490000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2023-03-10T01:22:10.9Z,3,REGULAR,substitution,in,['startperiod'],1630164,,,1610612766,50,59,2023-03-10T01:22:24Z,3500000,False,,,0,,SUB in: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2023-03-10T01:22:10.9Z,3,REGULAR,substitution,in,['startperiod'],1630208,,,1610612766,50,59,2023-03-10T01:22:24Z,3510000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2023-03-10T01:22:10.9Z,3,REGULAR,substitution,in,['startperiod'],1629023,,,1610612766,50,59,2023-03-10T01:22:24Z,3520000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2023-03-10T01:22:11.2Z,3,REGULAR,period,start,[],0,,,1610612765,50,59,2023-03-10T01:22:25Z,3530000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT11M42.00S,2023-03-10T01:22:28.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630164,12.171484888304862,46.568627450980394,1610612765,52,59,2023-03-10T01:24:01Z,3540000,False,17.0,62.0,1,left,J. Wiseman 6' floating Jump Shot (12 PTS) (J. Ivey 5 AST),"[1630164, 1631093]",1610612765.0,DET,floating,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,6.42,Made,,,,,,,,,,12.0,J. Ivey,1631093.0,5.0,,,,,
358,PT11M28.00S,2023-03-10T01:22:41.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,81.02825229960578,53.18627450980392,1610612766,52,61,2023-03-10T01:23:23Z,3560000,False,16.0,126.0,1,right,K. Oubre Jr. 12' pullup Jump Shot (15 PTS) (T. Rozier 6 AST),"[1626162, 1626179]",1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,12.68,Made,,,,,,,,,,15.0,T. Rozier,1626179.0,6.0,,,,,
360,PT11M11.00S,2023-03-10T01:22:58.8Z,3,REGULAR,3pt,Jump Shot,[],203585,29.517082785808146,70.09803921568627,1610612765,55,61,2023-03-10T01:23:04Z,3580000,False,-100.0,225.0,1,left,R. McGruder 24' 3PT  (9 PTS),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,Above the Break 3,24+ Left Center,24.64,Made,,,,,,,,,,9.0,,,,,,,,
361,PT10M51.00S,2023-03-10T01:23:19.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,85.62746386333771,55.14705882352941,1610612766,55,63,2023-03-10T01:23:27Z,3590000,False,26.0,83.0,1,right,P. Washington 8' driving floating Jump Shot (9 PTS) (G. Hayward 5 AST),"[1629023, 202330]",1610612766.0,CHA,driving floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,8.65,Made,,,,,,,,,,9.0,G. Hayward,202330.0,5.0,,,,,
363,PT10M37.00S,2023-03-10T01:23:33.4Z,3,REGULAR,turnover,bad pass,[],1628963,,,1610612765,55,63,2023-03-10T01:23:37Z,3610000,False,,,0,,M. Bagley III bad pass TURNOVER (2 TO),"[1628963, 1629023]",1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,Washington,1629023.0,,
364,PT10M37.00S,2023-03-10T01:23:33.4Z,3,REGULAR,steal,,[],1629023,,,1610612766,55,63,2023-03-10T01:23:35Z,3620000,False,,,0,,P. Washington STEAL (2 STL),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
365,PT10M32.00S,2023-03-10T01:23:38.9Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629023,73.80091984231275,85.29411764705883,1610612766,55,66,2023-03-10T01:25:14Z,3630000,False,176.0,194.0,1,right,P. Washington 26' 3PT pullup (12 PTS),[1629023],1610612766.0,CHA,pullup,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,26.21,Made,,,,,,,,,,12.0,,,,,,,,
366,PT10M07.00S,2023-03-10T01:24:03.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203585,13.748357424441524,42.15686274509804,1610612765,55,66,2023-03-10T01:24:08Z,3640000,False,39.0,77.0,1,left,MISS R. McGruder 8' pullup Shot,[203585],1610612765.0,DET,pullup,,,McGruder,R. McGruder,,,,,In The Paint (Non-RA),8-16 Center,8.61,Missed,,,,,,,,,,,,,,,,,,
367,PT10M03.00S,2023-03-10T01:24:07.0Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612766,55,66,2023-03-10T01:24:08Z,3650000,False,,,0,,N. Richards REBOUND (Off:0 Def:3),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Center,,,366.0,,,,,,3.0,3.0,0.0,,,,,,,,,
368,PT09M59.00S,2023-03-10T01:24:11.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,82.86793692509855,46.568627450980394,1610612766,55,68,2023-03-10T01:24:20Z,3660000,False,-17.0,109.0,1,right,T. Rozier 10' driving floating Jump Shot (15 PTS),[1626179],1610612766.0,CHA,driving floating,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,10.99,Made,,,,,,,,,,15.0,,,,,,,,
369,PT09M49.00S,2023-03-10T01:24:22.9Z,3,REGULAR,foul,personal,[],1626179,,,1610612765,55,68,2023-03-10T01:24:39Z,3670000,False,,,0,,T. Rozier personal FOUL (2 PF),"[1626179, 1631093]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,,,,200834.0,2.0,0.0,Ivey,1631093.0,,,,,,,,,,,,
371,PT09M40.00S,2023-03-10T01:24:47.8Z,3,REGULAR,2pt,Jump Shot,[],1631093,18.478975032851512,21.07843137254902,1610612765,55,68,2023-03-10T01:24:53Z,3690000,False,145.0,121.0,1,left,MISS J. Ivey 18' pullup Shot,[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Right Center,18.87,Missed,,,,,,,,,,,,,,,,,,
372,PT09M37.00S,2023-03-10T01:24:50.8Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612766,55,68,2023-03-10T01:24:53Z,3700000,False,,,0,,N. Richards REBOUND (Off:0 Def:4),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,16-24 Right Center,,,371.0,,,,,,4.0,4.0,0.0,,,,,,,,,
373,PT09M26.00S,2023-03-10T01:25:03.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,93.64323258869908,51.470588235294116,1610612766,55,70,2023-03-10T01:25:15Z,3710000,False,7.0,7.0,1,right,N. Richards Layup (11 PTS) (T. Rozier 7 AST),"[1630208, 1626179]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,,,,,,11.0,T. Rozier,1626179.0,7.0,,,,,
375,PT09M26.00S,2023-03-10T01:25:11.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,55,70,2023-03-10T01:25:11Z,3730000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT09M26.00S,2023-03-10T01:27:22.3Z,3,REGULAR,substitution,out,[],1631093,,,1610612765,55,70,2023-03-10T01:27:31Z,3740000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT09M26.00S,2023-03-10T01:27:22.3Z,3,REGULAR,substitution,out,[],1628963,,,1610612765,55,70,2023-03-10T01:27:31Z,3750000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT09M26.00S,2023-03-10T01:27:22.3Z,3,REGULAR,substitution,in,[],202709,,,1610612765,55,70,2023-03-10T01:27:31Z,3760000,False,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT09M26.00S,2023-03-10T01:27:22.3Z,3,REGULAR,substitution,in,[],1630647,,,1610612765,55,70,2023-03-10T01:27:31Z,3770000,False,,,0,,SUB in: E. Omoruyi,[1630647],1610612765.0,DET,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT09M13.00S,2023-03-10T01:28:10.7Z,3,REGULAR,turnover,traveling,[],1630647,,,1610612765,55,70,2023-03-10T01:28:15Z,3780000,False,,,0,,E. Omoruyi traveling TURNOVER (1 TO),[1630647],1610612765.0,DET,,,,Omoruyi,E. Omoruyi,,,,,Mid-Range,16-24 Right Center,,,,203591.0,,,,,,,,,,,,1.0,,,,
381,PT08M53.00S,2023-03-10T01:28:40.8Z,3,REGULAR,turnover,traveling,[],1629023,,,1610612766,55,70,2023-03-10T01:28:46Z,3790000,False,,,0,,P. Washington traveling TURNOVER (2 TO),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Right,,,,200834.0,,,,,,,,,,,,2.0,,,,
382,PT08M42.00S,2023-03-10T01:29:01.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203585,6.652431011826544,94.11764705882352,1610612765,55,70,2023-03-10T01:29:06Z,3800000,False,-221.0,10.0,1,left,MISS R. McGruder 3PT,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,Left Corner 3,24+ Left,22.08,Missed,,,,,,,,,,,,,,,,,,
383,PT08M39.00S,2023-03-10T01:29:03.9Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612766,55,70,2023-03-10T01:29:03Z,3810000,False,,,0,,T. Rozier REBOUND (Off:0 Def:3),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,,,382.0,,,,,,3.0,3.0,0.0,,,,,,,,,
384,PT08M32.00S,2023-03-10T01:29:14.2Z,3,REGULAR,turnover,traveling,[],1629023,,,1610612766,55,70,2023-03-10T01:29:24Z,3820000,False,,,0,,P. Washington traveling TURNOVER (3 TO),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,,,,202053.0,,,,,,,,,,,,3.0,,,,
385,PT08M24.00S,2023-03-10T01:29:31.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630164,24.52365308804205,34.068627450980394,1610612765,55,70,2023-03-10T01:29:37Z,3830000,False,80.0,178.0,1,left,MISS J. Wiseman 19' Jump Shot,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Mid-Range,16-24 Right Center,19.5,Missed,,,,,,,,,,,,,,,,,,
386,PT08M22.00S,2023-03-10T01:29:33.8Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,55,70,2023-03-10T01:29:37Z,3840000,False,,,0,,P. Washington REBOUND (Off:0 Def:3),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Right Center,,,385.0,,,,,,3.0,3.0,0.0,,,,,,,,,
387,PT08M10.00S,2023-03-10T01:29:44.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,90.48948751642575,59.55882352941176,1610612766,55,72,2023-03-10T01:29:51Z,3850000,False,48.0,37.0,1,right,T. Rozier 6' driving floating bank Jump Shot (17 PTS),[1626179],1610612766.0,CHA,driving floating bank,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,6.04,Made,,,,,,,,,,17.0,,,,,,,,
388,PT08M04.00S,2023-03-10T01:29:55.4Z,3,REGULAR,foul,personal,[],1626162,,,1610612765,55,72,2023-03-10T01:30:10Z,3860000,False,,,0,,K. Oubre Jr. personal FOUL (1 PF),"[1626162, 202709]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Left Center,,,,203591.0,1.0,0.0,Joseph,202709.0,,,,,,,,,,,,
390,PT07M52.00S,2023-03-10T01:30:17.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630587,18.74178712220762,47.30392156862745,1610612765,57,72,2023-03-10T01:30:23Z,3880000,False,13.0,124.0,1,left,I. Livers 12' step back Jump Shot (4 PTS),[1630587],1610612765.0,DET,step back,,,Livers,I. Livers,,,,,In The Paint (Non-RA),8-16 Center,12.44,Made,,,,,,,,,,4.0,,,,,,,,
391,PT07M41.00S,2023-03-10T01:30:29.7Z,3,REGULAR,turnover,bad pass,[],1629023,,,1610612766,57,72,2023-03-10T01:36:20Z,3882500,False,,,0,,P. Washington bad pass TURNOVER (4 TO),"[1629023, 203585]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,4.0,McGruder,203585.0,,
392,PT07M41.00S,2023-03-10T01:30:29.7Z,3,REGULAR,steal,,[],203585,,,1610612765,57,72,2023-03-10T01:30:31Z,3883750,False,,,0,,R. McGruder STEAL (1 STL),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
393,PT07M41.00S,2023-03-10T01:30:34.3Z,3,REGULAR,foul,personal,['1freethrow'],1626179,,,1610612765,57,72,2023-03-10T01:36:20Z,3885000,False,,,0,,T. Rozier transition take personal FOUL (3 PF) (McGruder 1 FT),"[1626179, 203585]",1610612766.0,CHA,transition take,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Center,,,,202053.0,3.0,0.0,McGruder,203585.0,,,,,,,,,,,,
396,PT07M41.00S,2023-03-10T01:33:08.7Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],202709,,,1610612765,58,72,2023-03-10T01:36:20Z,3889375,False,,,0,,C. Joseph transition take Free Throw 1 of 1 (1 PTS),[202709],1610612765.0,DET,transition take,,,Joseph,C. Joseph,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
397,PT07M26.00S,2023-03-10T01:33:34.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630647,24.129434954007884,14.950980392156863,1610612765,61,72,2023-03-10T01:33:39Z,3950000,False,175.0,174.0,1,left,E. Omoruyi 24' 3PT  (7 PTS) (I. Livers 1 AST),"[1630647, 1630587]",1610612765.0,DET,,,,Omoruyi,E. Omoruyi,,,,,Above the Break 3,24+ Right Center,24.71,Made,,,,,,,,,,7.0,I. Livers,1630587.0,1.0,,,,,
399,PT07M10.00S,2023-03-10T01:33:51.3Z,3,REGULAR,2pt,Jump Shot,[],1629023,84.05059132720105,77.20588235294117,1610612766,61,72,2023-03-10T01:33:55Z,3970000,False,136.0,97.0,1,right,MISS P. Washington 16' pullup Shot,[1629023],1610612766.0,CHA,pullup,,,Washington,P. Washington,,,,,Mid-Range,16-24 Right,16.73,Missed,,,,,,,,,,,,,,,,,,
400,PT07M07.00S,2023-03-10T01:33:54.3Z,3,REGULAR,rebound,offensive,[],1630208,,,1610612766,61,72,2023-03-10T01:33:55Z,3980000,False,,,0,,N. Richards REBOUND (Off:1 Def:4),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,16-24 Right,,,399.0,,,,,,5.0,4.0,1.0,,,,,,,,,
401,PT06M57.00S,2023-03-10T01:34:03.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629023,86.28449408672799,42.15686274509804,1610612766,61,72,2023-03-10T01:34:10Z,3990000,False,-39.0,76.0,1,right,MISS P. Washington 8' turnaround Shot,[1629023],1610612766.0,CHA,turnaround,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,8.59,Missed,,,,,,,,,,,,,,,,,,
402,PT06M53.00S,2023-03-10T01:34:07.6Z,3,REGULAR,rebound,defensive,[],1630164,,,1610612765,61,72,2023-03-10T01:34:10Z,4000000,False,,,0,,J. Wiseman REBOUND (Off:2 Def:7),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),8-16 Center,,,401.0,,,,,,9.0,7.0,2.0,,,,,,,,,
403,PT06M44.00S,2023-03-10T01:34:16.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202709,15.588042049934298,53.92156862745098,1610612765,63,72,2023-03-10T01:34:28Z,4010000,False,-20.0,94.0,1,left,C. Joseph 9' pullup Jump Shot (3 PTS),[202709],1610612765.0,DET,pullup,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),8-16 Center,9.6,Made,,,,,,,,,,3.0,,,,,,,,
404,PT06M26.00S,2023-03-10T01:34:37.5Z,3,REGULAR,3pt,Jump Shot,[],1626162,90.75229960578186,2.941176470588235,1610612766,63,75,2023-03-10T01:34:41Z,4020000,False,-235.0,34.0,1,right,K. Oubre Jr. 3PT  (18 PTS) (G. Hayward 6 AST),"[1626162, 202330]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,23.78,Made,,,,,,,,,,18.0,G. Hayward,202330.0,6.0,,,,,
406,PT06M15.00S,2023-03-10T01:34:49.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202709,12.171484888304862,35.53921568627451,1610612765,63,75,2023-03-10T01:39:27Z,4040000,False,72.0,62.0,1,left,MISS C. Joseph 9' driving floating Shot,[202709],1610612765.0,DET,driving floating,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),8-16 Right,9.52,Missed,,,,,,,,,,,,,,,,,,
407,PT06M14.00S,2023-03-10T01:34:50.2Z,3,REGULAR,rebound,offensive,[],202709,,,1610612765,63,75,2023-03-10T01:39:27Z,4050000,False,,,0,,C. Joseph REBOUND (Off:1 Def:1),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),8-16 Right,,,406.0,,,,,,2.0,1.0,1.0,,,,,,,,,
408,PT06M13.00S,2023-03-10T01:34:53.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202709,5.590000152587891,50.0,1610612765,65,75,2023-03-10T01:39:35Z,4060000,False,0.0,0.0,1,left,C. Joseph putback Layup (5 PTS),[202709],1610612765.0,DET,putback,,,Joseph,C. Joseph,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,5.0,,,,,,,,
409,PT05M58.00S,2023-03-10T01:35:10.1Z,3,REGULAR,foul,technical,['1freethrow'],1630164,,,1610612766,65,75,2023-03-10T01:35:28Z,4070000,False,,,0,,J. Wiseman defensive-3-second technical FOUL (1 Tech),[1630164],1610612765.0,DET,defensive-3-second,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),8-16 Center,,,,203591.0,2.0,1.0,,,,,,,,,,,,,,
410,PT05M58.00S,2023-03-10T01:35:38.4Z,3,REGULAR,freethrow,1 of 1,[],1626179,,,1610612766,65,76,2023-03-10T01:35:38Z,4080000,False,,,0,,T. Rozier technical Free Throw 1 of 1 (18 PTS),[1626179],1610612766.0,CHA,technical,,,Rozier,T. Rozier,,,,,,,,Made,,,,,,,,,,18.0,,,,,,,,
412,PT05M58.00S,2023-03-10T01:35:43.0Z,3,REGULAR,substitution,out,[],1629023,,,1610612766,65,76,2023-03-10T01:35:46Z,4090000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M58.00S,2023-03-10T01:35:43.0Z,3,REGULAR,substitution,in,[],1630550,,,1610612766,65,76,2023-03-10T01:35:46Z,4100000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M50.00S,2023-03-10T01:36:15.3Z,3,REGULAR,foul,personal,['3freethrow'],1630647,,,1610612766,65,76,2023-03-10T01:36:28Z,4110000,False,,,0,,E. Omoruyi shooting personal FOUL (3 PF) (Oubre Jr. 3 FT),"[1630647, 1626162]",1610612765.0,DET,shooting,,,Omoruyi,E. Omoruyi,,,,,Left Corner 3,24+ Left,,,,200834.0,3.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,,,
416,PT05M50.00S,2023-03-10T01:36:37.9Z,3,REGULAR,freethrow,1 of 3,[],1626162,,,1610612766,65,77,2023-03-10T01:36:37Z,4130000,False,,,0,,K. Oubre Jr. Free Throw 1 of 3 (19 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,,,,,,,,,,19.0,,,,,,,,
417,PT05M50.00S,2023-03-10T01:36:52.2Z,3,REGULAR,freethrow,2 of 3,[],1626162,,,1610612766,65,78,2023-03-10T01:36:52Z,4140000,False,,,0,,K. Oubre Jr. Free Throw 2 of 3 (20 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,,,,,,,,,,20.0,,,,,,,,
418,PT05M50.00S,2023-03-10T01:37:08.1Z,3,REGULAR,freethrow,3 of 3,[],1626162,,,1610612766,65,79,2023-03-10T01:37:08Z,4150000,False,,,0,,K. Oubre Jr. Free Throw 3 of 3 (21 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,,,,,,,,,,21.0,,,,,,,,
419,PT05M39.00S,2023-03-10T01:37:22.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203585,6.521024967148489,56.86274509803921,1610612765,65,79,2023-03-10T01:41:26Z,4160000,False,-34.0,9.0,1,left,MISS R. McGruder driving Layup,[203585],1610612765.0,DET,driving,,,McGruder,R. McGruder,,,,,Restricted Area,0-8 Center,3.54,Missed,,,,,,,,,,,,,,,,,,
420,PT05M38.00S,2023-03-10T01:37:23.7Z,3,REGULAR,rebound,offensive,[],1630164,,,1610612765,65,79,2023-03-10T01:41:26Z,4170000,False,,,0,,J. Wiseman REBOUND (Off:3 Def:7),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,419.0,,,,,,10.0,7.0,3.0,,,,,,,,,
