actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
334,PT01M06.00S,2025-11-06T01:05:31.7Z,2,REGULAR,block,,[],1630191,,,1610612762,49,55,2025-11-06T01:05:34Z,3320000,False,,,0,,I. Stewart BLOCK (3 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
335,PT01M03.00S,2025-11-06T01:05:34.7Z,2,REGULAR,rebound,defensive,[],1641842,,,1610612765,49,55,2025-11-06T01:05:36Z,3330000,False,,,0,,R. Holland II REBOUND (Off:1 Def:4),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,333.0,5.0,4.0,1.0,,,,,,,,,,
336,PT01M01.00S,2025-11-06T01:05:36.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631105,91.90210249671485,46.07843137254902,1610612765,51,55,2025-11-06T01:05:42Z,3340000,False,-20.0,24.0,1,right,J. Duren running DUNK (16 PTS) (R. Holland II 2 AST),"[1631105, 1641842]",1610612765.0,DET,running,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,3.07,Made,16.0,R. Holland II,1641842.0,2.0,,,,,,,,,,,,,,
338,PT00M41.60S,2025-11-06T01:05:57.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,8.459264126149804,43.872549019607845,1610612762,51,55,2025-11-06T01:06:03Z,3360000,False,31.0,27.0,1,left,MISS L. Markkanen Layup,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,4.08,Missed,,,,,,,,,,,,,,,,,,
340,PT00M38.10S,2025-11-06T01:06:01.4Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,51,55,2025-11-06T01:06:03Z,3380000,False,,,0,,I. Stewart REBOUND (Off:0 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,338.0,4.0,4.0,0.0,,,,,,,,,,
341,PT00M30.70S,2025-11-06T01:06:09.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,92.42772667542707,43.627450980392155,1610612765,53,55,2025-11-06T01:06:18Z,3390000,False,-32.0,19.0,1,right,J. Duren Layup (18 PTS) (A. Thompson 1 AST),"[1631105, 1641709]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,3.7,Made,18.0,A. Thompson,1641709.0,1.0,,,,,,,,,,,,,,
343,PT00M16.70S,2025-11-06T01:06:29.7Z,2,REGULAR,foul,personal,[],1631105,,,1610612762,53,55,2025-11-06T01:06:44Z,3410000,False,,,0,,J. Duren personal FOUL (2 PF),"[1631105, 1628374]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1151.0,,,,2.0,0.0,Markkanen,1628374.0
345,PT00M16.70S,2025-11-06T01:06:38.7Z,2,REGULAR,substitution,out,[],1629130,,,1610612762,53,55,2025-11-06T01:06:50Z,3430000,False,,,0,,SUB out: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT00M16.70S,2025-11-06T01:06:38.7Z,2,REGULAR,substitution,in,[],1629750,,,1610612762,53,55,2025-11-06T01:06:50Z,3440000,False,,,0,,SUB in: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT00M07.00S,2025-11-06T01:07:07.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203994,9.904730617608408,46.568627450980394,1610612762,53,55,2025-11-06T01:20:04Z,3450000,False,17.0,41.0,1,left,MISS J. Nurkić cutting Layup - blocked,"[203994, 1641709]",1610612762.0,UTA,cutting,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,4.41,Missed,,,,,,,,,Thompson,1641709.0,,,,,,,,
348,PT00M07.00S,2025-11-06T01:07:07.2Z,2,REGULAR,block,,[],1641709,,,1610612762,53,55,2025-11-06T01:07:10Z,3460000,False,,,0,,A. Thompson BLOCK (1 BLK),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
349,PT00M03.30S,2025-11-06T01:07:10.9Z,2,REGULAR,rebound,offensive,[],1642846,,,1610612762,53,55,2025-11-06T01:07:12Z,3470000,False,,,0,,A. Bailey REBOUND (Off:2 Def:0),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,347.0,2.0,0.0,2.0,,,,,,,,,,
350,PT00M01.60S,2025-11-06T01:07:12.6Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1642846,9.904730617608408,84.80392156862746,1610612762,53,55,2025-11-06T01:07:16Z,3480000,False,-174.0,41.0,1,left,MISS A. Bailey 17' pullup Shot,[1642846],1610612762.0,UTA,pullup,,,Bailey,A. Bailey,,,,,Mid-Range,16-24 Left,17.87,Missed,,,,,,,,,,,,,,,,,,
351,PT00M01.60S,2025-11-06T01:07:12.6Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,53,55,2025-11-06T01:07:16Z,3490000,False,,,0,,J. Duren REBOUND (Off:4 Def:6),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,16-24 Left,,,,,,,350.0,10.0,6.0,4.0,,,,,,,,,,
352,PT00M00.70S,2025-11-06T01:07:17.3Z,2,REGULAR,heave,,[],0,,,1610612765,53,55,2025-11-06T01:09:51Z,3500000,False,,,0,,DET Heave,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,80.05,,,,,,,,,,,,,,,,,,,
353,PT00M00.70S,2025-11-06T01:07:17.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,53,55,2025-11-06T01:09:51Z,3510000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,352.0,,,,,,,,,,,,,
354,PT00M00.00S,2025-11-06T01:07:27.6Z,2,REGULAR,period,end,[],0,,,1610612765,53,55,2025-11-06T01:07:27Z,3520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2025-11-06T01:21:21.2Z,3,REGULAR,substitution,out,['startperiod'],1641842,,,1610612765,53,55,2025-11-06T01:22:29Z,3530000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2025-11-06T01:21:21.2Z,3,REGULAR,substitution,out,['startperiod'],1629750,,,1610612765,53,55,2025-11-06T01:22:29Z,3540000,False,,,0,,SUB out: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2025-11-06T01:21:21.2Z,3,REGULAR,substitution,out,['startperiod'],1642846,,,1610612765,53,55,2025-11-06T01:22:29Z,3550000,False,,,0,,SUB out: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2025-11-06T01:21:21.2Z,3,REGULAR,substitution,in,['startperiod'],1630595,,,1610612765,53,55,2025-11-06T01:22:29Z,3560000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2025-11-06T01:21:21.2Z,3,REGULAR,substitution,in,['startperiod'],1629130,,,1610612765,53,55,2025-11-06T01:22:29Z,3570000,False,,,0,,SUB in: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2025-11-06T01:21:21.2Z,3,REGULAR,substitution,in,['startperiod'],1641707,,,1610612765,53,55,2025-11-06T01:22:29Z,3580000,False,,,0,,SUB in: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2025-11-06T01:22:47.6Z,3,REGULAR,period,start,[],0,,,1610612762,53,55,2025-11-06T01:22:47Z,3590000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT11M38.00S,2025-11-06T01:23:15.4Z,3,REGULAR,3pt,Jump Shot,[],1641718,67.9862023653088,31.617647058823522,1610612762,53,55,2025-11-06T01:25:46Z,3600000,False,-92.0,248.0,1,right,MISS K. George 26' pullup 3PT,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Left Center,26.49,Missed,,,,,,,,,,,,,,,,,,
364,PT11M35.00S,2025-11-06T01:23:18.4Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,53,55,2025-11-06T01:25:46Z,3610000,False,,,0,,I. Stewart REBOUND (Off:0 Def:5),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,,,,,,,363.0,5.0,5.0,0.0,,,,,,,,,,
365,PT11M31.00S,2025-11-06T01:23:18.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630595,7.013797634691201,46.568627450980394,1610612765,55,55,2025-11-06T01:40:11Z,3612500,False,17.0,13.0,1,left,C. Cunningham running Layup (5 PTS) (I. Stewart 1 AST),"[1630595, 1630191]",1610612765.0,DET,running,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,2.18,Made,5.0,I. Stewart,1630191.0,1.0,,,,,,,,,,,,,,
367,PT11M31.00S,2025-11-06T01:23:22.1Z,3,REGULAR,foul,personal,['1freethrow'],1629004,,,1610612765,55,55,2025-11-06T01:28:52Z,3615000,False,,,0,,S. Mykhailiuk shooting personal FOUL (1 PF) (Cunningham 1 FT),"[1629004, 1630595]",1610612762.0,UTA,shooting,,,Mykhailiuk,S. Mykhailiuk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1151.0,,,,1.0,0.0,Cunningham,1630595.0
369,PT11M31.00S,2025-11-06T01:23:41.9Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1630595,,,1610612765,56,55,2025-11-06T01:27:15Z,3660000,False,,,0,,C. Cunningham Free Throw 1 of 1 (6 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
370,PT11M07.00S,2025-11-06T01:24:09.0Z,3,REGULAR,3pt,Jump Shot,[],1629004,74.29369250985545,14.215686274509807,1610612762,56,55,2025-11-06T01:29:41Z,3690000,False,-179.0,189.0,1,right,MISS S. Mykhailiuk 26' pullup 3PT,[1629004],1610612762.0,UTA,pullup,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Left Center,26.03,Missed,,,,,,,,,,,,,,,,,,
371,PT11M04.00S,2025-11-06T01:24:11.5Z,3,REGULAR,rebound,offensive,[],203994,,,1610612762,56,55,2025-11-06T01:24:11Z,3700000,False,,,0,,J. Nurkić REBOUND (Off:2 Def:10),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Left Center,,,,,,,370.0,12.0,10.0,2.0,,,,,,,,,,
372,PT10M52.00S,2025-11-06T01:24:23.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641707,92.16491458607096,44.85294117647059,1610612762,56,55,2025-11-06T01:24:28Z,3710000,False,-26.0,21.0,1,right,MISS T. Hendricks driving Layup,[1641707],1610612762.0,UTA,driving,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,3.33,Missed,,,,,,,,,,,,,,,,,,
373,PT10M49.00S,2025-11-06T01:24:26.7Z,3,REGULAR,rebound,offensive,[],1641707,,,1610612762,56,55,2025-11-06T01:24:26Z,3720000,False,,,0,,T. Hendricks REBOUND (Off:2 Def:4),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,,,,,,,372.0,6.0,4.0,2.0,,,,,,,,,,
374,PT10M49.00S,2025-11-06T01:24:26.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641707,94.40999984741211,50.0,1610612762,56,55,2025-11-06T01:25:47Z,3730000,False,0.0,0.0,1,right,MISS T. Hendricks tip Layup,[1641707],1610612762.0,UTA,tip,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
375,PT10M48.00S,2025-11-06T01:24:27.7Z,3,REGULAR,rebound,defensive,[],1629130,,,1610612765,56,55,2025-11-06T01:33:55Z,3740000,False,,,0,,D. Robinson REBOUND (Off:0 Def:2),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,374.0,2.0,2.0,0.0,,,,,,,,,,
376,PT10M43.00S,2025-11-06T01:24:32.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630595,6.356767411300922,44.11764705882353,1610612765,56,55,2025-11-06T01:31:27Z,3750000,False,29.0,7.0,1,left,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,,,,,,,,,,,,,,
377,PT10M42.00S,2025-11-06T01:24:33.4Z,3,REGULAR,rebound,offensive,[],1631105,,,1610612765,56,55,2025-11-06T01:31:27Z,3760000,False,,,0,,J. Duren REBOUND (Off:5 Def:6),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,376.0,11.0,6.0,5.0,,,,,,,,,,
378,PT10M33.00S,2025-11-06T01:24:43.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630191,7.013797634691201,43.38235294117647,1610612765,58,55,2025-11-06T01:34:53Z,3770000,False,33.0,13.0,1,left,I. Stewart cutting DUNK (7 PTS) (C. Cunningham 6 AST),"[1630191, 1630595]",1610612765.0,DET,cutting,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,3.57,Made,7.0,C. Cunningham,1630595.0,6.0,,,,,,,,,,,,,,
380,PT10M19.00S,2025-11-06T01:24:56.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,92.69053876478318,56.61764705882353,1610612762,58,57,2025-11-06T01:25:01Z,3790000,False,33.0,16.0,1,right,K. George driving Layup (13 PTS),[1641718],1610612762.0,UTA,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,3.69,Made,13.0,,,,,,,,,,,,,,,,,
381,PT09M55.00S,2025-11-06T01:25:21.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,8.065045992115643,46.81372549019608,1610612765,58,57,2025-11-06T01:27:40Z,3800000,False,16.0,23.0,1,left,MISS J. Duren Layup - blocked,"[1631105, 203994]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,2.82,Missed,,,,,,,,,Nurkić,203994.0,,,,,,,,
382,PT09M55.00S,2025-11-06T01:25:21.2Z,3,REGULAR,block,,[],203994,,,1610612765,58,57,2025-11-06T01:25:24Z,3810000,False,,,0,,J. Nurkić BLOCK (1 BLK),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
383,PT09M55.00S,2025-11-06T01:25:21.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,58,57,2025-11-06T01:27:40Z,3820000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,381.0,,,,,,,,,,,,,
385,PT09M54.00S,2025-11-06T01:25:43.0Z,3,REGULAR,turnover,bad pass,[],1630595,,,1610612765,58,57,2025-11-06T01:25:50Z,3840000,False,,,0,,C. Cunningham bad pass TURNOVER (2 TO),"[1630595, 1629004]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2.0,Mykhailiuk,1629004.0,,,,
386,PT09M54.00S,2025-11-06T01:25:43.0Z,3,REGULAR,steal,,[],1629004,,,1610612762,58,57,2025-11-06T01:25:44Z,3850000,False,,,0,,S. Mykhailiuk STEAL (1 STL),[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
387,PT09M35.00S,2025-11-06T01:26:01.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629004,67.9862023653088,74.75490196078431,1610612762,58,57,2025-11-06T01:36:22Z,3860000,False,124.0,248.0,1,right,MISS S. Mykhailiuk 27' pullup 3PT,[1629004],1610612762.0,UTA,pullup,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Right Center,27.75,Missed,,,,,,,,,,,,,,,,,,
388,PT09M32.00S,2025-11-06T01:26:04.2Z,3,REGULAR,rebound,defensive,[],1641709,,,1610612765,58,57,2025-11-06T01:26:04Z,3870000,False,,,0,,A. Thompson REBOUND (Off:1 Def:2),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,387.0,3.0,2.0,1.0,,,,,,,,,,
389,PT09M25.00S,2025-11-06T01:26:14.5Z,3,REGULAR,foul,personal,['2freethrow'],203994,,,1610612765,58,57,2025-11-06T01:26:24Z,3880000,False,,,0,,J. Nurkić shooting personal FOUL (2 PF) (Duren 2 FT),"[203994, 1631105]",1610612762.0,UTA,shooting,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628480.0,,,,2.0,0.0,Duren,1631105.0
391,PT09M25.00S,2025-11-06T01:26:55.1Z,3,REGULAR,freethrow,1 of 2,[],1631105,,,1610612765,59,57,2025-11-06T01:26:55Z,3900000,False,,,0,,J. Duren Free Throw 1 of 2 (19 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
392,PT09M25.00S,2025-11-06T01:27:14.1Z,3,REGULAR,freethrow,2 of 2,[],1631105,,,1610612765,60,57,2025-11-06T01:27:14Z,3910000,False,,,0,,J. Duren Free Throw 2 of 2 (20 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
393,PT09M10.00S,2025-11-06T01:27:35.0Z,3,REGULAR,foul,personal,[],1641709,,,1610612762,60,57,2025-11-06T01:27:44Z,3920000,False,,,0,,A. Thompson personal FOUL (1 PF),"[1641709, 1628374]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1151.0,,,,1.0,0.0,Markkanen,1628374.0
395,PT09M00.00S,2025-11-06T01:28:05.0Z,3,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612762,60,57,2025-11-06T01:28:10Z,3940000,False,,,0,,D. Robinson shooting personal FOUL (1 PF) (Mykhailiuk 2 FT),"[1629130, 1629004]",1610612765.0,DET,shooting,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1151.0,,,,1.0,0.0,Mykhailiuk,1629004.0
397,PT09M00.00S,2025-11-06T01:28:25.7Z,3,REGULAR,freethrow,1 of 2,[],1629004,,,1610612762,60,58,2025-11-06T01:28:25Z,3960000,False,,,0,,S. Mykhailiuk Free Throw 1 of 2 (19 PTS),[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
398,PT09M00.00S,2025-11-06T01:28:41.3Z,3,REGULAR,freethrow,2 of 2,[],1629004,,,1610612762,60,59,2025-11-06T01:28:41Z,3970000,False,,,0,,S. Mykhailiuk Free Throw 2 of 2 (20 PTS),[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
399,PT08M47.00S,2025-11-06T01:28:58.7Z,3,REGULAR,turnover,bad pass,[],1630595,,,1610612765,60,59,2025-11-06T01:29:03Z,3980000,False,,,0,,C. Cunningham bad pass TURNOVER (3 TO),"[1630595, 1628374]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,3.0,Markkanen,1628374.0,,,,
400,PT08M47.00S,2025-11-06T01:28:58.7Z,3,REGULAR,steal,,[],1628374,,,1610612762,60,59,2025-11-06T01:29:00Z,3990000,False,,,0,,L. Markkanen STEAL (1 STL),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
401,PT08M28.00S,2025-11-06T01:29:17.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641718,87.56570302233902,53.18627450980392,1610612762,60,59,2025-11-06T01:29:23Z,4000000,False,16.0,64.0,1,right,MISS K. George 6' driving floating Shot,[1641718],1610612762.0,UTA,driving floating,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,6.63,Missed,,,,,,,,,,,,,,,,,,
402,PT08M28.00S,2025-11-06T01:29:17.7Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,60,59,2025-11-06T01:29:23Z,4010000,False,,,0,,J. Duren REBOUND (Off:5 Def:7),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,401.0,12.0,7.0,5.0,,,,,,,,,,
403,PT08M24.00S,2025-11-06T01:29:24.6Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630595,6.750985545335084,47.30392156862745,1610612765,60,59,2025-11-06T01:38:50Z,4020000,False,13.0,11.0,1,left,MISS C. Cunningham driving floating Shot,[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,1.74,Missed,,,,,,,,,,,,,,,,,,
404,PT08M23.00S,2025-11-06T01:29:25.6Z,3,REGULAR,rebound,offensive,[],1641709,,,1610612765,60,59,2025-11-06T01:39:09Z,4030000,False,,,0,,A. Thompson REBOUND (Off:2 Def:2),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,403.0,4.0,2.0,2.0,,,,,,,,,,
405,PT08M23.00S,2025-11-06T01:29:28.6Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1641709,5.590000152587891,50.0,1610612765,62,59,2025-11-06T01:39:17Z,4040000,False,0.0,0.0,1,left,A. Thompson tip DUNK (6 PTS),[1641709],1610612765.0,DET,tip,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.0,Made,6.0,,,,,,,,,,,,,,,,,
406,PT07M57.00S,2025-11-06T01:29:55.0Z,3,REGULAR,2pt,Jump Shot,[],1641718,92.95335085413929,13.970588235294116,1610612762,62,59,2025-11-06T01:42:06Z,4050000,False,-180.0,14.0,1,right,MISS K. George 18' Jump Shot,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,16-24 Left,18.06,Missed,,,,,,,,,,,,,,,,,,
407,PT07M55.00S,2025-11-06T01:29:57.0Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,62,59,2025-11-06T01:42:06Z,4060000,False,,,0,,J. Duren REBOUND (Off:5 Def:8),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,16-24 Left,,,,,,,406.0,13.0,8.0,5.0,,,,,,,,,,
408,PT07M37.00S,2025-11-06T01:30:10.6Z,3,REGULAR,3pt,Jump Shot,[],1630191,8.853482260183966,2.205882352941174,1610612765,62,59,2025-11-06T01:30:24Z,4070000,False,239.0,31.0,1,left,MISS I. Stewart 24' 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Right Corner 3,24+ Right,24.1,Missed,,,,,,,,,,,,,,,,,,
409,PT07M37.00S,2025-11-06T01:30:16.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612762,62,59,2025-11-06T01:30:16Z,4080000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,408.0,,,,,,,,,,,,,
410,PT07M37.00S,2025-11-06T01:30:17.1Z,3,REGULAR,foul,personal,[],1641709,,,1610612762,62,59,2025-11-06T01:30:21Z,4090000,False,,,0,,A. Thompson loose ball personal FOUL (2 PF),"[1641709, 1641718]",1610612765.0,DET,loose ball,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,204059.0,,,,2.0,0.0,George,1641718.0
412,PT07M22.00S,2025-11-06T01:30:40.7Z,3,REGULAR,3pt,Jump Shot,[],1628374,69.82588699080158,24.509803921568633,1610612762,62,59,2025-11-06T01:30:59Z,4110000,False,-127.0,231.0,1,right,MISS L. Markkanen 26' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,26.39,Missed,,,,,,,,,,,,,,,,,,
413,PT07M20.00S,2025-11-06T01:30:43.2Z,3,REGULAR,rebound,defensive,[],1641709,,,1610612765,62,59,2025-11-06T01:30:43Z,4120000,False,,,0,,A. Thompson REBOUND (Off:2 Def:3),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,412.0,5.0,3.0,2.0,,,,,,,,,,
414,PT07M13.00S,2025-11-06T01:30:50.4Z,3,REGULAR,3pt,Jump Shot,[],1630191,30.535479632063073,27.205882352941174,1610612765,62,59,2025-11-06T01:31:02Z,4130000,False,114.0,235.0,1,left,MISS I. Stewart 26' 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Right Center,26.07,Missed,,,,,,,,,,,,,,,,,,
415,PT07M10.00S,2025-11-06T01:30:52.8Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,62,59,2025-11-06T01:30:52Z,4140000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:2),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,,,,,,,414.0,2.0,2.0,0.0,,,,,,,,,,
416,PT07M05.00S,2025-11-06T01:30:58.1Z,3,REGULAR,3pt,Jump Shot,[],203994,66.27792378449408,50.0,1610612762,62,59,2025-11-06T01:31:07Z,4150000,False,0.0,264.0,1,right,MISS J. Nurkić 26' 3PT,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Center,26.45,Missed,,,,,,,,,,,,,,,,,,
