actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
532,PT00M44.90S,2026-04-01T02:00:30.2Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612761,97,79,2026-04-01T02:03:28Z,5240000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,531.0,,,,,,,,,,,,,,,
533,PT00M44.90S,2026-04-01T02:00:30.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630567,,,1610612761,97,79,2026-04-01T02:03:28Z,5250000,False,,,0,,MISS S. Barnes Free Throw 2 of 2,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
534,PT00M44.80S,2026-04-01T02:00:30.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,97,79,2026-04-01T02:03:28Z,5260000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,533.0,,,,,,,,,,,,,,,
535,PT00M44.80S,2026-04-01T02:00:51.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630572,,,1610612765,97,79,2026-04-01T02:01:00Z,5270000,False,,,0,,S. Mamukelashvili loose ball personal FOUL (2 PF) (Holland II 2 FT),"[1630572, 1641842]",1610612761.0,TOR,loose ball,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628951.0,2.0,0.0,Holland II,1641842.0,,,,,,
537,PT00M44.80S,2026-04-01T02:01:24.3Z,3,REGULAR,freethrow,1 of 2,[],1641842,,,1610612765,98,79,2026-04-01T02:01:24Z,5290000,False,,,0,,R. Holland II Free Throw 1 of 2 (1 PTS),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
538,PT00M44.80S,2026-04-01T02:01:24.3Z,3,REGULAR,freethrow,2 of 2,[],1641842,,,1610612765,98,79,2026-04-01T02:01:43Z,5300000,False,,,0,,MISS R. Holland II Free Throw 2 of 2,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
539,PT00M43.40S,2026-04-01T02:01:25.7Z,3,REGULAR,rebound,defensive,[],1642867,,,1610612761,98,79,2026-04-01T02:01:43Z,5310000,False,,,0,,C. Murray-Boyles REBOUND (Off:7 Def:2),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,538.0,9.0,2.0,7.0,,,,,,,,,,,,
540,PT00M38.90S,2026-04-01T02:01:46.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630567,7.5722733245729295,52.94117647058824,1610612761,98,81,2026-04-01T02:01:55Z,5320000,False,-15.0,19.0,1,left,S. Barnes running DUNK (5 PTS),[1630567],1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,2.38,Made,,,,,,,5.0,,,,,,,,,,,
541,PT00M14.20S,2026-04-01T02:02:13.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,85.89027595269383,53.18627450980392,1610612765,100,81,2026-04-01T02:02:19Z,5330000,False,16.0,80.0,1,right,C. LeVert 8' fadeaway Jump Shot (9 PTS) (M. Sasser 1 AST),"[1627747, 1631204]",1610612765.0,DET,fadeaway,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,8.17,Made,,,,,,,9.0,,,,,,,,,M. Sasser,1631204.0,1.0
543,PT00M04.30S,2026-04-01T02:02:25.0Z,3,REGULAR,3pt,Jump Shot,[],1642266,10.200394218134035,95.83333333333334,1610612761,100,81,2026-04-01T02:02:33Z,5350000,False,-229.0,43.0,1,left,MISS J. Walter 3PT,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Left Corner 3,24+ Left,23.33,Missed,,,,,,,,,,,,,,,,,,
544,PT00M03.40S,2026-04-01T02:02:25.9Z,3,REGULAR,rebound,offensive,[],1630572,,,1610612761,100,81,2026-04-01T02:05:34Z,5360000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:2),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Left Corner 3,24+ Left,,,,,543.0,3.0,2.0,1.0,,,,,,,,,,,,
545,PT00M03.20S,2026-04-01T02:02:28.9Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630572,8.09789750328515,30.392156862745097,1610612761,100,81,2026-04-01T02:05:44Z,5370000,False,98.0,24.0,1,left,MISS S. Mamukelashvili 10' fadeaway Shot,[1630572],1610612761.0,TOR,fadeaway,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,8-16 Right,10.08,Missed,,,,,,,,,,,,,,,,,,
546,PT00M00.80S,2026-04-01T02:02:31.3Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,100,81,2026-04-01T02:05:53Z,5380000,False,,,0,,J. Duren REBOUND (Off:2 Def:5),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,8-16 Right,,,,,545.0,7.0,5.0,2.0,,,,,,,,,,,,
547,PT00M00.00S,2026-04-01T02:02:34.6Z,3,REGULAR,period,end,[],0,,,1610612765,100,81,2026-04-01T02:05:53Z,5390000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT12M00.00S,2026-04-01T02:04:45.4Z,4,REGULAR,substitution,out,['startperiod'],1630567,,,1610612765,100,81,2026-04-01T02:05:53Z,5400000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT12M00.00S,2026-04-01T02:04:45.4Z,4,REGULAR,substitution,out,['startperiod'],1642867,,,1610612765,100,81,2026-04-01T02:05:53Z,5410000,False,,,0,,SUB out: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT12M00.00S,2026-04-01T02:04:45.4Z,4,REGULAR,substitution,out,['startperiod'],1630572,,,1610612765,100,81,2026-04-01T02:05:53Z,5420000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT12M00.00S,2026-04-01T02:04:45.4Z,4,REGULAR,substitution,out,['startperiod'],1630639,,,1610612765,100,81,2026-04-01T02:05:53Z,5430000,False,,,0,,SUB out: A. Lawson,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT12M00.00S,2026-04-01T02:04:45.4Z,4,REGULAR,substitution,in,['startperiod'],1642347,,,1610612765,100,81,2026-04-01T02:05:53Z,5440000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT12M00.00S,2026-04-01T02:04:45.4Z,4,REGULAR,substitution,in,['startperiod'],1627751,,,1610612765,100,81,2026-04-01T02:05:53Z,5450000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT12M00.00S,2026-04-01T02:04:45.4Z,4,REGULAR,substitution,in,['startperiod'],1627742,,,1610612765,100,81,2026-04-01T02:05:53Z,5460000,False,,,0,,SUB in: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT12M00.00S,2026-04-01T02:04:45.4Z,4,REGULAR,substitution,in,['startperiod'],1629628,,,1610612765,100,81,2026-04-01T02:05:53Z,5470000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT12M00.00S,2026-04-01T02:05:21.0Z,4,REGULAR,period,start,[],0,,,1610612761,100,81,2026-04-01T02:05:21Z,5480000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT11M44.00S,2026-04-01T02:05:36.5Z,4,REGULAR,3pt,Jump Shot,[],1642266,32.40801576872536,55.14705882352941,1610612761,100,84,2026-04-01T02:05:55Z,5490000,False,-26.0,252.0,1,left,J. Walter 25' 3PT  (3 PTS) (R. Barrett 2 AST),"[1642266, 1629628]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Center,25.34,Made,,,,,,,3.0,,,,,,,,,R. Barrett,1629628.0,2.0
559,PT11M15.00S,2026-04-01T02:06:05.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641842,82.21090670170827,59.80392156862745,1610612765,100,84,2026-04-01T02:06:31Z,5510000,False,49.0,115.0,1,right,MISS R. Holland II 12' Jump Shot,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),8-16 Center,12.47,Missed,,,,,,,,,,,,,,,,,,
560,PT11M12.00S,2026-04-01T02:06:08.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612761,100,84,2026-04-01T02:06:31Z,5520000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,559.0,,,,,,,,,,,,,,,
562,PT11M03.00S,2026-04-01T02:06:22.2Z,4,REGULAR,3pt,Jump Shot,[],1627742,7.440867279894875,95.34313725490196,1610612761,100,84,2026-04-01T02:06:33Z,5540000,False,-227.0,17.0,1,left,MISS B. Ingram 3PT,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Left Corner 3,24+ Left,22.74,Missed,,,,,,,,,,,,,,,,,,
563,PT11M00.00S,2026-04-01T02:06:25.2Z,4,REGULAR,rebound,defensive,[],1641842,,,1610612765,100,84,2026-04-01T02:06:33Z,5550000,False,,,0,,R. Holland II REBOUND (Off:1 Def:1),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Left Corner 3,24+ Left,,,,,562.0,2.0,1.0,1.0,,,,,,,,,,,,
564,PT10M52.00S,2026-04-01T02:06:33.3Z,4,REGULAR,3pt,Jump Shot,[],1631204,89.30683311432325,96.07843137254902,1610612765,103,84,2026-04-01T02:06:38Z,5560000,False,230.0,48.0,1,right,M. Sasser 3PT  (8 PTS) (J. Duren 3 AST),"[1631204, 1631105]",1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Right Corner 3,24+ Right,23.53,Made,,,,,,,8.0,,,,,,,,,J. Duren,1631105.0,3.0
566,PT10M34.00S,2026-04-01T02:06:54.0Z,4,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612761,103,84,2026-04-01T02:07:03Z,5580000,False,,,0,,K. Huerter shooting personal FOUL (1 PF) (Ingram 2 FT),"[1628989, 1627742]",1610612765.0,DET,shooting,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Left,,,,,,,,,,1628159.0,1.0,0.0,Ingram,1627742.0,,,,,,
568,PT10M34.00S,2026-04-01T02:07:15.9Z,4,REGULAR,freethrow,1 of 2,[],1627742,,,1610612761,103,85,2026-04-01T02:07:15Z,5600000,False,,,0,,B. Ingram Free Throw 1 of 2 (17 PTS),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,Made,,,,,,,17.0,,,,,,,,,,,
569,PT10M34.00S,2026-04-01T02:07:17.4Z,4,REGULAR,substitution,out,[],1631204,,,1610612761,103,85,2026-04-01T02:07:21Z,5610000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT10M34.00S,2026-04-01T02:07:17.4Z,4,REGULAR,substitution,in,[],1642450,,,1610612761,103,85,2026-04-01T02:07:21Z,5620000,False,,,0,,SUB in: D. Jenkins,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT10M34.00S,2026-04-01T02:07:38.7Z,4,REGULAR,freethrow,2 of 2,[],1627742,,,1610612761,103,86,2026-04-01T02:07:38Z,5630000,False,,,0,,B. Ingram Free Throw 2 of 2 (18 PTS),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,Made,,,,,,,18.0,,,,,,,,,,,
572,PT10M24.00S,2026-04-01T02:07:55.5Z,4,REGULAR,foul,offensive,[],1631105,,,1610612765,103,86,2026-04-01T02:08:01Z,5640000,False,,,0,,J. Duren offensive FOUL (3 PF),"[1631105, 1642347]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,16-24 Center,,,,,,,,,,1146.0,3.0,0.0,Shead,1642347.0,,,,,,
574,PT10M24.00S,2026-04-01T02:07:55.5Z,4,REGULAR,turnover,offensive foul,[],1631105,,,1610612765,103,86,2026-04-01T02:07:55Z,5660000,False,,,0,,J. Duren offensive foul TURNOVER (3 TO),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,16-24 Center,,,,,,,,,,1146.0,,,,,3.0,,,,,
575,PT10M10.00S,2026-04-01T02:08:27.9Z,4,REGULAR,foul,personal,[],1641842,,,1610612761,103,86,2026-04-01T02:09:15Z,5670000,False,,,0,,R. Holland II personal FOUL (2 PF),"[1641842, 1627742]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Mid-Range,8-16 Left,,,,,,,,,,1146.0,2.0,0.0,Ingram,1627742.0,,,,,,
577,PT10M02.00S,2026-04-01T02:08:53.4Z,4,REGULAR,foul,personal,['2freethrow'],1631105,,,1610612761,103,86,2026-04-01T02:09:00Z,5690000,False,,,0,,J. Duren shooting personal FOUL (4 PF) (Ingram 2 FT),"[1631105, 1627742]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628951.0,4.0,0.0,Ingram,1627742.0,,,,,,
579,PT10M02.00S,2026-04-01T02:09:19.5Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1627742,,,1610612761,103,87,2026-04-01T02:09:19Z,5710000,False,,,0,,B. Ingram Free Throw 1 of 2 (19 PTS),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,Made,,,,,,,19.0,,,,,,,,,,,
580,PT10M02.00S,2026-04-01T02:09:23.7Z,4,REGULAR,substitution,out,[],1631105,,,1610612761,103,87,2026-04-01T02:09:26Z,5720000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT10M02.00S,2026-04-01T02:09:23.7Z,4,REGULAR,substitution,in,[],1630194,,,1610612761,103,87,2026-04-01T02:09:26Z,5730000,False,,,0,,SUB in: P. Reed,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT10M02.00S,2026-04-01T02:09:43.6Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1627742,,,1610612761,103,88,2026-04-01T02:09:43Z,5740000,False,,,0,,B. Ingram Free Throw 2 of 2 (20 PTS),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,Made,,,,,,,20.0,,,,,,,,,,,
583,PT09M40.00S,2026-04-01T02:10:08.3Z,4,REGULAR,3pt,Jump Shot,[],1628989,94.56307490144546,95.83333333333334,1610612765,106,88,2026-04-01T02:10:17Z,5750000,False,229.0,-1.0,1,right,K. Huerter 3PT bank (6 PTS) (P. Reed 4 AST),"[1628989, 1630194]",1610612765.0,DET,bank,,,Huerter,K. Huerter,,,,,Right Corner 3,24+ Right,22.92,Made,,,,,,,6.0,,,,,,,,,P. Reed,1630194.0,4.0
585,PT09M29.00S,2026-04-01T02:10:19.1Z,4,REGULAR,3pt,Jump Shot,[],1642266,8.623521681997373,1.4705882352941175,1610612761,106,88,2026-04-01T02:10:24Z,5770000,False,243.0,29.0,1,left,MISS J. Walter 24' 3PT - blocked,"[1642266, 1627747]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,Right Corner 3,24+ Right,24.43,Missed,LeVert,1627747.0,,,,,,,,,,,,,,,,
586,PT09M29.00S,2026-04-01T02:10:19.1Z,4,REGULAR,block,,[],1627747,,,1610612761,106,88,2026-04-01T02:10:22Z,5780000,False,,,0,,C. LeVert BLOCK (1 BLK),[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
587,PT09M29.00S,2026-04-01T02:10:19.1Z,4,REGULAR,rebound,defensive,[],1642450,,,1610612765,106,88,2026-04-01T02:10:24Z,5790000,False,,,0,,D. Jenkins REBOUND (Off:1 Def:4),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,Right Corner 3,24+ Right,,,,,585.0,5.0,4.0,1.0,,,,,,,,,,,,
588,PT09M29.00S,2026-04-01T02:10:25.5Z,4,REGULAR,foul,personal,[],1627751,,,1610612765,106,88,2026-04-01T02:10:40Z,5800000,False,,,0,,J. Poeltl personal FOUL (4 PF),"[1627751, 1642450]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Right,,,,,,,,,,1146.0,4.0,0.0,Jenkins,1642450.0,,,,,,
590,PT09M25.00S,2026-04-01T02:10:40.0Z,4,REGULAR,foul,personal,['2freethrow'],1642266,,,1610612765,106,88,2026-04-01T02:10:51Z,5820000,False,,,0,,J. Walter shooting personal FOUL (4 PF) (Huerter 2 FT),"[1642266, 1628989]",1610612761.0,TOR,shooting,,,Walter,J. Walter,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,1628951.0,4.0,0.0,Huerter,1628989.0,,,,,,
592,PT09M25.00S,2026-04-01T02:11:05.1Z,4,REGULAR,freethrow,1 of 2,[],1628989,,,1610612765,107,88,2026-04-01T02:11:05Z,5840000,False,,,0,,K. Huerter Free Throw 1 of 2 (7 PTS),[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
593,PT09M25.00S,2026-04-01T02:11:05.4Z,4,REGULAR,substitution,out,[],1642266,,,1610612765,107,88,2026-04-01T02:11:11Z,5850000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT09M25.00S,2026-04-01T02:11:05.4Z,4,REGULAR,substitution,in,[],1630567,,,1610612765,107,88,2026-04-01T02:11:11Z,5860000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT09M25.00S,2026-04-01T02:11:18.3Z,4,REGULAR,substitution,out,[],1641842,,,1610612765,107,88,2026-04-01T02:11:21Z,5870000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT09M25.00S,2026-04-01T02:11:18.3Z,4,REGULAR,substitution,in,[],1641709,,,1610612765,107,88,2026-04-01T02:11:21Z,5880000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT09M25.00S,2026-04-01T02:11:36.9Z,4,REGULAR,freethrow,2 of 2,[],1628989,,,1610612765,108,88,2026-04-01T02:11:36Z,5890000,False,,,0,,K. Huerter Free Throw 2 of 2 (8 PTS),[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
598,PT09M10.00S,2026-04-01T02:11:52.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627742,7.835085413929041,48.77450980392157,1610612761,108,90,2026-04-01T02:11:57Z,5900000,False,6.0,21.0,1,left,B. Ingram driving DUNK (22 PTS),[1627742],1610612761.0,TOR,driving,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,2.2,Made,,,,,,,22.0,,,,,,,,,,,
599,PT08M54.00S,2026-04-01T02:12:08.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630194,91.93495400788436,45.588235294117645,1610612765,110,90,2026-04-01T02:12:12Z,5910000,False,-22.0,23.0,1,right,P. Reed cutting Layup (8 PTS) (K. Huerter 2 AST),"[1630194, 1628989]",1610612765.0,DET,cutting,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,3.21,Made,,,,,,,8.0,,,,,,,,,K. Huerter,1628989.0,2.0
601,PT08M40.00S,2026-04-01T02:12:22.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,11.383048620236531,44.6078431372549,1610612761,110,90,2026-04-01T02:12:28Z,5930000,False,27.0,55.0,1,left,MISS B. Ingram 6' fadeaway Shot,[1627742],1610612761.0,TOR,fadeaway,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,6.08,Missed,,,,,,,,,,,,,,,,,,
602,PT08M38.00S,2026-04-01T02:12:24.3Z,4,REGULAR,rebound,defensive,[],1630194,,,1610612765,110,90,2026-04-01T02:12:28Z,5940000,False,,,0,,P. Reed REBOUND (Off:0 Def:2),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,601.0,2.0,2.0,0.0,,,,,,,,,,,,
603,PT08M35.00S,2026-04-01T02:12:28.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627747,93.64323258869908,50.98039215686274,1610612765,112,90,2026-04-01T02:12:34Z,5950000,False,5.0,7.0,1,right,C. LeVert running Layup (11 PTS) (P. Reed 5 AST),"[1627747, 1630194]",1610612765.0,DET,running,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,,,11.0,,,,,,,,,P. Reed,1630194.0,5.0
605,PT08M35.00S,2026-04-01T02:12:32.2Z,4,REGULAR,foul,personal,['1freethrow'],1629628,,,1610612765,112,90,2026-04-01T02:12:40Z,5970000,False,,,0,,R. Barrett shooting personal FOUL (1 PF) (LeVert 1 FT),"[1629628, 1627747]",1610612761.0,TOR,shooting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628159.0,1.0,0.0,LeVert,1627747.0,,,,,,
607,PT08M35.00S,2026-04-01T02:12:56.1Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1627747,,,1610612765,113,90,2026-04-01T02:12:56Z,5990000,False,,,0,,C. LeVert Free Throw 1 of 1 (12 PTS),[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
608,PT08M17.00S,2026-04-01T02:13:16.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,9.85545335085414,48.5562193627451,1610612761,113,92,2026-04-01T02:13:21Z,6000000,False,7.0,40.0,1,left,J. Poeltl Hook (13 PTS) (J. Shead 6 AST),"[1627751, 1642347]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,4.07,Made,,,,,,,13.0,,,,,,,,,J. Shead,1642347.0,6.0
610,PT07M56.00S,2026-04-01T02:14:15.6Z,4,REGULAR,jumpball,recovered,[],1642450,,,1610612765,113,92,2026-04-01T02:14:24Z,6020000,False,,,0,,Jump Ball P. Reed vs. J. Poeltl: Tip to D. Jenkins,"[1642450, 1630194, 1627751]",1610612765.0,DET,heldball,D. Jenkins,1642450.0,Jenkins,D. Jenkins,Reed,1630194.0,Poeltl,1627751.0,,,,,,,,,,,,,,,,,,,,,,
613,PT07M48.00S,2026-04-01T02:14:19.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,85.3646517739816,58.82352941176471,1610612765,113,92,2026-04-01T02:14:53Z,6050000,False,44.0,85.0,1,right,MISS C. LeVert 9' turnaround fadeaway Shot,[1627747],1610612765.0,DET,turnaround fadeaway,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,9.58,Missed,,,,,,,,,,,,,,,,,,
614,PT07M44.00S,2026-04-01T02:14:23.9Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612761,113,92,2026-04-01T02:14:26Z,6060000,False,,,0,,R. Barrett REBOUND (Off:0 Def:6),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,,,,,613.0,6.0,6.0,0.0,,,,,,,,,,,,
620,PT07M42.00S,2026-04-01T02:14:24.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629628,9.329829172141919,46.83670343137255,1610612761,113,92,2026-04-01T02:18:26Z,6065000,False,16.0,35.0,1,left,MISS R. Barrett running Layup - blocked,"[1629628, 1630194]",1610612761.0,TOR,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,3.86,Missed,Reed,1630194.0,,,,,,,,,,,,,,,,
634,PT07M42.00S,2026-04-01T02:14:24.3Z,4,REGULAR,block,,[],1630194,,,1610612761,113,92,2026-04-01T02:17:41Z,6066250,False,,,0,,P. Reed BLOCK (1 BLK),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
621,PT07M39.00S,2026-04-01T02:14:27.3Z,4,REGULAR,rebound,defensive,[],1628989,,,1610612765,113,92,2026-04-01T02:18:26Z,6067500,False,,,0,,K. Huerter REBOUND (Off:1 Def:1),[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,620.0,2.0,1.0,1.0,,,,,,,,,,,,
617,PT07M25.00S,2026-04-01T02:14:43.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630194,93.77463863337714,52.69607843137255,1610612765,115,92,2026-04-01T02:19:08Z,6090000,False,13.0,6.0,1,right,P. Reed driving Layup (10 PTS) (D. Jenkins 5 AST),"[1630194, 1642450]",1610612765.0,DET,driving,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,1.48,Made,,,,,,,10.0,,,,,,,,,D. Jenkins,1642450.0,5.0
619,PT07M25.00S,2026-04-01T02:14:50.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,115,92,2026-04-01T02:14:50Z,6110000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT07M25.00S,2026-04-01T02:17:07.9Z,4,REGULAR,substitution,out,[],1627747,,,1610612761,115,92,2026-04-01T02:17:29Z,6120000,False,,,0,,SUB out: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
