actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
265,PT06M44.00S,2025-10-26T20:28:14.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1631105,,,1610612765,38,43,2025-10-26T20:37:32Z,2630000,False,,,0,,J. Duren Free Throw 2 of 2 (4 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
266,PT06M25.00S,2025-10-26T20:28:40.4Z,2,REGULAR,foul,personal,[],1641709,,,1610612738,38,43,2025-10-26T20:35:14Z,2660000,False,,,0,,A. Thompson personal FOUL (1 PF),"[1641709, 1627759]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,1628171.0,1.0,0.0,Brown,1627759.0,,,,,,
269,PT06M16.00S,2025-10-26T20:29:06.7Z,2,REGULAR,3pt,Jump Shot,[],1627759,69.95729303547964,25.24509803921569,1610612738,38,46,2025-10-26T20:35:14Z,2690000,False,-124.0,230.0,1,right,J. Brown 26' 3PT  (16 PTS) (D. White 3 AST),"[1627759, 1628401]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,26.11,Made,16.0,,,,D. White,1628401.0,3.0,,,,,,,,,,,
271,PT05M58.00S,2025-10-26T20:29:24.2Z,2,REGULAR,3pt,Jump Shot,[],202699,30.798291721419176,75.24509803921569,1610612765,41,46,2025-10-26T20:29:33Z,2710000,False,-126.0,237.0,1,left,T. Harris 26' 3PT  (11 PTS) (C. Cunningham 3 AST),"[202699, 1630595]",1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,26.85,Made,11.0,,,,C. Cunningham,1630595.0,3.0,,,,,,,,,,,
274,PT05M49.00S,2025-10-26T20:29:42.3Z,2,REGULAR,substitution,out,[],1630595,,,1610612738,41,46,2025-10-26T20:29:51Z,2740000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT05M49.00S,2025-10-26T20:29:42.3Z,2,REGULAR,substitution,in,[],1629130,,,1610612738,41,46,2025-10-26T20:29:51Z,2750000,False,,,0,,SUB in: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT05M49.00S,2025-10-26T20:30:01.6Z,2,REGULAR,substitution,out,[],1642864,,,1610612738,41,46,2025-10-26T20:30:07Z,2760000,False,,,0,,SUB out: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT05M49.00S,2025-10-26T20:30:01.6Z,2,REGULAR,substitution,in,[],1630202,,,1610612738,41,46,2025-10-26T20:30:07Z,2770000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M44.00S,2025-10-26T20:30:20.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,90.5880420499343,45.09803921568627,1610612738,41,48,2025-10-26T20:31:31Z,2780000,False,-25.0,36.0,1,right,J. Brown Layup (18 PTS) (N. Queta 1 AST),"[1627759, 1629674]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,4.35,Made,18.0,,,,N. Queta,1629674.0,1.0,,,,,,,,,,,
280,PT05M44.00S,2025-10-26T20:30:25.0Z,2,REGULAR,foul,personal,['1freethrow'],1631105,,,1610612738,41,48,2025-10-26T20:30:35Z,2800000,False,,,0,,J. Duren shooting personal FOUL (2 PF) (Brown 1 FT),"[1631105, 1627759]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,101283.0,2.0,0.0,Brown,1627759.0,,,,,,
282,PT05M44.00S,2025-10-26T20:30:53.2Z,2,REGULAR,freethrow,1 of 1,[],1627759,,,1610612738,41,49,2025-10-26T20:30:53Z,2820000,False,,,0,,J. Brown Free Throw 1 of 1 (19 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
283,PT05M26.00S,2025-10-26T20:31:10.1Z,2,REGULAR,2pt,Jump Shot,[],1631105,26.987516425755587,40.931372549019606,1610612765,43,49,2025-10-26T20:42:42Z,2830000,False,45.0,201.0,1,left,J. Duren 20' pullup Jump Shot (6 PTS),[1631105],1610612765.0,DET,pullup,,,Duren,J. Duren,,,,,Mid-Range,16-24 Center,20.62,Made,6.0,,,,,,,,,,,,,,,,,
284,PT05M19.00S,2025-10-26T20:31:17.6Z,2,REGULAR,3pt,Jump Shot,[],1627759,66.5407358738502,79.90196078431373,1610612738,43,49,2025-10-26T20:43:31Z,2840000,False,150.0,262.0,1,right,MISS J. Brown 30' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,30.17,Missed,,,,,,,,,,,,,,,,,,
285,PT05M16.00S,2025-10-26T20:31:20.0Z,2,REGULAR,rebound,offensive,[],1630202,,,1610612738,43,49,2025-10-26T20:31:20Z,2850000,False,,,0,,P. Pritchard REBOUND (Off:1 Def:4),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,,,284.0,,,,,,,,,5.0,4.0,1.0,,,
286,PT05M03.00S,2025-10-26T20:31:32.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630573,83.75492772667542,5.882352941176478,1610612738,43,52,2025-10-26T20:31:39Z,2860000,False,-221.0,100.0,1,right,S. Hauser 24' 3PT  (5 PTS) (J. Brown 1 AST),"[1630573, 1627759]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,24.23,Made,5.0,,,,J. Brown,1627759.0,1.0,,,,,,,,,,,
288,PT04M53.00S,2025-10-26T20:31:43.0Z,2,REGULAR,turnover,bad pass,[],202699,,,1610612765,43,52,2025-10-26T20:31:48Z,2880000,False,,,0,,T. Harris bad pass TURNOVER (1 TO),"[202699, 1629674]",1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Queta,1629674.0
289,PT04M53.00S,2025-10-26T20:31:43.0Z,2,REGULAR,steal,,[],1629674,,,1610612738,43,52,2025-10-26T20:31:46Z,2890000,False,,,0,,N. Queta STEAL (1 STL),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
290,PT04M49.00S,2025-10-26T20:31:47.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629674,91.77069645203679,51.71568627450981,1610612738,43,54,2025-10-26T23:42:29Z,2900000,False,9.0,25.0,1,right,N. Queta driving DUNK (4 PTS),[1629674],1610612738.0,BOS,driving,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,2.63,Made,4.0,,,,,,,,,,,,,,,,,
291,PT04M34.00S,2025-10-26T20:32:02.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631105,9.904730617608408,46.07843137254902,1610612765,43,54,2025-10-26T20:44:27Z,2910000,False,20.0,41.0,1,left,MISS J. Duren driving floating Shot - blocked,"[1631105, 1629674]",1610612765.0,DET,driving floating,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,4.51,Missed,,Queta,1629674.0,,,,,,,,,,,,,,,
292,PT04M34.00S,2025-10-26T20:32:02.2Z,2,REGULAR,block,,[],1629674,,,1610612765,43,54,2025-10-26T20:32:05Z,2920000,False,,,0,,N. Queta BLOCK (3 BLK),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
293,PT04M31.00S,2025-10-26T20:32:05.2Z,2,REGULAR,rebound,defensive,[],1629674,,,1610612738,43,54,2025-10-26T20:48:21Z,2930000,False,,,0,,N. Queta REBOUND (Off:1 Def:2),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,,291.0,,,,,,,,,3.0,2.0,1.0,,,
294,PT04M28.00S,2025-10-26T20:32:09.8Z,2,REGULAR,turnover,out-of-bounds,[],1627759,,,1610612738,43,54,2025-10-26T20:32:17Z,2940000,False,,,0,,J. Brown lost ball out-of-bounds TURNOVER (1 TO),[1627759],1610612738.0,BOS,lost ball,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628171.0,,,,,,,,1.0,,
295,PT04M20.00S,2025-10-26T20:32:30.9Z,2,REGULAR,foul,personal,['2freethrow'],1629674,,,1610612765,43,54,2025-10-26T20:32:53Z,2950000,False,,,0,,N. Queta shooting personal FOUL (1 PF) (Thompson 2 FT),"[1629674, 1641709]",1610612738.0,BOS,shooting,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,101283.0,1.0,0.0,Thompson,1641709.0,,,,,,
297,PT04M20.00S,2025-10-26T20:33:04.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1641709,,,1610612765,44,54,2025-10-26T20:33:04Z,2970000,False,,,0,,A. Thompson Free Throw 1 of 2 (7 PTS),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
298,PT04M20.00S,2025-10-26T20:33:22.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1641709,,,1610612765,45,54,2025-10-26T20:33:22Z,2980000,False,,,0,,A. Thompson Free Throw 2 of 2 (8 PTS),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
299,PT03M57.00S,2025-10-26T20:33:46.5Z,2,REGULAR,2pt,Jump Shot,[],1627759,80.86399474375821,23.774509803921575,1610612738,45,54,2025-10-26T20:33:51Z,2990000,False,-131.0,127.0,1,right,MISS J. Brown 18' turnaround Shot,[1627759],1610612738.0,BOS,turnaround,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,18.28,Missed,,,,,,,,,,,,,,,,,,
300,PT03M53.00S,2025-10-26T20:33:50.5Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,45,54,2025-10-26T20:33:51Z,3000000,False,,,0,,J. Duren REBOUND (Off:4 Def:4),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,16-24 Left Center,,,,,,299.0,,,,,,,,,8.0,4.0,4.0,,,
301,PT03M49.00S,2025-10-26T20:33:54.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629750,8.853482260183966,47.549019607843135,1610612765,45,54,2025-10-26T20:34:02Z,3010000,False,12.0,31.0,1,left,MISS J. Green running Layup - blocked,"[1629750, 1628401]",1610612765.0,DET,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.31,Missed,,White,1628401.0,,,,,,,,,,,,,,,
302,PT03M49.00S,2025-10-26T20:33:54.3Z,2,REGULAR,block,,[],1628401,,,1610612765,45,54,2025-10-26T20:33:57Z,3020000,False,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
303,PT03M49.00S,2025-10-26T20:33:54.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,45,54,2025-10-26T20:34:02Z,3030000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,,,301.0,,,,,,,,,,,,,,
305,PT03M49.00S,2025-10-26T20:34:05.2Z,2,REGULAR,substitution,out,[],1629750,,,1610612765,45,54,2025-10-26T20:34:23Z,3050000,False,,,0,,SUB out: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M49.00S,2025-10-26T20:34:05.2Z,2,REGULAR,substitution,out,[],1627759,,,1610612765,45,54,2025-10-26T20:34:23Z,3060000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M49.00S,2025-10-26T20:34:05.2Z,2,REGULAR,substitution,out,[],1630573,,,1610612765,45,54,2025-10-26T20:34:23Z,3070000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M49.00S,2025-10-26T20:34:05.2Z,2,REGULAR,substitution,in,[],1630595,,,1610612765,45,54,2025-10-26T20:34:23Z,3080000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M49.00S,2025-10-26T20:34:05.2Z,2,REGULAR,substitution,in,[],1629014,,,1610612765,45,54,2025-10-26T20:34:23Z,3090000,False,,,0,,SUB in: A. Simons,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT03M49.00S,2025-10-26T20:34:05.2Z,2,REGULAR,substitution,in,[],1642864,,,1610612765,45,54,2025-10-26T20:34:23Z,3100000,False,,,0,,SUB in: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT03M48.00S,2025-10-26T20:34:25.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641709,14.898160315374511,56.61764705882353,1610612765,45,54,2025-10-26T20:34:39Z,3110000,False,-33.0,88.0,1,left,MISS A. Thompson 9' pullup Shot,[1641709],1610612765.0,DET,pullup,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,9.36,Missed,,,,,,,,,,,,,,,,,,
312,PT03M44.00S,2025-10-26T20:34:28.0Z,2,REGULAR,rebound,offensive,[],1631105,,,1610612765,45,54,2025-10-26T20:34:28Z,3120000,False,,,0,,J. Duren REBOUND (Off:5 Def:4),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,311.0,,,,,,,,,9.0,4.0,5.0,,,
313,PT03M43.00S,2025-10-26T20:34:29.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631105,7.539421813403408,45.09803921568627,1610612765,47,54,2025-10-26T20:34:35Z,3130000,False,25.0,18.0,1,left,J. Duren Layup (8 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,3.06,Made,8.0,,,,,,,,,,,,,,,,,
314,PT03M43.00S,2025-10-26T20:34:34.2Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629674,,,1610612765,47,54,2025-10-26T20:34:49Z,3140000,False,,,0,,N. Queta shooting personal FOUL (2 PF) (Duren 1 FT),"[1629674, 1631105]",1610612738.0,BOS,shooting,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627534.0,2.0,0.0,Duren,1631105.0,,,,,,
316,PT03M43.00S,2025-10-26T20:35:06.1Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1631105,,,1610612765,48,54,2025-10-26T20:35:06Z,3160000,False,,,0,,J. Duren Free Throw 1 of 1 (9 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
317,PT03M28.00S,2025-10-26T20:35:21.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,92.55913272010513,48.28431372549019,1610612738,48,54,2025-10-26T20:35:27Z,3170000,False,-9.0,17.0,1,right,MISS D. White cutting Layup - blocked,"[1628401, 1630595]",1610612738.0,BOS,cutting,,,White,D. White,,,,,Restricted Area,0-8 Center,1.94,Missed,,Cunningham,1630595.0,,,,,,,,,,,,,,,
318,PT03M28.00S,2025-10-26T20:35:21.4Z,2,REGULAR,block,,[],1630595,,,1610612738,48,54,2025-10-26T20:35:24Z,3180000,False,,,0,,C. Cunningham BLOCK (1 BLK),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
319,PT03M23.00S,2025-10-26T20:35:26.4Z,2,REGULAR,rebound,defensive,[],202699,,,1610612765,48,54,2025-10-26T20:35:27Z,3190000,False,,,0,,T. Harris REBOUND (Off:1 Def:3),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,317.0,,,,,,,,,4.0,3.0,1.0,,,
320,PT03M19.00S,2025-10-26T20:35:30.3Z,2,REGULAR,turnover,bad pass,[],1631105,,,1610612765,48,54,2025-10-26T20:35:41Z,3200000,False,,,0,,J. Duren bad pass TURNOVER (4 TO),"[1631105, 1628401]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,4.0,White,1628401.0
321,PT03M19.00S,2025-10-26T20:35:30.3Z,2,REGULAR,steal,,[],1628401,,,1610612738,48,54,2025-10-26T20:37:10Z,3210000,False,,,0,,D. White STEAL (3 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
322,PT03M14.00S,2025-10-26T20:35:39.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642864,93.29829172141919,48.99662990196079,1610612738,48,54,2025-10-26T20:50:16Z,3220000,False,-5.0,10.0,1,right,MISS H. González running DUNK - blocked,"[1642864, 1631105]",1610612738.0,BOS,running,,,González,H. González,,,,,Restricted Area,0-8 Center,1.16,Missed,,Duren,1631105.0,,,,,,,,,,,,,,,
323,PT03M14.00S,2025-10-26T20:35:39.3Z,2,REGULAR,block,,[],1631105,,,1610612738,48,54,2025-10-26T20:35:46Z,3230000,False,,,0,,J. Duren BLOCK (1 BLK),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
324,PT03M14.00S,2025-10-26T20:35:39.3Z,2,REGULAR,rebound,offensive,[],1629674,,,1610612738,48,54,2025-10-26T20:35:53Z,3240000,False,,,0,,N. Queta REBOUND (Off:2 Def:2),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,322.0,,,,,,,,,4.0,2.0,2.0,,,
326,PT03M14.00S,2025-10-26T20:35:52.2Z,2,REGULAR,substitution,out,[],1629674,,,1610612738,48,54,2025-10-26T20:35:58Z,3260000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT03M14.00S,2025-10-26T20:35:52.2Z,2,REGULAR,substitution,in,[],1630568,,,1610612738,48,54,2025-10-26T20:35:58Z,3270000,False,,,0,,SUB in: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT03M09.00S,2025-10-26T20:36:01.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630568,66.40932982917215,54.411764705882355,1610612738,48,54,2025-10-26T20:36:09Z,3280000,False,22.0,263.0,1,right,MISS L. Garza 26' 3PT,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Center,26.42,Missed,,,,,,,,,,,,,,,,,,
329,PT03M06.00S,2025-10-26T20:36:04.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,48,54,2025-10-26T20:36:09Z,3290000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Center,,,,,,328.0,,,,,,,,,,,,,,
331,PT03M06.00S,2025-10-26T20:36:29.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,48,54,2025-10-26T20:36:29Z,3310000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT02M49.00S,2025-10-26T20:39:39.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,10.693166885676746,40.44117647058824,1610612765,48,54,2025-10-26T20:39:43Z,3320000,False,48.0,48.0,1,left,MISS C. Cunningham 6' driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,6.77,Missed,,,,,,,,,,,,,,,,,,
335,PT02M46.00S,2025-10-26T20:39:42.1Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,48,54,2025-10-26T20:39:43Z,3330000,False,,,0,,P. Pritchard REBOUND (Off:1 Def:5),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,334.0,,,,,,,,,6.0,5.0,1.0,,,
336,PT02M34.00S,2025-10-26T20:39:53.3Z,2,REGULAR,3pt,Jump Shot,[],1628401,67.19776609724047,73.0392156862745,1610612738,48,54,2025-10-26T20:39:57Z,3340000,False,115.0,256.0,1,right,MISS D. White 28' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,28.05,Missed,,,,,,,,,,,,,,,,,,
337,PT02M32.00S,2025-10-26T20:39:55.3Z,2,REGULAR,rebound,defensive,[],1641709,,,1610612765,48,54,2025-10-26T20:39:57Z,3350000,False,,,0,,A. Thompson REBOUND (Off:1 Def:3),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,336.0,,,,,,,,,4.0,3.0,1.0,,,
338,PT02M23.00S,2025-10-26T20:40:04.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,9.510512483574246,37.99019607843137,1610612765,48,54,2025-10-26T20:40:16Z,3360000,False,60.0,37.0,1,left,MISS A. Thompson 7' driving Layup,[1641709],1610612765.0,DET,driving,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,7.04,Missed,,,,,,,,,,,,,,,,,,
339,PT02M23.00S,2025-10-26T20:40:04.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,48,54,2025-10-26T20:40:16Z,3370000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,338.0,,,,,,,,,,,,,,
340,PT02M23.00S,2025-10-26T20:40:12.7Z,2,REGULAR,foul,personal,[],1631105,,,1610612738,48,54,2025-10-26T20:55:53Z,3380000,False,,,0,,J. Duren loose ball personal FOUL (3 PF),"[1631105, 1642864]",1610612765.0,DET,loose ball,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627534.0,3.0,0.0,González,1642864.0,,,,,,
342,PT02M23.00S,2025-10-26T20:40:21.5Z,2,REGULAR,substitution,out,[],1631105,,,1610612738,48,54,2025-10-26T20:40:25Z,3400000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT02M23.00S,2025-10-26T20:40:21.5Z,2,REGULAR,substitution,in,[],1630191,,,1610612738,48,54,2025-10-26T20:40:25Z,3410000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT02M05.00S,2025-10-26T20:41:18.3Z,2,REGULAR,3pt,Jump Shot,[],1628401,66.14651773981603,69.36274509803921,1610612738,48,54,2025-10-26T20:56:19Z,3430000,False,97.0,266.0,1,right,MISS D. White 28' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Right Center,28.28,Missed,,,,,,,,,,,,,,,,,,
346,PT02M03.00S,2025-10-26T20:41:20.3Z,2,REGULAR,rebound,defensive,[],1641709,,,1610612765,48,54,2025-10-26T20:41:23Z,3440000,False,,,0,,A. Thompson REBOUND (Off:1 Def:4),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,345.0,,,,,,,,,5.0,4.0,1.0,,,
347,PT01M57.00S,2025-10-26T20:41:27.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202699,8.327858081471746,96.56862745098039,1610612765,51,54,2025-10-26T20:57:09Z,3450000,False,-233.0,26.0,1,left,T. Harris 3PT running (14 PTS) (A. Thompson 1 AST),"[202699, 1641709]",1610612765.0,DET,running,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,23.42,Made,14.0,,,,A. Thompson,1641709.0,1.0,,,,,,,,,,,
349,PT01M49.00S,2025-10-26T20:41:40.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612738,51,54,2025-10-26T20:41:40Z,3470000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT01M49.00S,2025-10-26T20:42:17.8Z,2,REGULAR,substitution,out,[],1629014,,,1610612738,51,54,2025-10-26T20:43:07Z,3480000,False,,,0,,SUB out: A. Simons,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT01M49.00S,2025-10-26T20:42:17.8Z,2,REGULAR,substitution,in,[],1627759,,,1610612738,51,54,2025-10-26T20:43:07Z,3490000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT01M42.00S,2025-10-26T20:43:18.9Z,2,REGULAR,3pt,Jump Shot,[],1630202,64.43823915900131,70.83333333333333,1610612738,51,54,2025-10-26T20:43:29Z,3510000,False,104.0,282.0,1,right,MISS P. Pritchard 30' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,30.04,Missed,,,,,,,,,,,,,,,,,,
354,PT01M37.00S,2025-10-26T20:43:23.1Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,51,54,2025-10-26T20:43:23Z,3520000,False,,,0,,I. Stewart REBOUND (Off:0 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Right Center,,,,,,353.0,,,,,,,,,3.0,3.0,0.0,,,
355,PT01M32.00S,2025-10-26T20:43:28.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630595,29.878449408672807,26.960784313725497,1610612765,54,54,2025-10-26T23:42:42Z,3530000,False,115.0,228.0,1,left,C. Cunningham 25' 3PT running pullup (8 PTS),[1630595],1610612765.0,DET,running pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,25.58,Made,8.0,,,,,,,,,,,,,,,,,
