actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
85,PT07M07.00S,2023-11-03T01:21:28.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630591,,,1610612753,11,7,2023-11-03T01:21:28Z,830000,False,,,0,,J. Suggs Free Throw 1 of 2 (1 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,Made,,,,,,,1.0,,,,,,,,
86,PT07M07.00S,2023-11-03T01:21:46.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630591,,,1610612753,11,8,2023-11-03T01:21:46Z,840000,False,,,0,,J. Suggs Free Throw 2 of 2 (2 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,Made,,,,,,,2.0,,,,,,,,
87,PT06M58.00S,2023-11-03T01:21:58.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,89.56964520367937,44.36274509803921,1610612762,13,8,2023-11-03T01:22:07Z,850000,False,-28.0,46.0,1,right,T. Horton-Tucker driving Layup (2 PTS) (K. Olynyk 1 AST),"[1629659, 203482]",1610612762.0,UTA,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,5.35,Made,,,,,,,2.0,,,,,,K. Olynyk,203482.0,1.0
88,PT06M53.00S,2023-11-03T01:22:08.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628374,,,1610612753,13,8,2023-11-03T01:22:18Z,860000,False,,,0,,L. Markkanen shooting personal FOUL (1 PF) (Suggs 2 FT),"[1628374, 1630591]",1610612762.0,UTA,shooting,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,204058.0,1.0,0.0,Suggs,1630591.0,,,
90,PT06M53.00S,2023-11-03T01:22:20.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,13,8,2023-11-03T01:22:20Z,880000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT06M53.00S,2023-11-03T01:23:14.7Z,1,REGULAR,substitution,out,[],1629659,,,1610612753,13,8,2023-11-03T01:25:04Z,890000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT06M53.00S,2023-11-03T01:23:14.7Z,1,REGULAR,substitution,out,[],1628374,,,1610612753,13,8,2023-11-03T01:25:04Z,900000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT06M53.00S,2023-11-03T01:23:14.7Z,1,REGULAR,substitution,out,[],1630532,,,1610612753,13,8,2023-11-03T01:25:04Z,910000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT06M53.00S,2023-11-03T01:23:14.7Z,1,REGULAR,substitution,out,[],1628976,,,1610612753,13,8,2023-11-03T01:25:04Z,920000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT06M53.00S,2023-11-03T01:23:14.7Z,1,REGULAR,substitution,in,[],1641718,,,1610612753,13,8,2023-11-03T01:25:04Z,930000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT06M53.00S,2023-11-03T01:23:14.7Z,1,REGULAR,substitution,in,[],1629012,,,1610612753,13,8,2023-11-03T01:25:04Z,940000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT06M53.00S,2023-11-03T01:23:14.7Z,1,REGULAR,substitution,in,[],204060,,,1610612753,13,8,2023-11-03T01:25:04Z,950000,False,,,0,,SUB in: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT06M53.00S,2023-11-03T01:23:14.7Z,1,REGULAR,substitution,in,[],1629021,,,1610612753,13,8,2023-11-03T01:25:04Z,960000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT06M53.00S,2023-11-03T01:25:34.5Z,1,REGULAR,freethrow,1 of 2,[],1630591,,,1610612753,13,9,2023-11-03T01:25:34Z,970000,False,,,0,,J. Suggs Free Throw 1 of 2 (3 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,Made,,,,,,,3.0,,,,,,,,
101,PT06M53.00S,2023-11-03T01:25:51.1Z,1,REGULAR,freethrow,2 of 2,[],1630591,,,1610612753,13,10,2023-11-03T01:25:51Z,980000,False,,,0,,J. Suggs Free Throw 2 of 2 (4 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,Made,,,,,,,4.0,,,,,,,,
102,PT06M41.00S,2023-11-03T01:26:06.4Z,1,REGULAR,3pt,Jump Shot,[],203903,67.23061760840999,55.63725490196079,1610612762,16,10,2023-11-03T01:26:11Z,990000,False,28.0,256.0,1,right,J. Clarkson 25' 3PT pullup (3 PTS),[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,,,,25.71,Made,,,,,,,3.0,,,,,,,,
103,PT06M29.00S,2023-11-03T01:26:21.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629012,,,1610612753,16,10,2023-11-03T01:26:28Z,1000000,False,,,0,,C. Sexton shooting personal FOUL (1 PF) (Banchero 2 FT),"[1629012, 1631094]",1610612762.0,UTA,shooting,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627963.0,1.0,0.0,Banchero,1631094.0,,,
105,PT06M29.00S,2023-11-03T01:26:47.9Z,1,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,16,11,2023-11-03T01:26:47Z,1020000,False,,,0,,P. Banchero Free Throw 1 of 2 (1 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,Made,,,,,,,1.0,,,,,,,,
106,PT06M29.00S,2023-11-03T01:26:49.6Z,1,REGULAR,substitution,out,[],1630591,,,1610612753,16,11,2023-11-03T01:26:52Z,1030000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT06M29.00S,2023-11-03T01:26:49.6Z,1,REGULAR,substitution,in,[],1630175,,,1610612753,16,11,2023-11-03T01:26:52Z,1040000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT06M29.00S,2023-11-03T01:27:06.7Z,1,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,16,12,2023-11-03T01:27:06Z,1050000,False,,,0,,P. Banchero Free Throw 2 of 2 (2 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,Made,,,,,,,2.0,,,,,,,,
109,PT06M14.00S,2023-11-03T01:27:25.0Z,1,REGULAR,3pt,Jump Shot,[],203903,66.70499342969777,53.67647058823529,1610612762,16,12,2023-11-03T01:27:30Z,1060000,False,18.0,260.0,1,right,MISS J. Clarkson 26' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,,,,26.11,Missed,,,,,,,,,,,,,,,
110,PT06M10.00S,2023-11-03T01:27:29.0Z,1,REGULAR,rebound,offensive,[],203903,,,1610612762,16,12,2023-11-03T01:27:30Z,1070000,False,,,0,,J. Clarkson REBOUND (Off:1 Def:0),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,,,,,,,,109.0,1.0,0.0,1.0,,,,,,,,,
111,PT06M10.00S,2023-11-03T01:27:29.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203903,94.40999984741211,50.0,1610612762,18,12,2023-11-03T01:27:29Z,1080000,False,0.0,0.0,1,right,J. Clarkson tip Layup (5 PTS),[203903],1610612762.0,UTA,tip,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Left,,,,0.0,Made,,,,,,,5.0,,,,,,,,
112,PT05M52.00S,2023-11-03T01:27:46.7Z,1,REGULAR,3pt,Jump Shot,[],204060,1.921813403416557,95.58823529411765,1610612753,18,12,2023-11-03T01:27:52Z,1090000,False,-228.0,-34.0,1,left,MISS J. Ingles 3PT,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,Left Corner 3,24+ Left,,,,23.05,Missed,,,,,,,,,,,,,,,
113,PT05M49.00S,2023-11-03T01:27:49.7Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612762,18,12,2023-11-03T01:27:52Z,1100000,False,,,0,,J. Collins REBOUND (Off:0 Def:3),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Left Corner 3,24+ Left,,,,,,,,112.0,3.0,3.0,0.0,,,,,,,,,
114,PT05M46.00S,2023-11-03T01:27:54.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631094,,,1610612762,18,12,2023-11-03T01:28:18Z,1110000,False,,,0,,P. Banchero shooting personal FOUL (1 PF) (Clarkson 2 FT),"[1631094, 203903]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1627963.0,1.0,0.0,Clarkson,203903.0,,,
116,PT05M46.00S,2023-11-03T01:28:27.0Z,1,REGULAR,freethrow,1 of 2,[],203903,,,1610612762,19,12,2023-11-03T01:28:27Z,1130000,False,,,0,,J. Clarkson Free Throw 1 of 2 (6 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,Made,,,,,,,6.0,,,,,,,,
117,PT05M46.00S,2023-11-03T01:28:43.7Z,1,REGULAR,freethrow,2 of 2,[],203903,,,1610612762,20,12,2023-11-03T01:28:43Z,1140000,False,,,0,,J. Clarkson Free Throw 2 of 2 (7 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,Made,,,,,,,7.0,,,,,,,,
118,PT05M28.00S,2023-11-03T01:29:03.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,6.652431011826544,58.333333333333336,1610612753,20,14,2023-11-03T01:29:08Z,1150000,False,-42.0,10.0,1,left,M. Wagner Layup (2 PTS) (G. Harris 1 AST),"[1629021, 203914]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,4.29,Made,,,,,,,2.0,,,,,,G. Harris,203914.0,1.0
120,PT05M16.00S,2023-11-03T01:29:25.8Z,1,REGULAR,turnover,lost ball,[],1629012,,,1610612762,20,14,2023-11-03T01:29:33Z,1170000,False,,,0,,C. Sexton lost ball TURNOVER (1 TO),"[1629012, 1630175]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,1.0,Anthony,1630175.0,,,,,,,,,,,,,,,,,
121,PT05M16.00S,2023-11-03T01:29:25.8Z,1,REGULAR,steal,,[],1630175,,,1610612753,20,14,2023-11-03T01:32:49Z,1180000,False,,,0,,C. Anthony STEAL (1 STL),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
122,PT05M11.00S,2023-11-03T01:29:32.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641718,,,1610612753,20,14,2023-11-03T01:29:39Z,1190000,False,,,0,,K. George shooting personal FOUL (1 PF) (Anthony 2 FT),"[1641718, 1630175]",1610612762.0,UTA,shooting,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,204058.0,1.0,0.0,Anthony,1630175.0,,,
125,PT05M11.00S,2023-11-03T01:30:11.2Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630175,,,1610612753,20,15,2023-11-03T01:30:11Z,1210000,False,,,0,,C. Anthony Free Throw 1 of 2 (1 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,Made,,,,,,,1.0,,,,,,,,
126,PT05M11.00S,2023-11-03T01:30:28.4Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630175,,,1610612753,20,16,2023-11-03T01:30:28Z,1220000,False,,,0,,C. Anthony Free Throw 2 of 2 (2 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,Made,,,,,,,2.0,,,,,,,,
128,PT04M57.00S,2023-11-03T01:30:45.6Z,1,REGULAR,3pt,Jump Shot,[],1641718,70.90998685939553,73.77450980392157,1610612762,23,16,2023-11-03T01:30:51Z,1240000,False,119.0,221.0,1,right,K. George 25' 3PT  (3 PTS) (J. Clarkson 3 AST),"[1641718, 203903]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,25.09,Made,,,,,,,3.0,,,,,,J. Clarkson,203903.0,3.0
134,PT04M41.00S,2023-11-03T01:30:56.2Z,1,REGULAR,turnover,lost ball,[],1630175,,,1610612753,23,16,2023-11-03T01:33:33Z,1255000,False,,,0,,C. Anthony lost ball TURNOVER (1 TO),"[1630175, 203482]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Right,1.0,Olynyk,203482.0,,,,,,,,,,,,,,,,,
135,PT04M41.00S,2023-11-03T01:30:56.2Z,1,REGULAR,steal,,[],203482,,,1610612762,23,16,2023-11-03T01:33:33Z,1257500,False,,,0,,K. Olynyk STEAL (1 STL),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
132,PT04M41.00S,2023-11-03T01:31:25.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,23,16,2023-11-03T01:33:48Z,1280000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT04M28.00S,2023-11-03T01:34:33.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629012,91.67214191852825,40.931372549019606,1610612762,23,16,2023-11-03T01:35:12Z,1300000,False,-45.0,26.0,1,right,MISS C. Sexton cutting Layup - blocked,"[1629012, 1631094]",1610612762.0,UTA,cutting,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,5.21,Missed,Banchero,1631094.0,,,,,,,,,,,,,
137,PT04M28.00S,2023-11-03T01:34:33.0Z,1,REGULAR,block,,[],1631094,,,1610612762,23,16,2023-11-03T01:34:35Z,1310000,False,,,0,,P. Banchero BLOCK (1 BLK),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
138,PT04M24.00S,2023-11-03T01:34:37.0Z,1,REGULAR,rebound,offensive,[],1628381,,,1610612762,23,16,2023-11-03T01:34:37Z,1320000,False,,,0,,J. Collins REBOUND (Off:1 Def:3),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,136.0,4.0,3.0,1.0,,,,,,,,,
139,PT04M24.00S,2023-11-03T01:34:37.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628381,94.40999984741211,50.0,1610612762,25,16,2023-11-03T01:34:37Z,1330000,False,0.0,0.0,1,right,J. Collins putback Layup (10 PTS),[1628381],1610612762.0,UTA,putback,,,Collins,J. Collins,,,,,Mid-Range,8-16 Left,,,,0.0,Made,,,,,,,10.0,,,,,,,,
140,PT04M11.00S,2023-11-03T01:34:49.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,7.178055190538765,58.08823529411765,1610612753,25,18,2023-11-03T01:34:54Z,1340000,False,-40.0,15.0,1,left,P. Banchero Layup (4 PTS) (C. Anthony 1 AST),"[1631094, 1630175]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,4.31,Made,,,,,,,4.0,,,,,,C. Anthony,1630175.0,1.0
142,PT03M55.00S,2023-11-03T01:35:24.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203482,92.19776609724047,51.470588235294116,1610612762,27,18,2023-11-03T01:36:17Z,1360000,False,7.0,21.0,1,right,K. Olynyk driving Layup (2 PTS) (J. Clarkson 4 AST),"[203482, 203903]",1610612762.0,UTA,driving,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,2.21,Made,,,,,,,2.0,,,,,,J. Clarkson,203903.0,4.0
143,PT03M48.00S,2023-11-03T01:35:30.4Z,1,REGULAR,3pt,Jump Shot,[],1629021,5.863994743758213,93.87254901960785,1610612753,27,18,2023-11-03T01:35:35Z,1370000,False,-219.0,3.0,1,left,MISS M. Wagner 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Left Corner 3,24+ Left,,,,21.94,Missed,,,,,,,,,,,,,,,
144,PT03M47.00S,2023-11-03T01:35:31.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612762,27,18,2023-11-03T01:35:35Z,1380000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,143.0,,,,,,,,,,,,
146,PT03M39.00S,2023-11-03T01:35:48.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630175,,,1610612762,27,18,2023-11-03T01:35:53Z,1400000,False,,,0,,C. Anthony shooting personal FOUL (1 PF) (George 2 FT),"[1630175, 1641718]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,204058.0,1.0,0.0,George,1641718.0,,,
149,PT03M39.00S,2023-11-03T01:36:34.8Z,1,REGULAR,freethrow,1 of 2,[],1641718,,,1610612762,27,18,2023-11-03T01:36:34Z,1420000,False,,,0,,MISS K. George Free Throw 1 of 2,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
150,PT03M39.00S,2023-11-03T01:36:34.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,27,18,2023-11-03T01:36:34Z,1430000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,149.0,,,,,,,,,,,,
151,PT03M39.00S,2023-11-03T01:36:35.8Z,1,REGULAR,freethrow,2 of 2,[],1641718,,,1610612762,28,18,2023-11-03T01:36:35Z,1440000,False,,,0,,K. George Free Throw 2 of 2 (4 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,Made,,,,,,,4.0,,,,,,,,
152,PT03M27.00S,2023-11-03T01:36:46.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,7.835085413929041,42.15686274509804,1610612753,28,20,2023-11-03T01:37:43Z,1450000,False,39.0,21.0,1,left,M. Wagner cutting Layup (4 PTS) (C. Anthony 2 AST),"[1629021, 1630175]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,4.45,Made,,,,,,,4.0,,,,,,C. Anthony,1630175.0,2.0
154,PT03M27.00S,2023-11-03T01:36:50.0Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203482,,,1610612753,28,20,2023-11-03T01:37:02Z,1470000,False,,,0,,K. Olynyk shooting personal FOUL (2 PF) (Wagner 1 FT),"[203482, 1629021]",1610612762.0,UTA,shooting,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,204058.0,2.0,0.0,Wagner,1629021.0,,,
156,PT03M27.00S,2023-11-03T01:37:19.9Z,1,REGULAR,freethrow,1 of 1,[],1629021,,,1610612753,28,21,2023-11-03T01:37:19Z,1490000,False,,,0,,M. Wagner Free Throw 1 of 1 (5 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,Made,,,,,,,5.0,,,,,,,,
158,PT03M14.00S,2023-11-03T01:37:51.8Z,1,REGULAR,3pt,Jump Shot,[],203482,74.85216819973719,13.725490196078432,1610612762,28,21,2023-11-03T01:37:56Z,1510000,False,-181.0,184.0,1,right,MISS K. Olynyk 25' 3PT,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,,,,25.83,Missed,,,,,,,,,,,,,,,
159,PT03M12.00S,2023-11-03T01:37:53.8Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,28,21,2023-11-03T01:37:56Z,1520000,False,,,0,,P. Banchero REBOUND (Off:2 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,,,158.0,4.0,2.0,2.0,,,,,,,,,
160,PT03M06.00S,2023-11-03T01:38:00.6Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1630175,23.078186596583443,18.872549019607842,1610612753,28,23,2023-11-03T01:38:43Z,1530000,False,156.0,164.0,1,left,C. Anthony 22' running Jump Shot (4 PTS) (P. Banchero 1 AST),"[1630175, 1631094]",1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Right Center,,,,22.64,Made,,,,,,,4.0,,,,,,P. Banchero,1631094.0,1.0
162,PT02M43.00S,2023-11-03T01:38:24.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203482,91.40932982917214,45.83333333333333,1610612762,28,23,2023-11-03T01:38:30Z,1550000,False,-21.0,28.0,1,right,MISS K. Olynyk reverse Layup - blocked,"[203482, 1629021]",1610612762.0,UTA,reverse,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,3.51,Missed,Wagner,1629021.0,,,,,,,,,,,,,
163,PT02M43.00S,2023-11-03T01:38:24.0Z,1,REGULAR,block,,[],1629021,,,1610612762,28,23,2023-11-03T01:38:26Z,1560000,False,,,0,,M. Wagner BLOCK (1 BLK),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
164,PT02M43.00S,2023-11-03T01:38:24.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,28,23,2023-11-03T01:38:30Z,1570000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,162.0,,,,,,,,,,,,
166,PT02M43.00S,2023-11-03T01:38:28.4Z,1,REGULAR,substitution,out,[],203903,,,1610612762,28,23,2023-11-03T01:38:47Z,1590000,False,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT02M43.00S,2023-11-03T01:38:28.4Z,1,REGULAR,substitution,out,[],1628381,,,1610612762,28,23,2023-11-03T01:38:47Z,1600000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT02M43.00S,2023-11-03T01:38:28.4Z,1,REGULAR,substitution,out,[],203914,,,1610612762,28,23,2023-11-03T01:38:47Z,1610000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT02M43.00S,2023-11-03T01:38:28.4Z,1,REGULAR,substitution,in,[],1630534,,,1610612762,28,23,2023-11-03T01:38:47Z,1620000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT02M43.00S,2023-11-03T01:38:28.4Z,1,REGULAR,substitution,in,[],1628374,,,1610612762,28,23,2023-11-03T01:38:47Z,1630000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT02M43.00S,2023-11-03T01:38:28.4Z,1,REGULAR,substitution,in,[],1630532,,,1610612762,28,23,2023-11-03T01:38:47Z,1640000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT02M40.00S,2023-11-03T01:38:51.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629012,93.24901445466492,1.4705882352941175,1610612762,28,23,2023-11-03T01:38:56Z,1650000,False,-243.0,11.0,1,right,MISS C. Sexton 24' 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Left Corner 3,24+ Left,,,,24.28,Missed,,,,,,,,,,,,,,,
173,PT02M38.00S,2023-11-03T01:38:53.8Z,1,REGULAR,rebound,defensive,[],1630175,,,1610612753,28,23,2023-11-03T01:38:56Z,1660000,False,,,0,,C. Anthony REBOUND (Off:0 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Left Corner 3,24+ Left,,,,,,,,172.0,1.0,1.0,0.0,,,,,,,,,
174,PT02M33.00S,2023-11-03T01:39:00.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631094,9.543363994743759,45.34313725490196,1610612753,28,25,2023-11-03T01:40:41Z,1670000,False,23.0,37.0,1,left,P. Banchero running Layup (6 PTS),[1631094],1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,4.39,Made,,,,,,,6.0,,,,,,,,
175,PT02M33.00S,2023-11-03T01:39:03.3Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203482,,,1610612753,28,25,2023-11-03T01:39:18Z,1680000,False,,,0,,K. Olynyk shooting personal FOUL (3 PF) (Banchero 1 FT),"[203482, 1631094]",1610612762.0,UTA,shooting,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,200832.0,3.0,0.0,Banchero,1631094.0,,,
177,PT02M33.00S,2023-11-03T01:39:26.6Z,1,REGULAR,substitution,out,[],203482,,,1610612753,28,25,2023-11-03T01:39:28Z,1700000,False,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
