actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
500,PT01M23.00S,2023-12-30T23:50:29.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,89.96386333771353,45.09803921568628,1610612748,81,82,2023-12-30T23:50:33Z,4870000,False,-25.0,42.0,1,right,MISS T. Herro driving Layup,[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,4.85,Missed,,,,,,,,,,,,,,,,,,
501,PT01M21.00S,2023-12-30T23:50:31.9Z,3,REGULAR,rebound,defensive,[],203482,,,1610612762,81,82,2023-12-30T23:50:33Z,4880000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:2),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,500.0,3.0,2.0,1.0,,,,,,,,,,,,,
502,PT01M07.00S,2023-12-30T23:50:45.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203482,10.068988173455978,49.26470588235294,1610612762,83,82,2023-12-30T23:50:50Z,4890000,False,4.0,42.0,1,left,K. Olynyk Layup (15 PTS) (K. George 2 AST),"[203482, 1641718]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,4.23,Made,15.0,,,,,,,,,,,,K. George,1641718.0,2.0,,,
505,PT00M56.10S,2023-12-30T23:50:57.7Z,3,REGULAR,3pt,Jump Shot,[],201567,67.09921156373193,60.29411764705882,1610612748,83,85,2023-12-30T23:51:02Z,4910000,False,51.0,257.0,1,right,K. Love 26' 3PT  (10 PTS) (T. Herro 5 AST),"[201567, 1629639]",1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,26.19,Made,10.0,,,,,,,,,,,,T. Herro,1629639.0,5.0,,,
507,PT00M44.10S,2023-12-30T23:51:15.8Z,3,REGULAR,3pt,Jump Shot,[],203903,29.77989487516426,67.8921568627451,1610612762,86,85,2023-12-30T23:51:21Z,4930000,False,-89.0,227.0,1,left,J. Clarkson 24' 3PT  (9 PTS) (K. Olynyk 4 AST),"[203903, 203482]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,24.44,Made,9.0,,,,,,,,,,,,K. Olynyk,203482.0,4.0,,,
509,PT00M31.70S,2023-12-30T23:51:34.9Z,3,REGULAR,3pt,Jump Shot,[],1629639,69.59592641261499,26.715686274509803,1610612748,86,88,2023-12-31T00:00:17Z,4950000,False,-116.0,233.0,1,right,T. Herro 26' 3PT pullup (23 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,26.07,Made,23.0,,,,,,,,,,,,,,,,,
510,PT00M13.20S,2023-12-30T23:51:58.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631117,5.469776609724048,51.9607843137255,1610612762,88,88,2023-12-30T23:52:05Z,4960000,False,-10.0,-1.0,1,left,W. Kessler reverse DUNK (10 PTS) (K. Olynyk 5 AST),"[1631117, 203482]",1610612762.0,UTA,reverse,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,0.99,Made,10.0,,,,,,,,,,,,K. Olynyk,203482.0,5.0,,,
512,PT00M02.60S,2023-12-30T23:52:10.1Z,3,REGULAR,3pt,Jump Shot,[],201567,66.04796320630749,51.71568627450981,1610612748,88,88,2023-12-30T23:52:15Z,4980000,False,9.0,267.0,1,right,MISS K. Love 26' 3PT,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,26.67,Missed,,,,,,,,,,,,,,,,,,
513,PT00M02.60S,2023-12-30T23:52:10.1Z,3,REGULAR,rebound,defensive,[],203482,,,1610612762,88,88,2023-12-30T23:52:15Z,4990000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:3),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Center,,,,512.0,4.0,3.0,1.0,,,,,,,,,,,,,
514,PT00M00.00S,2023-12-30T23:52:17.0Z,3,REGULAR,period,end,[],0,,,1610612762,88,88,2023-12-30T23:52:17Z,5000000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2023-12-30T23:54:35.0Z,4,REGULAR,substitution,out,['startperiod'],1631323,,,1610612762,88,88,2023-12-30T23:54:54Z,5010000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2023-12-30T23:54:35.0Z,4,REGULAR,substitution,out,['startperiod'],1631117,,,1610612762,88,88,2023-12-30T23:54:54Z,5020000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2023-12-30T23:54:35.0Z,4,REGULAR,substitution,in,['startperiod'],1630534,,,1610612762,88,88,2023-12-30T23:54:54Z,5030000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2023-12-30T23:54:35.0Z,4,REGULAR,substitution,in,['startperiod'],1628381,,,1610612762,88,88,2023-12-30T23:54:54Z,5040000,False,,,0,,SUB in: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2023-12-30T23:55:01.2Z,4,REGULAR,period,start,[],0,,,1610612748,88,88,2023-12-30T23:55:01Z,5050000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT11M45.00S,2023-12-30T23:55:15.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],201567,89.70105124835742,42.8921568627451,1610612748,88,90,2023-12-31T00:02:10Z,5060000,False,-36.0,44.0,1,right,K. Love turnaround Hook (12 PTS) (D. Robinson 4 AST),"[201567, 1629130]",1610612748.0,MIA,turnaround,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,5.68,Made,12.0,,,,,,,,,,,,D. Robinson,1629130.0,4.0,,,
522,PT11M24.00S,2023-12-30T23:55:36.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,7.30946123521682,44.6078431372549,1610612762,90,90,2023-12-30T23:55:40Z,5080000,False,27.0,16.0,1,left,J. Collins Layup (4 PTS) (J. Clarkson 2 AST),"[1628381, 203903]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,3.15,Made,4.0,,,,,,,,,,,,J. Clarkson,203903.0,2.0,,,
524,PT11M11.00S,2023-12-30T23:55:49.5Z,4,REGULAR,3pt,Jump Shot,[],201567,68.9388961892247,71.32352941176471,1610612748,90,90,2023-12-30T23:55:54Z,5100000,False,107.0,239.0,1,right,MISS K. Love 26' 3PT,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,26.22,Missed,,,,,,,,,,,,,,,,,,
525,PT11M10.00S,2023-12-30T23:55:50.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612762,90,90,2023-12-30T23:55:54Z,5110000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,524.0,,,,,,,,,,,,,,,,
527,PT11M00.00S,2023-12-30T23:56:14.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628381,12.302890932982917,46.81372549019608,1610612762,90,90,2023-12-30T23:56:18Z,5130000,False,16.0,63.0,1,left,MISS J. Collins 6' Hook,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,6.51,Missed,,,,,,,,,,,,,,,,,,
528,PT10M57.00S,2023-12-30T23:56:17.0Z,4,REGULAR,rebound,defensive,[],201567,,,1610612748,90,90,2023-12-30T23:56:18Z,5140000,False,,,0,,K. Love REBOUND (Off:2 Def:3),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,,,,527.0,5.0,3.0,2.0,,,,,,,,,,,,,
529,PT10M43.00S,2023-12-30T23:56:35.5Z,4,REGULAR,foul,personal,[],1641718,,,1610612748,90,90,2023-12-30T23:56:45Z,5150000,False,,,0,,K. George personal FOUL (2 PF),"[1641718, 1629639]",1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,8-16 Right,,,,,,,,,,202035.0,2.0,0.0,Herro,1629639.0,,,,,,
531,PT10M33.00S,2023-12-30T23:57:08.0Z,4,REGULAR,3pt,Jump Shot,[],1629130,91.01511169513797,2.941176470588235,1610612748,90,90,2023-12-31T00:03:34Z,5170000,False,-235.0,32.0,1,right,MISS D. Robinson pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Left Corner 3,24+ Left,23.75,Missed,,,,,,,,,,,,,,,,,,
532,PT10M30.00S,2023-12-30T23:57:11.0Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612762,90,90,2023-12-30T23:57:12Z,5180000,False,,,0,,J. Collins REBOUND (Off:0 Def:3),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Left Corner 3,24+ Left,,,,531.0,3.0,3.0,0.0,,,,,,,,,,,,,
533,PT10M15.00S,2023-12-30T23:57:25.3Z,4,REGULAR,3pt,Jump Shot,[],1630534,5.469776609724048,94.6078431372549,1610612762,90,90,2023-12-30T23:57:30Z,5190000,False,-223.0,-1.0,1,left,MISS O. Agbaji 3PT,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Left Corner 3,24+ Left,22.3,Missed,,,,,,,,,,,,,,,,,,
534,PT10M13.00S,2023-12-30T23:57:27.3Z,4,REGULAR,rebound,defensive,[],201567,,,1610612748,90,90,2023-12-30T23:57:30Z,5200000,False,,,0,,K. Love REBOUND (Off:2 Def:4),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Left Corner 3,24+ Left,,,,533.0,6.0,4.0,2.0,,,,,,,,,,,,,
535,PT10M09.00S,2023-12-30T23:57:35.0Z,4,REGULAR,foul,personal,[],203482,,,1610612748,90,90,2023-12-30T23:57:40Z,5210000,False,,,0,,K. Olynyk personal FOUL (2 PF),"[203482, 1631170]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,1627963.0,2.0,0.0,Jaquez Jr.,1631170.0,,,,,,
537,PT10M01.00S,2023-12-30T23:57:58.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631288,91.80354796320631,46.568627450980394,1610612748,90,92,2023-12-30T23:58:11Z,5230000,False,-17.0,25.0,1,right,J. Cain cutting DUNK (2 PTS) (K. Love 2 AST),"[1631288, 201567]",1610612748.0,MIA,cutting,,,Cain,J. Cain,,,,,Restricted Area,0-8 Center,2.99,Made,2.0,,,,,,,,,,,,K. Love,201567.0,2.0,,,
539,PT09M44.00S,2023-12-30T23:58:18.4Z,4,REGULAR,foul,personal,[],1631288,,,1610612762,90,92,2023-12-30T23:58:57Z,5250000,False,,,0,,J. Cain personal FOUL (1 PF),"[1631288, 1630534]",1610612748.0,MIA,,,,Cain,J. Cain,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1162.0,1.0,0.0,Agbaji,1630534.0,,,,,,
541,PT09M44.00S,2023-12-30T23:58:37.0Z,4,REGULAR,substitution,out,[],201567,,,1610612762,90,92,2023-12-30T23:58:42Z,5270000,False,,,0,,SUB out: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT09M44.00S,2023-12-30T23:58:37.0Z,4,REGULAR,substitution,in,[],1628389,,,1610612762,90,92,2023-12-30T23:58:42Z,5280000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT09M36.00S,2023-12-30T23:59:01.8Z,4,REGULAR,foul,personal,[],1631170,,,1610612762,90,92,2023-12-30T23:59:14Z,5290000,False,,,0,,J. Jaquez Jr. personal FOUL (3 PF),"[1631170, 203482]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,1162.0,3.0,0.0,Olynyk,203482.0,,,,,,
545,PT09M24.00S,2023-12-30T23:59:34.7Z,4,REGULAR,3pt,Jump Shot,[],1628381,5.863994743758213,3.6764705882352944,1610612762,93,92,2023-12-30T23:59:39Z,5310000,False,232.0,3.0,1,left,J. Collins 3PT  (7 PTS) (K. Olynyk 6 AST),"[1628381, 203482]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,23.16,Made,7.0,,,,,,,,,,,,K. Olynyk,203482.0,6.0,,,
547,PT09M12.00S,2023-12-30T23:59:45.9Z,4,REGULAR,3pt,Jump Shot,[],1629639,69.20170827858082,68.62745098039215,1610612748,93,92,2023-12-31T00:07:04Z,5330000,False,93.0,237.0,1,right,MISS T. Herro 25' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,25.46,Missed,,,,,,,,,,,,,,,,,,
548,PT09M10.00S,2023-12-30T23:59:47.9Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612762,93,92,2023-12-30T23:59:50Z,5340000,False,,,0,,J. Collins REBOUND (Off:0 Def:4),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,,547.0,4.0,4.0,0.0,,,,,,,,,,,,,
552,PT08M48.00S,2023-12-31T00:00:41.6Z,4,REGULAR,turnover,offensive goaltending,[],1628381,,,1610612762,93,92,2023-12-31T00:01:04Z,5380000,False,,,0,,J. Collins offensive goaltending TURNOVER (1 TO),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,1162.0,,,,,,,,1.0,,
553,PT08M41.00S,2023-12-31T00:00:48.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631170,89.30683311432325,52.20588235294118,1610612748,93,92,2023-12-31T00:09:12Z,5390000,False,11.0,48.0,1,right,MISS J. Jaquez Jr. driving Layup,[1631170],1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.92,Missed,,,,,,,,,,,,,,,,,,
554,PT08M38.00S,2023-12-31T00:00:50.9Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612762,93,92,2023-12-31T00:00:50Z,5400000,False,,,0,,J. Collins REBOUND (Off:0 Def:5),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,553.0,5.0,5.0,0.0,,,,,,,,,,,,,
555,PT08M34.00S,2023-12-31T00:00:55.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641718,26.62614980289093,78.67647058823529,1610612762,93,92,2023-12-31T00:09:43Z,5410000,False,-143.0,198.0,1,left,MISS K. George 24' running 3PT,[1641718],1610612762.0,UTA,running,,,George,K. George,,,,,Above the Break 3,24+ Left Center,24.43,Missed,,,,,,,,,,,,,,,,,,
556,PT08M32.00S,2023-12-31T00:00:57.0Z,4,REGULAR,rebound,defensive,[],1631288,,,1610612748,93,92,2023-12-31T00:01:14Z,5420000,False,,,0,,J. Cain REBOUND (Off:0 Def:1),[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,Above the Break 3,24+ Left Center,,,,555.0,1.0,1.0,0.0,,,,,,,,,,,,,
557,PT08M23.00S,2023-12-31T00:01:21.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,93,92,2023-12-31T00:01:21Z,5430000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT08M17.00S,2023-12-31T00:04:22.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1631288,92.19776609724047,34.068627450980394,1610612748,93,94,2023-12-31T00:04:27Z,5440000,False,-80.0,21.0,1,right,J. Cain 8' Hook (4 PTS) (T. Herro 6 AST),"[1631288, 1629639]",1610612748.0,MIA,,,,Cain,J. Cain,,,,,In The Paint (Non-RA),8-16 Left,8.24,Made,4.0,,,,,,,,,,,,T. Herro,1629639.0,6.0,,,
560,PT08M00.00S,2023-12-31T00:04:39.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628381,10.5946123521682,36.76470588235294,1610612762,93,94,2023-12-31T00:04:44Z,5460000,False,66.0,47.0,1,left,MISS J. Collins 8' Hook - blocked,"[1628381, 1628389]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,8.12,Missed,,,,,,Adebayo,1628389.0,,,,,,,,,,,
561,PT08M00.00S,2023-12-31T00:04:39.6Z,4,REGULAR,block,,[],1628389,,,1610612762,93,94,2023-12-31T00:04:41Z,5470000,False,,,0,,B. Adebayo BLOCK (3 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
562,PT07M57.00S,2023-12-31T00:04:42.6Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,93,94,2023-12-31T00:04:44Z,5480000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:11),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,560.0,12.0,11.0,1.0,,,,,,,,,,,,,
563,PT07M55.00S,2023-12-31T00:04:44.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631288,91.5407358738502,50.245098039215684,1610612748,93,96,2023-12-31T00:04:50Z,5490000,False,1.0,27.0,1,right,J. Cain running DUNK (6 PTS) (B. Adebayo 3 AST),"[1631288, 1628389]",1610612748.0,MIA,running,,,Cain,J. Cain,,,,,Restricted Area,0-8 Center,2.7,Made,6.0,,,,,,,,,,,,B. Adebayo,1628389.0,3.0,,,
565,PT07M39.00S,2023-12-31T00:04:59.8Z,4,REGULAR,3pt,Jump Shot,[],1628381,8.360709592641262,2.450980392156863,1610612762,96,96,2023-12-31T00:05:04Z,5510000,False,238.0,26.0,1,left,J. Collins 3PT  (10 PTS) (J. Clarkson 3 AST),"[1628381, 203903]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,23.91,Made,10.0,,,,,,,,,,,,J. Clarkson,203903.0,3.0,,,
567,PT07M23.00S,2023-12-31T00:05:18.3Z,4,REGULAR,turnover,out-of-bounds,[],1631288,,,1610612748,96,96,2023-12-31T00:05:26Z,5530000,False,,,0,,J. Cain step out-of-bounds TURNOVER (1 TO),[1631288],1610612748.0,MIA,step,,,Cain,J. Cain,,,,,Right Corner 3,24+ Right,,,,,,,,,,1162.0,,,,,,,,1.0,,
568,PT07M06.00S,2023-12-31T00:05:42.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203482,10.200394218134035,49.50980392156863,1610612762,96,96,2023-12-31T00:12:41Z,5540000,False,2.0,43.0,1,left,MISS K. Olynyk driving Layup,[203482],1610612762.0,UTA,driving,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,4.35,Missed,,,,,,,,,,,,,,,,,,
569,PT07M05.00S,2023-12-31T00:05:43.7Z,4,REGULAR,rebound,offensive,[],203482,,,1610612762,96,96,2023-12-31T00:05:46Z,5550000,False,,,0,,K. Olynyk REBOUND (Off:2 Def:3),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,568.0,5.0,3.0,2.0,,,,,,,,,,,,,
570,PT07M05.00S,2023-12-31T00:05:45.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",203482,5.590000152587891,50.0,1610612762,96,96,2023-12-31T00:05:48Z,5560000,False,0.0,0.0,1,left,MISS K. Olynyk tip Layup,[203482],1610612762.0,UTA,tip,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
571,PT07M05.00S,2023-12-31T00:05:45.2Z,4,REGULAR,rebound,offensive,[],203482,,,1610612762,96,96,2023-12-31T00:05:48Z,5570000,False,,,0,,K. Olynyk REBOUND (Off:3 Def:3),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,570.0,6.0,3.0,3.0,,,,,,,,,,,,,
572,PT07M02.00S,2023-12-31T00:05:46.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203482,5.590000152587891,50.0,1610612762,98,96,2023-12-31T00:05:47Z,5580000,False,0.0,0.0,1,left,K. Olynyk tip Layup (17 PTS),[203482],1610612762.0,UTA,tip,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Left,0.0,Made,17.0,,,,,,,,,,,,,,,,,
573,PT06M53.00S,2023-12-31T00:05:56.2Z,4,REGULAR,2pt,Jump Shot,[],1629639,79.31997371879106,31.127450980392158,1610612748,98,96,2023-12-31T00:13:32Z,5590000,False,-94.0,142.0,1,right,MISS T. Herro 17' step back Shot,[1629639],1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,Mid-Range,16-24 Left Center,17.04,Missed,,,,,,,,,,,,,,,,,,
574,PT06M51.00S,2023-12-31T00:05:58.4Z,4,REGULAR,rebound,offensive,[],1628389,,,1610612748,98,96,2023-12-31T00:05:58Z,5600000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:11),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Left Center,,,,573.0,13.0,11.0,2.0,,,,,,,,,,,,,
575,PT06M48.00S,2023-12-31T00:06:01.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628389,92.59198423127464,53.67647058823529,1610612748,98,96,2023-12-31T00:06:09Z,5610000,False,18.0,17.0,1,right,MISS B. Adebayo Jump Shot - blocked,"[1628389, 203482]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,2.51,Missed,,,,,,Olynyk,203482.0,,,,,,,,,,,
576,PT06M48.00S,2023-12-31T00:06:01.5Z,4,REGULAR,block,,[],203482,,,1610612748,98,96,2023-12-31T00:06:03Z,5620000,False,,,0,,K. Olynyk BLOCK (1 BLK),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
577,PT06M48.00S,2023-12-31T00:06:01.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612762,98,96,2023-12-31T00:06:09Z,5630000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,,575.0,,,,,,,,,,,,,,,,
579,PT06M37.00S,2023-12-31T00:06:32.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203482,8.492115637319317,43.627450980392155,1610612762,98,96,2023-12-31T00:06:37Z,5650000,False,32.0,27.0,1,left,MISS K. Olynyk driving Layup,[203482],1610612762.0,UTA,driving,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,4.2,Missed,,,,,,,,,,,,,,,,,,
580,PT06M35.00S,2023-12-31T00:06:34.4Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,98,96,2023-12-31T00:06:37Z,5660000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:12),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,579.0,14.0,12.0,2.0,,,,,,,,,,,,,
581,PT06M31.00S,2023-12-31T00:06:40.0Z,4,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612748,98,96,2023-12-31T00:06:43Z,5670000,False,,,0,,J. Collins shooting personal FOUL (3 PF) (Adebayo 2 FT),"[1628381, 1628389]",1610612762.0,UTA,shooting,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202035.0,3.0,0.0,Adebayo,1628389.0,,,,,,
583,PT06M31.00S,2023-12-31T00:07:09.6Z,4,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,98,96,2023-12-31T00:07:09Z,5690000,False,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
584,PT06M31.00S,2023-12-31T00:07:09.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,98,96,2023-12-31T00:07:09Z,5700000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,583.0,,,,,,,,,,,,,,,,
585,PT06M31.00S,2023-12-31T00:07:29.2Z,4,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,98,97,2023-12-31T00:07:29Z,5710000,False,,,0,,B. Adebayo Free Throw 2 of 2 (24 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
586,PT06M17.00S,2023-12-31T00:07:45.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,5.338370565045992,44.11764705882353,1610612762,100,97,2023-12-31T00:17:52Z,5720000,False,29.0,-2.0,1,left,K. George cutting Layup (11 PTS) (K. Olynyk 7 AST),"[1641718, 203482]",1610612762.0,UTA,cutting,,,George,K. George,,,,,Restricted Area,0-8 Center,2.95,Made,11.0,,,,,,,,,,,,K. Olynyk,203482.0,7.0,,,
588,PT05M57.00S,2023-12-31T00:08:05.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,88.91261498028909,64.70588235294117,1610612748,100,99,2023-12-31T00:18:33Z,5740000,False,74.0,52.0,1,right,D. Robinson 8' driving finger roll Layup (11 PTS),[1629130],1610612748.0,MIA,driving finger roll,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),8-16 Right,8.99,Made,11.0,,,,,,,,,,,,,,,,,
589,PT05M42.00S,2023-12-31T00:08:20.7Z,4,REGULAR,3pt,Jump Shot,[],1641718,25.706307490144546,86.27450980392157,1610612762,103,99,2023-12-31T00:08:25Z,5750000,False,-181.0,189.0,1,left,K. George 26' 3PT  (14 PTS) (K. Olynyk 8 AST),"[1641718, 203482]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,26.2,Made,14.0,,,,,,,,,,,,K. Olynyk,203482.0,8.0,,,
