actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
589,PT06M08.00S,2023-12-19T04:07:24.0Z,4,REGULAR,3pt,Jump Shot,[],1630560,12.697109067017081,2.941176470588235,1610612751,106,98,2023-12-19T04:07:29Z,5780000,False,235.0,67.0,1,left,C. Thomas 24' 3PT  (29 PTS) (D. Finney-Smith 3 AST),"[1630560, 1627827]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Right Corner 3,24+ Right,24.46,Made,,,,,,,,,,,,,,,29.0,D. Finney-Smith,1627827.0,3.0
591,PT05M51.00S,2023-12-19T04:07:40.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,92.46057818659659,55.392156862745104,1610612762,108,98,2023-12-19T04:07:46Z,5800000,False,27.0,18.0,1,right,T. Horton-Tucker reverse Layup (24 PTS),[1629659],1610612762.0,UTA,reverse,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,3.27,Made,,,,,,,,,,,,,,,24.0,,,
592,PT05M44.00S,2023-12-19T04:07:48.1Z,4,REGULAR,3pt,Jump Shot,[],1630560,10.200394218134035,94.6078431372549,1610612751,108,101,2023-12-19T04:08:01Z,5810000,False,-223.0,43.0,1,left,C. Thomas 3PT  (32 PTS) (M. Bridges 5 AST),"[1630560, 1628969]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Left Corner 3,24+ Left,22.72,Made,,,,,,,,,,,,,,,32.0,M. Bridges,1628969.0,5.0
594,PT05M26.00S,2023-12-19T04:08:06.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631117,93.64323258869908,45.09803921568628,1610612762,110,101,2023-12-19T04:08:12Z,5830000,False,-25.0,7.0,1,right,W. Kessler alley-oop DUNK (14 PTS) (T. Horton-Tucker 6 AST),"[1631117, 1629659]",1610612762.0,UTA,alley-oop,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,2.56,Made,,,,,,,,,,,,,,,14.0,T. Horton-Tucker,1629659.0,6.0
596,PT05M12.00S,2023-12-19T04:08:19.2Z,4,REGULAR,3pt,Jump Shot,[],1630560,29.911300919842315,21.323529411764707,1610612751,110,101,2023-12-19T04:08:23Z,5850000,False,143.0,229.0,1,left,MISS C. Thomas 26' 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,26.99,Missed,,,,,,,,,,,,,,,,,,
597,PT05M10.00S,2023-12-19T04:08:21.2Z,4,REGULAR,rebound,defensive,[],1629659,,,1610612762,110,101,2023-12-19T04:08:23Z,5860000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:3),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Right Center,,,596.0,3.0,3.0,0.0,,,,,,,,,,,,,,
598,PT05M05.00S,2023-12-19T04:08:27.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630534,94.69448094612353,3.1862745098039214,1610612762,113,101,2023-12-19T04:14:32Z,5870000,False,-234.0,-3.0,1,right,O. Agbaji 3PT running (11 PTS),[1630534],1610612762.0,UTA,running,,,Agbaji,O. Agbaji,,,,,Left Corner 3,24+ Left,23.41,Made,,,,,,,,,,,,,,,11.0,,,
599,PT05M03.00S,2023-12-19T04:08:37.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,113,101,2023-12-19T04:08:37Z,5880000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT05M03.00S,2023-12-19T04:11:17.5Z,4,REGULAR,substitution,out,[],1627827,,,1610612751,113,101,2023-12-19T04:11:19Z,5890000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT05M03.00S,2023-12-19T04:11:17.5Z,4,REGULAR,substitution,in,[],1629661,,,1610612751,113,101,2023-12-19T04:11:19Z,5900000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT05M03.00S,2023-12-19T04:11:31.8Z,4,REGULAR,substitution,out,[],1628381,,,1610612751,113,101,2023-12-19T04:11:33Z,5910000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT05M03.00S,2023-12-19T04:11:31.8Z,4,REGULAR,substitution,in,[],203482,,,1610612751,113,101,2023-12-19T04:11:33Z,5920000,False,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT04M41.00S,2023-12-19T04:12:08.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,11.383048620236531,50.73529411764706,1610612751,113,101,2023-12-19T04:12:12Z,5930000,False,-4.0,55.0,1,left,MISS C. Thomas driving floating Shot,[1630560],1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,5.46,Missed,,,,,,,,,,,,,,,,,,
605,PT04M40.00S,2023-12-19T04:12:09.0Z,4,REGULAR,rebound,defensive,[],203482,,,1610612762,113,101,2023-12-19T04:12:12Z,5940000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:2),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,604.0,3.0,2.0,1.0,,,,,,,,,,,,,,
606,PT04M20.00S,2023-12-19T04:12:29.5Z,4,REGULAR,3pt,Jump Shot,[],1629012,68.9388961892247,30.88235294117647,1610612762,113,101,2023-12-19T04:12:34Z,5950000,False,-96.0,239.0,1,right,MISS C. Sexton 25' 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,25.79,Missed,,,,,,,,,,,,,,,,,,
607,PT04M15.00S,2023-12-19T04:12:34.5Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612751,113,101,2023-12-19T04:12:34Z,5960000,False,,,0,,C. Johnson REBOUND (Off:1 Def:4),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,606.0,5.0,4.0,1.0,,,,,,,,,,,,,,
608,PT04M12.00S,2023-12-19T04:12:36.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,19.004599211563733,6.127450980392156,1610612751,113,101,2023-12-19T04:15:44Z,5970000,False,219.0,126.0,1,left,MISS M. Bridges 25' running 3PT,[1628969],1610612751.0,BKN,running,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,25.31,Missed,,,,,,,,,,,,,,,,,,
609,PT04M11.00S,2023-12-19T04:12:37.5Z,4,REGULAR,rebound,defensive,[],203482,,,1610612762,113,101,2023-12-19T04:12:43Z,5980000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:3),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,,,608.0,4.0,3.0,1.0,,,,,,,,,,,,,,
610,PT03M55.00S,2023-12-19T04:12:55.1Z,4,REGULAR,2pt,Jump Shot,[],1629659,93.38042049934296,21.813725490196077,1610612762,113,101,2023-12-19T04:13:01Z,5990000,False,-141.0,10.0,1,right,MISS T. Horton-Tucker 14' step back Shot,[1629659],1610612762.0,UTA,step back,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,8-16 Left,14.12,Missed,,,,,,,,,,,,,,,,,,
611,PT03M51.00S,2023-12-19T04:12:59.1Z,4,REGULAR,rebound,offensive,[],1631117,,,1610612762,113,101,2023-12-19T04:13:01Z,6000000,False,,,0,,W. Kessler REBOUND (Off:3 Def:9),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Left,,,610.0,12.0,9.0,3.0,,,,,,,,,,,,,,
612,PT03M47.00S,2023-12-19T04:13:02.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629012,66.70499342969777,46.32352941176471,1610612762,113,101,2023-12-19T04:13:08Z,6010000,False,-18.0,260.0,1,right,MISS C. Sexton 26' 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,26.11,Missed,,,,,,,,,,,,,,,,,,
613,PT03M43.00S,2023-12-19T04:13:06.4Z,4,REGULAR,rebound,defensive,[],203915,,,1610612751,113,101,2023-12-19T04:13:08Z,6020000,False,,,0,,S. Dinwiddie REBOUND (Off:1 Def:7),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,,,612.0,8.0,7.0,1.0,,,,,,,,,,,,,,
614,PT03M39.00S,2023-12-19T04:13:10.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629661,22.421156373193167,9.313725490196079,1610612751,113,101,2023-12-19T04:16:41Z,6030000,False,203.0,158.0,1,left,MISS C. Johnson 25' running 3PT,[1629661],1610612751.0,BKN,running,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,25.77,Missed,,,,,,,,,,,,,,,,,,
615,PT03M35.00S,2023-12-19T04:13:14.8Z,4,REGULAR,rebound,defensive,[],1631117,,,1610612762,113,101,2023-12-19T04:13:17Z,6040000,False,,,0,,W. Kessler REBOUND (Off:3 Def:10),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Right Center,,,614.0,13.0,10.0,3.0,,,,,,,,,,,,,,
616,PT03M32.00S,2023-12-19T04:13:17.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630534,91.93495400788436,55.14705882352941,1610612762,115,101,2023-12-19T04:17:05Z,6050000,False,26.0,23.0,1,right,O. Agbaji running Layup (13 PTS) (C. Sexton 5 AST),"[1630534, 1629012]",1610612762.0,UTA,running,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,3.47,Made,,,,,,,,,,,,,,,13.0,C. Sexton,1629012.0,5.0
618,PT03M22.00S,2023-12-19T04:13:27.1Z,4,REGULAR,3pt,Jump Shot,[],203915,31.225361366622867,82.35294117647058,1610612751,115,101,2023-12-19T04:13:32Z,6070000,False,-162.0,241.0,1,left,MISS S. Dinwiddie 29' 3PT,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,29.03,Missed,,,,,,,,,,,,,,,,,,
619,PT03M19.00S,2023-12-19T04:13:30.1Z,4,REGULAR,rebound,defensive,[],203482,,,1610612762,115,101,2023-12-19T04:13:32Z,6080000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:4),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,,,618.0,5.0,4.0,1.0,,,,,,,,,,,,,,
620,PT03M01.00S,2023-12-19T04:13:47.5Z,4,REGULAR,3pt,Jump Shot,[],1629659,81.42247043363994,4.901960784313726,1610612762,118,101,2023-12-19T04:17:52Z,6090000,False,-225.0,122.0,1,right,T. Horton-Tucker 25' 3PT pullup (27 PTS),[1629659],1610612762.0,UTA,pullup,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,25.64,Made,,,,,,,,,,,,,,,27.0,,,
621,PT02M51.00S,2023-12-19T04:14:03.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,118,101,2023-12-19T04:14:09Z,6100000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT02M51.00S,2023-12-19T04:15:12.1Z,4,REGULAR,substitution,out,[],1630534,,,1610612751,118,101,2023-12-19T04:15:24Z,6110000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT02M51.00S,2023-12-19T04:15:12.1Z,4,REGULAR,substitution,in,[],1628374,,,1610612751,118,101,2023-12-19T04:15:24Z,6120000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT02M51.00S,2023-12-19T04:15:12.1Z,4,REGULAR,substitution,out,[],1628969,,,1610612751,118,101,2023-12-19T04:15:36Z,6130000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT02M51.00S,2023-12-19T04:15:12.1Z,4,REGULAR,substitution,out,[],1629661,,,1610612751,118,101,2023-12-19T04:15:36Z,6140000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT02M51.00S,2023-12-19T04:15:12.1Z,4,REGULAR,substitution,out,[],1630560,,,1610612751,118,101,2023-12-19T04:15:36Z,6150000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT02M51.00S,2023-12-19T04:15:12.1Z,4,REGULAR,substitution,out,[],203915,,,1610612751,118,101,2023-12-19T04:15:36Z,6160000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT02M51.00S,2023-12-19T04:15:12.1Z,4,REGULAR,substitution,in,[],1630570,,,1610612751,118,101,2023-12-19T04:15:36Z,6170000,False,,,0,,SUB in: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT02M51.00S,2023-12-19T04:15:12.1Z,4,REGULAR,substitution,in,[],1628385,,,1610612751,118,101,2023-12-19T04:15:36Z,6180000,False,,,0,,SUB in: H. Giles III,[1628385],1610612751.0,BKN,,,,Giles III,H. Giles III,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT02M51.00S,2023-12-19T04:15:12.1Z,4,REGULAR,substitution,in,[],1630549,,,1610612751,118,101,2023-12-19T04:15:36Z,6190000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT02M51.00S,2023-12-19T04:15:12.1Z,4,REGULAR,substitution,in,[],1630592,,,1610612751,118,101,2023-12-19T04:15:36Z,6200000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT02M40.00S,2023-12-19T04:15:58.5Z,4,REGULAR,turnover,lost ball,[],1630549,,,1610612751,118,101,2023-12-19T04:16:02Z,6210000,False,,,0,,D. Sharpe lost ball TURNOVER (1 TO),"[1630549, 203482]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,1.0,Olynyk,203482.0,,,,,,,,,
633,PT02M40.00S,2023-12-19T04:15:58.5Z,4,REGULAR,steal,,[],203482,,,1610612762,118,101,2023-12-19T04:16:00Z,6220000,False,,,0,,K. Olynyk STEAL (1 STL),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
634,PT02M34.00S,2023-12-19T04:16:04.1Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629659,68.41327201051249,78.18627450980392,1610612762,118,101,2023-12-19T04:19:20Z,6230000,False,141.0,244.0,1,right,MISS T. Horton-Tucker 28' running 3PT,[1629659],1610612762.0,UTA,running,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Right Center,28.21,Missed,,,,,,,,,,,,,,,,,,
635,PT02M30.00S,2023-12-19T04:16:08.1Z,4,REGULAR,rebound,defensive,[],1630570,,,1610612751,118,101,2023-12-19T04:16:09Z,6240000,False,,,0,,T. Watford REBOUND (Off:0 Def:3),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Right Center,,,634.0,3.0,3.0,0.0,,,,,,,,,,,,,,
636,PT02M28.00S,2023-12-19T04:16:12.8Z,4,REGULAR,foul,offensive,[],1630592,,,1610612751,118,101,2023-12-19T04:16:19Z,6250000,False,,,0,,J. Wilson charge offensive FOUL (2 PF),"[1630592, 203482]",1610612751.0,BKN,charge,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,202026.0,2.0,0.0,Olynyk,203482.0,,,,
638,PT02M28.00S,2023-12-19T04:16:12.8Z,4,REGULAR,turnover,offensive foul,[],1630592,,,1610612751,118,101,2023-12-19T04:16:12Z,6270000,False,,,0,,J. Wilson offensive foul TURNOVER (1 TO),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,,,202026.0,,,,,,,,
639,PT02M17.00S,2023-12-19T04:16:45.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629012,91.80354796320631,52.69607843137255,1610612762,120,101,2023-12-19T04:20:21Z,6280000,False,13.0,25.0,1,right,C. Sexton cutting Layup (27 PTS) (K. Olynyk 3 AST),"[1629012, 203482]",1610612762.0,UTA,cutting,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,2.8,Made,,,,,,,,,,,,,,,27.0,K. Olynyk,203482.0,3.0
641,PT02M08.00S,2023-12-19T04:16:55.4Z,4,REGULAR,3pt,Jump Shot,[],1626220,32.013797634691194,26.96078431372549,1610612751,120,101,2023-12-19T04:16:59Z,6300000,False,115.0,248.0,1,left,MISS R. O'Neale 27' 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,27.38,Missed,,,,,,,,,,,,,,,,,,
642,PT02M06.00S,2023-12-19T04:16:57.4Z,4,REGULAR,rebound,defensive,[],1629012,,,1610612762,120,101,2023-12-19T04:16:59Z,6310000,False,,,0,,C. Sexton REBOUND (Off:1 Def:2),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,,,641.0,3.0,2.0,1.0,,,,,,,,,,,,,,
643,PT02M02.00S,2023-12-19T04:17:01.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629012,90.75229960578186,53.18627450980392,1610612762,120,101,2023-12-19T04:21:04Z,6320000,False,16.0,34.0,1,right,MISS C. Sexton running Layup - blocked,"[1629012, 1630570]",1610612762.0,UTA,running,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,3.79,Missed,,,,,Watford,1630570.0,,,,,,,,,,,,
644,PT02M02.00S,2023-12-19T04:17:01.4Z,4,REGULAR,block,,[],1630570,,,1610612762,120,101,2023-12-19T04:17:04Z,6330000,False,,,0,,T. Watford BLOCK (1 BLK),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
645,PT02M02.00S,2023-12-19T04:17:01.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,120,101,2023-12-19T04:17:06Z,6340000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,643.0,,,,,,,,,,,,,,,,,
647,PT02M02.00S,2023-12-19T04:17:09.9Z,4,REGULAR,substitution,out,[],203482,,,1610612751,120,101,2023-12-19T04:17:26Z,6360000,False,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT02M02.00S,2023-12-19T04:17:09.9Z,4,REGULAR,substitution,out,[],1628374,,,1610612751,120,101,2023-12-19T04:17:26Z,6370000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT02M02.00S,2023-12-19T04:17:09.9Z,4,REGULAR,substitution,in,[],1641707,,,1610612751,120,101,2023-12-19T04:17:26Z,6380000,False,,,0,,SUB in: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT02M02.00S,2023-12-19T04:17:09.9Z,4,REGULAR,substitution,in,[],1629677,,,1610612751,120,101,2023-12-19T04:17:26Z,6390000,False,,,0,,SUB in: L. Samanic,[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT01M46.00S,2023-12-19T04:17:51.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,13.091327201051248,37.254901960784316,1610612751,120,103,2023-12-19T04:17:57Z,6400000,False,64.0,71.0,1,left,T. Watford 9' floating Jump Shot (2 PTS),[1630570],1610612751.0,BKN,floating,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Right,9.51,Made,,,,,,,,,,,,,,,2.0,,,
652,PT01M32.00S,2023-12-19T04:18:13.7Z,4,REGULAR,turnover,traveling,[],1641707,,,1610612762,120,103,2023-12-19T04:18:23Z,6410000,False,,,0,,T. Hendricks traveling TURNOVER (1 TO),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Left Corner 3,24+ Left,,,,,,,,,1.0,,,202026.0,,,,,,,,
653,PT01M08.00S,2023-12-19T04:18:48.7Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630549,11.645860709592641,45.34313725490196,1610612751,120,103,2023-12-19T04:18:53Z,6420000,False,23.0,57.0,1,left,MISS D. Sharpe 6' turnaround Hook,[1630549],1610612751.0,BKN,turnaround,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,6.16,Missed,,,,,,,,,,,,,,,,,,
654,PT01M07.00S,2023-12-19T04:18:49.7Z,4,REGULAR,rebound,defensive,[],1631117,,,1610612762,120,103,2023-12-19T04:18:53Z,6430000,False,,,0,,W. Kessler REBOUND (Off:3 Def:11),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,653.0,14.0,11.0,3.0,,,,,,,,,,,,,,
655,PT00M49.50S,2023-12-19T04:19:08.2Z,4,REGULAR,2pt,Jump Shot,[],1629677,78.40013140604468,44.85294117647059,1610612762,122,103,2023-12-19T04:24:18Z,6440000,False,-26.0,151.0,1,right,L. Samanic 15' step back Jump Shot (2 PTS),[1629677],1610612762.0,UTA,step back,,,Samanic,L. Samanic,,,,,Mid-Range,8-16 Center,15.27,Made,,,,,,,,,,,,,,,2.0,,,
656,PT00M40.90S,2023-12-19T04:19:20.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,8.360709592641262,41.42156862745098,1610612751,122,103,2023-12-19T04:19:25Z,6450000,False,43.0,26.0,1,left,MISS T. Watford driving floating bank Shot,[1630570],1610612751.0,BKN,driving floating bank,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,5.02,Missed,,,,,,,,,,,,,,,,,,
657,PT00M40.10S,2023-12-19T04:19:20.8Z,4,REGULAR,rebound,offensive,[],1630549,,,1610612751,122,103,2023-12-19T04:19:25Z,6460000,False,,,0,,D. Sharpe REBOUND (Off:3 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,656.0,5.0,2.0,3.0,,,,,,,,,,,,,,
658,PT00M40.10S,2023-12-19T04:19:26.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630549,8.09789750328515,45.09803921568628,1610612751,122,105,2023-12-19T04:25:06Z,6470000,False,25.0,24.0,1,left,D. Sharpe putback Layup (6 PTS),[1630549],1610612751.0,BKN,putback,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,3.4,Made,,,,,,,,,,,,,,,6.0,,,
659,PT00M40.10S,2023-12-19T04:19:28.1Z,4,REGULAR,foul,personal,['1freethrow'],1629677,,,1610612751,122,105,2023-12-19T04:19:42Z,6480000,False,,,0,,L. Samanic shooting personal FOUL (1 PF) (Sharpe 1 FT),"[1629677, 1630549]",1610612762.0,UTA,shooting,,,Samanic,L. Samanic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1628480.0,1.0,0.0,Sharpe,1630549.0,,,,
661,PT00M40.10S,2023-12-19T04:19:45.1Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1630549,,,1610612751,122,105,2023-12-19T04:19:45Z,6500000,False,,,0,,MISS D. Sharpe Free Throw 1 of 1,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
662,PT00M39.10S,2023-12-19T04:19:45.7Z,4,REGULAR,rebound,defensive,[],1629677,,,1610612762,122,105,2023-12-19T04:19:45Z,6510000,False,,,0,,L. Samanic REBOUND (Off:0 Def:1),[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,,,,,661.0,1.0,1.0,0.0,,,,,,,,,,,,,,
663,PT00M17.20S,2023-12-19T04:20:07.6Z,4,REGULAR,3pt,Jump Shot,[],1629677,70.12155059132719,18.627450980392158,1610612762,125,105,2023-12-19T04:20:12Z,6520000,False,-157.0,228.0,1,right,L. Samanic 27' 3PT  (5 PTS) (C. Sexton 6 AST),"[1629677, 1629012]",1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,Above the Break 3,24+ Left Center,27.71,Made,,,,,,,,,,,,,,,5.0,C. Sexton,1629012.0,6.0
665,PT00M09.90S,2023-12-19T04:20:21.1Z,4,REGULAR,3pt,Jump Shot,[],1630570,28.728646517739815,20.34313725490196,1610612751,125,108,2023-12-19T04:20:26Z,6540000,False,148.0,218.0,1,left,T. Watford 26' 3PT  (5 PTS) (R. O'Neale 1 AST),"[1630570, 1626220]",1610612751.0,BKN,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Right Center,26.32,Made,,,,,,,,,,,,,,,5.0,R. O'Neale,1626220.0,1.0
667,PT00M00.00S,2023-12-19T04:20:39.1Z,4,REGULAR,period,end,[],0,,,1610612762,125,108,2023-12-19T04:20:39Z,6560000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M00.00S,2023-12-19T04:20:42.3Z,4,REGULAR,game,end,[],0,,,0,125,108,2023-12-19T04:20:42Z,6570000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
