actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
408,PT07M30.00S,2023-11-26T03:57:08.1Z,3,REGULAR,3pt,Jump Shot,[],1630700,28.33442838370565,77.69607843137256,1610612740,55,59,2023-11-26T03:57:13Z,4030000,False,-138.0,214.0,1,left,MISS D. Daniels 25' 3PT,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,25.47,Missed,,,,,,,,,,,,,,,,,,
409,PT07M25.00S,2023-11-26T03:57:13.1Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612762,55,59,2023-11-26T03:57:13Z,4040000,False,,,0,,J. Collins REBOUND (Off:2 Def:7),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,,,408.0,9.0,7.0,2.0,,,,,,,,,,,,,,
410,PT07M10.00S,2023-11-26T03:57:27.4Z,3,REGULAR,3pt,Jump Shot,[],1630209,91.27792378449409,2.2058823529411766,1610612762,55,59,2023-11-26T03:57:32Z,4050000,False,-239.0,29.0,1,right,MISS O. Yurtseven 24' 3PT,[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,Left Corner 3,24+ Left,24.08,Missed,,,,,,,,,,,,,,,,,,
411,PT07M08.00S,2023-11-26T03:57:29.4Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,55,59,2023-11-26T03:57:32Z,4060000,False,,,0,,B. Ingram REBOUND (Off:0 Def:3),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Left Corner 3,24+ Left,,,410.0,3.0,3.0,0.0,,,,,,,,,,,,,,
412,PT06M54.00S,2023-11-26T03:57:46.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,5.863994743758213,53.18627450980392,1610612740,55,61,2023-11-26T03:57:53Z,4070000,False,-16.0,3.0,1,left,D. Daniels Layup (6 PTS) (J. Valanciunas 1 AST),"[1630700, 202685]",1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,1.61,Made,,,,,,,,,,,,,,,6.0,J. Valanciunas,202685.0,1.0
414,PT06M54.00S,2023-11-26T03:57:48.6Z,3,REGULAR,foul,personal,['1freethrow'],1627739,,,1610612740,55,61,2023-11-26T03:58:01Z,4090000,False,,,0,,K. Dunn shooting personal FOUL (3 PF) (Daniels 1 FT),"[1627739, 1630700]",1610612762.0,UTA,shooting,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,,,,,,3.0,0.0,Daniels,1630700.0,,,,
416,PT06M54.00S,2023-11-26T03:58:05.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,55,61,2023-11-26T03:58:05Z,4110000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M54.00S,2023-11-26T04:00:23.7Z,3,REGULAR,substitution,out,[],1627739,,,1610612740,55,61,2023-11-26T04:00:57Z,4120000,False,,,0,,SUB out: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M54.00S,2023-11-26T04:00:23.7Z,3,REGULAR,substitution,out,[],1630209,,,1610612740,55,61,2023-11-26T04:00:57Z,4130000,False,,,0,,SUB out: O. Yurtseven,[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M54.00S,2023-11-26T04:00:23.7Z,3,REGULAR,substitution,out,[],202685,,,1610612740,55,61,2023-11-26T04:00:57Z,4140000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M54.00S,2023-11-26T04:00:23.7Z,3,REGULAR,substitution,in,[],1629012,,,1610612740,55,61,2023-11-26T04:00:57Z,4150000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M54.00S,2023-11-26T04:00:23.7Z,3,REGULAR,substitution,in,[],1631117,,,1610612740,55,61,2023-11-26T04:00:57Z,4160000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M54.00S,2023-11-26T04:00:23.7Z,3,REGULAR,substitution,in,[],203469,,,1610612740,55,61,2023-11-26T04:00:57Z,4170000,False,,,0,,SUB in: C. Zeller,[203469],1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M54.00S,2023-11-26T04:01:07.9Z,3,REGULAR,freethrow,1 of 1,[],1630700,,,1610612740,55,61,2023-11-26T04:01:10Z,4180000,False,,,0,,MISS D. Daniels Free Throw 1 of 1,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
424,PT06M53.00S,2023-11-26T04:01:08.9Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,55,61,2023-11-26T04:01:10Z,4190000,False,,,0,,W. Kessler REBOUND (Off:4 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,423.0,6.0,2.0,4.0,,,,,,,,,,,,,,
425,PT06M35.00S,2023-11-26T04:01:26.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,88.91261498028909,41.911764705882355,1610612762,55,61,2023-11-26T04:01:30Z,4200000,False,-40.0,52.0,1,right,MISS J. Collins 6' Layup - blocked,"[1628381, 203469]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,6.56,Missed,,,,,,,Zeller,203469.0,,,,,,,,,,
426,PT06M35.00S,2023-11-26T04:01:26.3Z,3,REGULAR,block,,[],203469,,,1610612762,55,61,2023-11-26T04:01:28Z,4210000,False,,,0,,C. Zeller BLOCK (1 BLK),[203469],1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
427,PT06M33.00S,2023-11-26T04:01:28.3Z,3,REGULAR,rebound,defensive,[],1630700,,,1610612740,55,61,2023-11-26T04:01:30Z,4220000,False,,,0,,D. Daniels REBOUND (Off:1 Def:4),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,425.0,5.0,4.0,1.0,,,,,,,,,,,,,,
428,PT06M15.00S,2023-11-26T04:01:46.0Z,3,REGULAR,3pt,Jump Shot,[],1641722,22.421156373193167,11.519607843137255,1610612740,55,61,2023-11-26T04:01:50Z,4230000,False,192.0,158.0,1,left,MISS J. Hawkins 24' 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,24.92,Missed,,,,,,,,,,,,,,,,,,
429,PT06M11.00S,2023-11-26T04:01:50.0Z,3,REGULAR,rebound,defensive,[],1641718,,,1610612762,55,61,2023-11-26T04:01:50Z,4240000,False,,,0,,K. George REBOUND (Off:0 Def:6),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,428.0,6.0,6.0,0.0,,,,,,,,,,,,,,
430,PT06M05.00S,2023-11-26T04:01:55.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629012,90.3580814717477,56.127450980392155,1610612762,55,61,2023-11-26T04:02:07Z,4250000,False,31.0,38.0,1,right,MISS C. Sexton driving Layup - blocked,"[1629012, 1630700]",1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,4.89,Missed,,,,,,,Daniels,1630700.0,,,,,,,,,,
431,PT06M05.00S,2023-11-26T04:01:55.4Z,3,REGULAR,block,,[],1630700,,,1610612762,55,61,2023-11-26T04:01:57Z,4260000,False,,,0,,D. Daniels BLOCK (1 BLK),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
432,PT06M04.00S,2023-11-26T04:01:56.4Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,55,61,2023-11-26T04:02:00Z,4270000,False,,,0,,B. Ingram REBOUND (Off:0 Def:4),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,430.0,4.0,4.0,0.0,,,,,,,,,,,,,,
433,PT06M01.00S,2023-11-26T04:02:00.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630529,5.995400788436268,53.67647058823529,1610612740,55,63,2023-11-26T04:02:06Z,4280000,False,-18.0,4.0,1,left,H. Jones driving DUNK (4 PTS) (B. Ingram 2 AST),"[1630529, 1627742]",1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,1.88,Made,,,,,,,,,,,,,,,4.0,B. Ingram,1627742.0,2.0
435,PT05M37.00S,2023-11-26T04:02:30.0Z,3,REGULAR,foul,offensive,[],1631117,,,1610612762,55,63,2023-11-26T04:02:45Z,4300000,False,,,0,,W. Kessler charge offensive FOUL (3 PF),"[1631117, 203469]",1610612762.0,UTA,charge,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,1204.0,,,,,,3.0,0.0,Zeller,203469.0,,,,
437,PT05M37.00S,2023-11-26T04:02:30.0Z,3,REGULAR,turnover,offensive foul,[],1631117,,,1610612762,55,63,2023-11-26T04:02:30Z,4320000,False,,,0,,W. Kessler offensive foul TURNOVER (2 TO),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,1204.0,2.0,,,,,,,,,,,,
438,PT05M37.00S,2023-11-26T04:02:41.7Z,3,REGULAR,substitution,out,[],1630700,,,1610612740,55,63,2023-11-26T04:02:51Z,4330000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT05M37.00S,2023-11-26T04:02:41.7Z,3,REGULAR,substitution,in,[],1630631,,,1610612740,55,63,2023-11-26T04:02:51Z,4340000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT05M22.00S,2023-11-26T04:03:05.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627742,7.835085413929041,46.07843137254902,1610612740,55,63,2023-11-26T04:05:24Z,4350000,False,20.0,21.0,1,left,MISS B. Ingram Layup - blocked,"[1627742, 1631323]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,2.88,Missed,,,,,,,Fontecchio,1631323.0,,,,,,,,,,
441,PT05M22.00S,2023-11-26T04:03:05.0Z,3,REGULAR,block,,[],1631323,,,1610612740,55,63,2023-11-26T04:03:07Z,4360000,False,,,0,,S. Fontecchio BLOCK (1 BLK),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
442,PT05M20.00S,2023-11-26T04:03:07.0Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,55,63,2023-11-26T04:05:24Z,4370000,False,,,0,,W. Kessler REBOUND (Off:4 Def:3),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,440.0,7.0,3.0,4.0,,,,,,,,,,,,,,
443,PT05M11.00S,2023-11-26T04:03:17.7Z,3,REGULAR,foul,personal,[],1630631,,,1610612762,55,63,2023-11-26T04:03:22Z,4380000,False,,,0,,J. Alvarado personal FOUL (2 PF),"[1630631, 1641718]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Left Corner 3,24+ Left,,,,,,,202058.0,,,,,,2.0,0.0,George,1641718.0,,,,
445,PT05M05.00S,2023-11-26T04:03:38.3Z,3,REGULAR,2pt,Jump Shot,[],1628381,86.33377135348226,90.70925245098039,1610612762,57,63,2023-11-26T04:05:48Z,4400000,False,204.0,76.0,1,right,J. Collins 21' Jump Shot (12 PTS) (K. George 5 AST),"[1628381, 1641718]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Right,21.72,Made,,,,,,,,,,,,,,,12.0,K. George,1641718.0,5.0
447,PT04M47.00S,2023-11-26T04:03:56.4Z,3,REGULAR,3pt,Jump Shot,[],1630631,25.04927726675427,81.86274509803921,1610612740,57,66,2023-11-26T04:04:01Z,4420000,False,-159.0,183.0,1,left,J. Alvarado 24' 3PT  (5 PTS) (B. Ingram 3 AST),"[1630631, 1627742]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,24.26,Made,,,,,,,,,,,,,,,5.0,B. Ingram,1627742.0,3.0
449,PT04M32.00S,2023-11-26T04:04:11.5Z,3,REGULAR,3pt,Jump Shot,[],1641718,69.07030223390277,67.40196078431373,1610612762,57,66,2023-11-26T04:04:30Z,4440000,False,87.0,238.0,1,right,MISS K. George 25' step back 3PT,[1641718],1610612762.0,UTA,step back,,,George,K. George,,,,,Above the Break 3,24+ Right Center,25.36,Missed,,,,,,,,,,,,,,,,,,
450,PT04M29.00S,2023-11-26T04:04:14.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,57,66,2023-11-26T04:04:21Z,4450000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Right Center,,,449.0,,,,,,,,,,,,,,,,,
451,PT04M29.00S,2023-11-26T04:04:37.3Z,3,REGULAR,substitution,out,[],1630529,,,1610612762,57,66,2023-11-26T04:04:45Z,4460000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M29.00S,2023-11-26T04:04:37.3Z,3,REGULAR,substitution,in,[],1630230,,,1610612762,57,66,2023-11-26T04:04:45Z,4470000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M21.00S,2023-11-26T04:04:50.4Z,3,REGULAR,turnover,bad pass,[],1631323,,,1610612762,57,66,2023-11-26T04:04:56Z,4480000,False,,,0,,S. Fontecchio bad pass TURNOVER (2 TO),"[1631323, 1627742]",1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Left Corner 3,24+ Left,,,,,,,,2.0,,,Ingram,1627742.0,,,,,,,,
454,PT04M21.00S,2023-11-26T04:04:50.4Z,3,REGULAR,steal,,[],1627742,,,1610612740,57,66,2023-11-26T04:04:52Z,4490000,False,,,0,,B. Ingram STEAL (1 STL),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
455,PT04M20.00S,2023-11-26T04:04:54.3Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627742,7.30946123521682,41.42156862745098,1610612740,57,68,2023-11-26T04:09:06Z,4500000,False,43.0,16.0,1,left,B. Ingram running DUNK (18 PTS),[1627742],1610612740.0,NOP,running,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,4.59,Made,,,,,,,,,,,,,,,18.0,,,
456,PT04M06.00S,2023-11-26T04:05:07.9Z,3,REGULAR,foul,personal,['2freethrow'],1627742,,,1610612762,57,68,2023-11-26T04:10:32Z,4510000,False,,,0,,B. Ingram shooting personal FOUL (3 PF) (George 2 FT),"[1627742, 1641718]",1610612740.0,NOP,shooting,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203177.0,,,,,,3.0,0.0,George,1641718.0,,,,
458,PT04M06.00S,2023-11-26T04:06:01.2Z,3,REGULAR,freethrow,1 of 2,[],1641718,,,1610612762,57,68,2023-11-26T04:11:06Z,4530000,False,,,0,,MISS K. George Free Throw 1 of 2,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
473,PT04M06.00S,2023-11-26T04:06:01.2Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612762,57,68,2023-11-26T04:11:06Z,4540000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,458.0,,,,,,,,,,,,,,,,,
479,PT04M06.00S,2023-11-26T04:06:01.2Z,3,REGULAR,freethrow,2 of 2,[],1641718,,,1610612762,58,68,2023-11-26T04:11:06Z,4545000,False,,,0,,K. George Free Throw 2 of 2 (10 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,,,,,,,,,,,,,,,10.0,,,
460,PT04M06.00S,2023-11-26T04:06:01.9Z,3,REGULAR,substitution,out,[],1631323,,,1610612740,58,68,2023-11-26T04:11:06Z,4550000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT04M06.00S,2023-11-26T04:06:01.9Z,3,REGULAR,substitution,out,[],1628381,,,1610612740,58,68,2023-11-26T04:11:06Z,4560000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT04M06.00S,2023-11-26T04:06:01.9Z,3,REGULAR,substitution,in,[],1630534,,,1610612740,58,68,2023-11-26T04:11:06Z,4570000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT04M06.00S,2023-11-26T04:06:01.9Z,3,REGULAR,substitution,in,[],203482,,,1610612740,58,68,2023-11-26T04:11:06Z,4580000,False,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT04M06.00S,2023-11-26T04:06:14.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,58,68,2023-11-26T04:11:06Z,4590000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT03M50.00S,2023-11-26T04:09:39.4Z,3,REGULAR,3pt,Jump Shot,[],1630631,30.042706964520367,31.127450980392158,1610612740,58,71,2023-11-26T04:10:01Z,4600000,False,94.0,230.0,1,left,J. Alvarado 24' 3PT  (8 PTS) (B. Ingram 4 AST),"[1630631, 1627742]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,24.85,Made,,,,,,,,,,,,,,,8.0,B. Ingram,1627742.0,4.0
468,PT03M22.00S,2023-11-26T04:10:06.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,88.51839684625493,56.86274509803921,1610612762,58,71,2023-11-26T04:10:14Z,4620000,False,34.0,55.0,1,right,MISS K. George 6' driving Layup,[1641718],1610612762.0,UTA,driving,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,6.52,Missed,,,,,,,,,,,,,,,,,,
469,PT03M19.00S,2023-11-26T04:10:09.9Z,3,REGULAR,rebound,offensive,[],1631117,,,1610612762,58,71,2023-11-26T04:10:09Z,4630000,False,,,0,,W. Kessler REBOUND (Off:5 Def:3),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,468.0,8.0,3.0,5.0,,,,,,,,,,,,,,
470,PT03M19.00S,2023-11-26T04:10:09.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631117,94.40999984741211,50.0,1610612762,60,71,2023-11-26T04:10:09Z,4640000,False,0.0,0.0,1,right,W. Kessler tip Layup (2 PTS),[1631117],1610612762.0,UTA,tip,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,,,,2.0,,,
471,PT03M12.00S,2023-11-26T04:10:18.2Z,3,REGULAR,foul,personal,['2freethrow'],1631117,,,1610612740,60,71,2023-11-26T04:10:25Z,4650000,False,,,0,,W. Kessler shooting personal FOUL (4 PF) (Ingram 2 FT),"[1631117, 1627742]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,203177.0,,,,,,4.0,0.0,Ingram,1627742.0,,,,
474,PT03M12.00S,2023-11-26T04:10:52.8Z,3,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,60,72,2023-11-26T04:11:16Z,4670000,False,,,0,,B. Ingram Free Throw 1 of 2 (19 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Made,,,,,,,,,,,,,,,19.0,,,
475,PT03M12.00S,2023-11-26T04:10:53.3Z,3,REGULAR,substitution,out,[],1641718,,,1610612740,60,72,2023-11-26T04:10:58Z,4680000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT03M12.00S,2023-11-26T04:10:53.3Z,3,REGULAR,substitution,out,[],1641722,,,1610612740,60,72,2023-11-26T04:10:58Z,4690000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT03M12.00S,2023-11-26T04:10:53.3Z,3,REGULAR,substitution,in,[],1629659,,,1610612740,60,72,2023-11-26T04:10:58Z,4700000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT03M12.00S,2023-11-26T04:10:53.3Z,3,REGULAR,substitution,in,[],1630700,,,1610612740,60,72,2023-11-26T04:10:58Z,4710000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT03M12.00S,2023-11-26T04:10:52.8Z,3,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,60,72,2023-11-26T04:11:16Z,4720000,False,,,0,,MISS B. Ingram Free Throw 2 of 2,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
481,PT03M11.00S,2023-11-26T04:10:53.8Z,3,REGULAR,rebound,defensive,[],1629659,,,1610612762,60,72,2023-11-26T04:11:16Z,4730000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:2),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,480.0,2.0,2.0,0.0,,,,,,,,,,,,,,
482,PT02M50.00S,2023-11-26T04:11:35.0Z,3,REGULAR,3pt,Jump Shot,[],1629012,69.59592641261499,21.568627450980394,1610612762,63,72,2023-11-26T04:11:39Z,4740000,False,-142.0,233.0,1,right,C. Sexton 27' 3PT  (4 PTS) (O. Agbaji 3 AST),"[1629012, 1630534]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,27.32,Made,,,,,,,,,,,,,,,4.0,O. Agbaji,1630534.0,3.0
484,PT02M24.00S,2023-11-26T04:12:01.1Z,3,REGULAR,2pt,Jump Shot,[],1627742,5.469776609724048,19.362745098039216,1610612740,63,72,2023-11-26T04:12:06Z,4760000,False,153.0,-1.0,1,left,MISS B. Ingram 15' turnaround Shot,[1627742],1610612740.0,NOP,turnaround,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,15.32,Missed,,,,,,,,,,,,,,,,,,
485,PT02M20.00S,2023-11-26T04:12:05.1Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,63,72,2023-11-26T04:12:06Z,4770000,False,,,0,,W. Kessler REBOUND (Off:5 Def:4),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Right,,,484.0,9.0,4.0,5.0,,,,,,,,,,,,,,
486,PT02M15.00S,2023-11-26T04:12:09.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629659,66.04796320630749,49.50980392156863,1610612762,66,72,2023-11-26T04:12:15Z,4780000,False,-2.0,267.0,1,right,T. Horton-Tucker 26' 3PT  (3 PTS) (C. Sexton 1 AST),"[1629659, 1629012]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Center,26.66,Made,,,,,,,,,,,,,,,3.0,C. Sexton,1629012.0,1.0
488,PT01M58.00S,2023-11-26T04:12:26.3Z,3,REGULAR,3pt,Jump Shot,[],1630631,26.62614980289093,80.14705882352942,1610612740,66,72,2023-11-26T04:12:31Z,4800000,False,-151.0,198.0,1,left,MISS J. Alvarado 24' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,24.87,Missed,,,,,,,,,,,,,,,,,,
489,PT01M56.00S,2023-11-26T04:12:28.3Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,66,72,2023-11-26T04:12:31Z,4810000,False,,,0,,W. Kessler REBOUND (Off:5 Def:5),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,488.0,10.0,5.0,5.0,,,,,,,,,,,,,,
490,PT01M42.00S,2023-11-26T04:12:43.0Z,3,REGULAR,3pt,Jump Shot,[],1629012,66.5735873850197,54.90196078431373,1610612762,66,72,2023-11-26T04:12:48Z,4820000,False,25.0,262.0,1,right,MISS C. Sexton 26' 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,26.28,Missed,,,,,,,,,,,,,,,,,,
491,PT01M39.00S,2023-11-26T04:12:46.0Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,66,72,2023-11-26T04:12:48Z,4830000,False,,,0,,B. Ingram REBOUND (Off:0 Def:5),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,,,490.0,5.0,5.0,0.0,,,,,,,,,,,,,,
492,PT01M28.00S,2023-11-26T04:12:56.7Z,3,REGULAR,3pt,Jump Shot,[],1627742,32.14520367936925,57.59803921568627,1610612740,66,75,2023-11-26T04:13:01Z,4840000,False,-38.0,250.0,1,left,B. Ingram 25' 3PT  (22 PTS) (N. Marshall 4 AST),"[1627742, 1630230]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,25.26,Made,,,,,,,,,,,,,,,22.0,N. Marshall,1630230.0,4.0
