actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
654,PT05M02.00S,2025-12-28T03:06:29.2Z,4,REGULAR,turnover,bad pass,[],1629651,,,1610612751,99,111,2025-12-28T03:16:28Z,5945000,False,,,0,,N. Claxton bad pass TURNOVER (3 TO),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,3.0,,,,,,,,,,,
615,PT05M02.00S,2025-12-28T03:06:36.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641730,,,1610612750,99,111,2025-12-28T03:16:19Z,5950000,False,,,0,,N. Clowney loose ball personal FOUL (3 PF) (Edwards 2 FT),"[1641730, 1630162]",1610612751.0,BKN,loose ball,,,Clowney,N. Clowney,,,,,Mid-Range,16-24 Left Center,,,,,,,,1627963.0,,3.0,0.0,Edwards,1630162.0,,,,,,,
623,PT05M02.00S,2025-12-28T03:06:42.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,99,111,2025-12-28T03:16:19Z,5965000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT05M02.00S,2025-12-28T03:09:50.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630162,,,1610612750,99,111,2025-12-28T03:16:19Z,5980000,False,,,0,,MISS A. Edwards Free Throw 1 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
619,PT05M02.00S,2025-12-28T03:09:50.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,99,111,2025-12-28T03:09:50Z,5990000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,618.0,,,,,,,,,,,,,,,,,
620,PT05M02.00S,2025-12-28T03:10:05.6Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630162,,,1610612750,100,111,2025-12-28T03:16:19Z,6000000,False,,,0,,A. Edwards Free Throw 2 of 2 (28 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,28.0,,,,,,,,,,,,,
621,PT04M43.00S,2025-12-28T03:10:25.5Z,4,REGULAR,turnover,lost ball,[],1641730,,,1610612751,100,111,2025-12-28T03:11:06Z,6010000,False,,,0,,N. Clowney lost ball TURNOVER (2 TO),"[1641730, 1628978]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Mid-Range,16-24 Right Center,,,,,,,,,2.0,,,,,,,,,,DiVincenzo,1628978.0
622,PT04M43.00S,2025-12-28T03:10:25.5Z,4,REGULAR,steal,,[],1628978,,,1610612750,100,111,2025-12-28T03:18:51Z,6020000,False,,,0,,D. DiVincenzo STEAL (2 STL),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
624,PT04M39.00S,2025-12-28T03:10:30.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630162,93.64323258869908,50.0,1610612750,100,111,2025-12-28T03:10:35Z,6030000,False,0.0,7.0,1,right,MISS A. Edwards running Layup,[1630162],1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,0.73,Missed,,,,,,,,,,,,,,,,,,
625,PT04M38.00S,2025-12-28T03:10:31.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,100,111,2025-12-28T03:10:35Z,6040000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,624.0,,,,,,,,,,,,,,,,,
627,PT04M15.00S,2025-12-28T03:11:10.1Z,4,REGULAR,3pt,Jump Shot,[],1642856,17.95335085413929,7.8431372549019605,1610612751,100,111,2025-12-28T03:11:20Z,6060000,False,211.0,116.0,1,left,MISS E. Dëmin 24' step back 3PT,[1642856],1610612751.0,BKN,step back,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Right Center,24.08,Missed,,,,,,,,,,,,,,,,,,
628,PT04M11.00S,2025-12-28T03:11:14.1Z,4,REGULAR,rebound,defensive,[],203944,,,1610612750,100,111,2025-12-28T03:11:20Z,6070000,False,,,0,,J. Randle REBOUND (Off:1 Def:2),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,627.0,3.0,2.0,1.0,,,,,,,,,,,,,,
629,PT04M07.00S,2025-12-28T03:11:18.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629611,,,1610612750,100,111,2025-12-28T03:11:25Z,6080000,False,,,0,,T. Mann shooting personal FOUL (2 PF) (Randle 2 FT),"[1629611, 203944]",1610612751.0,BKN,shooting,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,1148.0,,2.0,0.0,Randle,203944.0,,,,,,,
631,PT04M07.00S,2025-12-28T03:11:51.5Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],203944,,,1610612750,101,111,2025-12-28T03:11:51Z,6100000,False,,,0,,J. Randle Free Throw 1 of 2 (12 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
632,PT04M07.00S,2025-12-28T03:11:53.6Z,4,REGULAR,substitution,out,[],1629611,,,1610612750,101,111,2025-12-28T03:11:58Z,6110000,False,,,0,,SUB out: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT04M07.00S,2025-12-28T03:11:53.6Z,4,REGULAR,substitution,in,[],1630560,,,1610612750,101,111,2025-12-28T03:11:58Z,6120000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT04M07.00S,2025-12-28T03:12:12.6Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],203944,,,1610612750,102,111,2025-12-28T03:12:12Z,6130000,False,,,0,,J. Randle Free Throw 2 of 2 (13 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
635,PT03M48.00S,2025-12-28T03:12:35.8Z,4,REGULAR,foul,personal,['2freethrow'],203497,,,1610612751,102,111,2025-12-28T03:12:40Z,6140000,False,,,0,,R. Gobert shooting personal FOUL (2 PF) (Thomas 2 FT),"[203497, 1630560]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,1148.0,,2.0,0.0,Thomas,1630560.0,,,,,,,
637,PT03M48.00S,2025-12-28T03:13:05.4Z,4,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,102,112,2025-12-28T03:13:05Z,6160000,False,,,0,,C. Thomas Free Throw 1 of 2 (27 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,27.0,,,,,,,,,,,,,
638,PT03M48.00S,2025-12-28T03:13:31.0Z,4,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,102,113,2025-12-28T03:13:31Z,6170000,False,,,0,,C. Thomas Free Throw 2 of 2 (28 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,28.0,,,,,,,,,,,,,
639,PT03M35.00S,2025-12-28T03:13:47.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203944,92.19776609724047,49.50980392156863,1610612750,102,113,2025-12-28T03:20:21Z,6180000,False,-2.0,21.0,1,right,MISS J. Randle driving bank Hook,[203944],1610612750.0,MIN,driving bank,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,2.09,Missed,,,,,,,,,,,,,,,,,,
640,PT03M32.00S,2025-12-28T03:13:50.7Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,102,113,2025-12-28T03:13:51Z,6190000,False,,,0,,N. Claxton REBOUND (Off:2 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,639.0,5.0,3.0,2.0,,,,,,,,,,,,,,
641,PT03M24.00S,2025-12-28T03:13:58.0Z,4,REGULAR,3pt,Jump Shot,[],1641730,8.886333771353483,95.09803921568627,1610612751,102,113,2025-12-28T03:14:05Z,6200000,False,-225.0,31.0,1,left,MISS N. Clowney 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Left Corner 3,24+ Left,22.76,Missed,,,,,,,,,,,,,,,,,,
642,PT03M21.00S,2025-12-28T03:14:01.2Z,4,REGULAR,rebound,offensive,[],1641730,,,1610612751,102,113,2025-12-28T03:14:01Z,6210000,False,,,0,,N. Clowney REBOUND (Off:2 Def:3),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Left Corner 3,24+ Left,,,641.0,5.0,3.0,2.0,,,,,,,,,,,,,,
643,PT03M20.00S,2025-12-28T03:14:02.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629651,15.325229960578188,48.28431372549019,1610612751,102,115,2025-12-28T03:21:00Z,6220000,False,9.0,92.0,1,left,N. Claxton 9' floating Jump Shot (14 PTS) (N. Clowney 3 AST),"[1629651, 1641730]",1610612751.0,BKN,floating,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,9.2,Made,,,,,14.0,,,,,,,N. Clowney,1641730.0,3.0,,,,
645,PT03M19.00S,2025-12-28T03:14:10.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,102,115,2025-12-28T03:14:10Z,6240000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT03M19.00S,2025-12-28T03:15:10.6Z,4,REGULAR,substitution,out,[],203944,,,1610612750,102,115,2025-12-28T03:15:29Z,6250000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT03M19.00S,2025-12-28T03:15:10.6Z,4,REGULAR,substitution,in,[],1629675,,,1610612750,102,115,2025-12-28T03:15:29Z,6260000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT03M04.00S,2025-12-28T03:15:46.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,85.62746386333771,42.15686274509804,1610612750,102,115,2025-12-28T03:15:56Z,6270000,False,-39.0,83.0,1,right,MISS J. McDaniels 9' pullup Shot,[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,9.14,Missed,,,,,,,,,,,,,,,,,,
649,PT03M02.00S,2025-12-28T03:15:49.0Z,4,REGULAR,rebound,defensive,[],1629008,,,1610612751,102,115,2025-12-28T03:15:49Z,6280000,False,,,0,,M. Porter Jr. REBOUND (Off:2 Def:6),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,648.0,8.0,6.0,2.0,,,,,,,,,,,,,,
650,PT02M51.00S,2025-12-28T03:16:00.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,7.30946123521682,47.549019607843135,1610612751,102,117,2025-12-28T03:16:10Z,6290000,False,12.0,16.0,1,left,C. Thomas driving finger roll Layup (30 PTS),[1630560],1610612751.0,BKN,driving finger roll,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,2.03,Made,,,,,30.0,,,,,,,,,,,,,
652,PT02M38.00S,2025-12-28T03:16:12.6Z,4,REGULAR,2pt,Jump Shot,[],1630162,82.91721419185282,29.829197303921568,1610612750,102,117,2025-12-28T03:22:39Z,6310000,False,-101.0,108.0,1,right,MISS A. Edwards 14' step back bank Shot,[1630162],1610612750.0,MIN,step back bank,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,14.79,Missed,,,,,,,,,,,,,,,,,,
653,PT02M36.00S,2025-12-28T03:16:14.6Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,102,117,2025-12-28T03:16:29Z,6320000,False,,,0,,N. Claxton REBOUND (Off:2 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,,,652.0,6.0,4.0,2.0,,,,,,,,,,,,,,
655,PT02M21.00S,2025-12-28T03:16:30.5Z,4,REGULAR,3pt,Jump Shot,[],1630560,20.97568988173456,90.19607843137256,1610612751,102,117,2025-12-28T03:23:25Z,6330000,False,-201.0,145.0,1,left,MISS C. Thomas 24' step back 3PT,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,24.77,Missed,,,,,,,,,,,,,,,,,,
656,PT02M18.00S,2025-12-28T03:16:32.9Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,102,117,2025-12-28T03:16:32Z,6340000,False,,,0,,R. Gobert REBOUND (Off:4 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,655.0,8.0,4.0,4.0,,,,,,,,,,,,,,
657,PT02M15.00S,2025-12-28T03:16:36.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630162,92.72339027595268,49.26470588235294,1610612750,102,117,2025-12-28T03:16:41Z,6350000,False,-4.0,16.0,1,right,MISS A. Edwards running Layup,[1630162],1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.63,Missed,,,,,,,,,,,,,,,,,,
658,PT02M13.00S,2025-12-28T03:16:38.5Z,4,REGULAR,rebound,defensive,[],1629008,,,1610612751,102,117,2025-12-28T03:16:41Z,6360000,False,,,0,,M. Porter Jr. REBOUND (Off:2 Def:7),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,657.0,9.0,7.0,2.0,,,,,,,,,,,,,,
659,PT01M59.00S,2025-12-28T03:16:52.9Z,4,REGULAR,3pt,Jump Shot,[],1629008,31.61957950065703,33.82352941176471,1610612751,102,120,2025-12-28T03:16:57Z,6370000,False,81.0,245.0,1,left,M. Porter Jr. 25' 3PT  (24 PTS) (E. Dëmin 3 AST),"[1629008, 1642856]",1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,25.77,Made,,,,,24.0,,,,,,,E. Dëmin,1642856.0,3.0,,,,
661,PT01M57.00S,2025-12-28T03:16:57.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,102,120,2025-12-28T03:16:57Z,6390000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT01M57.00S,2025-12-28T03:18:06.3Z,4,REGULAR,substitution,out,[],1628978,,,1610612750,102,120,2025-12-28T03:18:37Z,6400000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT01M57.00S,2025-12-28T03:18:06.3Z,4,REGULAR,substitution,out,[],1630183,,,1610612750,102,120,2025-12-28T03:18:37Z,6410000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT01M57.00S,2025-12-28T03:18:06.3Z,4,REGULAR,substitution,out,[],1630162,,,1610612750,102,120,2025-12-28T03:18:37Z,6420000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT01M57.00S,2025-12-28T03:18:06.3Z,4,REGULAR,substitution,out,[],203497,,,1610612750,102,120,2025-12-28T03:18:37Z,6430000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT01M57.00S,2025-12-28T03:18:06.3Z,4,REGULAR,substitution,out,[],1629675,,,1610612750,102,120,2025-12-28T03:18:37Z,6440000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT01M57.00S,2025-12-28T03:18:06.3Z,4,REGULAR,substitution,out,[],1630560,,,1610612750,102,120,2025-12-28T03:18:37Z,6450000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT01M57.00S,2025-12-28T03:18:06.3Z,4,REGULAR,substitution,in,[],1642265,,,1610612750,102,120,2025-12-28T03:18:37Z,6460000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT01M57.00S,2025-12-28T03:18:06.3Z,4,REGULAR,substitution,in,[],1630538,,,1610612750,102,120,2025-12-28T03:18:37Z,6470000,False,,,0,,SUB in: B. Hyland,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT01M57.00S,2025-12-28T03:18:06.3Z,4,REGULAR,substitution,in,[],1630548,,,1610612750,102,120,2025-12-28T03:18:37Z,6480000,False,,,0,,SUB in: J. Juzang,[1630548],1610612750.0,MIN,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT01M57.00S,2025-12-28T03:18:06.3Z,4,REGULAR,substitution,in,[],1642866,,,1610612750,102,120,2025-12-28T03:18:37Z,6490000,False,,,0,,SUB in: J. Beringer,[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT01M57.00S,2025-12-28T03:18:06.3Z,4,REGULAR,substitution,in,[],1631159,,,1610612750,102,120,2025-12-28T03:18:37Z,6500000,False,,,0,,SUB in: L. Miller,[1631159],1610612750.0,MIN,,,,Miller,L. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT01M57.00S,2025-12-28T03:18:06.3Z,4,REGULAR,substitution,in,[],1629611,,,1610612750,102,120,2025-12-28T03:18:37Z,6510000,False,,,0,,SUB in: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT01M39.00S,2025-12-28T03:18:52.8Z,4,REGULAR,3pt,Jump Shot,[],1642265,68.9388961892247,33.57843137254902,1610612750,102,120,2025-12-28T03:18:58Z,6520000,False,-82.0,239.0,1,right,MISS R. Dillingham 25' step back 3PT,[1642265],1610612750.0,MIN,step back,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Left Center,25.32,Missed,,,,,,,,,,,,,,,,,,
675,PT01M37.00S,2025-12-28T03:18:54.8Z,4,REGULAR,rebound,defensive,[],1629008,,,1610612751,102,120,2025-12-28T03:18:58Z,6530000,False,,,0,,M. Porter Jr. REBOUND (Off:2 Def:8),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,674.0,10.0,8.0,2.0,,,,,,,,,,,,,,
676,PT01M17.00S,2025-12-28T03:19:15.9Z,4,REGULAR,3pt,Jump Shot,[],1629008,19.004599211563733,93.13725490196079,1610612751,102,123,2025-12-28T03:19:19Z,6540000,False,-216.0,126.0,1,left,M. Porter Jr. 24' 3PT  (27 PTS) (T. Mann 4 AST),"[1629008, 1629611]",1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,24.99,Made,,,,,27.0,,,,,,,T. Mann,1629611.0,4.0,,,,
678,PT01M12.00S,2025-12-28T03:19:25.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629611,,,1610612750,102,123,2025-12-28T03:19:46Z,6560000,False,,,0,,T. Mann take personal FOUL (3 PF) (Dillingham 2 FT),"[1629611, 1642265]",1610612751.0,BKN,take,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,,,1629183.0,,3.0,0.0,Dillingham,1642265.0,,,,,,,
680,PT01M12.00S,2025-12-28T03:19:48.6Z,4,REGULAR,freethrow,1 of 2,[],1642265,,,1610612750,103,123,2025-12-28T03:19:48Z,6580000,False,,,0,,R. Dillingham Free Throw 1 of 2 (6 PTS),[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
681,PT01M12.00S,2025-12-28T03:19:49.3Z,4,REGULAR,substitution,out,[],1642856,,,1610612750,103,123,2025-12-28T03:19:57Z,6590000,False,,,0,,SUB out: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT01M12.00S,2025-12-28T03:19:49.3Z,4,REGULAR,substitution,out,[],1629008,,,1610612750,103,123,2025-12-28T03:19:57Z,6600000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT01M12.00S,2025-12-28T03:19:49.3Z,4,REGULAR,substitution,out,[],1641730,,,1610612750,103,123,2025-12-28T03:19:57Z,6610000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT01M12.00S,2025-12-28T03:19:49.3Z,4,REGULAR,substitution,out,[],1629651,,,1610612750,103,123,2025-12-28T03:19:57Z,6620000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT01M12.00S,2025-12-28T03:19:49.3Z,4,REGULAR,substitution,out,[],1629611,,,1610612750,103,123,2025-12-28T03:19:57Z,6630000,False,,,0,,SUB out: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT01M12.00S,2025-12-28T03:19:49.3Z,4,REGULAR,substitution,in,[],1642874,,,1610612750,103,123,2025-12-28T03:19:57Z,6640000,False,,,0,,SUB in: D. Wolf,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT01M12.00S,2025-12-28T03:19:49.3Z,4,REGULAR,substitution,in,[],1642962,,,1610612750,103,123,2025-12-28T03:19:57Z,6650000,False,,,0,,SUB in: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT01M12.00S,2025-12-28T03:19:49.3Z,4,REGULAR,substitution,in,[],1642849,,,1610612750,103,123,2025-12-28T03:19:57Z,6660000,False,,,0,,SUB in: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT01M12.00S,2025-12-28T03:19:49.3Z,4,REGULAR,substitution,in,[],1630549,,,1610612750,103,123,2025-12-28T03:19:57Z,6670000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT01M12.00S,2025-12-28T03:19:49.3Z,4,REGULAR,substitution,in,[],1630592,,,1610612750,103,123,2025-12-28T03:19:57Z,6680000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT01M12.00S,2025-12-28T03:20:00.7Z,4,REGULAR,freethrow,2 of 2,[],1642265,,,1610612750,104,123,2025-12-28T03:20:00Z,6690000,False,,,0,,R. Dillingham Free Throw 2 of 2 (7 PTS),[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
692,PT00M52.10S,2025-12-28T03:20:24.4Z,4,REGULAR,3pt,Jump Shot,[],1630592,27.283180026281208,15.441176470588236,1610612751,104,123,2025-12-28T03:20:28Z,6700000,False,173.0,204.0,1,left,MISS J. Wilson 26' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Right Center,26.73,Missed,,,,,,,,,,,,,,,,,,
693,PT00M49.70S,2025-12-28T03:20:26.8Z,4,REGULAR,rebound,defensive,[],1630538,,,1610612750,104,123,2025-12-28T03:20:28Z,6710000,False,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,,,692.0,1.0,1.0,0.0,,,,,,,,,,,,,,
694,PT00M37.30S,2025-12-28T03:20:40.0Z,4,REGULAR,3pt,Jump Shot,[],1630548,80.23981603153744,5.88235294117647,1610612750,107,123,2025-12-28T03:20:43Z,6720000,False,-221.0,133.0,1,right,J. Juzang 25' 3PT  (3 PTS) (B. Hyland 2 AST),"[1630548, 1630538]",1610612750.0,MIN,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Left Center,25.77,Made,,,,,3.0,,,,,,,B. Hyland,1630538.0,2.0,,,,
696,PT00M12.60S,2025-12-28T03:21:10.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612751,107,123,2025-12-28T03:21:18Z,6740000,False,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
697,PT00M00.00S,2025-12-28T03:21:32.6Z,4,REGULAR,period,end,[],0,,,1610612750,107,123,2025-12-28T03:21:32Z,6750000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT00M00.00S,2025-12-28T03:21:35.1Z,4,REGULAR,game,end,[],0,,,0,107,123,2025-12-28T03:21:35Z,6760000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
