actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
373,PT12M00.00S,2025-11-18T02:31:08.2Z,3,REGULAR,substitution,out,['startperiod'],1630230,,,1610612750,61,44,2025-11-18T02:31:22Z,3700000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT12M00.00S,2025-11-18T02:31:08.2Z,3,REGULAR,substitution,in,['startperiod'],1630183,,,1610612750,61,44,2025-11-18T02:31:22Z,3710000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT12M00.00S,2025-11-18T02:31:08.2Z,3,REGULAR,substitution,in,['startperiod'],203497,,,1610612750,61,44,2025-11-18T02:31:22Z,3720000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2025-11-18T02:31:08.2Z,3,REGULAR,substitution,in,['startperiod'],1630314,,,1610612750,61,44,2025-11-18T02:31:22Z,3730000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2025-11-18T02:31:08.2Z,3,REGULAR,substitution,in,['startperiod'],1630619,,,1610612750,61,44,2025-11-18T02:31:22Z,3740000,False,,,0,,SUB in: M. Cisse,[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2025-11-18T02:31:17.7Z,3,REGULAR,period,start,[],0,,,1610612750,61,44,2025-11-18T02:31:22Z,3750000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT11M47.00S,2025-11-18T02:31:30.0Z,3,REGULAR,turnover,bad pass,[],1630183,,,1610612750,61,44,2025-11-18T02:31:34Z,3760000,False,,,0,,J. McDaniels bad pass TURNOVER (3 TO),"[1630183, 1629023]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,3.0,Washington,1629023.0,,,,,,
380,PT11M47.00S,2025-11-18T02:31:30.0Z,3,REGULAR,steal,,[],1629023,,,1610612742,61,44,2025-11-18T02:31:32Z,3770000,False,,,0,,P. Washington STEAL (1 STL),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
381,PT11M38.00S,2025-11-18T02:31:39.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630314,20.97568988173456,42.64705882352941,1610612742,61,44,2025-11-18T02:31:44Z,3780000,False,37.0,145.0,1,left,MISS B. Williams 14' pullup Shot,[1630314],1610612742.0,DAL,pullup,,,Williams,B. Williams,,,,,Mid-Range,8-16 Center,,,,,,14.93,Missed,,,,,,,,,,,,,
382,PT11M35.00S,2025-11-18T02:31:42.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612750,61,44,2025-11-18T02:31:44Z,3790000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,8-16 Center,,,,,,,,381.0,,,,,,,,,,,,
384,PT11M14.00S,2025-11-18T02:32:13.8Z,3,REGULAR,3pt,Jump Shot,[],1628978,74.06373193166885,13.480392156862745,1610612750,64,44,2025-11-18T02:32:17Z,3810000,False,-183.0,191.0,1,right,D. DiVincenzo 26' 3PT  (10 PTS) (J. Randle 2 AST),"[1628978, 203944]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,26.45,Made,,,,,,,,10.0,J. Randle,203944.0,2.0,,
386,PT10M48.00S,2025-11-18T02:32:39.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,12.171484888304862,35.78431372549019,1610612742,64,44,2025-11-18T02:32:44Z,3830000,False,71.0,62.0,1,left,MISS P. Washington 9' driving Layup,[1629023],1610612742.0,DAL,driving,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Right,,,,,,9.43,Missed,,,,,,,,,,,,,
387,PT10M45.00S,2025-11-18T02:32:42.8Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612750,64,44,2025-11-18T02:32:44Z,3840000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:4),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,386.0,5.0,4.0,1.0,,,,,,,,,
388,PT10M42.00S,2025-11-18T02:32:47.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'defensivegoaltending']",203944,91.80354796320631,49.754901960784316,1610612750,66,44,2025-11-18T02:33:03Z,3850000,False,-1.0,25.0,1,right,J. Randle running Layup (12 PTS) (J. McDaniels 3 AST),"[203944, 1630183]",1610612750.0,MIN,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,2.45,Made,,,,,,,,12.0,J. McDaniels,1630183.0,3.0,,
390,PT10M42.00S,2025-11-18T02:32:51.6Z,3,REGULAR,violation,defensive goaltending,[],1642843,,,1610612750,66,44,2025-11-18T02:33:03Z,3870000,False,,,0,,C. Flagg defensive goaltending VIOLATION,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,202901.0,,,,,,,,,,,,,,,,,,,
391,PT10M21.00S,2025-11-18T02:33:13.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,6.1268068331143235,48.28431372549019,1610612742,66,46,2025-11-18T02:33:16Z,3880000,False,9.0,5.0,1,left,B. Williams driving Layup (13 PTS),[1630314],1610612742.0,DAL,driving,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,,,,,,1.0,Made,,,,,,,,13.0,,,,,
393,PT09M56.00S,2025-11-18T02:33:40.6Z,3,REGULAR,foul,personal,['2freethrow'],1630314,,,1610612750,66,46,2025-11-18T02:33:46Z,3900000,False,,,0,,B. Williams shooting personal FOUL (2 PF) (DiVincenzo 2 FT),"[1630314, 1628978]",1610612742.0,DAL,shooting,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,201246.0,2.0,0.0,DiVincenzo,1628978.0,,,,,,,,,,,,,,,
395,PT09M56.00S,2025-11-18T02:34:02.4Z,3,REGULAR,freethrow,1 of 2,[],1628978,,,1610612750,67,46,2025-11-18T02:34:02Z,3920000,False,,,0,,D. DiVincenzo Free Throw 1 of 2 (11 PTS),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,Made,,,,,,,,11.0,,,,,
396,PT09M56.00S,2025-11-18T02:34:15.7Z,3,REGULAR,freethrow,2 of 2,[],1628978,,,1610612750,68,46,2025-11-18T02:34:15Z,3930000,False,,,0,,D. DiVincenzo Free Throw 2 of 2 (12 PTS),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,Made,,,,,,,,12.0,,,,,
397,PT09M48.00S,2025-11-18T02:34:28.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630314,18.347568988173457,56.86274509803921,1610612742,68,46,2025-11-18T02:34:53Z,3940000,False,-34.0,120.0,1,left,MISS B. Williams 12' pullup Shot - blocked,"[1630314, 1628978]",1610612742.0,DAL,pullup,,,Williams,B. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.48,Missed,,,,,,,,,,,,DiVincenzo,1628978.0
398,PT09M48.00S,2025-11-18T02:34:28.7Z,3,REGULAR,block,,[],1628978,,,1610612742,68,46,2025-11-18T02:34:30Z,3950000,False,,,0,,D. DiVincenzo BLOCK (2 BLK),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
399,PT09M46.00S,2025-11-18T02:34:30.7Z,3,REGULAR,rebound,offensive,[],1630314,,,1610612742,68,46,2025-11-18T02:34:53Z,3960000,False,,,0,,B. Williams REBOUND (Off:1 Def:3),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,397.0,4.0,3.0,1.0,,,,,,,,,
401,PT09M36.00S,2025-11-18T02:34:55.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630619,5.469776609724048,49.26470588235294,1610612742,68,46,2025-11-18T02:35:06Z,3980000,False,4.0,-1.0,1,left,MISS M. Cisse alley-oop Layup,[1630619],1610612742.0,DAL,alley-oop,,,Cisse,M. Cisse,,,,,Restricted Area,0-8 Center,,,,,,0.39,Missed,,,,,,,,,,,,,
402,PT09M33.00S,2025-11-18T02:34:58.3Z,3,REGULAR,rebound,offensive,[],1630619,,,1610612742,68,46,2025-11-18T02:34:59Z,3990000,False,,,0,,M. Cisse REBOUND (Off:2 Def:2),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,Restricted Area,0-8 Center,,,,,,,,401.0,4.0,2.0,2.0,,,,,,,,,
403,PT09M33.00S,2025-11-18T02:34:58.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630619,5.590000152587891,50.0,1610612742,68,46,2025-11-18T02:35:00Z,4000000,False,0.0,0.0,1,left,MISS M. Cisse tip Layup,[1630619],1610612742.0,DAL,tip,,,Cisse,M. Cisse,,,,,Restricted Area,0-8 Center,,,,,,0.0,Missed,,,,,,,,,,,,,
404,PT09M33.00S,2025-11-18T02:34:58.7Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,68,46,2025-11-18T02:35:00Z,4010000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:5),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,403.0,5.0,5.0,0.0,,,,,,,,,
405,PT09M32.00S,2025-11-18T02:35:03.0Z,3,REGULAR,foul,personal,[],1629023,,,1610612750,68,46,2025-11-18T02:35:11Z,4020000,False,,,0,,P. Washington personal FOUL (3 PF),"[1629023, 1630183]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,201246.0,3.0,0.0,McDaniels,1630183.0,,,,,,,,,,,,,,,
407,PT09M24.00S,2025-11-18T02:35:28.1Z,3,REGULAR,3pt,Jump Shot,[],1630162,66.04796320630749,46.32352941176471,1610612750,71,46,2025-11-18T02:35:32Z,4040000,False,-18.0,267.0,1,right,A. Edwards 26' 3PT pullup (11 PTS) (R. Gobert 4 AST),"[1630162, 203497]",1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,26.72,Made,,,,,,,,11.0,R. Gobert,203497.0,4.0,,
409,PT09M13.00S,2025-11-18T02:35:39.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642843,6.915243101182654,52.94117647058824,1610612742,71,48,2025-11-18T02:35:47Z,4060000,False,-15.0,13.0,1,left,C. Flagg driving finger roll Layup (8 PTS),[1642843],1610612742.0,DAL,driving finger roll,,,Flagg,C. Flagg,,,,,Restricted Area,0-8 Center,,,,,,1.93,Made,,,,,,,,8.0,,,,,
410,PT08M56.00S,2025-11-18T02:35:56.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,93.64323258869908,50.49019607843137,1610612750,73,48,2025-11-18T02:40:28Z,4070000,False,2.0,7.0,1,right,A. Edwards driving finger roll Layup (13 PTS),[1630162],1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,0.77,Made,,,,,,,,13.0,,,,,
412,PT08M44.00S,2025-11-18T02:36:08.0Z,3,REGULAR,3pt,Jump Shot,[],1642843,12.828515111695138,4.166666666666666,1610612742,73,51,2025-11-18T02:36:34Z,4090000,False,229.0,68.0,1,left,C. Flagg 3PT pullup (11 PTS),[1642843],1610612742.0,DAL,pullup,,,Flagg,C. Flagg,,,,,Right Corner 3,24+ Right,,,,,,23.91,Made,,,,,,,,11.0,,,,,
414,PT08M20.00S,2025-11-18T02:36:52.0Z,3,REGULAR,3pt,Jump Shot,[],203944,67.49342969776609,45.588235294117645,1610612750,73,51,2025-11-18T02:41:23Z,4110000,False,-22.0,253.0,1,right,MISS J. Randle 25' step back 3PT,[203944],1610612750.0,MIN,step back,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,,25.41,Missed,,,,,,,,,,,,,
415,PT08M17.00S,2025-11-18T02:36:55.0Z,3,REGULAR,rebound,defensive,[],1630314,,,1610612742,73,51,2025-11-18T02:36:59Z,4120000,False,,,0,,B. Williams REBOUND (Off:1 Def:4),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,414.0,5.0,4.0,1.0,,,,,,,,,
416,PT08M13.00S,2025-11-18T02:36:58.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630314,6.783837056504599,49.50980392156863,1610612742,73,53,2025-11-18T02:37:02Z,4130000,False,2.0,11.0,1,left,B. Williams running Layup (15 PTS),[1630314],1610612742.0,DAL,running,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,,,,,,1.16,Made,,,,,,,,15.0,,,,,
417,PT08M02.00S,2025-11-18T02:37:09.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,92.9862023653088,44.6078431372549,1610612750,73,53,2025-11-18T02:37:15Z,4140000,False,-27.0,13.0,1,right,MISS J. Randle driving Layup,[203944],1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,3.01,Missed,,,,,,,,,,,,,
419,PT07M57.00S,2025-11-18T02:37:14.3Z,3,REGULAR,rebound,offensive,[],203497,,,1610612750,73,53,2025-11-18T02:37:15Z,4160000,False,,,0,,R. Gobert REBOUND (Off:3 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,417.0,6.0,3.0,3.0,,,,,,,,,
420,PT07M57.00S,2025-11-18T02:37:14.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203497,92.9862023653088,50.245098039215684,1610612750,75,53,2025-11-18T02:38:36Z,4170000,False,1.0,13.0,1,right,R. Gobert putback DUNK (8 PTS),[203497],1610612750.0,MIN,putback,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,1.35,Made,,,,,,,,8.0,,,,,
421,PT07M52.00S,2025-11-18T02:37:19.0Z,3,REGULAR,3pt,Jump Shot,[],1629023,31.750985545335087,38.72549019607843,1610612742,75,53,2025-11-18T02:43:08Z,4180000,False,56.0,246.0,1,left,MISS P. Washington 25' pullup 3PT,[1629023],1610612742.0,DAL,pullup,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,,,,,,25.24,Missed,,,,,,,,,,,,,
422,PT07M49.00S,2025-11-18T02:37:22.0Z,3,REGULAR,rebound,offensive,[],1630619,,,1610612742,75,53,2025-11-18T02:50:14Z,4190000,False,,,0,,M. Cisse REBOUND (Off:3 Def:2),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,Above the Break 3,24+ Center,,,,,,,,421.0,5.0,2.0,3.0,,,,,,,,,
500,PT07M48.00S,2025-11-18T02:37:24.0Z,3,REGULAR,turnover,lost ball,[],1630619,,,1610612742,75,53,2025-11-18T02:50:37Z,4195000,False,,,0,,M. Cisse lost ball TURNOVER (1 TO),"[1630619, 1630162]",1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,1.0,Edwards,1630162.0,,,,,,
501,PT07M48.00S,2025-11-18T02:37:24.0Z,3,REGULAR,steal,,[],1630162,,,1610612750,75,53,2025-11-18T02:50:30Z,4197500,False,,,0,,A. Edwards STEAL (2 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
423,PT07M45.00S,2025-11-18T02:37:29.1Z,3,REGULAR,foul,personal,['2freethrow'],1630314,,,1610612750,75,53,2025-11-18T02:37:40Z,4200000,False,,,0,,B. Williams shooting personal FOUL (3 PF) (Gobert 2 FT),"[1630314, 203497]",1610612742.0,DAL,shooting,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,202901.0,3.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
425,PT07M45.00S,2025-11-18T02:37:58.1Z,3,REGULAR,freethrow,1 of 2,"['fastbreak', 'fromturnover']",203497,,,1610612750,75,53,2025-11-18T02:50:30Z,4220000,False,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
426,PT07M45.00S,2025-11-18T02:37:58.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,75,53,2025-11-18T02:37:58Z,4230000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,425.0,,,,,,,,,,,,
427,PT07M45.00S,2025-11-18T02:38:00.4Z,3,REGULAR,substitution,out,[],1629023,,,1610612750,75,53,2025-11-18T02:38:13Z,4240000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT07M45.00S,2025-11-18T02:38:00.4Z,3,REGULAR,substitution,out,[],1630619,,,1610612750,75,53,2025-11-18T02:38:13Z,4250000,False,,,0,,SUB out: M. Cisse,[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT07M45.00S,2025-11-18T02:38:00.4Z,3,REGULAR,substitution,in,[],1630230,,,1610612750,75,53,2025-11-18T02:38:13Z,4260000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT07M45.00S,2025-11-18T02:38:00.4Z,3,REGULAR,substitution,in,[],203939,,,1610612750,75,53,2025-11-18T02:38:13Z,4270000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT07M45.00S,2025-11-18T02:38:26.7Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203497,,,1610612750,76,53,2025-11-18T02:50:30Z,4280000,False,,,0,,R. Gobert Free Throw 2 of 2 (9 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,Made,,,,,,,,9.0,,,,,
432,PT07M26.00S,2025-11-18T02:38:49.6Z,3,REGULAR,3pt,Jump Shot,[],1642843,31.882391590013142,58.08823529411765,1610612742,76,53,2025-11-18T02:38:53Z,4290000,False,-40.0,247.0,1,left,MISS C. Flagg 25' 3PT,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Center,,,,,,25.05,Missed,,,,,,,,,,,,,
433,PT07M23.00S,2025-11-18T02:38:52.6Z,3,REGULAR,rebound,defensive,[],203944,,,1610612750,76,53,2025-11-18T02:38:53Z,4300000,False,,,0,,J. Randle REBOUND (Off:1 Def:5),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,,,,432.0,6.0,5.0,1.0,,,,,,,,,
434,PT07M11.00S,2025-11-18T02:39:05.1Z,3,REGULAR,3pt,Jump Shot,[],1630183,97.32260183968464,95.83333333333334,1610612750,79,53,2025-11-18T02:39:08Z,4310000,False,229.0,-27.0,1,right,J. McDaniels 3PT  (9 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,,,,,,23.08,Made,,,,,,,,9.0,,,,,
435,PT07M09.00S,2025-11-18T02:39:11.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,79,53,2025-11-18T02:39:11Z,4320000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT07M09.00S,2025-11-18T02:41:01.1Z,3,REGULAR,substitution,out,[],1631108,,,1610612742,79,53,2025-11-18T02:41:43Z,4330000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT07M09.00S,2025-11-18T02:41:01.1Z,3,REGULAR,substitution,in,[],202691,,,1610612742,79,53,2025-11-18T02:41:43Z,4340000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT06M58.00S,2025-11-18T02:42:17.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642843,10.726018396846255,41.66666666666667,1610612742,79,55,2025-11-18T02:42:24Z,4350000,False,42.0,48.0,1,left,C. Flagg 6' driving finger roll Layup (13 PTS) (D. Powell 1 AST),"[1642843, 203939]",1610612742.0,DAL,driving finger roll,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.38,Made,,,,,,,,13.0,D. Powell,203939.0,1.0,,
439,PT06M33.00S,2025-11-18T02:42:41.7Z,3,REGULAR,2pt,Jump Shot,[],1630162,73.01248357424441,37.00980392156863,1610612750,79,55,2025-11-18T02:46:21Z,4360000,False,-65.0,201.0,1,right,MISS A. Edwards 21' step back Shot,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,,,,,,21.14,Missed,,,,,,,,,,,,,
440,PT06M33.00S,2025-11-18T02:42:41.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612742,79,55,2025-11-18T02:42:45Z,4370000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,439.0,,,,,,,,,,,,
442,PT06M33.00S,2025-11-18T02:42:48.4Z,3,REGULAR,substitution,out,[],1628978,,,1610612742,79,55,2025-11-18T02:42:55Z,4390000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT06M33.00S,2025-11-18T02:42:48.4Z,3,REGULAR,substitution,in,[],201144,,,1610612742,79,55,2025-11-18T02:42:55Z,4400000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT06M23.00S,2025-11-18T02:43:17.8Z,3,REGULAR,3pt,Jump Shot,[],202691,21.369908015768726,9.803921568627452,1610612742,79,55,2025-11-18T02:43:21Z,4410000,False,201.0,148.0,1,left,MISS K. Thompson 24' 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,24.98,Missed,,,,,,,,,,,,,
446,PT06M21.00S,2025-11-18T02:43:20.5Z,3,REGULAR,rebound,offensive,[],203939,,,1610612742,79,55,2025-11-18T02:43:20Z,4420000,False,,,0,,D. Powell REBOUND (Off:2 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Right Center,,,,,,,,445.0,3.0,1.0,2.0,,,,,,,,,
447,PT06M19.00S,2025-11-18T02:43:22.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202691,29.911300919842315,25.0,1610612742,79,55,2025-11-18T02:43:26Z,4430000,False,125.0,229.0,1,left,MISS K. Thompson 26' 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,26.06,Missed,,,,,,,,,,,,,
448,PT06M17.00S,2025-11-18T02:43:24.4Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,79,55,2025-11-18T02:43:26Z,4440000,False,,,0,,A. Edwards REBOUND (Off:1 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,,447.0,2.0,1.0,1.0,,,,,,,,,
449,PT06M06.00S,2025-11-18T02:43:35.0Z,3,REGULAR,3pt,Jump Shot,[],1630183,72.35545335085413,77.69607843137256,1610612750,82,55,2025-11-18T02:43:38Z,4450000,False,138.0,207.0,1,right,J. McDaniels 24' 3PT  (12 PTS) (M. Conley 2 AST),"[1630183, 201144]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,,,,24.94,Made,,,,,,,,12.0,M. Conley,201144.0,2.0,,
451,PT05M45.00S,2025-11-18T02:43:55.5Z,3,REGULAR,turnover,lost ball,[],1642843,,,1610612742,82,55,2025-11-18T02:43:59Z,4470000,False,,,0,,C. Flagg lost ball TURNOVER (1 TO),"[1642843, 1630183]",1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1.0,McDaniels,1630183.0,,,,,,
452,PT05M45.00S,2025-11-18T02:43:55.5Z,3,REGULAR,steal,,[],1630183,,,1610612750,82,55,2025-11-18T02:43:57Z,4480000,False,,,0,,J. McDaniels STEAL (2 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
453,PT05M37.00S,2025-11-18T02:44:04.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203944,88.12417871222075,53.67647058823529,1610612750,82,55,2025-11-18T02:48:36Z,4490000,False,18.0,59.0,1,right,MISS J. Randle 6' driving floating Shot,[203944],1610612750.0,MIN,driving floating,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.19,Missed,,,,,,,,,,,,,
454,PT05M35.00S,2025-11-18T02:44:06.1Z,3,REGULAR,rebound,defensive,[],203939,,,1610612742,82,55,2025-11-18T02:44:07Z,4500000,False,,,0,,D. Powell REBOUND (Off:2 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,453.0,4.0,2.0,2.0,,,,,,,,,
455,PT05M23.00S,2025-11-18T02:44:17.4Z,3,REGULAR,3pt,Jump Shot,[],1630230,11.12023653088042,4.411764705882353,1610612742,82,55,2025-11-18T02:44:21Z,4510000,False,228.0,52.0,1,left,MISS N. Marshall 3PT,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Right Corner 3,24+ Right,,,,,,23.38,Missed,,,,,,,,,,,,,
