actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
440,PT05M29.00S,2026-01-23T02:40:18.6Z,3,REGULAR,substitution,in,[],1630200,,,1610612750,76,77,2026-01-23T02:40:28Z,4360000,False,,,0,,SUB in: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M19.00S,2026-01-23T02:40:41.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629675,21.369908015768726,88.72549019607843,1610612750,76,77,2026-01-23T02:40:46Z,4370000,False,-194.0,148.0,1,left,MISS N. Reid 24' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,24.39,Missed,,,,,,,,,,,,,,,,,,
442,PT05M16.00S,2026-01-23T02:40:44.9Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,76,77,2026-01-23T02:40:46Z,4380000,False,,,0,,N. Vučević REBOUND (Off:0 Def:5),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,441.0,5.0,5.0,0.0,,
443,PT05M04.00S,2026-01-23T02:40:57.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630200,92.32917214191852,51.225490196078425,1610612741,76,79,2026-01-23T02:42:06Z,4390000,False,6.0,20.0,1,right,T. Jones driving bank Hook (2 PTS) (N. Vučević 3 AST),"[1630200, 202696]",1610612741.0,CHI,driving bank,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,2.05,Made,2.0,,,,N. Vučević,202696.0,3.0,,,,,,,,,,,
444,PT04M45.00S,2026-01-23T02:41:15.8Z,3,REGULAR,3pt,Jump Shot,[],1628978,3.630091984231275,4.901960784313726,1610612750,79,79,2026-01-23T02:41:20Z,4400000,False,225.0,-18.0,1,left,D. DiVincenzo 3PT  (9 PTS) (N. Reid 4 AST),"[1628978, 1629675]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,22.62,Made,9.0,,,,N. Reid,1629675.0,4.0,,,,,,,,,,,
446,PT04M35.00S,2026-01-23T02:41:29.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628978,,,1610612741,79,79,2026-01-23T02:41:38Z,4420000,False,,,0,,D. DiVincenzo personal FOUL (3 PF) (Jones 2 FT),"[1628978, 1630200]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Left,,,,,,,,,,204059.0,3.0,0.0,Jones,1630200.0,,,,,,
449,PT04M35.00S,2026-01-23T02:41:54.9Z,3,REGULAR,freethrow,1 of 2,[],1630200,,,1610612741,79,79,2026-01-23T02:41:54Z,4440000,False,,,0,,MISS T. Jones Free Throw 1 of 2,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
450,PT04M35.00S,2026-01-23T02:41:54.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,79,79,2026-01-23T02:41:54Z,4450000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,449.0,,,,,
451,PT04M35.00S,2026-01-23T02:41:55.4Z,3,REGULAR,substitution,out,[],1628978,,,1610612741,79,79,2026-01-23T02:42:13Z,4460000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M35.00S,2026-01-23T02:41:55.4Z,3,REGULAR,substitution,out,[],202696,,,1610612741,79,79,2026-01-23T02:42:13Z,4470000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M35.00S,2026-01-23T02:41:55.4Z,3,REGULAR,substitution,out,[],1630171,,,1610612741,79,79,2026-01-23T02:42:13Z,4480000,False,,,0,,SUB out: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M35.00S,2026-01-23T02:41:55.4Z,3,REGULAR,substitution,in,[],201144,,,1610612741,79,79,2026-01-23T02:42:13Z,4490000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M35.00S,2026-01-23T02:41:55.4Z,3,REGULAR,substitution,in,[],1630245,,,1610612741,79,79,2026-01-23T02:42:13Z,4500000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M35.00S,2026-01-23T02:41:55.4Z,3,REGULAR,substitution,in,[],1630188,,,1610612741,79,79,2026-01-23T02:42:13Z,4510000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT04M35.00S,2026-01-23T02:42:15.6Z,3,REGULAR,freethrow,2 of 2,[],1630200,,,1610612741,79,80,2026-01-23T02:42:15Z,4520000,False,,,0,,T. Jones Free Throw 2 of 2 (3 PTS),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
458,PT04M18.00S,2026-01-23T02:42:33.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,9.149145860709593,64.2156862745098,1610612750,79,80,2026-01-23T02:42:38Z,4530000,False,-71.0,34.0,1,left,MISS J. Randle 7' driving floating bank Shot,[203944],1610612750.0,MIN,driving floating bank,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,7.86,Missed,,,,,,,,,,,,,,,,,,
459,PT04M14.00S,2026-01-23T02:42:37.2Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612741,79,80,2026-01-23T02:42:38Z,4540000,False,,,0,,J. Giddey REBOUND (Off:0 Def:4),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,458.0,4.0,4.0,0.0,,
460,PT04M09.00S,2026-01-23T02:42:41.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630200,92.19776609724047,48.03921568627451,1610612741,79,82,2026-01-23T02:42:49Z,4550000,False,-10.0,21.0,1,right,T. Jones running Layup (5 PTS),[1630200],1610612741.0,CHI,running,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,2.3,Made,5.0,,,,,,,,,,,,,,,,,
461,PT03M59.00S,2026-01-23T02:42:53.5Z,3,REGULAR,foul,personal,[],1630245,,,1610612750,79,82,2026-01-23T02:43:03Z,4560000,False,,,0,,A. Dosunmu personal FOUL (1 PF),"[1630245, 1630162]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1201.0,1.0,0.0,Edwards,1630162.0,,,,,,
463,PT03M53.00S,2026-01-23T02:43:19.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630188,,,1610612750,79,82,2026-01-23T02:43:28Z,4580000,False,,,0,,J. Smith shooting personal FOUL (4 PF) (Randle 2 FT),"[1630188, 203944]",1610612741.0,CHI,shooting,,,Smith,J. Smith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,203593.0,4.0,0.0,Randle,203944.0,,,,,,
465,PT03M53.00S,2026-01-23T02:43:46.3Z,3,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,80,82,2026-01-23T02:43:46Z,4600000,False,,,0,,J. Randle Free Throw 1 of 2 (22 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
466,PT03M53.00S,2026-01-23T02:44:10.2Z,3,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,81,82,2026-01-23T02:44:10Z,4610000,False,,,0,,J. Randle Free Throw 2 of 2 (23 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
467,PT03M38.00S,2026-01-23T02:44:30.3Z,3,REGULAR,turnover,out-of-bounds,[],1630200,,,1610612741,81,82,2026-01-23T02:44:35Z,4620000,False,,,0,,T. Jones lost ball out-of-bounds TURNOVER (2 TO),[1630200],1610612741.0,CHI,lost ball,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,2.0,,,,,,203593.0,,,,,,,,,,
468,PT03M38.00S,2026-01-23T02:44:33.1Z,3,REGULAR,substitution,out,[],203944,,,1610612750,81,82,2026-01-23T02:44:41Z,4630000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M38.00S,2026-01-23T02:44:33.1Z,3,REGULAR,substitution,in,[],203497,,,1610612750,81,82,2026-01-23T02:44:41Z,4640000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT03M17.00S,2026-01-23T02:45:05.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629675,30.962549277266753,69.6078431372549,1610612750,84,82,2026-01-23T02:45:11Z,4650000,False,-98.0,239.0,1,left,N. Reid 25' 3PT step back (14 PTS) (J. McDaniels 5 AST),"[1629675, 1630183]",1610612750.0,MIN,step back,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,25.78,Made,14.0,,,,J. McDaniels,1630183.0,5.0,,,,,,,,,,,
472,PT03M03.00S,2026-01-23T02:45:18.9Z,3,REGULAR,3pt,Jump Shot,[],1630188,70.51576872536137,73.0392156862745,1610612741,84,85,2026-01-23T02:45:23Z,4670000,False,115.0,225.0,1,right,J. Smith 25' 3PT  (8 PTS) (J. Giddey 1 AST),"[1630188, 1630581]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,25.25,Made,8.0,,,,J. Giddey,1630581.0,1.0,,,,,,,,,,,
474,PT02M53.00S,2026-01-23T02:45:28.6Z,3,REGULAR,2pt,Jump Shot,[],1630183,21.50131406044678,58.333333333333336,1610612750,86,85,2026-01-23T02:45:36Z,4690000,False,-42.0,150.0,1,left,J. McDaniels 15' pullup Jump Shot (13 PTS),[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Center,15.53,Made,13.0,,,,,,,,,,,,,,,,,
476,PT02M35.00S,2026-01-23T02:45:47.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,79.71419185282524,46.32352941176471,1610612741,86,85,2026-01-23T02:48:37Z,4710000,False,-18.0,138.0,1,right,MISS J. Giddey 13' driving floating Shot,[1630581],1610612741.0,CHI,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,13.94,Missed,,,,,,,,,,,,,,,,,,
477,PT02M33.00S,2026-01-23T02:45:49.4Z,3,REGULAR,rebound,defensive,[],201144,,,1610612750,86,85,2026-01-23T02:45:51Z,4720000,False,,,0,,M. Conley REBOUND (Off:0 Def:2),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,476.0,2.0,2.0,0.0,,
478,PT02M26.00S,2026-01-23T02:45:55.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629675,20.318659658344284,89.70588235294117,1610612750,86,85,2026-01-23T02:49:25Z,4730000,False,-199.0,138.0,1,left,MISS N. Reid 24' running pullup 3PT,[1629675],1610612750.0,MIN,running pullup,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,24.2,Missed,,,,,,,,,,,,,,,,,,
479,PT02M24.00S,2026-01-23T02:45:57.8Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612741,86,85,2026-01-23T02:46:13Z,4740000,False,,,0,,J. Smith REBOUND (Off:0 Def:4),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,478.0,4.0,4.0,0.0,,
480,PT02M18.00S,2026-01-23T02:46:04.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630200,72.88107752956637,19.607843137254903,1610612741,86,88,2026-01-23T02:46:09Z,4750000,False,-152.0,202.0,1,right,T. Jones 25' 3PT running (8 PTS) (J. Giddey 2 AST),"[1630200, 1630581]",1610612741.0,CHI,running,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,25.31,Made,8.0,,,,J. Giddey,1630581.0,2.0,,,,,,,,,,,
482,PT02M03.00S,2026-01-23T02:46:20.1Z,3,REGULAR,3pt,Jump Shot,[],201144,6.389618922470433,3.9215686274509802,1610612750,86,88,2026-01-23T02:46:24Z,4770000,False,230.0,8.0,1,left,MISS M. Conley 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Right Corner 3,24+ Right,23.05,Missed,,,,,,,,,,,,,,,,,,
483,PT01M59.00S,2026-01-23T02:46:24.1Z,3,REGULAR,rebound,defensive,[],1630172,,,1610612741,86,88,2026-01-23T02:46:24Z,4780000,False,,,0,,P. Williams REBOUND (Off:0 Def:3),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,482.0,3.0,3.0,0.0,,
485,PT01M56.00S,2026-01-23T02:46:32.7Z,3,REGULAR,substitution,out,[],1630183,,,1610612741,86,88,2026-01-23T02:46:37Z,4800000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT01M56.00S,2026-01-23T02:46:32.7Z,3,REGULAR,substitution,in,[],1641740,,,1610612741,86,88,2026-01-23T02:46:37Z,4810000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT01M49.00S,2026-01-23T02:46:57.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630172,90.48948751642575,54.90196078431373,1610612741,86,88,2026-01-23T02:52:00Z,4820000,False,25.0,37.0,1,right,MISS P. Williams turnaround bank Hook,[1630172],1610612741.0,CHI,turnaround bank,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,4.43,Missed,,,,,,,,,,,,,,,,,,
488,PT01M47.00S,2026-01-23T02:46:59.2Z,3,REGULAR,rebound,defensive,[],201144,,,1610612750,86,88,2026-01-23T02:47:01Z,4830000,False,,,0,,M. Conley REBOUND (Off:0 Def:3),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,487.0,3.0,3.0,0.0,,
489,PT01M34.00S,2026-01-23T02:47:12.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,12.302890932982917,50.73529411764706,1610612750,88,88,2026-01-23T02:52:35Z,4840000,False,-4.0,63.0,1,left,N. Reid 6' driving Hook (16 PTS),[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,6.32,Made,16.0,,,,,,,,,,,,,,,,,
490,PT01M21.00S,2026-01-23T02:47:25.2Z,3,REGULAR,3pt,Jump Shot,[],1630245,75.64060446780552,84.80392156862744,1610612741,88,91,2026-01-23T02:47:29Z,4850000,False,174.0,176.0,1,right,A. Dosunmu 24' 3PT  (8 PTS) (J. Giddey 3 AST),"[1630245, 1630581]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,24.78,Made,8.0,,,,J. Giddey,1630581.0,3.0,,,,,,,,,,,
492,PT01M05.00S,2026-01-23T02:47:42.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.783837056504599,51.71568627450981,1610612750,90,91,2026-01-23T02:53:17Z,4870000,False,-9.0,11.0,1,left,A. Edwards driving Layup (16 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.42,Made,16.0,,,,,,,,,,,,,,,,,
494,PT00M59.30S,2026-01-23T02:47:50.9Z,3,REGULAR,substitution,out,[],1630172,,,1610612741,90,91,2026-01-23T02:48:03Z,4890000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT00M59.30S,2026-01-23T02:47:50.9Z,3,REGULAR,substitution,in,[],1630171,,,1610612741,90,91,2026-01-23T02:48:03Z,4900000,False,,,0,,SUB in: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT00M41.80S,2026-01-23T02:48:28.0Z,3,REGULAR,turnover,out-of-bounds,[],1630581,,,1610612741,90,91,2026-01-23T02:48:35Z,4910000,False,,,0,,J. Giddey step out-of-bounds TURNOVER (1 TO),[1630581],1610612741.0,CHI,step,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Left,,,,1.0,,,,,,204059.0,,,,,,,,,,
497,PT00M31.10S,2026-01-23T02:48:46.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630162,5.863994743758213,51.470588235294116,1610612750,90,91,2026-01-23T02:48:50Z,4920000,False,-7.0,3.0,1,left,MISS A. Edwards driving DUNK,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,0.78,Missed,,,,,,,,,,,,,,,,,,
498,PT00M28.90S,2026-01-23T02:48:48.7Z,3,REGULAR,rebound,defensive,[],1630200,,,1610612741,90,91,2026-01-23T02:48:50Z,4930000,False,,,0,,T. Jones REBOUND (Off:0 Def:2),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,497.0,2.0,2.0,0.0,,
499,PT00M26.80S,2026-01-23T02:48:51.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630581,92.9862023653088,49.754901960784316,1610612741,90,93,2026-01-23T02:48:57Z,4940000,False,-1.0,13.0,1,right,J. Giddey running finger roll Layup (20 PTS) (T. Jones 5 AST),"[1630581, 1630200]",1610612741.0,CHI,running finger roll,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.35,Made,20.0,,,,T. Jones,1630200.0,5.0,,,,,,,,,,,
500,PT00M12.50S,2026-01-23T02:49:09.3Z,3,REGULAR,3pt,Jump Shot,[],1641740,6.783837056504599,95.34313725490196,1610612750,90,93,2026-01-23T02:49:14Z,4950000,False,-227.0,11.0,1,left,MISS J. Clark 3PT,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,Left Corner 3,24+ Left,22.7,Missed,,,,,,,,,,,,,,,,,,
501,PT00M11.20S,2026-01-23T02:49:13.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612741,90,93,2026-01-23T02:49:13Z,4960000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,500.0,,,,,
504,PT00M00.40S,2026-01-23T02:49:30.1Z,3,REGULAR,2pt,Jump Shot,[],1630245,86.35430354796321,26.98376225490196,1610612741,90,93,2026-01-23T02:55:44Z,4980000,False,-115.0,76.0,1,right,MISS A. Dosunmu 13' driving floating Shot,[1630245],1610612741.0,CHI,driving floating,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Left,13.78,Missed,,,,,,,,,,,,,,,,,,
505,PT00M00.10S,2026-01-23T02:49:30.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,90,93,2026-01-23T02:49:41Z,4990000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,504.0,,,,,
506,PT00M00.00S,2026-01-23T02:49:33.6Z,3,REGULAR,period,end,[],0,,,1610612741,90,93,2026-01-23T02:49:33Z,5000000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2026-01-23T02:51:44.2Z,4,REGULAR,substitution,out,['startperiod'],1630162,,,1610612741,90,93,2026-01-23T02:52:07Z,5010000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2026-01-23T02:51:44.2Z,4,REGULAR,substitution,out,['startperiod'],201144,,,1610612741,90,93,2026-01-23T02:52:07Z,5020000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2026-01-23T02:51:44.2Z,4,REGULAR,substitution,out,['startperiod'],203497,,,1610612741,90,93,2026-01-23T02:52:07Z,5030000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2026-01-23T02:51:44.2Z,4,REGULAR,substitution,out,['startperiod'],1630200,,,1610612741,90,93,2026-01-23T02:52:07Z,5040000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2026-01-23T02:51:44.2Z,4,REGULAR,substitution,in,['startperiod'],1628978,,,1610612741,90,93,2026-01-23T02:52:07Z,5050000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2026-01-23T02:51:44.2Z,4,REGULAR,substitution,in,['startperiod'],1630538,,,1610612741,90,93,2026-01-23T02:52:07Z,5060000,False,,,0,,SUB in: B. Hyland,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2026-01-23T02:51:44.2Z,4,REGULAR,substitution,in,['startperiod'],203944,,,1610612741,90,93,2026-01-23T02:52:07Z,5070000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2026-01-23T02:51:44.2Z,4,REGULAR,substitution,in,['startperiod'],1628989,,,1610612741,90,93,2026-01-23T02:52:07Z,5080000,False,,,0,,SUB in: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2026-01-23T02:52:09.1Z,4,REGULAR,period,start,[],0,,,1610612750,90,93,2026-01-23T02:52:09Z,5090000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT11M45.00S,2026-01-23T02:52:24.9Z,4,REGULAR,turnover,out-of-bounds,[],1629675,,,1610612750,90,93,2026-01-23T02:52:30Z,5100000,False,,,0,,N. Reid bad pass out-of-bounds TURNOVER (1 TO),[1629675],1610612750.0,MIN,bad pass,,,Reid,N. Reid,,,,,Mid-Range,8-16 Left,,,,1.0,,,,,,203593.0,,,,,,,,,,
517,PT11M30.00S,2026-01-23T02:52:46.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630581,87.72996057818659,50.49019607843137,1610612741,90,93,2026-01-23T02:52:51Z,5110000,False,2.0,63.0,1,right,MISS J. Giddey 6' driving finger roll Layup - blocked,"[1630581, 1630538]",1610612741.0,CHI,driving finger roll,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,6.28,Missed,,,,,,,,,,,,,,,,,Hyland,1630538.0
518,PT11M30.00S,2026-01-23T02:52:46.6Z,4,REGULAR,block,,[],1630538,,,1610612741,90,93,2026-01-23T02:52:48Z,5120000,False,,,0,,B. Hyland BLOCK (1 BLK),[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
519,PT11M27.00S,2026-01-23T02:52:49.6Z,4,REGULAR,rebound,defensive,[],1641740,,,1610612750,90,93,2026-01-23T02:52:51Z,5130000,False,,,0,,J. Clark REBOUND (Off:0 Def:1),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,517.0,1.0,1.0,0.0,,
521,PT11M22.00S,2026-01-23T02:53:16.4Z,4,REGULAR,foul,personal,[],1630245,,,1610612750,90,93,2026-01-23T02:53:25Z,5150000,False,,,0,,A. Dosunmu personal FOUL (2 PF),"[1630245, 1630538]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Left,,,,,,,,,,203593.0,2.0,0.0,Hyland,1630538.0,,,,,,
523,PT11M17.00S,2026-01-23T02:53:34.6Z,4,REGULAR,3pt,Jump Shot,[],203944,18.74178712220762,90.68627450980392,1610612750,93,93,2026-01-23T02:53:39Z,5170000,False,-203.0,124.0,1,left,J. Randle 3PT  (26 PTS) (B. Hyland 1 AST),"[203944, 1630538]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,23.81,Made,26.0,,,,B. Hyland,1630538.0,1.0,,,,,,,,,,,
525,PT11M04.00S,2026-01-23T02:53:48.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,92.32917214191852,52.20588235294118,1610612741,93,95,2026-01-23T02:53:52Z,5190000,False,11.0,20.0,1,right,J. Smith Layup (10 PTS) (I. Okoro 1 AST),"[1630188, 1630171]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,2.25,Made,10.0,,,,I. Okoro,1630171.0,1.0,,,,,,,,,,,
528,PT10M44.00S,2026-01-23T02:54:25.2Z,4,REGULAR,turnover,bad pass,[],203944,,,1610612750,93,95,2026-01-23T02:54:50Z,5220000,False,,,0,,J. Randle bad pass TURNOVER (3 TO),"[203944, 1628989]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Center,,,,3.0,Huerter,1628989.0,,,,,,,,,,,,,,
529,PT10M44.00S,2026-01-23T02:54:25.2Z,4,REGULAR,steal,,[],1628989,,,1610612741,93,95,2026-01-23T02:54:27Z,5230000,False,,,0,,K. Huerter STEAL (1 STL),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
