actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,shotDistance,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
346,PT00M00.00S,2026-02-23T01:11:34.3Z,2,REGULAR,period,end,[],0,,,1610612750,58,68,2026-02-23T01:11:34Z,3390000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2026-02-23T01:26:58.4Z,3,REGULAR,substitution,out,['startperiod'],1630545,,,1610612750,58,68,2026-02-23T01:27:39Z,3400000,False,,,0,,SUB out: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2026-02-23T01:26:58.4Z,3,REGULAR,substitution,out,['startperiod'],1629656,,,1610612750,58,68,2026-02-23T01:27:39Z,3410000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2026-02-23T01:26:58.4Z,3,REGULAR,substitution,in,['startperiod'],203944,,,1610612750,58,68,2026-02-23T01:27:39Z,3420000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2026-02-23T01:26:58.4Z,3,REGULAR,substitution,in,['startperiod'],203083,,,1610612750,58,68,2026-02-23T01:27:39Z,3430000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2026-02-23T01:27:38.4Z,3,REGULAR,period,start,[],0,,,1610612750,58,68,2026-02-23T01:27:40Z,3440000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT11M45.00S,2026-02-23T01:27:52.8Z,3,REGULAR,3pt,Jump Shot,[],203944,81.2910643889619,93.62745098039215,1610612750,58,68,2026-02-23T01:27:57Z,3450000,False,218.0,123.0,1,right,MISS J. Randle 25' 3PT,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,,,,,25.06,,,,,
355,PT11M41.00S,2026-02-23T01:27:56.8Z,3,REGULAR,rebound,defensive,[],1631230,,,1610612755,58,68,2026-02-23T01:27:57Z,3460000,False,,,0,,D. Barlow REBOUND (Off:1 Def:1),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,354.0,2.0,1.0,1.0,,,,,,,
356,PT11M29.00S,2026-02-23T01:28:11.8Z,3,REGULAR,foul,offensive,[],1630178,,,1610612755,58,68,2026-02-23T01:28:24Z,3470000,False,,,0,,T. Maxey offensive FOUL (1 PF),"[1630178, 1628978]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,,1628168.0,1.0,0.0,DiVincenzo,1628978.0,,,,,,,,,,,,
358,PT11M29.00S,2026-02-23T01:28:11.8Z,3,REGULAR,turnover,offensive foul,[],1630178,,,1610612755,58,68,2026-02-23T01:28:11Z,3490000,False,,,0,,T. Maxey offensive foul TURNOVER (3 TO),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,3.0,,,1628168.0,,,,,,,,,,,,,,,,
359,PT11M22.00S,2026-02-23T01:28:40.0Z,3,REGULAR,violation,kicked ball,[],1642845,,,1610612750,58,68,2026-02-23T01:28:45Z,3500000,False,,,0,,V. Edgecombe kicked ball VIOLATION,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,1628168.0,,,,,,,,,,,,,,,,
361,PT11M04.00S,2026-02-23T01:29:40.9Z,3,REGULAR,turnover,lost ball,[],1630162,,,1610612750,58,68,2026-02-23T01:29:47Z,3520000,False,,,0,,A. Edwards lost ball TURNOVER (4 TO),"[1630162, 1626162]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,4.0,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,,,
362,PT11M04.00S,2026-02-23T01:29:40.9Z,3,REGULAR,steal,,[],1626162,,,1610612755,58,68,2026-02-23T01:30:03Z,3530000,False,,,0,,K. Oubre Jr. STEAL (2 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
363,PT10M59.00S,2026-02-23T01:29:45.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631230,8.360709592641262,46.81372549019608,1610612755,58,68,2026-02-23T01:29:51Z,3540000,False,16.0,26.0,1,left,MISS D. Barlow running Layup - blocked,"[1631230, 1630183]",1610612755.0,PHI,running,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,,,,,3.06,McDaniels,1630183.0,,,
364,PT10M59.00S,2026-02-23T01:29:45.6Z,3,REGULAR,block,,[],1630183,,,1610612755,58,68,2026-02-23T01:29:47Z,3550000,False,,,0,,J. McDaniels BLOCK (3 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
365,PT10M57.00S,2026-02-23T01:29:47.6Z,3,REGULAR,rebound,defensive,[],1630245,,,1610612750,58,68,2026-02-23T01:29:51Z,3560000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:3),[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,,,,363.0,3.0,3.0,0.0,,,,,,,
366,PT10M55.00S,2026-02-23T01:29:50.0Z,3,REGULAR,turnover,bad pass,[],1628978,,,1610612750,58,68,2026-02-23T01:29:53Z,3570000,False,,,0,,D. DiVincenzo bad pass TURNOVER (3 TO),"[1628978, 1630178]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Right,3.0,Maxey,1630178.0,,,,,,,,,,,,,,,,,
367,PT10M55.00S,2026-02-23T01:29:50.0Z,3,REGULAR,steal,,[],1630178,,,1610612755,58,68,2026-02-23T01:29:51Z,3580000,False,,,0,,T. Maxey STEAL (1 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
368,PT10M43.00S,2026-02-23T01:30:02.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642845,33.722076215505915,27.450980392156865,1610612755,58,71,2026-02-23T01:30:06Z,3590000,False,113.0,264.0,1,left,V. Edgecombe 28' 3PT  (16 PTS) (D. Barlow 3 AST),"[1642845, 1631230]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Made,,,,,16.0,28.75,,,D. Barlow,1631230.0,3.0
370,PT10M42.00S,2026-02-23T01:30:08.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,58,71,2026-02-23T01:30:08Z,3610000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT10M28.00S,2026-02-23T01:33:14.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203944,92.9862023653088,49.754901960784316,1610612750,60,71,2026-02-23T01:33:18Z,3620000,False,-1.0,13.0,1,right,J. Randle driving DUNK (12 PTS) (D. DiVincenzo 3 AST),"[203944, 1628978]",1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,12.0,1.35,,,D. DiVincenzo,1628978.0,3.0
373,PT10M03.00S,2026-02-23T01:33:39.7Z,3,REGULAR,2pt,Jump Shot,[],1642845,5.863994743758213,13.480392156862745,1610612755,60,71,2026-02-23T01:33:44Z,3640000,False,183.0,3.0,1,left,MISS V. Edgecombe 18' step back Shot,[1642845],1610612755.0,PHI,step back,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,16-24 Right,,,,,,,,,Missed,,,,,,18.26,,,,,
374,PT09M59.00S,2026-02-23T01:33:43.7Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,60,71,2026-02-23T01:33:44Z,3650000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:6),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Right,,,,,,,,,,373.0,6.0,6.0,0.0,,,,,,,
375,PT09M56.00S,2026-02-23T01:33:47.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630245,92.9862023653088,49.50980392156863,1610612750,62,71,2026-02-23T01:33:51Z,3660000,False,-2.0,13.0,1,right,A. Dosunmu running finger roll Layup (7 PTS) (J. McDaniels 2 AST),"[1630245, 1630183]",1610612750.0,MIN,running finger roll,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,7.0,1.36,,,J. McDaniels,1630183.0,2.0
377,PT09M39.00S,2026-02-23T01:34:04.8Z,3,REGULAR,2pt,Jump Shot,[],1626162,12.614980289093298,31.05085784313725,1610612755,62,71,2026-02-23T01:34:35Z,3680000,False,95.0,66.0,1,left,MISS K. Oubre Jr. 11' turnaround Shot,[1626162],1610612755.0,PHI,turnaround,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,Missed,,,,,,11.55,,,,,
378,PT09M37.00S,2026-02-23T01:34:06.8Z,3,REGULAR,rebound,defensive,[],203944,,,1610612750,62,71,2026-02-23T01:34:35Z,3690000,False,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,,,,,,,,,,377.0,1.0,1.0,0.0,,,,,,,
379,PT09M34.00S,2026-02-23T01:34:12.7Z,3,REGULAR,foul,personal,['2freethrow'],1642845,,,1610612750,62,71,2026-02-23T01:34:25Z,3700000,False,,,0,,V. Edgecombe shooting personal FOUL (1 PF) (McDaniels 2 FT),"[1642845, 1630183]",1610612755.0,PHI,shooting,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),8-16 Center,,,,200834.0,1.0,0.0,McDaniels,1630183.0,,,,,,,,,,,,
381,PT09M34.00S,2026-02-23T01:34:37.3Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630183,,,1610612750,63,71,2026-02-23T01:34:37Z,3720000,False,,,0,,J. McDaniels Free Throw 1 of 2 (12 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,Made,,,,,12.0,,,,,,
382,PT09M34.00S,2026-02-23T01:34:51.7Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630183,,,1610612750,64,71,2026-02-23T01:34:51Z,3730000,False,,,0,,J. McDaniels Free Throw 2 of 2 (13 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,Made,,,,,13.0,,,,,,
383,PT09M25.00S,2026-02-23T01:35:02.8Z,3,REGULAR,2pt,Jump Shot,[],1630178,17.427726675427067,17.15686274509804,1610612755,64,71,2026-02-23T01:35:07Z,3740000,False,164.0,111.0,1,left,MISS T. Maxey 19' step back Shot,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Right,,,,,,,,,Missed,,,,,,19.84,,,,,
384,PT09M23.00S,2026-02-23T01:35:04.8Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,64,71,2026-02-23T01:35:11Z,3750000,False,,,0,,A. Edwards REBOUND (Off:0 Def:6),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right,,,,,,,,,,383.0,6.0,6.0,0.0,,,,,,,
385,PT09M12.00S,2026-02-23T01:35:14.3Z,3,REGULAR,3pt,Jump Shot,[],1630162,68.11555519053877,36.12515318627451,1610612750,64,71,2026-02-23T01:35:20Z,3760000,False,-69.0,247.0,1,right,MISS A. Edwards 25' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,,,,Missed,,,,,,25.68,,,,,
386,PT09M10.00S,2026-02-23T01:35:16.3Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612755,64,71,2026-02-23T01:35:20Z,3770000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:3),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,385.0,3.0,3.0,0.0,,,,,,,
387,PT08M46.00S,2026-02-23T01:35:41.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1631230,12.697109067017081,50.245098039215684,1610612755,64,71,2026-02-23T01:35:45Z,3780000,False,-1.0,67.0,1,left,MISS D. Barlow 6' driving Hook,[1631230],1610612755.0,PHI,driving,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,,,,,6.69,,,,,
388,PT08M44.00S,2026-02-23T01:35:43.4Z,3,REGULAR,rebound,defensive,[],1630245,,,1610612750,64,71,2026-02-23T01:35:43Z,3790000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:4),[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,387.0,4.0,4.0,0.0,,,,,,,
389,PT08M36.00S,2026-02-23T01:35:50.6Z,3,REGULAR,turnover,lost ball,[],203944,,,1610612750,64,71,2026-02-23T01:41:33Z,3800000,False,,,0,,J. Randle lost ball TURNOVER (2 TO),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left,2.0,,,,,,,,,,,,,,,,,,,
392,PT08M36.00S,2026-02-23T01:35:54.1Z,3,REGULAR,foul,personal,[],203944,,,1610612755,64,71,2026-02-23T01:36:06Z,3830000,False,,,0,,J. Randle loose ball personal FOUL (3 PF),"[203944, 1631230]",1610612750.0,MIN,loose ball,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,202058.0,3.0,0.0,Barlow,1631230.0,,,,,,,,,,,,
394,PT08M17.00S,2026-02-23T01:36:42.4Z,3,REGULAR,turnover,out-of-bounds,[],1630178,,,1610612755,64,71,2026-02-23T01:36:46Z,3850000,False,,,0,,T. Maxey bad pass out-of-bounds TURNOVER (4 TO),[1630178],1610612755.0,PHI,bad pass,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Right,4.0,,,202058.0,,,,,,,,,,,,,,,,
395,PT08M05.00S,2026-02-23T01:36:57.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,93.24901445466492,3.1862745098039214,1610612750,64,71,2026-02-23T01:37:02Z,3860000,False,-234.0,11.0,1,right,MISS D. DiVincenzo 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,,,,,,,Missed,,,,,,23.44,,,,,
396,PT08M01.00S,2026-02-23T01:37:01.1Z,3,REGULAR,rebound,defensive,[],203083,,,1610612755,64,71,2026-02-23T01:37:02Z,3870000,False,,,0,,A. Drummond REBOUND (Off:1 Def:5),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Left Corner 3,24+ Left,,,,,,,,,,395.0,6.0,5.0,1.0,,,,,,,
397,PT07M56.00S,2026-02-23T01:37:06.4Z,3,REGULAR,3pt,Jump Shot,[],1626162,27.414586070959263,79.65686274509804,1610612755,64,71,2026-02-23T01:40:22Z,3880000,False,-148.0,205.0,1,left,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,,,,,25.32,,,,,
398,PT07M53.00S,2026-02-23T01:37:09.4Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612750,64,71,2026-02-23T01:37:10Z,3890000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:3),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,397.0,4.0,3.0,1.0,,,,,,,
399,PT07M42.00S,2026-02-23T01:37:20.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,90.75229960578186,48.28431372549019,1610612750,64,71,2026-02-23T01:37:24Z,3900000,False,-9.0,34.0,1,right,MISS A. Edwards driving finger roll Layup,[1630162],1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,,,,,3.55,,,,,
400,PT07M39.00S,2026-02-23T01:37:23.5Z,3,REGULAR,rebound,offensive,[],1630162,,,1610612750,64,71,2026-02-23T01:37:24Z,3910000,False,,,0,,A. Edwards REBOUND (Off:1 Def:6),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,399.0,7.0,6.0,1.0,,,,,,,
401,PT07M39.00S,2026-02-23T01:37:23.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630162,94.40999984741211,50.0,1610612750,64,71,2026-02-23T01:37:23Z,3920000,False,0.0,0.0,1,right,MISS A. Edwards tip Layup,[1630162],1610612750.0,MIN,tip,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,,,,,,,,,Missed,,,,,,0.0,,,,,
402,PT07M38.00S,2026-02-23T01:37:23.7Z,3,REGULAR,rebound,defensive,[],203083,,,1610612755,64,71,2026-02-23T01:37:23Z,3930000,False,,,0,,A. Drummond REBOUND (Off:1 Def:6),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Left,,,,,,,,,,401.0,7.0,6.0,1.0,,,,,,,
403,PT07M30.00S,2026-02-23T01:37:31.7Z,3,REGULAR,turnover,bad pass,[],203083,,,1610612755,64,71,2026-02-23T01:37:36Z,3940000,False,,,0,,A. Drummond bad pass TURNOVER (1 TO),"[203083, 1630183]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,1.0,McDaniels,1630183.0,,,,,,,,,,,,,,,,,
404,PT07M30.00S,2026-02-23T01:37:31.7Z,3,REGULAR,steal,,[],1630183,,,1610612750,64,71,2026-02-23T01:37:34Z,3950000,False,,,0,,J. McDaniels STEAL (1 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
405,PT07M27.00S,2026-02-23T01:37:35.5Z,3,REGULAR,turnover,bad pass,[],1630183,,,1610612750,64,71,2026-02-23T01:41:54Z,3960000,False,,,0,,J. McDaniels bad pass TURNOVER (1 TO),"[1630183, 1642845]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,1.0,Edgecombe,1642845.0,,,,,,,,,,,,,,,,,
406,PT07M27.00S,2026-02-23T01:37:35.5Z,3,REGULAR,steal,,[],1642845,,,1610612755,64,71,2026-02-23T01:42:24Z,3970000,False,,,0,,V. Edgecombe STEAL (1 STL),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
407,PT07M23.00S,2026-02-23T01:37:39.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630178,6.521024967148489,51.71568627450981,1610612755,64,73,2026-02-23T01:37:48Z,3980000,False,-9.0,9.0,1,left,T. Maxey running DUNK (21 PTS),[1630178],1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,21.0,1.23,,,,,
408,PT07M16.00S,2026-02-23T01:37:46.6Z,3,REGULAR,turnover,lost ball,[],1630183,,,1610612750,64,73,2026-02-23T01:37:51Z,3990000,False,,,0,,J. McDaniels lost ball TURNOVER (2 TO),"[1630183, 1626162]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Right Center,2.0,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,,,
409,PT07M16.00S,2026-02-23T01:37:46.6Z,3,REGULAR,steal,,[],1626162,,,1610612755,64,73,2026-02-23T01:37:48Z,4000000,False,,,0,,K. Oubre Jr. STEAL (3 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
410,PT07M11.00S,2026-02-23T01:37:51.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203083,6.783837056504599,50.49019607843137,1610612755,64,75,2026-02-23T01:37:56Z,4010000,False,-2.0,11.0,1,left,A. Drummond running DUNK (4 PTS) (T. Maxey 6 AST),"[203083, 1630178]",1610612755.0,PHI,running,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,4.0,1.16,,,T. Maxey,1630178.0,6.0
412,PT06M53.00S,2026-02-23T01:38:08.6Z,3,REGULAR,2pt,Jump Shot,[],1630183,78.53153745072274,73.77450980392157,1610612750,64,75,2026-02-23T01:48:43Z,4030000,False,119.0,149.0,1,right,MISS J. McDaniels 19' step back Shot,[1630183],1610612750.0,MIN,step back,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Right Center,,,,,,,,,Missed,,,,,,19.09,,,,,
413,PT06M51.00S,2026-02-23T01:38:10.6Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,64,75,2026-02-23T01:38:12Z,4040000,False,,,0,,T. Maxey REBOUND (Off:1 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,412.0,3.0,2.0,1.0,,,,,,,
414,PT06M43.00S,2026-02-23T01:38:18.8Z,3,REGULAR,3pt,Jump Shot,[],1626162,17.0335085413929,6.372549019607843,1610612755,64,75,2026-02-23T01:38:23Z,4050000,False,218.0,108.0,1,left,MISS K. Oubre Jr. 24' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,,,,,24.32,,,,,
415,PT06M41.00S,2026-02-23T01:38:20.8Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,64,75,2026-02-23T01:38:23Z,4060000,False,,,0,,A. Edwards REBOUND (Off:1 Def:7),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,414.0,8.0,7.0,1.0,,,,,,,
416,PT06M38.00S,2026-02-23T01:38:28.4Z,3,REGULAR,foul,personal,['2freethrow'],1642845,,,1610612750,64,75,2026-02-23T01:38:41Z,4070000,False,,,0,,V. Edgecombe shooting personal FOUL (2 PF) (McDaniels 2 FT),"[1642845, 1630183]",1610612755.0,PHI,shooting,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),0-8 Center,,,,200834.0,2.0,0.0,McDaniels,1630183.0,,,,,,,,,,,,
418,PT06M38.00S,2026-02-23T01:38:55.1Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630183,,,1610612750,65,75,2026-02-23T01:38:55Z,4090000,False,,,0,,J. McDaniels Free Throw 1 of 2 (14 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,Made,,,,,14.0,,,,,,
419,PT06M38.00S,2026-02-23T01:38:55.6Z,3,REGULAR,substitution,out,[],1628978,,,1610612750,65,75,2026-02-23T01:39:19Z,4100000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M38.00S,2026-02-23T01:38:55.6Z,3,REGULAR,substitution,out,[],1642845,,,1610612750,65,75,2026-02-23T01:39:19Z,4110000,False,,,0,,SUB out: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M38.00S,2026-02-23T01:38:55.6Z,3,REGULAR,substitution,out,[],203083,,,1610612750,65,75,2026-02-23T01:39:19Z,4120000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M38.00S,2026-02-23T01:38:55.6Z,3,REGULAR,substitution,in,[],201144,,,1610612750,65,75,2026-02-23T01:39:19Z,4130000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M38.00S,2026-02-23T01:38:55.6Z,3,REGULAR,substitution,in,[],1629656,,,1610612750,65,75,2026-02-23T01:39:19Z,4140000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M38.00S,2026-02-23T01:38:55.6Z,3,REGULAR,substitution,in,[],1641737,,,1610612750,65,75,2026-02-23T01:39:19Z,4150000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT06M38.00S,2026-02-23T01:39:24.0Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630183,,,1610612750,66,75,2026-02-23T01:39:24Z,4160000,False,,,0,,J. McDaniels Free Throw 2 of 2 (15 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,Made,,,,,15.0,,,,,,
426,PT06M27.00S,2026-02-23T01:39:34.7Z,3,REGULAR,2pt,Jump Shot,[],1630178,21.632720105124836,37.00980392156863,1610612755,66,77,2026-02-23T01:39:40Z,4170000,False,65.0,151.0,1,left,T. Maxey 16' pullup Jump Shot (23 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Right Center,,,,,,,,,Made,,,,,23.0,16.42,,,,,
427,PT06M20.00S,2026-02-23T01:39:42.7Z,3,REGULAR,foul,personal,[],1631230,,,1610612750,66,77,2026-02-23T01:39:59Z,4180000,False,,,0,,D. Barlow take personal FOUL (3 PF),"[1631230, 203944]",1610612755.0,PHI,take,,,Barlow,D. Barlow,,,,,Above the Break 3,24+ Center,,,,200834.0,3.0,0.0,Randle,203944.0,,,,,,,,,,,,
