actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
338,PT00M12.80S,2026-02-10T02:06:13.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,12.434296977660972,41.66666666666667,1610612750,81,56,2026-02-10T02:06:21Z,3350000,False,42.0,64.0,1,left,N. Reid 7' driving Hook (6 PTS) (A. Edwards 5 AST),"[1629675, 1630162]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,7.67,Made,6.0,,,,,A. Edwards,1630162.0,5.0,,,,,,,,,,
340,PT00M03.60S,2026-02-10T02:06:26.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,80.76544021024968,42.40196078431372,1610612737,81,56,2026-02-10T02:06:43Z,3370000,False,-38.0,128.0,1,right,MISS C. McCollum 13' pullup Shot,[203468],1610612737.0,ATL,pullup,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,13.38,Missed,,,,,,,,,,,,,,,,,,
341,PT00M02.00S,2026-02-10T02:06:28.4Z,2,REGULAR,rebound,offensive,[],1629111,,,1610612737,81,56,2026-02-10T02:06:54Z,3380000,False,,,0,,J. Landale REBOUND (Off:2 Def:2),[1629111],1610612737.0,ATL,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,340.0,,,,,4.0,2.0,2.0,,
342,PT00M00.20S,2026-02-10T02:06:37.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629216,92.32917214191852,95.34313725490196,1610612737,81,56,2026-02-10T02:06:48Z,3390000,False,227.0,20.0,1,right,MISS G. Vincent 3PT,[1629216],1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,Right Corner 3,24+ Right,22.75,Missed,,,,,,,,,,,,,,,,,,
343,PT00M00.10S,2026-02-10T02:06:37.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,81,56,2026-02-10T02:06:48Z,3400000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,342.0,,,,,,,,,
344,PT00M00.00S,2026-02-10T02:06:40.7Z,2,REGULAR,period,end,[],0,,,1610612737,81,56,2026-02-10T02:06:40Z,3410000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2026-02-10T02:21:07.9Z,3,REGULAR,substitution,out,['startperiod'],1629675,,,1610612737,81,56,2026-02-10T02:21:48Z,3420000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2026-02-10T02:21:07.9Z,3,REGULAR,substitution,out,['startperiod'],1630245,,,1610612737,81,56,2026-02-10T02:21:48Z,3430000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2026-02-10T02:21:07.9Z,3,REGULAR,substitution,out,['startperiod'],1629111,,,1610612737,81,56,2026-02-10T02:21:48Z,3440000,False,,,0,,SUB out: J. Landale,[1629111],1610612737.0,ATL,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2026-02-10T02:21:07.9Z,3,REGULAR,substitution,out,['startperiod'],1629216,,,1610612737,81,56,2026-02-10T02:21:48Z,3450000,False,,,0,,SUB out: G. Vincent,[1629216],1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2026-02-10T02:21:07.9Z,3,REGULAR,substitution,in,['startperiod'],1628978,,,1610612737,81,56,2026-02-10T02:21:48Z,3460000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2026-02-10T02:21:07.9Z,3,REGULAR,substitution,in,['startperiod'],203497,,,1610612737,81,56,2026-02-10T02:21:48Z,3470000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2026-02-10T02:21:07.9Z,3,REGULAR,substitution,in,['startperiod'],1629638,,,1610612737,81,56,2026-02-10T02:21:48Z,3480000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2026-02-10T02:21:07.9Z,3,REGULAR,substitution,in,['startperiod'],1642854,,,1610612737,81,56,2026-02-10T02:21:48Z,3490000,False,,,0,,SUB in: A. Newell,[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2026-02-10T02:21:52.1Z,3,REGULAR,period,start,[],0,,,1610612737,81,56,2026-02-10T02:21:52Z,3500000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT11M45.00S,2026-02-10T02:21:55.9Z,3,REGULAR,turnover,out-of-bounds,[],1629638,,,1610612737,81,56,2026-02-10T02:27:03Z,3502500,False,,,0,,N. Alexander-Walker lost ball out-of-bounds TURNOVER (4 TO),[1629638],1610612737.0,ATL,lost ball,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,1629178.0,4.0,,,,,,,,,,,,,,,
356,PT11M26.00S,2026-02-10T02:22:34.0Z,3,REGULAR,foul,personal,['2freethrow'],1642854,,,1610612750,81,56,2026-02-10T02:22:40Z,3520000,False,,,0,,A. Newell shooting personal FOUL (1 PF) (Gobert 2 FT),"[1642854, 203497]",1610612737.0,ATL,shooting,,,Newell,A. Newell,,,,,Restricted Area,0-8 Center,,,,201638.0,,,,,,,,1.0,0.0,Gobert,203497.0,,,,,
358,PT11M26.00S,2026-02-10T02:23:03.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203497,,,1610612750,81,56,2026-02-10T02:27:07Z,3540000,False,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
359,PT11M26.00S,2026-02-10T02:23:03.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,81,56,2026-02-10T02:23:03Z,3550000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,358.0,,,,,,,,,
362,PT11M26.00S,2026-02-10T02:23:21.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203497,,,1610612750,82,56,2026-02-10T02:27:07Z,3560000,False,,,0,,R. Gobert Free Throw 2 of 2 (5 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
363,PT11M10.00S,2026-02-10T02:23:38.3Z,3,REGULAR,3pt,Jump Shot,[],1642258,18.2161629434954,6.372549019607843,1610612737,82,56,2026-02-10T02:23:42Z,3570000,False,218.0,119.0,1,left,MISS Z. Risacher 24' 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Right Center,24.83,Missed,,,,,,,,,,,,,,,,,,
364,PT11M06.00S,2026-02-10T02:23:42.3Z,3,REGULAR,rebound,offensive,[],1629638,,,1610612737,82,56,2026-02-10T02:23:42Z,3580000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:4),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,363.0,,,,,5.0,4.0,1.0,,
365,PT11M04.00S,2026-02-10T02:23:43.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203468,26.10052562417871,79.16666666666666,1610612737,82,59,2026-02-10T02:25:02Z,3590000,False,-146.0,193.0,1,left,C. McCollum 24' 3PT pullup (24 PTS) (N. Alexander-Walker 5 AST),"[203468, 1629638]",1610612737.0,ATL,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,24.17,Made,24.0,,,,,N. Alexander-Walker,1629638.0,5.0,,,,,,,,,,
367,PT10M52.00S,2026-02-10T02:23:55.7Z,3,REGULAR,3pt,Jump Shot,[],1628978,67.7562417871222,59.068627450980394,1610612750,82,59,2026-02-10T02:23:59Z,3610000,False,45.0,251.0,1,right,MISS D. DiVincenzo 25' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,25.47,Missed,,,,,,,,,,,,,,,,,,
368,PT10M49.00S,2026-02-10T02:23:58.7Z,3,REGULAR,rebound,defensive,[],1629638,,,1610612737,82,59,2026-02-10T02:23:59Z,3620000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:5),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,367.0,,,,,6.0,5.0,1.0,,
369,PT10M38.00S,2026-02-10T02:24:09.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642854,8.754927726675426,53.431372549019606,1610612737,82,61,2026-02-10T02:24:19Z,3630000,False,-17.0,30.0,1,left,A. Newell driving floating Jump Shot (2 PTS) (O. Okongwu 2 AST),"[1642854, 1630168]",1610612737.0,ATL,driving floating,,,Newell,A. Newell,,,,,Restricted Area,0-8 Center,3.44,Made,2.0,,,,,O. Okongwu,1630168.0,2.0,,,,,,,,,,
371,PT10M18.00S,2026-02-10T02:24:29.3Z,3,REGULAR,3pt,Jump Shot,[],1628978,88.51839684625493,94.85294117647058,1610612750,85,61,2026-02-10T02:24:34Z,3650000,False,224.0,55.0,1,right,D. DiVincenzo 3PT turnaround (8 PTS),[1628978],1610612750.0,MIN,turnaround,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,23.1,Made,8.0,,,,,,,,,,,,,,,,,
372,PT10M06.00S,2026-02-10T02:24:44.6Z,3,REGULAR,foul,offensive,[],1642854,,,1610612737,85,61,2026-02-10T02:24:53Z,3660000,False,,,0,,A. Newell offensive FOUL (2 PF),"[1642854, 1630183]",1610612737.0,ATL,,,,Newell,A. Newell,,,,,Mid-Range,16-24 Left Center,,,,1146.0,,,,,,,,2.0,0.0,McDaniels,1630183.0,,,,,
374,PT10M06.00S,2026-02-10T02:24:44.6Z,3,REGULAR,turnover,offensive foul,[],1642854,,,1610612737,85,61,2026-02-10T02:24:44Z,3680000,False,,,0,,A. Newell offensive foul TURNOVER (2 TO),[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,Mid-Range,16-24 Left Center,,,,1146.0,2.0,,,,,,,,,,,,,,,
375,PT09M54.00S,2026-02-10T02:25:12.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,78.26872536136662,9.558823529411764,1610612750,85,61,2026-02-10T02:25:17Z,3690000,False,-202.0,152.0,1,right,MISS D. DiVincenzo 25' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,25.28,Missed,,,,,,,,,,,,,,,,,,
376,PT09M52.00S,2026-02-10T02:25:14.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,85,61,2026-02-10T02:25:17Z,3700000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,375.0,,,,,,,,,
378,PT09M39.00S,2026-02-10T02:25:40.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630162,72.48685939553219,14.215686274509803,1610612750,88,61,2026-02-10T02:25:44Z,3720000,False,-179.0,206.0,1,right,A. Edwards 27' 3PT pullup (24 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,27.29,Made,24.0,,,,,,,,,,,,,,,,,
379,PT09M24.00S,2026-02-10T02:25:54.7Z,3,REGULAR,3pt,Jump Shot,[],1642258,18.74178712220762,91.66666666666666,1610612737,88,61,2026-02-10T02:26:03Z,3730000,False,-208.0,124.0,1,left,MISS Z. Risacher 24' 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,24.23,Missed,,,,,,,,,,,,,,,,,,
380,PT09M21.00S,2026-02-10T02:25:57.7Z,3,REGULAR,rebound,offensive,[],1642854,,,1610612737,88,61,2026-02-10T02:26:03Z,3740000,False,,,0,,A. Newell REBOUND (Off:1 Def:1),[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,379.0,,,,,2.0,1.0,1.0,,
381,PT09M21.00S,2026-02-10T02:25:59.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642854,5.590000152587891,50.0,1610612737,88,61,2026-02-10T02:26:10Z,3750000,False,0.0,0.0,1,left,MISS A. Newell tip Layup,[1642854],1610612737.0,ATL,tip,,,Newell,A. Newell,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
382,PT09M20.00S,2026-02-10T02:26:00.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612750,88,61,2026-02-10T02:26:10Z,3760000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,381.0,,,,,,,,,
384,PT09M14.00S,2026-02-10T02:26:16.4Z,3,REGULAR,foul,personal,['2freethrow'],1642258,,,1610612750,88,61,2026-02-10T02:26:22Z,3780000,False,,,0,,Z. Risacher shooting personal FOUL (2 PF) (McDaniels 2 FT),"[1642258, 1630183]",1610612737.0,ATL,shooting,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),0-8 Center,,,,1146.0,,,,,,,,2.0,0.0,McDaniels,1630183.0,,,,,
386,PT09M14.00S,2026-02-10T02:26:40.9Z,3,REGULAR,freethrow,1 of 2,[],1630183,,,1610612750,88,61,2026-02-10T02:26:40Z,3800000,False,,,0,,MISS J. McDaniels Free Throw 1 of 2,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
387,PT09M14.00S,2026-02-10T02:26:40.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,88,61,2026-02-10T02:26:40Z,3810000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,386.0,,,,,,,,,
388,PT09M14.00S,2026-02-10T02:26:55.5Z,3,REGULAR,freethrow,2 of 2,[],1630183,,,1610612750,89,61,2026-02-10T02:26:55Z,3820000,False,,,0,,J. McDaniels Free Throw 2 of 2 (12 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
390,PT08M59.00S,2026-02-10T02:27:13.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203468,6.258212877792378,50.0,1610612737,89,63,2026-02-10T02:27:18Z,3830000,False,0.0,6.0,1,left,C. McCollum driving Layup (26 PTS) (O. Okongwu 3 AST),"[203468, 1630168]",1610612737.0,ATL,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,0.63,Made,26.0,,,,,O. Okongwu,1630168.0,3.0,,,,,,,,,,
392,PT08M43.00S,2026-02-10T02:27:29.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,93.77463863337714,51.470588235294116,1610612750,91,63,2026-02-10T02:27:34Z,3850000,False,7.0,6.0,1,right,R. Gobert alley-oop DUNK (7 PTS) (J. Randle 5 AST),"[203497, 203944]",1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.95,Made,7.0,,,,,J. Randle,203944.0,5.0,,,,,,,,,,
394,PT08M35.00S,2026-02-10T02:27:38.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,6.389618922470433,49.01960784313725,1610612737,91,65,2026-02-10T02:27:42Z,3870000,False,5.0,8.0,1,left,N. Alexander-Walker driving Layup (5 PTS),[1629638],1610612737.0,ATL,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,0.9,Made,5.0,,,,,,,,,,,,,,,,,
395,PT08M26.00S,2026-02-10T02:27:46.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,93.11760840998686,49.01960784313725,1610612750,93,65,2026-02-10T02:27:51Z,3880000,False,-5.0,12.0,1,right,D. DiVincenzo driving reverse Layup (10 PTS) (J. Randle 6 AST),"[1628978, 203944]",1610612750.0,MIN,driving reverse,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,1.31,Made,10.0,,,,,J. Randle,203944.0,6.0,,,,,,,,,,
397,PT08M13.00S,2026-02-10T02:27:59.6Z,3,REGULAR,3pt,Jump Shot,[],1629638,16.507884362680684,4.901960784313726,1610612737,93,65,2026-02-10T02:28:06Z,3900000,False,225.0,103.0,1,left,MISS N. Alexander-Walker 24' step back 3PT,[1629638],1610612737.0,ATL,step back,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,24.78,Missed,,,,,,,,,,,,,,,,,,
398,PT08M09.00S,2026-02-10T02:28:03.6Z,3,REGULAR,rebound,defensive,[],203944,,,1610612750,93,65,2026-02-10T02:28:06Z,3910000,False,,,0,,J. Randle REBOUND (Off:0 Def:4),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,397.0,,,,,4.0,4.0,0.0,,
399,PT08M02.00S,2026-02-10T02:28:12.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203497,93.38042049934296,49.50980392156863,1610612750,95,65,2026-02-10T02:28:15Z,3920000,False,-2.0,10.0,1,right,R. Gobert cutting Layup (9 PTS) (A. Edwards 6 AST),"[203497, 1630162]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.0,Made,9.0,,,,,A. Edwards,1630162.0,6.0,,,,,,,,,,
401,PT08M02.00S,2026-02-10T02:28:16.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,95,65,2026-02-10T02:28:16Z,3940000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT07M46.00S,2026-02-10T02:31:37.8Z,3,REGULAR,2pt,Jump Shot,[],203468,18.74178712220762,29.901960784313726,1610612737,95,65,2026-02-10T02:31:43Z,3950000,False,100.0,124.0,1,left,MISS C. McCollum 15' step back Shot,[203468],1610612737.0,ATL,step back,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Right,15.94,Missed,,,,,,,,,,,,,,,,,,
403,PT07M42.00S,2026-02-10T02:31:41.8Z,3,REGULAR,rebound,offensive,[],1642854,,,1610612737,95,65,2026-02-10T02:31:43Z,3960000,False,,,0,,A. Newell REBOUND (Off:2 Def:1),[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,402.0,,,,,3.0,1.0,2.0,,
404,PT07M41.00S,2026-02-10T02:31:42.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642854,7.966491458607096,51.470588235294116,1610612737,95,65,2026-02-10T02:32:33Z,3970000,False,-7.0,22.0,1,left,MISS A. Newell putback Layup - blocked,"[1642854, 1630183]",1610612737.0,ATL,putback,,,Newell,A. Newell,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,McDaniels,1630183.0
405,PT07M41.00S,2026-02-10T02:31:42.1Z,3,REGULAR,block,,[],1630183,,,1610612737,95,65,2026-02-10T02:31:44Z,3980000,False,,,0,,J. McDaniels BLOCK (3 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
406,PT07M41.00S,2026-02-10T02:31:42.1Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612750,95,65,2026-02-10T02:31:45Z,3990000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:3),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,404.0,,,,,3.0,3.0,0.0,,
407,PT07M36.00S,2026-02-10T02:31:48.3Z,3,REGULAR,turnover,lost ball,[],203944,,,1610612750,95,65,2026-02-10T02:31:52Z,4000000,False,,,0,,J. Randle lost ball TURNOVER (2 TO),"[203944, 1642258]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,2.0,Risacher,1642258.0,,,,,,,,,,,,,
408,PT07M36.00S,2026-02-10T02:31:48.3Z,3,REGULAR,steal,,[],1642258,,,1610612737,95,65,2026-02-10T02:31:50Z,4010000,False,,,0,,Z. Risacher STEAL (1 STL),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
409,PT07M28.00S,2026-02-10T02:31:56.0Z,3,REGULAR,turnover,lost ball,[],1642258,,,1610612737,95,65,2026-02-10T02:32:00Z,4020000,False,,,0,,Z. Risacher lost ball TURNOVER (2 TO),"[1642258, 1630183]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Mid-Range,16-24 Left Center,,,,,2.0,McDaniels,1630183.0,,,,,,,,,,,,,
410,PT07M28.00S,2026-02-10T02:31:56.0Z,3,REGULAR,steal,,[],1630183,,,1610612750,95,65,2026-02-10T02:31:58Z,4030000,False,,,0,,J. McDaniels STEAL (1 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
411,PT07M27.00S,2026-02-10T02:32:01.3Z,3,REGULAR,foul,personal,['1freethrow'],203468,,,1610612750,95,65,2026-02-10T02:32:16Z,4040000,False,,,0,,C. McCollum transition take personal FOUL (1 PF) (McDaniels 1 FT),"[203468, 1630183]",1610612737.0,ATL,transition take,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,201638.0,,,,,,,,1.0,0.0,McDaniels,1630183.0,,,,,
413,PT07M27.00S,2026-02-10T02:32:22.6Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1630183,,,1610612750,96,65,2026-02-10T02:32:22Z,4060000,False,,,0,,J. McDaniels transition take Free Throw 1 of 1 (13 PTS),[1630183],1610612750.0,MIN,transition take,,,McDaniels,J. McDaniels,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
414,PT07M14.00S,2026-02-10T02:32:49.8Z,3,REGULAR,turnover,lost ball,[],203497,,,1610612750,96,65,2026-02-10T02:32:55Z,4070000,False,,,0,,R. Gobert lost ball TURNOVER (1 TO),"[203497, 203468]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,1.0,McCollum,203468.0,,,,,,,,,,,,,
415,PT07M14.00S,2026-02-10T02:32:49.8Z,3,REGULAR,steal,,[],203468,,,1610612737,96,65,2026-02-10T02:32:51Z,4080000,False,,,0,,C. McCollum STEAL (3 STL),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
416,PT07M09.00S,2026-02-10T02:32:54.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203468,8.492115637319317,46.32352941176471,1610612737,96,65,2026-02-10T02:34:46Z,4090000,False,18.0,27.0,1,left,MISS C. McCollum running Layup - blocked,"[203468, 1630162]",1610612737.0,ATL,running,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,3.29,Missed,,,,,,,,,,,,,,,,,Edwards,1630162.0
417,PT07M09.00S,2026-02-10T02:32:54.7Z,3,REGULAR,block,,[],1630162,,,1610612737,96,65,2026-02-10T02:32:57Z,4100000,False,,,0,,A. Edwards BLOCK (1 BLK),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
418,PT07M08.00S,2026-02-10T02:32:55.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,96,65,2026-02-10T02:33:01Z,4110000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,416.0,,,,,,,,,
420,PT07M08.00S,2026-02-10T02:33:10.6Z,3,REGULAR,substitution,out,[],1642258,,,1610612737,96,65,2026-02-10T02:33:15Z,4130000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT07M08.00S,2026-02-10T02:33:10.6Z,3,REGULAR,substitution,out,[],1642854,,,1610612737,96,65,2026-02-10T02:33:15Z,4140000,False,,,0,,SUB out: A. Newell,[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT07M08.00S,2026-02-10T02:33:10.6Z,3,REGULAR,substitution,in,[],1630557,,,1610612737,96,65,2026-02-10T02:33:15Z,4150000,False,,,0,,SUB in: C. Kispert,[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT07M08.00S,2026-02-10T02:33:10.6Z,3,REGULAR,substitution,in,[],1631243,,,1610612737,96,65,2026-02-10T02:33:15Z,4160000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT07M04.00S,2026-02-10T02:33:27.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630168,29.38567674113009,29.411764705882355,1610612737,96,65,2026-02-10T02:33:32Z,4170000,False,103.0,224.0,1,left,MISS O. Okongwu 24' 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,24.62,Missed,,,,,,,,,,,,,,,,,,
425,PT07M01.00S,2026-02-10T02:33:30.4Z,3,REGULAR,rebound,offensive,[],1631243,,,1610612737,96,65,2026-02-10T02:33:39Z,4180000,False,,,0,,M. Gueye REBOUND (Off:3 Def:1),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,424.0,,,,,4.0,1.0,3.0,,
