actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
584,PT07M39.00S,2025-11-20T02:58:41.2Z,4,REGULAR,substitution,in,[],1641731,,,1610612750,96,90,2025-11-20T02:58:59Z,5780000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT07M39.00S,2025-11-20T02:58:41.2Z,4,REGULAR,substitution,in,[],1642267,,,1610612750,96,90,2025-11-20T02:58:59Z,5790000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT07M39.00S,2025-11-20T02:58:41.2Z,4,REGULAR,substitution,in,[],1642273,,,1610612750,96,90,2025-11-20T02:58:59Z,5800000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT07M26.00S,2025-11-20T02:59:11.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203944,92.59198423127464,48.28431372549019,1610612750,98,90,2025-11-20T02:59:15Z,5810000,False,-9.0,17.0,1,right,J. Randle driving Layup (24 PTS) (M. Conley 4 AST),"[203944, 201144]",1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,,Restricted Area,0-8 Center,1.91,Made,,,,,,,,,24.0,M. Conley,201144.0,4.0,,,,,
588,PT07M06.00S,2025-11-20T02:59:31.5Z,4,REGULAR,3pt,Jump Shot,[],1642273,25.18068331143233,18.38235294117647,1610612764,98,93,2025-11-20T02:59:35Z,5820000,False,158.0,184.0,1,left,K. George 24' 3PT  (20 PTS) (B. Coulibaly 3 AST),"[1642273, 1641731]",1610612764.0,WAS,,,,George,K. George,,,,,,Above the Break 3,24+ Right Center,24.27,Made,,,,,,,,,20.0,B. Coulibaly,1641731.0,3.0,,,,,
591,PT06M45.00S,2025-11-20T02:59:52.9Z,4,REGULAR,3pt,Jump Shot,[],1628978,95.0886990801577,3.431372549019608,1610612750,101,93,2025-11-20T02:59:56Z,5840000,False,-233.0,-6.0,1,right,D. DiVincenzo 3PT  (9 PTS) (J. Randle 5 AST),"[1628978, 203944]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,Left Corner 3,24+ Left,23.29,Made,,,,,,,,,9.0,J. Randle,203944.0,5.0,,,,,
593,PT06M30.00S,2025-11-20T03:00:07.5Z,4,REGULAR,3pt,Jump Shot,[],1642267,27.94021024967148,23.774509803921568,1610612764,101,96,2025-11-20T03:00:32Z,5860000,False,131.0,210.0,1,left,B. Carrington 24' 3PT pullup (3 PTS) (B. Coulibaly 4 AST),"[1642267, 1641731]",1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,,Above the Break 3,24+ Right Center,24.76,Made,,,,,,,,,3.0,B. Coulibaly,1641731.0,4.0,,,,,
595,PT06M30.00S,2025-11-20T03:00:18.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,101,96,2025-11-20T03:00:18Z,5880000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT06M30.00S,2025-11-20T03:02:23.8Z,4,REGULAR,substitution,out,[],1641740,,,1610612750,101,96,2025-11-20T03:03:03Z,5890000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT06M30.00S,2025-11-20T03:02:23.8Z,4,REGULAR,substitution,out,[],1628963,,,1610612750,101,96,2025-11-20T03:03:03Z,5900000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT06M30.00S,2025-11-20T03:02:23.8Z,4,REGULAR,substitution,in,[],1630162,,,1610612750,101,96,2025-11-20T03:03:03Z,5910000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT06M30.00S,2025-11-20T03:02:23.8Z,4,REGULAR,substitution,in,[],1641774,,,1610612750,101,96,2025-11-20T03:03:03Z,5920000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT06M20.00S,2025-11-20T03:03:21.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203944,92.19776609724047,51.225490196078425,1610612750,103,96,2025-11-20T03:03:52Z,5930000,False,6.0,21.0,1,right,J. Randle driving finger roll Layup (26 PTS) (M. Conley 5 AST),"[203944, 201144]",1610612750.0,MIN,driving finger roll,,,Randle,J. Randle,,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,,,,,26.0,M. Conley,201144.0,5.0,,,,,
602,PT06M00.00S,2025-11-20T03:03:41.4Z,4,REGULAR,2pt,Jump Shot,[],1642273,16.113666228646515,32.59803921568628,1610612764,103,96,2025-11-20T03:03:45Z,5950000,False,87.0,99.0,1,left,MISS K. George 13' turnaround fadeaway Shot,[1642273],1610612764.0,WAS,turnaround fadeaway,,,George,K. George,,,,,,Mid-Range,8-16 Right,13.18,Missed,,,,,,,,,,,,,,,,,
603,PT05M57.00S,2025-11-20T03:03:44.4Z,4,REGULAR,rebound,defensive,[],203944,,,1610612750,103,96,2025-11-20T03:03:45Z,5960000,False,,,0,,J. Randle REBOUND (Off:1 Def:7),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,Mid-Range,8-16 Right,,,602.0,8.0,7.0,1.0,,,,,,,,,,,,,
604,PT05M51.00S,2025-11-20T03:03:51.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203944,92.9862023653088,50.0,1610612750,105,96,2025-11-20T03:04:01Z,5970000,False,0.0,13.0,1,right,J. Randle cutting DUNK (28 PTS) (D. DiVincenzo 5 AST),"[203944, 1628978]",1610612750.0,MIN,cutting,,,Randle,J. Randle,,,,,,Restricted Area,0-8 Center,1.34,Made,,,,,,,,,28.0,D. DiVincenzo,1628978.0,5.0,,,,,
606,PT05M34.00S,2025-11-20T03:04:08.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641731,5.863994743758213,49.754901960784316,1610612764,105,98,2025-11-20T03:04:12Z,5990000,False,1.0,3.0,1,left,B. Coulibaly driving DUNK (12 PTS),[1641731],1610612764.0,WAS,driving,,,Coulibaly,B. Coulibaly,,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,,,,,12.0,,,,,,,,
607,PT05M34.00S,2025-11-20T03:04:12.6Z,4,REGULAR,foul,personal,['1freethrow'],1629675,,,1610612764,105,98,2025-11-20T03:04:21Z,6000000,False,,,0,,N. Reid shooting personal FOUL (2 PF) (Coulibaly 1 FT),"[1629675, 1641731]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,2004.0,Restricted Area,0-8 Center,,,,,,,2.0,0.0,Coulibaly,1641731.0,,,,,,,,,
609,PT05M34.00S,2025-11-20T03:04:36.4Z,4,REGULAR,freethrow,1 of 1,[],1641731,,,1610612764,105,99,2025-11-20T03:04:36Z,6020000,False,,,0,,B. Coulibaly Free Throw 1 of 1 (13 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,Made,,,,,,,,,13.0,,,,,,,,
610,PT05M22.00S,2025-11-20T03:04:49.8Z,4,REGULAR,2pt,Jump Shot,[],203944,78.53153745072274,48.03921568627451,1610612750,105,99,2025-11-20T03:04:53Z,6030000,False,-10.0,149.0,1,right,MISS J. Randle 14' pullup Shot,[203944],1610612750.0,MIN,pullup,,,Randle,J. Randle,,,,,,Mid-Range,8-16 Center,14.96,Missed,,,,,,,,,,,,,,,,,
611,PT05M19.00S,2025-11-20T03:04:52.8Z,4,REGULAR,rebound,defensive,[],1641715,,,1610612764,105,99,2025-11-20T03:04:53Z,6040000,False,,,0,,C. Whitmore REBOUND (Off:1 Def:5),[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,,Mid-Range,8-16 Center,,,610.0,6.0,5.0,1.0,,,,,,,,,,,,,
612,PT05M03.00S,2025-11-20T03:05:09.5Z,4,REGULAR,turnover,bad pass,[],1642273,,,1610612764,105,99,2025-11-20T03:05:13Z,6050000,False,,,0,,K. George bad pass TURNOVER (4 TO),"[1642273, 201144]",1610612764.0,WAS,,,,George,K. George,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,4.0,Conley,201144.0,,
613,PT05M03.00S,2025-11-20T03:05:09.5Z,4,REGULAR,steal,,[],201144,,,1610612750,105,99,2025-11-20T03:05:11Z,6060000,False,,,0,,M. Conley STEAL (1 STL),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,
614,PT04M59.00S,2025-11-20T03:05:15.9Z,4,REGULAR,foul,personal,[],1642273,,,1610612750,105,99,2025-11-20T03:05:20Z,6070000,False,,,0,,K. George personal FOUL (3 PF),"[1642273, 203944]",1610612764.0,WAS,,,,George,K. George,,,,,202026.0,Mid-Range,8-16 Left,,,,,,,3.0,0.0,Randle,203944.0,,,,,,,,,
616,PT04M48.00S,2025-11-20T03:05:48.2Z,4,REGULAR,foul,personal,[],1642267,,,1610612750,105,99,2025-11-20T03:05:53Z,6090000,False,,,0,,B. Carrington personal FOUL (3 PF),"[1642267, 201144]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,2004.0,Mid-Range,16-24 Right Center,,,,,,,3.0,0.0,Conley,201144.0,,,,,,,,,
618,PT04M45.00S,2025-11-20T03:06:13.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641774,,,1610612750,105,99,2025-11-20T03:06:21Z,6110000,False,,,0,,T. Vukcevic personal FOUL (6 PF) (Conley 2 FT),"[1641774, 201144]",1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,202026.0,Mid-Range,16-24 Right,,,,,,,6.0,0.0,Conley,201144.0,,,,,,,,,
620,PT04M45.00S,2025-11-20T03:06:24.6Z,4,REGULAR,substitution,out,[],1641774,,,1610612750,105,99,2025-11-20T03:06:53Z,6130000,False,,,0,,SUB out: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT04M45.00S,2025-11-20T03:06:24.6Z,4,REGULAR,substitution,in,[],203114,,,1610612750,105,99,2025-11-20T03:06:53Z,6140000,False,,,0,,SUB in: K. Middleton,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT04M45.00S,2025-11-20T03:07:02.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],201144,,,1610612750,105,99,2025-11-20T03:07:02Z,6150000,False,,,0,,MISS M. Conley Free Throw 1 of 2,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
623,PT04M45.00S,2025-11-20T03:07:02.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,105,99,2025-11-20T03:07:02Z,6160000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,622.0,,,,,,,,,,,,,,,,
624,PT04M45.00S,2025-11-20T03:07:02.8Z,4,REGULAR,substitution,out,[],1641715,,,1610612750,105,99,2025-11-20T03:07:13Z,6170000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT04M45.00S,2025-11-20T03:07:02.8Z,4,REGULAR,substitution,out,[],1642267,,,1610612750,105,99,2025-11-20T03:07:13Z,6180000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT04M45.00S,2025-11-20T03:07:02.8Z,4,REGULAR,substitution,in,[],1628963,,,1610612750,105,99,2025-11-20T03:07:13Z,6190000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT04M45.00S,2025-11-20T03:07:02.8Z,4,REGULAR,substitution,in,[],203468,,,1610612750,105,99,2025-11-20T03:07:13Z,6200000,False,,,0,,SUB in: C. McCollum,[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT04M45.00S,2025-11-20T03:07:26.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],201144,,,1610612750,106,99,2025-11-20T03:07:26Z,6210000,False,,,0,,M. Conley Free Throw 2 of 2 (7 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,Made,,,,,,,,,7.0,,,,,,,,
629,PT04M37.00S,2025-11-20T03:07:42.3Z,4,REGULAR,foul,personal,[],1628978,,,1610612764,106,99,2025-11-20T03:07:49Z,6220000,False,,,0,,D. DiVincenzo personal FOUL (2 PF),"[1628978, 1642273]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,1628954.0,Above the Break 3,24+ Left Center,,,,,,,2.0,0.0,George,1642273.0,,,,,,,,,
631,PT04M29.00S,2025-11-20T03:08:11.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,19.267411300919843,45.83333333333333,1610612764,106,101,2025-11-20T03:08:24Z,6240000,False,21.0,129.0,1,left,K. Middleton 13' fadeaway Jump Shot (10 PTS) (C. McCollum 3 AST),"[203114, 203468]",1610612764.0,WAS,fadeaway,,,Middleton,K. Middleton,,,,,,In The Paint (Non-RA),8-16 Center,13.03,Made,,,,,,,,,10.0,C. McCollum,203468.0,3.0,,,,,
633,PT04M06.00S,2025-11-20T03:08:35.6Z,4,REGULAR,foul,offensive,[],1630162,,,1610612750,106,101,2025-11-20T03:08:41Z,6260000,False,,,0,,A. Edwards offensive FOUL (2 PF),"[1630162, 1628963]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,2004.0,Mid-Range,16-24 Center,,,,,,,2.0,0.0,Bagley III,1628963.0,,,,,,,,,
635,PT04M06.00S,2025-11-20T03:08:35.6Z,4,REGULAR,turnover,offensive foul,[],1630162,,,1610612750,106,101,2025-11-20T03:08:35Z,6280000,False,,,0,,A. Edwards offensive foul TURNOVER (1 TO),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,2004.0,Mid-Range,16-24 Center,,,,,,,,,,,,,,,1.0,,,,
636,PT04M06.00S,2025-11-20T03:08:43.4Z,4,REGULAR,substitution,out,[],1629675,,,1610612764,106,101,2025-11-20T03:08:50Z,6290000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT04M06.00S,2025-11-20T03:08:43.4Z,4,REGULAR,substitution,in,[],203497,,,1610612764,106,101,2025-11-20T03:08:50Z,6300000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT03M52.00S,2025-11-20T03:09:13.1Z,4,REGULAR,foul,personal,['2freethrow'],201144,,,1610612764,106,101,2025-11-20T03:09:22Z,6310000,False,,,0,,M. Conley shooting personal FOUL (1 PF) (George 2 FT),"[201144, 1642273]",1610612750.0,MIN,shooting,,,Conley,M. Conley,,,,,202026.0,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,0.0,George,1642273.0,,,,,,,,,
640,PT03M52.00S,2025-11-20T03:09:43.5Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1642273,,,1610612764,106,101,2025-11-20T03:10:03Z,6330000,False,,,0,,MISS K. George Free Throw 1 of 2,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
641,PT03M52.00S,2025-11-20T03:09:43.5Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,106,101,2025-11-20T03:10:03Z,6340000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,640.0,,,,,,,,,,,,,,,,
642,PT03M52.00S,2025-11-20T03:09:43.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1642273,,,1610612764,106,101,2025-11-20T03:10:03Z,6350000,False,,,0,,MISS K. George Free Throw 2 of 2,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
643,PT03M49.00S,2025-11-20T03:09:46.5Z,4,REGULAR,rebound,defensive,[],203944,,,1610612750,106,101,2025-11-20T03:10:03Z,6360000,False,,,0,,J. Randle REBOUND (Off:1 Def:8),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,642.0,9.0,8.0,1.0,,,,,,,,,,,,,
644,PT03M30.00S,2025-11-20T03:10:22.2Z,4,REGULAR,3pt,Jump Shot,[],201144,90.22667542706965,3.6764705882352944,1610612750,109,101,2025-11-20T03:10:26Z,6370000,False,-232.0,39.0,1,right,M. Conley 3PT  (10 PTS) (D. DiVincenzo 6 AST),"[201144, 1628978]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,,Left Corner 3,24+ Left,23.49,Made,,,,,,,,,10.0,D. DiVincenzo,1628978.0,6.0,,,,,
646,PT03M13.00S,2025-11-20T03:10:38.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,8.754927726675426,38.23529411764706,1610612764,109,101,2025-11-20T03:10:51Z,6390000,False,59.0,30.0,1,left,MISS M. Bagley III 6' floating Shot,[1628963],1610612764.0,WAS,floating,,,Bagley III,M. Bagley III,,,,,,In The Paint (Non-RA),0-8 Center,6.59,Missed,,,,,,,,,,,,,,,,,
647,PT03M11.00S,2025-11-20T03:10:40.0Z,4,REGULAR,rebound,offensive,[],203114,,,1610612764,109,101,2025-11-20T03:10:42Z,6400000,False,,,0,,K. Middleton REBOUND (Off:1 Def:4),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,In The Paint (Non-RA),0-8 Center,,,646.0,5.0,4.0,1.0,,,,,,,,,,,,,
674,PT03M11.00S,2025-11-20T03:10:41.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203114,7.5722733245729295,47.549019607843135,1610612764,109,101,2025-11-20T03:20:57Z,6405000,False,12.0,19.0,1,left,MISS K. Middleton tip Layup,[203114],1610612764.0,WAS,tip,,,Middleton,K. Middleton,,,,,,Restricted Area,0-8 Center,2.24,Missed,,,,,,,,,,,,,,,,,
675,PT03M11.00S,2025-11-20T03:10:41.8Z,4,REGULAR,rebound,offensive,[],203114,,,1610612764,109,101,2025-11-20T03:20:57Z,6407500,False,,,0,,K. Middleton REBOUND (Off:2 Def:4),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,Restricted Area,0-8 Center,,,674.0,6.0,4.0,2.0,,,,,,,,,,,,,
648,PT03M06.00S,2025-11-20T03:10:45.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203114,4.812746386333772,96.07843137254902,1610612764,109,104,2025-11-20T03:20:57Z,6410000,False,-230.0,-7.0,1,left,K. Middleton 3PT  (13 PTS) (C. McCollum 4 AST),"[203114, 203468]",1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,Left Corner 3,24+ Left,23.05,Made,,,,,,,,,13.0,C. McCollum,203468.0,4.0,,,,,
650,PT03M05.00S,2025-11-20T03:10:53.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,109,104,2025-11-20T03:10:53Z,6430000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT02M39.00S,2025-11-20T03:14:07.2Z,4,REGULAR,2pt,Jump Shot,[],203497,91.67214191852825,31.61764705882353,1610612750,111,104,2025-11-20T03:15:13Z,6440000,False,-92.0,26.0,1,right,R. Gobert 9' floating Jump Shot (9 PTS) (A. Edwards 2 AST),"[203497, 1630162]",1610612750.0,MIN,floating,,,Gobert,R. Gobert,,,,,,Mid-Range,8-16 Left,9.55,Made,,,,,,,,,9.0,A. Edwards,1630162.0,2.0,,,,,
653,PT02M22.00S,2025-11-20T03:14:23.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,19.136005256241788,57.35294117647059,1610612764,111,104,2025-11-20T03:15:27Z,6460000,False,-37.0,127.0,1,left,MISS C. McCollum 13' step back Shot,[203468],1610612764.0,WAS,step back,,,McCollum,C. McCollum,,,,,,In The Paint (Non-RA),8-16 Center,13.26,Missed,,,,,,,,,,,,,,,,,
654,PT02M19.00S,2025-11-20T03:14:26.5Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,111,104,2025-11-20T03:14:28Z,6470000,False,,,0,,R. Gobert REBOUND (Off:6 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,In The Paint (Non-RA),8-16 Center,,,653.0,13.0,7.0,6.0,,,,,,,,,,,,,
658,PT02M03.00S,2025-11-20T03:15:01.3Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612750,111,104,2025-11-20T03:19:29Z,6542500,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT02M03.00S,2025-11-20T03:17:07.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628963,,,1610612750,111,104,2025-11-20T03:35:08Z,6547500,False,,,0,,M. Bagley III shooting personal FOUL (3 PF) (Randle 2 FT),"[1628963, 203944]",1610612764.0,WAS,shooting,,,Bagley III,M. Bagley III,,,,,2004.0,Restricted Area,0-8 Center,,,,,,,3.0,0.0,Randle,203944.0,,,,,,,,,
662,PT02M03.00S,2025-11-20T03:17:45.7Z,4,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,111,104,2025-11-20T03:17:45Z,6550000,False,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
663,PT02M03.00S,2025-11-20T03:17:45.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,111,104,2025-11-20T03:17:45Z,6560000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,662.0,,,,,,,,,,,,,,,,
664,PT02M03.00S,2025-11-20T03:17:45.7Z,4,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,111,104,2025-11-20T03:18:05Z,6570000,False,,,0,,MISS J. Randle Free Throw 2 of 2,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
665,PT02M00.00S,2025-11-20T03:17:48.7Z,4,REGULAR,rebound,offensive,[],203944,,,1610612750,111,104,2025-11-20T03:18:05Z,6580000,False,,,0,,J. Randle REBOUND (Off:2 Def:8),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,664.0,10.0,8.0,2.0,,,,,,,,,,,,,
666,PT01M58.00S,2025-11-20T03:18:07.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,92.72339027595268,51.71568627450981,1610612750,113,104,2025-11-20T03:18:13Z,6590000,False,9.0,16.0,1,right,J. Randle driving Layup (30 PTS),[203944],1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,,Restricted Area,0-8 Center,1.81,Made,,,,,,,,,30.0,,,,,,,,
667,PT01M47.00S,2025-11-20T03:18:20.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628963,6.1268068331143235,51.470588235294116,1610612764,113,106,2025-11-20T03:18:25Z,6600000,False,-7.0,5.0,1,left,M. Bagley III cutting DUNK (13 PTS) (K. George 7 AST),"[1628963, 1642273]",1610612764.0,WAS,cutting,,,Bagley III,M. Bagley III,,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,,,,,13.0,K. George,1642273.0,7.0,,,,,
669,PT01M29.00S,2025-11-20T03:18:42.6Z,4,REGULAR,3pt,Jump Shot,[],1628978,93.77463863337714,95.09803921568627,1610612750,116,106,2025-11-20T03:18:47Z,6620000,False,225.0,6.0,1,right,D. DiVincenzo 3PT  (12 PTS) (J. Randle 6 AST),"[1628978, 203944]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,Right Corner 3,24+ Right,22.56,Made,,,,,,,,,12.0,J. Randle,203944.0,6.0,,,,,
671,PT01M23.00S,2025-11-20T03:18:53.8Z,4,REGULAR,3pt,Jump Shot,[],1642273,31.61957950065703,60.29411764705882,1610612764,116,106,2025-11-20T03:19:02Z,6640000,False,-51.0,245.0,1,left,MISS K. George 25' step back 3PT,[1642273],1610612764.0,WAS,step back,,,George,K. George,,,,,,Above the Break 3,24+ Center,25.01,Missed,,,,,,,,,,,,,,,,,
672,PT01M20.00S,2025-11-20T03:18:56.9Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,116,106,2025-11-20T03:18:56Z,6650000,False,,,0,,R. Gobert REBOUND (Off:6 Def:8),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,Above the Break 3,24+ Center,,,671.0,14.0,8.0,6.0,,,,,,,,,,,,,
676,PT00M50.10S,2025-11-20T03:22:06.5Z,4,REGULAR,2pt,Jump Shot,[],203944,77.34888304862024,42.15686274509804,1610612750,116,106,2025-11-20T03:22:10Z,6670000,False,-39.0,160.0,1,right,MISS J. Randle 16' step back Shot,[203944],1610612750.0,MIN,step back,,,Randle,J. Randle,,,,,,Mid-Range,16-24 Center,16.51,Missed,,,,,,,,,,,,,,,,,
677,PT00M47.30S,2025-11-20T03:22:09.3Z,4,REGULAR,rebound,offensive,[],203497,,,1610612750,116,106,2025-11-20T03:22:10Z,6680000,False,,,0,,R. Gobert REBOUND (Off:7 Def:8),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,Mid-Range,16-24 Center,,,676.0,15.0,8.0,7.0,,,,,,,,,,,,,
678,PT00M43.60S,2025-11-20T03:22:13.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630162,92.19776609724047,50.49019607843137,1610612750,118,106,2025-11-20T03:23:24Z,6690000,False,2.0,21.0,1,right,A. Edwards driving finger roll Layup (18 PTS) (M. Conley 6 AST),"[1630162, 201144]",1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,,Restricted Area,0-8 Center,2.09,Made,,,,,,,,,18.0,M. Conley,201144.0,6.0,,,,,
680,PT00M43.60S,2025-11-20T03:22:23.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,118,106,2025-11-20T03:22:23Z,6710000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
