actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
657,PT06M35.00S,2025-03-09T02:49:04.5Z,4,REGULAR,foul,personal,[],1627783,,,1610612737,102,104,2025-03-09T02:49:14Z,6380000,False,,,0,,P. Siakam personal FOUL (3 PF),"[1627783, 1627777]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Left Center,202901.0,,,,,,,,,,,,,,,,3.0,0.0,Niang,1627777.0
659,PT06M30.00S,2025-03-09T02:49:24.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629027,92.9862023653088,50.73529411764706,1610612737,104,104,2025-03-09T02:49:30Z,6400000,False,4.0,13.0,1,right,T. Young driving Layup (28 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,1.39,Made,28.0,,,,,,,,,,,,,,,
660,PT06M19.00S,2025-03-09T02:49:41.7Z,4,REGULAR,foul,offensive,[],1628418,,,1610612754,104,104,2025-03-09T02:50:23Z,6410000,False,,,0,,T. Bryant off-the-ball offensive FOUL (1 PF),"[1628418, 1627777]",1610612754.0,IND,off-the-ball,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,101283.0,,,,,,,,,,,,,,,,1.0,0.0,Niang,1627777.0
662,PT06M19.00S,2025-03-09T02:49:41.7Z,4,REGULAR,turnover,offensive foul,[],1628418,,,1610612754,104,104,2025-03-09T02:49:41Z,6430000,False,,,0,,T. Bryant offensive foul TURNOVER (1 TO),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,101283.0,1.0,,,,,,,,,,,,,,,,,,
663,PT06M05.00S,2025-03-09T02:50:08.5Z,4,REGULAR,foul,personal,['2freethrow'],1628418,,,1610612737,104,104,2025-03-09T02:50:18Z,6440000,False,,,0,,T. Bryant shooting personal FOUL (2 PF) (Okongwu 2 FT),"[1628418, 1630168]",1610612754.0,IND,shooting,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,101283.0,,,,,,,,,,,,,,,,2.0,0.0,Okongwu,1630168.0
665,PT06M05.00S,2025-03-09T02:50:34.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630168,,,1610612737,105,104,2025-03-09T02:50:34Z,6460000,False,,,0,,O. Okongwu Free Throw 1 of 2 (13 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
666,PT06M05.00S,2025-03-09T02:50:36.3Z,4,REGULAR,substitution,out,[],1628418,,,1610612737,105,104,2025-03-09T02:50:43Z,6470000,False,,,0,,SUB out: T. Bryant,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT06M05.00S,2025-03-09T02:50:36.3Z,4,REGULAR,substitution,out,[],1641767,,,1610612737,105,104,2025-03-09T02:50:43Z,6480000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT06M05.00S,2025-03-09T02:50:36.3Z,4,REGULAR,substitution,in,[],1630174,,,1610612737,105,104,2025-03-09T02:50:43Z,6490000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT06M05.00S,2025-03-09T02:50:36.3Z,4,REGULAR,substitution,in,[],1626167,,,1610612737,105,104,2025-03-09T02:50:43Z,6500000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT06M05.00S,2025-03-09T02:50:36.3Z,4,REGULAR,substitution,out,[],1627783,,,1610612737,105,104,2025-03-09T02:50:56Z,6510000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT06M05.00S,2025-03-09T02:50:36.3Z,4,REGULAR,substitution,in,[],1630167,,,1610612737,105,104,2025-03-09T02:50:56Z,6520000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT06M05.00S,2025-03-09T02:51:11.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630168,,,1610612737,106,104,2025-03-09T02:51:11Z,6530000,False,,,0,,O. Okongwu Free Throw 2 of 2 (14 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
673,PT05M50.00S,2025-03-09T02:51:28.2Z,4,REGULAR,3pt,Jump Shot,[],1631097,29.6484888304862,27.450980392156865,1610612754,106,107,2025-03-09T02:59:20Z,6540000,False,113.0,226.0,1,left,B. Mathurin 25' 3PT pullup (30 PTS),[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,25.27,Made,30.0,,,,,,,,,,,,,,,
674,PT05M37.00S,2025-03-09T02:51:40.7Z,4,REGULAR,3pt,Jump Shot,[],1630700,87.07293035479631,96.07843137254902,1610612737,106,107,2025-03-09T02:51:45Z,6550000,False,230.0,69.0,1,right,MISS D. Daniels 24' 3PT,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Right Corner 3,24+ Right,,,24.05,Missed,,,,,,,,,,,,,,,,
675,PT05M34.00S,2025-03-09T02:51:44.5Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,106,107,2025-03-09T02:51:44Z,6560000,False,,,0,,O. Okongwu REBOUND (Off:7 Def:7),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,,,,,,,,,674.0,14.0,7.0,7.0,,,,,,,,
676,PT05M33.00S,2025-03-09T02:51:54.7Z,4,REGULAR,foul,personal,['3freethrow'],1630174,,,1610612737,106,107,2025-03-09T02:52:21Z,6570000,False,,,0,,A. Nesmith shooting personal FOUL (2 PF) (Young 3 FT),"[1630174, 1629027]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Center,101283.0,,,,,,,,,,,,,,,,2.0,0.0,Young,1629027.0
678,PT05M33.00S,2025-03-09T02:52:23.4Z,4,REGULAR,freethrow,1 of 3,['2ndchance'],1629027,,,1610612737,107,107,2025-03-09T02:52:23Z,6590000,False,,,0,,T. Young Free Throw 1 of 3 (29 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,29.0,,,,,,,,,,,,,,,
679,PT05M33.00S,2025-03-09T02:52:36.8Z,4,REGULAR,freethrow,2 of 3,['2ndchance'],1629027,,,1610612737,108,107,2025-03-09T02:52:36Z,6600000,False,,,0,,T. Young Free Throw 2 of 3 (30 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,30.0,,,,,,,,,,,,,,,
680,PT05M33.00S,2025-03-09T02:52:55.7Z,4,REGULAR,freethrow,3 of 3,['2ndchance'],1629027,,,1610612737,109,107,2025-03-09T02:52:55Z,6610000,False,,,0,,T. Young Free Throw 3 of 3 (31 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,31.0,,,,,,,,,,,,,,,
681,PT05M11.00S,2025-03-09T02:53:20.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,5.338370565045992,52.20588235294118,1610612754,109,109,2025-03-09T02:53:26Z,6620000,False,-11.0,-2.0,1,left,A. Nesmith driving Layup (12 PTS) (A. Nembhard 11 AST),"[1630174, 1629614]",1610612754.0,IND,driving,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,1.12,Made,12.0,A. Nembhard,1629614.0,11.0,,,,,,,,,,,,
683,PT04M55.00S,2025-03-09T02:53:35.4Z,4,REGULAR,3pt,Jump Shot,[],1629027,67.09921156373193,60.5392156862745,1610612737,109,109,2025-03-09T02:53:43Z,6640000,False,53.0,257.0,1,right,MISS T. Young 26' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,26.22,Missed,,,,,,,,,,,,,,,,
684,PT04M52.00S,2025-03-09T02:53:38.4Z,4,REGULAR,rebound,defensive,[],1629614,,,1610612754,109,109,2025-03-09T02:53:43Z,6650000,False,,,0,,A. Nembhard REBOUND (Off:1 Def:2),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,,,,,,,683.0,3.0,2.0,1.0,,,,,,,,
685,PT04M45.00S,2025-03-09T02:53:45.2Z,4,REGULAR,turnover,lost ball,[],1631097,,,1610612754,109,109,2025-03-09T02:53:49Z,6660000,False,,,0,,B. Mathurin lost ball TURNOVER (3 TO),"[1631097, 1630168]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Right Center,,3.0,,,,,,,,,,,Okongwu,1630168.0,,,,,,
686,PT04M45.00S,2025-03-09T02:53:45.2Z,4,REGULAR,steal,,[],1630168,,,1610612737,109,109,2025-03-09T02:53:47Z,6670000,False,,,0,,O. Okongwu STEAL (3 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
687,PT04M41.00S,2025-03-09T02:53:49.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627747,92.85479632063075,51.225490196078425,1610612737,111,109,2025-03-09T02:53:57Z,6680000,False,6.0,15.0,1,right,C. LeVert running Layup (24 PTS) (T. Young 6 AST),"[1627747, 1629027]",1610612737.0,ATL,running,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,1.59,Made,24.0,T. Young,1629027.0,6.0,,,,,,,,,,,,
689,PT04M17.00S,2025-03-09T02:54:14.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630174,10.33180026281209,43.872549019607845,1610612754,111,111,2025-03-09T02:54:23Z,6700000,False,31.0,45.0,1,left,A. Nesmith driving floating Jump Shot (14 PTS),[1630174],1610612754.0,IND,driving floating,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,5.41,Made,14.0,,,,,,,,,,,,,,,
691,PT03M58.00S,2025-03-09T02:54:32.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,84.70762155059133,65.44117647058823,1610612737,113,111,2025-03-09T02:54:39Z,6720000,False,77.0,91.0,1,right,T. Young 11' driving floating bank Jump Shot (33 PTS),[1629027],1610612737.0,ATL,driving floating bank,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Right,,,11.95,Made,33.0,,,,,,,,,,,,,,,
692,PT03M42.00S,2025-03-09T02:54:48.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,8.360709592641262,50.49019607843137,1610612754,113,111,2025-03-09T03:02:21Z,6730000,False,-2.0,26.0,1,left,MISS B. Mathurin driving finger roll Layup,[1631097],1610612754.0,IND,driving finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,2.62,Missed,,,,,,,,,,,,,,,,
693,PT03M39.00S,2025-03-09T02:54:51.6Z,4,REGULAR,rebound,defensive,[],1630700,,,1610612737,113,111,2025-03-09T02:54:53Z,6740000,False,,,0,,D. Daniels REBOUND (Off:1 Def:5),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,692.0,6.0,5.0,1.0,,,,,,,,
694,PT03M36.00S,2025-03-09T02:54:54.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627747,92.72339027595268,49.01960784313725,1610612737,115,111,2025-03-09T03:03:42Z,6750000,False,-5.0,16.0,1,right,C. LeVert running alley-oop Layup (26 PTS) (T. Young 7 AST),"[1627747, 1629027]",1610612737.0,ATL,running alley-oop,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,1.66,Made,26.0,T. Young,1629027.0,7.0,,,,,,,,,,,,
696,PT03M36.00S,2025-03-09T02:55:01.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,115,111,2025-03-09T02:55:12Z,6770000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT03M36.00S,2025-03-09T02:57:20.3Z,4,REGULAR,substitution,out,[],1630167,,,1610612754,115,111,2025-03-09T02:57:42Z,6780000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT03M36.00S,2025-03-09T02:57:20.3Z,4,REGULAR,substitution,in,[],1627783,,,1610612754,115,111,2025-03-09T02:57:42Z,6790000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
700,PT03M20.00S,2025-03-09T02:58:09.3Z,4,REGULAR,3pt,Jump Shot,[],1630174,31.35676741130092,45.09803921568628,1610612754,115,111,2025-03-09T02:58:16Z,6800000,False,25.0,242.0,1,left,MISS A. Nesmith 24' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Center,,,24.35,Missed,,,,,,,,,,,,,,,,
701,PT03M18.00S,2025-03-09T02:58:11.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612737,115,111,2025-03-09T02:58:16Z,6810000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,700.0,,,,,,,,,,,
704,PT02M54.00S,2025-03-09T02:59:03.6Z,4,REGULAR,3pt,Jump Shot,[],1629027,91.14651773981603,95.83333333333334,1610612737,115,111,2025-03-09T03:05:29Z,6840000,False,229.0,31.0,1,right,MISS T. Young floating 3PT,[1629027],1610612737.0,ATL,floating,,,Young,T. Young,,,,,Right Corner 3,24+ Right,,,23.12,Missed,,,,,,,,,,,,,,,,
705,PT02M49.00S,2025-03-09T02:59:08.6Z,4,REGULAR,rebound,defensive,[],1626167,,,1610612754,115,111,2025-03-09T02:59:13Z,6850000,False,,,0,,M. Turner REBOUND (Off:3 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Right Corner 3,24+ Right,,,,,,,,,704.0,6.0,3.0,3.0,,,,,,,,
706,PT02M35.00S,2025-03-09T02:59:26.0Z,4,REGULAR,turnover,out-of-bounds,[],1626167,,,1610612754,115,111,2025-03-09T02:59:33Z,6860000,False,,,0,,M. Turner lost ball out-of-bounds TURNOVER (3 TO),[1626167],1610612754.0,IND,lost ball,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,101283.0,3.0,,,,,,,,,,,,,,,,,,
707,PT02M20.00S,2025-03-09T02:59:48.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627777,67.62483574244416,49.26470588235294,1610612737,115,111,2025-03-09T02:59:55Z,6870000,False,-4.0,252.0,1,right,MISS G. Niang 25' 3PT,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Center,,,25.18,Missed,,,,,,,,,,,,,,,,
708,PT02M17.00S,2025-03-09T02:59:51.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612754,115,111,2025-03-09T02:59:55Z,6880000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,707.0,,,,,,,,,,,
710,PT02M06.00S,2025-03-09T03:00:09.7Z,4,REGULAR,3pt,Jump Shot,[],1630174,31.488173455978973,40.931372549019606,1610612754,115,111,2025-03-09T03:07:19Z,6900000,False,45.0,243.0,1,left,MISS A. Nesmith 24' pullup 3PT,[1630174],1610612754.0,IND,pullup,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Center,,,24.77,Missed,,,,,,,,,,,,,,,,
711,PT02M01.00S,2025-03-09T03:00:14.7Z,4,REGULAR,rebound,defensive,[],1627777,,,1610612737,115,111,2025-03-09T03:00:16Z,6910000,False,,,0,,G. Niang REBOUND (Off:0 Def:4),[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Center,,,,,,,,,710.0,4.0,4.0,0.0,,,,,,,,
712,PT01M44.00S,2025-03-09T03:00:31.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,91.14651773981603,46.81372549019608,1610612737,115,111,2025-03-09T03:00:37Z,6920000,False,-16.0,31.0,1,right,MISS T. Young driving Layup,[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,3.46,Missed,,,,,,,,,,,,,,,,
713,PT01M40.00S,2025-03-09T03:00:35.2Z,4,REGULAR,rebound,defensive,[],1629614,,,1610612754,115,111,2025-03-09T03:00:37Z,6930000,False,,,0,,A. Nembhard REBOUND (Off:1 Def:3),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,,,712.0,4.0,3.0,1.0,,,,,,,,
714,PT01M21.00S,2025-03-09T03:00:54.5Z,4,REGULAR,2pt,Jump Shot,[],1629614,27.283180026281208,52.94117647058824,1610612754,115,113,2025-03-09T03:01:40Z,6940000,False,-15.0,204.0,1,left,A. Nembhard 20' step back Jump Shot (9 PTS),[1629614],1610612754.0,IND,step back,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Center,,,20.45,Made,9.0,,,,,,,,,,,,,,,
717,PT01M05.00S,2025-03-09T03:02:04.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,93.38042049934296,48.77450980392157,1610612737,117,113,2025-03-09T03:02:10Z,6960000,False,-6.0,10.0,1,right,O. Okongwu Layup (16 PTS) (T. Young 8 AST),"[1630168, 1629027]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,1.15,Made,16.0,T. Young,1629027.0,8.0,,,,,,,,,,,,
719,PT00M56.60S,2025-03-09T03:02:23.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,5.732588699080158,51.225490196078425,1610612754,117,115,2025-03-09T03:02:32Z,6980000,False,-6.0,1.0,1,left,A. Nembhard driving Layup (11 PTS) (A. Nesmith 2 AST),"[1629614, 1630174]",1610612754.0,IND,driving,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,0.63,Made,11.0,A. Nesmith,1630174.0,2.0,,,,,,,,,,,,
721,PT00M41.20S,2025-03-09T03:02:41.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,92.72339027595268,49.50980392156863,1610612737,117,115,2025-03-09T03:02:47Z,7000000,False,-2.0,16.0,1,right,MISS C. LeVert driving Layup,[1627747],1610612737.0,ATL,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,1.61,Missed,,,,,,,,,,,,,,,,
722,PT00M37.30S,2025-03-09T03:02:45.2Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,117,115,2025-03-09T03:02:47Z,7010000,False,,,0,,O. Okongwu REBOUND (Off:8 Def:7),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,721.0,15.0,7.0,8.0,,,,,,,,
725,PT00M29.20S,2025-03-09T03:02:53.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629027,58.557818659658345,70.58823529411765,1610612737,117,115,2025-03-09T03:03:01Z,7040000,False,103.0,337.0,1,right,MISS T. Young 35' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,35.25,Missed,,,,,,,,,,,,,,,,
726,PT00M24.80S,2025-03-09T03:02:57.8Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612754,117,115,2025-03-09T03:03:01Z,7050000,False,,,0,,P. Siakam REBOUND (Off:2 Def:5),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,,,,,,,725.0,7.0,5.0,2.0,,,,,,,,
727,PT00M19.20S,2025-03-09T03:03:04.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629027,,,1610612754,117,115,2025-03-09T03:03:30Z,7060000,False,,,0,,T. Young personal FOUL (2 PF) (Turner 2 FT),"[1629027, 1626167]",1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,202901.0,,,,,,,,,,,,,,,,2.0,0.0,Turner,1626167.0
729,PT00M19.20S,2025-03-09T03:03:32.5Z,4,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,117,116,2025-03-09T03:03:32Z,7080000,False,,,0,,M. Turner Free Throw 1 of 2 (14 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
730,PT00M19.20S,2025-03-09T03:03:34.7Z,4,REGULAR,substitution,out,[],1629027,,,1610612754,117,116,2025-03-09T03:03:41Z,7090000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
731,PT00M19.20S,2025-03-09T03:03:34.7Z,4,REGULAR,substitution,in,[],203991,,,1610612754,117,116,2025-03-09T03:03:41Z,7100000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
732,PT00M19.20S,2025-03-09T03:03:32.5Z,4,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,117,116,2025-03-09T03:04:03Z,7110000,False,,,0,,MISS M. Turner Free Throw 2 of 2,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
733,PT00M17.40S,2025-03-09T03:03:34.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,117,116,2025-03-09T03:04:03Z,7120000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,732.0,,,,,,,,,,,
735,PT00M17.40S,2025-03-09T03:04:14.6Z,4,REGULAR,substitution,out,[],203991,,,1610612754,117,116,2025-03-09T03:04:19Z,7140000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
736,PT00M17.40S,2025-03-09T03:04:14.6Z,4,REGULAR,substitution,in,[],1631243,,,1610612754,117,116,2025-03-09T03:04:19Z,7150000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
737,PT00M17.40S,2025-03-09T03:04:32.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,117,116,2025-03-09T03:04:32Z,7160000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,PT00M17.40S,2025-03-09T03:05:44.8Z,4,REGULAR,substitution,out,[],1627777,,,1610612754,117,116,2025-03-09T03:06:02Z,7170000,False,,,0,,SUB out: G. Niang,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
739,PT00M17.40S,2025-03-09T03:05:44.8Z,4,REGULAR,substitution,in,[],1629611,,,1610612754,117,116,2025-03-09T03:06:02Z,7180000,False,,,0,,SUB in: T. Mann,[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
740,PT00M13.30S,2025-03-09T03:06:17.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631097,8.623521681997373,45.83333333333333,1610612754,117,116,2025-03-09T03:06:24Z,7190000,False,21.0,29.0,1,left,MISS B. Mathurin driving Layup,[1631097],1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,3.54,Missed,,,,,,,,,,,,,,,,
741,PT00M11.40S,2025-03-09T03:06:21.8Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,117,116,2025-03-09T03:06:21Z,7200000,False,,,0,,O. Okongwu REBOUND (Off:8 Def:8),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,740.0,16.0,8.0,8.0,,,,,,,,
742,PT00M11.40S,2025-03-09T03:06:29.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,117,116,2025-03-09T03:06:29Z,7210000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,PT00M11.40S,2025-03-09T03:07:23.1Z,4,REGULAR,substitution,out,[],1631243,,,1610612737,117,116,2025-03-09T03:07:53Z,7220000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
744,PT00M11.40S,2025-03-09T03:07:23.1Z,4,REGULAR,substitution,out,[],1629611,,,1610612737,117,116,2025-03-09T03:07:53Z,7230000,False,,,0,,SUB out: T. Mann,[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
745,PT00M11.40S,2025-03-09T03:07:23.1Z,4,REGULAR,substitution,out,[],1626167,,,1610612737,117,116,2025-03-09T03:07:53Z,7240000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
746,PT00M11.40S,2025-03-09T03:07:23.1Z,4,REGULAR,substitution,in,[],1627777,,,1610612737,117,116,2025-03-09T03:07:53Z,7250000,False,,,0,,SUB in: G. Niang,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
747,PT00M11.40S,2025-03-09T03:07:23.1Z,4,REGULAR,substitution,in,[],1629027,,,1610612737,117,116,2025-03-09T03:07:53Z,7260000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
748,PT00M11.40S,2025-03-09T03:07:23.1Z,4,REGULAR,substitution,in,[],1641767,,,1610612737,117,116,2025-03-09T03:07:53Z,7270000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
749,PT00M07.80S,2025-03-09T03:08:22.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,117,116,2025-03-09T03:08:22Z,7280000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
