actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
424,PT05M18.00S,2025-03-05T01:59:55.4Z,3,REGULAR,rebound,defensive,[],1642258,,,1610612737,84,85,2025-03-05T01:59:57Z,4160000,False,,,0,,Z. Risacher REBOUND (Off:0 Def:3),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,,,,,423.0,3.0,3.0,0.0,,,,,,,,,,,,
425,PT05M11.00S,2025-03-05T02:00:02.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,11.645860709592641,53.92156862745098,1610612737,84,85,2025-03-05T02:00:06Z,4170000,False,-20.0,57.0,1,left,MISS D. Daniels 6' driving floating Shot,[1630700],1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,6.03,Missed,,,,,,,,,,,,,,,,
426,PT05M09.00S,2025-03-05T02:00:04.2Z,3,REGULAR,rebound,defensive,[],201572,,,1610612749,84,85,2025-03-05T02:00:06Z,4180000,False,,,0,,B. Lopez REBOUND (Off:4 Def:7),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,425.0,11.0,7.0,4.0,,,,,,,,,,,,
427,PT05M04.00S,2025-03-05T02:00:09.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203081,70.25295663600527,75.73529411764706,1610612749,84,85,2025-03-05T02:00:14Z,4190000,False,129.0,227.0,1,right,MISS D. Lillard 26' running pullup 3PT,[203081],1610612749.0,MIL,running pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,,,26.1,Missed,,,,,,,,,,,,,,,,
428,PT05M02.00S,2025-03-05T02:00:11.2Z,3,REGULAR,rebound,defensive,[],1642258,,,1610612737,84,85,2025-03-05T02:00:14Z,4200000,False,,,0,,Z. Risacher REBOUND (Off:0 Def:4),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Right Center,,,,,427.0,4.0,4.0,0.0,,,,,,,,,,,,
429,PT04M56.00S,2025-03-05T02:00:18.1Z,3,REGULAR,3pt,Jump Shot,[],1627747,28.33442838370565,72.05882352941177,1610612737,84,85,2025-03-05T02:00:23Z,4210000,False,-110.0,214.0,1,left,MISS C. LeVert 24' 3PT,[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,24.06,Missed,,,,,,,,,,,,,,,,
430,PT04M51.00S,2025-03-05T02:00:23.1Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,84,85,2025-03-05T02:00:23Z,4220000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,,429.0,8.0,7.0,1.0,,,,,,,,,,,,
431,PT04M49.00S,2025-03-05T02:00:30.0Z,3,REGULAR,foul,personal,[],1642258,,,1610612749,84,85,2025-03-05T02:00:52Z,4230000,False,,,0,,Z. Risacher personal FOUL (1 PF),"[1642258, 203507]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),0-8 Center,2003.0,,,,,,,,,,,,,,1.0,0.0,Antetokounmpo,203507.0,,
433,PT04M49.00S,2025-03-05T02:00:39.8Z,3,REGULAR,substitution,out,[],1642258,,,1610612749,84,85,2025-03-05T02:00:59Z,4250000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M49.00S,2025-03-05T02:00:39.8Z,3,REGULAR,substitution,out,[],1630168,,,1610612749,84,85,2025-03-05T02:00:59Z,4260000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M49.00S,2025-03-05T02:00:39.8Z,3,REGULAR,substitution,out,[],1631243,,,1610612749,84,85,2025-03-05T02:00:59Z,4270000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M49.00S,2025-03-05T02:00:39.8Z,3,REGULAR,substitution,out,[],1627752,,,1610612749,84,85,2025-03-05T02:00:59Z,4280000,False,,,0,,SUB out: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M49.00S,2025-03-05T02:00:39.8Z,3,REGULAR,substitution,out,[],1628398,,,1610612749,84,85,2025-03-05T02:00:59Z,4290000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M49.00S,2025-03-05T02:00:39.8Z,3,REGULAR,substitution,in,[],1629611,,,1610612749,84,85,2025-03-05T02:00:59Z,4300000,False,,,0,,SUB in: T. Mann,[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M49.00S,2025-03-05T02:00:39.8Z,3,REGULAR,substitution,in,[],203991,,,1610612749,84,85,2025-03-05T02:00:59Z,4310000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M49.00S,2025-03-05T02:00:39.8Z,3,REGULAR,substitution,in,[],1627777,,,1610612749,84,85,2025-03-05T02:00:59Z,4320000,False,,,0,,SUB in: G. Niang,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M49.00S,2025-03-05T02:00:39.8Z,3,REGULAR,substitution,in,[],1631260,,,1610612749,84,85,2025-03-05T02:00:59Z,4330000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M49.00S,2025-03-05T02:00:39.8Z,3,REGULAR,substitution,in,[],1629018,,,1610612749,84,85,2025-03-05T02:00:59Z,4340000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M39.00S,2025-03-05T02:01:14.4Z,3,REGULAR,turnover,bad pass,[],201572,,,1610612749,84,85,2025-03-05T02:02:42Z,4350000,False,,,0,,B. Lopez bad pass TURNOVER (1 TO),"[201572, 1627747]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Left,,1.0,,,,,,,,,,,,,,,,,LeVert,1627747.0
444,PT04M39.00S,2025-03-05T02:01:14.4Z,3,REGULAR,steal,,[],1627747,,,1610612737,84,85,2025-03-05T02:21:11Z,4360000,False,,,0,,C. LeVert STEAL (1 STL),[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
445,PT04M27.00S,2025-03-05T02:01:26.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627747,15.062417871222076,57.35294117647059,1610612737,84,85,2025-03-05T02:01:31Z,4370000,False,-37.0,89.0,1,left,MISS C. LeVert 9' fadeaway Shot,[1627747],1610612737.0,ATL,fadeaway,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,,,9.64,Missed,,,,,,,,,,,,,,,,
446,PT04M24.00S,2025-03-05T02:01:29.5Z,3,REGULAR,rebound,defensive,[],203081,,,1610612749,84,85,2025-03-05T02:39:50Z,4380000,False,,,0,,D. Lillard REBOUND (Off:0 Def:4),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Center,,,,,445.0,4.0,4.0,0.0,,,,,,,,,,,,
447,PT04M13.00S,2025-03-05T02:01:40.8Z,3,REGULAR,3pt,Jump Shot,[],1629018,71.82982917214193,79.65686274509804,1610612749,84,85,2025-03-05T02:01:47Z,4390000,False,148.0,212.0,1,right,MISS G. Trent Jr. 25' 3PT,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,,,25.9,Missed,,,,,,,,,,,,,,,,
448,PT04M07.00S,2025-03-05T02:01:46.8Z,3,REGULAR,rebound,defensive,[],1630700,,,1610612737,84,85,2025-03-05T02:01:47Z,4400000,False,,,0,,D. Daniels REBOUND (Off:0 Def:6),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,,,,,447.0,6.0,6.0,0.0,,,,,,,,,,,,
449,PT03M59.00S,2025-03-05T02:01:55.0Z,3,REGULAR,turnover,bad pass,[],1630700,,,1610612737,84,85,2025-03-05T02:08:36Z,4410000,False,,,0,,D. Daniels bad pass TURNOVER (3 TO),"[1630700, 1629018]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,16-24 Right Center,,3.0,,,,,,,,,,,,,,,,,Trent Jr.,1629018.0
450,PT03M59.00S,2025-03-05T02:01:55.0Z,3,REGULAR,steal,,[],1629018,,,1610612749,84,85,2025-03-05T02:01:56Z,4420000,False,,,0,,G. Trent Jr. STEAL (2 STL),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
451,PT03M56.00S,2025-03-05T02:01:58.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629018,92.59198423127464,49.754901960784316,1610612749,84,87,2025-03-05T02:02:53Z,4430000,False,-1.0,17.0,1,right,G. Trent Jr. running Layup (11 PTS),[1629018],1610612749.0,MIL,running,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,,,1.71,Made,,,,,11.0,,,,,,,,,,,
452,PT03M56.00S,2025-03-05T02:02:04.3Z,3,REGULAR,foul,personal,['1freethrow'],1630700,,,1610612749,84,87,2025-03-05T02:02:41Z,4440000,False,,,0,,D. Daniels shooting personal FOUL (2 PF) (Trent Jr. 1 FT),"[1630700, 1629018]",1610612737.0,ATL,shooting,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,1628480.0,,,,,,,,,,,,,,2.0,0.0,Trent Jr.,1629018.0,,
454,PT03M56.00S,2025-03-05T02:02:24.1Z,3,REGULAR,substitution,out,[],1630700,,,1610612749,84,87,2025-03-05T02:02:33Z,4460000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M56.00S,2025-03-05T02:02:24.1Z,3,REGULAR,substitution,in,[],1629027,,,1610612749,84,87,2025-03-05T02:02:33Z,4470000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M56.00S,2025-03-05T02:02:42.2Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629018,,,1610612749,84,88,2025-03-05T02:02:42Z,4480000,False,,,0,,G. Trent Jr. Free Throw 1 of 1 (12 PTS),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,Made,,,,,12.0,,,,,,,,,,,
457,PT03M42.00S,2025-03-05T02:02:56.0Z,3,REGULAR,3pt,Jump Shot,[],1627777,28.33442838370565,76.9607843137255,1610612737,87,88,2025-03-05T02:03:00Z,4490000,False,-135.0,214.0,1,left,G. Niang 25' 3PT  (8 PTS) (T. Young 8 AST),"[1627777, 1629027]",1610612737.0,ATL,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,,,25.27,Made,,,,,8.0,,,T. Young,1629027.0,8.0,,,,,,
459,PT03M29.00S,2025-03-05T02:03:08.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,80.89684625492772,54.65686274509803,1610612749,87,88,2025-03-05T02:03:15Z,4510000,False,23.0,127.0,1,right,MISS G. Antetokounmpo 12' fadeaway Shot,[203507],1610612749.0,MIL,fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,12.92,Missed,,,,,,,,,,,,,,,,
460,PT03M27.00S,2025-03-05T02:03:10.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,87,88,2025-03-05T02:03:15Z,4520000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,459.0,,,,,,,,,,,,,,,
461,PT03M27.00S,2025-03-05T02:03:16.3Z,3,REGULAR,foul,personal,[],1627777,,,1610612749,87,88,2025-03-05T02:03:24Z,4530000,False,,,0,,G. Niang loose ball personal FOUL (2 PF),"[1627777, 203507]",1610612737.0,ATL,loose ball,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,1628480.0,,,,,,,,,,,,,,2.0,0.0,Antetokounmpo,203507.0,,
463,PT03M27.00S,2025-03-05T02:03:27.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,87,88,2025-03-05T02:03:27Z,4550000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M12.00S,2025-03-05T02:06:32.3Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612749,87,88,2025-03-05T02:06:41Z,4560000,False,,,0,,MIL shot clock Team TURNOVER,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Center,1628480.0,,,,,,,,,,,,,,,,,,,
465,PT03M03.00S,2025-03-05T02:06:54.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629027,13.485545335085414,54.41176470588235,1610612737,87,88,2025-03-05T02:06:58Z,4570000,False,-22.0,74.0,1,left,MISS T. Young 7' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,7.75,Missed,,,,,,,,,,,,,,,,
466,PT03M00.00S,2025-03-05T02:06:57.6Z,3,REGULAR,rebound,defensive,[],1631260,,,1610612749,87,88,2025-03-05T02:06:58Z,4580000,False,,,0,,A. Green REBOUND (Off:0 Def:3),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,465.0,3.0,3.0,0.0,,,,,,,,,,,,
467,PT02M48.00S,2025-03-05T02:07:09.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,82.34231274638634,56.127450980392155,1610612749,87,90,2025-03-05T02:11:09Z,4590000,False,31.0,113.0,1,right,B. Lopez 11' driving floating Jump Shot (11 PTS),[201572],1610612749.0,MIL,driving floating,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,11.76,Made,,,,,11.0,,,,,,,,,,,
468,PT02M37.00S,2025-03-05T02:07:20.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,6.652431011826544,41.17647058823529,1610612737,87,90,2025-03-05T02:07:25Z,4600000,False,44.0,10.0,1,left,MISS T. Young driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,4.52,Missed,,,,,,,,,,,,,,,,
469,PT02M34.00S,2025-03-05T02:07:23.3Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,87,90,2025-03-05T02:27:15Z,4610000,False,,,0,,C. Capela REBOUND (Off:4 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,468.0,7.0,3.0,4.0,,,,,,,,,,,,
470,PT02M34.00S,2025-03-05T02:07:24.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629027,5.590000152587891,50.0,1610612737,89,90,2025-03-05T02:27:19Z,4620000,False,0.0,0.0,1,left,T. Young Layup (20 PTS) (C. Capela 1 AST),"[1629027, 203991]",1610612737.0,ATL,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,20.0,,,C. Capela,203991.0,1.0,,,,,,
471,PT02M14.00S,2025-03-05T02:07:46.2Z,3,REGULAR,turnover,out-of-bounds,[],1631260,,,1610612749,89,90,2025-03-05T02:07:54Z,4630000,False,,,0,,A. Green step out-of-bounds TURNOVER (1 TO),[1631260],1610612749.0,MIL,step,,,Green,A. Green,,,,,Left Corner 3,24+ Left,1179.0,1.0,,,,,,,,,,,,,,,,,,
472,PT02M14.00S,2025-03-05T02:07:50.4Z,3,REGULAR,substitution,out,[],201572,,,1610612737,89,90,2025-03-05T02:07:58Z,4640000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M14.00S,2025-03-05T02:07:50.4Z,3,REGULAR,substitution,out,[],203507,,,1610612737,89,90,2025-03-05T02:07:58Z,4650000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M14.00S,2025-03-05T02:07:50.4Z,3,REGULAR,substitution,in,[],1630579,,,1610612737,89,90,2025-03-05T02:07:58Z,4660000,False,,,0,,SUB in: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M14.00S,2025-03-05T02:07:50.4Z,3,REGULAR,substitution,in,[],1628398,,,1610612737,89,90,2025-03-05T02:07:58Z,4670000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT02M07.00S,2025-03-05T02:08:17.7Z,3,REGULAR,foul,personal,['2freethrow'],1629018,,,1610612737,89,90,2025-03-05T02:08:40Z,4680000,False,,,0,,G. Trent Jr. shooting personal FOUL (2 PF) (Young 2 FT),"[1629018, 1629027]",1610612749.0,MIL,shooting,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,2003.0,,,,,,,,,,,,,,2.0,0.0,Young,1629027.0,,
478,PT02M07.00S,2025-03-05T02:08:45.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629027,,,1610612737,90,90,2025-03-05T02:08:45Z,4700000,False,,,0,,T. Young Free Throw 1 of 2 (21 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,,,,,21.0,,,,,,,,,,,
479,PT02M07.00S,2025-03-05T02:09:04.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629027,,,1610612737,91,90,2025-03-05T02:09:04Z,4710000,False,,,0,,T. Young Free Throw 2 of 2 (22 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,,,,,22.0,,,,,,,,,,,
480,PT01M56.00S,2025-03-05T02:09:19.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203991,,,1610612749,91,90,2025-03-05T02:09:37Z,4720000,False,,,0,,C. Capela personal FOUL (2 PF) (Lillard 2 FT),"[203991, 203081]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,2003.0,,,,,,,,,,,,,,2.0,0.0,Lillard,203081.0,,
482,PT01M56.00S,2025-03-05T02:09:47.3Z,3,REGULAR,freethrow,1 of 2,[],203081,,,1610612749,91,91,2025-03-05T02:09:47Z,4740000,False,,,0,,D. Lillard Free Throw 1 of 2 (17 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,Made,,,,,17.0,,,,,,,,,,,
483,PT01M56.00S,2025-03-05T02:10:03.7Z,3,REGULAR,freethrow,2 of 2,[],203081,,,1610612749,91,92,2025-03-05T02:10:03Z,4750000,False,,,0,,D. Lillard Free Throw 2 of 2 (18 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,Made,,,,,18.0,,,,,,,,,,,
484,PT01M45.00S,2025-03-05T02:10:18.5Z,3,REGULAR,2pt,Jump Shot,[],1629027,8.229303547963205,90.19607843137256,1610612737,91,92,2025-03-05T02:10:24Z,4760000,False,-201.0,25.0,1,left,MISS T. Young 20' step back Shot,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Mid-Range,16-24 Left,,,20.25,Missed,,,,,,,,,,,,,,,,
485,PT01M42.00S,2025-03-05T02:10:21.5Z,3,REGULAR,rebound,defensive,[],1631260,,,1610612749,91,92,2025-03-05T02:10:24Z,4770000,False,,,0,,A. Green REBOUND (Off:0 Def:4),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Mid-Range,16-24 Left,,,,,484.0,4.0,4.0,0.0,,,,,,,,,,,,
486,PT01M38.00S,2025-03-05T02:10:25.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629018,93.9060446780552,95.34313725490196,1610612749,91,92,2025-03-05T02:10:35Z,4780000,False,227.0,5.0,1,right,MISS G. Trent Jr. running 3PT,[1629018],1610612749.0,MIL,running,,,Trent Jr.,G. Trent Jr.,,,,,Right Corner 3,24+ Right,,,22.68,Missed,,,,,,,,,,,,,,,,
487,PT01M36.00S,2025-03-05T02:10:27.1Z,3,REGULAR,rebound,offensive,[],1630579,,,1610612749,91,92,2025-03-05T02:17:44Z,4790000,False,,,0,,J. Sims REBOUND (Off:1 Def:1),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Right Corner 3,24+ Right,,,,,486.0,2.0,1.0,1.0,,,,,,,,,,,,
488,PT01M35.00S,2025-03-05T02:11:02.4Z,3,REGULAR,jumpball,recovered,[],1627747,,,1610612749,91,92,2025-03-05T02:17:36Z,4800000,False,,,0,,Jump Ball C. Capela vs. J. Sims: Tip to C. LeVert,"[1627747, 203991, 1630579]",1610612737.0,ATL,heldball,C. LeVert,1627747.0,LeVert,C. LeVert,Capela,203991.0,Sims,1630579.0,,,,,,,,,,,,,,,,,,,,,,
491,PT01M30.00S,2025-03-05T02:11:02.4Z,3,REGULAR,turnover,lost ball,[],1630579,,,1610612749,91,92,2025-03-05T02:11:02Z,4830000,False,,,0,,J. Sims lost ball TURNOVER (2 TO),"[1630579, 203991]",1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,2.0,,,,,,,,,,,,,,,,,Capela,203991.0
492,PT01M30.00S,2025-03-05T02:11:02.4Z,3,REGULAR,steal,,[],203991,,,1610612737,91,92,2025-03-05T02:11:02Z,4840000,False,,,0,,C. Capela STEAL (1 STL),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT01M25.00S,2025-03-05T02:11:07.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627777,13.87976346911958,53.18627450980392,1610612737,91,92,2025-03-05T02:11:13Z,4850000,False,-16.0,78.0,1,left,MISS G. Niang 7' driving floating Shot,[1627777],1610612737.0,ATL,driving floating,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,7.96,Missed,,,,,,,,,,,,,,,,
494,PT01M24.00S,2025-03-05T02:11:08.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,91,92,2025-03-05T02:11:13Z,4860000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,493.0,,,,,,,,,,,,,,,
496,PT01M14.00S,2025-03-05T02:11:27.1Z,3,REGULAR,3pt,Jump Shot,[],203081,66.44218134034165,52.450980392156865,1610612749,91,92,2025-03-05T02:11:31Z,4880000,False,12.0,263.0,1,right,MISS D. Lillard 26' pullup 3PT,[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,,,26.32,Missed,,,,,,,,,,,,,,,,
497,PT01M11.00S,2025-03-05T02:11:30.1Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,91,92,2025-03-05T02:11:31Z,4890000,False,,,0,,C. Capela REBOUND (Off:4 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Center,,,,,496.0,8.0,4.0,4.0,,,,,,,,,,,,
498,PT00M54.80S,2025-03-05T02:11:46.8Z,3,REGULAR,3pt,Jump Shot,[],1627777,31.488173455978973,62.5,1610612737,91,92,2025-03-05T02:11:53Z,4900000,False,-62.0,243.0,1,left,MISS G. Niang 25' 3PT,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Center,,,25.14,Missed,,,,,,,,,,,,,,,,
499,PT00M50.30S,2025-03-05T02:11:51.3Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612749,91,92,2025-03-05T02:11:53Z,4910000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:8),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,,,,,498.0,8.0,8.0,0.0,,,,,,,,,,,,
500,PT00M48.50S,2025-03-05T02:11:54.2Z,3,REGULAR,turnover,bad pass,[],1629018,,,1610612749,91,92,2025-03-05T02:11:59Z,4920000,False,,,0,,G. Trent Jr. bad pass TURNOVER (1 TO),"[1629018, 1629027]",1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,,1.0,,,,,,,,,,,,,,,,,Young,1629027.0
501,PT00M48.50S,2025-03-05T02:11:54.2Z,3,REGULAR,steal,,[],1629027,,,1610612737,91,92,2025-03-05T02:25:23Z,4930000,False,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
502,PT00M39.10S,2025-03-05T02:12:03.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,36.61300919842313,44.36274509803921,1610612737,91,92,2025-03-05T02:12:09Z,4940000,False,28.0,292.0,1,left,MISS T. Young 29' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,29.31,Missed,,,,,,,,,,,,,,,,
503,PT00M37.00S,2025-03-05T02:12:05.6Z,3,REGULAR,rebound,offensive,[],1629611,,,1610612737,91,92,2025-03-05T02:12:09Z,4950000,False,,,0,,T. Mann REBOUND (Off:1 Def:1),[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,,,502.0,2.0,1.0,1.0,,,,,,,,,,,,
504,PT00M37.00S,2025-03-05T02:12:07.7Z,3,REGULAR,foul,personal,[],1630579,,,1610612737,91,92,2025-03-05T02:12:14Z,4960000,False,,,0,,J. Sims personal FOUL (2 PF),"[1630579, 1629611]",1610612749.0,MIL,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,1628480.0,,,,,,,,,,,,,,2.0,0.0,Mann,1629611.0,,
