actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
593,PT06M13.00S,2025-01-15T02:35:33.1Z,4,REGULAR,2pt,Jump Shot,[],1629027,96.27135348226018,79.65686274509804,1610612737,101,101,2025-01-15T02:35:48Z,5890000,False,148.0,-17.0,1,right,MISS T. Young 14' step back Shot,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Mid-Range,8-16 Right,14.93,Missed,,,,,,,,,,,,,,,,,,
594,PT06M09.00S,2025-01-15T02:35:37.1Z,4,REGULAR,rebound,offensive,[],1630700,,,1610612737,101,101,2025-01-15T02:35:48Z,5900000,False,,,0,,D. Daniels REBOUND (Off:2 Def:0),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,8-16 Right,,,,593.0,2.0,0.0,2.0,,,,,,,,,,,,,
595,PT06M08.00S,2025-01-15T02:35:38.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629027,94.69448094612353,95.83333333333334,1610612737,104,101,2025-01-15T02:35:51Z,5910000,False,229.0,-3.0,1,right,T. Young 3PT  (33 PTS) (D. Daniels 3 AST),"[1629027, 1630700]",1610612737.0,ATL,,,,Young,T. Young,,,,,Right Corner 3,24+ Right,22.92,Made,33.0,,,,,D. Daniels,1630700.0,3.0,,,,,,,,,,
597,PT05M49.00S,2025-01-15T02:35:58.3Z,4,REGULAR,2pt,Jump Shot,[],1626164,18.084756898817346,68.13725490196079,1610612756,104,103,2025-01-15T02:36:06Z,5930000,False,-91.0,117.0,1,left,D. Booker 14' fadeaway Jump Shot (28 PTS) (T. Jones 6 AST),"[1626164, 1626145]",1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,14.84,Made,28.0,,,,,T. Jones,1626145.0,6.0,,,,,,,,,,
599,PT05M35.00S,2025-01-15T02:36:10.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,92.46057818659659,45.34313725490196,1610612737,106,103,2025-01-15T02:36:15Z,5950000,False,-23.0,18.0,1,right,T. Young driving finger roll Layup (35 PTS),[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,Restricted Area,0-8 Center,2.97,Made,35.0,,,,,,,,,,,,,,,,,
600,PT05M19.00S,2025-01-15T02:36:28.3Z,4,REGULAR,2pt,Jump Shot,[],1642346,20.18725361366623,82.84313725490196,1610612756,106,103,2025-01-15T02:36:34Z,5960000,False,-164.0,137.0,1,left,MISS R. Dunn 21' Jump Shot,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Mid-Range,16-24 Left Center,21.4,Missed,,,,,,,,,,,,,,,,,,
601,PT05M16.00S,2025-01-15T02:36:31.3Z,4,REGULAR,rebound,defensive,[],1630700,,,1610612737,106,103,2025-01-15T02:36:34Z,5970000,False,,,0,,D. Daniels REBOUND (Off:2 Def:1),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,16-24 Left Center,,,,600.0,3.0,1.0,2.0,,,,,,,,,,,,,
602,PT05M12.00S,2025-01-15T02:36:36.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631223,93.38042049934296,51.470588235294116,1610612737,106,103,2025-01-15T02:41:23Z,5980000,False,7.0,10.0,1,right,MISS D. Roddy floating Shot,[1631223],1610612737.0,ATL,floating,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,1.22,Missed,,,,,,,,,,,,,,,,,,
603,PT05M10.00S,2025-01-15T02:36:38.9Z,4,REGULAR,rebound,offensive,[],1631223,,,1610612737,106,103,2025-01-15T02:41:23Z,5990000,False,,,0,,D. Roddy REBOUND (Off:2 Def:3),[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,602.0,5.0,3.0,2.0,,,,,,,,,,,,,
604,PT05M08.00S,2025-01-15T02:36:40.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631223,90.48948751642575,54.166666666666664,1610612737,106,103,2025-01-15T02:41:40Z,6000000,False,21.0,37.0,1,right,MISS D. Roddy putback Layup,[1631223],1610612737.0,ATL,putback,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,4.24,Missed,,,,,,,,,,,,,,,,,,
605,PT05M06.00S,2025-01-15T02:36:42.5Z,4,REGULAR,rebound,offensive,[],1631223,,,1610612737,106,103,2025-01-15T02:41:40Z,6010000,False,,,0,,D. Roddy REBOUND (Off:3 Def:3),[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,604.0,6.0,3.0,3.0,,,,,,,,,,,,,
606,PT04M51.00S,2025-01-15T02:36:55.5Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1629027,89.43823915900131,24.264705882352942,1610612737,106,103,2025-01-15T02:37:01Z,6020000,False,-129.0,47.0,1,right,MISS T. Young 13' step back Shot,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Mid-Range,8-16 Left,13.69,Missed,,,,,,,,,,,,,,,,,,
607,PT04M46.00S,2025-01-15T02:37:00.5Z,4,REGULAR,rebound,defensive,[],1628960,,,1610612756,106,103,2025-01-15T02:47:27Z,6030000,False,,,0,,G. Allen REBOUND (Off:0 Def:3),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Mid-Range,8-16 Left,,,,606.0,3.0,3.0,0.0,,,,,,,,,,,,,
608,PT04M42.00S,2025-01-15T02:37:11.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,106,103,2025-01-15T02:37:21Z,6040000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT04M42.00S,2025-01-15T02:38:21.1Z,4,REGULAR,substitution,out,[],203991,,,1610612756,106,103,2025-01-15T02:38:43Z,6050000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT04M42.00S,2025-01-15T02:38:21.1Z,4,REGULAR,substitution,out,[],1631223,,,1610612756,106,103,2025-01-15T02:38:43Z,6060000,False,,,0,,SUB out: D. Roddy,[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT04M42.00S,2025-01-15T02:38:21.1Z,4,REGULAR,substitution,out,[],1626145,,,1610612756,106,103,2025-01-15T02:38:43Z,6070000,False,,,0,,SUB out: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT04M42.00S,2025-01-15T02:38:21.1Z,4,REGULAR,substitution,out,[],1642346,,,1610612756,106,103,2025-01-15T02:38:43Z,6080000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT04M42.00S,2025-01-15T02:38:21.1Z,4,REGULAR,substitution,in,[],1630168,,,1610612756,106,103,2025-01-15T02:38:43Z,6090000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT04M42.00S,2025-01-15T02:38:21.1Z,4,REGULAR,substitution,in,[],1630249,,,1610612756,106,103,2025-01-15T02:38:43Z,6100000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT04M42.00S,2025-01-15T02:38:21.1Z,4,REGULAR,substitution,in,[],203078,,,1610612756,106,103,2025-01-15T02:38:43Z,6110000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT04M42.00S,2025-01-15T02:38:21.1Z,4,REGULAR,substitution,in,[],201142,,,1610612756,106,103,2025-01-15T02:38:43Z,6120000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT04M32.00S,2025-01-15T02:39:03.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,9.017739816031538,49.754901960784316,1610612756,106,103,2025-01-15T02:39:09Z,6130000,False,1.0,32.0,1,left,MISS B. Beal floating Shot,[203078],1610612756.0,PHX,floating,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,,,,,,,,,
618,PT04M28.00S,2025-01-15T02:39:07.9Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,106,103,2025-01-15T02:39:09Z,6140000,False,,,0,,O. Okongwu REBOUND (Off:8 Def:10),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,617.0,18.0,10.0,8.0,,,,,,,,,,,,,
619,PT04M21.00S,2025-01-15T02:39:14.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630168,90.48948751642575,49.754901960784316,1610612737,106,103,2025-01-15T02:39:20Z,6150000,False,-1.0,37.0,1,right,MISS O. Okongwu turnaround Hook,[1630168],1610612737.0,ATL,turnaround,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,3.69,Missed,,,,,,,,,,,,,,,,,,
620,PT04M18.00S,2025-01-15T02:39:17.1Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,106,103,2025-01-15T02:39:17Z,6160000,False,,,0,,O. Okongwu REBOUND (Off:9 Def:10),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,619.0,19.0,10.0,9.0,,,,,,,,,,,,,
622,PT04M14.00S,2025-01-15T02:40:27.1Z,4,REGULAR,foul,personal,['2freethrow'],203486,,,1610612737,106,103,2025-01-15T02:40:53Z,6180000,False,,,0,,M. Plumlee shooting personal FOUL (3 PF) (Young 2 FT),"[203486, 1629027]",1610612756.0,PHX,shooting,,,Plumlee,M. Plumlee,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,201638.0,,,,3.0,1.0,Young,1629027.0
624,PT04M14.00S,2025-01-15T02:40:56.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629027,,,1610612737,107,103,2025-01-15T02:40:56Z,6200000,False,,,0,,T. Young Free Throw 1 of 2 (36 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,36.0,,,,,,,,,,,,,,,,,
625,PT04M14.00S,2025-01-15T02:41:10.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629027,,,1610612737,108,103,2025-01-15T02:41:10Z,6210000,False,,,0,,T. Young Free Throw 2 of 2 (37 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,37.0,,,,,,,,,,,,,,,,,
626,PT04M01.00S,2025-01-15T02:41:28.3Z,4,REGULAR,foul,personal,['2freethrow'],1629726,,,1610612756,108,103,2025-01-15T02:41:54Z,6220000,False,,,0,,G. Mathews shooting personal FOUL (5 PF) (Beal 2 FT),"[1629726, 203078]",1610612737.0,ATL,shooting,,,Mathews,G. Mathews,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627526.0,,,,5.0,0.0,Beal,203078.0
628,PT04M01.00S,2025-01-15T02:41:55.4Z,4,REGULAR,freethrow,1 of 2,[],203078,,,1610612756,108,104,2025-01-15T02:42:10Z,6240000,False,,,0,,B. Beal Free Throw 1 of 2 (8 PTS),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
629,PT04M01.00S,2025-01-15T02:41:55.4Z,4,REGULAR,freethrow,2 of 2,[],203078,,,1610612756,108,104,2025-01-15T02:42:10Z,6250000,False,,,0,,MISS B. Beal Free Throw 2 of 2,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
630,PT03M59.00S,2025-01-15T02:41:57.4Z,4,REGULAR,rebound,defensive,[],1630700,,,1610612737,108,104,2025-01-15T02:42:10Z,6260000,False,,,0,,D. Daniels REBOUND (Off:2 Def:2),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,629.0,4.0,2.0,2.0,,,,,,,,,,,,,
631,PT03M43.00S,2025-01-15T02:42:25.5Z,4,REGULAR,3pt,Jump Shot,[],1630249,68.28186596583443,33.57843137254902,1610612737,111,104,2025-01-15T02:42:31Z,6270000,False,-82.0,246.0,1,right,V. Krejčí 25' 3PT  (15 PTS) (G. Mathews 1 AST),"[1630249, 1629726]",1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Left Center,25.91,Made,15.0,,,,,G. Mathews,1629726.0,1.0,,,,,,,,,,
633,PT03M19.00S,2025-01-15T02:42:48.4Z,4,REGULAR,2pt,Jump Shot,[],203078,3.3672798948751645,27.450980392156865,1610612756,111,104,2025-01-15T02:42:54Z,6290000,False,113.0,-21.0,1,left,MISS B. Beal 11' Jump Shot,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Mid-Range,8-16 Right,11.46,Missed,,,,,,,,,,,,,,,,,,
634,PT03M16.00S,2025-01-15T02:42:51.4Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,111,104,2025-01-15T02:42:54Z,6300000,False,,,0,,O. Okongwu REBOUND (Off:9 Def:11),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Right,,,,633.0,20.0,11.0,9.0,,,,,,,,,,,,,
635,PT03M05.00S,2025-01-15T02:43:02.7Z,4,REGULAR,3pt,Jump Shot,[],1629027,60.92312746386334,51.9607843137255,1610612737,111,104,2025-01-15T02:43:08Z,6310000,False,10.0,315.0,1,right,MISS T. Young 31' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,31.5,Missed,,,,,,,,,,,,,,,,,,
636,PT03M01.00S,2025-01-15T02:43:06.7Z,4,REGULAR,rebound,offensive,[],1629726,,,1610612737,111,104,2025-01-15T02:43:08Z,6320000,False,,,0,,G. Mathews REBOUND (Off:1 Def:2),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Center,,,,635.0,3.0,2.0,1.0,,,,,,,,,,,,,
637,PT03M00.00S,2025-01-15T02:43:08.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629726,68.01905387647832,63.48039215686274,1610612737,114,104,2025-01-15T02:43:13Z,6330000,False,67.0,248.0,1,right,G. Mathews 25' 3PT  (19 PTS),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Center,25.71,Made,19.0,,,,,,,,,,,,,,,,,
638,PT02M59.00S,2025-01-15T02:43:16.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,114,104,2025-01-15T02:43:16Z,6340000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT02M59.00S,2025-01-15T02:44:33.2Z,4,REGULAR,substitution,out,[],203486,,,1610612756,114,104,2025-01-15T02:44:49Z,6350000,False,,,0,,SUB out: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT02M59.00S,2025-01-15T02:44:33.2Z,4,REGULAR,substitution,in,[],1642345,,,1610612756,114,104,2025-01-15T02:44:49Z,6360000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT02M52.00S,2025-01-15T02:44:59.5Z,4,REGULAR,foul,personal,[],1630249,,,1610612756,114,104,2025-01-15T02:45:05Z,6370000,False,,,0,,V. Krejčí personal FOUL (2 PF),"[1630249, 201142]",1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1626300.0,,,,2.0,0.0,Durant,201142.0
643,PT02M43.00S,2025-01-15T02:45:25.0Z,4,REGULAR,turnover,bad pass,[],203078,,,1610612756,114,104,2025-01-15T02:45:29Z,6390000,False,,,0,,B. Beal bad pass TURNOVER (1 TO),"[203078, 1629027]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,Young,1629027.0,,,,
644,PT02M43.00S,2025-01-15T02:45:25.0Z,4,REGULAR,steal,,[],1629027,,,1610612737,114,104,2025-01-15T02:45:27Z,6400000,False,,,0,,T. Young STEAL (3 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
645,PT02M35.00S,2025-01-15T02:45:33.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629726,92.9862023653088,49.754901960784316,1610612737,114,104,2025-01-15T02:45:43Z,6410000,False,-1.0,13.0,1,right,MISS G. Mathews driving reverse Layup,[1629726],1610612737.0,ATL,driving reverse,,,Mathews,G. Mathews,,,,,Restricted Area,0-8 Center,1.35,Missed,,,,,,,,,,,,,,,,,,
646,PT02M30.00S,2025-01-15T02:45:38.3Z,4,REGULAR,rebound,defensive,[],203078,,,1610612756,114,104,2025-01-15T02:45:38Z,6420000,False,,,0,,B. Beal REBOUND (Off:0 Def:4),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,645.0,4.0,4.0,0.0,,,,,,,,,,,,,
647,PT02M27.00S,2025-01-15T02:45:41.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628960,27.020367936925098,20.098039215686274,1610612756,114,107,2025-01-15T02:45:48Z,6430000,False,150.0,201.0,1,left,G. Allen 25' 3PT running (9 PTS) (D. Booker 5 AST),"[1628960, 1626164]",1610612756.0,PHX,running,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,25.09,Made,9.0,,,,,D. Booker,1626164.0,5.0,,,,,,,,,,
649,PT01M57.00S,2025-01-15T02:46:11.0Z,4,REGULAR,3pt,Jump Shot,[],1630700,67.49342969776609,35.049019607843135,1610612737,114,107,2025-01-15T02:46:17Z,6450000,False,-75.0,253.0,1,right,MISS D. Daniels 26' 3PT,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,26.39,Missed,,,,,,,,,,,,,,,,,,
650,PT01M52.00S,2025-01-15T02:46:16.0Z,4,REGULAR,rebound,defensive,[],1628960,,,1610612756,114,107,2025-01-15T02:58:00Z,6460000,False,,,0,,G. Allen REBOUND (Off:0 Def:4),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,,,,649.0,4.0,4.0,0.0,,,,,,,,,,,,,
651,PT01M49.00S,2025-01-15T02:46:20.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626164,5.601182654402102,51.225490196078425,1610612756,114,109,2025-01-15T02:46:26Z,6470000,False,-6.0,0.0,1,left,D. Booker running Layup (30 PTS) (K. Durant 5 AST),"[1626164, 201142]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,0.61,Made,30.0,,,,,K. Durant,201142.0,5.0,,,,,,,,,,
653,PT01M28.00S,2025-01-15T02:46:43.3Z,4,REGULAR,3pt,Jump Shot,[],1629027,56.586727989487514,51.225490196078425,1610612737,117,109,2025-01-15T02:46:48Z,6490000,False,6.0,356.0,1,right,T. Young 35' 3PT step back (40 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Center,35.57,Made,40.0,,,,,,,,,,,,,,,,,
654,PT01M23.00S,2025-01-15T02:46:56.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630700,,,1610612756,117,109,2025-01-15T02:47:15Z,6500000,False,,,0,,D. Daniels personal FOUL (4 PF) (Booker 2 FT),"[1630700, 1626164]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,201638.0,,,,4.0,0.0,Booker,1626164.0
656,PT01M23.00S,2025-01-15T02:47:20.5Z,4,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,117,110,2025-01-15T02:47:20Z,6520000,False,,,0,,D. Booker Free Throw 1 of 2 (31 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
657,PT01M23.00S,2025-01-15T02:47:24.7Z,4,REGULAR,substitution,out,[],1642345,,,1610612756,117,110,2025-01-15T02:47:30Z,6530000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT01M23.00S,2025-01-15T02:47:24.7Z,4,REGULAR,substitution,in,[],1642346,,,1610612756,117,110,2025-01-15T02:47:30Z,6540000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT01M23.00S,2025-01-15T02:47:41.9Z,4,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,117,111,2025-01-15T02:47:41Z,6550000,False,,,0,,D. Booker Free Throw 2 of 2 (32 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,32.0,,,,,,,,,,,,,,,,,
660,PT01M03.00S,2025-01-15T02:48:02.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,91.01511169513797,57.35294117647059,1610612737,117,111,2025-01-15T02:48:08Z,6560000,False,37.0,32.0,1,right,MISS T. Young driving finger roll Layup,[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,4.88,Missed,,,,,,,,,,,,,,,,,,
661,PT01M02.00S,2025-01-15T02:48:03.3Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,117,111,2025-01-15T02:48:08Z,6570000,False,,,0,,O. Okongwu REBOUND (Off:10 Def:11),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,660.0,21.0,11.0,10.0,,,,,,,,,,,,,
662,PT01M02.00S,2025-01-15T02:48:06.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,94.40999984741211,50.0,1610612737,119,111,2025-01-15T02:48:06Z,6580000,False,0.0,0.0,1,right,O. Okongwu tip Layup (22 PTS),[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,0.0,Made,22.0,,,,,,,,,,,,,,,,,
663,PT00M51.00S,2025-01-15T02:48:17.8Z,4,REGULAR,3pt,Jump Shot,[],1642346,6.258212877792378,95.58823529411765,1610612756,119,111,2025-01-15T02:48:26Z,6590000,False,-228.0,6.0,1,left,MISS R. Dunn 3PT,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Left Corner 3,24+ Left,22.8,Missed,,,,,,,,,,,,,,,,,,
664,PT00M49.50S,2025-01-15T02:48:19.3Z,4,REGULAR,rebound,offensive,[],1626164,,,1610612756,119,111,2025-01-15T02:59:50Z,6600000,False,,,0,,D. Booker REBOUND (Off:2 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Left Corner 3,24+ Left,,,,663.0,4.0,2.0,2.0,,,,,,,,,,,,,
665,PT00M48.50S,2025-01-15T02:48:25.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626164,5.590000152587891,50.0,1610612756,119,111,2025-01-15T03:00:29Z,6610000,False,0.0,0.0,1,left,MISS D. Booker putback Layup,[1626164],1610612756.0,PHX,putback,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
666,PT00M47.30S,2025-01-15T02:48:26.9Z,4,REGULAR,rebound,offensive,[],1626164,,,1610612756,119,111,2025-01-15T03:00:29Z,6620000,False,,,0,,D. Booker REBOUND (Off:3 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,665.0,5.0,2.0,3.0,,,,,,,,,,,,,
667,PT00M41.50S,2025-01-15T02:48:28.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626164,25.969119579500656,81.37254901960785,1610612756,119,114,2025-01-15T02:48:32Z,6630000,False,-157.0,192.0,1,left,D. Booker 24' 3PT  (35 PTS) (K. Durant 6 AST),"[1626164, 201142]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,24.76,Made,35.0,,,,,K. Durant,201142.0,6.0,,,,,,,,,,
669,PT00M30.90S,2025-01-15T02:48:43.3Z,4,REGULAR,foul,personal,['2freethrow'],1642346,,,1610612737,119,114,2025-01-15T02:49:11Z,6650000,False,,,0,,R. Dunn shooting personal FOUL (4 PF) (Young 2 FT),"[1642346, 1629027]",1610612756.0,PHX,shooting,,,Dunn,R. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201638.0,,,,4.0,0.0,Young,1629027.0
671,PT00M30.90S,2025-01-15T02:49:19.0Z,4,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,119,114,2025-01-15T02:49:19Z,6670000,False,,,0,,MISS T. Young Free Throw 1 of 2,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
672,PT00M30.90S,2025-01-15T02:49:19.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,119,114,2025-01-15T02:49:19Z,6680000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,671.0,,,,,,,,,,,,,,,,
673,PT00M30.90S,2025-01-15T02:49:39.3Z,4,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,120,114,2025-01-15T02:49:39Z,6690000,False,,,0,,T. Young Free Throw 2 of 2 (41 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,41.0,,,,,,,,,,,,,,,,,
674,PT00M25.10S,2025-01-15T02:49:49.8Z,4,REGULAR,3pt,Jump Shot,[],1626164,30.831143232588698,61.51960784313726,1610612756,120,114,2025-01-15T02:49:55Z,6700000,False,-58.0,237.0,1,left,MISS D. Booker 24' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,24.42,Missed,,,,,,,,,,,,,,,,,,
675,PT00M22.30S,2025-01-15T02:49:52.6Z,4,REGULAR,rebound,defensive,[],1629027,,,1610612737,120,114,2025-01-15T02:49:55Z,6710000,False,,,0,,T. Young REBOUND (Off:2 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,,674.0,3.0,1.0,2.0,,,,,,,,,,,,,
