actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
263,PT05M36.00S,2025-01-24T01:25:03.1Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,41,55,2025-01-24T01:25:03Z,2630000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:0),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,262.0,3.0,0.0,3.0,,
264,PT05M36.00S,2025-01-24T01:25:05.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627751,,,1610612737,41,55,2025-01-24T01:25:27Z,2640000,False,,,0,,J. Poeltl shooting personal FOUL (2 PF) (Okongwu 2 FT),"[1627751, 1630168]",1610612761.0,TOR,shooting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,2003.0,2.0,0.0,Okongwu,1630168.0,,,,,,,,,,,,,,,
266,PT05M36.00S,2025-01-24T01:25:35.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630168,,,1610612737,42,55,2025-01-24T01:25:35Z,2660000,False,,,0,,O. Okongwu Free Throw 1 of 2 (9 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
267,PT05M36.00S,2025-01-24T01:25:36.5Z,2,REGULAR,substitution,out,[],1629726,,,1610612737,42,55,2025-01-24T01:25:57Z,2670000,False,,,0,,SUB out: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M36.00S,2025-01-24T01:25:36.5Z,2,REGULAR,substitution,out,[],1641711,,,1610612737,42,55,2025-01-24T01:25:57Z,2680000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M36.00S,2025-01-24T01:25:36.5Z,2,REGULAR,substitution,out,[],1629628,,,1610612737,42,55,2025-01-24T01:25:57Z,2690000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M36.00S,2025-01-24T01:25:36.5Z,2,REGULAR,substitution,in,[],1629631,,,1610612737,42,55,2025-01-24T01:25:57Z,2700000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M36.00S,2025-01-24T01:25:36.5Z,2,REGULAR,substitution,in,[],1630567,,,1610612737,42,55,2025-01-24T01:25:57Z,2710000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M36.00S,2025-01-24T01:25:36.5Z,2,REGULAR,substitution,in,[],1628971,,,1610612737,42,55,2025-01-24T01:25:57Z,2720000,False,,,0,,SUB in: B. Brown,[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M36.00S,2025-01-24T01:26:05.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630168,,,1610612737,43,55,2025-01-24T01:26:05Z,2730000,False,,,0,,O. Okongwu Free Throw 2 of 2 (10 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
274,PT05M26.00S,2025-01-24T01:26:18.8Z,2,REGULAR,foul,personal,[],1630249,,,1610612761,43,55,2025-01-24T01:26:25Z,2740000,False,,,0,,V. Krejčí personal FOUL (2 PF),"[1630249, 1630567]",1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,In The Paint (Non-RA),0-8 Center,202058.0,2.0,0.0,Barnes,1630567.0,,,,,,,,,,,,,,,
276,PT05M18.00S,2025-01-24T01:26:47.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642347,82.60512483574244,47.05882352941176,1610612761,43,55,2025-01-24T01:26:58Z,2760000,False,-15.0,111.0,1,right,MISS J. Shead 11' driving floating Shot,[1642347],1610612761.0,TOR,driving floating,,,Shead,J. Shead,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,11.2,,,,,,,,,
277,PT05M14.00S,2025-01-24T01:26:51.7Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,43,55,2025-01-24T01:26:58Z,2770000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,276.0,4.0,1.0,3.0,,
278,PT05M09.00S,2025-01-24T01:26:56.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630700,6.1268068331143235,51.470588235294116,1610612737,43,55,2025-01-24T01:27:09Z,2780000,False,-7.0,5.0,1,left,MISS D. Daniels running Layup,[1630700],1610612737.0,ATL,running,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,0.9,,,,,,,,,
280,PT05M08.00S,2025-01-24T01:27:00.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,43,55,2025-01-24T01:27:00Z,2790000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,278.0,,,,,
282,PT05M02.00S,2025-01-24T01:27:22.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629631,31.61957950065703,39.21568627450981,1610612737,43,55,2025-01-24T01:27:27Z,2810000,False,54.0,245.0,1,left,MISS D. Hunter 25' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,25.06,,,,,,,,,
283,PT04M59.00S,2025-01-24T01:27:25.2Z,2,REGULAR,rebound,defensive,[],1642347,,,1610612761,43,55,2025-01-24T01:27:27Z,2820000,False,,,0,,J. Shead REBOUND (Off:0 Def:1),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,282.0,1.0,1.0,0.0,,
284,PT04M49.00S,2025-01-24T01:27:35.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628449,85.75886990801577,48.77450980392157,1610612761,43,57,2025-01-24T01:27:42Z,2830000,False,-6.0,81.0,1,right,C. Boucher 8' driving floating Jump Shot (11 PTS) (S. Barnes 3 AST),"[1628449, 1630567]",1610612761.0,TOR,driving floating,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,11.0,,,,8.16,S. Barnes,1630567.0,3.0,,,,,,
286,PT04M35.00S,2025-01-24T01:27:50.1Z,2,REGULAR,3pt,Jump Shot,[],1630249,28.07161629434954,75.73529411764706,1610612737,46,57,2025-01-24T01:27:54Z,2850000,False,-129.0,211.0,1,left,V. Krejčí 24' 3PT  (6 PTS) (D. Hunter 1 AST),"[1630249, 1629631]",1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Left Center,,,,,,Made,6.0,,,,24.75,D. Hunter,1629631.0,1.0,,,,,,
288,PT04M17.00S,2025-01-24T01:28:07.6Z,2,REGULAR,2pt,Jump Shot,[],1630567,77.61169513797634,41.66666666666667,1610612761,46,57,2025-01-24T01:29:45Z,2870000,False,-42.0,158.0,1,right,MISS S. Barnes 16' turnaround Shot,[1630567],1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Center,,,,,,Missed,,,,,16.34,,,,,,,,,
289,PT04M12.00S,2025-01-24T01:28:12.6Z,2,REGULAR,rebound,defensive,[],1630700,,,1610612737,46,57,2025-01-24T01:28:14Z,2880000,False,,,0,,D. Daniels REBOUND (Off:2 Def:2),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,288.0,4.0,2.0,2.0,,
290,PT04M10.00S,2025-01-24T01:28:14.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630700,5.601182654402102,49.50980392156863,1610612737,48,57,2025-01-24T01:33:22Z,2890000,False,2.0,0.0,1,left,D. Daniels running Layup (9 PTS),[1630700],1610612737.0,ATL,running,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,,,,0.25,,,,,,,,,
291,PT03M49.00S,2025-01-24T01:28:35.3Z,2,REGULAR,3pt,Jump Shot,[],1628971,68.01905387647832,37.00980392156863,1610612761,48,57,2025-01-24T01:31:12Z,2900000,False,-65.0,248.0,1,right,MISS B. Brown 25' step back 3PT,[1628971],1610612761.0,TOR,step back,,,Brown,B. Brown,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,25.65,,,,,,,,,
292,PT03M49.00S,2025-01-24T01:28:35.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,48,57,2025-01-24T01:29:48Z,2910000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,291.0,,,,,
294,PT03M48.00S,2025-01-24T01:28:43.4Z,2,REGULAR,substitution,out,[],1630168,,,1610612737,48,57,2025-01-24T01:28:56Z,2930000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M48.00S,2025-01-24T01:28:43.4Z,2,REGULAR,substitution,out,[],1642347,,,1610612737,48,57,2025-01-24T01:28:56Z,2940000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M48.00S,2025-01-24T01:28:43.4Z,2,REGULAR,substitution,in,[],1629027,,,1610612737,48,57,2025-01-24T01:28:56Z,2950000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M48.00S,2025-01-24T01:28:43.4Z,2,REGULAR,substitution,in,[],1630558,,,1610612737,48,57,2025-01-24T01:28:56Z,2960000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M33.00S,2025-01-24T01:29:14.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630249,11.645860709592641,46.568627450980394,1610612737,50,57,2025-01-24T01:35:15Z,2970000,False,17.0,57.0,1,left,V. Krejčí floating Jump Shot (8 PTS),[1630249],1610612737.0,ATL,floating,,,Krejčí,V. Krejčí,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,8.0,,,,5.95,,,,,,,,,
300,PT03M33.00S,2025-01-24T01:29:20.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,50,57,2025-01-24T01:29:20Z,2990000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT03M33.00S,2025-01-24T01:31:38.2Z,2,REGULAR,substitution,out,[],203992,,,1610612761,50,57,2025-01-24T01:32:07Z,3000000,False,,,0,,SUB out: B. Bogdanović,[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M33.00S,2025-01-24T01:31:38.2Z,2,REGULAR,substitution,out,[],1628971,,,1610612761,50,57,2025-01-24T01:32:07Z,3010000,False,,,0,,SUB out: B. Brown,[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M33.00S,2025-01-24T01:31:38.2Z,2,REGULAR,substitution,out,[],1628449,,,1610612761,50,57,2025-01-24T01:32:07Z,3020000,False,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M33.00S,2025-01-24T01:31:38.2Z,2,REGULAR,substitution,in,[],1630168,,,1610612761,50,57,2025-01-24T01:32:07Z,3030000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M33.00S,2025-01-24T01:31:38.2Z,2,REGULAR,substitution,in,[],1641711,,,1610612761,50,57,2025-01-24T01:32:07Z,3040000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M33.00S,2025-01-24T01:31:38.2Z,2,REGULAR,substitution,in,[],1629628,,,1610612761,50,57,2025-01-24T01:32:07Z,3050000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT03M19.00S,2025-01-24T01:32:26.0Z,2,REGULAR,turnover,lost ball,[],1641711,,,1610612761,50,57,2025-01-24T01:32:39Z,3060000,False,,,0,,G. Dick lost ball TURNOVER (2 TO),"[1641711, 1630249]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Mid-Range,8-16 Left,,,,,,,,2.0,Krejčí,1630249.0,,,,,,,,,,
311,PT03M19.00S,2025-01-24T01:32:26.0Z,2,REGULAR,steal,,[],1630249,,,1610612737,50,57,2025-01-24T01:32:29Z,3070000,False,,,0,,V. Krejčí STEAL (1 STL),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
312,PT03M11.00S,2025-01-24T01:32:34.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629027,5.601182654402102,52.450980392156865,1610612737,50,57,2025-01-24T01:32:45Z,3080000,False,-12.0,0.0,1,left,MISS T. Young Layup,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,1.23,,,,,,,,,
313,PT03M06.00S,2025-01-24T01:32:39.2Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612761,50,57,2025-01-24T01:53:27Z,3090000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:3),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,312.0,4.0,3.0,1.0,,
316,PT03M04.00S,2025-01-24T01:32:46.1Z,2,REGULAR,turnover,out-of-bounds,[],1630558,,,1610612761,50,57,2025-01-24T01:32:59Z,3120000,False,,,0,,D. Mitchell bad pass out-of-bounds TURNOVER (2 TO),[1630558],1610612761.0,TOR,bad pass,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,2003.0,,,,,,,2.0,,,,,,,,,,,,
317,PT02M52.00S,2025-01-24T01:33:03.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630700,7.835085413929041,96.07843137254902,1610612737,53,57,2025-01-24T01:33:08Z,3130000,False,-230.0,21.0,1,left,D. Daniels 3PT  (12 PTS) (V. Krejčí 1 AST),"[1630700, 1630249]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Left Corner 3,24+ Left,,,,,,Made,12.0,,,,23.14,V. Krejčí,1630249.0,1.0,,,,,,
319,PT02M26.00S,2025-01-24T01:33:29.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,81.553876478318,46.568627450980394,1610612761,53,59,2025-01-24T01:33:35Z,3150000,False,-17.0,121.0,1,right,S. Barnes 12' pullup Jump Shot (9 PTS) (J. Poeltl 3 AST),"[1630567, 1627751]",1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,9.0,,,,12.21,J. Poeltl,1627751.0,3.0,,,,,,
320,PT02M16.00S,2025-01-24T01:33:39.2Z,2,REGULAR,turnover,lost ball,[],1629027,,,1610612737,53,59,2025-01-24T01:33:46Z,3160000,False,,,0,,T. Young lost ball TURNOVER (2 TO),"[1629027, 1627751]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,Poeltl,1627751.0,,,,,,,,,,
321,PT02M16.00S,2025-01-24T01:33:39.2Z,2,REGULAR,steal,,[],1627751,,,1610612761,53,59,2025-01-24T01:33:41Z,3170000,False,,,0,,J. Poeltl STEAL (2 STL),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
322,PT02M13.00S,2025-01-24T01:33:42.5Z,2,REGULAR,turnover,lost ball,[],1629628,,,1610612761,53,59,2025-01-24T01:33:51Z,3180000,False,,,0,,R. Barrett lost ball TURNOVER (5 TO),"[1629628, 1630249]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,,,,,,5.0,Krejčí,1630249.0,,,,,,,,,,
323,PT02M13.00S,2025-01-24T01:33:42.5Z,2,REGULAR,steal,,[],1630249,,,1610612737,53,59,2025-01-24T01:33:44Z,3190000,False,,,0,,V. Krejčí STEAL (2 STL),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
324,PT02M10.00S,2025-01-24T01:33:51.5Z,2,REGULAR,foul,offensive,[],1630168,,,1610612737,53,59,2025-01-24T01:34:13Z,3200000,False,,,0,,O. Okongwu off-the-ball offensive FOUL (2 PF),"[1630168, 1627751]",1610612737.0,ATL,off-the-ball,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,202058.0,2.0,0.0,Poeltl,1627751.0,,,,,,,,,,,,,,,
326,PT02M10.00S,2025-01-24T01:33:51.5Z,2,REGULAR,turnover,offensive foul,[],1630168,,,1610612737,53,59,2025-01-24T01:33:51Z,3220000,False,,,0,,O. Okongwu offensive foul TURNOVER (2 TO),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,202058.0,,,,,,,2.0,,,,,,,,,,,,
327,PT01M59.00S,2025-01-24T01:34:16.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627751,93.38042049934296,50.245098039215684,1610612761,53,61,2025-01-24T01:34:25Z,3230000,False,1.0,10.0,1,right,J. Poeltl driving DUNK (10 PTS) (G. Dick 1 AST),"[1627751, 1641711]",1610612761.0,TOR,driving,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,,,,0.98,G. Dick,1641711.0,1.0,,,,,,
328,PT01M59.00S,2025-01-24T01:34:20.7Z,2,REGULAR,foul,personal,['1freethrow'],1630168,,,1610612761,53,61,2025-01-24T01:34:46Z,3240000,False,,,0,,O. Okongwu shooting personal FOUL (3 PF) (Poeltl 1 FT),"[1630168, 1627751]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,2003.0,3.0,0.0,Poeltl,1627751.0,,,,,,,,,,,,,,,
330,PT01M59.00S,2025-01-24T01:34:28.3Z,2,REGULAR,substitution,out,[],1630168,,,1610612761,53,61,2025-01-24T01:34:53Z,3260000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT01M59.00S,2025-01-24T01:34:28.3Z,2,REGULAR,substitution,in,[],1631230,,,1610612761,53,61,2025-01-24T01:34:53Z,3270000,False,,,0,,SUB in: D. Barlow,[1631230],1610612737.0,ATL,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT01M59.00S,2025-01-24T01:34:49.7Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1627751,,,1610612761,53,62,2025-01-24T01:34:49Z,3280000,False,,,0,,J. Poeltl Free Throw 1 of 1 (11 PTS),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
335,PT01M44.00S,2025-01-24T01:35:05.6Z,2,REGULAR,3pt,Jump Shot,[],1631230,9.411957950065702,3.1862745098039214,1610612737,56,62,2025-01-24T01:35:11Z,3290000,False,234.0,36.0,1,left,D. Barlow 3PT  (9 PTS) (D. Daniels 4 AST),"[1631230, 1630700]",1610612737.0,ATL,,,,Barlow,D. Barlow,,,,,Right Corner 3,24+ Right,,,,,,Made,9.0,,,,23.69,D. Daniels,1630700.0,4.0,,,,,,
337,PT01M22.00S,2025-01-24T01:35:27.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,90.48948751642575,62.254901960784316,1610612761,56,62,2025-01-24T01:39:07Z,3310000,False,61.0,37.0,1,right,MISS S. Barnes 7' finger roll Layup,[1630567],1610612761.0,TOR,finger roll,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,7.15,,,,,,,,,
338,PT01M19.00S,2025-01-24T01:35:30.2Z,2,REGULAR,rebound,defensive,[],1630700,,,1610612737,56,62,2025-01-24T01:51:04Z,3320000,False,,,0,,D. Daniels REBOUND (Off:2 Def:3),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,337.0,5.0,3.0,2.0,,
339,PT01M14.00S,2025-01-24T01:35:35.0Z,2,REGULAR,turnover,bad pass,[],1629027,,,1610612737,56,62,2025-01-24T01:35:40Z,3330000,False,,,0,,T. Young bad pass TURNOVER (3 TO),"[1629027, 1641711]",1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,16-24 Right,,,,,,,,3.0,Dick,1641711.0,,,,,,,,,,
340,PT01M14.00S,2025-01-24T01:35:35.0Z,2,REGULAR,steal,,[],1641711,,,1610612761,56,62,2025-01-24T01:35:36Z,3340000,False,,,0,,G. Dick STEAL (2 STL),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
341,PT01M09.00S,2025-01-24T01:35:40.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629628,93.38042049934296,50.0,1610612761,56,64,2025-01-24T01:36:46Z,3350000,False,0.0,10.0,1,right,R. Barrett running Layup (5 PTS),[1629628],1610612761.0,TOR,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,,,,0.97,,,,,,,,,
342,PT00M59.30S,2025-01-24T01:35:50.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631230,5.995400788436268,47.549019607843135,1610612737,56,64,2025-01-24T01:40:08Z,3360000,False,12.0,4.0,1,left,MISS D. Barlow cutting Layup - blocked,"[1631230, 1627751]",1610612737.0,ATL,cutting,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,1.29,,,,,,,,Poeltl,1627751.0
343,PT00M59.30S,2025-01-24T01:35:50.2Z,2,REGULAR,block,,[],1627751,,,1610612737,56,64,2025-01-24T01:35:53Z,3370000,False,,,0,,J. Poeltl BLOCK (2 BLK),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
344,PT00M56.50S,2025-01-24T01:35:53.0Z,2,REGULAR,rebound,defensive,[],1641711,,,1610612761,56,64,2025-01-24T01:35:55Z,3380000,False,,,0,,G. Dick REBOUND (Off:0 Def:2),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,342.0,2.0,2.0,0.0,,
345,PT00M47.30S,2025-01-24T01:36:04.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,91.5407358738502,55.63725490196079,1610612761,56,64,2025-01-24T01:36:20Z,3390000,False,28.0,27.0,1,right,MISS S. Barnes driving Layup,[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,3.9,,,,,,,,,
347,PT00M46.30S,2025-01-24T01:36:05.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,56,64,2025-01-24T01:36:20Z,3410000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,345.0,,,,,
349,PT00M46.30S,2025-01-24T01:36:30.7Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629631,,,1610612761,56,64,2025-01-24T01:36:50Z,3430000,False,,,0,,D. Hunter away-from-play personal FOUL (1 PF) (Barnes 1 FT),"[1629631, 1630567]",1610612737.0,ATL,away-from-play,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,202058.0,1.0,0.0,Barnes,1630567.0,,,,,,,,,,,,,,,
351,PT00M46.30S,2025-01-24T01:36:51.3Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1630567,,,1610612761,56,65,2025-01-24T01:36:51Z,3450000,False,,,0,,S. Barnes away-from-play Free Throw 1 of 1 (10 PTS),[1630567],1610612761.0,TOR,away-from-play,,,Barnes,S. Barnes,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
352,PT00M44.20S,2025-01-24T01:37:08.7Z,2,REGULAR,turnover,out-of-bounds,[],1641711,,,1610612761,56,65,2025-01-24T01:37:18Z,3460000,False,,,0,,G. Dick step out-of-bounds TURNOVER (3 TO),[1641711],1610612761.0,TOR,step,,,Dick,G. Dick,,,,,Mid-Range,8-16 Right,1627519.0,,,,,,,3.0,,,,,,,,,,,,
353,PT00M40.70S,2025-01-24T01:37:23.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630700,11.645860709592641,42.40196078431372,1610612737,58,65,2025-01-24T01:37:31Z,3470000,False,38.0,57.0,1,left,D. Daniels 6' driving floating Jump Shot (14 PTS),[1630700],1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,14.0,,,,6.85,,,,,,,,,
354,PT00M40.70S,2025-01-24T01:37:29.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629628,,,1610612737,58,65,2025-01-24T01:37:46Z,3480000,False,,,0,,R. Barrett shooting personal FOUL (2 PF) (Daniels 1 FT),"[1629628, 1630700]",1610612761.0,TOR,shooting,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,2003.0,2.0,0.0,Daniels,1630700.0,,,,,,,,,,,,,,,
