actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
417,PT07M09.00S,2024-11-26T02:06:11.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,92.59198423127464,49.01960784313725,1610612742,82,77,2024-11-26T02:06:18Z,4140000,False,-5.0,17.0,1,right,D. Gafford driving reverse Layup (10 PTS) (K. Irving 3 AST),"[1629655, 202681]",1610612742.0,DAL,driving reverse,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,1.78,Made,,,,,,,10.0,,,K. Irving,202681.0,3.0,,,,
419,PT07M00.00S,2024-11-26T02:06:20.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630552,6.652431011826544,48.03921568627451,1610612737,84,77,2024-11-26T02:06:27Z,4160000,False,10.0,10.0,1,left,J. Johnson cutting DUNK (20 PTS) (T. Young 11 AST),"[1630552, 1629027]",1610612737.0,ATL,cutting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,1.4,Made,,,,,,,20.0,,,T. Young,1629027.0,11.0,,,,
421,PT06M48.00S,2024-11-26T02:06:32.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630702,82.47371879106439,51.225490196078425,1610612742,84,77,2024-11-26T02:06:39Z,4180000,False,6.0,112.0,1,right,MISS J. Hardy 11' pullup Shot,[1630702],1610612742.0,DAL,pullup,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),8-16 Center,,,11.24,Missed,,,,,,,,,,,,,,,,
422,PT06M44.00S,2024-11-26T02:06:36.4Z,3,REGULAR,rebound,offensive,[],1629655,,,1610612742,84,77,2024-11-26T02:06:36Z,4190000,False,,,0,,D. Gafford REBOUND (Off:3 Def:4),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),8-16 Center,,,,,421.0,7.0,4.0,3.0,,,,,,,,,,,,
423,PT06M43.00S,2024-11-26T02:06:37.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630702,67.62483574244416,41.42156862745098,1610612742,84,77,2024-11-26T02:06:44Z,4200000,False,-43.0,252.0,1,right,MISS J. Hardy 25' 3PT,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Center,,,25.54,Missed,,,,,,,,,,,,,,,,
424,PT06M39.00S,2024-11-26T02:06:41.6Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,84,77,2024-11-26T02:06:44Z,4210000,False,,,0,,C. Capela REBOUND (Off:2 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Center,,,,,423.0,4.0,2.0,2.0,,,,,,,,,,,,
425,PT06M34.00S,2024-11-26T02:06:45.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1642258,25.706307490144546,81.86274509803921,1610612737,84,77,2024-11-26T02:06:55Z,4220000,False,-159.0,189.0,1,left,MISS Z. Risacher 24' running 3PT,[1642258],1610612737.0,ATL,running,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,,,24.73,Missed,,,,,,,,,,,,,,,,
426,PT06M31.00S,2024-11-26T02:06:48.8Z,3,REGULAR,rebound,defensive,[],1630702,,,1610612742,84,77,2024-11-26T02:06:55Z,4230000,False,,,0,,J. Hardy REBOUND (Off:0 Def:2),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,,,,,425.0,2.0,2.0,0.0,,,,,,,,,,,,
427,PT06M24.00S,2024-11-26T02:06:56.0Z,3,REGULAR,3pt,Jump Shot,[],202681,67.88764783180025,62.00980392156863,1610612742,84,77,2024-11-26T02:07:02Z,4240000,False,60.0,249.0,1,right,MISS K. Irving 25' 3PT,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,,,25.65,Missed,,,,,,,,,,,,,,,,
428,PT06M20.00S,2024-11-26T02:07:00.0Z,3,REGULAR,rebound,defensive,[],1642258,,,1610612737,84,77,2024-11-26T02:07:02Z,4250000,False,,,0,,Z. Risacher REBOUND (Off:0 Def:2),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Center,,,,,427.0,2.0,2.0,0.0,,,,,,,,,,,,
429,PT06M07.00S,2024-11-26T02:07:12.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,19.004599211563733,39.950980392156865,1610612737,84,77,2024-11-26T02:07:18Z,4260000,False,50.0,126.0,1,left,MISS T. Young 13' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,13.57,Missed,,,,,,,,,,,,,,,,
430,PT06M05.00S,2024-11-26T02:07:14.6Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612742,84,77,2024-11-26T02:07:18Z,4270000,False,,,0,,D. Gafford REBOUND (Off:3 Def:5),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),8-16 Center,,,,,429.0,8.0,5.0,3.0,,,,,,,,,,,,
431,PT05M59.00S,2024-11-26T02:07:21.4Z,3,REGULAR,2pt,Jump Shot,[],202681,77.87450722733246,37.00980392156863,1610612742,84,77,2024-11-26T02:07:27Z,4280000,False,-65.0,155.0,1,right,MISS K. Irving 16' step back Shot,[202681],1610612742.0,DAL,step back,,,Irving,K. Irving,,,,,Mid-Range,16-24 Left Center,,,16.85,Missed,,,,,,,,,,,,,,,,
432,PT05M56.00S,2024-11-26T02:07:24.4Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,84,77,2024-11-26T02:07:27Z,4290000,False,,,0,,C. Capela REBOUND (Off:2 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Left Center,,,,,431.0,5.0,3.0,2.0,,,,,,,,,,,,
433,PT05M51.00S,2024-11-26T02:07:28.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1642258,6.783837056504599,49.754901960784316,1610612737,84,77,2024-11-26T02:07:36Z,4300000,False,1.0,11.0,1,left,MISS Z. Risacher running DUNK - blocked,"[1642258, 1629655]",1610612737.0,ATL,running,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,1.14,Missed,,,,,,,,Gafford,1629655.0,,,,,,,
434,PT05M51.00S,2024-11-26T02:07:28.9Z,3,REGULAR,block,,[],1629655,,,1610612737,84,77,2024-11-26T02:07:31Z,4310000,False,,,0,,D. Gafford BLOCK (2 BLK),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
435,PT05M48.00S,2024-11-26T02:07:31.9Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612742,84,77,2024-11-26T02:07:36Z,4320000,False,,,0,,P. Washington REBOUND (Off:0 Def:6),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,433.0,6.0,6.0,0.0,,,,,,,,,,,,
436,PT05M44.00S,2024-11-26T02:07:35.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203915,95.0886990801577,94.85294117647058,1610612742,84,80,2024-11-26T02:07:44Z,4330000,False,224.0,-6.0,1,right,S. Dinwiddie 3PT running (11 PTS) (K. Irving 4 AST),"[203915, 202681]",1610612742.0,DAL,running,,,Dinwiddie,S. Dinwiddie,,,,,Right Corner 3,24+ Right,,,22.44,Made,,,,,,,11.0,,,K. Irving,202681.0,4.0,,,,
438,PT05M27.00S,2024-11-26T02:07:53.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,6.521024967148489,50.73529411764706,1610612737,86,80,2024-11-26T02:08:02Z,4350000,False,-4.0,9.0,1,left,J. Johnson cutting Layup (22 PTS) (T. Young 12 AST),"[1630552, 1629027]",1610612737.0,ATL,cutting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,0.95,Made,,,,,,,22.0,,,T. Young,1629027.0,12.0,,,,
440,PT05M26.00S,2024-11-26T02:08:07.5Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612742,86,80,2024-11-26T02:08:19Z,4370000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612737.0,ATL,,,,,,,,,,,,1626302.0,,,,,,,,,,,,,,,,,,,
441,PT05M14.00S,2024-11-26T02:08:27.1Z,3,REGULAR,foul,offensive,[],1629023,,,1610612742,86,80,2024-11-26T02:09:19Z,4380000,False,,,0,,P. Washington off-the-ball offensive FOUL (2 PF),"[1629023, 1630552]",1610612742.0,DAL,off-the-ball,,,Washington,P. Washington,,,,,Mid-Range,16-24 Right Center,2882.0,,,,,,,,,,,,,,,,2.0,0.0,Johnson,1630552.0
443,PT05M14.00S,2024-11-26T02:08:27.1Z,3,REGULAR,turnover,offensive foul,[],1629023,,,1610612742,86,80,2024-11-26T02:09:19Z,4400000,False,,,0,,P. Washington offensive foul TURNOVER (1 TO),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Right Center,1626302.0,1.0,,,,,,,,,,,,,,,,,,
444,PT05M14.00S,2024-11-26T02:08:38.6Z,3,REGULAR,substitution,out,[],1630552,,,1610612737,86,80,2024-11-26T02:08:49Z,4410000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT05M14.00S,2024-11-26T02:08:38.6Z,3,REGULAR,substitution,out,[],1642258,,,1610612737,86,80,2024-11-26T02:08:49Z,4420000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT05M14.00S,2024-11-26T02:08:38.6Z,3,REGULAR,substitution,out,[],203991,,,1610612737,86,80,2024-11-26T02:08:49Z,4430000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT05M14.00S,2024-11-26T02:08:38.6Z,3,REGULAR,substitution,out,[],1630702,,,1610612737,86,80,2024-11-26T02:08:49Z,4440000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT05M14.00S,2024-11-26T02:08:38.6Z,3,REGULAR,substitution,out,[],1629655,,,1610612737,86,80,2024-11-26T02:08:49Z,4450000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT05M14.00S,2024-11-26T02:08:38.6Z,3,REGULAR,substitution,in,[],1629631,,,1610612737,86,80,2024-11-26T02:08:49Z,4460000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT05M14.00S,2024-11-26T02:08:38.6Z,3,REGULAR,substitution,in,[],203992,,,1610612737,86,80,2024-11-26T02:08:49Z,4470000,False,,,0,,SUB in: B. Bogdanović,[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT05M14.00S,2024-11-26T02:08:38.6Z,3,REGULAR,substitution,in,[],1630168,,,1610612737,86,80,2024-11-26T02:08:49Z,4480000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT05M14.00S,2024-11-26T02:08:38.6Z,3,REGULAR,substitution,in,[],1628467,,,1610612737,86,80,2024-11-26T02:08:49Z,4490000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT05M14.00S,2024-11-26T02:08:38.6Z,3,REGULAR,substitution,in,[],1641789,,,1610612737,86,80,2024-11-26T02:08:49Z,4500000,False,,,0,,SUB in: J. Gortman,[1641789],1610612742.0,DAL,,,,Gortman,J. Gortman,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT05M04.00S,2024-11-26T02:08:59.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629027,17.427726675427067,40.931372549019606,1610612737,86,80,2024-11-26T02:09:07Z,4510000,False,45.0,111.0,1,left,MISS T. Young 12' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,12.02,Missed,,,,,,,,,,,,,,,,
455,PT05M02.00S,2024-11-26T02:09:01.6Z,3,REGULAR,rebound,defensive,[],203915,,,1610612742,86,80,2024-11-26T02:09:07Z,4520000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:2),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,,,,,454.0,2.0,2.0,0.0,,,,,,,,,,,,
456,PT05M02.00S,2024-11-26T02:09:04.8Z,3,REGULAR,foul,personal,[],1629027,,,1610612742,86,80,2024-11-26T02:09:09Z,4530000,False,,,0,,T. Young personal FOUL (1 PF),"[1629027, 203915]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,1626302.0,,,,,,,,,,,,,,,,1.0,0.0,Dinwiddie,203915.0
458,PT04M51.00S,2024-11-26T02:09:32.2Z,3,REGULAR,3pt,Jump Shot,[],203915,80.76544021024968,91.42156862745098,1610612742,86,83,2024-11-26T02:09:52Z,4550000,False,207.0,128.0,1,right,S. Dinwiddie 24' 3PT step back (14 PTS),[203915],1610612742.0,DAL,step back,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,24.36,Made,,,,,,,14.0,,,,,,,,,
459,PT04M32.00S,2024-11-26T02:09:50.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,17.296320630749015,56.127450980392155,1610612737,86,83,2024-11-26T02:09:55Z,4560000,False,-31.0,110.0,1,left,MISS D. Hunter 11' pullup Shot,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,,,11.43,Missed,,,,,,,,,,,,,,,,
460,PT04M29.00S,2024-11-26T02:09:53.2Z,3,REGULAR,rebound,offensive,[],1630700,,,1610612737,86,83,2024-11-26T02:09:55Z,4570000,False,,,0,,D. Daniels REBOUND (Off:1 Def:0),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,459.0,1.0,0.0,1.0,,,,,,,,,,,,
461,PT04M29.00S,2024-11-26T02:09:53.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630700,5.590000152587891,50.0,1610612737,86,83,2024-11-26T02:09:53Z,4580000,False,0.0,0.0,1,left,MISS D. Daniels tip Layup,[1630700],1610612737.0,ATL,tip,,,Daniels,D. Daniels,,,,,Mid-Range,8-16 Left,,,0.0,Missed,,,,,,,,,,,,,,,,
462,PT04M28.00S,2024-11-26T02:09:54.8Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,86,83,2024-11-26T02:09:54Z,4590000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,,,,,461.0,5.0,2.0,3.0,,,,,,,,,,,,
463,PT04M28.00S,2024-11-26T02:09:54.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630168,5.590000152587891,50.0,1610612737,86,83,2024-11-26T02:09:57Z,4600000,False,0.0,0.0,1,left,MISS O. Okongwu tip Layup - blocked,"[1630168, 1629023]",1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,Washington,1629023.0,,,,,,,
464,PT04M28.00S,2024-11-26T02:09:54.8Z,3,REGULAR,block,,[],1629023,,,1610612737,86,83,2024-11-26T02:09:56Z,4610000,False,,,0,,P. Washington BLOCK (2 BLK),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
465,PT04M28.00S,2024-11-26T02:09:54.8Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,86,83,2024-11-26T02:09:57Z,4620000,False,,,0,,O. Okongwu REBOUND (Off:4 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,463.0,6.0,2.0,4.0,,,,,,,,,,,,
466,PT04M24.00S,2024-11-26T02:09:58.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629631,27.283180026281208,78.18627450980392,1610612737,86,83,2024-11-26T02:10:04Z,4630000,False,-141.0,204.0,1,left,MISS D. Hunter 24' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,,,24.79,Missed,,,,,,,,,,,,,,,,
467,PT04M22.00S,2024-11-26T02:10:00.4Z,3,REGULAR,rebound,defensive,[],1628467,,,1610612742,86,83,2024-11-26T02:10:04Z,4640000,False,,,0,,M. Kleber REBOUND (Off:0 Def:4),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Left Center,,,,,466.0,4.0,4.0,0.0,,,,,,,,,,,,
468,PT04M14.00S,2024-11-26T02:10:07.8Z,3,REGULAR,3pt,Jump Shot,[],203915,90.22667542706965,95.09803921568627,1610612742,86,86,2024-11-26T02:10:18Z,4650000,False,225.0,39.0,1,right,S. Dinwiddie 3PT step back (17 PTS),[203915],1610612742.0,DAL,step back,,,Dinwiddie,S. Dinwiddie,,,,,Right Corner 3,24+ Right,,,22.89,Made,,,,,,,17.0,,,,,,,,,
469,PT04M00.00S,2024-11-26T02:10:22.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,9.017739816031538,51.9607843137255,1610612737,86,86,2024-11-26T02:10:27Z,4660000,False,-10.0,32.0,1,left,MISS D. Daniels driving Layup,[1630700],1610612737.0,ATL,driving,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,3.38,Missed,,,,,,,,,,,,,,,,
470,PT03M57.00S,2024-11-26T02:10:25.8Z,3,REGULAR,rebound,defensive,[],202681,,,1610612742,86,86,2024-11-26T02:10:27Z,4670000,False,,,0,,K. Irving REBOUND (Off:2 Def:3),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,,469.0,5.0,3.0,2.0,,,,,,,,,,,,
471,PT03M53.00S,2024-11-26T02:10:29.4Z,3,REGULAR,turnover,lost ball,[],202681,,,1610612742,86,86,2024-11-26T02:10:35Z,4680000,False,,,0,,K. Irving lost ball TURNOVER (3 TO),"[202681, 1630700]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,3.0,,,,,,,Daniels,1630700.0,,,,,,,,,,
472,PT03M53.00S,2024-11-26T02:10:29.4Z,3,REGULAR,steal,,[],1630700,,,1610612737,86,86,2024-11-26T02:16:45Z,4690000,False,,,0,,D. Daniels STEAL (2 STL),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
473,PT03M50.00S,2024-11-26T02:10:32.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629027,30.17411300919842,28.921568627450984,1610612737,86,86,2024-11-26T02:10:39Z,4700000,False,105.0,231.0,1,left,MISS T. Young 25' running pullup 3PT,[1629027],1610612737.0,ATL,running pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,25.4,Missed,,,,,,,,,,,,,,,,
474,PT03M48.00S,2024-11-26T02:10:34.9Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612742,86,86,2024-11-26T02:10:39Z,4710000,False,,,0,,P. Washington REBOUND (Off:0 Def:7),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,,,,,473.0,7.0,7.0,0.0,,,,,,,,,,,,
475,PT03M32.00S,2024-11-26T02:10:50.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,94.30026281208936,47.30392156862745,1610612742,86,88,2024-11-26T02:10:57Z,4720000,False,-13.0,1.0,1,right,P. Washington cutting Layup (8 PTS) (S. Dinwiddie 2 AST),"[1629023, 203915]",1610612742.0,DAL,cutting,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,1.35,Made,,,,,,,8.0,,,S. Dinwiddie,203915.0,2.0,,,,
477,PT03M13.00S,2024-11-26T02:11:09.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,7.046649145860711,44.11764705882353,1610612737,86,88,2024-11-26T02:11:18Z,4740000,False,29.0,14.0,1,left,MISS D. Daniels cutting Layup,[1630700],1610612737.0,ATL,cutting,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,3.24,Missed,,,,,,,,,,,,,,,,
479,PT03M10.00S,2024-11-26T02:11:12.4Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612742,86,88,2024-11-26T02:11:18Z,4760000,False,,,0,,P. Washington REBOUND (Off:0 Def:8),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,477.0,8.0,8.0,0.0,,,,,,,,,,,,
480,PT03M08.00S,2024-11-26T02:11:14.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202681,73.01248357424441,17.892156862745097,1610612742,86,88,2024-11-26T02:11:29Z,4770000,False,-161.0,201.0,1,right,MISS K. Irving 25' running 3PT,[202681],1610612742.0,DAL,running,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,25.74,Missed,,,,,,,,,,,,,,,,
481,PT03M08.00S,2024-11-26T02:11:14.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612737,86,88,2024-11-26T02:11:29Z,4780000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,480.0,,,,,,,,,,,,,,,
482,PT03M05.00S,2024-11-26T02:11:21.5Z,3,REGULAR,foul,personal,[],1629023,,,1610612737,86,88,2024-11-26T02:11:26Z,4790000,False,,,0,,P. Washington loose ball personal FOUL (3 PF),"[1629023, 1629631]",1610612742.0,DAL,loose ball,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,11629177.0,,,,,,,,,,,,,,,,3.0,0.0,Hunter,1629631.0
484,PT03M05.00S,2024-11-26T02:11:28.9Z,3,REGULAR,substitution,out,[],1629023,,,1610612737,86,88,2024-11-26T02:11:33Z,4810000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT03M05.00S,2024-11-26T02:11:28.9Z,3,REGULAR,substitution,in,[],1630230,,,1610612737,86,88,2024-11-26T02:11:33Z,4820000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT02M51.00S,2024-11-26T02:11:52.8Z,3,REGULAR,3pt,Jump Shot,[],203992,30.962549277266753,70.09803921568627,1610612737,89,88,2024-11-26T02:11:58Z,4830000,False,-100.0,239.0,1,left,B. Bogdanović 25' 3PT  (10 PTS) (T. Young 13 AST),"[203992, 1629027]",1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Left Center,,,25.88,Made,,,,,,,10.0,,,T. Young,1629027.0,13.0,,,,
488,PT02M30.00S,2024-11-26T02:12:13.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628467,89.70105124835742,56.127450980392155,1610612742,89,88,2024-11-26T02:12:25Z,4850000,False,31.0,44.0,1,right,MISS M. Kleber driving floating bank Shot,[1628467],1610612742.0,DAL,driving floating bank,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),0-8 Center,,,5.38,Missed,,,,,,,,,,,,,,,,
489,PT02M24.00S,2024-11-26T02:12:19.1Z,3,REGULAR,rebound,offensive,[],1628467,,,1610612742,89,88,2024-11-26T02:12:19Z,4860000,False,,,0,,M. Kleber REBOUND (Off:1 Def:4),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),0-8 Center,,,,,488.0,5.0,4.0,1.0,,,,,,,,,,,,
490,PT02M24.00S,2024-11-26T02:12:19.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628467,94.40999984741211,50.0,1610612742,89,90,2024-11-26T02:12:19Z,4870000,False,0.0,0.0,1,right,M. Kleber tip Layup (5 PTS),[1628467],1610612742.0,DAL,tip,,,Kleber,M. Kleber,,,,,Mid-Range,8-16 Left,,,0.0,Made,,,,,,,5.0,,,,,,,,,
491,PT02M19.00S,2024-11-26T02:12:23.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,16.376478318002626,55.14705882352941,1610612737,91,90,2024-11-26T02:12:40Z,4880000,False,-26.0,101.0,1,left,B. Bogdanović 10' driving floating Jump Shot (12 PTS) (D. Hunter 1 AST),"[203992, 1629631]",1610612737.0,ATL,driving floating,,,Bogdanović,B. Bogdanović,,,,,In The Paint (Non-RA),8-16 Center,,,10.46,Made,,,,,,,12.0,,,D. Hunter,1629631.0,1.0,,,,
493,PT02M05.00S,2024-11-26T02:12:39.9Z,3,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612742,91,90,2024-11-26T02:12:52Z,4900000,False,,,0,,O. Okongwu shooting personal FOUL (2 PF) (Irving 2 FT),"[1630168, 202681]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,11629177.0,,,,,,,,,,,,,,,,2.0,0.0,Irving,202681.0
495,PT02M05.00S,2024-11-26T02:13:16.3Z,3,REGULAR,freethrow,1 of 2,[],202681,,,1610612742,91,91,2024-11-26T02:13:16Z,4920000,False,,,0,,K. Irving Free Throw 1 of 2 (13 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,Made,,,,,,,13.0,,,,,,,,,
496,PT02M05.00S,2024-11-26T02:13:18.2Z,3,REGULAR,substitution,out,[],1630700,,,1610612742,91,91,2024-11-26T02:13:27Z,4930000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT02M05.00S,2024-11-26T02:13:18.2Z,3,REGULAR,substitution,out,[],1629027,,,1610612742,91,91,2024-11-26T02:13:27Z,4940000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
