actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
614,PT03M58.00S,2024-12-27T02:40:42.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203897,,,1610612737,118,126,2024-12-27T02:43:08Z,6050000,False,,,0,,Z. LaVine clear-path personal FOUL (3 PF) (Young 2 FT),"[203897, 1629027]",1610612741.0,CHI,clear-path,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,1627964.0,,3.0,0.0,Young,1629027.0,,,,,,,,
617,PT03M58.00S,2024-12-27T02:43:33.3Z,4,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,119,126,2024-12-27T02:43:54Z,6080000,False,,,0,,T. Young clear-path Free Throw 1 of 2 (19 PTS),[1629027],1610612737.0,ATL,clear-path,,,Young,T. Young,,,,,,,,Made,,,,,,,,,,,,,,,19.0,,,
618,PT03M58.00S,2024-12-27T02:43:33.3Z,4,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,120,126,2024-12-27T02:43:54Z,6090000,False,,,0,,T. Young clear-path Free Throw 2 of 2 (20 PTS),[1629027],1610612737.0,ATL,clear-path,,,Young,T. Young,,,,,,,,Made,,,,,,,,,,,,,,,20.0,,,
619,PT03M40.00S,2024-12-27T02:44:18.7Z,4,REGULAR,3pt,Jump Shot,[],1630700,69.20170827858082,75.49019607843137,1610612737,120,126,2024-12-27T02:44:24Z,6100000,False,127.0,237.0,1,right,MISS D. Daniels 26' 3PT,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,26.91,Missed,,,,,,,,,,,,,,,,,,
620,PT03M37.00S,2024-12-27T02:44:21.7Z,4,REGULAR,rebound,offensive,[],203991,,,1610612737,120,126,2024-12-27T02:48:22Z,6110000,False,,,0,,C. Capela REBOUND (Off:1 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Right Center,,,619.0,3.0,2.0,1.0,,,,,,,,,,,,,,
621,PT03M35.00S,2024-12-27T02:44:24.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629631,70.38436268068331,21.813725490196077,1610612737,123,126,2024-12-27T02:44:30Z,6120000,False,-141.0,226.0,1,right,D. Hunter 26' 3PT  (22 PTS) (T. Young 13 AST),"[1629631, 1629027]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,26.62,Made,,,,,,,,,,,,,,,22.0,T. Young,1629027.0,13.0
623,PT03M09.00S,2024-12-27T02:44:50.1Z,4,REGULAR,turnover,bad pass,[],1628975,,,1610612741,123,126,2024-12-27T02:44:54Z,6140000,False,,,0,,J. Carter bad pass TURNOVER (2 TO),"[1628975, 1629631]",1610612741.0,CHI,,,,Carter,J. Carter,,,,,Mid-Range,16-24 Left Center,,,,,,,,2.0,,,,,Hunter,1629631.0,,,,,,
624,PT03M09.00S,2024-12-27T02:44:50.1Z,4,REGULAR,steal,,[],1629631,,,1610612737,123,126,2024-12-27T02:44:52Z,6150000,False,,,0,,D. Hunter STEAL (1 STL),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
625,PT03M03.00S,2024-12-27T02:44:55.6Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629027,64.73390275952694,69.6078431372549,1610612737,126,126,2024-12-27T02:54:37Z,6160000,False,98.0,279.0,1,right,T. Young 29' 3PT running pullup (23 PTS),[1629027],1610612737.0,ATL,running pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,29.57,Made,,,,,,,,,,,,,,,23.0,,,
626,PT02M54.00S,2024-12-27T02:45:07.7Z,4,REGULAR,foul,personal,[],1630552,,,1610612741,126,126,2024-12-27T02:45:13Z,6170000,False,,,0,,J. Johnson personal FOUL (2 PF),"[1630552, 1629632]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Left Center,,,,,,,2004.0,,2.0,0.0,White,1629632.0,,,,,,,,
628,PT02M48.00S,2024-12-27T02:45:30.9Z,4,REGULAR,turnover,bad pass,[],203897,,,1610612741,126,126,2024-12-27T02:45:38Z,6190000,False,,,0,,Z. LaVine bad pass TURNOVER (6 TO),"[203897, 1630700]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Left,,,,,,,,6.0,,,,,Daniels,1630700.0,,,,,,
629,PT02M48.00S,2024-12-27T02:45:30.9Z,4,REGULAR,steal,,[],1630700,,,1610612737,126,126,2024-12-27T02:45:32Z,6200000,False,,,0,,D. Daniels STEAL (1 STL),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
630,PT02M44.00S,2024-12-27T02:45:35.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630552,93.9060446780552,48.28431372549019,1610612737,128,126,2024-12-27T02:45:44Z,6210000,False,-9.0,5.0,1,right,J. Johnson DUNK (26 PTS) (C. Capela 2 AST),"[1630552, 203991]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,,,,,,,,,,,26.0,C. Capela,203991.0,2.0
632,PT02M25.00S,2024-12-27T02:45:53.9Z,4,REGULAR,2pt,Jump Shot,[],203897,13.748357424441524,70.34313725490196,1610612741,128,126,2024-12-27T02:46:01Z,6230000,False,-102.0,77.0,1,left,MISS Z. LaVine 12' turnaround Shot,[203897],1610612741.0,CHI,turnaround,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Left,12.74,Missed,,,,,,,,,,,,,,,,,,
633,PT02M23.00S,2024-12-27T02:45:55.9Z,4,REGULAR,rebound,defensive,[],203991,,,1610612737,128,126,2024-12-27T02:46:01Z,6240000,False,,,0,,C. Capela REBOUND (Off:1 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,8-16 Left,,,632.0,4.0,3.0,1.0,,,,,,,,,,,,,,
634,PT02M03.00S,2024-12-27T02:46:16.5Z,4,REGULAR,3pt,Jump Shot,[],1629027,68.01905387647832,66.66666666666666,1610612737,128,126,2024-12-27T02:46:25Z,6250000,False,83.0,248.0,1,right,MISS T. Young 26' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,26.17,Missed,,,,,,,,,,,,,,,,,,
635,PT02M01.00S,2024-12-27T02:46:18.5Z,4,REGULAR,rebound,offensive,[],1630552,,,1610612737,128,126,2024-12-27T02:46:25Z,6260000,False,,,0,,J. Johnson REBOUND (Off:5 Def:9),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,634.0,14.0,9.0,5.0,,,,,,,,,,,,,,
636,PT02M00.00S,2024-12-27T02:46:20.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630552,92.9862023653088,49.50980392156863,1610612737,130,126,2024-12-27T02:46:29Z,6270000,False,-2.0,13.0,1,right,J. Johnson putback Layup (28 PTS),[1630552],1610612737.0,ATL,putback,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,1.36,Made,,,,,,,,,,,,,,,28.0,,,
637,PT01M50.00S,2024-12-27T02:46:33.4Z,4,REGULAR,3pt,Jump Shot,[],1630172,8.09789750328515,2.696078431372549,1610612741,130,126,2024-12-27T02:46:47Z,6280000,False,237.0,24.0,1,left,MISS P. Williams 3PT - blocked,"[1630172, 1629631]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Right Corner 3,24+ Right,23.77,Missed,,,,,,,,,,,,,Hunter,1629631.0,,,,
638,PT01M50.00S,2024-12-27T02:46:33.4Z,4,REGULAR,block,,[],1629631,,,1610612741,130,126,2024-12-27T02:46:36Z,6290000,False,,,0,,D. Hunter BLOCK (1 BLK),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
639,PT01M49.00S,2024-12-27T02:46:34.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,130,126,2024-12-27T02:46:47Z,6300000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Right Corner 3,24+ Right,,,637.0,,,,,,,,,,,,,,,,,
641,PT01M47.00S,2024-12-27T02:46:56.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202696,31.225361366622867,36.76470588235294,1610612741,130,129,2024-12-27T02:47:02Z,6320000,False,66.0,241.0,1,left,N. Vučević 24' 3PT  (19 PTS) (J. Carter 4 AST),"[202696, 1628975]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,24.99,Made,,,,,,,,,,,,,,,19.0,J. Carter,1628975.0,4.0
643,PT01M36.00S,2024-12-27T02:47:13.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,93.64323258869908,50.49019607843137,1610612737,132,129,2024-12-27T02:47:19Z,6340000,False,2.0,7.0,1,right,C. Capela alley-oop DUNK (8 PTS) (J. Johnson 4 AST),"[203991, 1630552]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,,,,,,,,,,,8.0,J. Johnson,1630552.0,4.0
645,PT01M26.00S,2024-12-27T02:47:27.1Z,4,REGULAR,turnover,bad pass,[],203897,,,1610612741,132,129,2024-12-27T02:47:34Z,6360000,False,,,0,,Z. LaVine bad pass TURNOVER (7 TO),"[203897, 1630552]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,,,,,,,,7.0,,,,,Johnson,1630552.0,,,,,,
646,PT01M26.00S,2024-12-27T02:47:27.1Z,4,REGULAR,steal,,[],1630552,,,1610612737,132,129,2024-12-27T02:47:29Z,6370000,False,,,0,,J. Johnson STEAL (2 STL),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
647,PT01M23.00S,2024-12-27T02:47:30.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630552,93.11760840998686,50.49019607843137,1610612737,134,129,2024-12-27T02:47:41Z,6380000,False,2.0,12.0,1,right,J. Johnson running Layup (30 PTS) (D. Daniels 4 AST),"[1630552, 1630700]",1610612737.0,ATL,running,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,,,,,,,,,,,30.0,D. Daniels,1630700.0,4.0
649,PT01M11.00S,2024-12-27T02:47:45.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,4.418528252299605,48.529411764705884,1610612741,134,131,2024-12-27T02:47:49Z,6400000,False,7.0,-11.0,1,left,P. Williams driving Layup (11 PTS) (J. Carter 5 AST),"[1630172, 1628975]",1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,1.33,Made,,,,,,,,,,,,,,,11.0,J. Carter,1628975.0,5.0
651,PT00M59.30S,2024-12-27T02:48:02.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628975,,,1610612737,134,131,2024-12-27T02:48:41Z,6420000,False,,,0,,J. Carter personal FOUL (2 PF) (Young 2 FT),"[1628975, 1629027]",1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,,,,,,,2004.0,,2.0,0.0,Young,1629027.0,,,,,,,,
653,PT00M59.30S,2024-12-27T02:48:48.0Z,4,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,135,131,2024-12-27T02:48:48Z,6440000,False,,,0,,T. Young Free Throw 1 of 2 (24 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,,,,,,,,,,,24.0,,,
654,PT00M59.30S,2024-12-27T02:49:07.4Z,4,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,136,131,2024-12-27T02:49:07Z,6450000,False,,,0,,T. Young Free Throw 2 of 2 (25 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,,,,,,,,,,,25.0,,,
655,PT00M49.10S,2024-12-27T02:49:20.6Z,4,REGULAR,3pt,Jump Shot,[],1628975,6.521024967148489,96.32352941176471,1610612741,136,131,2024-12-27T02:49:26Z,6460000,False,-232.0,9.0,1,left,MISS J. Carter 3PT,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Left Corner 3,24+ Left,23.18,Missed,,,,,,,,,,,,,,,,,,
656,PT00M45.00S,2024-12-27T02:49:24.7Z,4,REGULAR,rebound,defensive,[],1629631,,,1610612737,136,131,2024-12-27T02:49:26Z,6470000,False,,,0,,D. Hunter REBOUND (Off:1 Def:5),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,,,655.0,6.0,5.0,1.0,,,,,,,,,,,,,,
657,PT00M29.60S,2024-12-27T02:49:41.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202696,,,1610612737,136,131,2024-12-27T02:49:53Z,6480000,False,,,0,,N. Vučević shooting personal FOUL (4 PF) (Hunter 2 FT),"[202696, 1629631]",1610612741.0,CHI,shooting,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,,4.0,0.0,Hunter,1629631.0,,,,,,,,
659,PT00M29.60S,2024-12-27T02:49:58.3Z,4,REGULAR,foul,technical,"['inpenalty', '1freethrow']",202696,,,1610612737,136,131,2024-12-27T02:50:17Z,6500000,False,,,0,,N. Vučević technical FOUL (1 Tech),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,204058.0,,4.0,1.0,,,,,,,,,,
660,PT00M29.60S,2024-12-27T02:50:26.9Z,4,REGULAR,freethrow,1 of 1,[],1629631,,,1610612737,137,131,2024-12-27T02:50:26Z,6510000,False,,,0,,D. Hunter technical Free Throw 1 of 1 (23 PTS),[1629631],1610612737.0,ATL,technical,,,Hunter,D. Hunter,,,,,,,,Made,,,,,,,,,,,,,,,23.0,,,
661,PT00M29.60S,2024-12-27T02:50:52.4Z,4,REGULAR,freethrow,1 of 2,[],1629631,,,1610612737,138,131,2024-12-27T02:50:52Z,6520000,False,,,0,,D. Hunter Free Throw 1 of 2 (24 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,,,,,,,,,,,,,,,24.0,,,
662,PT00M29.60S,2024-12-27T02:51:11.5Z,4,REGULAR,freethrow,2 of 2,[],1629631,,,1610612737,139,131,2024-12-27T02:51:11Z,6530000,False,,,0,,D. Hunter Free Throw 2 of 2 (25 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,,,,,,,,,,,,,,,25.0,,,
663,PT00M29.60S,2024-12-27T02:51:19.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,139,131,2024-12-27T02:51:19Z,6540000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M19.20S,2024-12-27T02:53:11.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203897,5.206964520367937,50.73529411764706,1610612741,139,133,2024-12-27T02:53:16Z,6550000,False,-4.0,-4.0,1,left,Z. LaVine driving Layup (37 PTS) (N. Vučević 3 AST),"[203897, 202696]",1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,0.52,Made,,,,,,,,,,,,,,,37.0,N. Vučević,202696.0,3.0
666,PT00M17.50S,2024-12-27T02:53:16.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628975,,,1610612737,139,133,2024-12-27T02:53:38Z,6570000,False,,,0,,J. Carter take personal FOUL (3 PF) (Young 2 FT),"[1628975, 1629027]",1610612741.0,CHI,take,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,,,,,,,1627964.0,,3.0,0.0,Young,1629027.0,,,,,,,,
668,PT00M17.50S,2024-12-27T02:53:43.7Z,4,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,140,133,2024-12-27T02:53:43Z,6590000,False,,,0,,T. Young Free Throw 1 of 2 (26 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,,,,,,,,,,,26.0,,,
669,PT00M17.50S,2024-12-27T02:54:03.9Z,4,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,141,133,2024-12-27T02:54:03Z,6600000,False,,,0,,T. Young Free Throw 2 of 2 (27 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,,,,,,,,,,,27.0,,,
670,PT00M14.00S,2024-12-27T02:54:10.2Z,4,REGULAR,3pt,Jump Shot,[],1630172,29.77989487516426,30.88235294117647,1610612741,141,133,2024-12-27T02:54:16Z,6610000,False,96.0,227.0,1,left,MISS P. Williams 24' pullup 3PT,[1630172],1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,24.67,Missed,,,,,,,,,,,,,,,,,,
671,PT00M10.70S,2024-12-27T02:54:13.5Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,141,133,2024-12-27T02:54:13Z,6620000,False,,,0,,J. Johnson REBOUND (Off:5 Def:10),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,670.0,15.0,10.0,5.0,,,,,,,,,,,,,,
672,PT00M00.00S,2024-12-27T02:54:28.6Z,4,REGULAR,period,end,[],0,,,1610612737,141,133,2024-12-27T02:54:28Z,6630000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M00.00S,2024-12-27T02:54:30.9Z,4,REGULAR,game,end,[],0,,,0,141,133,2024-12-27T02:54:30Z,6640000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
