actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
343,PT10M23.00S,2025-03-28T00:53:40.5Z,3,REGULAR,freethrow,2 of 2,[],1642276,,,1610612748,67,55,2025-03-28T00:53:40Z,3350000,False,,,0,,MISS K. Ware Free Throw 2 of 2,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
344,PT10M20.00S,2025-03-28T00:53:42.3Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,67,55,2025-03-28T00:53:42Z,3360000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:6),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,343.0,7.0,6.0,1.0,,,,
345,PT10M02.00S,2025-03-28T00:54:00.6Z,3,REGULAR,3pt,Jump Shot,[],1629027,29.517082785808146,70.34313725490196,1610612737,67,58,2025-03-28T00:57:59Z,3370000,False,-102.0,225.0,1,left,T. Young 24' 3PT  (15 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,,,24.69,Made,15.0,,,,,,,,,,,,,,,
346,PT09M42.00S,2025-03-28T00:54:19.6Z,3,REGULAR,3pt,Jump Shot,[],202692,94.69448094612353,94.6078431372549,1610612748,70,58,2025-03-28T00:54:24Z,3380000,False,223.0,-3.0,1,right,A. Burks 3PT  (8 PTS) (A. Wiggins 2 AST),"[202692, 203952]",1610612748.0,MIA,,,,Burks,A. Burks,,,,,Right Corner 3,24+ Right,,,22.3,Made,8.0,A. Wiggins,203952.0,2.0,,,,,,,,,,,,
348,PT09M33.00S,2025-03-28T00:54:28.5Z,3,REGULAR,3pt,Jump Shot,[],1629027,37.27003942181341,32.84313725490196,1610612737,70,58,2025-03-28T00:54:34Z,3400000,False,86.0,298.0,1,left,MISS T. Young 30' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,30.99,Missed,,,,,,,,,,,,,,,,
349,PT09M31.00S,2025-03-28T00:54:30.5Z,3,REGULAR,rebound,defensive,[],1642276,,,1610612748,70,58,2025-03-28T00:54:34Z,3410000,False,,,0,,K. Ware REBOUND (Off:3 Def:8),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,348.0,11.0,8.0,3.0,,,,
350,PT09M19.00S,2025-03-28T00:54:43.1Z,3,REGULAR,3pt,Jump Shot,[],203952,88.91261498028909,2.450980392156863,1610612748,70,58,2025-03-28T00:55:08Z,3420000,False,-238.0,52.0,1,right,MISS A. Wiggins 24' 3PT,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,,,24.33,Missed,,,,,,,,,,,,,,,,
354,PT09M17.00S,2025-03-28T00:54:45.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,70,58,2025-03-28T01:01:04Z,3430000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,350.0,,,,,,,
351,PT09M17.00S,2025-03-28T00:55:05.9Z,3,REGULAR,jumpball,recovered,[],1628389,,,1610612748,70,58,2025-03-28T00:55:05Z,3440000,False,,,0,,Jump Ball K. Ware vs. O. Okongwu: Tip to B. Adebayo,"[1628389, 1642276, 1630168]",1610612748.0,MIA,lodgedball,B. Adebayo,1628389.0,Adebayo,B. Adebayo,Ware,1642276.0,Okongwu,1630168.0,,,,,,,,,,,,,,,,,,,,,,
355,PT09M07.00S,2025-03-28T00:55:14.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629639,80.1084099868594,60.78431372549019,1610612748,72,58,2025-03-28T00:55:20Z,3470000,False,54.0,134.0,1,right,T. Herro 14' step back Jump Shot (19 PTS),[1629639],1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,,,14.49,Made,19.0,,,,,,,,,,,,,,,
356,PT08M56.00S,2025-03-28T00:55:27.2Z,3,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,72,58,2025-03-28T00:55:36Z,3480000,False,,,0,,T. Young bad pass out-of-bounds TURNOVER (2 TO),[1629027],1610612737.0,ATL,bad pass,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Left,201245.0,2.0,,,,,,,,,,,,,,,,,,
357,PT08M41.00S,2025-03-28T00:55:51.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628389,85.49605781865965,44.11764705882353,1610612748,74,58,2025-03-28T00:55:57Z,3490000,False,-29.0,84.0,1,right,B. Adebayo 8' turnaround fadeaway Jump Shot (12 PTS) (A. Burks 2 AST),"[1628389, 202692]",1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,8.88,Made,12.0,A. Burks,202692.0,2.0,,,,,,,,,,,,
359,PT08M39.00S,2025-03-28T00:56:00.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,74,58,2025-03-28T00:56:00Z,3510000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT08M29.00S,2025-03-28T00:59:12.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,11.251642575558476,46.32352941176471,1610612737,74,58,2025-03-28T00:59:17Z,3520000,False,18.0,53.0,1,left,MISS D. Daniels driving Layup - blocked,"[1630700, 1642276]",1610612737.0,ATL,driving,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,5.64,Missed,,,,,,,,,,,,,Ware,1642276.0,,
361,PT08M29.00S,2025-03-28T00:59:12.5Z,3,REGULAR,block,,[],1642276,,,1610612737,74,58,2025-03-28T00:59:14Z,3530000,False,,,0,,K. Ware BLOCK (1 BLK),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
362,PT08M26.00S,2025-03-28T00:59:15.5Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,74,58,2025-03-28T00:59:17Z,3540000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:8),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,360.0,8.0,8.0,0.0,,,,
363,PT08M16.00S,2025-03-28T00:59:25.4Z,3,REGULAR,2pt,Jump Shot,[],203952,72.35545335085413,41.66666666666667,1610612748,74,58,2025-03-28T01:02:12Z,3550000,False,-42.0,207.0,1,right,MISS A. Wiggins 21' step back Shot,[203952],1610612748.0,MIA,step back,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Center,,,21.16,Missed,,,,,,,,,,,,,,,,
364,PT08M14.00S,2025-03-28T00:59:27.4Z,3,REGULAR,rebound,offensive,[],1642276,,,1610612748,74,58,2025-03-28T01:02:42Z,3560000,False,,,0,,K. Ware REBOUND (Off:4 Def:8),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,363.0,12.0,8.0,4.0,,,,
365,PT08M14.00S,2025-03-28T00:59:30.5Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1642276,94.40999984741211,50.0,1610612748,76,58,2025-03-28T01:02:54Z,3570000,False,0.0,0.0,1,right,K. Ware tip DUNK (5 PTS),[1642276],1610612748.0,MIA,tip,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,0.0,Made,5.0,,,,,,,,,,,,,,,
366,PT08M05.00S,2025-03-28T00:59:35.4Z,3,REGULAR,3pt,Jump Shot,[],1630249,21.50131406044678,10.784313725490197,1610612737,76,58,2025-03-28T01:03:09Z,3580000,False,196.0,150.0,1,left,MISS V. Krejčí 24' 3PT,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,,,24.66,Missed,,,,,,,,,,,,,,,,
367,PT08M03.00S,2025-03-28T00:59:37.4Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,76,58,2025-03-28T00:59:40Z,3590000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:9),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,366.0,9.0,9.0,0.0,,,,
368,PT07M47.00S,2025-03-28T00:59:54.3Z,3,REGULAR,3pt,Jump Shot,[],1629639,76.2976346911958,85.5392156862745,1610612748,79,58,2025-03-28T01:00:00Z,3600000,False,178.0,170.0,1,right,T. Herro 24' 3PT  (22 PTS) (B. Adebayo 2 AST),"[1629639, 1628389]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,24.61,Made,22.0,B. Adebayo,1628389.0,2.0,,,,,,,,,,,,
370,PT07M33.00S,2025-03-28T01:00:08.0Z,3,REGULAR,2pt,Jump Shot,[],1629027,24.129434954007884,56.61764705882353,1610612737,79,58,2025-03-28T01:03:54Z,3620000,False,-33.0,174.0,1,left,MISS T. Young 17' step back Shot,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Mid-Range,16-24 Center,,,17.74,Missed,,,,,,,,,,,,,,,,
371,PT07M31.00S,2025-03-28T01:00:10.0Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,79,58,2025-03-28T01:00:13Z,3630000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:10),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,370.0,10.0,10.0,0.0,,,,
372,PT07M10.00S,2025-03-28T01:00:31.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203952,80.50262812089356,42.8921568627451,1610612748,79,58,2025-03-28T01:04:33Z,3640000,False,-36.0,131.0,1,right,MISS A. Wiggins 13' turnaround Hook,[203952],1610612748.0,MIA,turnaround,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,13.55,Missed,,,,,,,,,,,,,,,,
373,PT07M07.00S,2025-03-28T01:00:34.6Z,3,REGULAR,rebound,defensive,[],1630249,,,1610612737,79,58,2025-03-28T01:00:37Z,3650000,False,,,0,,V. Krejčí REBOUND (Off:0 Def:6),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,372.0,6.0,6.0,0.0,,,,
374,PT06M55.00S,2025-03-28T01:00:48.5Z,3,REGULAR,foul,personal,[],202692,,,1610612737,79,58,2025-03-28T01:01:02Z,3660000,False,,,0,,A. Burks personal FOUL (1 PF),"[202692, 1630700]",1610612748.0,MIA,,,,Burks,A. Burks,,,,,Restricted Area,0-8 Center,201245.0,,,,,,,,1.0,0.0,Daniels,1630700.0,,,,,,,,
376,PT06M44.00S,2025-03-28T01:01:16.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630168,5.863994743758213,50.49019607843137,1610612737,79,60,2025-03-28T01:01:22Z,3680000,False,-2.0,3.0,1,left,O. Okongwu driving DUNK (8 PTS) (D. Daniels 1 AST),"[1630168, 1630700]",1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,0.36,Made,8.0,D. Daniels,1630700.0,1.0,,,,,,,,,,,,
379,PT06M26.00S,2025-03-28T01:01:52.0Z,3,REGULAR,foul,personal,['2freethrow'],1630249,,,1610612748,79,60,2025-03-28T01:02:18Z,3710000,False,,,0,,V. Krejčí shooting personal FOUL (3 PF) (Wiggins 2 FT),"[1630249, 203952]",1610612737.0,ATL,shooting,,,Krejčí,V. Krejčí,,,,,In The Paint (Non-RA),0-8 Center,202027.0,,,,,,,,3.0,0.0,Wiggins,203952.0,,,,,,,,
381,PT06M26.00S,2025-03-28T01:02:19.1Z,3,REGULAR,freethrow,1 of 2,[],203952,,,1610612748,80,60,2025-03-28T01:02:19Z,3730000,False,,,0,,A. Wiggins Free Throw 1 of 2 (13 PTS),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
382,PT06M26.00S,2025-03-28T01:02:19.8Z,3,REGULAR,substitution,out,[],1628389,,,1610612748,80,60,2025-03-28T01:02:40Z,3740000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT06M26.00S,2025-03-28T01:02:19.8Z,3,REGULAR,substitution,out,[],1629027,,,1610612748,80,60,2025-03-28T01:02:40Z,3750000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT06M26.00S,2025-03-28T01:02:19.8Z,3,REGULAR,substitution,in,[],1629312,,,1610612748,80,60,2025-03-28T01:02:40Z,3760000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT06M26.00S,2025-03-28T01:02:19.8Z,3,REGULAR,substitution,in,[],1627747,,,1610612748,80,60,2025-03-28T01:02:40Z,3770000,False,,,0,,SUB in: C. LeVert,[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT06M26.00S,2025-03-28T01:02:46.3Z,3,REGULAR,freethrow,2 of 2,[],203952,,,1610612748,81,60,2025-03-28T01:02:46Z,3780000,False,,,0,,A. Wiggins Free Throw 2 of 2 (14 PTS),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
387,PT06M17.00S,2025-03-28T01:02:55.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,16.113666228646515,41.911764705882355,1610612737,81,62,2025-03-28T01:07:24Z,3790000,False,40.0,99.0,1,left,C. LeVert 10' driving floating Jump Shot (5 PTS),[1627747],1610612737.0,ATL,driving floating,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,,,10.69,Made,5.0,,,,,,,,,,,,,,,
388,PT05M56.00S,2025-03-28T01:03:15.7Z,3,REGULAR,3pt,Jump Shot,[],1629312,90.09526938239159,4.6568627450980395,1610612748,81,62,2025-03-28T01:03:21Z,3800000,False,-227.0,41.0,1,right,MISS H. Highsmith 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Left Corner 3,24+ Left,,,23.03,Missed,,,,,,,,,,,,,,,,
389,PT05M54.00S,2025-03-28T01:03:17.7Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612737,81,62,2025-03-28T01:03:21Z,3810000,False,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,388.0,2.0,2.0,0.0,,,,
390,PT05M47.00S,2025-03-28T01:03:26.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,5.863994743758213,47.549019607843135,1610612737,81,64,2025-03-28T01:03:33Z,3820000,False,12.0,3.0,1,left,C. LeVert driving finger roll Layup (7 PTS),[1627747],1610612737.0,ATL,driving finger roll,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,1.26,Made,7.0,,,,,,,,,,,,,,,
391,PT05M31.00S,2025-03-28T01:03:40.7Z,3,REGULAR,2pt,Jump Shot,[],1642276,92.32917214191852,77.69607843137256,1610612748,83,64,2025-03-28T01:03:45Z,3830000,False,138.0,20.0,1,right,K. Ware 13' Jump Shot (7 PTS) (A. Wiggins 3 AST),"[1642276, 203952]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,Mid-Range,8-16 Right,,,13.99,Made,7.0,A. Wiggins,203952.0,3.0,,,,,,,,,,,,
393,PT05M18.00S,2025-03-28T01:03:55.3Z,3,REGULAR,foul,personal,['2freethrow'],202692,,,1610612737,83,64,2025-03-28T01:04:50Z,3850000,False,,,0,,A. Burks shooting personal FOUL (2 PF) (LeVert 2 FT),"[202692, 1627747]",1610612748.0,MIA,shooting,,,Burks,A. Burks,,,,,In The Paint (Non-RA),8-16 Center,202027.0,,,,,,,,2.0,0.0,LeVert,1627747.0,,,,,,,,
395,PT05M18.00S,2025-03-28T01:04:21.5Z,3,REGULAR,freethrow,1 of 2,[],1627747,,,1610612737,83,65,2025-03-28T01:04:58Z,3870000,False,,,0,,C. LeVert Free Throw 1 of 2 (8 PTS),[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
396,PT05M18.00S,2025-03-28T01:04:22.3Z,3,REGULAR,substitution,out,[],1629639,,,1610612737,83,65,2025-03-28T01:04:31Z,3880000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT05M18.00S,2025-03-28T01:04:22.3Z,3,REGULAR,substitution,out,[],1642258,,,1610612737,83,65,2025-03-28T01:04:31Z,3890000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT05M18.00S,2025-03-28T01:04:22.3Z,3,REGULAR,substitution,out,[],1630249,,,1610612737,83,65,2025-03-28T01:04:31Z,3900000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT05M18.00S,2025-03-28T01:04:22.3Z,3,REGULAR,substitution,in,[],1630558,,,1610612737,83,65,2025-03-28T01:04:31Z,3910000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT05M18.00S,2025-03-28T01:04:22.3Z,3,REGULAR,substitution,in,[],1627777,,,1610612737,83,65,2025-03-28T01:04:31Z,3920000,False,,,0,,SUB in: G. Niang,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT05M18.00S,2025-03-28T01:04:22.3Z,3,REGULAR,substitution,in,[],1629611,,,1610612737,83,65,2025-03-28T01:04:31Z,3930000,False,,,0,,SUB in: T. Mann,[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M18.00S,2025-03-28T01:04:21.5Z,3,REGULAR,freethrow,2 of 2,[],1627747,,,1610612737,83,66,2025-03-28T01:04:58Z,3940000,False,,,0,,C. LeVert Free Throw 2 of 2 (9 PTS),[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
403,PT04M57.00S,2025-03-28T01:05:04.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,93.38042049934296,57.84313725490197,1610612748,83,66,2025-03-28T01:05:14Z,3950000,False,39.0,10.0,1,right,MISS D. Mitchell driving finger roll Layup,[1630558],1610612748.0,MIA,driving finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,4.04,Missed,,,,,,,,,,,,,,,,
404,PT04M55.00S,2025-03-28T01:05:06.2Z,3,REGULAR,rebound,defensive,[],1630700,,,1610612737,83,66,2025-03-28T01:05:06Z,3960000,False,,,0,,D. Daniels REBOUND (Off:2 Def:4),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,403.0,6.0,4.0,2.0,,,,
405,PT04M51.00S,2025-03-28T01:05:09.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627747,8.886333771353483,3.6764705882352944,1610612737,83,66,2025-03-28T01:05:21Z,3970000,False,232.0,31.0,1,left,MISS C. LeVert running 3PT,[1627747],1610612737.0,ATL,running,,,LeVert,C. LeVert,,,,,Right Corner 3,24+ Right,,,23.37,Missed,,,,,,,,,,,,,,,,
406,PT04M48.00S,2025-03-28T01:05:12.3Z,3,REGULAR,rebound,offensive,[],1627747,,,1610612737,83,66,2025-03-28T01:06:11Z,3980000,False,,,0,,C. LeVert REBOUND (Off:1 Def:2),[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,405.0,3.0,2.0,1.0,,,,
407,PT04M39.00S,2025-03-28T01:05:22.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627777,7.095926412614981,58.6014093137255,1610612737,83,66,2025-03-28T03:07:07Z,3990000,False,-43.0,14.0,1,left,MISS G. Niang driving floating bank Shot,[1627777],1610612737.0,ATL,driving floating bank,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,4.53,Missed,,,,,,,,,,,,,,,,
408,PT04M37.00S,2025-03-28T01:05:24.6Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,83,66,2025-03-28T01:05:31Z,4000000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:6),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,407.0,8.0,6.0,2.0,,,,
409,PT04M37.00S,2025-03-28T01:05:27.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,5.590000152587891,50.0,1610612737,83,68,2025-03-28T01:05:27Z,4010000,False,0.0,0.0,1,left,O. Okongwu tip Layup (10 PTS),[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,,,0.0,Made,10.0,,,,,,,,,,,,,,,
410,PT04M37.00S,2025-03-28T01:05:30.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,83,68,2025-03-28T01:05:30Z,4020000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT04M37.00S,2025-03-28T01:07:55.7Z,3,REGULAR,substitution,out,[],1630168,,,1610612748,83,68,2025-03-28T01:08:20Z,4030000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M37.00S,2025-03-28T01:07:55.7Z,3,REGULAR,substitution,in,[],1631230,,,1610612748,83,68,2025-03-28T01:08:20Z,4040000,False,,,0,,SUB in: D. Barlow,[1631230],1610612737.0,ATL,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M26.00S,2025-03-28T01:08:36.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642276,93.51182654402102,48.28431372549019,1610612748,83,68,2025-03-28T01:08:41Z,4050000,False,-9.0,8.0,1,right,MISS K. Ware alley-oop DUNK,[1642276],1610612748.0,MIA,alley-oop,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,1.21,Missed,,,,,,,,,,,,,,,,
414,PT04M24.00S,2025-03-28T01:08:38.8Z,3,REGULAR,rebound,defensive,[],1630700,,,1610612737,83,68,2025-03-28T01:08:41Z,4060000,False,,,0,,D. Daniels REBOUND (Off:2 Def:5),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,413.0,7.0,5.0,2.0,,,,
415,PT04M19.00S,2025-03-28T01:08:43.8Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1629611,8.409986859395532,89.97395833333334,1610612737,83,70,2025-03-28T01:09:03Z,4070000,False,-200.0,27.0,1,left,T. Mann 20' running Jump Shot (7 PTS) (D. Daniels 2 AST),"[1629611, 1630700]",1610612737.0,ATL,running,,,Mann,T. Mann,,,,,Mid-Range,16-24 Left,,,20.17,Made,7.0,D. Daniels,1630700.0,2.0,,,,,,,,,,,,
417,PT04M04.00S,2025-03-28T01:08:57.5Z,3,REGULAR,3pt,Jump Shot,[],202692,94.43166885676742,2.941176470588235,1610612748,86,70,2025-03-28T01:09:05Z,4090000,False,-235.0,0.0,1,right,A. Burks 3PT  (11 PTS) (D. Mitchell 4 AST),"[202692, 1630558]",1610612748.0,MIA,,,,Burks,A. Burks,,,,,Left Corner 3,24+ Left,,,23.53,Made,11.0,D. Mitchell,1630558.0,4.0,,,,,,,,,,,,
419,PT03M52.00S,2025-03-28T01:09:09.6Z,3,REGULAR,3pt,Jump Shot,[],1627747,28.597240473061763,24.509803921568626,1610612737,86,73,2025-03-28T01:10:52Z,4110000,False,127.0,216.0,1,left,C. LeVert 25' 3PT pullup (12 PTS),[1627747],1610612737.0,ATL,pullup,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,25.11,Made,12.0,,,,,,,,,,,,,,,
420,PT03M34.00S,2025-03-28T01:09:28.0Z,3,REGULAR,2pt,Jump Shot,[],203952,79.71419185282524,69.11764705882352,1610612748,86,73,2025-03-28T01:09:33Z,4120000,False,96.0,138.0,1,right,MISS A. Wiggins 16' pullup Shot,[203952],1610612748.0,MIA,pullup,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Right Center,,,16.8,Missed,,,,,,,,,,,,,,,,
421,PT03M31.00S,2025-03-28T01:09:31.0Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612737,86,73,2025-03-28T01:09:33Z,4130000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,420.0,1.0,1.0,0.0,,,,
422,PT03M25.00S,2025-03-28T01:09:36.7Z,3,REGULAR,3pt,Jump Shot,[],1627747,19.793035479632064,90.44117647058823,1610612737,86,73,2025-03-28T01:09:43Z,4140000,False,-202.0,134.0,1,left,MISS C. LeVert 24' 3PT,[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,24.24,Missed,,,,,,,,,,,,,,,,
423,PT03M22.00S,2025-03-28T01:09:40.1Z,3,REGULAR,rebound,offensive,[],1631230,,,1610612737,86,73,2025-03-28T01:09:40Z,4150000,False,,,0,,D. Barlow REBOUND (Off:1 Def:0),[1631230],1610612737.0,ATL,,,,Barlow,D. Barlow,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,422.0,1.0,0.0,1.0,,,,
424,PT03M10.00S,2025-03-28T01:09:52.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630700,30.305519053876477,31.127450980392158,1610612737,86,73,2025-03-28T01:09:59Z,4160000,False,94.0,232.0,1,left,MISS D. Daniels 25' 3PT,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,,,25.08,Missed,,,,,,,,,,,,,,,,
