actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
417,PT03M54.00S,2025-04-08T01:09:00.8Z,3,REGULAR,steal,,[],1630558,,,1610612748,75,78,2025-04-08T01:09:02Z,4160000,False,,,0,,D. Mitchell STEAL (1 STL),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
418,PT03M36.00S,2025-04-08T01:09:17.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642276,94.03745072273325,48.77450980392157,1610612748,77,78,2025-04-08T01:09:22Z,4170000,False,-6.0,4.0,1,right,K. Ware cutting DUNK (12 PTS) (K. Anderson 3 AST),"[1642276, 203937]",1610612748.0,MIA,cutting,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,0.7,Made,,,,,,,,,,12.0,,,,K. Anderson,203937.0,3.0,,
420,PT03M29.00S,2025-04-08T01:09:29.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,77,78,2025-04-08T01:09:29Z,4190000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT03M29.00S,2025-04-08T01:11:46.3Z,3,REGULAR,substitution,out,[],1630215,,,1610612755,77,78,2025-04-08T01:12:05Z,4200000,False,,,0,,SUB out: J. Butler,[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT03M29.00S,2025-04-08T01:11:46.3Z,3,REGULAR,substitution,out,[],1629022,,,1610612755,77,78,2025-04-08T01:12:05Z,4210000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT03M29.00S,2025-04-08T01:11:46.3Z,3,REGULAR,substitution,out,[],1630542,,,1610612755,77,78,2025-04-08T01:12:05Z,4220000,False,,,0,,SUB out: M. Bagley,[1630542],1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT03M29.00S,2025-04-08T01:11:46.3Z,3,REGULAR,substitution,in,[],200768,,,1610612755,77,78,2025-04-08T01:12:05Z,4230000,False,,,0,,SUB in: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT03M29.00S,2025-04-08T01:11:46.3Z,3,REGULAR,substitution,in,[],1641741,,,1610612755,77,78,2025-04-08T01:12:05Z,4240000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT03M29.00S,2025-04-08T01:11:46.3Z,3,REGULAR,substitution,in,[],1641720,,,1610612755,77,78,2025-04-08T01:12:05Z,4250000,False,,,0,,SUB in: J. Hood-Schifino,[1641720],1610612755.0,PHI,,,,Hood-Schifino,J. Hood-Schifino,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT03M25.00S,2025-04-08T01:12:24.2Z,3,REGULAR,turnover,bad pass,[],1641737,,,1610612755,77,78,2025-04-08T01:12:27Z,4260000,False,,,0,,A. Bona bad pass TURNOVER (4 TO),"[1641737, 1641796]",1610612755.0,PHI,,,,Bona,A. Bona,,,,,Mid-Range,16-24 Right,,,,,,,,,4.0,Larsson,1641796.0,,,,,,,,,
428,PT03M25.00S,2025-04-08T01:12:24.2Z,3,REGULAR,steal,,[],1641796,,,1610612748,77,78,2025-04-08T01:12:25Z,4270000,False,,,0,,P. Larsson STEAL (3 STL),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
430,PT03M20.00S,2025-04-08T01:12:32.7Z,3,REGULAR,foul,personal,['2freethrow'],1641737,,,1610612748,77,78,2025-04-08T01:12:44Z,4290000,False,,,0,,A. Bona shooting personal FOUL (3 PF) (Ware 2 FT),"[1641737, 1642276]",1610612755.0,PHI,shooting,,,Bona,A. Bona,,,,,In The Paint (Non-RA),0-8 Center,,,,1199.0,3.0,1.0,Ware,1642276.0,,,,,,,,,,,,
432,PT03M20.00S,2025-04-08T01:12:57.4Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1642276,,,1610612748,78,78,2025-04-08T01:12:57Z,4310000,False,,,0,,K. Ware Free Throw 1 of 2 (13 PTS),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
433,PT03M20.00S,2025-04-08T01:13:16.7Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1642276,,,1610612748,79,78,2025-04-08T01:13:16Z,4320000,False,,,0,,K. Ware Free Throw 2 of 2 (14 PTS),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,Made,,,,,,,,,,14.0,,,,,,,,
434,PT02M57.00S,2025-04-08T01:13:41.9Z,3,REGULAR,3pt,Jump Shot,[],1641720,15.193823915900131,95.34313725490196,1610612755,79,78,2025-04-08T01:13:45Z,4330000,False,-227.0,90.0,1,left,MISS J. Hood-Schifino 24' step back 3PT,[1641720],1610612755.0,PHI,step back,,,Hood-Schifino,J. Hood-Schifino,,,,,Above the Break 3,24+ Left,24.4,Missed,,,,,,,,,,,,,,,,,,
435,PT02M54.00S,2025-04-08T01:13:44.9Z,3,REGULAR,rebound,defensive,[],1642276,,,1610612748,79,78,2025-04-08T01:13:45Z,4340000,False,,,0,,K. Ware REBOUND (Off:3 Def:10),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Left,,,434.0,,,,,,,,,,13.0,10.0,3.0,,,,,
436,PT02M34.00S,2025-04-08T01:14:06.0Z,3,REGULAR,foul,personal,['2freethrow'],1641720,,,1610612748,79,78,2025-04-08T01:14:22Z,4350000,False,,,0,,J. Hood-Schifino shooting personal FOUL (1 PF) (Herro 2 FT),"[1641720, 1629639]",1610612755.0,PHI,shooting,,,Hood-Schifino,J. Hood-Schifino,,,,,Mid-Range,8-16 Right,,,,1199.0,1.0,0.0,Herro,1629639.0,,,,,,,,,,,,
438,PT02M34.00S,2025-04-08T01:14:36.0Z,3,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,80,78,2025-04-08T01:15:03Z,4370000,False,,,0,,T. Herro Free Throw 1 of 2 (13 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
439,PT02M34.00S,2025-04-08T01:14:36.7Z,3,REGULAR,substitution,out,[],1641796,,,1610612748,80,78,2025-04-08T01:14:47Z,4380000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT02M34.00S,2025-04-08T01:14:36.7Z,3,REGULAR,substitution,out,[],1641737,,,1610612748,80,78,2025-04-08T01:14:47Z,4390000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT02M34.00S,2025-04-08T01:14:36.7Z,3,REGULAR,substitution,in,[],1629312,,,1610612748,80,78,2025-04-08T01:14:47Z,4400000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT02M34.00S,2025-04-08T01:14:36.7Z,3,REGULAR,substitution,in,[],1630658,,,1610612748,80,78,2025-04-08T01:14:47Z,4410000,False,,,0,,SUB in: C. Castleton,[1630658],1610612755.0,PHI,,,,Castleton,C. Castleton,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT02M34.00S,2025-04-08T01:14:36.0Z,3,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,80,78,2025-04-08T01:15:03Z,4420000,False,,,0,,MISS T. Herro Free Throw 2 of 2,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
444,PT02M31.00S,2025-04-08T01:14:39.0Z,3,REGULAR,rebound,defensive,[],1630658,,,1610612755,80,78,2025-04-08T01:15:03Z,4430000,False,,,0,,C. Castleton REBOUND (Off:3 Def:1),[1630658],1610612755.0,PHI,,,,Castleton,C. Castleton,,,,,,,,,443.0,,,,,,,,,,4.0,1.0,3.0,,,,,
445,PT02M12.00S,2025-04-08T01:15:21.0Z,3,REGULAR,3pt,Jump Shot,[],1641741,34.37910643889619,40.68627450980392,1610612755,80,78,2025-04-08T01:15:26Z,4440000,False,47.0,271.0,1,left,MISS R. Council IV 27' 3PT,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Center,27.47,Missed,,,,,,,,,,,,,,,,,,
446,PT02M10.00S,2025-04-08T01:15:23.0Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,80,78,2025-04-08T01:15:26Z,4450000,False,,,0,,T. Herro REBOUND (Off:0 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,445.0,,,,,,,,,,4.0,4.0,0.0,,,,,
447,PT02M03.00S,2025-04-08T01:15:32.2Z,3,REGULAR,foul,personal,['2freethrow'],1629656,,,1610612748,80,78,2025-04-08T01:15:44Z,4460000,False,,,0,,Q. Grimes shooting personal FOUL (3 PF) (Ware 2 FT),"[1629656, 1642276]",1610612755.0,PHI,shooting,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,200832.0,3.0,0.0,Ware,1642276.0,,,,,,,,,,,,
449,PT02M03.00S,2025-04-08T01:16:02.3Z,3,REGULAR,freethrow,1 of 2,[],1642276,,,1610612748,80,78,2025-04-08T01:16:02Z,4480000,False,,,0,,MISS K. Ware Free Throw 1 of 2,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
450,PT02M03.00S,2025-04-08T01:16:02.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,80,78,2025-04-08T01:16:02Z,4490000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,449.0,,,,,,,,,,,,,,,,,
451,PT02M03.00S,2025-04-08T01:16:03.0Z,3,REGULAR,substitution,out,[],1629639,,,1610612748,80,78,2025-04-08T01:16:12Z,4500000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M03.00S,2025-04-08T01:16:03.0Z,3,REGULAR,substitution,in,[],1629130,,,1610612748,80,78,2025-04-08T01:16:12Z,4510000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT02M03.00S,2025-04-08T01:16:19.2Z,3,REGULAR,freethrow,2 of 2,[],1642276,,,1610612748,81,78,2025-04-08T01:16:19Z,4520000,False,,,0,,K. Ware Free Throw 2 of 2 (15 PTS),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,Made,,,,,,,,,,15.0,,,,,,,,
454,PT01M44.00S,2025-04-08T01:16:39.4Z,3,REGULAR,2pt,Jump Shot,[],1629656,15.588042049934298,68.62745098039215,1610612755,81,78,2025-04-08T01:17:20Z,4530000,False,-93.0,94.0,1,left,MISS Q. Grimes 13' pullup Shot,[1629656],1610612755.0,PHI,pullup,,,Grimes,Q. Grimes,,,,,Mid-Range,8-16 Left,13.23,Missed,,,,,,,,,,,,,,,,,,
455,PT01M43.00S,2025-04-08T01:16:40.4Z,3,REGULAR,rebound,offensive,[],1629656,,,1610612755,81,78,2025-04-08T01:16:46Z,4540000,False,,,0,,Q. Grimes REBOUND (Off:1 Def:5),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),8-16 Left,,,454.0,,,,,,,,,,6.0,5.0,1.0,,,,,
457,PT01M43.00S,2025-04-08T01:16:47.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630558,,,1610612755,81,78,2025-04-08T01:16:54Z,4560000,False,,,0,,D. Mitchell personal FOUL (3 PF) (Grimes 2 FT),"[1630558, 1629656]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Left,,,,200832.0,3.0,0.0,Grimes,1629656.0,,,,,,,,,,,,
459,PT01M43.00S,2025-04-08T01:17:08.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629656,,,1610612755,81,79,2025-04-08T01:17:08Z,4580000,False,,,0,,Q. Grimes Free Throw 1 of 2 (24 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,Made,,,,,,,,,,24.0,,,,,,,,
460,PT01M43.00S,2025-04-08T01:17:26.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629656,,,1610612755,81,80,2025-04-08T01:17:26Z,4590000,False,,,0,,Q. Grimes Free Throw 2 of 2 (25 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,Made,,,,,,,,,,25.0,,,,,,,,
461,PT01M32.00S,2025-04-08T01:17:38.7Z,3,REGULAR,3pt,Jump Shot,[],1629312,73.53810775295663,81.61764705882352,1610612748,81,80,2025-04-08T01:17:44Z,4600000,False,158.0,196.0,1,right,MISS H. Highsmith 25' 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,25.2,Missed,,,,,,,,,,,,,,,,,,
462,PT01M27.00S,2025-04-08T01:17:43.7Z,3,REGULAR,rebound,defensive,[],1629656,,,1610612755,81,80,2025-04-08T01:17:44Z,4610000,False,,,0,,Q. Grimes REBOUND (Off:1 Def:6),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,461.0,,,,,,,,,,7.0,6.0,1.0,,,,,
463,PT01M22.00S,2025-04-08T01:17:47.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641741,11.383048620236531,52.94117647058824,1610612755,81,80,2025-04-08T01:17:53Z,4620000,False,-15.0,55.0,1,left,MISS R. Council IV running Layup,[1641741],1610612755.0,PHI,running,,,Council IV,R. Council IV,,,,,In The Paint (Non-RA),0-8 Center,5.64,Missed,,,,,,,,,,,,,,,,,,
464,PT01M20.00S,2025-04-08T01:17:50.0Z,3,REGULAR,rebound,offensive,[],1641741,,,1610612755,81,80,2025-04-08T01:17:50Z,4630000,False,,,0,,R. Council IV REBOUND (Off:3 Def:2),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,In The Paint (Non-RA),0-8 Center,,,463.0,,,,,,,,,,5.0,2.0,3.0,,,,,
465,PT01M19.00S,2025-04-08T01:17:51.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],200768,5.863994743758213,94.36274509803921,1610612755,81,83,2025-04-08T01:17:56Z,4640000,False,-222.0,3.0,1,left,K. Lowry 3PT  (5 PTS) (C. Castleton 3 AST),"[200768, 1630658]",1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Left Corner 3,24+ Left,22.18,Made,,,,,,,,,,5.0,,,,C. Castleton,1630658.0,3.0,,
467,PT01M04.00S,2025-04-08T01:18:05.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,86.41590013140605,57.84313725490197,1610612748,83,83,2025-04-08T01:18:11Z,4660000,False,39.0,75.0,1,right,K. Anderson 8' driving floating Jump Shot (4 PTS) (D. Mitchell 7 AST),"[203937, 1630558]",1610612748.0,MIA,driving floating,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,8.48,Made,,,,,,,,,,4.0,,,,D. Mitchell,1630558.0,7.0,,
469,PT00M53.30S,2025-04-08T01:18:18.4Z,3,REGULAR,3pt,Jump Shot,[],1629656,25.312089356110377,16.911764705882355,1610612755,83,83,2025-04-08T01:18:23Z,4680000,False,165.0,185.0,1,left,MISS Q. Grimes 24' 3PT,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,24.85,Missed,,,,,,,,,,,,,,,,,,
470,PT00M50.10S,2025-04-08T01:18:21.6Z,3,REGULAR,rebound,defensive,[],203937,,,1610612748,83,83,2025-04-08T01:18:23Z,4690000,False,,,0,,K. Anderson REBOUND (Off:1 Def:7),[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Right Center,,,469.0,,,,,,,,,,8.0,7.0,1.0,,,,,
471,PT00M44.30S,2025-04-08T01:18:27.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642276,93.77463863337714,56.86274509803921,1610612748,83,83,2025-04-08T01:18:31Z,4700000,False,34.0,6.0,1,right,MISS K. Ware running Layup,[1642276],1610612748.0,MIA,running,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,3.48,Missed,,,,,,,,,,,,,,,,,,
472,PT00M42.20S,2025-04-08T01:18:29.5Z,3,REGULAR,rebound,defensive,[],1629656,,,1610612755,83,83,2025-04-08T01:18:29Z,4710000,False,,,0,,Q. Grimes REBOUND (Off:1 Def:7),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,471.0,,,,,,,,,,8.0,7.0,1.0,,,,,
473,PT00M27.50S,2025-04-08T01:18:44.3Z,3,REGULAR,turnover,out-of-bounds,[],1641741,,,1610612755,83,83,2025-04-08T01:18:48Z,4720000,False,,,0,,R. Council IV bad pass out-of-bounds TURNOVER (3 TO),[1641741],1610612755.0,PHI,bad pass,,,Council IV,R. Council IV,,,,,In The Paint (Non-RA),8-16 Center,,,,200832.0,,,,,3.0,,,,,,,,,,,
474,PT00M27.50S,2025-04-08T01:18:53.7Z,3,REGULAR,substitution,out,[],1642276,,,1610612748,83,83,2025-04-08T01:19:00Z,4730000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT00M27.50S,2025-04-08T01:18:53.7Z,3,REGULAR,substitution,in,[],1631170,,,1610612748,83,83,2025-04-08T01:19:00Z,4740000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT00M04.70S,2025-04-08T01:19:27.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631170,94.82588699080158,2.696078431372549,1610612748,83,83,2025-04-08T01:19:32Z,4750000,False,-237.0,-4.0,1,right,MISS J. Jaquez Jr. 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Left Corner 3,24+ Left,23.65,Missed,,,,,,,,,,,,,,,,,,
477,PT00M01.90S,2025-04-08T01:19:30.6Z,3,REGULAR,rebound,defensive,[],1630658,,,1610612755,83,83,2025-04-08T01:19:32Z,4760000,False,,,0,,C. Castleton REBOUND (Off:3 Def:2),[1630658],1610612755.0,PHI,,,,Castleton,C. Castleton,,,,,Left Corner 3,24+ Left,,,476.0,,,,,,,,,,5.0,2.0,3.0,,,,,
478,PT00M00.80S,2025-04-08T01:19:32.3Z,3,REGULAR,3pt,Jump Shot,[],200768,65.65374507227332,15.441176470588236,1610612755,83,83,2025-04-08T01:20:41Z,4770000,False,173.0,565.0,1,left,MISS K. Lowry 59' pullup 3PT,[200768],1610612755.0,PHI,pullup,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,59.05,Missed,,,,,,,,,,,,,,,,,,
479,PT00M00.10S,2025-04-08T01:19:33.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,83,83,2025-04-08T01:20:06Z,4780000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,478.0,,,,,,,,,,,,,,,,,
480,PT00M00.00S,2025-04-08T01:19:38.2Z,3,REGULAR,period,end,[],0,,,1610612755,83,83,2025-04-08T01:19:38Z,4790000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2025-04-08T01:21:49.2Z,4,REGULAR,substitution,out,['startperiod'],1629656,,,1610612755,83,83,2025-04-08T01:22:05Z,4800000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2025-04-08T01:21:49.2Z,4,REGULAR,substitution,in,['startperiod'],1629022,,,1610612755,83,83,2025-04-08T01:22:05Z,4810000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2025-04-08T01:22:15.0Z,4,REGULAR,period,start,[],0,,,1610612748,83,83,2025-04-08T01:22:15Z,4820000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT11M41.00S,2025-04-08T01:22:33.7Z,4,REGULAR,3pt,Jump Shot,[],1629312,94.95729303547962,95.58823529411765,1610612748,83,83,2025-04-08T01:22:38Z,4830000,False,228.0,-5.0,1,right,MISS H. Highsmith 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Right Corner 3,24+ Right,22.8,Missed,,,,,,,,,,,,,,,,,,
487,PT11M37.00S,2025-04-08T01:22:37.7Z,4,REGULAR,rebound,defensive,[],1630658,,,1610612755,83,83,2025-04-08T01:22:38Z,4840000,False,,,0,,C. Castleton REBOUND (Off:3 Def:3),[1630658],1610612755.0,PHI,,,,Castleton,C. Castleton,,,,,Right Corner 3,24+ Right,,,486.0,,,,,,,,,,6.0,3.0,3.0,,,,,
488,PT11M29.00S,2025-04-08T01:22:45.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1641741,12.171484888304862,41.42156862745098,1610612755,83,83,2025-04-08T01:22:51Z,4850000,False,43.0,62.0,1,left,MISS R. Council IV 7' driving Hook,[1641741],1610612755.0,PHI,driving,,,Council IV,R. Council IV,,,,,In The Paint (Non-RA),0-8 Center,7.53,Missed,,,,,,,,,,,,,,,,,,
489,PT11M23.00S,2025-04-08T01:22:51.3Z,4,REGULAR,rebound,defensive,[],1629312,,,1610612748,83,83,2025-04-08T01:22:51Z,4860000,False,,,0,,H. Highsmith REBOUND (Off:2 Def:1),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),0-8 Center,,,488.0,,,,,,,,,,3.0,1.0,2.0,,,,,
490,PT11M17.00S,2025-04-08T01:22:57.9Z,4,REGULAR,turnover,out-of-bounds,[],1629312,,,1610612748,83,83,2025-04-08T01:23:04Z,4870000,False,,,0,,H. Highsmith bad pass out-of-bounds TURNOVER (1 TO),[1629312],1610612748.0,MIA,bad pass,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,,,,1199.0,,,,,1.0,,,,,,,,,,,
491,PT11M02.00S,2025-04-08T01:23:17.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],200768,28.597240473061763,25.245098039215684,1610612755,83,83,2025-04-08T01:23:23Z,4880000,False,124.0,216.0,1,left,MISS K. Lowry 24' 3PT,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Right Center,24.92,Missed,,,,,,,,,,,,,,,,,,
492,PT10M59.00S,2025-04-08T01:23:20.9Z,4,REGULAR,rebound,defensive,[],1631170,,,1610612748,83,83,2025-04-08T01:23:23Z,4890000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:2),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Right Center,,,491.0,,,,,,,,,,3.0,2.0,1.0,,,,,
493,PT10M39.00S,2025-04-08T01:23:41.5Z,4,REGULAR,3pt,Jump Shot,[],1631170,93.64323258869908,3.6764705882352944,1610612748,83,83,2025-04-08T01:23:46Z,4900000,False,-232.0,7.0,1,right,MISS J. Jaquez Jr. 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
494,PT10M34.00S,2025-04-08T01:23:46.5Z,4,REGULAR,rebound,defensive,[],1641720,,,1610612755,83,83,2025-04-08T01:23:46Z,4910000,False,,,0,,J. Hood-Schifino REBOUND (Off:0 Def:1),[1641720],1610612755.0,PHI,,,,Hood-Schifino,J. Hood-Schifino,,,,,Left Corner 3,24+ Left,,,493.0,,,,,,,,,,1.0,1.0,0.0,,,,,
495,PT10M22.00S,2025-04-08T01:23:58.4Z,4,REGULAR,3pt,Jump Shot,[],1629022,23.340998685939553,88.97058823529412,1610612755,83,83,2025-04-08T01:24:02Z,4920000,False,-195.0,167.0,1,left,MISS L. Walker IV 25' step back 3PT,[1629022],1610612755.0,PHI,step back,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Left Center,25.66,Missed,,,,,,,,,,,,,,,,,,
496,PT10M18.00S,2025-04-08T01:24:02.4Z,4,REGULAR,rebound,defensive,[],1631170,,,1610612748,83,83,2025-04-08T01:24:02Z,4930000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:3),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Left Center,,,495.0,,,,,,,,,,4.0,3.0,1.0,,,,,
497,PT10M10.00S,2025-04-08T01:24:09.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,87.20433639947439,48.03921568627451,1610612748,85,83,2025-04-08T01:24:13Z,4940000,False,-10.0,68.0,1,right,K. Anderson 6' driving floating Jump Shot (6 PTS),[203937],1610612748.0,MIA,driving floating,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,6.85,Made,,,,,,,,,,6.0,,,,,,,,
498,PT09M46.00S,2025-04-08T01:24:33.6Z,4,REGULAR,turnover,bad pass,[],1629022,,,1610612755,85,83,2025-04-08T01:24:38Z,4950000,False,,,0,,L. Walker IV bad pass TURNOVER (2 TO),"[1629022, 1631170]",1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2.0,Jaquez Jr.,1631170.0,,,,,,,,,
499,PT09M46.00S,2025-04-08T01:24:33.6Z,4,REGULAR,steal,,[],1631170,,,1610612748,85,83,2025-04-08T01:25:59Z,4960000,False,,,0,,J. Jaquez Jr. STEAL (1 STL),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
