actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
506,PT08M17.00S,2025-04-06T01:59:49.6Z,4,REGULAR,block,,[],1628389,,,1610612749,94,92,2025-04-06T01:59:52Z,4970000,False,,,0,,B. Adebayo BLOCK (1 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
507,PT08M15.00S,2025-04-06T01:59:51.6Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,94,92,2025-04-06T02:04:50Z,4980000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:8),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,505.0,9.0,8.0,1.0,,,,,,,,,,
508,PT08M09.00S,2025-04-06T01:59:56.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,73.14388961892247,19.11764705882353,1610612748,94,92,2025-04-06T02:05:49Z,4990000,False,-154.0,200.0,1,right,MISS D. Robinson 25' running 3PT,[1629130],1610612748.0,MIA,running,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,,25.26,Missed,,,,,,,,,,,,,,,
509,PT08M06.00S,2025-04-06T01:59:59.9Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,94,92,2025-04-06T02:00:03Z,5000000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:12),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,,,,508.0,12.0,12.0,0.0,,,,,,,,,,
510,PT07M50.00S,2025-04-06T02:00:16.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,5.338370565045992,49.50980392156863,1610612749,94,94,2025-04-06T02:00:22Z,5010000,False,2.0,-2.0,1,left,G. Antetokounmpo driving DUNK (32 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,0.34,Made,32.0,,,,,,,,,,,,,,
511,PT07M34.00S,2025-04-06T02:00:37.9Z,4,REGULAR,foul,personal,['2freethrow'],1626192,,,1610612748,94,94,2025-04-06T02:00:44Z,5020000,False,,,0,,P. Connaughton shooting personal FOUL (1 PF) (Mitchell 2 FT),"[1626192, 1630558]",1610612749.0,MIL,shooting,,,Connaughton,P. Connaughton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1630886.0,1.0,0.0,Mitchell,1630558.0,,,,,
513,PT07M34.00S,2025-04-06T02:01:02.8Z,4,REGULAR,freethrow,1 of 2,[],1630558,,,1610612748,95,94,2025-04-06T02:01:46Z,5040000,False,,,0,,D. Mitchell Free Throw 1 of 2 (17 PTS),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,
514,PT07M34.00S,2025-04-06T02:01:03.3Z,4,REGULAR,substitution,out,[],203937,,,1610612748,95,94,2025-04-06T02:01:15Z,5050000,False,,,0,,SUB out: K. Anderson,[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT07M34.00S,2025-04-06T02:01:03.3Z,4,REGULAR,substitution,out,[],1629130,,,1610612748,95,94,2025-04-06T02:01:15Z,5060000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT07M34.00S,2025-04-06T02:01:03.3Z,4,REGULAR,substitution,out,[],1629018,,,1610612748,95,94,2025-04-06T02:01:15Z,5070000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT07M34.00S,2025-04-06T02:01:03.3Z,4,REGULAR,substitution,in,[],1641796,,,1610612748,95,94,2025-04-06T02:01:15Z,5080000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT07M34.00S,2025-04-06T02:01:03.3Z,4,REGULAR,substitution,in,[],202692,,,1610612748,95,94,2025-04-06T02:01:15Z,5090000,False,,,0,,SUB in: A. Burks,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT07M34.00S,2025-04-06T02:01:03.3Z,4,REGULAR,substitution,in,[],1627752,,,1610612748,95,94,2025-04-06T02:01:15Z,5100000,False,,,0,,SUB in: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT07M34.00S,2025-04-06T02:01:02.8Z,4,REGULAR,freethrow,2 of 2,[],1630558,,,1610612748,95,94,2025-04-06T02:01:46Z,5110000,False,,,0,,MISS D. Mitchell Free Throw 2 of 2,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
521,PT07M31.00S,2025-04-06T02:01:05.8Z,4,REGULAR,rebound,defensive,[],1631260,,,1610612749,95,94,2025-04-06T02:01:46Z,5120000,False,,,0,,A. Green REBOUND (Off:0 Def:3),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,520.0,3.0,3.0,0.0,,,,,,,,,,
522,PT07M25.00S,2025-04-06T02:01:52.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,5.206964520367937,50.0,1610612749,95,96,2025-04-06T02:02:03Z,5130000,False,0.0,-4.0,1,left,P. Connaughton cutting Layup (9 PTS) (K. Porter Jr. 7 AST),"[1626192, 1629645]",1610612749.0,MIL,cutting,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,,,,0.36,Made,9.0,,,,,,,,,,K. Porter Jr.,1629645.0,7.0,,
524,PT07M02.00S,2025-04-06T02:02:14.4Z,4,REGULAR,3pt,Jump Shot,[],202692,95.6143232588699,3.1862745098039214,1610612748,95,96,2025-04-06T02:02:22Z,5150000,False,-234.0,-11.0,1,right,MISS A. Burks 3PT,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,Left Corner 3,24+ Left,,,,23.44,Missed,,,,,,,,,,,,,,,
525,PT07M01.00S,2025-04-06T02:02:15.4Z,4,REGULAR,rebound,offensive,[],1628389,,,1610612748,95,96,2025-04-06T02:09:06Z,5160000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:8),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Left Corner 3,24+ Left,,,,,,,524.0,10.0,8.0,2.0,,,,,,,,,,
526,PT07M00.00S,2025-04-06T02:02:19.9Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628389,94.40999984741211,50.0,1610612748,95,96,2025-04-06T02:09:10Z,5170000,False,0.0,0.0,1,right,MISS B. Adebayo tip Layup,[1628389],1610612748.0,MIA,tip,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
527,PT06M57.00S,2025-04-06T02:02:22.9Z,4,REGULAR,rebound,defensive,[],1627752,,,1610612749,95,96,2025-04-06T02:09:10Z,5180000,False,,,0,,T. Prince REBOUND (Off:0 Def:5),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,,,,526.0,5.0,5.0,0.0,,,,,,,,,,
529,PT06M43.00S,2025-04-06T02:02:48.4Z,4,REGULAR,3pt,Jump Shot,[],1627752,6.521024967148489,3.9215686274509802,1610612749,95,96,2025-04-06T02:02:54Z,5200000,False,230.0,9.0,1,left,MISS T. Prince 3PT,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Right Corner 3,24+ Right,,,,23.06,Missed,,,,,,,,,,,,,,,
530,PT06M39.00S,2025-04-06T02:02:52.4Z,4,REGULAR,rebound,defensive,[],1641796,,,1610612748,95,96,2025-04-06T02:02:54Z,5210000,False,,,0,,P. Larsson REBOUND (Off:0 Def:3),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Right Corner 3,24+ Right,,,,,,,529.0,3.0,3.0,0.0,,,,,,,,,,
533,PT06M17.00S,2025-04-06T02:03:46.4Z,4,REGULAR,2pt,Jump Shot,[],1628389,86.67871222076215,23.03921568627451,1610612748,95,96,2025-04-06T02:11:28Z,5240000,False,-135.0,73.0,1,right,MISS B. Adebayo 15' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,,,,15.32,Missed,,,,,,,,,,,,,,,
534,PT06M15.00S,2025-04-06T02:03:48.4Z,4,REGULAR,rebound,defensive,[],1629645,,,1610612749,95,96,2025-04-06T02:12:19Z,5250000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:9),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,8-16 Left,,,,,,,533.0,9.0,9.0,0.0,,,,,,,,,,
535,PT06M04.00S,2025-04-06T02:04:01.5Z,4,REGULAR,turnover,out-of-bounds,[],203507,,,1610612749,95,96,2025-04-06T02:04:07Z,5260000,False,,,0,,G. Antetokounmpo bad pass out-of-bounds TURNOVER (3 TO),[203507],1610612749.0,MIL,bad pass,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,3.0,,,,,,,,,,202026.0,,,,,,,,,
536,PT05M44.00S,2025-04-06T02:04:30.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202692,71.43561103810775,25.735294117647058,1610612748,95,96,2025-04-06T02:04:34Z,5270000,False,-121.0,216.0,1,right,MISS A. Burks 24' 3PT,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Left Center,,,,24.77,Missed,,,,,,,,,,,,,,,
537,PT05M41.00S,2025-04-06T02:04:33.0Z,4,REGULAR,rebound,offensive,[],202692,,,1610612748,95,96,2025-04-06T02:04:34Z,5280000,False,,,0,,A. Burks REBOUND (Off:1 Def:3),[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Left Center,,,,,,,536.0,4.0,3.0,1.0,,,,,,,,,,
538,PT05M39.00S,2025-04-06T02:04:34.2Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",202692,93.38042049934296,26.715686274509803,1610612748,97,96,2025-04-06T02:04:43Z,5290000,False,-116.0,10.0,1,right,A. Burks 11' turnaround fadeaway Jump Shot (19 PTS),[202692],1610612748.0,MIA,turnaround fadeaway,,,Burks,A. Burks,,,,,Mid-Range,8-16 Left,,,,11.68,Made,19.0,,,,,,,,,,,,,,
539,PT05M37.00S,2025-04-06T02:04:43.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,97,96,2025-04-06T02:04:43Z,5300000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT05M37.00S,2025-04-06T02:06:58.4Z,4,REGULAR,substitution,out,[],1629312,,,1610612749,97,96,2025-04-06T02:07:32Z,5310000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT05M37.00S,2025-04-06T02:06:58.4Z,4,REGULAR,substitution,out,[],203507,,,1610612749,97,96,2025-04-06T02:07:32Z,5320000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT05M37.00S,2025-04-06T02:06:58.4Z,4,REGULAR,substitution,in,[],203937,,,1610612749,97,96,2025-04-06T02:07:32Z,5330000,False,,,0,,SUB in: K. Anderson,[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT05M37.00S,2025-04-06T02:06:58.4Z,4,REGULAR,substitution,in,[],201572,,,1610612749,97,96,2025-04-06T02:07:32Z,5340000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT05M37.00S,2025-04-06T02:06:58.4Z,4,REGULAR,substitution,out,[],1628389,,,1610612749,97,96,2025-04-06T02:09:04Z,5345000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT05M37.00S,2025-04-06T02:06:58.4Z,4,REGULAR,substitution,in,[],1642276,,,1610612749,97,96,2025-04-06T02:09:04Z,5347500,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT05M21.00S,2025-04-06T02:08:13.5Z,4,REGULAR,foul,offensive,[],201572,,,1610612749,97,96,2025-04-06T02:08:50Z,5350000,False,,,0,,B. Lopez offensive FOUL (4 PF),"[201572, 1641796]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,202007.0,4.0,0.0,Larsson,1641796.0,,,,,
546,PT05M21.00S,2025-04-06T02:08:13.5Z,4,REGULAR,turnover,offensive foul,[],201572,,,1610612749,97,96,2025-04-06T02:08:13Z,5370000,False,,,0,,B. Lopez offensive foul TURNOVER (1 TO),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,,,,,202007.0,,,,,,,,,
547,PT05M09.00S,2025-04-06T02:08:40.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202692,94.43166885676742,4.6568627450980395,1610612748,100,96,2025-04-06T02:08:53Z,5380000,False,-227.0,0.0,1,right,A. Burks 3PT  (22 PTS) (D. Mitchell 4 AST),"[202692, 1630558]",1610612748.0,MIA,,,,Burks,A. Burks,,,,,Left Corner 3,24+ Left,,,,22.67,Made,22.0,,,,,,,,,,D. Mitchell,1630558.0,4.0,,
549,PT04M56.00S,2025-04-06T02:08:53.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,19.398817345597898,35.049019607843135,1610612749,100,96,2025-04-06T02:08:58Z,5400000,False,75.0,130.0,1,left,MISS K. Porter Jr. 14' step back Shot,[1629645],1610612749.0,MIL,step back,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,14.98,Missed,,,,,,,,,,,,,,,
550,PT04M53.00S,2025-04-06T02:08:56.4Z,4,REGULAR,rebound,defensive,[],202692,,,1610612748,100,96,2025-04-06T02:08:58Z,5410000,False,,,0,,A. Burks REBOUND (Off:1 Def:4),[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,549.0,5.0,4.0,1.0,,,,,,,,,,
553,PT04M34.00S,2025-04-06T02:09:16.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,82.47371879106439,59.068627450980394,1610612748,102,96,2025-04-06T02:09:21Z,5420000,False,45.0,112.0,1,right,K. Anderson 12' floating Jump Shot (10 PTS) (D. Mitchell 5 AST),"[203937, 1630558]",1610612748.0,MIA,floating,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,,,,12.1,Made,10.0,,,,,,,,,,D. Mitchell,1630558.0,5.0,,
555,PT04M33.00S,2025-04-06T02:09:22.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,102,96,2025-04-06T02:09:22Z,5440000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT04M33.00S,2025-04-06T02:09:59.7Z,4,REGULAR,substitution,out,[],1642276,,,1610612749,102,96,2025-04-06T02:10:51Z,5450000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT04M33.00S,2025-04-06T02:09:59.7Z,4,REGULAR,substitution,out,[],1626192,,,1610612749,102,96,2025-04-06T02:10:51Z,5460000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT04M33.00S,2025-04-06T02:09:59.7Z,4,REGULAR,substitution,in,[],1628389,,,1610612749,102,96,2025-04-06T02:10:51Z,5470000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT04M33.00S,2025-04-06T02:09:59.7Z,4,REGULAR,substitution,in,[],203507,,,1610612749,102,96,2025-04-06T02:10:51Z,5480000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT04M19.00S,2025-04-06T02:11:03.9Z,4,REGULAR,2pt,Jump Shot,[],1631260,22.421156373193167,23.52941176470588,1610612749,102,96,2025-04-06T02:11:09Z,5490000,False,132.0,158.0,1,left,MISS A. Green 20' pullup Shot,[1631260],1610612749.0,MIL,pullup,,,Green,A. Green,,,,,Mid-Range,16-24 Right Center,,,,20.64,Missed,,,,,,,,,,,,,,,
561,PT04M16.00S,2025-04-06T02:11:06.9Z,4,REGULAR,rebound,defensive,[],203937,,,1610612748,102,96,2025-04-06T02:11:09Z,5500000,False,,,0,,K. Anderson REBOUND (Off:4 Def:8),[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Right Center,,,,,,,560.0,12.0,8.0,4.0,,,,,,,,,,
562,PT04M04.00S,2025-04-06T02:11:18.9Z,4,REGULAR,turnover,bad pass,[],202692,,,1610612748,102,96,2025-04-06T02:11:23Z,5510000,False,,,0,,A. Burks bad pass TURNOVER (1 TO),"[202692, 1627752]",1610612748.0,MIA,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Center,1.0,Prince,1627752.0,,,,,,,,,,,,,,,,,
563,PT04M04.00S,2025-04-06T02:11:18.9Z,4,REGULAR,steal,,[],1627752,,,1610612749,102,96,2025-04-06T02:11:21Z,5520000,False,,,0,,T. Prince STEAL (4 STL),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
564,PT03M51.00S,2025-04-06T02:11:34.2Z,4,REGULAR,foul,personal,['2freethrow'],203937,,,1610612749,102,96,2025-04-06T02:11:40Z,5530000,False,,,0,,K. Anderson shooting personal FOUL (4 PF) (Antetokounmpo 2 FT),"[203937, 203507]",1610612748.0,MIA,shooting,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202026.0,4.0,0.0,Antetokounmpo,203507.0,,,,,
566,PT03M51.00S,2025-04-06T02:12:21.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203507,,,1610612749,102,97,2025-04-06T02:12:21Z,5550000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (33 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,Made,33.0,,,,,,,,,,,,,,
567,PT03M51.00S,2025-04-06T02:12:44.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203507,,,1610612749,102,98,2025-04-06T02:12:44Z,5560000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (34 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,Made,34.0,,,,,,,,,,,,,,
568,PT03M36.00S,2025-04-06T02:13:01.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,85.3646517739816,43.627450980392155,1610612748,104,98,2025-04-06T02:13:07Z,5570000,False,-32.0,85.0,1,right,B. Adebayo 9' fadeaway Jump Shot (27 PTS),[1628389],1610612748.0,MIA,fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,9.09,Made,27.0,,,,,,,,,,,,,,
570,PT03M24.00S,2025-04-06T02:13:17.3Z,4,REGULAR,foul,personal,['2freethrow'],203937,,,1610612749,104,98,2025-04-06T02:13:26Z,5590000,False,,,0,,K. Anderson shooting personal FOUL (5 PF) (Lopez 2 FT),"[203937, 201572]",1610612748.0,MIA,shooting,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1630886.0,5.0,0.0,Lopez,201572.0,,,,,
572,PT03M24.00S,2025-04-06T02:13:43.4Z,4,REGULAR,freethrow,1 of 2,[],201572,,,1610612749,104,99,2025-04-06T02:13:43Z,5610000,False,,,0,,B. Lopez Free Throw 1 of 2 (8 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
573,PT03M24.00S,2025-04-06T02:14:02.4Z,4,REGULAR,freethrow,2 of 2,[],201572,,,1610612749,104,100,2025-04-06T02:14:02Z,5620000,False,,,0,,B. Lopez Free Throw 2 of 2 (9 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
574,PT03M19.00S,2025-04-06T02:14:15.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,104,100,2025-04-06T02:14:15Z,5630000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT03M04.00S,2025-04-06T02:16:05.5Z,4,REGULAR,3pt,Jump Shot,[],1630558,85.3646517739816,2.450980392156863,1610612748,107,100,2025-04-06T02:16:10Z,5640000,False,-238.0,85.0,1,right,D. Mitchell 25' 3PT  (20 PTS) (K. Anderson 2 AST),"[1630558, 203937]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Left Corner 3,24+ Left,,,,25.25,Made,20.0,,,,,,,,,,K. Anderson,203937.0,2.0,,
578,PT02M46.00S,2025-04-06T02:16:29.7Z,4,REGULAR,foul,personal,[],202692,,,1610612749,107,100,2025-04-06T02:16:40Z,5670000,False,,,0,,A. Burks personal FOUL (1 PF),"[202692, 1631260]",1610612748.0,MIA,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,202007.0,1.0,0.0,Green,1631260.0,,,,,
580,PT02M34.00S,2025-04-06T02:16:58.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201572,5.601182654402102,49.754901960784316,1610612749,107,102,2025-04-06T02:17:02Z,5690000,False,1.0,0.0,1,left,B. Lopez driving Layup (11 PTS) (G. Antetokounmpo 7 AST),"[201572, 203507]",1610612749.0,MIL,driving,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,0.12,Made,11.0,,,,,,,,,,G. Antetokounmpo,203507.0,7.0,,
582,PT02M19.00S,2025-04-06T02:17:13.1Z,4,REGULAR,3pt,Jump Shot,[],202692,94.82588699080158,3.6764705882352944,1610612748,107,102,2025-04-06T02:17:19Z,5710000,False,-232.0,-4.0,1,right,MISS A. Burks 3PT,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,Left Corner 3,24+ Left,,,,23.16,Missed,,,,,,,,,,,,,,,
583,PT02M15.00S,2025-04-06T02:17:17.1Z,4,REGULAR,rebound,defensive,[],1629645,,,1610612749,107,102,2025-04-06T02:17:25Z,5720000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:10),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Left Corner 3,24+ Left,,,,,,,582.0,10.0,10.0,0.0,,,,,,,,,,
584,PT02M08.00S,2025-04-06T02:17:24.0Z,4,REGULAR,3pt,Jump Shot,[],1629645,31.882391590013142,52.69607843137255,1610612749,107,105,2025-04-06T02:17:56Z,5730000,False,-13.0,247.0,1,left,K. Porter Jr. 24' 3PT  (20 PTS) (G. Antetokounmpo 8 AST),"[1629645, 203507]",1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,24.76,Made,20.0,,,,,,,,,,G. Antetokounmpo,203507.0,8.0,,
587,PT01M43.00S,2025-04-06T02:20:11.7Z,4,REGULAR,foul,personal,['2freethrow'],1627752,,,1610612748,107,105,2025-04-06T02:20:40Z,5760000,False,,,0,,T. Prince shooting personal FOUL (1 PF) (Burks 2 FT),"[1627752, 202692]",1610612749.0,MIL,shooting,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202007.0,1.0,0.0,Burks,202692.0,,,,,
589,PT01M43.00S,2025-04-06T02:20:40.1Z,4,REGULAR,freethrow,1 of 2,[],202692,,,1610612748,108,105,2025-04-06T02:20:40Z,5780000,False,,,0,,A. Burks Free Throw 1 of 2 (23 PTS),[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,,,,,,,Made,23.0,,,,,,,,,,,,,,
590,PT01M43.00S,2025-04-06T02:21:03.5Z,4,REGULAR,freethrow,2 of 2,[],202692,,,1610612748,109,105,2025-04-06T02:21:03Z,5790000,False,,,0,,A. Burks Free Throw 2 of 2 (24 PTS),[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,,,,,,,Made,24.0,,,,,,,,,,,,,,
591,PT01M25.00S,2025-04-06T02:21:25.4Z,4,REGULAR,foul,personal,"['inpenalty', '3freethrow']",202692,,,1610612749,109,105,2025-04-06T02:21:34Z,5800000,False,,,0,,A. Burks shooting personal FOUL (2 PF) (Green 3 FT),"[202692, 1631260]",1610612748.0,MIA,shooting,,,Burks,A. Burks,,,,,Above the Break 3,24+ Center,,,,,,,,,,,202026.0,2.0,0.0,Green,1631260.0,,,,,
593,PT01M25.00S,2025-04-06T02:21:55.6Z,4,REGULAR,freethrow,1 of 3,[],1631260,,,1610612749,109,106,2025-04-06T02:22:31Z,5820000,False,,,0,,A. Green Free Throw 1 of 3 (9 PTS),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
594,PT01M25.00S,2025-04-06T02:21:55.6Z,4,REGULAR,freethrow,2 of 3,[],1631260,,,1610612749,109,107,2025-04-06T02:22:31Z,5830000,False,,,0,,A. Green Free Throw 2 of 3 (10 PTS),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
595,PT01M25.00S,2025-04-06T02:21:55.6Z,4,REGULAR,freethrow,3 of 3,[],1631260,,,1610612749,109,107,2025-04-06T02:22:31Z,5840000,False,,,0,,MISS A. Green Free Throw 3 of 3,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
