actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
329,PT09M09.00S,2025-01-19T21:26:00.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642276,4.812746386333772,45.588235294117645,1610612748,58,48,2025-01-19T21:26:14Z,3280000,False,22.0,-7.0,1,left,K. Ware cutting Layup (13 PTS) (J. Butler 3 AST),"[1642276, 202710]",1610612748.0,MIA,cutting,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,2.33,Made,13.0,J. Butler,202710.0,3.0,,,,,,,,,,,,,,
333,PT08M57.00S,2025-01-19T21:26:34.5Z,3,REGULAR,foul,personal,['2freethrow'],1642276,,,1610612759,58,48,2025-01-19T21:26:53Z,3320000,False,,,0,,K. Ware shooting personal FOUL (2 PF) (Wembanyama 2 FT),"[1642276, 1641705]",1610612748.0,MIA,shooting,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1151.0,,,,,,2.0,0.0,Wembanyama,1641705.0,,,,
335,PT08M57.00S,2025-01-19T21:27:08.2Z,3,REGULAR,freethrow,1 of 2,[],1641705,,,1610612759,58,48,2025-01-19T21:27:08Z,3340000,False,,,0,,MISS V. Wembanyama Free Throw 1 of 2,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
336,PT08M57.00S,2025-01-19T21:27:08.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,58,48,2025-01-19T21:27:08Z,3350000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,335.0,,,,,,,,,,,
337,PT08M57.00S,2025-01-19T21:27:32.0Z,3,REGULAR,freethrow,2 of 2,[],1641705,,,1610612759,58,49,2025-01-19T21:27:32Z,3360000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (14 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
338,PT08M42.00S,2025-01-19T21:27:49.7Z,3,REGULAR,2pt,Jump Shot,[],1629639,25.57490144546649,58.57843137254902,1610612748,58,49,2025-01-19T21:27:54Z,3370000,False,-43.0,188.0,1,left,MISS T. Herro 19' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Mid-Range,16-24 Center,19.27,Missed,,,,,,,,,,,,,,,,,,
339,PT08M38.00S,2025-01-19T21:27:53.7Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,58,49,2025-01-19T21:27:54Z,3380000,False,,,0,,B. Adebayo REBOUND (Off:3 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Center,,,,,,,,,338.0,8.0,5.0,3.0,,,,,,,,
340,PT08M34.00S,2025-01-19T21:27:56.9Z,3,REGULAR,turnover,bad pass,[],1628389,,,1610612748,58,49,2025-01-19T21:28:00Z,3390000,False,,,0,,B. Adebayo bad pass TURNOVER (3 TO),"[1628389, 1630170]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,3.0,,,,,,,,,,,Vassell,1630170.0
341,PT08M34.00S,2025-01-19T21:27:56.9Z,3,REGULAR,steal,,[],1630170,,,1610612759,58,49,2025-01-19T21:27:59Z,3400000,False,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
342,PT08M22.00S,2025-01-19T21:28:08.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203084,92.32917214191852,46.32352941176471,1610612759,58,51,2025-01-19T21:29:50Z,3410000,False,-18.0,20.0,1,right,H. Barnes driving finger roll Layup (4 PTS),[203084],1610612759.0,SAS,driving finger roll,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,2.69,Made,4.0,,,,,,,,,,,,,,,,,
343,PT08M00.00S,2025-01-19T21:28:31.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629130,5.995400788436268,47.30392156862745,1610612748,60,51,2025-01-19T21:28:37Z,3420000,False,13.0,4.0,1,left,D. Robinson cutting DUNK (15 PTS) (J. Butler 4 AST),"[1629130, 202710]",1610612748.0,MIA,cutting,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,1.41,Made,15.0,J. Butler,202710.0,4.0,,,,,,,,,,,,,,
345,PT07M47.00S,2025-01-19T21:28:44.3Z,3,REGULAR,turnover,bad pass,[],1642264,,,1610612759,60,51,2025-01-19T21:28:50Z,3440000,False,,,0,,S. Castle bad pass TURNOVER (4 TO),"[1642264, 1629639]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,,,4.0,,,,,,,,,,,Herro,1629639.0
346,PT07M47.00S,2025-01-19T21:28:44.3Z,3,REGULAR,steal,,[],1629639,,,1610612748,60,51,2025-01-19T21:29:24Z,3450000,False,,,0,,T. Herro STEAL (1 STL),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
347,PT07M41.00S,2025-01-19T21:28:49.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629639,7.30946123521682,54.166666666666664,1610612748,62,51,2025-01-19T21:29:03Z,3460000,False,-21.0,16.0,1,left,T. Herro running reverse Layup (11 PTS),[1629639],1610612748.0,MIA,running reverse,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,2.64,Made,11.0,,,,,,,,,,,,,,,,,
348,PT07M32.00S,2025-01-19T21:29:01.1Z,3,REGULAR,foul,personal,['2freethrow'],1628389,,,1610612759,62,51,2025-01-19T21:29:17Z,3470000,False,,,0,,B. Adebayo shooting personal FOUL (2 PF) (Barnes 2 FT),"[1628389, 203084]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1199.0,,,,,,2.0,0.0,Barnes,203084.0,,,,
350,PT07M32.00S,2025-01-19T21:29:33.9Z,3,REGULAR,freethrow,1 of 2,[],203084,,,1610612759,62,52,2025-01-19T21:29:50Z,3490000,False,,,0,,H. Barnes Free Throw 1 of 2 (5 PTS),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
351,PT07M32.00S,2025-01-19T21:29:33.9Z,3,REGULAR,freethrow,2 of 2,[],203084,,,1610612759,62,52,2025-01-19T21:29:50Z,3500000,False,,,0,,MISS H. Barnes Free Throw 2 of 2,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
352,PT07M30.00S,2025-01-19T21:29:35.9Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,62,52,2025-01-19T21:29:50Z,3510000,False,,,0,,T. Herro REBOUND (Off:0 Def:5),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,351.0,5.0,5.0,0.0,,,,,,,,
353,PT07M14.00S,2025-01-19T21:30:04.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202710,4.944152431011826,47.549019607843135,1610612748,64,52,2025-01-19T21:30:11Z,3520000,False,12.0,-6.0,1,left,J. Butler cutting DUNK (8 PTS) (T. Herro 2 AST),"[202710, 1629639]",1610612748.0,MIA,cutting,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,1.37,Made,8.0,T. Herro,1629639.0,2.0,,,,,,,,,,,,,,
355,PT07M13.00S,2025-01-19T21:30:11.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,64,52,2025-01-19T21:30:11Z,3540000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT06M50.00S,2025-01-19T21:33:30.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,88.51839684625493,40.19607843137255,1610612759,64,52,2025-01-19T21:33:37Z,3550000,False,-49.0,55.0,1,right,MISS H. Barnes 7' turnaround Shot,[203084],1610612759.0,SAS,turnaround,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,7.4,Missed,,,,,,,,,,,,,,,,,,
357,PT06M48.00S,2025-01-19T21:33:32.0Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,64,52,2025-01-19T21:33:37Z,3560000,False,,,0,,B. Adebayo REBOUND (Off:3 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,356.0,9.0,6.0,3.0,,,,,,,,
358,PT06M43.00S,2025-01-19T21:33:37.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1642276,7.30946123521682,50.49019607843137,1610612748,66,52,2025-01-19T21:33:44Z,3570000,False,-2.0,16.0,1,left,K. Ware running DUNK (15 PTS) (D. Robinson 1 AST),"[1642276, 1629130]",1610612748.0,MIA,running,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,1.64,Made,15.0,D. Robinson,1629130.0,1.0,,,,,,,,,,,,,,
360,PT06M30.00S,2025-01-19T21:33:49.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,91.5407358738502,43.13725490196079,1610612759,66,52,2025-01-19T21:33:54Z,3590000,False,-34.0,27.0,1,right,MISS D. Vassell driving Layup - blocked,"[1630170, 202710]",1610612759.0,SAS,driving,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,4.37,Missed,,,,,,,,,,,,,,,Butler,202710.0,,
361,PT06M30.00S,2025-01-19T21:33:49.2Z,3,REGULAR,block,,[],202710,,,1610612759,66,52,2025-01-19T21:33:52Z,3600000,False,,,0,,J. Butler BLOCK (2 BLK),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
362,PT06M26.00S,2025-01-19T21:33:53.2Z,3,REGULAR,rebound,defensive,[],1642276,,,1610612748,66,52,2025-01-19T21:35:57Z,3610000,False,,,0,,K. Ware REBOUND (Off:3 Def:3),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,,,360.0,6.0,3.0,3.0,,,,,,,,
363,PT06M16.00S,2025-01-19T21:34:03.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,8.492115637319317,56.61764705882353,1610612748,68,52,2025-01-19T21:34:13Z,3620000,False,-33.0,27.0,1,left,B. Adebayo floating Jump Shot (4 PTS) (K. Ware 2 AST),"[1628389, 1642276]",1610612748.0,MIA,floating,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,4.29,Made,4.0,K. Ware,1642276.0,2.0,,,,,,,,,,,,,,
365,PT06M01.00S,2025-01-19T21:34:21.3Z,3,REGULAR,foul,personal,[],1642276,,,1610612759,68,52,2025-01-19T21:34:36Z,3640000,False,,,0,,K. Ware personal FOUL (3 PF),"[1642276, 1641705]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202058.0,,,,,,3.0,0.0,Wembanyama,1641705.0,,,,
367,PT06M01.00S,2025-01-19T21:34:35.1Z,3,REGULAR,substitution,out,[],1642276,,,1610612759,68,52,2025-01-19T21:34:45Z,3660000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT06M01.00S,2025-01-19T21:34:35.1Z,3,REGULAR,substitution,out,[],1641705,,,1610612759,68,52,2025-01-19T21:34:45Z,3670000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT06M01.00S,2025-01-19T21:34:35.1Z,3,REGULAR,substitution,out,[],101108,,,1610612759,68,52,2025-01-19T21:34:45Z,3680000,False,,,0,,SUB out: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT06M01.00S,2025-01-19T21:34:35.1Z,3,REGULAR,substitution,out,[],203084,,,1610612759,68,52,2025-01-19T21:34:45Z,3690000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT06M01.00S,2025-01-19T21:34:35.1Z,3,REGULAR,substitution,in,[],1631107,,,1610612759,68,52,2025-01-19T21:34:45Z,3700000,False,,,0,,SUB in: N. Jović,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT06M01.00S,2025-01-19T21:34:35.1Z,3,REGULAR,substitution,in,[],1629646,,,1610612759,68,52,2025-01-19T21:34:45Z,3710000,False,,,0,,SUB in: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT06M01.00S,2025-01-19T21:34:35.1Z,3,REGULAR,substitution,in,[],1630200,,,1610612759,68,52,2025-01-19T21:34:45Z,3720000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT06M01.00S,2025-01-19T21:34:35.1Z,3,REGULAR,substitution,in,[],1629640,,,1610612759,68,52,2025-01-19T21:34:45Z,3730000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT05M53.00S,2025-01-19T21:35:12.6Z,3,REGULAR,3pt,Jump Shot,[],1630200,68.28186596583443,36.76470588235294,1610612759,68,52,2025-01-19T21:35:17Z,3740000,False,-66.0,246.0,1,right,MISS T. Jones 25' 3PT,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,25.45,Missed,,,,,,,,,,,,,,,,,,
376,PT05M50.00S,2025-01-19T21:35:15.6Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,68,52,2025-01-19T21:35:17Z,3750000,False,,,0,,T. Herro REBOUND (Off:0 Def:6),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,,,,,,,375.0,6.0,6.0,0.0,,,,,,,,
377,PT05M45.00S,2025-01-19T21:35:20.9Z,3,REGULAR,3pt,Jump Shot,[],1631107,21.76412614980289,11.76470588235294,1610612748,71,52,2025-01-19T21:35:28Z,3760000,False,191.0,152.0,1,left,N. Jović 24' 3PT  (5 PTS) (J. Butler 5 AST),"[1631107, 202710]",1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Right Center,24.43,Made,5.0,J. Butler,202710.0,5.0,,,,,,,,,,,,,,
379,PT05M33.00S,2025-01-19T21:35:32.9Z,3,REGULAR,3pt,Jump Shot,[],1630170,73.40670170827858,80.63725490196079,1610612759,71,55,2025-01-19T21:35:40Z,3780000,False,153.0,197.0,1,right,D. Vassell 25' 3PT step back (15 PTS) (T. Jones 2 AST),"[1630170, 1630200]",1610612759.0,SAS,step back,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,25.0,Made,15.0,T. Jones,1630200.0,2.0,,,,,,,,,,,,,,
381,PT05M23.00S,2025-01-19T21:35:42.4Z,3,REGULAR,3pt,Jump Shot,[],1629130,9.543363994743759,4.6568627450980395,1610612748,74,55,2025-01-19T21:35:45Z,3800000,False,227.0,37.0,1,left,D. Robinson 3PT  (18 PTS) (T. Herro 3 AST),"[1629130, 1629639]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,22.97,Made,18.0,T. Herro,1629639.0,3.0,,,,,,,,,,,,,,
383,PT05M07.00S,2025-01-19T21:35:58.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,83.39356110381078,46.32352941176471,1610612759,74,55,2025-01-19T21:37:40Z,3820000,False,-18.0,104.0,1,right,MISS D. Vassell 10' fadeaway Shot,[1630170],1610612759.0,SAS,fadeaway,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Center,10.52,Missed,,,,,,,,,,,,,,,,,,
384,PT05M07.00S,2025-01-19T21:35:58.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,74,55,2025-01-19T21:36:07Z,3830000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,383.0,,,,,,,,,,,
385,PT05M07.00S,2025-01-19T21:36:07.4Z,3,REGULAR,foul,personal,[],202710,,,1610612759,74,55,2025-01-19T21:36:24Z,3840000,False,,,0,,J. Butler loose ball personal FOUL (2 PF),"[202710, 1629646]",1610612748.0,MIA,loose ball,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1151.0,,,,,,2.0,0.0,Bassey,1629646.0,,,,
387,PT05M07.00S,2025-01-19T21:36:22.3Z,3,REGULAR,substitution,out,[],1629639,,,1610612759,74,55,2025-01-19T21:36:34Z,3860000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT05M07.00S,2025-01-19T21:36:22.3Z,3,REGULAR,substitution,out,[],1642264,,,1610612759,74,55,2025-01-19T21:36:34Z,3870000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT05M07.00S,2025-01-19T21:36:22.3Z,3,REGULAR,substitution,in,[],1626179,,,1610612759,74,55,2025-01-19T21:36:34Z,3880000,False,,,0,,SUB in: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT05M07.00S,2025-01-19T21:36:22.3Z,3,REGULAR,substitution,in,[],1630577,,,1610612759,74,55,2025-01-19T21:36:34Z,3890000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT05M07.00S,2025-01-19T21:36:30.0Z,3,REGULAR,turnover,5-second-violation,['team'],0,,,1610612759,74,55,2025-01-19T21:37:55Z,3895000,False,,,0,,SAS 5-second-violation Team TURNOVER,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,1199.0,,,,,,,,,,,,,
392,PT04M58.00S,2025-01-19T21:36:54.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628389,6.389618922470433,52.69607843137255,1610612748,76,55,2025-01-19T21:39:53Z,3910000,False,-13.0,8.0,1,left,B. Adebayo alley-oop DUNK (6 PTS) (D. Robinson 2 AST),"[1628389, 1629130]",1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.55,Made,6.0,D. Robinson,1629130.0,2.0,,,,,,,,,,,,,,
394,PT04M52.00S,2025-01-19T21:37:00.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,92.32917214191852,48.28431372549019,1610612759,76,55,2025-01-19T21:41:00Z,3930000,False,-9.0,20.0,1,right,MISS K. Johnson driving floating Shot,[1629640],1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,2.14,Missed,,,,,,,,,,,,,,,,,,
395,PT04M52.00S,2025-01-19T21:37:00.3Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,76,55,2025-01-19T21:37:13Z,3940000,False,,,0,,B. Adebayo REBOUND (Off:3 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,394.0,10.0,7.0,3.0,,,,,,,,
397,PT04M46.00S,2025-01-19T21:37:12.4Z,3,REGULAR,substitution,out,[],1629646,,,1610612748,76,55,2025-01-19T21:37:15Z,3960000,False,,,0,,SUB out: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT04M46.00S,2025-01-19T21:37:12.4Z,3,REGULAR,substitution,in,[],1628380,,,1610612748,76,55,2025-01-19T21:37:15Z,3970000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT04M45.00S,2025-01-19T21:37:32.7Z,3,REGULAR,foul,personal,[],1630170,,,1610612748,76,55,2025-01-19T21:38:04Z,3980000,False,,,0,,D. Vassell personal FOUL (2 PF),"[1630170, 1631107]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,,,,1151.0,,,,,,2.0,0.0,Jović,1631107.0,,,,
402,PT04M34.00S,2025-01-19T21:38:05.4Z,3,REGULAR,3pt,Jump Shot,[],1629130,33.459264126149804,43.38235294117647,1610612748,79,55,2025-01-19T21:41:48Z,4000000,False,33.0,262.0,1,left,D. Robinson 26' 3PT pullup (21 PTS) (B. Adebayo 5 AST),"[1629130, 1628389]",1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,26.41,Made,21.0,B. Adebayo,1628389.0,5.0,,,,,,,,,,,,,,
404,PT04M26.00S,2025-01-19T21:38:14.3Z,3,REGULAR,3pt,Jump Shot,[],1630577,68.41327201051249,29.65686274509804,1610612759,79,55,2025-01-19T21:42:35Z,4020000,False,-102.0,244.0,1,right,MISS J. Champagnie 26' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,26.47,Missed,,,,,,,,,,,,,,,,,,
405,PT04M20.00S,2025-01-19T21:38:20.3Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,79,55,2025-01-19T21:38:21Z,4030000,False,,,0,,B. Adebayo REBOUND (Off:3 Def:8),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,404.0,11.0,8.0,3.0,,,,,,,,
406,PT04M16.00S,2025-01-19T21:38:27.2Z,3,REGULAR,foul,personal,[],1628380,,,1610612748,79,55,2025-01-19T21:38:37Z,4040000,False,,,0,,Z. Collins personal FOUL (1 PF),"[1628380, 1628389]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Right Center,,,,,,,1199.0,,,,,,1.0,0.0,Adebayo,1628389.0,,,,
408,PT04M10.00S,2025-01-19T21:38:56.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,7.178055190538765,45.09803921568628,1610612748,79,55,2025-01-19T21:39:00Z,4060000,False,25.0,15.0,1,left,MISS B. Adebayo driving Layup,[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,2.87,Missed,,,,,,,,,,,,,,,,,,
409,PT04M07.00S,2025-01-19T21:38:59.0Z,3,REGULAR,rebound,defensive,[],1630200,,,1610612759,79,55,2025-01-19T21:39:00Z,4070000,False,,,0,,T. Jones REBOUND (Off:0 Def:2),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,408.0,2.0,2.0,0.0,,,,,,,,
410,PT04M04.00S,2025-01-19T21:39:02.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,79.31997371879106,91.17647058823529,1610612759,79,58,2025-01-19T21:39:11Z,4080000,False,206.0,142.0,1,right,D. Vassell 25' 3PT running (18 PTS) (T. Jones 3 AST),"[1630170, 1630200]",1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,25.01,Made,18.0,T. Jones,1630200.0,3.0,,,,,,,,,,,,,,
413,PT03M46.00S,2025-01-19T21:39:32.8Z,3,REGULAR,3pt,Jump Shot,[],1629130,25.04927726675427,7.107843137254902,1610612748,79,58,2025-01-19T21:39:39Z,4110000,False,214.0,183.0,1,left,MISS D. Robinson 28' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,28.2,Missed,,,,,,,,,,,,,,,,,,
414,PT03M40.00S,2025-01-19T21:39:38.8Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,79,58,2025-01-19T21:39:39Z,4120000,False,,,0,,D. Vassell REBOUND (Off:0 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,413.0,3.0,3.0,0.0,,,,,,,,
415,PT03M36.00S,2025-01-19T21:39:42.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629640,72.09264126149803,17.647058823529413,1610612759,79,58,2025-01-19T21:39:47Z,4130000,False,-162.0,210.0,1,right,MISS K. Johnson 26' running pullup 3PT,[1629640],1610612759.0,SAS,running pullup,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,26.49,Missed,,,,,,,,,,,,,,,,,,
416,PT03M33.00S,2025-01-19T21:39:45.2Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612748,79,58,2025-01-19T21:39:47Z,4140000,False,,,0,,T. Rozier REBOUND (Off:0 Def:4),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,,,,,,,415.0,4.0,4.0,0.0,,,,,,,,
417,PT03M26.00S,2025-01-19T21:39:52.8Z,3,REGULAR,3pt,Jump Shot,[],1631107,25.04927726675427,13.970588235294118,1610612748,82,58,2025-01-19T21:44:12Z,4150000,False,180.0,183.0,1,left,N. Jović 25' 3PT pullup (8 PTS) (J. Butler 6 AST),"[1631107, 202710]",1610612748.0,MIA,pullup,,,Jović,N. Jović,,,,,Above the Break 3,24+ Right Center,25.68,Made,8.0,J. Butler,202710.0,6.0,,,,,,,,,,,,,,
419,PT03M13.00S,2025-01-19T21:40:05.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,86.02168199737189,42.64705882352941,1610612759,82,58,2025-01-19T21:40:10Z,4170000,False,-37.0,79.0,1,right,MISS D. Vassell 8' turnaround Shot,[1630170],1610612759.0,SAS,turnaround,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Center,8.71,Missed,,,,,,,,,,,,,,,,,,
420,PT03M10.00S,2025-01-19T21:40:08.9Z,3,REGULAR,rebound,offensive,[],1628380,,,1610612759,82,58,2025-01-19T21:40:10Z,4180000,False,,,0,,Z. Collins REBOUND (Off:1 Def:0),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,419.0,1.0,0.0,1.0,,,,,,,,
