actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
350,PT12M00.00S,2022-03-07T01:49:34.4Z,3,REGULAR,substitution,out,['startperiod'],1629731,,,1610612739,59,46,2022-03-07T01:57:10Z,3380000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2022-03-07T01:49:34.4Z,3,REGULAR,substitution,out,['startperiod'],201152,,,1610612739,59,46,2022-03-07T01:57:10Z,3390000,,,0,,SUB out: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2022-03-07T01:49:34.4Z,3,REGULAR,substitution,in,['startperiod'],1630596,,,1610612739,59,46,2022-03-07T01:57:10Z,3400000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2022-03-07T01:49:34.4Z,3,REGULAR,substitution,in,['startperiod'],203920,,,1610612739,59,46,2022-03-07T01:57:10Z,3410000,,,0,,SUB in: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2022-03-07T01:57:17.3Z,3,REGULAR,period,start,[],0,,,1610612761,59,46,2022-03-07T01:57:17Z,3420000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT11M48.00S,2022-03-07T01:57:29.1Z,3,REGULAR,2pt,Jump Shot,[],1629018,76.5604467805519,59.068627450980394,1610612761,59,46,2022-03-07T01:57:35Z,3430000,45.0,168.0,1,right,MISS G. Trent Jr. 17' pullup Shot,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,,,,17.38,Missed,,,,,,,,,,,,,,,,
356,PT11M44.00S,2022-03-07T01:57:33.1Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,59,46,2022-03-07T01:57:35Z,3440000,,,0,,E. Mobley REBOUND (Off:4 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,355.0,11.0,7.0,4.0,,,,,,,,,,,,
357,PT11M32.00S,2022-03-07T01:57:45.0Z,3,REGULAR,turnover,lost ball,[],1630596,,,1610612739,59,46,2022-03-07T01:58:10Z,3450000,,,0,,E. Mobley lost ball TURNOVER (2 TO),"[1630596, 1628449]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,2.0,Boucher,1628449.0,,,,,,,,,,,,,,,,,,
358,PT11M32.00S,2022-03-07T01:57:45.0Z,3,REGULAR,steal,,[],1628449,,,1610612761,59,46,2022-03-07T01:57:49Z,3460000,,,0,,C. Boucher STEAL (2 STL),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT11M26.00S,2022-03-07T01:57:49.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628449,94.43166885676742,49.26470588235294,1610612761,59,48,2022-03-07T01:58:02Z,3470000,-4.0,0.0,1,right,C. Boucher running Layup (10 PTS),[1628449],1610612761.0,TOR,running,,,Boucher,C. Boucher,,,,,,,,0.37,Made,,,,,,10.0,,,,,,,,,,
360,PT11M09.00S,2022-03-07T01:58:07.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626224,5.995400788436268,47.05882352941176,1610612739,61,48,2022-03-07T01:58:28Z,3480000,15.0,4.0,1,left,C. Osman driving floating Jump Shot (15 PTS) (E. Mobley 3 AST),"[1626224, 1630596]",1610612739.0,CLE,driving floating,,,Osman,C. Osman,,,,,,,,1.52,Made,,,,,,15.0,E. Mobley,1630596.0,3.0,,,,,,,
362,PT10M56.00S,2022-03-07T01:58:19.5Z,3,REGULAR,2pt,Jump Shot,[],1630567,88.91261498028909,28.431372549019606,1610612761,61,50,2022-03-07T01:58:36Z,3500000,-108.0,52.0,1,right,S. Barnes 11' Jump Shot (12 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,11.96,Made,,,,,,12.0,,,,,,,,,,
363,PT10M42.00S,2022-03-07T01:58:34.8Z,3,REGULAR,3pt,Jump Shot,[],1628374,28.991458607095925,72.05882352941177,1610612739,61,50,2022-03-07T02:00:06Z,3510000,-110.0,220.0,1,left,MISS L. Markkanen 24' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,24.61,Missed,,,,,,,,,,,,,,,,
364,PT10M37.00S,2022-03-07T01:58:39.8Z,3,REGULAR,rebound,defensive,[],203920,,,1610612761,61,50,2022-03-07T01:58:39Z,3520000,,,0,,K. Birch REBOUND (Off:2 Def:2),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,363.0,4.0,2.0,2.0,,,,,,,,,,,,
365,PT10M34.00S,2022-03-07T01:58:43.5Z,3,REGULAR,2pt,Jump Shot,[],1630567,77.21747700394218,33.57843137254902,1610612761,61,50,2022-03-07T01:59:32Z,3530000,-82.0,162.0,1,right,MISS S. Barnes 18' pullup Shot - blocked,"[1630567, 1630596]",1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,,,,18.13,Missed,,,,,,,,,,,,,,Mobley,1630596.0,
366,PT10M34.00S,2022-03-07T01:58:43.5Z,3,REGULAR,block,,[],1630596,,,1610612761,61,50,2022-03-07T01:58:47Z,3540000,,,0,,E. Mobley BLOCK (3 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT10M33.00S,2022-03-07T01:58:44.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612739,61,50,2022-03-07T01:59:32Z,3550000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,365.0,,,,,,,,,,,,,,,
368,PT10M33.00S,2022-03-07T01:58:55.8Z,3,REGULAR,foul,personal,[],1630567,,,1610612739,61,50,2022-03-07T01:59:03Z,3560000,,,0,,S. Barnes personal FOUL (1 PF),"[1630567, 1630596]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,101284.0,,,,,1.0,0.0,Mobley,1630596.0,,,
370,PT10M19.00S,2022-03-07T01:59:15.3Z,3,REGULAR,turnover,lost ball,[],1629636,,,1610612739,61,50,2022-03-07T01:59:21Z,3580000,,,0,,D. Garland lost ball TURNOVER (4 TO),"[1629636, 203920]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,4.0,Birch,203920.0,,,,,,,,,,,,,,,,,,
371,PT10M19.00S,2022-03-07T01:59:15.3Z,3,REGULAR,steal,,[],203920,,,1610612761,61,50,2022-03-07T01:59:17Z,3590000,,,0,,K. Birch STEAL (1 STL),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT10M04.00S,2022-03-07T01:59:29.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203920,80.89684625492772,53.67647058823529,1610612761,61,52,2022-03-07T01:59:35Z,3600000,18.0,127.0,1,right,K. Birch 12' pullup Jump Shot (2 PTS) (S. Barnes 2 AST),"[203920, 1630567]",1610612761.0,TOR,pullup,,,Birch,K. Birch,,,,,,,,12.84,Made,,,,,,2.0,S. Barnes,1630567.0,2.0,,,,,,,
374,PT09M46.00S,2022-03-07T01:59:47.1Z,3,REGULAR,3pt,Jump Shot,[],1630171,6.389618922470433,2.941176470588235,1610612739,61,52,2022-03-07T01:59:51Z,3620000,235.0,8.0,1,left,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,23.54,Missed,,,,,,,,,,,,,,,,
375,PT09M44.00S,2022-03-07T01:59:49.1Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,61,52,2022-03-07T01:59:51Z,3630000,,,0,,S. Barnes REBOUND (Off:3 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,374.0,8.0,5.0,3.0,,,,,,,,,,,,
376,PT09M41.00S,2022-03-07T01:59:53.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628449,93.77463863337714,50.245098039215684,1610612761,61,54,2022-03-07T01:59:59Z,3640000,1.0,6.0,1,right,C. Boucher running DUNK (12 PTS) (S. Barnes 3 AST),"[1628449, 1630567]",1610612761.0,TOR,running,,,Boucher,C. Boucher,,,,,,,,0.61,Made,,,,,,12.0,S. Barnes,1630567.0,3.0,,,,,,,
378,PT09M41.00S,2022-03-07T02:00:00.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,61,54,2022-03-07T02:00:00Z,3660000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT09M17.00S,2022-03-07T02:03:39.2Z,3,REGULAR,turnover,lost ball,[],1630596,,,1610612739,61,54,2022-03-07T02:03:44Z,3670000,,,0,,E. Mobley lost ball TURNOVER (3 TO),"[1630596, 1630567]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,3.0,Barnes,1630567.0,,,,,,,,,,,,,,,,,,
380,PT09M17.00S,2022-03-07T02:03:39.2Z,3,REGULAR,steal,,[],1630567,,,1610612761,61,54,2022-03-07T02:03:40Z,3680000,,,0,,S. Barnes STEAL (3 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT09M10.00S,2022-03-07T02:03:47.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627783,92.72339027595268,49.754901960784316,1610612761,61,56,2022-03-07T02:03:52Z,3690000,-1.0,16.0,1,right,P. Siakam cutting Layup (13 PTS) (C. Boucher 1 AST),"[1627783, 1628449]",1610612761.0,TOR,cutting,,,Siakam,P. Siakam,,,,,,,,1.59,Made,,,,,,13.0,C. Boucher,1628449.0,1.0,,,,,,,
383,PT09M01.00S,2022-03-07T02:04:02.0Z,3,REGULAR,foul,offensive,[],1626224,,,1610612739,61,56,2022-03-07T02:04:14Z,3710000,,,0,,C. Osman offensive FOUL (2 PF),"[1626224, 1630567]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,202049.0,,,,,2.0,0.0,Barnes,1630567.0,,,
385,PT09M01.00S,2022-03-07T02:04:02.0Z,3,REGULAR,turnover,offensive foul,[],1626224,,,1610612739,61,56,2022-03-07T02:04:02Z,3730000,,,0,,C. Osman offensive foul TURNOVER (2 TO),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,2.0,,,,,,,,,202049.0,,,,,,,,,,,
386,PT08M51.00S,2022-03-07T02:04:21.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628449,90.75229960578186,95.58823529411765,1610612761,61,59,2022-03-07T02:04:26Z,3740000,228.0,34.0,1,right,C. Boucher 3PT  (15 PTS) (K. Birch 1 AST),"[1628449, 203920]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,23.05,Made,,,,,,15.0,K. Birch,203920.0,1.0,,,,,,,
388,PT08M39.00S,2022-03-07T02:04:35.4Z,3,REGULAR,foul,personal,[],1630567,,,1610612739,61,59,2022-03-07T02:04:42Z,3760000,,,0,,S. Barnes personal FOUL (2 PF),"[1630567, 1629636]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,101284.0,,,,,2.0,0.0,Garland,1629636.0,,,
390,PT08M27.00S,2022-03-07T02:05:11.3Z,3,REGULAR,3pt,Jump Shot,[],1628374,29.122864651773984,81.61764705882352,1610612739,61,59,2022-03-07T02:05:21Z,3780000,-158.0,221.0,1,left,MISS L. Markkanen 27' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,27.2,Missed,,,,,,,,,,,,,,,,
391,PT08M27.00S,2022-03-07T02:05:11.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612761,61,59,2022-03-07T02:05:21Z,3790000,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,390.0,,,,,,,,,,,,,,,
392,PT08M13.00S,2022-03-07T02:05:30.2Z,3,REGULAR,2pt,Jump Shot,[],1629018,76.2976346911958,63.48039215686274,1610612761,61,59,2022-03-07T02:05:35Z,3800000,67.0,170.0,1,right,MISS G. Trent Jr. 18' pullup Shot,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,,,,18.32,Missed,,,,,,,,,,,,,,,,
393,PT08M10.00S,2022-03-07T02:05:33.2Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,61,59,2022-03-07T02:05:35Z,3810000,,,0,,E. Mobley REBOUND (Off:4 Def:8),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,392.0,12.0,8.0,4.0,,,,,,,,,,,,
394,PT08M01.00S,2022-03-07T02:05:42.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,8.015768725361367,56.518075980392155,1610612739,61,59,2022-03-07T02:06:02Z,3820000,-33.0,23.0,1,left,MISS D. Garland driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,,,,3.98,Missed,,,,,,,,,,,,,,,,
395,PT07M59.00S,2022-03-07T02:05:44.2Z,3,REGULAR,rebound,defensive,[],203920,,,1610612761,61,59,2022-03-07T02:06:02Z,3830000,,,0,,K. Birch REBOUND (Off:2 Def:3),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,394.0,5.0,3.0,2.0,,,,,,,,,,,,
396,PT07M58.00S,2022-03-07T02:05:50.2Z,3,REGULAR,foul,personal,['2freethrow'],1626224,,,1610612761,61,59,2022-03-07T02:06:11Z,3840000,,,0,,C. Osman shooting personal FOUL (3 PF) (Siakam 2 FT),"[1626224, 1627783]",1610612739.0,CLE,shooting,,,Osman,C. Osman,,,,,,,,,,,,,,101284.0,,,,,3.0,0.0,Siakam,1627783.0,,,
398,PT07M58.00S,2022-03-07T02:06:19.6Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1627783,,,1610612761,61,59,2022-03-07T02:06:19Z,3860000,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,Missed,,,,,,,,,,,,,,,,
399,PT07M58.00S,2022-03-07T02:06:19.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,61,59,2022-03-07T02:06:19Z,3870000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,398.0,,,,,,,,,,,,,,,
400,PT07M58.00S,2022-03-07T02:06:19.6Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1627783,,,1610612761,61,59,2022-03-07T02:06:40Z,3880000,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,Missed,,,,,,,,,,,,,,,,
401,PT07M55.00S,2022-03-07T02:06:22.6Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612739,61,59,2022-03-07T02:06:40Z,3890000,,,0,,L. Markkanen REBOUND (Off:0 Def:7),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,400.0,7.0,7.0,0.0,,,,,,,,,,,,
402,PT07M36.00S,2022-03-07T02:06:58.5Z,3,REGULAR,3pt,Jump Shot,[],1626224,29.25427069645204,71.07843137254902,1610612739,61,59,2022-03-07T02:07:11Z,3900000,-105.0,222.0,1,left,MISS C. Osman 24' step back 3PT,[1626224],1610612739.0,CLE,step back,,,Osman,C. Osman,,,,,,,,24.62,Missed,,,,,,,,,,,,,,,,
403,PT07M35.00S,2022-03-07T02:06:59.5Z,3,REGULAR,rebound,offensive,[],1630596,,,1610612739,61,59,2022-03-07T02:07:11Z,3910000,,,0,,E. Mobley REBOUND (Off:5 Def:8),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,402.0,13.0,8.0,5.0,,,,,,,,,,,,
404,PT07M35.00S,2022-03-07T02:07:05.8Z,3,REGULAR,foul,personal,['2freethrow'],1628449,,,1610612739,61,59,2022-03-07T02:07:12Z,3920000,,,0,,C. Boucher shooting personal FOUL (2 PF) (Mobley 2 FT),"[1628449, 1630596]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,,,,,,,,,,101284.0,,,,,2.0,0.0,Mobley,1630596.0,,,
406,PT07M35.00S,2022-03-07T02:07:26.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630596,,,1610612739,62,59,2022-03-07T02:07:26Z,3940000,,,0,,E. Mobley Free Throw 1 of 2 (7 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,Made,,,,,,7.0,,,,,,,,,,
407,PT07M35.00S,2022-03-07T02:07:27.1Z,3,REGULAR,substitution,out,[],1630171,,,1610612739,62,59,2022-03-07T02:07:35Z,3950000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT07M35.00S,2022-03-07T02:07:27.1Z,3,REGULAR,substitution,in,[],201567,,,1610612739,62,59,2022-03-07T02:07:35Z,3960000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT07M35.00S,2022-03-07T02:07:26.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630596,,,1610612739,62,59,2022-03-07T02:07:59Z,3970000,,,0,,MISS E. Mobley Free Throw 2 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,Missed,,,,,,,,,,,,,,,,
410,PT07M30.00S,2022-03-07T02:07:31.4Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,62,59,2022-03-07T02:07:59Z,3980000,,,0,,S. Barnes REBOUND (Off:3 Def:6),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,409.0,9.0,6.0,3.0,,,,,,,,,,,,
411,PT07M16.00S,2022-03-07T02:08:12.2Z,3,REGULAR,3pt,Jump Shot,[],1627783,68.28186596583443,73.52941176470588,1610612761,62,59,2022-03-07T02:08:19Z,3990000,118.0,246.0,1,right,MISS P. Siakam 27' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,27.24,Missed,,,,,,,,,,,,,,,,
412,PT07M13.00S,2022-03-07T02:08:15.2Z,3,REGULAR,rebound,offensive,[],203920,,,1610612761,62,59,2022-03-07T02:08:19Z,4000000,,,0,,K. Birch REBOUND (Off:3 Def:3),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,411.0,6.0,3.0,3.0,,,,,,,,,,,,
413,PT07M13.00S,2022-03-07T02:08:19.2Z,3,REGULAR,turnover,traveling,[],203920,,,1610612761,62,59,2022-03-07T02:08:30Z,4010000,,,0,,K. Birch traveling TURNOVER (1 TO),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,1.0,,,,,,,,,101284.0,,,,,,,,,,,
414,PT07M02.00S,2022-03-07T02:08:43.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628374,7.046649145860711,95.09803921568627,1610612739,62,59,2022-03-07T02:08:48Z,4020000,-225.0,14.0,1,left,MISS L. Markkanen 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,22.59,Missed,,,,,,,,,,,,,,,,
415,PT07M00.00S,2022-03-07T02:08:45.9Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,62,59,2022-03-07T02:08:48Z,4030000,,,0,,S. Barnes REBOUND (Off:3 Def:7),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,414.0,10.0,7.0,3.0,,,,,,,,,,,,
416,PT06M48.00S,2022-03-07T02:08:57.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629018,92.06636005256242,52.20588235294118,1610612761,62,61,2022-03-07T02:09:03Z,4040000,11.0,22.0,1,right,G. Trent Jr. driving Layup (11 PTS) (S. Barnes 4 AST),"[1629018, 1630567]",1610612761.0,TOR,driving,,,Trent Jr.,G. Trent Jr.,,,,,,,,2.47,Made,,,,,,11.0,S. Barnes,1630567.0,4.0,,,,,,,
418,PT06M35.00S,2022-03-07T02:09:11.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,17.821944809461236,38.72549019607843,1610612739,62,61,2022-03-07T02:09:14Z,4060000,56.0,115.0,1,left,MISS E. Mobley 12' pullup Shot,[1630596],1610612739.0,CLE,pullup,,,Mobley,E. Mobley,,,,,,,,12.81,Missed,,,,,,,,,,,,,,,,
419,PT06M33.00S,2022-03-07T02:09:13.2Z,3,REGULAR,rebound,defensive,[],203920,,,1610612761,62,61,2022-03-07T02:09:14Z,4070000,,,0,,K. Birch REBOUND (Off:3 Def:4),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,418.0,7.0,4.0,3.0,,,,,,,,,,,,
420,PT06M28.00S,2022-03-07T02:09:18.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630567,72.22404730617609,81.12745098039215,1610612761,62,61,2022-03-07T02:09:23Z,4080000,156.0,209.0,1,right,MISS S. Barnes 26' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,26.02,Missed,,,,,,,,,,,,,,,,
421,PT06M25.00S,2022-03-07T02:09:21.4Z,3,REGULAR,rebound,defensive,[],1629636,,,1610612739,62,61,2022-03-07T02:09:23Z,4090000,,,0,,D. Garland REBOUND (Off:0 Def:2),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,420.0,2.0,2.0,0.0,,,,,,,,,,,,
422,PT06M22.00S,2022-03-07T02:09:28.2Z,3,REGULAR,foul,personal,[],1630567,,,1610612739,62,61,2022-03-07T02:09:42Z,4100000,,,0,,S. Barnes personal FOUL (3 PF),"[1630567, 1629636]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,202049.0,,,,,3.0,0.0,Garland,1629636.0,,,
424,PT06M11.00S,2022-03-07T02:09:59.8Z,3,REGULAR,3pt,Jump Shot,[],1626224,28.33442838370565,25.0,1610612739,62,61,2022-03-07T02:10:03Z,4120000,125.0,214.0,1,left,MISS C. Osman 24' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,24.77,Missed,,,,,,,,,,,,,,,,
425,PT06M07.00S,2022-03-07T02:10:03.8Z,3,REGULAR,rebound,defensive,[],1628449,,,1610612761,62,61,2022-03-07T02:10:03Z,4130000,,,0,,C. Boucher REBOUND (Off:3 Def:3),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,424.0,6.0,3.0,3.0,,,,,,,,,,,,
426,PT06M00.00S,2022-03-07T02:10:09.6Z,3,REGULAR,3pt,Jump Shot,[],1629018,69.33311432325887,25.98039215686275,1610612761,62,61,2022-03-07T02:10:19Z,4140000,-120.0,236.0,1,right,MISS G. Trent Jr. 26' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,26.46,Missed,,,,,,,,,,,,,,,,
427,PT05M58.00S,2022-03-07T02:10:11.6Z,3,REGULAR,rebound,offensive,[],1630567,,,1610612761,62,61,2022-03-07T02:10:27Z,4150000,,,0,,S. Barnes REBOUND (Off:4 Def:7),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,426.0,11.0,7.0,4.0,,,,,,,,,,,,
428,PT05M58.00S,2022-03-07T02:10:17.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630567,94.40999984741211,50.0,1610612761,62,61,2022-03-07T02:10:41Z,4160000,0.0,0.0,1,right,MISS S. Barnes tip Layup,[1630567],1610612761.0,TOR,tip,,,Barnes,S. Barnes,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
429,PT05M56.00S,2022-03-07T02:10:19.9Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,62,61,2022-03-07T02:10:41Z,4170000,,,0,,K. Love REBOUND (Off:0 Def:3),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,428.0,3.0,3.0,0.0,,,,,,,,,,,,
430,PT05M47.00S,2022-03-07T02:10:25.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627783,,,1610612739,62,61,2022-03-07T02:10:34Z,4180000,,,0,,P. Siakam personal FOUL (3 PF) (Markkanen 2 FT),"[1627783, 1628374]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,101284.0,,,,,3.0,0.0,Markkanen,1628374.0,,,
432,PT05M47.00S,2022-03-07T02:10:52.6Z,3,REGULAR,freethrow,1 of 2,[],1628374,,,1610612739,63,61,2022-03-07T02:11:23Z,4200000,,,0,,L. Markkanen Free Throw 1 of 2 (19 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,Made,,,,,,19.0,,,,,,,,,,
433,PT05M47.00S,2022-03-07T02:10:53.9Z,3,REGULAR,substitution,out,[],203920,,,1610612739,63,61,2022-03-07T02:11:04Z,4210000,,,0,,SUB out: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M47.00S,2022-03-07T02:10:53.9Z,3,REGULAR,substitution,out,[],1628449,,,1610612739,63,61,2022-03-07T02:11:04Z,4220000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT05M47.00S,2022-03-07T02:10:53.9Z,3,REGULAR,substitution,in,[],201152,,,1610612739,63,61,2022-03-07T02:11:04Z,4230000,,,0,,SUB in: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT05M47.00S,2022-03-07T02:10:53.9Z,3,REGULAR,substitution,in,[],1630173,,,1610612739,63,61,2022-03-07T02:11:04Z,4240000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT05M47.00S,2022-03-07T02:10:52.6Z,3,REGULAR,freethrow,2 of 2,[],1628374,,,1610612739,63,61,2022-03-07T02:11:23Z,4250000,,,0,,MISS L. Markkanen Free Throw 2 of 2,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,Missed,,,,,,,,,,,,,,,,
