actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
543,PT11M45.00S,2021-12-12T02:51:19.9Z,4,REGULAR,substitution,in,[],1626224,,,1610612758,101,79,2021-12-12T02:51:23Z,5310000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT11M40.00S,2021-12-12T02:51:39.9Z,4,REGULAR,3pt,Jump Shot,[],1627741,74.58935611038108,85.04901960784314,1610612758,101,79,2021-12-12T03:00:50Z,5320000,175.0,186.0,1,right,MISS B. Hield 25' pullup 3PT,[1627741],1610612758.0,SAC,pullup,,,Hield,B. Hield,,,,,,,25.58,Missed,,,,,,,,,,,,,,,,,
545,PT11M37.00S,2021-12-12T02:51:43.0Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,101,79,2021-12-12T02:51:43Z,5330000,,,0,,J. Allen REBOUND (Off:1 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,544.0,7.0,6.0,1.0,,,,,,,,,
546,PT11M16.00S,2021-12-12T02:52:05.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201937,7.30946123521682,49.50980392156863,1610612739,101,79,2021-12-12T02:52:13Z,5340000,2.0,16.0,1,left,MISS R. Rubio cutting Layup,[201937],1610612739.0,CLE,cutting,,,Rubio,R. Rubio,,,,,,,1.64,Missed,,,,,,,,,,,,,,,,,
547,PT11M13.00S,2021-12-12T02:52:08.0Z,4,REGULAR,rebound,defensive,[],1627745,,,1610612758,101,79,2021-12-12T02:52:08Z,5350000,,,0,,D. Jones REBOUND (Off:0 Def:2),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,546.0,2.0,2.0,0.0,,,,,,,,,
548,PT11M10.00S,2021-12-12T02:52:13.7Z,4,REGULAR,foul,personal,[],201937,,,1610612758,101,79,2021-12-12T02:52:19Z,5360000,,,0,,R. Rubio personal FOUL (4 PF),"[201937, 1627741]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,1363.0,,,,,,,,,,,,,,4.0,0.0,Hield,1627741.0,,,
550,PT11M10.00S,2021-12-12T02:52:27.0Z,4,REGULAR,substitution,out,[],201937,,,1610612758,101,79,2021-12-12T02:52:31Z,5380000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT11M10.00S,2021-12-12T02:52:27.0Z,4,REGULAR,substitution,in,[],1630171,,,1610612758,101,79,2021-12-12T02:52:31Z,5390000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT11M04.00S,2021-12-12T02:52:48.8Z,4,REGULAR,foul,personal,['2freethrow'],1626224,,,1610612758,101,79,2021-12-12T02:53:04Z,5400000,,,0,,C. Osman shooting personal FOUL (3 PF) (Jones 2 FT),"[1626224, 1627745]",1610612739.0,CLE,shooting,,,Osman,C. Osman,,,,,200834.0,,,,,,,,,,,,,,3.0,0.0,Jones,1627745.0,,,
554,PT11M04.00S,2021-12-12T02:53:26.5Z,4,REGULAR,freethrow,1 of 2,[],1627745,,,1610612758,101,80,2021-12-12T02:53:26Z,5420000,,,0,,D. Jones Free Throw 1 of 2 (1 PTS),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,
555,PT11M04.00S,2021-12-12T02:53:27.3Z,4,REGULAR,freethrow,2 of 2,[],1627745,,,1610612758,101,80,2021-12-12T02:53:27Z,5430000,,,0,,MISS D. Jones Free Throw 2 of 2,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,Missed,,,,,,,,,,,,,,,,,
556,PT10M55.00S,2021-12-12T02:53:30.8Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,101,80,2021-12-12T02:53:30Z,5440000,,,0,,J. Allen REBOUND (Off:1 Def:7),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,555.0,8.0,7.0,1.0,,,,,,,,,
557,PT10M43.00S,2021-12-12T02:53:42.0Z,4,REGULAR,turnover,lost ball,[],1629636,,,1610612739,101,80,2021-12-12T02:53:55Z,5450000,,,0,,D. Garland lost ball TURNOVER (3 TO),"[1629636, 1627745]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,3.0,,,,,,,,,,,,,,,,,Jones,1627745.0,
558,PT10M43.00S,2021-12-12T02:53:42.0Z,4,REGULAR,steal,,[],1627745,,,1610612758,101,80,2021-12-12T02:53:44Z,5460000,,,0,,D. Jones STEAL (1 STL),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT10M38.00S,2021-12-12T02:53:47.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629056,94.1688567674113,51.225490196078425,1610612758,101,80,2021-12-12T03:03:37Z,5470000,6.0,2.0,1,right,MISS T. Davis running reverse Layup - blocked,"[1629056, 1626224]",1610612758.0,SAC,running reverse,,,Davis,T. Davis,,,,,,,0.65,Missed,,,,,,,,,Osman,1626224.0,,,,,,,
560,PT10M38.00S,2021-12-12T02:53:47.3Z,4,REGULAR,block,,[],1626224,,,1610612758,101,80,2021-12-12T02:53:49Z,5480000,,,0,,C. Osman BLOCK (1 BLK),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT10M38.00S,2021-12-12T02:53:47.3Z,4,REGULAR,rebound,defensive,[],1630171,,,1610612739,101,80,2021-12-12T02:54:10Z,5490000,,,0,,I. Okoro REBOUND (Off:1 Def:3),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,559.0,4.0,3.0,1.0,,,,,,,,,
562,PT10M38.00S,2021-12-12T02:53:53.3Z,4,REGULAR,turnover,out-of-bounds,[],1630171,,,1610612739,101,80,2021-12-12T02:54:22Z,5500000,,,0,,I. Okoro bad pass out-of-bounds TURNOVER (2 TO),[1630171],1610612739.0,CLE,bad pass,,,Okoro,I. Okoro,,,,,1363.0,2.0,,,,,,,,,,,,,,,,,,,
563,PT10M26.00S,2021-12-12T02:54:07.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630558,69.85873850197109,73.52941176470588,1610612758,101,83,2021-12-12T03:04:23Z,5510000,118.0,231.0,1,right,D. Mitchell 25' 3PT pullup (12 PTS),[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,,,25.9,Made,12.0,,,,,,,,,,,,,,,,
564,PT10M26.00S,2021-12-12T02:54:15.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,101,83,2021-12-12T02:54:15Z,5520000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT10M26.00S,2021-12-12T02:55:41.0Z,4,REGULAR,memo,,[],0,,,1610612739,101,83,2021-12-12T03:19:07Z,5530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Darius Garland sets Career High In Assists
566,PT10M07.00S,2021-12-12T02:57:25.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,5.469776609724048,48.03921568627451,1610612739,101,83,2021-12-12T02:57:53Z,5540000,10.0,-1.0,1,left,MISS D. Garland driving finger roll Layup - blocked,"[1629636, 1627745]",1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,,,0.99,Missed,,,,,,,,,Jones,1627745.0,,,,,,,
567,PT10M07.00S,2021-12-12T02:57:25.6Z,4,REGULAR,block,,[],1627745,,,1610612739,101,83,2021-12-12T02:57:28Z,5550000,,,0,,D. Jones BLOCK (1 BLK),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT10M06.00S,2021-12-12T02:57:26.6Z,4,REGULAR,rebound,defensive,[],1629056,,,1610612758,101,83,2021-12-12T02:57:53Z,5560000,,,0,,T. Davis REBOUND (Off:0 Def:1),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,566.0,1.0,1.0,0.0,,,,,,,,,
569,PT10M00.00S,2021-12-12T02:57:31.4Z,4,REGULAR,3pt,Jump Shot,[],1630558,72.48685939553219,80.14705882352942,1610612758,101,83,2021-12-12T02:57:43Z,5570000,151.0,206.0,1,right,MISS D. Mitchell 25' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,25.53,Missed,,,,,,,,,,,,,,,,,
570,PT09M56.00S,2021-12-12T02:57:35.9Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,101,83,2021-12-12T02:57:35Z,5580000,,,0,,J. Allen REBOUND (Off:1 Def:8),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,569.0,9.0,8.0,1.0,,,,,,,,,
571,PT09M38.00S,2021-12-12T02:57:54.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,7.046649145860711,50.49019607843137,1610612739,101,83,2021-12-12T03:05:41Z,5590000,-2.0,14.0,1,left,MISS C. Osman Layup,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,1.39,Missed,,,,,,,,,,,,,,,,,
572,PT09M37.00S,2021-12-12T02:57:55.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,101,83,2021-12-12T03:05:41Z,5600000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,571.0,,,,,,,,,,,,
573,PT09M37.00S,2021-12-12T02:58:07.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630596,,,1610612758,101,83,2021-12-12T02:58:20Z,5610000,,,0,,E. Mobley loose ball personal FOUL (3 PF) (Hield 2 FT),"[1630596, 1627741]",1610612739.0,CLE,loose ball,,,Mobley,E. Mobley,,,,,2715.0,,,,,,,,,,,,,,3.0,0.0,Hield,1627741.0,,,
575,PT09M37.00S,2021-12-12T02:58:41.0Z,4,REGULAR,freethrow,1 of 2,[],1627741,,,1610612758,101,84,2021-12-12T02:58:41Z,5630000,,,0,,B. Hield Free Throw 1 of 2 (12 PTS),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,
576,PT09M37.00S,2021-12-12T02:58:57.4Z,4,REGULAR,freethrow,2 of 2,[],1627741,,,1610612758,101,85,2021-12-12T02:58:57Z,5640000,,,0,,B. Hield Free Throw 2 of 2 (13 PTS),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,
577,PT09M26.00S,2021-12-12T02:59:15.8Z,4,REGULAR,foul,personal,['2freethrow'],1629056,,,1610612739,101,85,2021-12-12T02:59:24Z,5650000,,,0,,T. Davis shooting personal FOUL (3 PF) (Allen 2 FT),"[1629056, 1628386]",1610612758.0,SAC,shooting,,,Davis,T. Davis,,,,,2715.0,,,,,,,,,,,,,,3.0,2.0,Allen,1628386.0,,,
579,PT09M26.00S,2021-12-12T02:59:37.8Z,4,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,102,85,2021-12-12T02:59:37Z,5670000,,,0,,J. Allen Free Throw 1 of 2 (14 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,
580,PT09M26.00S,2021-12-12T02:59:50.4Z,4,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,103,85,2021-12-12T02:59:50Z,5680000,,,0,,J. Allen Free Throw 2 of 2 (15 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,
581,PT09M16.00S,2021-12-12T03:00:02.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629002,94.69448094612353,49.754901960784316,1610612758,103,87,2021-12-12T03:00:13Z,5690000,-1.0,-3.0,1,right,C. Metu alley-oop DUNK (6 PTS) (D. Mitchell 5 AST),"[1629002, 1630558]",1610612758.0,SAC,alley-oop,,,Metu,C. Metu,,,,,,,0.29,Made,6.0,D. Mitchell,1630558.0,5.0,,,,,,,,,,,,,
583,PT08M47.00S,2021-12-12T03:00:30.1Z,4,REGULAR,3pt,Jump Shot,[],1626224,28.07161629434954,19.607843137254903,1610612739,103,87,2021-12-12T03:00:35Z,5710000,152.0,211.0,1,left,MISS C. Osman 26' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,26.04,Missed,,,,,,,,,,,,,,,,,
584,PT08M44.00S,2021-12-12T03:00:32.5Z,4,REGULAR,rebound,defensive,[],1627741,,,1610612758,103,87,2021-12-12T03:00:32Z,5720000,,,0,,B. Hield REBOUND (Off:0 Def:3),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,583.0,3.0,3.0,0.0,,,,,,,,,
585,PT08M37.00S,2021-12-12T03:00:39.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,80.6340341655716,60.049019607843135,1610612758,103,87,2021-12-12T03:00:53Z,5730000,50.0,130.0,1,right,MISS D. Mitchell 13' turnaround fadeaway Shot,[1630558],1610612758.0,SAC,turnaround fadeaway,,,Mitchell,D. Mitchell,,,,,,,13.89,Missed,,,,,,,,,,,,,,,,,
586,PT08M36.00S,2021-12-12T03:00:40.6Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,103,87,2021-12-12T03:00:53Z,5740000,,,0,,E. Mobley REBOUND (Off:2 Def:12),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,585.0,14.0,12.0,2.0,,,,,,,,,
587,PT08M26.00S,2021-12-12T03:00:51.2Z,4,REGULAR,3pt,Jump Shot,[],1630171,4.681340341655716,94.85294117647058,1610612739,103,87,2021-12-12T03:00:57Z,5750000,-224.0,-8.0,1,left,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,22.45,Missed,,,,,,,,,,,,,,,,,
588,PT08M22.00S,2021-12-12T03:00:54.6Z,4,REGULAR,rebound,defensive,[],1629056,,,1610612758,103,87,2021-12-12T03:00:54Z,5760000,,,0,,T. Davis REBOUND (Off:0 Def:2),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,587.0,2.0,2.0,0.0,,,,,,,,,
589,PT08M20.00S,2021-12-12T03:00:57.7Z,4,REGULAR,3pt,Jump Shot,[],1627741,88.78120893561103,97.05882352941177,1610612758,103,90,2021-12-12T03:07:53Z,5770000,235.0,53.0,1,right,B. Hield 24' 3PT running (16 PTS) (T. Davis 1 AST),"[1627741, 1629056]",1610612758.0,SAC,running,,,Hield,B. Hield,,,,,,,24.12,Made,16.0,T. Davis,1629056.0,1.0,,,,,,,,,,,,,
591,PT08M20.00S,2021-12-12T03:01:04.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,103,90,2021-12-12T03:01:04Z,5790000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT08M20.00S,2021-12-12T03:03:19.4Z,4,REGULAR,substitution,out,[],1630596,,,1610612739,103,90,2021-12-12T03:03:42Z,5800000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT08M20.00S,2021-12-12T03:03:19.4Z,4,REGULAR,substitution,out,[],1630171,,,1610612739,103,90,2021-12-12T03:03:42Z,5810000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT08M20.00S,2021-12-12T03:03:19.4Z,4,REGULAR,substitution,in,[],201937,,,1610612739,103,90,2021-12-12T03:03:42Z,5820000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT08M20.00S,2021-12-12T03:03:19.4Z,4,REGULAR,substitution,in,[],1628374,,,1610612739,103,90,2021-12-12T03:03:42Z,5830000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT08M04.00S,2021-12-12T03:04:07.7Z,4,REGULAR,turnover,bad pass,[],1629636,,,1610612739,103,90,2021-12-12T03:04:16Z,5840000,,,0,,D. Garland bad pass TURNOVER (4 TO),"[1629636, 1630558]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,4.0,,,,,,,,,,,,,,,,,Mitchell,1630558.0,
597,PT08M04.00S,2021-12-12T03:04:07.7Z,4,REGULAR,steal,,[],1630558,,,1610612758,103,90,2021-12-12T03:04:11Z,5850000,,,0,,D. Mitchell STEAL (2 STL),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT07M58.00S,2021-12-12T03:04:14.1Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1627741,80.15768725361366,6.395526960784313,1610612758,103,90,2021-12-12T03:09:44Z,5860000,-218.0,134.0,1,right,MISS B. Hield 25' running 3PT,[1627741],1610612758.0,SAC,running,,,Hield,B. Hield,,,,,,,25.59,Missed,,,,,,,,,,,,,,,,,
599,PT07M55.00S,2021-12-12T03:04:17.1Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,103,90,2021-12-12T03:04:26Z,5870000,,,0,,J. Allen REBOUND (Off:1 Def:9),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,598.0,10.0,9.0,1.0,,,,,,,,,
600,PT07M44.00S,2021-12-12T03:04:32.6Z,4,REGULAR,foul,offensive,['inpenalty'],1629636,,,1610612739,103,90,2021-12-12T03:04:37Z,5880000,,,0,,D. Garland offensive FOUL (2 PF),"[1629636, 1630558]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,1363.0,,,,,,,,,,,,,,2.0,0.0,Mitchell,1630558.0,,,
602,PT07M44.00S,2021-12-12T03:04:32.6Z,4,REGULAR,turnover,offensive foul,[],1629636,,,1610612739,103,90,2021-12-12T03:04:32Z,5900000,,,0,,D. Garland offensive foul TURNOVER (5 TO),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,1363.0,5.0,,,,,,,,,,,,,,,,,,,
603,PT07M29.00S,2021-12-12T03:05:06.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629002,89.56964520367937,94.6078431372549,1610612758,103,90,2021-12-12T03:05:13Z,5910000,223.0,46.0,1,right,MISS C. Metu 3PT,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,22.76,Missed,,,,,,,,,,,,,,,,,
604,PT07M26.00S,2021-12-12T03:05:09.9Z,4,REGULAR,rebound,defensive,[],1629636,,,1610612739,103,90,2021-12-12T03:05:13Z,5920000,,,0,,D. Garland REBOUND (Off:0 Def:6),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,603.0,6.0,6.0,0.0,,,,,,,,,
605,PT07M14.00S,2021-12-12T03:05:21.2Z,4,REGULAR,3pt,Jump Shot,[],1628374,31.225361366622867,61.76470588235294,1610612739,103,90,2021-12-12T03:05:26Z,5930000,-59.0,241.0,1,left,MISS L. Markkanen 24' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,24.81,Missed,,,,,,,,,,,,,,,,,
606,PT07M12.00S,2021-12-12T03:05:23.4Z,4,REGULAR,rebound,defensive,[],1627741,,,1610612758,103,90,2021-12-12T03:05:23Z,5940000,,,0,,B. Hield REBOUND (Off:0 Def:4),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,605.0,4.0,4.0,0.0,,,,,,,,,
607,PT07M04.00S,2021-12-12T03:05:31.7Z,4,REGULAR,3pt,Jump Shot,[],1627741,68.01905387647832,77.45098039215686,1610612758,103,93,2021-12-12T03:10:40Z,5950000,137.0,248.0,1,right,B. Hield 28' 3PT pullup (19 PTS) (D. Jones 2 AST),"[1627741, 1627745]",1610612758.0,SAC,pullup,,,Hield,B. Hield,,,,,,,28.36,Made,19.0,D. Jones,1627745.0,2.0,,,,,,,,,,,,,
609,PT06M36.00S,2021-12-12T03:06:00.2Z,4,REGULAR,3pt,Jump Shot,[],1628374,27.283180026281208,80.14705882352942,1610612739,103,93,2021-12-12T03:06:28Z,5970000,-151.0,204.0,1,left,MISS L. Markkanen 25' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,25.36,Missed,,,,,,,,,,,,,,,,,
610,PT06M36.00S,2021-12-12T03:06:00.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,103,93,2021-12-12T03:11:26Z,5980000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,609.0,,,,,,,,,,,,
612,PT06M36.00S,2021-12-12T03:06:07.9Z,4,REGULAR,foul,personal,[],1627741,,,1610612739,103,93,2021-12-12T03:11:30Z,6000000,,,0,,B. Hield loose ball personal FOUL (2 PF),"[1627741, 1628386]",1610612758.0,SAC,loose ball,,,Hield,B. Hield,,,,,2715.0,,,,,,,,,,,,,,2.0,0.0,Allen,1628386.0,,,
615,PT06M25.00S,2021-12-12T03:06:34.4Z,4,REGULAR,foul,personal,[],1629002,,,1610612739,103,93,2021-12-12T03:06:39Z,6030000,,,0,,C. Metu personal FOUL (2 PF),"[1629002, 1628386]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,2715.0,,,,,,,,,,,,,,2.0,0.0,Allen,1628386.0,,,
617,PT06M15.00S,2021-12-12T03:07:03.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201937,4.681340341655716,56.372549019607845,1610612739,103,93,2021-12-12T03:09:07Z,6050000,-32.0,-8.0,1,left,MISS R. Rubio driving reverse Layup,[201937],1610612739.0,CLE,driving reverse,,,Rubio,R. Rubio,,,,,,,3.3,Missed,,,,,,,,,,,,,,,,,
618,PT06M13.00S,2021-12-12T03:07:05.6Z,4,REGULAR,rebound,offensive,[],1628386,,,1610612739,103,93,2021-12-12T03:09:07Z,6060000,,,0,,J. Allen REBOUND (Off:2 Def:9),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,617.0,11.0,9.0,2.0,,,,,,,,,
619,PT06M11.00S,2021-12-12T03:07:10.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626224,29.77989487516426,22.794117647058822,1610612739,103,93,2021-12-12T03:09:32Z,6070000,136.0,227.0,1,left,MISS C. Osman 26' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,26.5,Missed,,,,,,,,,,,,,,,,,
620,PT06M10.00S,2021-12-12T03:07:11.3Z,4,REGULAR,rebound,defensive,[],1630558,,,1610612758,103,93,2021-12-12T03:09:32Z,6080000,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,619.0,1.0,1.0,0.0,,,,,,,,,
657,PT06M06.00S,2021-12-12T03:07:15.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,89.4053876478318,50.98039215686275,1610612758,103,93,2021-12-12T03:13:59Z,6085000,5.0,47.0,1,right,MISS D. Mitchell running Layup,[1630558],1610612758.0,SAC,running,,,Mitchell,D. Mitchell,,,,,,,4.74,Missed,,,,,,,,,,,,,,,,,
658,PT06M04.00S,2021-12-12T03:07:17.5Z,4,REGULAR,rebound,offensive,[],1627741,,,1610612758,103,93,2021-12-12T03:13:59Z,6087500,,,0,,B. Hield REBOUND (Off:1 Def:4),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,657.0,5.0,4.0,1.0,,,,,,,,,
621,PT06M00.00S,2021-12-12T03:07:20.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627745,92.9862023653088,51.71568627450981,1610612758,103,95,2021-12-12T03:15:17Z,6090000,9.0,13.0,1,right,D. Jones cutting DUNK (3 PTS) (T. Davis 2 AST),"[1627745, 1629056]",1610612758.0,SAC,cutting,,,Jones,D. Jones,,,,,,,1.59,Made,3.0,T. Davis,1629056.0,2.0,,,,,,,,,,,,,
623,PT06M00.00S,2021-12-12T03:07:39.6Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629636,,,1610612758,103,95,2021-12-12T03:07:53Z,6110000,,,0,,D. Garland shooting personal FOUL (3 PF) (Jones 1 FT),"[1629636, 1627745]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,1363.0,,,,,,,,,,,,,,3.0,0.0,Jones,1627745.0,,,
625,PT06M00.00S,2021-12-12T03:07:54.0Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1627745,,,1610612758,103,96,2021-12-12T03:13:59Z,6130000,,,0,,D. Jones Free Throw 1 of 1 (4 PTS),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,
626,PT06M00.00S,2021-12-12T03:07:57.3Z,4,REGULAR,substitution,out,[],1626224,,,1610612739,103,96,2021-12-12T03:08:00Z,6140000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT06M00.00S,2021-12-12T03:07:57.3Z,4,REGULAR,substitution,in,[],1630596,,,1610612739,103,96,2021-12-12T03:08:00Z,6150000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT05M47.00S,2021-12-12T03:08:03.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,5.995400788436268,47.549019607843135,1610612739,105,96,2021-12-12T03:08:13Z,6160000,12.0,4.0,1,left,D. Garland driving Layup (14 PTS),[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,,,1.29,Made,14.0,,,,,,,,,,,,,,,,
629,PT05M43.00S,2021-12-12T03:08:15.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,105,96,2021-12-12T03:08:15Z,6170000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT05M34.00S,2021-12-12T03:10:04.7Z,4,REGULAR,foul,offensive,[],1629056,,,1610612758,105,96,2021-12-12T03:10:11Z,6180000,,,0,,T. Davis offensive FOUL (4 PF),"[1629056, 201937]",1610612758.0,SAC,,,,Davis,T. Davis,,,,,1363.0,,,,,,,,,,,,,,4.0,2.0,Rubio,201937.0,,,
