actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
530,PT08M29.00S,2022-01-05T01:55:50.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,10.5946123521682,50.0,1610612763,85,83,2022-01-05T01:55:58Z,5200000,0.0,47.0,1,left,MISS T. Jones driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,4.71,Missed,,,,,,,,,,,,,,,,,,,
531,PT08M25.00S,2022-01-05T01:55:54.7Z,4,REGULAR,rebound,offensive,[],203500,,,1610612763,85,83,2022-01-05T01:55:58Z,5210000,,,0,,S. Adams REBOUND (Off:4 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,530.0,7.0,3.0,4.0,,,,,,,,,,,,,,,
532,PT08M24.00S,2022-01-05T01:55:54.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,6.521024967148489,49.26470588235294,1610612763,85,85,2022-01-05T01:56:03Z,5220000,4.0,9.0,1,left,S. Adams putback Layup (5 PTS),[203500],1610612763.0,MEM,putback,,,Adams,S. Adams,,,,,0.95,Made,,,,,,,5.0,,,,,,,,,,,,
533,PT08M13.00S,2022-01-05T01:56:05.9Z,4,REGULAR,3pt,Jump Shot,[],1628374,73.40670170827858,8.823529411764707,1610612739,85,85,2022-01-05T01:56:13Z,5230000,-206.0,197.0,1,right,MISS L. Markkanen 28' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,28.53,Missed,,,,,,,,,,,,,,,,,,,
534,PT08M06.00S,2022-01-05T01:56:12.9Z,4,REGULAR,rebound,offensive,[],201567,,,1610612739,85,85,2022-01-05T01:56:13Z,5240000,,,0,,K. Love REBOUND (Off:3 Def:6),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,533.0,9.0,6.0,3.0,,,,,,,,,,,,,,,
535,PT08M06.00S,2022-01-05T01:56:12.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201567,94.40999984741211,50.0,1610612739,87,85,2022-01-05T01:56:12Z,5250000,0.0,0.0,1,right,K. Love tip Layup (18 PTS),[201567],1610612739.0,CLE,tip,,,Love,K. Love,,,,,0.0,Made,,,,,,,18.0,,,,,,,,,,,,
536,PT07M55.00S,2022-01-05T01:56:24.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,13.091327201051248,45.83333333333333,1610612763,87,87,2022-01-05T01:58:30Z,5260000,21.0,71.0,1,left,T. Jones 7' fadeaway Jump Shot (10 PTS),[1626145],1610612763.0,MEM,fadeaway,,,Jones,T. Jones,,,,,7.36,Made,,,,,,,10.0,,,,,,,,,,,,
537,PT07M42.00S,2022-01-05T01:56:43.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,87,87,2022-01-05T01:56:43Z,5270000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT07M42.00S,2022-01-05T01:59:03.7Z,4,REGULAR,substitution,out,[],1630596,,,1610612739,87,87,2022-01-05T01:59:24Z,5280000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M42.00S,2022-01-05T01:59:03.7Z,4,REGULAR,substitution,out,[],1626145,,,1610612739,87,87,2022-01-05T01:59:24Z,5290000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT07M42.00S,2022-01-05T01:59:03.7Z,4,REGULAR,substitution,in,[],1628386,,,1610612739,87,87,2022-01-05T01:59:24Z,5300000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT07M42.00S,2022-01-05T01:59:03.7Z,4,REGULAR,substitution,in,[],1629630,,,1610612739,87,87,2022-01-05T01:59:24Z,5310000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT07M38.00S,2022-01-05T01:59:40.2Z,4,REGULAR,3pt,Jump Shot,[],1629685,64.20827858081472,26.96078431372549,1610612739,87,87,2022-01-05T01:59:44Z,5320000,-115.0,284.0,1,right,MISS D. Windler 30' 3PT,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,30.64,Missed,,,,,,,,,,,,,,,,,,,
543,PT07M35.00S,2022-01-05T01:59:43.2Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,87,87,2022-01-05T01:59:44Z,5330000,,,0,,B. Clarke REBOUND (Off:2 Def:7),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,542.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
544,PT07M24.00S,2022-01-05T01:59:54.0Z,4,REGULAR,3pt,Jump Shot,[],1629634,7.5722733245729295,4.166666666666666,1610612763,87,87,2022-01-05T02:00:00Z,5340000,229.0,19.0,1,left,MISS B. Clarke 3PT,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,23.0,Missed,,,,,,,,,,,,,,,,,,,
545,PT07M20.00S,2022-01-05T01:59:57.8Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,87,87,2022-01-05T01:59:57Z,5350000,,,0,,J. Allen REBOUND (Off:3 Def:8),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,544.0,11.0,8.0,3.0,,,,,,,,,,,,,,,
547,PT07M13.00S,2022-01-05T02:00:14.7Z,4,REGULAR,foul,technical,['1freethrow'],203500,,,1610612739,87,87,2022-01-05T02:00:38Z,5370000,,,0,,S. Adams defensive-3-second technical FOUL (1 Tech),[203500],1610612763.0,MEM,defensive-3-second,,,Adams,S. Adams,,,,,,,,,,,,,,,,,204059.0,,1.0,1.0,,,,,
548,PT07M13.00S,2022-01-05T02:00:39.6Z,4,REGULAR,freethrow,1 of 1,[],1629636,,,1610612739,88,87,2022-01-05T02:00:39Z,5380000,,,0,,D. Garland technical Free Throw 1 of 1 (22 PTS),[1629636],1610612739.0,CLE,technical,,,Garland,D. Garland,,,,,,Made,,,,,,,22.0,,,,,,,,,,,,
549,PT07M07.00S,2022-01-05T02:00:49.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,94.1688567674113,49.50980392156863,1610612739,90,87,2022-01-05T02:01:01Z,5390000,-2.0,2.0,1,right,J. Allen alley-oop DUNK (20 PTS) (D. Windler 2 AST),"[1628386, 1629685]",1610612739.0,CLE,alley-oop,,,Allen,J. Allen,,,,,0.34,Made,,,,,,,20.0,D. Windler,1629685.0,2.0,,,,,,,,,
551,PT06M53.00S,2022-01-05T02:01:03.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629634,5.338370565045992,51.71568627450981,1610612763,90,89,2022-01-05T02:01:10Z,5410000,-9.0,-2.0,1,left,B. Clarke alley-oop DUNK (13 PTS) (J. Morant 5 AST),"[1629634, 1629630]",1610612763.0,MEM,alley-oop,,,Clarke,B. Clarke,,,,,0.89,Made,,,,,,,13.0,J. Morant,1629630.0,5.0,,,,,,,,,
553,PT06M35.00S,2022-01-05T02:01:22.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629685,91.14651773981603,56.86274509803921,1610612739,90,89,2022-01-05T02:01:27Z,5430000,34.0,31.0,1,right,MISS D. Windler driving floating Shot,[1629685],1610612739.0,CLE,driving floating,,,Windler,D. Windler,,,,,4.6,Missed,,,,,,,,,,,,,,,,,,,
554,PT06M32.00S,2022-01-05T02:01:25.3Z,4,REGULAR,rebound,defensive,[],1629630,,,1610612763,90,89,2022-01-05T02:06:54Z,5440000,,,0,,J. Morant REBOUND (Off:0 Def:4),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,553.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
555,PT06M30.00S,2022-01-05T02:01:27.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630533,6.258212877792378,3.1862745098039214,1610612763,90,92,2022-01-05T02:01:34Z,5450000,234.0,6.0,1,left,Z. Williams 3PT  (8 PTS) (D. Bane 7 AST),"[1630533, 1630217]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,23.42,Made,,,,,,,8.0,D. Bane,1630217.0,7.0,,,,,,,,,
557,PT06M06.00S,2022-01-05T02:01:54.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,90,92,2022-01-05T02:01:54Z,5470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT06M06.00S,2022-01-05T02:01:57.4Z,4,REGULAR,substitution,out,[],1629634,,,1610612739,90,92,2022-01-05T02:02:03Z,5480000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT06M06.00S,2022-01-05T02:01:57.4Z,4,REGULAR,substitution,in,[],1630583,,,1610612739,90,92,2022-01-05T02:02:03Z,5490000,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M06.00S,2022-01-05T02:02:14.6Z,4,REGULAR,violation,kicked ball,[],1630533,,,1610612739,90,92,2022-01-05T02:02:20Z,5500000,,,0,,Z. Williams kicked ball VIOLATION,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,1628168.0,,,,,,,,
561,PT05M54.00S,2022-01-05T02:02:37.6Z,4,REGULAR,3pt,Jump Shot,[],201567,70.25295663600527,25.0,1610612739,90,92,2022-01-05T02:03:48Z,5510000,-125.0,227.0,1,right,MISS K. Love 25' pullup 3PT,[201567],1610612739.0,CLE,pullup,,,Love,K. Love,,,,,25.92,Missed,,,,,,,,,,,,,,,,,,,
562,PT05M52.00S,2022-01-05T02:02:39.6Z,4,REGULAR,rebound,defensive,[],1629630,,,1610612763,90,92,2022-01-05T02:02:41Z,5520000,,,0,,J. Morant REBOUND (Off:0 Def:5),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,561.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
563,PT05M45.00S,2022-01-05T02:02:46.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,13.485545335085414,40.931372549019606,1610612763,90,92,2022-01-05T02:02:56Z,5530000,45.0,74.0,1,left,MISS J. Morant 8' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,8.7,Missed,,,,,,,,,,,,,,,,,,,
564,PT05M44.00S,2022-01-05T02:02:47.6Z,4,REGULAR,rebound,defensive,[],201567,,,1610612739,90,92,2022-01-05T02:07:29Z,5540000,,,0,,K. Love REBOUND (Off:3 Def:7),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,563.0,10.0,7.0,3.0,,,,,,,,,,,,,,,
565,PT05M29.00S,2022-01-05T02:03:02.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,93.9060446780552,49.26470588235294,1610612739,90,92,2022-01-05T02:04:26Z,5550000,-4.0,5.0,1,right,MISS D. Garland driving finger roll Layup,[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,0.61,Missed,,,,,,,,,,,,,,,,,,,
566,PT05M26.00S,2022-01-05T02:03:06.0Z,4,REGULAR,rebound,defensive,[],203500,,,1610612763,90,92,2022-01-05T02:03:06Z,5560000,,,0,,S. Adams REBOUND (Off:4 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,565.0,8.0,4.0,4.0,,,,,,,,,,,,,,,
567,PT05M25.00S,2022-01-05T02:03:10.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630583,4.944152431011826,50.49019607843137,1610612763,90,94,2022-01-05T02:04:10Z,5570000,-2.0,-6.0,1,left,S. Aldama running DUNK (2 PTS) (J. Morant 6 AST),"[1630583, 1629630]",1610612763.0,MEM,running,,,Aldama,S. Aldama,,,,,0.65,Made,,,,,,,2.0,J. Morant,1629630.0,6.0,,,,,,,,,
569,PT05M25.00S,2022-01-05T02:03:27.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,90,94,2022-01-05T02:03:27Z,5590000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT05M25.00S,2022-01-05T02:05:27.5Z,4,REGULAR,substitution,out,[],201567,,,1610612739,90,94,2022-01-05T02:05:52Z,5600000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT05M25.00S,2022-01-05T02:05:27.5Z,4,REGULAR,substitution,out,[],1629685,,,1610612739,90,94,2022-01-05T02:05:52Z,5610000,,,0,,SUB out: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT05M25.00S,2022-01-05T02:05:27.5Z,4,REGULAR,substitution,out,[],1630217,,,1610612739,90,94,2022-01-05T02:05:52Z,5620000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT05M25.00S,2022-01-05T02:05:27.5Z,4,REGULAR,substitution,in,[],1630596,,,1610612739,90,94,2022-01-05T02:05:52Z,5630000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT05M25.00S,2022-01-05T02:05:27.5Z,4,REGULAR,substitution,in,[],1629164,,,1610612739,90,94,2022-01-05T02:05:52Z,5640000,,,0,,SUB in: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT05M25.00S,2022-01-05T02:05:27.5Z,4,REGULAR,substitution,in,[],1626145,,,1610612739,90,94,2022-01-05T02:05:52Z,5650000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT05M11.00S,2022-01-05T02:06:18.0Z,4,REGULAR,foul,personal,['2freethrow'],1630583,,,1610612739,90,94,2022-01-05T02:06:28Z,5660000,,,0,,S. Aldama shooting personal FOUL (1 PF) (Mobley 2 FT),"[1630583, 1630596]",1610612763.0,MEM,shooting,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,204059.0,,1.0,0.0,Mobley,1630596.0,,,
580,PT05M11.00S,2022-01-05T02:06:41.5Z,4,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,91,94,2022-01-05T02:06:41Z,5680000,,,0,,E. Mobley Free Throw 1 of 2 (14 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Made,,,,,,,14.0,,,,,,,,,,,,
581,PT05M11.00S,2022-01-05T02:07:01.5Z,4,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,92,94,2022-01-05T02:07:01Z,5690000,,,0,,E. Mobley Free Throw 2 of 2 (15 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Made,,,,,,,15.0,,,,,,,,,,,,
582,PT04M46.00S,2022-01-05T02:07:27.5Z,4,REGULAR,2pt,Jump Shot,[],1630533,23.47240473061761,27.450980392156865,1610612763,92,96,2022-01-05T02:07:34Z,5700000,113.0,168.0,1,left,Z. Williams 20' pullup Jump Shot (10 PTS),[1630533],1610612763.0,MEM,pullup,,,Williams,Z. Williams,,,,,20.24,Made,,,,,,,10.0,,,,,,,,,,,,
583,PT04M33.00S,2022-01-05T02:07:42.2Z,4,REGULAR,turnover,out-of-bounds,[],1628374,,,1610612739,92,96,2022-01-05T02:07:50Z,5710000,,,0,,L. Markkanen bad pass out-of-bounds TURNOVER (1 TO),[1628374],1610612739.0,CLE,bad pass,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,1626300.0,1.0,,,,,,,
584,PT04M12.00S,2022-01-05T02:08:07.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630533,7.966491458607096,45.83333333333333,1610612763,92,96,2022-01-05T02:08:17Z,5720000,21.0,22.0,1,left,MISS Z. Williams driving floating Shot - blocked,"[1630533, 1628374]",1610612763.0,MEM,driving floating,,,Williams,Z. Williams,,,,,3.06,Missed,,,,,Markkanen,1628374.0,,,,,,,,,,,,,
585,PT04M12.00S,2022-01-05T02:08:07.0Z,4,REGULAR,block,,[],1628374,,,1610612763,92,96,2022-01-05T02:08:10Z,5730000,,,0,,L. Markkanen BLOCK (1 BLK),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT04M10.00S,2022-01-05T02:08:09.0Z,4,REGULAR,rebound,offensive,[],203500,,,1610612763,92,96,2022-01-05T02:08:31Z,5740000,,,0,,S. Adams REBOUND (Off:5 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,584.0,9.0,4.0,5.0,,,,,,,,,,,,,,,
587,PT04M06.00S,2022-01-05T02:08:13.0Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",203500,5.469776609724048,47.30392156862745,1610612763,92,98,2022-01-05T02:08:24Z,5750000,13.0,-1.0,1,left,S. Adams Hook (7 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,1.35,Made,,,,,,,7.0,,,,,,,,,,,,
588,PT04M03.00S,2022-01-05T02:08:25.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,83.919185282523,55.63725490196079,1610612739,94,98,2022-01-05T02:09:35Z,5760000,28.0,99.0,1,right,D. Garland 10' driving floating Jump Shot (24 PTS),[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,10.26,Made,,,,,,,24.0,,,,,,,,,,,,
589,PT04M03.00S,2022-01-05T02:08:45.8Z,4,REGULAR,foul,personal,['1freethrow'],1630533,,,1610612739,94,98,2022-01-05T02:09:51Z,5770000,,,0,,Z. Williams shooting personal FOUL (1 PF) (Garland 1 FT),"[1630533, 1629636]",1610612763.0,MEM,shooting,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,204059.0,,1.0,0.0,Garland,1629636.0,,,
591,PT04M03.00S,2022-01-05T02:08:54.7Z,4,REGULAR,substitution,out,[],1630533,,,1610612739,94,98,2022-01-05T02:09:01Z,5790000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT04M03.00S,2022-01-05T02:08:54.7Z,4,REGULAR,substitution,in,[],1630217,,,1610612739,94,98,2022-01-05T02:09:01Z,5800000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT04M03.00S,2022-01-05T02:09:03.2Z,4,REGULAR,freethrow,1 of 1,[],1629636,,,1610612739,95,98,2022-01-05T02:09:24Z,5810000,,,0,,D. Garland Free Throw 1 of 1 (25 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,Made,,,,,,,25.0,,,,,,,,,,,,
594,PT03M47.00S,2022-01-05T02:09:08.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,16.507884362680684,34.55882352941176,1610612763,95,100,2022-01-05T02:09:22Z,5820000,77.0,103.0,1,left,J. Morant 12' driving floating Jump Shot (18 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,12.85,Made,,,,,,,18.0,,,,,,,,,,,,
595,PT03M41.00S,2022-01-05T02:09:24.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629630,,,1610612739,95,100,2022-01-05T02:09:37Z,5830000,,,0,,J. Morant personal FOUL (1 PF) (Garland 2 FT),"[1629630, 1629636]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,204059.0,,1.0,0.0,Garland,1629636.0,,,
597,PT03M41.00S,2022-01-05T02:09:48.1Z,4,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,96,100,2022-01-05T02:09:48Z,5850000,,,0,,D. Garland Free Throw 1 of 2 (26 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,Made,,,,,,,26.0,,,,,,,,,,,,
598,PT03M41.00S,2022-01-05T02:09:50.8Z,4,REGULAR,substitution,out,[],1630583,,,1610612739,96,100,2022-01-05T02:09:55Z,5860000,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT03M41.00S,2022-01-05T02:09:50.8Z,4,REGULAR,substitution,in,[],1628991,,,1610612739,96,100,2022-01-05T02:09:55Z,5870000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT03M41.00S,2022-01-05T02:10:08.4Z,4,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,97,100,2022-01-05T02:10:08Z,5880000,,,0,,D. Garland Free Throw 2 of 2 (27 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,Made,,,,,,,27.0,,,,,,,,,,,,
601,PT03M40.00S,2022-01-05T02:10:21.5Z,4,REGULAR,foul,personal,[],1629164,,,1610612763,97,100,2022-01-05T02:10:38Z,5890000,,,0,,B. Goodwin personal FOUL (1 PF),"[1629164, 1629630]",1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,1628168.0,,1.0,0.0,Morant,1629630.0,,,
603,PT03M23.00S,2022-01-05T02:10:42.5Z,4,REGULAR,3pt,Jump Shot,[],1628991,7.966491458607096,3.6764705882352944,1610612763,97,100,2022-01-05T02:10:47Z,5910000,232.0,22.0,1,left,MISS J. Jackson Jr. 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,23.27,Missed,,,,,,,,,,,,,,,,,,,
604,PT03M21.00S,2022-01-05T02:10:44.5Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612739,97,100,2022-01-05T02:10:47Z,5920000,,,0,,L. Markkanen REBOUND (Off:1 Def:5),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,603.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
605,PT02M58.00S,2022-01-05T02:11:07.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,92.46057818659659,40.44117647058824,1610612739,97,100,2022-01-05T02:11:15Z,5930000,-48.0,18.0,1,right,MISS D. Garland driving Layup,[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,5.12,Missed,,,,,,,,,,,,,,,,,,,
606,PT02M55.00S,2022-01-05T02:11:09.5Z,4,REGULAR,rebound,offensive,[],1629164,,,1610612739,97,100,2022-01-05T02:11:09Z,5940000,,,0,,B. Goodwin REBOUND (Off:1 Def:2),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,605.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
607,PT02M53.00S,2022-01-05T02:11:12.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629636,95.22010512483574,96.56862745098039,1610612739,97,100,2022-01-05T02:11:18Z,5950000,233.0,-8.0,1,right,MISS D. Garland 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,23.29,Missed,,,,,,,,,,,,,,,,,,,
608,PT02M50.00S,2022-01-05T02:11:15.5Z,4,REGULAR,rebound,defensive,[],203500,,,1610612763,97,100,2022-01-05T02:11:18Z,5960000,,,0,,S. Adams REBOUND (Off:5 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,607.0,10.0,5.0,5.0,,,,,,,,,,,,,,,
609,PT02M42.00S,2022-01-05T02:11:23.2Z,4,REGULAR,2pt,Jump Shot,[],1630217,13.485545335085414,93.13725490196079,1610612763,97,100,2022-01-05T02:11:30Z,5970000,-216.0,74.0,1,left,MISS D. Bane 22' Jump Shot - blocked,"[1630217, 1630596]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,22.81,Missed,,,,,Mobley,1630596.0,,,,,,,,,,,,,
610,PT02M42.00S,2022-01-05T02:11:23.2Z,4,REGULAR,block,,[],1630596,,,1610612763,97,100,2022-01-05T02:11:26Z,5980000,,,0,,E. Mobley BLOCK (2 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT02M40.00S,2022-01-05T02:11:25.2Z,4,REGULAR,rebound,offensive,[],1630217,,,1610612763,97,100,2022-01-05T02:11:30Z,5990000,,,0,,D. Bane REBOUND (Off:1 Def:4),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,609.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
612,PT02M40.00S,2022-01-05T02:11:29.6Z,4,REGULAR,turnover,out-of-bounds,[],1630217,,,1610612763,97,100,2022-01-05T02:12:09Z,6000000,,,0,,D. Bane bad pass out-of-bounds TURNOVER (1 TO),[1630217],1610612763.0,MEM,bad pass,,,Bane,D. Bane,,,,,,,,,,,,,,,,,1626300.0,1.0,,,,,,,
613,PT02M20.00S,2022-01-05T02:11:56.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629636,66.70499342969777,41.17647058823529,1610612739,97,100,2022-01-05T02:12:01Z,6010000,-44.0,260.0,1,right,MISS D. Garland 26' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,26.42,Missed,,,,,,,,,,,,,,,,,,,
614,PT02M17.00S,2022-01-05T02:11:59.0Z,4,REGULAR,rebound,defensive,[],1626145,,,1610612763,97,100,2022-01-05T02:12:01Z,6020000,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,613.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
615,PT02M03.00S,2022-01-05T02:12:12.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626145,4.944152431011826,48.28431372549019,1610612763,97,102,2022-01-05T02:12:22Z,6030000,9.0,-6.0,1,left,T. Jones driving Layup (12 PTS),[1626145],1610612763.0,MEM,driving,,,Jones,T. Jones,,,,,1.05,Made,,,,,,,12.0,,,,,,,,,,,,
