actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
449,PT02M44.00S,2022-01-27T01:41:11.7Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,91,72,2022-01-27T01:41:18Z,4430000,,,0,,K. Love REBOUND (Off:1 Def:6),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,448.0,7.0,6.0,1.0,,,,,,,,,,,,,,
450,PT02M23.00S,2022-01-27T01:41:33.2Z,3,REGULAR,2pt,Jump Shot,[],201567,83.52496714848883,30.14705882352941,1610612739,93,72,2022-01-27T01:41:41Z,4440000,-99.0,102.0,1,right,K. Love 14' fadeaway Jump Shot (18 PTS) (R. Rondo 3 AST),"[201567, 200765]",1610612739.0,CLE,fadeaway,,,Love,K. Love,,,,,14.26,Made,,,,,,,18.0,R. Rondo,200765.0,3.0,,,,,,,,
452,PT02M01.00S,2022-01-27T01:41:56.0Z,3,REGULAR,turnover,lost ball,[],203114,,,1610612749,93,72,2022-01-27T01:42:02Z,4460000,,,0,,K. Middleton lost ball TURNOVER (3 TO),"[203114, 1626224]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,3.0,,,,,Osman,1626224.0,,,,,,
453,PT02M01.00S,2022-01-27T01:41:56.0Z,3,REGULAR,steal,,[],1626224,,,1610612739,93,72,2022-01-27T01:41:57Z,4470000,,,0,,C. Osman STEAL (2 STL),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,
454,PT01M55.00S,2022-01-27T01:42:01.3Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1626224,79.45137976346912,93.62745098039215,1610612739,93,72,2022-01-27T01:45:50Z,4480000,218.0,141.0,1,right,MISS C. Osman 25' running pullup 3PT,[1626224],1610612739.0,CLE,running pullup,,,Osman,C. Osman,,,,,25.95,Missed,,,,,,,,,,,,,,,,,,
455,PT01M55.00S,2022-01-27T01:42:01.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,93,72,2022-01-27T01:42:07Z,4490000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,454.0,,,,,,,,,,,,,,,,,
456,PT01M55.00S,2022-01-27T01:42:11.7Z,3,REGULAR,substitution,out,[],1626171,,,1610612749,93,72,2022-01-27T01:42:21Z,4500000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
457,PT01M55.00S,2022-01-27T01:42:11.7Z,3,REGULAR,substitution,out,[],203114,,,1610612749,93,72,2022-01-27T01:42:21Z,4510000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
458,PT01M55.00S,2022-01-27T01:42:11.7Z,3,REGULAR,substitution,in,[],203507,,,1610612749,93,72,2022-01-27T01:42:21Z,4520000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
459,PT01M55.00S,2022-01-27T01:42:11.7Z,3,REGULAR,substitution,in,[],201950,,,1610612749,93,72,2022-01-27T01:42:21Z,4530000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
461,PT01M43.00S,2022-01-27T01:42:37.2Z,3,REGULAR,3pt,Jump Shot,[],201950,24.917871222076215,12.254901960784313,1610612749,93,72,2022-01-27T01:42:41Z,4540000,189.0,182.0,1,left,MISS J. Holiday 26' 3PT,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,
462,PT01M40.00S,2022-01-27T01:42:40.2Z,3,REGULAR,rebound,defensive,[],200765,,,1610612739,93,72,2022-01-27T01:42:41Z,4550000,,,0,,R. Rondo REBOUND (Off:0 Def:1),[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,461.0,1.0,1.0,0.0,,,,,,,,,,,,,,
463,PT01M36.00S,2022-01-27T01:42:45.0Z,3,REGULAR,foul,offensive,['inpenalty'],200765,,,1610612739,93,72,2022-01-27T01:43:09Z,4560000,,,0,,R. Rondo offensive FOUL (1 PF),"[200765, 1629670]",1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,202049.0,,,,,,,,1.0,0.0,Nwora,1629670.0,,
465,PT01M36.00S,2022-01-27T01:42:45.0Z,3,REGULAR,turnover,offensive foul,[],200765,,,1610612739,93,72,2022-01-27T01:42:45Z,4580000,,,0,,R. Rondo offensive foul TURNOVER (1 TO),[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,202049.0,1.0,,,,,,,,,,,,
466,PT01M23.00S,2022-01-27T01:43:19.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628978,5.995400788436268,51.71568627450981,1610612749,93,74,2022-01-27T01:43:25Z,4590000,-9.0,4.0,1,left,D. DiVincenzo driving DUNK (7 PTS) (J. Holiday 6 AST),"[1628978, 201950]",1610612749.0,MIL,driving,,,DiVincenzo,D. DiVincenzo,,,,,0.94,Made,,,,,,,7.0,J. Holiday,201950.0,6.0,,,,,,,,
468,PT01M04.00S,2022-01-27T01:43:39.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201567,90.75229960578186,58.08823529411765,1610612739,93,74,2022-01-27T01:43:50Z,4610000,40.0,34.0,1,right,MISS K. Love Layup,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,5.31,Missed,,,,,,,,,,,,,,,,,,
469,PT00M56.50S,2022-01-27T01:43:47.1Z,3,REGULAR,rebound,offensive,[],201567,,,1610612739,93,74,2022-01-27T01:43:50Z,4620000,,,0,,K. Love REBOUND (Off:2 Def:6),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,468.0,8.0,6.0,2.0,,,,,,,,,,,,,,
470,PT00M56.50S,2022-01-27T01:43:46.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201567,94.40999984741211,50.0,1610612739,95,74,2022-01-27T01:43:55Z,4630000,0.0,0.0,1,right,K. Love tip Layup (20 PTS),[201567],1610612739.0,CLE,tip,,,Love,K. Love,,,,,0.0,Made,,,,,,,20.0,,,,,,,,,,,
471,PT00M53.10S,2022-01-27T01:43:53.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,95,74,2022-01-27T01:43:53Z,4640000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT00M36.40S,2022-01-27T01:44:28.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630205,,,1610612749,95,74,2022-01-27T01:44:46Z,4660000,,,0,,L. Stevens shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1630205, 203507]",1610612739.0,CLE,shooting,,,Stevens,L. Stevens,,,,,,,,,,,202049.0,,,,,,,,1.0,0.0,Antetokounmpo,203507.0,,
475,PT00M36.40S,2022-01-27T01:45:03.5Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,95,75,2022-01-27T01:45:03Z,4680000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (18 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,18.0,,,,,,,,,,,
476,PT00M36.40S,2022-01-27T01:45:03.5Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,95,75,2022-01-27T01:45:30Z,4690000,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,
477,PT00M34.60S,2022-01-27T01:45:05.3Z,3,REGULAR,rebound,offensive,[],201950,,,1610612749,95,75,2022-01-27T01:46:03Z,4700000,,,0,,J. Holiday REBOUND (Off:2 Def:4),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,476.0,6.0,4.0,2.0,,,,,,,,,,,,,,
478,PT00M34.40S,2022-01-27T01:45:29.6Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",201950,8.09789750328515,50.73529411764706,1610612749,95,75,2022-01-27T01:45:51Z,4710000,-4.0,24.0,1,left,MISS J. Holiday turnaround Hook - blocked,"[201950, 1630596]",1610612749.0,MIL,turnaround,,,Holiday,J. Holiday,,,,,2.39,Missed,,,,,,,,,,,,,,,,,Mobley,1630596.0
479,PT00M34.40S,2022-01-27T01:45:29.6Z,3,REGULAR,block,,[],1630596,,,1610612749,95,75,2022-01-27T01:45:35Z,4720000,,,0,,E. Mobley BLOCK (2 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
480,PT00M31.30S,2022-01-27T01:45:32.7Z,3,REGULAR,rebound,defensive,[],200765,,,1610612739,95,75,2022-01-27T01:45:51Z,4730000,,,0,,R. Rondo REBOUND (Off:0 Def:2),[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,478.0,2.0,2.0,0.0,,,,,,,,,,,,,,
481,PT00M12.90S,2022-01-27T01:45:49.2Z,3,REGULAR,3pt,Jump Shot,[],201567,72.48685939553219,84.06862745098039,1610612739,95,75,2022-01-27T01:47:33Z,4740000,170.0,206.0,1,right,MISS K. Love 26' pullup 3PT,[201567],1610612739.0,CLE,pullup,,,Love,K. Love,,,,,26.74,Missed,,,,,,,,,,,,,,,,,,
482,PT00M08.70S,2022-01-27T01:45:53.4Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,95,75,2022-01-27T01:45:55Z,4750000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,481.0,5.0,5.0,0.0,,,,,,,,,,,,,,
483,PT00M03.80S,2022-01-27T01:46:04.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630596,,,1610612749,95,75,2022-01-27T01:46:16Z,4760000,,,0,,E. Mobley personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1630596, 203507]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,1628954.0,,,,,,,,2.0,0.0,Antetokounmpo,203507.0,,
485,PT00M03.80S,2022-01-27T01:46:32.8Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,95,76,2022-01-27T01:46:32Z,4780000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (19 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,19.0,,,,,,,,,,,
486,PT00M03.80S,2022-01-27T01:46:33.5Z,3,REGULAR,substitution,out,[],201950,,,1610612749,95,76,2022-01-27T01:46:39Z,4790000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
487,PT00M03.80S,2022-01-27T01:46:33.5Z,3,REGULAR,substitution,in,[],203648,,,1610612749,95,76,2022-01-27T01:46:39Z,4800000,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
488,PT00M03.80S,2022-01-27T01:46:56.7Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,95,77,2022-01-27T01:46:56Z,4810000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (20 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,20.0,,,,,,,,,,,
489,PT00M00.00S,2022-01-27T01:48:08.9Z,3,REGULAR,period,end,[],0,,,1610612739,95,77,2022-01-27T01:48:08Z,4820000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2022-01-27T01:48:28.6Z,4,REGULAR,substitution,out,['startperiod'],200765,,,1610612739,95,77,2022-01-27T01:49:50Z,4830000,,,0,,SUB out: R. Rondo,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2022-01-27T01:48:28.6Z,4,REGULAR,substitution,out,['startperiod'],1628978,,,1610612739,95,77,2022-01-27T01:49:50Z,4840000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2022-01-27T01:48:28.6Z,4,REGULAR,substitution,out,['startperiod'],203648,,,1610612739,95,77,2022-01-27T01:49:50Z,4850000,,,0,,SUB out: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2022-01-27T01:48:28.6Z,4,REGULAR,substitution,in,['startperiod'],1629636,,,1610612739,95,77,2022-01-27T01:49:50Z,4860000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2022-01-27T01:48:28.6Z,4,REGULAR,substitution,in,['startperiod'],201950,,,1610612739,95,77,2022-01-27T01:49:50Z,4870000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2022-01-27T01:48:28.6Z,4,REGULAR,substitution,in,['startperiod'],1626192,,,1610612739,95,77,2022-01-27T01:49:50Z,4880000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2022-01-27T01:49:58.2Z,4,REGULAR,period,start,[],0,,,1610612749,95,77,2022-01-27T01:49:58Z,4890000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT11M41.00S,2022-01-27T01:50:16.4Z,4,REGULAR,3pt,Jump Shot,[],203507,22.946780551905388,87.5,1610612749,95,77,2022-01-27T01:50:21Z,4900000,-188.0,163.0,1,left,MISS G. Antetokounmpo 24' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,24.86,Missed,,,,,,,,,,,,,,,,,,
498,PT11M37.00S,2022-01-27T01:50:20.4Z,4,REGULAR,rebound,defensive,[],1630205,,,1610612739,95,77,2022-01-27T01:50:21Z,4910000,,,0,,L. Stevens REBOUND (Off:2 Def:2),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,497.0,4.0,2.0,2.0,,,,,,,,,,,,,,
499,PT11M35.00S,2022-01-27T01:50:29.2Z,4,REGULAR,foul,offensive,[],201567,,,1610612739,95,77,2022-01-27T01:50:42Z,4920000,,,0,,K. Love offensive FOUL (1 PF),"[201567, 1626192]",1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,201638.0,,,,,,,,1.0,0.0,Connaughton,1626192.0,,
501,PT11M35.00S,2022-01-27T01:50:29.2Z,4,REGULAR,turnover,offensive foul,[],201567,,,1610612739,95,77,2022-01-27T01:50:29Z,4940000,,,0,,K. Love offensive foul TURNOVER (4 TO),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,201638.0,4.0,,,,,,,,,,,,
502,PT11M21.00S,2022-01-27T01:50:56.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629670,6.521024967148489,96.56862745098039,1610612749,95,77,2022-01-27T01:51:13Z,4950000,-233.0,9.0,1,left,MISS J. Nwora step back 3PT,[1629670],1610612749.0,MIL,step back,,,Nwora,J. Nwora,,,,,23.3,Missed,,,,,,,,,,,,,,,,,,
503,PT11M16.00S,2022-01-27T01:51:01.7Z,4,REGULAR,rebound,defensive,[],1629636,,,1610612739,95,77,2022-01-27T01:51:13Z,4960000,,,0,,D. Garland REBOUND (Off:0 Def:2),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,502.0,2.0,2.0,0.0,,,,,,,,,,,,,,
504,PT11M13.00S,2022-01-27T01:51:07.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,95,77,2022-01-27T01:51:07Z,4970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT11M04.00S,2022-01-27T01:51:27.6Z,4,REGULAR,foul,personal,['2freethrow'],203507,,,1610612739,95,77,2022-01-27T01:58:25Z,4990000,,,0,,G. Antetokounmpo shooting personal FOUL (3 PF) (Mobley 2 FT),"[203507, 1630596]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,202049.0,,,,,,,,3.0,0.0,Mobley,1630596.0,,
508,PT11M04.00S,2022-01-27T01:52:00.8Z,4,REGULAR,substitution,out,[],1629670,,,1610612739,95,77,2022-01-27T01:52:03Z,5010000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,
509,PT11M04.00S,2022-01-27T01:52:00.8Z,4,REGULAR,substitution,in,[],203114,,,1610612739,95,77,2022-01-27T01:52:03Z,5020000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
507,PT11M04.00S,2022-01-27T01:52:00.9Z,4,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,96,77,2022-01-27T01:56:43Z,5022500,,,0,,E. Mobley Free Throw 1 of 2 (16 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Made,,,,,,,16.0,,,,,,,,,,,
510,PT11M04.00S,2022-01-27T01:52:00.9Z,4,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,96,77,2022-01-27T01:56:43Z,5023750,,,0,,MISS E. Mobley Free Throw 2 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Missed,,,,,,,,,,,,,,,,,,
511,PT11M04.00S,2022-01-27T01:52:00.9Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,96,77,2022-01-27T01:57:05Z,5024375,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,510.0,6.0,6.0,0.0,,,,,,,,,,,,,,
512,PT10M56.00S,2022-01-27T01:52:33.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,7.178055190538765,49.26470588235294,1610612749,96,77,2022-01-27T01:53:12Z,5025000,4.0,15.0,1,left,MISS G. Antetokounmpo driving DUNK,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,1.54,Missed,,,,,,,,,,,,,,,,,,
513,PT10M55.00S,2022-01-27T01:52:34.7Z,4,REGULAR,rebound,offensive,[],203507,,,1610612749,96,77,2022-01-27T01:53:12Z,5027500,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,512.0,7.0,6.0,1.0,,,,,,,,,,,,,,
514,PT10M54.00S,2022-01-27T01:52:43.0Z,4,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612749,96,77,2022-01-27T01:52:50Z,5070000,,,0,,E. Mobley shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[1630596, 203507]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,,,,,,,201638.0,,,,,,,,3.0,0.0,Antetokounmpo,203507.0,,
516,PT10M54.00S,2022-01-27T01:53:10.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203507,,,1610612749,96,78,2022-01-27T01:54:05Z,5090000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (21 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,21.0,,,,,,,,,,,
517,PT10M54.00S,2022-01-27T01:53:34.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203507,,,1610612749,96,79,2022-01-27T01:54:05Z,5100000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (22 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,22.0,,,,,,,,,,,
518,PT10M32.00S,2022-01-27T01:54:01.7Z,4,REGULAR,turnover,lost ball,[],201567,,,1610612739,96,79,2022-01-27T01:54:06Z,5110000,,,0,,K. Love lost ball TURNOVER (5 TO),"[201567, 201588]",1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,5.0,,,,,Hill,201588.0,,,,,,
519,PT10M32.00S,2022-01-27T01:54:01.7Z,4,REGULAR,steal,,[],201588,,,1610612749,96,79,2022-01-27T02:00:04Z,5120000,,,0,,G. Hill STEAL (2 STL),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
520,PT10M27.00S,2022-01-27T01:54:05.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203507,5.995400788436268,49.50980392156863,1610612749,96,81,2022-01-27T01:54:15Z,5130000,2.0,4.0,1,left,G. Antetokounmpo cutting DUNK (24 PTS) (G. Hill 2 AST),"[203507, 201588]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,0.46,Made,,,,,,,24.0,G. Hill,201588.0,2.0,,,,,,,,
522,PT10M05.00S,2022-01-27T01:54:27.8Z,4,REGULAR,3pt,Jump Shot,[],1626224,63.15703022339028,27.205882352941174,1610612739,96,81,2022-01-27T01:54:38Z,5150000,-114.0,294.0,1,right,MISS C. Osman 31' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,31.51,Missed,,,,,,,,,,,,,,,,,,
523,PT10M03.00S,2022-01-27T01:54:31.0Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,96,81,2022-01-27T01:54:31Z,5160000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,522.0,8.0,7.0,1.0,,,,,,,,,,,,,,
524,PT09M58.00S,2022-01-27T01:54:35.7Z,4,REGULAR,turnover,lost ball,[],203507,,,1610612749,96,81,2022-01-27T01:54:41Z,5170000,,,0,,G. Antetokounmpo lost ball TURNOVER (7 TO),"[203507, 201567]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,7.0,,,,,Love,201567.0,,,,,,
525,PT09M58.00S,2022-01-27T01:54:35.7Z,4,REGULAR,steal,,[],201567,,,1610612739,96,81,2022-01-27T01:54:37Z,5180000,,,0,,K. Love STEAL (2 STL),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,
526,PT09M45.00S,2022-01-27T01:54:48.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],201567,92.19776609724047,15.441176470588236,1610612739,98,81,2022-01-27T01:54:58Z,5190000,-173.0,21.0,1,right,K. Love 17' Jump Shot (22 PTS) (D. Garland 8 AST),"[201567, 1629636]",1610612739.0,CLE,,,,Love,K. Love,,,,,17.4,Made,,,,,,,22.0,D. Garland,1629636.0,8.0,,,,,,,,
528,PT09M31.00S,2022-01-27T01:55:02.1Z,4,REGULAR,3pt,Jump Shot,[],1626192,5.075558475689881,97.05882352941177,1610612749,98,81,2022-01-27T01:55:10Z,5210000,-235.0,-5.0,1,left,MISS P. Connaughton 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,
529,PT09M24.00S,2022-01-27T01:55:09.4Z,4,REGULAR,rebound,defensive,[],1630205,,,1610612739,98,81,2022-01-27T01:55:09Z,5220000,,,0,,L. Stevens REBOUND (Off:2 Def:3),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,528.0,5.0,3.0,2.0,,,,,,,,,,,,,,
530,PT09M05.00S,2022-01-27T01:55:27.9Z,4,REGULAR,3pt,Jump Shot,[],1626224,63.02562417871223,83.33333333333334,1610612739,98,81,2022-01-27T01:55:31Z,5230000,167.0,295.0,1,right,MISS C. Osman 33' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,33.89,Missed,,,,,,,,,,,,,,,,,,
531,PT09M03.00S,2022-01-27T01:55:29.9Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,98,81,2022-01-27T01:55:31Z,5240000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:8),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,530.0,9.0,8.0,1.0,,,,,,,,,,,,,,
532,PT08M58.00S,2022-01-27T01:55:35.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201950,26.62614980289093,92.64705882352942,1610612749,98,81,2022-01-27T01:55:42Z,5250000,-213.0,198.0,1,left,MISS J. Holiday 29' 3PT,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,29.08,Missed,,,,,,,,,,,,,,,,,,
533,PT08M54.00S,2022-01-27T01:55:39.4Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,98,81,2022-01-27T01:55:42Z,5260000,,,0,,E. Mobley REBOUND (Off:3 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,532.0,7.0,4.0,3.0,,,,,,,,,,,,,,
534,PT08M49.00S,2022-01-27T01:55:50.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,98,81,2022-01-27T01:55:50Z,5270000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT08M49.00S,2022-01-27T01:58:02.5Z,4,REGULAR,substitution,out,[],1630596,,,1610612739,98,81,2022-01-27T01:58:24Z,5280000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M49.00S,2022-01-27T01:58:02.5Z,4,REGULAR,substitution,out,[],1630205,,,1610612739,98,81,2022-01-27T01:58:24Z,5290000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M49.00S,2022-01-27T01:58:02.5Z,4,REGULAR,substitution,out,[],1629636,,,1610612739,98,81,2022-01-27T01:58:24Z,5300000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,
538,PT08M49.00S,2022-01-27T01:58:02.5Z,4,REGULAR,substitution,out,[],201588,,,1610612739,98,81,2022-01-27T01:58:24Z,5310000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
