actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
461,PT01M35.00S,2022-03-01T01:54:04.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,93.38042049934296,52.450980392156865,1610612750,83,98,2022-03-01T01:54:36Z,4560000,12.0,10.0,1,right,MISS J. McDaniels cutting Layup - blocked,"[1630183, 1630596]",1610612750.0,MIN,cutting,,,McDaniels,J. McDaniels,,,,,,,,,,1.57,Missed,Mobley,1630596.0,,,,,,,,,,,,
462,PT01M35.00S,2022-03-01T01:54:04.7Z,3,REGULAR,block,,[],1630596,,,1610612750,83,98,2022-03-01T01:54:09Z,4570000,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT01M34.00S,2022-03-01T01:54:05.7Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,83,98,2022-03-01T01:54:36Z,4580000,,,0,,K. Love REBOUND (Off:0 Def:3),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,461.0,3.0,3.0,0.0,,,,,,,,
465,PT01M34.00S,2022-03-01T01:54:12.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630183,,,1610612739,83,98,2022-03-01T01:54:20Z,4590000,,,0,,J. McDaniels personal FOUL (4 PF) (Love 2 FT),"[1630183, 201567]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,1146.0,4.0,0.0,Love,201567.0,,,,,,,,,,,,,,,,
467,PT01M34.00S,2022-03-01T01:54:45.4Z,3,REGULAR,freethrow,1 of 2,[],201567,,,1610612739,84,98,2022-03-01T01:54:45Z,4610000,,,0,,K. Love Free Throw 1 of 2 (18 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,Made,,,,,,,18.0,,,,,,,
468,PT01M34.00S,2022-03-01T01:55:02.7Z,3,REGULAR,freethrow,2 of 2,[],201567,,,1610612739,85,98,2022-03-01T01:55:02Z,4620000,,,0,,K. Love Free Throw 2 of 2 (19 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,Made,,,,,,,19.0,,,,,,,
469,PT01M21.00S,2022-03-01T01:55:16.9Z,3,REGULAR,3pt,Jump Shot,[],1627736,67.36202365308804,65.44117647058823,1610612750,85,101,2022-03-01T01:55:23Z,4630000,77.0,254.0,1,right,M. Beasley 26' 3PT  (9 PTS) (T. Prince 2 AST),"[1627736, 1627752]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,26.58,Made,,,,,,,9.0,T. Prince,1627752.0,2.0,,,,
471,PT01M06.00S,2022-03-01T01:55:31.7Z,3,REGULAR,3pt,Jump Shot,[],201567,32.670827858081466,78.92156862745098,1610612739,85,101,2022-03-01T01:55:36Z,4650000,-145.0,255.0,1,left,MISS K. Love 29' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,29.28,Missed,,,,,,,,,,,,,,
472,PT01M02.00S,2022-03-01T01:55:35.7Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,85,101,2022-03-01T01:55:42Z,4660000,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,471.0,2.0,2.0,0.0,,,,,,,,
473,PT00M55.00S,2022-03-01T01:55:44.9Z,3,REGULAR,foul,personal,[],1626224,,,1610612750,85,101,2022-03-01T01:55:58Z,4670000,,,0,,C. Osman personal FOUL (3 PF),"[1626224, 1629675]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,204058.0,3.0,0.0,Reid,1629675.0,,,,,,,,,,,,,,,,
475,PT00M47.80S,2022-03-01T01:56:16.5Z,3,REGULAR,turnover,out-of-bounds,[],1630183,,,1610612750,85,101,2022-03-01T02:01:17Z,4690000,,,0,,J. McDaniels step out-of-bounds TURNOVER (2 TO),[1630183],1610612750.0,MIN,step,,,McDaniels,J. McDaniels,,,,,1146.0,,,,,,,,,,,,,,,,,2.0,,,
476,PT00M41.30S,2022-03-01T01:56:34.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626224,19.66162943495401,91.66666666666666,1610612739,88,101,2022-03-01T01:56:40Z,4700000,-208.0,132.0,1,left,C. Osman 24' 3PT  (13 PTS) (B. Goodwin 10 AST),"[1626224, 1629164]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,24.68,Made,,,,,,,13.0,B. Goodwin,1629164.0,10.0,,,,
478,PT00M28.20S,2022-03-01T01:56:50.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,88,101,2022-03-01T01:56:50Z,4720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT00M19.50S,2022-03-01T01:57:18.0Z,3,REGULAR,3pt,Jump Shot,[],1629675,72.09264126149803,83.08823529411765,1610612750,88,101,2022-03-01T01:57:28Z,4730000,165.0,210.0,1,right,MISS N. Reid 26' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,26.72,Missed,,,,,,,,,,,,,,
480,PT00M16.50S,2022-03-01T01:57:21.0Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,88,101,2022-03-01T01:57:28Z,4740000,,,0,,K. Love REBOUND (Off:0 Def:4),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,479.0,4.0,4.0,0.0,,,,,,,,
481,PT00M02.20S,2022-03-01T01:57:35.3Z,3,REGULAR,3pt,Jump Shot,[],1626224,30.042706964520367,68.62745098039215,1610612739,88,101,2022-03-01T02:02:19Z,4750000,-93.0,230.0,1,left,MISS C. Osman 24' pullup 3PT,[1626224],1610612739.0,CLE,pullup,,,Osman,C. Osman,,,,,,,,,,24.8,Missed,,,,,,,,,,,,,,
482,PT00M02.20S,2022-03-01T01:57:35.3Z,3,REGULAR,rebound,defensive,[],1627752,,,1610612750,88,101,2022-03-01T01:57:45Z,4760000,,,0,,T. Prince REBOUND (Off:1 Def:1),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,481.0,2.0,1.0,1.0,,,,,,,,
483,PT00M00.00S,2022-03-01T01:57:40.7Z,3,REGULAR,3pt,Jump Shot,[],1627752,40.818002628120894,87.25490196078431,1610612750,88,101,2022-03-01T02:03:34Z,4770000,186.0,504.0,1,right,MISS T. Prince 53' running 3PT,[1627752],1610612750.0,MIN,running,,,Prince,T. Prince,,,,,,,,,,53.71,Missed,,,,,,,,,,,,,,
484,PT00M00.00S,2022-03-01T01:57:40.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,88,101,2022-03-01T02:03:34Z,4780000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,483.0,,,,,,,,,,,
485,PT00M00.00S,2022-03-01T01:57:44.1Z,3,REGULAR,period,end,[],0,,,1610612750,88,101,2022-03-01T01:57:44Z,4790000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2022-03-01T02:00:31.4Z,4,REGULAR,period,start,[],0,,,1610612739,88,101,2022-03-01T02:00:31Z,4800000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT11M45.00S,2022-03-01T02:00:45.8Z,4,REGULAR,3pt,Jump Shot,[],201567,4.28712220762155,96.32352941176471,1610612739,88,101,2022-03-01T02:00:51Z,4810000,-232.0,-12.0,1,left,MISS K. Love 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,23.19,Missed,,,,,,,,,,,,,,
489,PT11M42.00S,2022-03-01T02:00:48.8Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,88,101,2022-03-01T02:00:51Z,4820000,,,0,,J. McDaniels REBOUND (Off:0 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,488.0,3.0,3.0,0.0,,,,,,,,
490,PT11M34.00S,2022-03-01T02:00:56.2Z,4,REGULAR,2pt,Jump Shot,[],1627752,91.93495400788436,83.08823529411765,1610612750,88,103,2022-03-01T02:01:02Z,4830000,165.0,23.0,1,right,T. Prince 16' fadeaway Jump Shot (12 PTS),[1627752],1610612750.0,MIN,fadeaway,,,Prince,T. Prince,,,,,,,,,,16.7,Made,,,,,,,12.0,,,,,,,
491,PT11M14.00S,2022-03-01T02:01:16.4Z,4,REGULAR,3pt,Jump Shot,[],1630596,24.917871222076215,12.745098039215685,1610612739,91,103,2022-03-01T02:01:22Z,4840000,186.0,182.0,1,left,E. Mobley 26' 3PT  (13 PTS) (B. Goodwin 11 AST),"[1630596, 1629164]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,26.02,Made,,,,,,,13.0,B. Goodwin,1629164.0,11.0,,,,
493,PT10M57.00S,2022-03-01T02:01:33.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629162,94.1688567674113,54.41176470588235,1610612750,91,103,2022-03-01T02:04:49Z,4860000,22.0,2.0,1,right,MISS J. McLaughlin driving reverse Layup,[1629162],1610612750.0,MIN,driving reverse,,,McLaughlin,J. McLaughlin,,,,,,,,,,2.22,Missed,,,,,,,,,,,,,,
494,PT10M55.00S,2022-03-01T02:01:35.6Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612739,91,103,2022-03-01T02:01:43Z,4870000,,,0,,L. Markkanen REBOUND (Off:0 Def:2),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,493.0,2.0,2.0,0.0,,,,,,,,
495,PT10M53.00S,2022-03-01T02:01:37.5Z,4,REGULAR,turnover,lost ball,[],1628374,,,1610612739,91,103,2022-03-01T02:01:51Z,4880000,,,0,,L. Markkanen lost ball TURNOVER (3 TO),"[1628374, 1629162]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,3.0,McLaughlin,1629162.0,
496,PT10M53.00S,2022-03-01T02:01:37.5Z,4,REGULAR,steal,,[],1629162,,,1610612750,91,103,2022-03-01T02:01:39Z,4890000,,,0,,J. McLaughlin STEAL (1 STL),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT10M53.00S,2022-03-01T02:01:40.7Z,4,REGULAR,foul,personal,[],1629164,,,1610612750,91,103,2022-03-01T02:01:45Z,4900000,,,0,,B. Goodwin personal FOUL (1 PF),"[1629164, 1629162]",1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,1146.0,1.0,0.0,McLaughlin,1629162.0,,,,,,,,,,,,,,,,
499,PT10M41.00S,2022-03-01T02:02:11.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629675,90.75229960578186,54.90196078431373,1610612750,91,103,2022-03-01T02:02:23Z,4920000,25.0,34.0,1,right,MISS N. Reid driving Layup - blocked,"[1629675, 1630596]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,,,,,,4.22,Missed,Mobley,1630596.0,,,,,,,,,,,,
500,PT10M41.00S,2022-03-01T02:02:11.6Z,4,REGULAR,block,,[],1630596,,,1610612750,91,103,2022-03-01T02:02:23Z,4930000,,,0,,E. Mobley BLOCK (2 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT10M36.00S,2022-03-01T02:02:16.6Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612739,91,103,2022-03-01T02:02:23Z,4940000,,,0,,L. Markkanen REBOUND (Off:0 Def:3),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,499.0,3.0,3.0,0.0,,,,,,,,
502,PT10M30.00S,2022-03-01T02:02:24.5Z,4,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612739,91,103,2022-03-01T02:02:36Z,4950000,,,0,,J. McDaniels shooting personal FOUL (5 PF) (Osman 2 FT),"[1630183, 1626224]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,1146.0,5.0,0.0,Osman,1626224.0,,,,,,,,,,,,,,,,
504,PT10M30.00S,2022-03-01T02:03:03.7Z,4,REGULAR,freethrow,1 of 2,[],1626224,,,1610612739,92,103,2022-03-01T02:03:03Z,4970000,,,0,,C. Osman Free Throw 1 of 2 (14 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,Made,,,,,,,14.0,,,,,,,
505,PT10M30.00S,2022-03-01T02:03:05.7Z,4,REGULAR,substitution,out,[],1630183,,,1610612739,92,103,2022-03-01T02:03:10Z,4980000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT10M30.00S,2022-03-01T02:03:05.7Z,4,REGULAR,substitution,in,[],1629020,,,1610612739,92,103,2022-03-01T02:03:10Z,4990000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT10M30.00S,2022-03-01T02:03:27.0Z,4,REGULAR,freethrow,2 of 2,[],1626224,,,1610612739,93,103,2022-03-01T02:03:27Z,5000000,,,0,,C. Osman Free Throw 2 of 2 (15 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,Made,,,,,,,15.0,,,,,,,
508,PT10M19.00S,2022-03-01T02:03:39.9Z,4,REGULAR,3pt,Jump Shot,[],1627736,87.20433639947439,3.1862745098039214,1610612750,93,103,2022-03-01T02:03:44Z,5010000,-234.0,68.0,1,right,MISS M. Beasley 24' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,24.37,Missed,,,,,,,,,,,,,,
509,PT10M16.00S,2022-03-01T02:03:42.9Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612739,93,103,2022-03-01T02:03:44Z,5020000,,,0,,L. Markkanen REBOUND (Off:0 Def:4),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,508.0,4.0,4.0,0.0,,,,,,,,
510,PT10M16.00S,2022-03-01T02:03:47.8Z,4,REGULAR,foul,personal,[],1627736,,,1610612739,93,103,2022-03-01T02:04:02Z,5030000,,,0,,M. Beasley personal FOUL (2 PF),"[1627736, 201567]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,204058.0,2.0,0.0,Love,201567.0,,,,,,,,,,,,,,,,
512,PT10M16.00S,2022-03-01T02:03:57.5Z,4,REGULAR,foul,technical,['1freethrow'],1627736,,,1610612739,93,103,2022-03-01T02:04:12Z,5050000,,,0,,M. Beasley technical FOUL (1 Tech),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,204058.0,2.0,1.0,,,,,,,,,,,,,,,,,,
513,PT10M16.00S,2022-03-01T02:04:16.6Z,4,REGULAR,freethrow,1 of 1,[],201567,,,1610612739,94,103,2022-03-01T02:04:16Z,5060000,,,0,,K. Love technical Free Throw 1 of 1 (20 PTS),[201567],1610612739.0,CLE,technical,,,Love,K. Love,,,,,,,,,,,Made,,,,,,,20.0,,,,,,,
514,PT10M16.00S,2022-03-01T02:04:21.1Z,4,REGULAR,substitution,out,[],1629162,,,1610612739,94,103,2022-03-01T02:04:35Z,5070000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT10M16.00S,2022-03-01T02:04:21.1Z,4,REGULAR,substitution,in,[],1626156,,,1610612739,94,103,2022-03-01T02:04:35Z,5080000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT10M16.00S,2022-03-01T02:04:42.9Z,4,REGULAR,substitution,out,[],1627736,,,1610612739,94,103,2022-03-01T02:04:51Z,5090000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT10M16.00S,2022-03-01T02:04:42.9Z,4,REGULAR,substitution,in,[],201976,,,1610612739,94,103,2022-03-01T02:04:51Z,5100000,,,0,,SUB in: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT10M00.00S,2022-03-01T02:05:10.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,6.1268068331143235,58.82352941176471,1610612739,96,103,2022-03-01T02:05:15Z,5110000,-44.0,5.0,1,left,E. Mobley turnaround Hook (15 PTS),[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,,,,,,4.44,Made,,,,,,,15.0,,,,,,,
519,PT09M44.00S,2022-03-01T02:05:27.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629675,94.69448094612353,48.28431372549019,1610612750,96,105,2022-03-01T02:05:32Z,5120000,-9.0,-3.0,1,right,N. Reid cutting DUNK (6 PTS) (P. Beverley 5 AST),"[1629675, 201976]",1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,,,,,,0.9,Made,,,,,,,6.0,P. Beverley,201976.0,5.0,,,,
521,PT09M29.00S,2022-03-01T02:05:40.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629164,5.206964520367937,49.754901960784316,1610612739,98,105,2022-03-01T02:05:45Z,5140000,1.0,-4.0,1,left,B. Goodwin driving Layup (17 PTS),[1629164],1610612739.0,CLE,driving,,,Goodwin,B. Goodwin,,,,,,,,,,0.38,Made,,,,,,,17.0,,,,,,,
522,PT09M11.00S,2022-03-01T02:06:01.3Z,4,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612750,98,105,2022-03-01T02:06:27Z,5150000,,,0,,E. Mobley shooting personal FOUL (2 PF) (Vanderbilt 2 FT),"[1630596, 1629020]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,1146.0,2.0,0.0,Vanderbilt,1629020.0,,,,,,,,,,,,,,,,
524,PT09M11.00S,2022-03-01T02:06:37.4Z,4,REGULAR,freethrow,1 of 2,[],1629020,,,1610612750,98,105,2022-03-01T02:07:09Z,5170000,,,0,,MISS J. Vanderbilt Free Throw 1 of 2,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,Missed,,,,,,,,,,,,,,
525,PT09M11.00S,2022-03-01T02:06:37.4Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,98,105,2022-03-01T02:07:09Z,5180000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,524.0,,,,,,,,,,,
526,PT09M11.00S,2022-03-01T02:06:37.4Z,4,REGULAR,freethrow,2 of 2,[],1629020,,,1610612750,98,105,2022-03-01T02:07:09Z,5190000,,,0,,MISS J. Vanderbilt Free Throw 2 of 2,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,Missed,,,,,,,,,,,,,,
527,PT09M09.00S,2022-03-01T02:06:39.4Z,4,REGULAR,rebound,defensive,[],1626224,,,1610612739,98,105,2022-03-01T02:07:09Z,5200000,,,0,,C. Osman REBOUND (Off:0 Def:1),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,526.0,1.0,1.0,0.0,,,,,,,,
528,PT08M50.00S,2022-03-01T02:07:27.1Z,4,REGULAR,3pt,Jump Shot,[],201567,4.681340341655716,3.6764705882352944,1610612739,101,105,2022-03-01T02:07:32Z,5210000,232.0,-8.0,1,left,K. Love 3PT  (23 PTS) (C. Osman 4 AST),"[201567, 1626224]",1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,23.18,Made,,,,,,,23.0,C. Osman,1626224.0,4.0,,,,
530,PT08M32.00S,2022-03-01T02:07:45.3Z,4,REGULAR,3pt,Jump Shot,[],1627752,69.85873850197109,78.43137254901961,1610612750,101,108,2022-03-01T02:07:50Z,5230000,142.0,231.0,1,right,T. Prince 27' 3PT  (15 PTS) (D. Russell 3 AST),"[1627752, 1626156]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,27.11,Made,,,,,,,15.0,D. Russell,1626156.0,3.0,,,,
532,PT08M13.00S,2022-03-01T02:08:04.1Z,4,REGULAR,turnover,bad pass,[],201567,,,1610612739,101,108,2022-03-01T02:08:09Z,5250000,,,0,,K. Love bad pass TURNOVER (2 TO),"[201567, 1629675]",1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,2.0,Reid,1629675.0,
533,PT08M13.00S,2022-03-01T02:08:04.1Z,4,REGULAR,steal,,[],1629675,,,1610612750,101,108,2022-03-01T02:08:06Z,5260000,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT08M08.00S,2022-03-01T02:08:08.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626156,67.7562417871222,15.931372549019606,1610612750,101,108,2022-03-01T02:10:33Z,5270000,-170.0,251.0,1,right,MISS D. Russell 30' running pullup 3PT,[1626156],1610612750.0,MIN,running pullup,,,Russell,D. Russell,,,,,,,,,,30.3,Missed,,,,,,,,,,,,,,
535,PT08M06.00S,2022-03-01T02:08:10.9Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,101,108,2022-03-01T02:08:18Z,5280000,,,0,,E. Mobley REBOUND (Off:1 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,534.0,8.0,7.0,1.0,,,,,,,,
536,PT07M51.00S,2022-03-01T02:08:27.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,6.389618922470433,47.549019607843135,1610612739,101,108,2022-03-01T02:11:33Z,5290000,12.0,8.0,1,left,MISS E. Mobley alley-oop DUNK,[1630596],1610612739.0,CLE,alley-oop,,,Mobley,E. Mobley,,,,,,,,,,1.45,Missed,,,,,,,,,,,,,,
537,PT07M47.00S,2022-03-01T02:08:31.2Z,4,REGULAR,rebound,defensive,[],1629020,,,1610612750,101,108,2022-03-01T02:08:33Z,5300000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:7),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,536.0,8.0,7.0,1.0,,,,,,,,
538,PT07M45.00S,2022-03-01T02:08:33.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627752,73.66951379763469,9.803921568627452,1610612750,101,108,2022-03-01T02:12:02Z,5310000,-201.0,195.0,1,right,MISS T. Prince 28' running 3PT,[1627752],1610612750.0,MIN,running,,,Prince,T. Prince,,,,,,,,,,28.0,Missed,,,,,,,,,,,,,,
539,PT07M40.00S,2022-03-01T02:08:38.0Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,101,108,2022-03-01T02:08:40Z,5320000,,,0,,E. Mobley REBOUND (Off:1 Def:8),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,538.0,9.0,8.0,1.0,,,,,,,,
540,PT07M36.00S,2022-03-01T02:08:47.1Z,4,REGULAR,turnover,out-of-bounds,[],1628374,,,1610612739,101,108,2022-03-01T02:14:28Z,5330000,,,0,,L. Markkanen bad pass out-of-bounds TURNOVER (4 TO),[1628374],1610612739.0,CLE,bad pass,,,Markkanen,L. Markkanen,,,,,1146.0,,,,,,,,,,,,,,,,,4.0,,,
541,PT07M36.00S,2022-03-01T02:08:51.0Z,4,REGULAR,substitution,out,[],1629675,,,1610612750,101,108,2022-03-01T02:09:05Z,5340000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT07M36.00S,2022-03-01T02:08:51.0Z,4,REGULAR,substitution,in,[],1626157,,,1610612750,101,108,2022-03-01T02:09:05Z,5350000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT07M20.00S,2022-03-01T02:09:20.8Z,4,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612750,101,108,2022-03-01T02:09:33Z,5360000,,,0,,E. Mobley shooting personal FOUL (3 PF) (Vanderbilt 2 FT),"[1630596, 1629020]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,204058.0,3.0,0.0,Vanderbilt,1629020.0,,,,,,,,,,,,,,,,
545,PT07M20.00S,2022-03-01T02:10:13.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629020,,,1610612750,101,109,2022-03-01T02:10:13Z,5380000,,,0,,J. Vanderbilt Free Throw 1 of 2 (5 PTS),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,Made,,,,,,,5.0,,,,,,,
546,PT07M20.00S,2022-03-01T02:10:15.8Z,4,REGULAR,substitution,out,[],1630596,,,1610612750,101,109,2022-03-01T02:10:28Z,5390000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT07M20.00S,2022-03-01T02:10:15.8Z,4,REGULAR,substitution,out,[],1627752,,,1610612750,101,109,2022-03-01T02:10:28Z,5400000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT07M20.00S,2022-03-01T02:10:15.8Z,4,REGULAR,substitution,in,[],1628386,,,1610612750,101,109,2022-03-01T02:10:28Z,5410000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT07M20.00S,2022-03-01T02:10:15.8Z,4,REGULAR,substitution,in,[],1630162,,,1610612750,101,109,2022-03-01T02:10:28Z,5420000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT07M20.00S,2022-03-01T02:10:38.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629020,,,1610612750,101,110,2022-03-01T02:10:38Z,5430000,,,0,,J. Vanderbilt Free Throw 2 of 2 (6 PTS),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,Made,,,,,,,6.0,,,,,,,
551,PT07M08.00S,2022-03-01T02:10:54.4Z,4,REGULAR,foul,personal,[],1629020,,,1610612739,101,110,2022-03-01T02:11:17Z,5440000,,,0,,J. Vanderbilt personal FOUL (3 PF),"[1629020, 201567]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,1146.0,3.0,0.0,Love,201567.0,,,,,,,,,,,,,,,,
