actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
175,PT08M36.00S,2022-03-30T23:40:24.5Z,2,REGULAR,substitution,in,[],203493,,,1610612742,39,38,2022-03-30T23:40:32Z,1740000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT08M24.00S,2022-03-30T23:40:50.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628467,3.1044678055190538,95.34313725490196,1610612742,39,38,2022-03-30T23:40:55Z,1750000,-227.0,-23.0,1,left,MISS M. Kleber 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,22.79,Missed,,,,,,,,,,,,,,,,,,,
177,PT08M19.00S,2022-03-30T23:40:55.0Z,2,REGULAR,rebound,defensive,[],1630205,,,1610612739,39,38,2022-03-30T23:40:55Z,1760000,,,0,,L. Stevens REBOUND (Off:1 Def:2),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,176.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
178,PT08M15.00S,2022-03-30T23:40:58.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628374,82.60512483574244,96.81372549019608,1610612739,42,38,2022-03-30T23:41:04Z,1770000,234.0,111.0,1,right,L. Markkanen 25' 3PT  (7 PTS) (D. Garland 4 AST),"[1628374, 1629636]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,25.91,Made,,,,,7.0,D. Garland,1629636.0,4.0,,,,,,,,,,,
180,PT07M59.00S,2022-03-30T23:41:14.6Z,2,REGULAR,3pt,Jump Shot,[],202688,28.86005256241787,73.0392156862745,1610612742,42,38,2022-03-30T23:41:22Z,1790000,-115.0,219.0,1,left,MISS B. Knight 24' 3PT,[202688],1610612742.0,DAL,,,,Knight,B. Knight,,,,,24.73,Missed,,,,,,,,,,,,,,,,,,,
181,PT07M56.00S,2022-03-30T23:41:17.6Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,42,38,2022-03-30T23:41:22Z,1800000,,,0,,K. Love REBOUND (Off:0 Def:3),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,180.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
182,PT07M38.00S,2022-03-30T23:41:36.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,93.9060446780552,50.73529411764706,1610612739,42,38,2022-03-30T23:41:40Z,1810000,4.0,5.0,1,right,MISS D. Garland driving Layup,[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,0.61,Missed,,,,,,,,,,,,,,,,,,,
183,PT07M36.00S,2022-03-30T23:41:38.1Z,2,REGULAR,rebound,defensive,[],1628467,,,1610612742,42,38,2022-03-30T23:41:40Z,1820000,,,0,,M. Kleber REBOUND (Off:0 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,182.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
184,PT07M30.00S,2022-03-30T23:41:44.6Z,2,REGULAR,turnover,bad pass,[],203493,,,1610612742,42,38,2022-03-30T23:41:48Z,1830000,,,0,,R. Bullock bad pass TURNOVER (2 TO),"[203493, 1629636]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,2.0,,,,,,,Garland,1629636.0,
185,PT07M30.00S,2022-03-30T23:41:44.6Z,2,REGULAR,steal,,[],1629636,,,1610612739,42,38,2022-03-30T23:41:46Z,1840000,,,0,,D. Garland STEAL (1 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT07M23.00S,2022-03-30T23:41:51.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201567,92.32917214191852,50.98039215686274,1610612739,42,38,2022-03-30T23:41:59Z,1850000,5.0,20.0,1,right,MISS K. Love driving Layup - blocked,"[201567, 1628467]",1610612739.0,CLE,driving,,,Love,K. Love,,,,,2.02,Missed,,,,,,,,,,,Kleber,1628467.0,,,,,,,
187,PT07M23.00S,2022-03-30T23:41:51.6Z,2,REGULAR,block,,[],1628467,,,1610612739,42,38,2022-03-30T23:41:54Z,1860000,,,0,,M. Kleber BLOCK (1 BLK),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT07M22.00S,2022-03-30T23:41:52.6Z,2,REGULAR,rebound,offensive,[],201567,,,1610612739,42,38,2022-03-30T23:42:15Z,1870000,,,0,,K. Love REBOUND (Off:1 Def:3),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,186.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
189,PT07M20.00S,2022-03-30T23:41:56.3Z,2,REGULAR,turnover,bad pass,[],201567,,,1610612739,42,38,2022-03-30T23:42:32Z,1880000,,,0,,K. Love bad pass TURNOVER (2 TO),"[201567, 1630182]",1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,2.0,,,,,,,Green,1630182.0,
190,PT07M20.00S,2022-03-30T23:41:56.3Z,2,REGULAR,steal,,[],1630182,,,1610612742,42,38,2022-03-30T23:41:58Z,1890000,,,0,,J. Green STEAL (1 STL),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT07M17.00S,2022-03-30T23:42:04.7Z,2,REGULAR,foul,offensive,[],1630182,,,1610612742,42,38,2022-03-30T23:43:07Z,1900000,,,0,,J. Green charge offensive FOUL (1 PF),"[1630182, 1629636]",1610612742.0,DAL,charge,,,Green,J. Green,,,,,,,,,,,,,,,202035.0,,,,1.0,0.0,Garland,1629636.0,,,
193,PT07M17.00S,2022-03-30T23:42:04.7Z,2,REGULAR,turnover,offensive foul,[],1630182,,,1610612742,42,38,2022-03-30T23:42:04Z,1920000,,,0,,J. Green offensive foul TURNOVER (1 TO),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,202035.0,1.0,,,,,,,,,
194,PT07M17.00S,2022-03-30T23:42:17.6Z,2,REGULAR,substitution,out,[],201567,,,1610612739,42,38,2022-03-30T23:42:47Z,1930000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT07M17.00S,2022-03-30T23:42:17.6Z,2,REGULAR,substitution,out,[],1629685,,,1610612739,42,38,2022-03-30T23:42:47Z,1940000,,,0,,SUB out: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT07M17.00S,2022-03-30T23:42:17.6Z,2,REGULAR,substitution,out,[],202688,,,1610612739,42,38,2022-03-30T23:42:47Z,1950000,,,0,,SUB out: B. Knight,[202688],1610612742.0,DAL,,,,Knight,B. Knight,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT07M17.00S,2022-03-30T23:42:17.6Z,2,REGULAR,substitution,in,[],1627747,,,1610612739,42,38,2022-03-30T23:42:47Z,1960000,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT07M17.00S,2022-03-30T23:42:17.6Z,2,REGULAR,substitution,in,[],1630171,,,1610612739,42,38,2022-03-30T23:42:47Z,1970000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT07M17.00S,2022-03-30T23:42:17.6Z,2,REGULAR,substitution,in,[],1627737,,,1610612739,42,38,2022-03-30T23:42:47Z,1980000,,,0,,SUB in: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M02.00S,2022-03-30T23:42:51.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629636,71.43561103810775,6.862745098039216,1610612739,45,38,2022-03-30T23:42:58Z,1990000,-216.0,216.0,1,right,D. Garland 30' 3PT step back (9 PTS),[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,30.53,Made,,,,,9.0,,,,,,,,,,,,,,
201,PT07M02.00S,2022-03-30T23:42:57.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,45,38,2022-03-30T23:42:57Z,2000000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M02.00S,2022-03-30T23:45:17.6Z,2,REGULAR,substitution,out,[],1628467,,,1610612742,45,38,2022-03-30T23:45:36Z,2010000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M02.00S,2022-03-30T23:45:17.6Z,2,REGULAR,substitution,in,[],1627827,,,1610612742,45,38,2022-03-30T23:45:36Z,2020000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT06M43.00S,2022-03-30T23:46:14.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627737,7.30946123521682,50.49019607843137,1610612742,45,38,2022-03-30T23:46:24Z,2030000,-2.0,16.0,1,left,MISS M. Chriss alley-oop Layup,[1627737],1610612742.0,DAL,alley-oop,,,Chriss,M. Chriss,,,,,1.64,Missed,,,,,,,,,,,,,,,,,,,
205,PT06M42.00S,2022-03-30T23:46:16.6Z,2,REGULAR,rebound,offensive,[],1627737,,,1610612742,45,38,2022-03-30T23:46:16Z,2040000,,,0,,M. Chriss REBOUND (Off:1 Def:0),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,204.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
206,PT06M42.00S,2022-03-30T23:46:19.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627737,4.5499342969776615,44.11764705882353,1610612742,45,38,2022-03-30T23:46:29Z,2050000,29.0,-10.0,1,left,MISS M. Chriss putback Layup - blocked,"[1627737, 1628374]",1610612742.0,DAL,putback,,,Chriss,M. Chriss,,,,,3.1,Missed,,,,,,,,,,,Markkanen,1628374.0,,,,,,,
207,PT06M42.00S,2022-03-30T23:46:19.5Z,2,REGULAR,block,,[],1628374,,,1610612742,45,38,2022-03-30T23:46:24Z,2060000,,,0,,L. Markkanen BLOCK (1 BLK),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT06M42.00S,2022-03-30T23:46:19.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,45,38,2022-03-30T23:46:29Z,2070000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,206.0,,,,,,,,,,,,,,,,,,
209,PT06M40.00S,2022-03-30T23:46:35.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628973,5.469776609724048,12.009803921568627,1610612742,45,40,2022-03-30T23:46:41Z,2080000,190.0,-1.0,1,left,J. Brunson 19' pullup Jump Shot (7 PTS) (D. Finney-Smith 3 AST),"[1628973, 1627827]",1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,19.0,Made,,,,,7.0,D. Finney-Smith,1627827.0,3.0,,,,,,,,,,,
211,PT06M40.00S,2022-03-30T23:46:40.4Z,2,REGULAR,foul,personal,['1freethrow'],1630171,,,1610612742,45,40,2022-03-30T23:46:56Z,2100000,,,0,,I. Okoro shooting personal FOUL (2 PF) (Brunson 1 FT),"[1630171, 1628973]",1610612739.0,CLE,shooting,,,Okoro,I. Okoro,,,,,,,,,,,,,,,200833.0,,,,2.0,0.0,Brunson,1628973.0,,,
213,PT06M40.00S,2022-03-30T23:47:02.3Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1628973,,,1610612742,45,40,2022-03-30T23:47:06Z,2120000,,,0,,MISS J. Brunson Free Throw 1 of 1,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
214,PT06M39.00S,2022-03-30T23:47:03.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612739,45,40,2022-03-30T23:47:06Z,2130000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,213.0,,,,,,,,,,,,,,,,,,
215,PT06M22.00S,2022-03-30T23:47:38.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,45,40,2022-03-30T23:47:38Z,2140000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M22.00S,2022-03-30T23:47:40.7Z,2,REGULAR,substitution,out,[],1630182,,,1610612739,45,40,2022-03-30T23:47:46Z,2150000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M22.00S,2022-03-30T23:47:40.7Z,2,REGULAR,substitution,in,[],1629029,,,1610612739,45,40,2022-03-30T23:47:46Z,2160000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M20.00S,2022-03-30T23:47:59.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,92.46057818659659,50.0,1610612739,47,40,2022-03-30T23:48:12Z,2170000,0.0,18.0,1,right,C. LeVert cutting Layup (11 PTS) (I. Okoro 2 AST),"[1627747, 1630171]",1610612739.0,CLE,cutting,,,LeVert,C. LeVert,,,,,1.84,Made,,,,,11.0,I. Okoro,1630171.0,2.0,,,,,,,,,,,
220,PT06M20.00S,2022-03-30T23:48:02.2Z,2,REGULAR,foul,personal,['1freethrow'],1627737,,,1610612739,47,40,2022-03-30T23:48:16Z,2190000,,,0,,M. Chriss shooting personal FOUL (1 PF) (LeVert 1 FT),"[1627737, 1627747]",1610612742.0,DAL,shooting,,,Chriss,M. Chriss,,,,,,,,,,,,,,,202035.0,,,,1.0,0.0,LeVert,1627747.0,,,
222,PT06M20.00S,2022-03-30T23:48:25.9Z,2,REGULAR,freethrow,1 of 1,[],1627747,,,1610612739,47,40,2022-03-30T23:48:25Z,2210000,,,0,,MISS C. LeVert Free Throw 1 of 1,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,Missed,,,,,,,,,,,,,,,,,,,
223,PT06M18.00S,2022-03-30T23:48:27.9Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,47,40,2022-03-30T23:48:27Z,2220000,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,222.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
224,PT06M01.00S,2022-03-30T23:48:44.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,5.075558475689881,49.754901960784316,1610612742,47,42,2022-03-30T23:48:49Z,2230000,1.0,-5.0,1,left,D. Finney-Smith driving Layup (8 PTS),[1627827],1610612742.0,DAL,driving,,,Finney-Smith,D. Finney-Smith,,,,,0.49,Made,,,,,8.0,,,,,,,,,,,,,,
225,PT05M53.00S,2022-03-30T23:48:54.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,92.32917214191852,49.50980392156863,1610612739,49,42,2022-03-30T23:48:59Z,2240000,-2.0,20.0,1,right,C. LeVert driving Layup (13 PTS),[1627747],1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,1.98,Made,,,,,13.0,,,,,,,,,,,,,,
226,PT05M53.00S,2022-03-30T23:48:58.0Z,2,REGULAR,foul,personal,['1freethrow'],1627737,,,1610612739,49,42,2022-03-30T23:49:22Z,2250000,,,0,,M. Chriss shooting personal FOUL (2 PF) (LeVert 1 FT),"[1627737, 1627747]",1610612742.0,DAL,shooting,,,Chriss,M. Chriss,,,,,,,,,,,,,,,201639.0,,,,2.0,0.0,LeVert,1627747.0,,,
228,PT05M53.00S,2022-03-30T23:49:07.9Z,2,REGULAR,substitution,out,[],1629636,,,1610612739,49,42,2022-03-30T23:49:15Z,2270000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT05M53.00S,2022-03-30T23:49:07.9Z,2,REGULAR,substitution,in,[],1629164,,,1610612739,49,42,2022-03-30T23:49:15Z,2280000,,,0,,SUB in: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT05M53.00S,2022-03-30T23:49:28.8Z,2,REGULAR,freethrow,1 of 1,[],1627747,,,1610612739,50,42,2022-03-30T23:49:28Z,2290000,,,0,,C. LeVert Free Throw 1 of 1 (14 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,Made,,,,,14.0,,,,,,,,,,,,,,
231,PT05M36.00S,2022-03-30T23:49:47.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627737,4.944152431011826,49.754901960784316,1610612742,50,44,2022-03-30T23:49:55Z,2300000,1.0,-6.0,1,left,M. Chriss alley-oop DUNK (2 PTS) (L. Doncic 9 AST),"[1627737, 1629029]",1610612742.0,DAL,alley-oop,,,Chriss,M. Chriss,,,,,0.61,Made,,,,,2.0,L. Doncic,1629029.0,9.0,,,,,,,,,,,
233,PT05M21.00S,2022-03-30T23:50:02.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,86.28449408672799,54.65686274509803,1610612739,50,44,2022-03-30T23:50:06Z,2320000,23.0,76.0,1,right,MISS C. LeVert 7' driving floating Shot,[1627747],1610612739.0,CLE,driving floating,,,LeVert,C. LeVert,,,,,7.99,Missed,,,,,,,,,,,,,,,,,,,
234,PT05M19.00S,2022-03-30T23:50:04.5Z,2,REGULAR,rebound,offensive,[],1627747,,,1610612739,50,44,2022-03-30T23:50:06Z,2330000,,,0,,C. LeVert REBOUND (Off:2 Def:0),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,233.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
235,PT05M05.00S,2022-03-30T23:50:17.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630171,92.46057818659659,60.5392156862745,1610612739,50,44,2022-03-30T23:50:23Z,2340000,53.0,18.0,1,right,MISS I. Okoro driving floating bank Shot,[1630171],1610612739.0,CLE,driving floating bank,,,Okoro,I. Okoro,,,,,5.58,Missed,,,,,,,,,,,,,,,,,,,
236,PT05M02.00S,2022-03-30T23:50:20.8Z,2,REGULAR,rebound,defensive,[],1628973,,,1610612742,50,44,2022-03-30T23:51:46Z,2350000,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,235.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
237,PT04M51.00S,2022-03-30T23:50:32.7Z,2,REGULAR,3pt,Jump Shot,[],203493,5.206964520367937,3.1862745098039214,1610612742,50,44,2022-03-30T23:50:48Z,2360000,234.0,-4.0,1,left,MISS R. Bullock 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,23.41,Missed,,,,,,,,,,,,,,,,,,,
238,PT04M50.00S,2022-03-30T23:50:34.8Z,2,REGULAR,rebound,offensive,[],1628973,,,1610612742,50,44,2022-03-30T23:50:34Z,2370000,,,0,,J. Brunson REBOUND (Off:1 Def:1),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,237.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
239,PT04M50.00S,2022-03-30T23:50:37.2Z,2,REGULAR,foul,personal,[],1628374,,,1610612742,50,44,2022-03-30T23:50:42Z,2380000,,,0,,L. Markkanen personal FOUL (1 PF),"[1628374, 1628973]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,201639.0,,,,1.0,0.0,Brunson,1628973.0,,,
241,PT04M50.00S,2022-03-30T23:50:47.0Z,2,REGULAR,substitution,out,[],1630205,,,1610612742,50,44,2022-03-30T23:51:03Z,2400000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT04M50.00S,2022-03-30T23:50:47.0Z,2,REGULAR,substitution,out,[],1628374,,,1610612742,50,44,2022-03-30T23:51:03Z,2410000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT04M50.00S,2022-03-30T23:50:47.0Z,2,REGULAR,substitution,in,[],201567,,,1610612742,50,44,2022-03-30T23:51:03Z,2420000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT04M50.00S,2022-03-30T23:50:47.0Z,2,REGULAR,substitution,in,[],1629650,,,1610612742,50,44,2022-03-30T23:51:03Z,2430000,,,0,,SUB in: M. Brown,[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT04M34.00S,2022-03-30T23:51:24.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629029,16.245072273324574,48.28431372549019,1610612742,50,44,2022-03-30T23:52:01Z,2440000,9.0,100.0,1,left,MISS L. Doncic 10' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,10.06,Missed,,,,,,,,,,,,,,,,,,,
246,PT04M32.00S,2022-03-30T23:51:26.1Z,2,REGULAR,rebound,offensive,[],1627737,,,1610612742,50,44,2022-03-30T23:51:31Z,2450000,,,0,,M. Chriss REBOUND (Off:2 Def:0),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,245.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
247,PT04M31.00S,2022-03-30T23:51:29.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627827,5.206964520367937,50.0,1610612742,50,46,2022-03-30T23:52:12Z,2460000,0.0,-4.0,1,left,D. Finney-Smith driving DUNK (10 PTS) (M. Chriss 1 AST),"[1627827, 1627737]",1610612742.0,DAL,driving,,,Finney-Smith,D. Finney-Smith,,,,,0.36,Made,,,,,10.0,M. Chriss,1627737.0,1.0,,,,,,,,,,,
248,PT04M31.00S,2022-03-30T23:51:33.0Z,2,REGULAR,foul,personal,['1freethrow'],1629650,,,1610612742,50,46,2022-03-30T23:51:46Z,2470000,,,0,,M. Brown shooting personal FOUL (2 PF) (Finney-Smith 1 FT),"[1629650, 1627827]",1610612739.0,CLE,shooting,,,Brown,M. Brown,,,,,,,,,,,,,,,201639.0,,,,2.0,0.0,Finney-Smith,1627827.0,,,
250,PT04M31.00S,2022-03-30T23:51:53.2Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1627827,,,1610612742,50,47,2022-03-30T23:51:53Z,2490000,,,0,,D. Finney-Smith Free Throw 1 of 1 (11 PTS),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
252,PT04M07.00S,2022-03-30T23:52:21.0Z,2,REGULAR,2pt,Jump Shot,[],1629164,78.0059132720105,75.24509803921569,1610612739,50,47,2022-03-30T23:52:39Z,2500000,126.0,154.0,1,right,MISS B. Goodwin 19' pullup Shot,[1629164],1610612739.0,CLE,pullup,,,Goodwin,B. Goodwin,,,,,19.93,Missed,,,,,,,,,,,,,,,,,,,
253,PT04M06.00S,2022-03-30T23:52:22.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,50,47,2022-03-30T23:52:39Z,2510000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,252.0,,,,,,,,,,,,,,,,,,
254,PT04M06.00S,2022-03-30T23:52:27.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,50,47,2022-03-30T23:52:27Z,2520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M06.00S,2022-03-30T23:52:27.9Z,2,REGULAR,substitution,out,[],1627737,,,1610612739,50,47,2022-03-30T23:52:36Z,2530000,,,0,,SUB out: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M06.00S,2022-03-30T23:52:27.9Z,2,REGULAR,substitution,in,[],203939,,,1610612739,50,47,2022-03-30T23:52:36Z,2540000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT03M54.00S,2022-03-30T23:52:55.6Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1627747,91.93495400788436,72.30392156862744,1610612739,52,47,2022-03-30T23:53:04Z,2550000,112.0,23.0,1,right,C. LeVert 11' fadeaway Jump Shot (16 PTS) (K. Love 3 AST),"[1627747, 201567]",1610612739.0,CLE,fadeaway,,,LeVert,C. LeVert,,,,,11.39,Made,,,,,16.0,K. Love,201567.0,3.0,,,,,,,,,,,
259,PT03M38.00S,2022-03-30T23:53:10.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,8.492115637319317,62.745098039215684,1610612742,52,49,2022-03-30T23:53:14Z,2570000,-64.0,27.0,1,left,L. Doncic 6' Jump Shot (8 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,6.93,Made,,,,,8.0,,,,,,,,,,,,,,
260,PT03M24.00S,2022-03-30T23:53:24.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629164,85.89027595269383,43.872549019607845,1610612739,52,49,2022-03-30T23:53:29Z,2580000,-31.0,80.0,1,right,MISS B. Goodwin 8' driving floating Shot,[1629164],1610612739.0,CLE,driving floating,,,Goodwin,B. Goodwin,,,,,8.57,Missed,,,,,,,,,,,,,,,,,,,
261,PT03M22.00S,2022-03-30T23:53:26.5Z,2,REGULAR,rebound,defensive,[],203493,,,1610612742,52,49,2022-03-30T23:53:29Z,2590000,,,0,,R. Bullock REBOUND (Off:0 Def:2),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,260.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
262,PT03M14.00S,2022-03-30T23:53:34.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,5.601182654402102,49.01960784313725,1610612742,52,51,2022-03-30T23:53:50Z,2600000,5.0,0.0,1,left,L. Doncic driving reverse Layup (10 PTS),[1629029],1610612742.0,DAL,driving reverse,,,Doncic,L. Doncic,,,,,0.49,Made,,,,,10.0,,,,,,,,,,,,,,
