actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
455,PT02M58.00S,2022-04-03T23:45:10.9Z,3,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,72,74,2022-04-03T23:45:10Z,4490000,,,0,,J. Embiid Free Throw 2 of 2 (30 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,30.0,,,,,,,,,,,,,,
456,PT02M45.00S,2022-04-03T23:45:25.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,5.601182654402102,47.05882352941176,1610612739,72,74,2022-04-03T23:45:31Z,4500000,15.0,0.0,1,left,MISS C. LeVert cutting Layup - blocked,"[1627747, 203954]",1610612739.0,CLE,cutting,,,LeVert,C. LeVert,,,,,,,,,,Missed,,1.47,,,,,,,,Embiid,203954.0,,,,
457,PT02M45.00S,2022-04-03T23:45:25.6Z,3,REGULAR,block,,[],203954,,,1610612739,72,74,2022-04-03T23:45:28Z,4510000,,,0,,J. Embiid BLOCK (4 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M41.00S,2022-04-03T23:45:29.6Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,72,74,2022-04-03T23:45:31Z,4520000,,,0,,J. Embiid REBOUND (Off:0 Def:12),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,456.0,12.0,12.0,0.0,,,,,,,,,
459,PT02M33.00S,2022-04-03T23:45:37.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,84.97043363994744,50.0,1610612755,72,74,2022-04-03T23:45:42Z,4530000,0.0,89.0,1,right,MISS J. Embiid 8' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Missed,,8.88,,,,,,,,,,,,,
460,PT02M30.00S,2022-04-03T23:45:40.9Z,3,REGULAR,rebound,defensive,[],1629650,,,1610612739,72,74,2022-04-03T23:45:42Z,4540000,,,0,,M. Brown REBOUND (Off:4 Def:7),[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,,,459.0,11.0,7.0,4.0,,,,,,,,,
461,PT02M12.00S,2022-04-03T23:46:02.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,72,74,2022-04-03T23:46:02Z,4550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M08.00S,2022-04-03T23:46:20.5Z,3,REGULAR,3pt,Jump Shot,[],200765,4.77989487516426,96.81372549019608,1610612739,72,74,2022-04-03T23:54:28Z,4560000,-234.0,-8.0,1,left,MISS R. Rondo step back 3PT,[200765],1610612739.0,CLE,step back,,,Rondo,R. Rondo,,,,,,,,,,Missed,,23.42,,,,,,,,,,,,,
463,PT02M06.00S,2022-04-03T23:46:22.5Z,3,REGULAR,rebound,defensive,[],201980,,,1610612755,72,74,2022-04-03T23:46:24Z,4570000,,,0,,D. Green REBOUND (Off:0 Def:4),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,462.0,4.0,4.0,0.0,,,,,,,,,
464,PT01M55.00S,2022-04-03T23:46:33.5Z,3,REGULAR,3pt,Jump Shot,[],1627777,94.03745072273325,96.07843137254902,1610612755,72,77,2022-04-03T23:46:38Z,4580000,230.0,4.0,1,right,G. Niang 3PT  (8 PTS) (J. Embiid 3 AST),"[1627777, 203954]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,Made,8.0,23.04,,,,,,,,,,J. Embiid,203954.0,3.0,
466,PT01M37.00S,2022-04-03T23:46:56.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630205,5.206964520367937,51.71568627450981,1610612739,74,77,2022-04-03T23:50:05Z,4600000,-9.0,-4.0,1,left,L. Stevens driving Layup (11 PTS),[1630205],1610612739.0,CLE,driving,,,Stevens,L. Stevens,,,,,,,,,,Made,11.0,0.93,,,,,,,,,,,,,
468,PT01M37.00S,2022-04-03T23:47:07.0Z,3,REGULAR,violation,defensive goaltending,[],203954,,,1610612739,74,77,2022-04-03T23:47:37Z,4620000,,,0,,J. Embiid defensive goaltending VIOLATION,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,202026.0,,,,,,,,,,,,,,,,,,,,
469,PT01M23.00S,2022-04-03T23:47:18.7Z,3,REGULAR,3pt,Jump Shot,[],203954,65.91655716162943,36.27450980392157,1610612755,74,77,2022-04-03T23:55:07Z,4630000,-69.0,268.0,1,right,MISS J. Embiid 27' pullup 3PT,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,,,,,,Missed,,27.65,,,,,,,,,,,,,
470,PT01M20.00S,2022-04-03T23:47:21.7Z,3,REGULAR,rebound,defensive,[],1629650,,,1610612739,74,77,2022-04-03T23:47:24Z,4640000,,,0,,M. Brown REBOUND (Off:4 Def:8),[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,,,469.0,12.0,8.0,4.0,,,,,,,,,
471,PT01M16.00S,2022-04-03T23:47:28.7Z,3,REGULAR,foul,personal,['2freethrow'],1629003,,,1610612739,74,77,2022-04-03T23:47:41Z,4650000,,,0,,S. Milton shooting personal FOUL (1 PF) (Stevens 2 FT),"[1629003, 1630205]",1610612755.0,PHI,shooting,,,Milton,S. Milton,,,,,202026.0,1.0,0.0,Stevens,1630205.0,,,,,,,,,,,,,,,,
473,PT01M16.00S,2022-04-03T23:48:05.1Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630205,,,1610612739,74,77,2022-04-03T23:48:05Z,4670000,,,0,,MISS L. Stevens Free Throw 1 of 2,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,Missed,,,,,,,,,,,,,,,
474,PT01M16.00S,2022-04-03T23:48:05.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,74,77,2022-04-03T23:48:05Z,4680000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,473.0,,,,,,,,,,,,
475,PT01M16.00S,2022-04-03T23:48:23.8Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630205,,,1610612739,75,77,2022-04-03T23:48:23Z,4690000,,,0,,L. Stevens Free Throw 2 of 2 (12 PTS),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
476,PT01M06.00S,2022-04-03T23:48:39.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629650,,,1610612755,75,77,2022-04-03T23:48:49Z,4700000,,,0,,M. Brown shooting personal FOUL (4 PF) (Embiid 2 FT),"[1629650, 203954]",1610612739.0,CLE,shooting,,,Brown,M. Brown,,,,,202026.0,4.0,0.0,Embiid,203954.0,,,,,,,,,,,,,,,,
478,PT01M06.00S,2022-04-03T23:49:20.2Z,3,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,75,77,2022-04-03T23:49:20Z,4720000,,,0,,MISS J. Embiid Free Throw 1 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Missed,,,,,,,,,,,,,,,
479,PT01M06.00S,2022-04-03T23:49:20.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,75,77,2022-04-03T23:49:20Z,4730000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,478.0,,,,,,,,,,,,
480,PT01M06.00S,2022-04-03T23:49:21.2Z,3,REGULAR,substitution,out,[],1629650,,,1610612755,75,77,2022-04-03T23:49:29Z,4740000,,,0,,SUB out: M. Brown,[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT01M06.00S,2022-04-03T23:49:21.2Z,3,REGULAR,substitution,in,[],1628374,,,1610612755,75,77,2022-04-03T23:49:29Z,4750000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT01M06.00S,2022-04-03T23:49:58.6Z,3,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,75,78,2022-04-03T23:49:58Z,4760000,,,0,,J. Embiid Free Throw 2 of 2 (31 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,31.0,,,,,,,,,,,,,,
483,PT00M55.20S,2022-04-03T23:50:13.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629003,,,1610612739,75,78,2022-04-03T23:50:38Z,4770000,,,0,,S. Milton personal FOUL (2 PF) (Markkanen 2 FT),"[1629003, 1628374]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,202026.0,2.0,0.0,Markkanen,1628374.0,,,,,,,,,,,,,,,,
485,PT00M55.20S,2022-04-03T23:50:45.2Z,3,REGULAR,freethrow,1 of 2,[],1628374,,,1610612739,76,78,2022-04-03T23:50:45Z,4790000,,,0,,L. Markkanen Free Throw 1 of 2 (6 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
486,PT00M55.20S,2022-04-03T23:51:03.5Z,3,REGULAR,freethrow,2 of 2,[],1628374,,,1610612739,77,78,2022-04-03T23:51:03Z,4800000,,,0,,L. Markkanen Free Throw 2 of 2 (7 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
487,PT00M41.60S,2022-04-03T23:51:18.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,92.32917214191852,50.245098039215684,1610612755,77,78,2022-04-03T23:51:24Z,4810000,1.0,20.0,1,right,MISS T. Maxey driving Layup - blocked,"[1630178, 1630205]",1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,,,,,,Missed,,1.96,,,,,,,,Stevens,1630205.0,,,,
488,PT00M41.60S,2022-04-03T23:51:18.6Z,3,REGULAR,block,,[],1630205,,,1610612755,77,78,2022-04-03T23:51:21Z,4820000,,,0,,L. Stevens BLOCK (1 BLK),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M37.60S,2022-04-03T23:51:22.6Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,77,78,2022-04-03T23:51:24Z,4830000,,,0,,K. Love REBOUND (Off:0 Def:5),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,487.0,5.0,5.0,0.0,,,,,,,,,
490,PT00M33.70S,2022-04-03T23:51:26.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],200765,26.231931668856767,11.27450980392157,1610612739,80,78,2022-04-03T23:51:31Z,4840000,194.0,194.0,1,left,R. Rondo 27' 3PT  (6 PTS) (K. Love 3 AST),"[200765, 201567]",1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,Made,6.0,27.41,,,,,,,,,,K. Love,201567.0,3.0,
492,PT00M30.40S,2022-04-03T23:51:38.6Z,3,REGULAR,3pt,Jump Shot,[],1630178,59.21484888304862,62.99019607843137,1610612755,80,81,2022-04-03T23:51:42Z,4860000,65.0,331.0,1,right,T. Maxey 33' 3PT pullup (11 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,,,,,,Made,11.0,33.72,,,,,,,,,,,,,
493,PT00M12.50S,2022-04-03T23:52:03.1Z,3,REGULAR,3pt,Jump Shot,[],1627747,4.155716162943495,95.34313725490196,1610612739,80,81,2022-04-03T23:52:07Z,4870000,-227.0,-13.0,1,left,MISS C. LeVert step back 3PT,[1627747],1610612739.0,CLE,step back,,,LeVert,C. LeVert,,,,,,,,,,Missed,,22.71,,,,,,,,,,,,,
494,PT00M09.70S,2022-04-03T23:52:05.9Z,3,REGULAR,rebound,defensive,[],1627777,,,1610612755,80,81,2022-04-03T23:52:06Z,4880000,,,0,,G. Niang REBOUND (Off:1 Def:4),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,493.0,5.0,4.0,1.0,,,,,,,,,
495,PT00M00.00S,2022-04-03T23:52:17.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,92.32917214191852,41.911764705882355,1610612755,80,81,2022-04-03T23:52:41Z,4890000,-40.0,20.0,1,right,MISS T. Maxey driving floating bank Shot,[1630178],1610612755.0,PHI,driving floating bank,,,Maxey,T. Maxey,,,,,,,,,,Missed,,4.49,,,,,,,,,,,,,
496,PT00M00.00S,2022-04-03T23:52:17.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,80,81,2022-04-03T23:52:23Z,4900000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,495.0,,,,,,,,,,,,
497,PT00M00.00S,2022-04-03T23:52:22.6Z,3,REGULAR,period,end,[],0,,,1610612755,80,81,2022-04-03T23:52:22Z,4910000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2022-04-03T23:53:18.2Z,4,REGULAR,substitution,out,['startperiod'],1627747,,,1610612755,80,81,2022-04-03T23:54:57Z,4920000,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2022-04-03T23:53:18.2Z,4,REGULAR,substitution,out,['startperiod'],1630178,,,1610612755,80,81,2022-04-03T23:54:57Z,4930000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2022-04-03T23:53:18.2Z,4,REGULAR,substitution,out,['startperiod'],1629003,,,1610612755,80,81,2022-04-03T23:54:57Z,4940000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2022-04-03T23:53:18.2Z,4,REGULAR,substitution,out,['startperiod'],203954,,,1610612755,80,81,2022-04-03T23:54:57Z,4950000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2022-04-03T23:53:18.2Z,4,REGULAR,substitution,in,['startperiod'],1629636,,,1610612755,80,81,2022-04-03T23:54:57Z,4960000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2022-04-03T23:53:18.2Z,4,REGULAR,substitution,in,['startperiod'],202699,,,1610612755,80,81,2022-04-03T23:54:57Z,4970000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2022-04-03T23:53:18.2Z,4,REGULAR,substitution,in,['startperiod'],201935,,,1610612755,80,81,2022-04-03T23:54:57Z,4980000,,,0,,SUB in: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2022-04-03T23:53:18.2Z,4,REGULAR,substitution,in,['startperiod'],201599,,,1610612755,80,81,2022-04-03T23:54:57Z,4990000,,,0,,SUB in: D. Jordan,[201599],1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2022-04-03T23:54:57.3Z,4,REGULAR,period,start,[],0,,,1610612755,80,81,2022-04-03T23:54:57Z,5000000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT11M42.00S,2022-04-03T23:55:18.8Z,4,REGULAR,foul,personal,[],200765,,,1610612755,80,81,2022-04-03T23:55:26Z,5010000,,,0,,R. Rondo personal FOUL (2 PF),"[200765, 1627777]",1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,2882.0,2.0,0.0,Niang,1627777.0,,,,,,,,,,,,,,,,
509,PT11M31.00S,2022-04-03T23:55:43.6Z,4,REGULAR,2pt,Jump Shot,[],202699,89.56964520367937,25.49019607843137,1610612755,80,83,2022-04-03T23:56:44Z,5030000,-123.0,46.0,1,right,T. Harris 13' driving floating Jump Shot (7 PTS) (J. Harden 7 AST),"[202699, 201935]",1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,,,,,,Made,7.0,13.07,,,,,,,,,,J. Harden,201935.0,7.0,
511,PT11M12.00S,2022-04-03T23:56:01.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,5.601182654402102,48.529411764705884,1610612739,80,83,2022-04-03T23:57:23Z,5050000,7.0,0.0,1,left,MISS D. Garland driving finger roll Layup,[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,,,,,,Missed,,0.74,,,,,,,,,,,,,
512,PT11M09.00S,2022-04-03T23:56:04.7Z,4,REGULAR,rebound,defensive,[],202699,,,1610612755,80,83,2022-04-03T23:56:13Z,5060000,,,0,,T. Harris REBOUND (Off:0 Def:5),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,511.0,5.0,5.0,0.0,,,,,,,,,
513,PT11M04.00S,2022-04-03T23:56:10.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201935,94.30026281208936,48.529411764705884,1610612755,80,85,2022-04-03T23:56:18Z,5070000,-7.0,1.0,1,right,J. Harden driving Layup (15 PTS),[201935],1610612755.0,PHI,driving,,,Harden,J. Harden,,,,,,,,,,Made,15.0,0.75,,,,,,,,,,,,,
514,PT10M43.00S,2022-04-03T23:56:34.2Z,4,REGULAR,foul,personal,['2freethrow'],201980,,,1610612739,80,85,2022-04-03T23:56:44Z,5080000,,,0,,D. Green shooting personal FOUL (1 PF) (Love 2 FT),"[201980, 201567]",1610612755.0,PHI,shooting,,,Green,D. Green,,,,,2882.0,1.0,0.0,Love,201567.0,,,,,,,,,,,,,,,,
516,PT10M43.00S,2022-04-03T23:57:04.8Z,4,REGULAR,freethrow,1 of 2,[],201567,,,1610612739,81,85,2022-04-03T23:57:28Z,5100000,,,0,,K. Love Free Throw 1 of 2 (12 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
517,PT10M43.00S,2022-04-03T23:57:04.8Z,4,REGULAR,freethrow,2 of 2,[],201567,,,1610612739,81,85,2022-04-03T23:57:28Z,5110000,,,0,,MISS K. Love Free Throw 2 of 2,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,Missed,,,,,,,,,,,,,,,
518,PT10M40.00S,2022-04-03T23:57:07.8Z,4,REGULAR,rebound,defensive,[],201599,,,1610612755,81,85,2022-04-03T23:57:28Z,5120000,,,0,,D. Jordan REBOUND (Off:1 Def:1),[201599],1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,,,,,,,,517.0,2.0,1.0,1.0,,,,,,,,,
519,PT10M32.00S,2022-04-03T23:57:35.6Z,4,REGULAR,3pt,Jump Shot,[],202699,93.38042049934296,95.34313725490196,1610612755,81,85,2022-04-03T23:57:42Z,5130000,227.0,10.0,1,right,MISS T. Harris 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,Missed,,22.69,,,,,,,,,,,,,
520,PT10M28.00S,2022-04-03T23:57:39.6Z,4,REGULAR,rebound,offensive,[],201935,,,1610612755,81,85,2022-04-04T00:13:32Z,5140000,,,0,,J. Harden REBOUND (Off:4 Def:4),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,519.0,8.0,4.0,4.0,,,,,,,,,
521,PT10M24.00S,2022-04-03T23:57:49.7Z,4,REGULAR,foul,personal,[],1630205,,,1610612755,81,85,2022-04-03T23:57:56Z,5150000,,,0,,L. Stevens personal FOUL (3 PF),"[1630205, 201599]",1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,2882.0,3.0,0.0,Jordan,201599.0,,,,,,,,,,,,,,,,
523,PT10M10.00S,2022-04-03T23:58:18.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201935,69.20170827858082,82.35294117647058,1610612755,81,85,2022-04-03T23:59:40Z,5170000,162.0,237.0,1,right,MISS J. Harden 28' step back 3PT,[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,,,,,,Missed,,28.7,,,,,,,,,,,,,
524,PT10M05.00S,2022-04-03T23:58:23.9Z,4,REGULAR,rebound,defensive,[],200765,,,1610612739,81,85,2022-04-03T23:58:24Z,5180000,,,0,,R. Rondo REBOUND (Off:0 Def:1),[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,523.0,1.0,1.0,0.0,,,,,,,,,
525,PT09M56.00S,2022-04-03T23:58:32.0Z,4,REGULAR,3pt,Jump Shot,[],1628374,6.1268068331143235,2.941176470588235,1610612739,81,85,2022-04-03T23:58:36Z,5190000,235.0,5.0,1,left,MISS L. Markkanen 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,Missed,,23.54,,,,,,,,,,,,,
526,PT09M52.00S,2022-04-03T23:58:36.0Z,4,REGULAR,rebound,defensive,[],201980,,,1610612755,81,85,2022-04-03T23:58:36Z,5200000,,,0,,D. Green REBOUND (Off:0 Def:5),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,525.0,5.0,5.0,0.0,,,,,,,,,
527,PT09M44.00S,2022-04-03T23:58:44.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201599,92.9862023653088,51.71568627450981,1610612755,81,87,2022-04-03T23:58:49Z,5210000,9.0,13.0,1,right,D. Jordan alley-oop DUNK (6 PTS) (J. Harden 8 AST),"[201599, 201935]",1610612755.0,PHI,alley-oop,,,Jordan,D. Jordan,,,,,,,,,,Made,6.0,1.59,,,,,,,,,,J. Harden,201935.0,8.0,
529,PT09M28.00S,2022-04-03T23:59:00.7Z,4,REGULAR,3pt,Jump Shot,[],1630205,3.892904073587385,97.30392156862744,1610612739,81,87,2022-04-03T23:59:05Z,5230000,-237.0,-16.0,1,left,MISS L. Stevens 3PT,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,Missed,,23.7,,,,,,,,,,,,,
530,PT09M26.00S,2022-04-03T23:59:02.7Z,4,REGULAR,rebound,defensive,[],201599,,,1610612755,81,87,2022-04-03T23:59:05Z,5240000,,,0,,D. Jordan REBOUND (Off:1 Def:2),[201599],1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,,,,,,,,529.0,3.0,2.0,1.0,,,,,,,,,
531,PT09M20.00S,2022-04-03T23:59:08.9Z,4,REGULAR,2pt,Jump Shot,[],202699,94.03745072273325,26.47058823529412,1610612755,81,87,2022-04-03T23:59:14Z,5250000,-118.0,4.0,1,right,MISS T. Harris 11' driving floating bank Shot,[202699],1610612755.0,PHI,driving floating bank,,,Harris,T. Harris,,,,,,,,,,Missed,,11.77,,,,,,,,,,,,,
532,PT09M17.00S,2022-04-03T23:59:11.9Z,4,REGULAR,rebound,defensive,[],1629636,,,1610612739,81,87,2022-04-03T23:59:14Z,5260000,,,0,,D. Garland REBOUND (Off:0 Def:2),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,531.0,2.0,2.0,0.0,,,,,,,,,
533,PT09M16.00S,2022-04-03T23:59:15.0Z,4,REGULAR,foul,personal,['2freethrow'],1627777,,,1610612739,81,87,2022-04-03T23:59:24Z,5270000,,,0,,G. Niang shooting personal FOUL (1 PF) (Stevens 2 FT),"[1627777, 1630205]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,2882.0,1.0,0.0,Stevens,1630205.0,,,,,,,,,,,,,,,,
535,PT09M16.00S,2022-04-03T23:59:46.1Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630205,,,1610612739,82,87,2022-04-03T23:59:46Z,5290000,,,0,,L. Stevens Free Throw 1 of 2 (13 PTS),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
536,PT09M16.00S,2022-04-03T23:59:48.4Z,4,REGULAR,substitution,out,[],201567,,,1610612739,82,87,2022-04-03T23:59:56Z,5300000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT09M16.00S,2022-04-03T23:59:48.4Z,4,REGULAR,substitution,in,[],1630171,,,1610612739,82,87,2022-04-03T23:59:56Z,5310000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT09M16.00S,2022-04-04T00:00:09.9Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630205,,,1610612739,83,87,2022-04-04T00:00:09Z,5320000,,,0,,L. Stevens Free Throw 2 of 2 (14 PTS),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
539,PT09M04.00S,2022-04-04T00:00:24.3Z,4,REGULAR,turnover,bad pass,[],201935,,,1610612755,83,87,2022-04-04T00:00:29Z,5330000,,,0,,J. Harden bad pass TURNOVER (3 TO),"[201935, 1630205]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,3.0,Stevens,1630205.0,,,,,,
540,PT09M04.00S,2022-04-04T00:00:24.3Z,4,REGULAR,steal,,[],1630205,,,1610612739,83,87,2022-04-04T00:00:27Z,5340000,,,0,,L. Stevens STEAL (1 STL),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT08M46.00S,2022-04-04T00:00:42.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630205,5.206964520367937,3.431372549019608,1610612739,83,87,2022-04-04T00:00:48Z,5350000,233.0,-4.0,1,left,MISS L. Stevens 3PT,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,Missed,,23.28,,,,,,,,,,,,,
542,PT08M44.00S,2022-04-04T00:00:44.1Z,4,REGULAR,rebound,defensive,[],201599,,,1610612755,83,87,2022-04-04T00:00:48Z,5360000,,,0,,D. Jordan REBOUND (Off:1 Def:3),[201599],1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,,,,,,,,541.0,4.0,3.0,1.0,,,,,,,,,
543,PT08M32.00S,2022-04-04T00:00:56.6Z,4,REGULAR,turnover,lost ball,[],201935,,,1610612755,83,87,2022-04-04T00:00:59Z,5370000,,,0,,J. Harden lost ball TURNOVER (4 TO),"[201935, 1629636]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,4.0,Garland,1629636.0,,,,,,
