actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
531,PT08M39.00S,2022-02-10T01:54:17.0Z,4,REGULAR,substitution,out,[],1630563,,,1610612759,90,78,2022-02-10T01:54:29Z,5230000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT08M39.00S,2022-02-10T01:54:17.0Z,4,REGULAR,substitution,in,[],1628386,,,1610612759,90,78,2022-02-10T01:54:29Z,5240000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT08M39.00S,2022-02-10T01:54:17.0Z,4,REGULAR,substitution,in,[],1629640,,,1610612759,90,78,2022-02-10T01:54:29Z,5250000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT08M33.00S,2022-02-10T01:54:45.1Z,4,REGULAR,2pt,Jump Shot,[],1627749,82.86793692509855,33.088235294117645,1610612759,90,78,2022-02-10T01:54:53Z,5260000,-85.0,109.0,1,right,MISS D. Murray 13' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,13.76,Missed,,,,,,,,,,,,,,,,,,,
535,PT08M31.00S,2022-02-10T01:54:47.2Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,90,78,2022-02-10T01:54:47Z,5270000,,,0,,J. Allen REBOUND (Off:2 Def:9),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,534.0,11.0,9.0,2.0,,,,,,,,,,,,,,,
536,PT08M16.00S,2022-02-10T01:55:02.3Z,4,REGULAR,turnover,lost ball,[],201567,,,1610612739,90,78,2022-02-10T01:55:10Z,5280000,,,0,,K. Love lost ball TURNOVER (2 TO),"[201567, 1628401]",1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,2.0,,,,,,,White,1628401.0,
537,PT08M16.00S,2022-02-10T01:55:02.3Z,4,REGULAR,steal,,[],1628401,,,1610612759,90,78,2022-02-10T01:55:04Z,5290000,,,0,,D. White STEAL (2 STL),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT08M12.00S,2022-02-10T01:55:06.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627749,93.24901445466492,46.568627450980394,1610612759,90,80,2022-02-10T01:55:16Z,5300000,-17.0,11.0,1,right,D. Murray running Layup (14 PTS),[1627749],1610612759.0,SAS,running,,,Murray,D. Murray,,,,,2.04,Made,,,,,14.0,,,,,,,,,,,,,,
539,PT07M50.00S,2022-02-10T01:55:27.4Z,4,REGULAR,3pt,Jump Shot,[],201567,5.732588699080158,3.431372549019608,1610612739,90,80,2022-02-10T01:55:31Z,5310000,233.0,1.0,1,left,MISS K. Love 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,,
540,PT07M50.00S,2022-02-10T01:55:27.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612759,90,80,2022-02-10T01:55:31Z,5320000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,539.0,,,,,,,,,,,,,,,,,,
541,PT07M42.00S,2022-02-10T01:55:50.8Z,4,REGULAR,foul,personal,[],200765,,,1610612759,90,80,2022-02-10T01:55:57Z,5330000,,,0,,R. Rondo personal FOUL (2 PF),"[200765, 1627749]",1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,1627541.0,,2.0,0.0,Murray,1627749.0,,,,,
543,PT07M42.00S,2022-02-10T01:55:56.6Z,4,REGULAR,substitution,out,[],201567,,,1610612759,90,80,2022-02-10T01:56:01Z,5350000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT07M42.00S,2022-02-10T01:55:56.6Z,4,REGULAR,substitution,in,[],1629731,,,1610612759,90,80,2022-02-10T01:56:01Z,5360000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT07M33.00S,2022-02-10T01:56:19.9Z,4,REGULAR,3pt,Jump Shot,[],1628401,77.21747700394218,5.88235294117647,1610612759,90,83,2022-02-10T01:56:24Z,5370000,-221.0,162.0,1,right,D. White 27' 3PT  (17 PTS) (D. Murray 9 AST),"[1628401, 1627749]",1610612759.0,SAS,,,,White,D. White,,,,,27.35,Made,,,,,17.0,D. Murray,1627749.0,9.0,,,,,,,,,,,
547,PT07M04.00S,2022-02-10T01:56:48.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,14.536793692509855,58.82352941176471,1610612739,92,83,2022-02-10T01:56:53Z,5390000,-44.0,84.0,1,left,C. LeVert 9' pullup Jump Shot (11 PTS),[1627747],1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,9.5,Made,,,,,11.0,,,,,,,,,,,,,,
548,PT06M49.00S,2022-02-10T01:57:04.1Z,4,REGULAR,3pt,Jump Shot,[],1628401,71.43561103810775,76.22549019607843,1610612759,92,83,2022-02-10T01:57:07Z,5400000,131.0,216.0,1,right,MISS D. White 25' 3PT,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,25.27,Missed,,,,,,,,,,,,,,,,,,,
549,PT06M47.00S,2022-02-10T01:57:06.1Z,4,REGULAR,rebound,offensive,[],1629640,,,1610612759,92,83,2022-02-10T01:57:06Z,5410000,,,0,,K. Johnson REBOUND (Off:4 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,548.0,6.0,2.0,4.0,,,,,,,,,,,,,,,
550,PT06M38.00S,2022-02-10T01:57:18.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,92,83,2022-02-10T01:57:18Z,5420000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT06M38.00S,2022-02-10T01:57:19.0Z,4,REGULAR,substitution,out,[],200765,,,1610612759,92,83,2022-02-10T01:57:24Z,5430000,,,0,,SUB out: R. Rondo,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT06M38.00S,2022-02-10T01:57:19.0Z,4,REGULAR,substitution,in,[],1630171,,,1610612759,92,83,2022-02-10T01:57:24Z,5440000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT06M31.00S,2022-02-10T01:57:44.3Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1627751,84.97043363994744,52.20588235294118,1610612759,92,85,2022-02-10T01:57:50Z,5450000,11.0,89.0,1,right,J. Poeltl 8' turnaround bank Hook (7 PTS),[1627751],1610612759.0,SAS,turnaround bank,,,Poeltl,J. Poeltl,,,,,8.95,Made,,,,,7.0,,,,,,,,,,,,,,
554,PT06M12.00S,2022-02-10T01:58:03.8Z,4,REGULAR,2pt,Jump Shot,[],1629636,23.866622864651774,42.15686274509804,1610612739,94,85,2022-02-10T01:58:12Z,5460000,39.0,172.0,1,left,D. Garland 17' step back Jump Shot (27 PTS),[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,17.62,Made,,,,,27.0,,,,,,,,,,,,,,
555,PT05M59.00S,2022-02-10T01:58:16.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,93.24901445466492,60.29411764705882,1610612759,94,85,2022-02-10T01:58:25Z,5470000,51.0,11.0,1,right,MISS D. Murray driving floating bank Shot,[1627749],1610612759.0,SAS,driving floating bank,,,Murray,D. Murray,,,,,5.27,Missed,,,,,,,,,,,,,,,,,,,
556,PT05M57.00S,2022-02-10T01:58:18.9Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,94,85,2022-02-10T01:58:25Z,5480000,,,0,,J. Allen REBOUND (Off:2 Def:10),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,555.0,12.0,10.0,2.0,,,,,,,,,,,,,,,
557,PT05M47.00S,2022-02-10T01:58:28.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,8.754927726675426,45.34313725490196,1610612739,94,85,2022-02-10T01:58:39Z,5490000,23.0,30.0,1,left,MISS J. Allen Hook - blocked,"[1628386, 1627751]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,3.78,Missed,,,,,,,,,,,,,,,Poeltl,1627751.0,,,
558,PT05M47.00S,2022-02-10T01:58:28.3Z,4,REGULAR,block,,[],1627751,,,1610612739,94,85,2022-02-10T01:58:31Z,5500000,,,0,,J. Poeltl BLOCK (2 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT05M46.00S,2022-02-10T01:58:29.3Z,4,REGULAR,rebound,offensive,[],1628386,,,1610612739,94,85,2022-02-10T01:58:39Z,5510000,,,0,,J. Allen REBOUND (Off:3 Def:10),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,557.0,13.0,10.0,3.0,,,,,,,,,,,,,,,
560,PT05M46.00S,2022-02-10T01:58:35.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628386,6.389618922470433,50.245098039215684,1610612739,96,85,2022-02-10T01:58:43Z,5520000,-1.0,8.0,1,left,J. Allen putback Layup (10 PTS),[1628386],1610612739.0,CLE,putback,,,Allen,J. Allen,,,,,0.77,Made,,,,,10.0,,,,,,,,,,,,,,
561,PT05M46.00S,2022-02-10T01:59:33.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,96,85,2022-02-10T01:59:33Z,5530000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT05M46.00S,2022-02-10T02:00:36.4Z,4,REGULAR,substitution,out,[],1629636,,,1610612759,96,85,2022-02-10T02:01:18Z,5540000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT05M46.00S,2022-02-10T02:00:36.4Z,4,REGULAR,substitution,out,[],1627749,,,1610612759,96,85,2022-02-10T02:01:18Z,5550000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT05M46.00S,2022-02-10T02:00:36.4Z,4,REGULAR,substitution,out,[],1627751,,,1610612759,96,85,2022-02-10T02:01:18Z,5560000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT05M46.00S,2022-02-10T02:00:36.4Z,4,REGULAR,substitution,in,[],200765,,,1610612759,96,85,2022-02-10T02:01:18Z,5570000,,,0,,SUB in: R. Rondo,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT05M46.00S,2022-02-10T02:00:36.4Z,4,REGULAR,substitution,in,[],1628380,,,1610612759,96,85,2022-02-10T02:01:18Z,5580000,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT05M46.00S,2022-02-10T02:00:36.4Z,4,REGULAR,substitution,in,[],1630170,,,1610612759,96,85,2022-02-10T02:01:18Z,5590000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT05M26.00S,2022-02-10T02:01:49.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,91.93495400788436,64.70588235294117,1610612759,96,85,2022-02-10T02:02:22Z,5600000,74.0,23.0,1,right,MISS K. Johnson 7' turnaround Shot,[1629640],1610612759.0,SAS,turnaround,,,Johnson,K. Johnson,,,,,7.71,Missed,,,,,,,,,,,,,,,,,,,
569,PT05M26.00S,2022-02-10T02:01:49.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,96,85,2022-02-10T02:02:22Z,5610000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,568.0,,,,,,,,,,,,,,,,,,
570,PT05M26.00S,2022-02-10T02:01:54.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,96,85,2022-02-10T02:01:54Z,5620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT05M21.00S,2022-02-10T02:02:13.3Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630170,83.13074901445466,75.98039215686273,1610612759,96,85,2022-02-10T02:02:27Z,5630000,130.0,106.0,1,right,MISS D. Vassell 16' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,16.77,Missed,,,,,,,,,,,,,,,,,,,
572,PT05M18.00S,2022-02-10T02:02:16.3Z,4,REGULAR,rebound,defensive,[],200765,,,1610612739,96,85,2022-02-10T02:02:27Z,5640000,,,0,,R. Rondo REBOUND (Off:0 Def:3),[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,571.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
573,PT04M56.00S,2022-02-10T02:02:37.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,5.075558475689881,52.94117647058824,1610612739,96,85,2022-02-10T02:02:52Z,5650000,-15.0,-5.0,1,left,MISS C. LeVert driving reverse Layup,[1627747],1610612739.0,CLE,driving reverse,,,LeVert,C. LeVert,,,,,1.55,Missed,,,,,,,,,,,,,,,,,,,
574,PT04M56.00S,2022-02-10T02:02:37.7Z,4,REGULAR,rebound,offensive,[],1628386,,,1610612739,96,85,2022-02-10T02:02:52Z,5660000,,,0,,J. Allen REBOUND (Off:4 Def:10),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,573.0,14.0,10.0,4.0,,,,,,,,,,,,,,,
575,PT04M56.00S,2022-02-10T02:02:44.9Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612739,96,85,2022-02-10T02:02:58Z,5670000,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,1627541.0,,,,,,,,,,
576,PT04M44.00S,2022-02-10T02:03:02.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628401,76.03482260183968,34.31372549019608,1610612759,96,85,2022-02-10T02:03:09Z,5680000,-78.0,173.0,1,right,MISS D. White 18' step back Shot,[1628401],1610612759.0,SAS,step back,,,White,D. White,,,,,18.98,Missed,,,,,,,,,,,,,,,,,,,
577,PT04M41.00S,2022-02-10T02:03:05.1Z,4,REGULAR,rebound,defensive,[],1630171,,,1610612739,96,85,2022-02-10T02:03:09Z,5690000,,,0,,I. Okoro REBOUND (Off:1 Def:2),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,576.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
578,PT04M20.00S,2022-02-10T02:03:27.0Z,4,REGULAR,3pt,Jump Shot,[],1627747,32.670827858081466,50.73529411764706,1610612739,96,85,2022-02-10T02:03:35Z,5700000,-4.0,255.0,1,left,MISS C. LeVert 25' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,25.46,Missed,,,,,,,,,,,,,,,,,,,
579,PT04M18.00S,2022-02-10T02:03:29.0Z,4,REGULAR,rebound,defensive,[],1628401,,,1610612759,96,85,2022-02-10T02:03:35Z,5710000,,,0,,D. White REBOUND (Off:1 Def:3),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,578.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
580,PT04M12.00S,2022-02-10T02:03:35.1Z,4,REGULAR,3pt,Jump Shot,[],1629640,92.9862023653088,95.09803921568627,1610612759,96,85,2022-02-10T02:03:41Z,5720000,225.0,13.0,1,right,MISS K. Johnson 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,22.59,Missed,,,,,,,,,,,,,,,,,,,
581,PT04M10.00S,2022-02-10T02:03:37.1Z,4,REGULAR,rebound,defensive,[],1630171,,,1610612739,96,85,2022-02-10T02:03:41Z,5730000,,,0,,I. Okoro REBOUND (Off:1 Def:3),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,580.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
582,PT04M09.00S,2022-02-10T02:03:42.0Z,4,REGULAR,foul,personal,['2freethrow'],1628401,,,1610612739,96,85,2022-02-10T02:03:54Z,5740000,,,0,,D. White shooting personal FOUL (3 PF) (Okoro 2 FT),"[1628401, 1630171]",1610612759.0,SAS,shooting,,,White,D. White,,,,,,,,,,,,,,,1627541.0,,3.0,0.0,Okoro,1630171.0,,,,,
584,PT04M09.00S,2022-02-10T02:04:11.0Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630171,,,1610612739,97,85,2022-02-10T02:04:11Z,5760000,,,0,,I. Okoro Free Throw 1 of 2 (13 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
585,PT04M09.00S,2022-02-10T02:04:11.7Z,4,REGULAR,substitution,out,[],1629731,,,1610612739,97,85,2022-02-10T02:04:19Z,5770000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT04M09.00S,2022-02-10T02:04:11.7Z,4,REGULAR,substitution,out,[],203926,,,1610612739,97,85,2022-02-10T02:04:19Z,5780000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT04M09.00S,2022-02-10T02:04:11.7Z,4,REGULAR,substitution,in,[],1630596,,,1610612739,97,85,2022-02-10T02:04:19Z,5790000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT04M09.00S,2022-02-10T02:04:11.7Z,4,REGULAR,substitution,in,[],1627749,,,1610612739,97,85,2022-02-10T02:04:19Z,5800000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT04M09.00S,2022-02-10T02:04:34.3Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630171,,,1610612739,98,85,2022-02-10T02:04:34Z,5810000,,,0,,I. Okoro Free Throw 2 of 2 (14 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,Made,,,,,14.0,,,,,,,,,,,,,,
590,PT03M54.00S,2022-02-10T02:04:50.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,85.89027595269383,46.32352941176471,1610612759,98,85,2022-02-10T02:12:58Z,5820000,-18.0,80.0,1,right,MISS K. Johnson 8' driving floating Shot,[1629640],1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,8.22,Missed,,,,,,,,,,,,,,,,,,,
591,PT03M52.00S,2022-02-10T02:04:52.7Z,4,REGULAR,rebound,offensive,[],1629640,,,1610612759,98,85,2022-02-10T02:12:58Z,5830000,,,0,,K. Johnson REBOUND (Off:5 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,590.0,7.0,2.0,5.0,,,,,,,,,,,,,,,
592,PT03M52.00S,2022-02-10T02:04:54.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629640,94.40999984741211,50.0,1610612759,98,85,2022-02-10T02:04:54Z,5840000,0.0,0.0,1,right,MISS K. Johnson tip Layup,[1629640],1610612759.0,SAS,tip,,,Johnson,K. Johnson,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
593,PT03M52.00S,2022-02-10T02:04:55.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,98,85,2022-02-10T02:04:55Z,5850000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,592.0,,,,,,,,,,,,,,,,,,
594,PT03M52.00S,2022-02-10T02:05:05.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,98,85,2022-02-10T02:05:05Z,5860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT03M44.00S,2022-02-10T02:05:15.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629640,93.24901445466492,49.50980392156863,1610612759,98,87,2022-02-10T02:05:21Z,5870000,-2.0,11.0,1,right,K. Johnson driving Layup (18 PTS) (D. Vassell 2 AST),"[1629640, 1630170]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,1.13,Made,,,,,18.0,D. Vassell,1630170.0,2.0,,,,,,,,,,,
597,PT03M18.00S,2022-02-10T02:05:41.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,9.543363994743759,48.77450980392157,1610612739,100,87,2022-02-10T02:05:47Z,5890000,6.0,37.0,1,left,E. Mobley driving floating Jump Shot (18 PTS),[1630596],1610612739.0,CLE,driving floating,,,Mobley,E. Mobley,,,,,3.77,Made,,,,,18.0,,,,,,,,,,,,,,
598,PT03M06.00S,2022-02-10T02:05:55.2Z,4,REGULAR,3pt,Jump Shot,[],1629640,68.80749014454665,67.64705882352942,1610612759,100,87,2022-02-10T02:06:22Z,5900000,88.0,241.0,1,right,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,25.64,Missed,,,,,,,,,,,,,,,,,,,
599,PT03M05.00S,2022-02-10T02:05:56.2Z,4,REGULAR,rebound,offensive,[],1628380,,,1610612759,100,87,2022-02-10T02:06:22Z,5910000,,,0,,Z. Collins REBOUND (Off:3 Def:4),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,598.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
600,PT03M05.00S,2022-02-10T02:06:01.6Z,4,REGULAR,foul,personal,[],200765,,,1610612759,100,87,2022-02-10T02:06:13Z,5920000,,,0,,R. Rondo personal FOUL (3 PF),"[200765, 1628380]",1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,1627541.0,,3.0,0.0,Collins,1628380.0,,,,,
602,PT03M05.00S,2022-02-10T02:06:08.7Z,4,REGULAR,substitution,out,[],200765,,,1610612759,100,87,2022-02-10T02:06:19Z,5940000,,,0,,SUB out: R. Rondo,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT03M05.00S,2022-02-10T02:06:08.7Z,4,REGULAR,substitution,out,[],1628380,,,1610612759,100,87,2022-02-10T02:06:19Z,5950000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT03M05.00S,2022-02-10T02:06:08.7Z,4,REGULAR,substitution,in,[],1629636,,,1610612759,100,87,2022-02-10T02:06:19Z,5960000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT03M05.00S,2022-02-10T02:06:08.7Z,4,REGULAR,substitution,in,[],1627751,,,1610612759,100,87,2022-02-10T02:06:19Z,5970000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT03M02.00S,2022-02-10T02:06:35.4Z,4,REGULAR,foul,personal,[],1630171,,,1610612759,100,87,2022-02-10T02:06:44Z,5980000,,,0,,I. Okoro personal FOUL (1 PF),"[1630171, 1627749]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,2530.0,,1.0,0.0,Murray,1627749.0,,,,,
608,PT02M54.00S,2022-02-10T02:07:04.0Z,4,REGULAR,turnover,bad pass,[],1627749,,,1610612759,100,87,2022-02-10T02:07:08Z,6000000,,,0,,D. Murray bad pass TURNOVER (2 TO),"[1627749, 1630171]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,2.0,,,,,,,Okoro,1630171.0,
609,PT02M54.00S,2022-02-10T02:07:04.0Z,4,REGULAR,steal,,[],1630171,,,1610612739,100,87,2022-02-10T02:07:06Z,6010000,,,0,,I. Okoro STEAL (2 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT02M43.00S,2022-02-10T02:07:14.7Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630596,13.091327201051248,48.28431372549019,1610612739,100,87,2022-02-10T02:07:31Z,6020000,9.0,71.0,1,left,MISS E. Mobley 7' driving Hook,[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,7.11,Missed,,,,,,,,,,,,,,,,,,,
611,PT02M41.00S,2022-02-10T02:07:16.4Z,4,REGULAR,rebound,offensive,[],1630596,,,1610612739,100,87,2022-02-10T02:07:16Z,6030000,,,0,,E. Mobley REBOUND (Off:3 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,610.0,10.0,7.0,3.0,,,,,,,,,,,,,,,
612,PT02M40.00S,2022-02-10T02:07:17.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630596,8.804204993429698,47.69454656862745,1610612739,100,87,2022-02-10T02:07:44Z,6040000,12.0,30.0,1,left,MISS E. Mobley putback Layup - blocked,"[1630596, 1627751]",1610612739.0,CLE,putback,,,Mobley,E. Mobley,,,,,3.24,Missed,,,,,,,,,,,,,,,Poeltl,1627751.0,,,
613,PT02M40.00S,2022-02-10T02:07:17.1Z,4,REGULAR,block,,[],1627751,,,1610612739,100,87,2022-02-10T02:07:19Z,6050000,,,0,,J. Poeltl BLOCK (3 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT02M39.00S,2022-02-10T02:07:18.1Z,4,REGULAR,rebound,defensive,[],1630170,,,1610612759,100,87,2022-02-10T02:07:44Z,6060000,,,0,,D. Vassell REBOUND (Off:0 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,612.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
615,PT02M31.00S,2022-02-10T02:07:27.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,92.46057818659659,52.20588235294118,1610612759,100,87,2022-02-10T02:07:51Z,6070000,11.0,18.0,1,right,MISS K. Johnson driving Layup,[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,2.14,Missed,,,,,,,,,,,,,,,,,,,
