actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
542,PT06M09.00S,2021-11-16T01:57:54.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,75,80,2021-11-16T01:57:54Z,5290000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT05M53.00S,2021-11-16T02:00:57.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203935,5.601182654402102,50.0,1610612738,75,82,2021-11-16T02:01:05Z,5300000,0.0,0.0,1,left,M. Smart driving Layup (11 PTS),[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,,,0.02,Made,,,,,11.0,,,,,,,,,,,,
544,PT05M24.00S,2021-11-16T02:01:26.0Z,4,REGULAR,3pt,Jump Shot,[],201937,64.86530880420499,58.82352941176471,1610612739,78,82,2021-11-16T02:01:39Z,5310000,44.0,278.0,1,right,R. Rubio 28' 3PT step back (21 PTS) (C. Osman 5 AST),"[201937, 1626224]",1610612739.0,CLE,step back,,,Rubio,R. Rubio,,,,,,,28.13,Made,,,,,21.0,C. Osman,1626224.0,5.0,,,,,,,,,
545,PT05M14.00S,2021-11-16T02:01:36.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203935,5.732588699080158,49.50980392156863,1610612738,78,84,2021-11-16T02:01:45Z,5320000,2.0,1.0,1,left,M. Smart driving Layup (13 PTS),[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,,,0.29,Made,,,,,13.0,,,,,,,,,,,,
547,PT04M51.00S,2021-11-16T02:01:59.5Z,4,REGULAR,3pt,Jump Shot,[],201937,88.64980289093299,1.9607843137254901,1610612739,81,84,2021-11-16T02:02:06Z,5330000,-240.0,54.0,1,right,R. Rubio 24' 3PT step back (24 PTS),[201937],1610612739.0,CLE,step back,,,Rubio,R. Rubio,,,,,,,24.62,Made,,,,,24.0,,,,,,,,,,,,
548,PT04M39.00S,2021-11-16T02:02:11.5Z,4,REGULAR,3pt,Jump Shot,[],201143,28.597240473061763,73.0392156862745,1610612738,81,87,2021-11-16T02:02:16Z,5340000,-115.0,216.0,1,left,A. Horford 24' 3PT  (15 PTS) (J. Tatum 5 AST),"[201143, 1628369]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,24.51,Made,,,,,15.0,J. Tatum,1628369.0,5.0,,,,,,,,,
550,PT04M19.00S,2021-11-16T02:02:35.0Z,4,REGULAR,foul,personal,['3freethrow'],201143,,,1610612739,81,87,2021-11-16T02:02:48Z,5360000,,,0,,A. Horford shooting personal FOUL (1 PF) (Rubio 3 FT),"[201143, 201937]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,1146.0,,,,,,,,,,,,,,1.0,0.0,Rubio,201937.0,,,
552,PT04M19.00S,2021-11-16T02:03:04.6Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612739,81,87,2021-11-16T02:03:09Z,5380000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT04M19.00S,2021-11-16T02:03:39.4Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612739,81,87,2021-11-16T02:04:16Z,5390000,,,0,,,[],1610612738.0,BOS,stands,,,,,,,,,1146.0,,,,,,,,,,,,,,,,,,,,
555,PT04M19.00S,2021-11-16T02:04:19.6Z,4,REGULAR,substitution,out,[],1630171,,,1610612739,81,87,2021-11-16T02:04:32Z,5410000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT04M19.00S,2021-11-16T02:04:19.6Z,4,REGULAR,substitution,in,[],1629636,,,1610612739,81,87,2021-11-16T02:04:32Z,5420000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT04M19.00S,2021-11-16T02:04:55.9Z,4,REGULAR,freethrow,1 of 3,[],201937,,,1610612739,81,87,2021-11-16T02:04:55Z,5430000,,,0,,MISS R. Rubio Free Throw 1 of 3,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,Missed,,,,,,,,,,,,,,,,,
558,PT04M19.00S,2021-11-16T02:04:55.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,81,87,2021-11-16T02:04:55Z,5440000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,557.0,,,,,,,,,,,,,,,,
559,PT04M19.00S,2021-11-16T02:05:13.2Z,4,REGULAR,freethrow,2 of 3,[],201937,,,1610612739,82,87,2021-11-16T02:05:13Z,5450000,,,0,,R. Rubio Free Throw 2 of 3 (25 PTS),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,Made,,,,,25.0,,,,,,,,,,,,
560,PT04M19.00S,2021-11-16T02:05:30.3Z,4,REGULAR,freethrow,3 of 3,[],201937,,,1610612739,83,87,2021-11-16T02:05:30Z,5460000,,,0,,R. Rubio Free Throw 3 of 3 (26 PTS),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,Made,,,,,26.0,,,,,,,,,,,,
561,PT04M04.00S,2021-11-16T02:05:53.1Z,4,REGULAR,foul,personal,[],1627756,,,1610612738,83,87,2021-11-16T02:06:01Z,5470000,,,0,,D. Valentine personal FOUL (2 PF),"[1627756, 1628369]",1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,1627963.0,,,,,,,,,,,,,,2.0,0.0,Tatum,1628369.0,,,
563,PT03M58.00S,2021-11-16T02:06:18.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,83,87,2021-11-16T02:06:18Z,5490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT03M52.00S,2021-11-16T02:06:34.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201143,5.075558475689881,50.245098039215684,1610612738,83,87,2021-11-16T02:06:40Z,5500000,-1.0,-5.0,1,left,MISS A. Horford driving Layup,[201143],1610612738.0,BOS,driving,,,Horford,A. Horford,,,,,,,0.49,Missed,,,,,,,,,,,,,,,,,
565,PT03M49.00S,2021-11-16T02:06:37.7Z,4,REGULAR,rebound,defensive,[],201937,,,1610612739,83,87,2021-11-16T02:06:40Z,5510000,,,0,,R. Rubio REBOUND (Off:0 Def:6),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,564.0,6.0,6.0,0.0,,,,,,,,,,,,,
566,PT03M34.00S,2021-11-16T02:06:51.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,94.1688567674113,51.71568627450981,1610612739,85,87,2021-11-16T02:06:56Z,5520000,9.0,2.0,1,right,D. Garland driving finger roll Layup (15 PTS),[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,,,0.89,Made,,,,,15.0,,,,,,,,,,,,
567,PT03M27.00S,2021-11-16T02:07:04.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626224,,,1610612738,85,87,2021-11-16T02:07:14Z,5530000,,,0,,C. Osman personal FOUL (2 PF) (Smart 2 FT),"[1626224, 203935]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,201245.0,,,,,,,,,,,,,,2.0,0.0,Smart,203935.0,,,
569,PT03M27.00S,2021-11-16T02:07:30.8Z,4,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,85,87,2021-11-16T02:07:30Z,5550000,,,0,,MISS M. Smart Free Throw 1 of 2,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,Missed,,,,,,,,,,,,,,,,,
570,PT03M27.00S,2021-11-16T02:07:30.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,85,87,2021-11-16T02:07:30Z,5560000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,569.0,,,,,,,,,,,,,,,,
571,PT03M27.00S,2021-11-16T02:07:44.3Z,4,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,85,88,2021-11-16T02:07:44Z,5570000,,,0,,M. Smart Free Throw 2 of 2 (14 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,
572,PT03M27.00S,2021-11-16T02:07:51.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,85,88,2021-11-16T02:07:51Z,5580000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT03M11.00S,2021-11-16T02:09:41.2Z,4,REGULAR,foul,personal,['2freethrow'],201143,,,1610612739,85,88,2021-11-16T02:09:48Z,5590000,,,0,,A. Horford shooting personal FOUL (2 PF) (Rubio 2 FT),"[201143, 201937]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,1146.0,,,,,,,,,,,,,,2.0,0.0,Rubio,201937.0,,,
575,PT03M11.00S,2021-11-16T02:09:56.9Z,4,REGULAR,freethrow,1 of 2,[],201937,,,1610612739,86,88,2021-11-16T02:09:56Z,5610000,,,0,,R. Rubio Free Throw 1 of 2 (27 PTS),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,Made,,,,,27.0,,,,,,,,,,,,
576,PT03M11.00S,2021-11-16T02:10:09.5Z,4,REGULAR,freethrow,2 of 2,[],201937,,,1610612739,87,88,2021-11-16T02:10:09Z,5620000,,,0,,R. Rubio Free Throw 2 of 2 (28 PTS),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,Made,,,,,28.0,,,,,,,,,,,,
577,PT02M55.00S,2021-11-16T02:10:25.9Z,4,REGULAR,2pt,Jump Shot,[],203935,22.864651773981603,75.02297794117648,1610612738,87,88,2021-11-16T02:10:37Z,5630000,-125.0,162.0,1,left,MISS M. Smart 20' step back Shot,[203935],1610612738.0,BOS,step back,,,Smart,M. Smart,,,,,,,20.5,Missed,,,,,,,,,,,,,,,,,
578,PT02M52.00S,2021-11-16T02:10:28.9Z,4,REGULAR,rebound,defensive,[],1627756,,,1610612739,87,88,2021-11-16T02:10:37Z,5640000,,,0,,D. Valentine REBOUND (Off:2 Def:6),[1627756],1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,,,,,577.0,8.0,6.0,2.0,,,,,,,,,,,,,
579,PT02M40.00S,2021-11-16T02:10:47.2Z,4,REGULAR,foul,personal,[],201143,,,1610612739,87,88,2021-11-16T02:10:54Z,5650000,,,0,,A. Horford personal FOUL (3 PF),"[201143, 201937]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,1146.0,,,,,,,,,,,,,,3.0,0.0,Rubio,201937.0,,,
581,PT02M31.00S,2021-11-16T02:11:07.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201937,92.46057818659659,45.588235294117645,1610612739,87,88,2021-11-16T02:11:12Z,5670000,-22.0,18.0,1,right,MISS R. Rubio driving Layup,[201937],1610612739.0,CLE,driving,,,Rubio,R. Rubio,,,,,,,2.88,Missed,,,,,,,,,,,,,,,,,
582,PT02M28.00S,2021-11-16T02:11:10.0Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,87,88,2021-11-16T02:11:12Z,5680000,,,0,,A. Horford REBOUND (Off:0 Def:9),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,581.0,9.0,9.0,0.0,,,,,,,,,,,,,
589,PT02M21.00S,2021-11-16T02:11:21.6Z,4,REGULAR,turnover,out-of-bounds,[],203935,,,1610612738,87,88,2021-11-16T02:14:04Z,5690000,,,0,,M. Smart bad pass out-of-bounds TURNOVER (3 TO),[203935],1610612738.0,BOS,bad pass,,,Smart,M. Smart,,,,,1146.0,3.0,,,,,,,,,,,,,,,,,,,
584,PT02M21.00S,2021-11-16T02:11:36.2Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612739,87,88,2021-11-16T02:14:04Z,5700000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT02M21.00S,2021-11-16T02:11:43.0Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612739,87,88,2021-11-16T02:14:04Z,5710000,,,0,,,[],1610612739.0,CLE,overturned,,,,,,,,,1146.0,,,,,,,,,,,,,,,,,,,,Miscellaneous
586,PT02M01.00S,2021-11-16T02:13:36.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629731,94.43166885676742,95.58823529411765,1610612739,87,88,2021-11-16T02:14:09Z,5720000,228.0,0.0,1,right,MISS D. Wade 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,22.79,Missed,,,,,,,,,,,,,,,,,
587,PT01M59.00S,2021-11-16T02:13:39.6Z,4,REGULAR,rebound,offensive,[],1627756,,,1610612739,87,88,2021-11-16T02:13:39Z,5730000,,,0,,D. Valentine REBOUND (Off:3 Def:6),[1627756],1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,,,,,586.0,9.0,6.0,3.0,,,,,,,,,,,,,
588,PT01M51.00S,2021-11-16T02:13:53.6Z,4,REGULAR,turnover,out-of-bounds,[],1627756,,,1610612739,87,88,2021-11-16T02:14:20Z,5740000,,,0,,D. Valentine step out-of-bounds TURNOVER (3 TO),[1627756],1610612739.0,CLE,step,,,Valentine,D. Valentine,,,,,1146.0,3.0,,,,,,,,,,,,,,,,,,,
590,PT01M35.00S,2021-11-16T02:14:24.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201143,5.601182654402102,49.50980392156863,1610612738,87,90,2021-11-16T02:14:28Z,5750000,2.0,0.0,1,left,A. Horford cutting Layup (17 PTS) (D. Schroder 3 AST),"[201143, 203471]",1610612738.0,BOS,cutting,,,Horford,A. Horford,,,,,,,0.25,Made,,,,,17.0,D. Schroder,203471.0,3.0,,,,,,,,,
592,PT01M28.00S,2021-11-16T02:14:37.7Z,4,REGULAR,2pt,Jump Shot,[],1629636,77.87450722733246,57.107843137254896,1610612739,89,90,2021-11-16T02:14:44Z,5770000,36.0,155.0,1,right,D. Garland 15' turnaround Jump Shot (17 PTS),[1629636],1610612739.0,CLE,turnaround,,,Garland,D. Garland,,,,,,,15.95,Made,,,,,17.0,,,,,,,,,,,,
593,PT01M16.00S,2021-11-16T02:14:54.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203471,5.995400788436268,49.50980392156863,1610612738,89,92,2021-11-16T02:15:00Z,5780000,2.0,4.0,1,left,D. Schroder driving Layup (10 PTS),[203471],1610612738.0,BOS,driving,,,Schroder,D. Schroder,,,,,,,0.46,Made,,,,,10.0,,,,,,,,,,,,
594,PT01M06.00S,2021-11-16T02:15:12.1Z,4,REGULAR,3pt,Jump Shot,[],1629731,72.22404730617609,77.45098039215686,1610612739,89,92,2021-11-16T02:15:18Z,5790000,137.0,209.0,1,right,MISS D. Wade 24' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,24.97,Missed,,,,,,,,,,,,,,,,,
595,PT01M02.00S,2021-11-16T02:15:15.8Z,4,REGULAR,rebound,defensive,[],1626196,,,1610612738,89,92,2021-11-16T02:15:15Z,5800000,,,0,,J. Richardson REBOUND (Off:1 Def:4),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,594.0,5.0,4.0,1.0,,,,,,,,,,,,,
596,PT00M43.10S,2021-11-16T02:15:37.4Z,4,REGULAR,2pt,Jump Shot,[],203471,20.844283837056505,31.862745098039213,1610612738,89,94,2021-11-16T02:15:45Z,5810000,91.0,143.0,1,left,D. Schroder 16' turnaround Jump Shot (12 PTS),[203471],1610612738.0,BOS,turnaround,,,Schroder,D. Schroder,,,,,,,16.97,Made,,,,,12.0,,,,,,,,,,,,
597,PT00M43.10S,2021-11-16T02:15:57.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,89,94,2021-11-16T02:15:57Z,5820000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT00M37.20S,2021-11-16T02:17:33.4Z,4,REGULAR,3pt,Jump Shot,[],1626224,92.59198423127464,2.941176470588235,1610612739,89,94,2021-11-16T02:17:38Z,5830000,-235.0,17.0,1,right,MISS C. Osman 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,23.59,Missed,,,,,,,,,,,,,,,,,
599,PT00M34.60S,2021-11-16T02:17:36.0Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,89,94,2021-11-16T02:17:38Z,5840000,,,0,,J. Tatum REBOUND (Off:1 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,598.0,7.0,6.0,1.0,,,,,,,,,,,,,
600,PT00M32.20S,2021-11-16T02:17:41.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629636,,,1610612738,89,94,2021-11-16T02:17:54Z,5850000,,,0,,D. Garland personal FOUL (2 PF) (Tatum 2 FT),"[1629636, 1628369]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,1146.0,,,,,,,,,,,,,,2.0,0.0,Tatum,1628369.0,,,
602,PT00M32.20S,2021-11-16T02:18:10.9Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,89,95,2021-11-16T02:18:10Z,5870000,,,0,,J. Tatum Free Throw 1 of 2 (22 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,22.0,,,,,,,,,,,,
603,PT00M32.20S,2021-11-16T02:18:30.2Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,89,96,2021-11-16T02:18:30Z,5880000,,,0,,J. Tatum Free Throw 2 of 2 (23 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,23.0,,,,,,,,,,,,
604,PT00M21.00S,2021-11-16T02:18:44.8Z,4,REGULAR,3pt,Jump Shot,[],1626224,79.188567674113,4.901960784313726,1610612739,92,96,2021-11-16T02:18:54Z,5890000,-225.0,143.0,1,right,C. Osman 26' 3PT step back (26 PTS),[1626224],1610612739.0,CLE,step back,,,Osman,C. Osman,,,,,,,26.71,Made,,,,,26.0,,,,,,,,,,,,
605,PT00M19.00S,2021-11-16T02:18:55.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201937,,,1610612738,92,96,2021-11-16T02:19:03Z,5900000,,,0,,R. Rubio take personal FOUL (2 PF) (Schroder 2 FT),"[201937, 203471]",1610612739.0,CLE,take,,,Rubio,R. Rubio,,,,,201245.0,,,,,,,,,,,,,,2.0,0.0,Schroder,203471.0,,,
607,PT00M19.00S,2021-11-16T02:19:29.1Z,4,REGULAR,freethrow,1 of 2,[],203471,,,1610612738,92,97,2021-11-16T02:19:29Z,5920000,,,0,,D. Schroder Free Throw 1 of 2 (13 PTS),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,
608,PT00M19.00S,2021-11-16T02:19:45.9Z,4,REGULAR,freethrow,2 of 2,[],203471,,,1610612738,92,98,2021-11-16T02:19:45Z,5930000,,,0,,D. Schroder Free Throw 2 of 2 (14 PTS),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,
609,PT00M14.00S,2021-11-16T02:19:54.0Z,4,REGULAR,3pt,Jump Shot,[],1626224,66.44218134034165,44.36274509803921,1610612739,92,98,2021-11-16T02:20:02Z,5940000,-28.0,263.0,1,right,MISS C. Osman 26' pullup 3PT - blocked,"[1626224, 1626196]",1610612739.0,CLE,pullup,,,Osman,C. Osman,,,,,,,26.44,Missed,,,,,,,,,,,,,,,Richardson,1626196.0,
610,PT00M14.00S,2021-11-16T02:19:54.0Z,4,REGULAR,block,,[],1626196,,,1610612739,92,98,2021-11-16T02:19:57Z,5950000,,,0,,J. Richardson BLOCK (2 BLK),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT00M09.60S,2021-11-16T02:19:58.4Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,92,98,2021-11-16T02:19:58Z,5960000,,,0,,J. Tatum REBOUND (Off:1 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,609.0,8.0,7.0,1.0,,,,,,,,,,,,,
612,PT00M00.00S,2021-11-16T02:20:09.6Z,4,REGULAR,period,end,[],0,,,1610612738,92,98,2021-11-16T02:20:09Z,5970000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT00M00.00S,2021-11-16T02:20:28.0Z,4,REGULAR,game,end,[],0,,,0,92,98,2021-11-16T02:20:28Z,5980000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
