actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
445,PT04M41.00S,2021-11-23T01:42:08.2Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,78,69,2021-11-23T01:42:10Z,4340000,,,0,,K. Love REBOUND (Off:0 Def:9),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,444.0,9.0,9.0,0.0,,,,,,,,,,,,,
446,PT04M32.00S,2021-11-23T01:42:22.9Z,3,REGULAR,turnover,3-second-violation,[],1628386,,,1610612739,78,69,2021-11-23T01:42:36Z,4350000,,,0,,J. Allen 3-second-violation TURNOVER (3 TO),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,2004.0,,,,,,,,,3.0,,,
447,PT04M18.00S,2021-11-23T01:42:45.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",200746,84.1819973718791,43.38235294117647,1610612751,78,71,2021-11-23T01:42:52Z,4360000,-33.0,96.0,1,right,L. Aldridge 10' Jump Shot (17 PTS) (J. Harden 11 AST),"[200746, 201935]",1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,10.17,Made,,,,,,,,,,,,17.0,J. Harden,201935.0,11.0,,,,
449,PT04M06.00S,2021-11-23T01:42:57.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,15.456636005256241,46.81372549019608,1610612739,78,71,2021-11-23T01:43:05Z,4380000,16.0,93.0,1,left,MISS J. Allen 9' turnaround Shot - blocked,"[1628386, 201142]",1610612739.0,CLE,turnaround,,,Allen,J. Allen,,,,,9.42,Missed,Durant,201142.0,,,,,,,,,,,,,,,,,
450,PT04M06.00S,2021-11-23T01:42:57.3Z,3,REGULAR,block,,[],201142,,,1610612739,78,71,2021-11-23T01:43:00Z,4390000,,,0,,K. Durant BLOCK (3 BLK),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M03.00S,2021-11-23T01:43:00.3Z,3,REGULAR,rebound,defensive,[],200746,,,1610612751,78,71,2021-11-23T01:43:05Z,4400000,,,0,,L. Aldridge REBOUND (Off:0 Def:6),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,449.0,6.0,6.0,0.0,,,,,,,,,,,,,
452,PT03M55.00S,2021-11-23T01:43:08.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,82.86793692509855,58.333333333333336,1610612751,78,71,2021-11-23T01:43:22Z,4410000,42.0,109.0,1,right,MISS K. Durant 11' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,11.62,Missed,,,,,,,,,,,,,,,,,,,
453,PT03M54.00S,2021-11-23T01:43:09.8Z,3,REGULAR,rebound,offensive,[],201949,,,1610612751,78,71,2021-11-23T01:43:52Z,4420000,,,0,,J. Johnson REBOUND (Off:1 Def:0),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,452.0,1.0,0.0,1.0,,,,,,,,,,,,,
454,PT03M54.00S,2021-11-23T01:43:14.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201949,94.40999984741211,50.0,1610612751,78,71,2021-11-23T01:44:13Z,4430000,0.0,0.0,1,right,MISS J. Johnson tip Layup,[201949],1610612751.0,BKN,tip,,,Johnson,J. Johnson,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
455,PT03M52.00S,2021-11-23T01:43:16.6Z,3,REGULAR,rebound,defensive,[],201937,,,1610612739,78,71,2021-11-23T01:44:13Z,4440000,,,0,,R. Rubio REBOUND (Off:1 Def:4),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,454.0,5.0,4.0,1.0,,,,,,,,,,,,,
456,PT03M52.00S,2021-11-23T01:43:23.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201142,,,1610612739,78,71,2021-11-23T01:43:30Z,4450000,,,0,,K. Durant personal FOUL (1 PF) (Rubio 2 FT),"[201142, 201937]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,2004.0,1.0,0.0,Rubio,201937.0,,,,,,,,
458,PT03M52.00S,2021-11-23T01:44:03.9Z,3,REGULAR,freethrow,1 of 2,[],201937,,,1610612739,79,71,2021-11-23T01:44:03Z,4470000,,,0,,R. Rubio Free Throw 1 of 2 (12 PTS),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,Made,,,,,,,,,,,,12.0,,,,,,,
459,PT03M52.00S,2021-11-23T01:44:04.9Z,3,REGULAR,substitution,out,[],1628386,,,1610612739,79,71,2021-11-23T01:44:12Z,4480000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M52.00S,2021-11-23T01:44:04.9Z,3,REGULAR,substitution,out,[],201935,,,1610612739,79,71,2021-11-23T01:44:12Z,4490000,,,0,,SUB out: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT03M52.00S,2021-11-23T01:44:04.9Z,3,REGULAR,substitution,in,[],202334,,,1610612739,79,71,2021-11-23T01:44:12Z,4500000,,,0,,SUB in: E. Davis,[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT03M52.00S,2021-11-23T01:44:04.9Z,3,REGULAR,substitution,in,[],201988,,,1610612739,79,71,2021-11-23T01:44:12Z,4510000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT03M52.00S,2021-11-23T01:44:21.7Z,3,REGULAR,freethrow,2 of 2,[],201937,,,1610612739,80,71,2021-11-23T01:44:21Z,4520000,,,0,,R. Rubio Free Throw 2 of 2 (13 PTS),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,Made,,,,,,,,,,,,13.0,,,,,,,
464,PT03M41.00S,2021-11-23T01:44:35.5Z,3,REGULAR,3pt,Jump Shot,[],201949,93.24901445466492,95.58823529411765,1610612751,80,71,2021-11-23T01:44:43Z,4530000,228.0,11.0,1,right,MISS J. Johnson 3PT,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,22.82,Missed,,,,,,,,,,,,,,,,,,,
465,PT03M38.00S,2021-11-23T01:44:38.5Z,3,REGULAR,rebound,defensive,[],201937,,,1610612739,80,71,2021-11-23T01:44:43Z,4540000,,,0,,R. Rubio REBOUND (Off:1 Def:5),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,464.0,6.0,5.0,1.0,,,,,,,,,,,,,
466,PT03M25.00S,2021-11-23T01:44:50.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201937,20.318659658344284,61.76470588235294,1610612739,80,71,2021-11-23T01:44:54Z,4550000,-59.0,138.0,1,left,MISS R. Rubio 15' pullup Shot,[201937],1610612739.0,CLE,pullup,,,Rubio,R. Rubio,,,,,15.05,Missed,,,,,,,,,,,,,,,,,,,
467,PT03M23.00S,2021-11-23T01:44:52.4Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,80,71,2021-11-23T01:44:54Z,4560000,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,466.0,4.0,4.0,0.0,,,,,,,,,,,,,
468,PT03M18.00S,2021-11-23T01:45:10.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,80,71,2021-11-23T01:45:10Z,4570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M18.00S,2021-11-23T01:45:13.8Z,3,REGULAR,substitution,out,[],1630171,,,1610612751,80,71,2021-11-23T01:45:16Z,4580000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT03M18.00S,2021-11-23T01:45:13.8Z,3,REGULAR,substitution,in,[],1629685,,,1610612751,80,71,2021-11-23T01:45:16Z,4590000,,,0,,SUB in: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT03M09.00S,2021-11-23T01:45:40.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201949,93.24901445466492,41.42156862745098,1610612751,80,71,2021-11-23T01:45:44Z,4600000,-43.0,11.0,1,right,MISS J. Johnson driving Layup,[201949],1610612751.0,BKN,driving,,,Johnson,J. Johnson,,,,,4.43,Missed,,,,,,,,,,,,,,,,,,,
472,PT03M07.00S,2021-11-23T01:45:42.0Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,80,71,2021-11-23T01:45:44Z,4610000,,,0,,K. Love REBOUND (Off:0 Def:10),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,471.0,10.0,10.0,0.0,,,,,,,,,,,,,
473,PT03M02.00S,2021-11-23T01:45:47.7Z,3,REGULAR,turnover,lost ball,[],201937,,,1610612739,80,71,2021-11-23T01:45:54Z,4620000,,,0,,R. Rubio lost ball TURNOVER (3 TO),"[201937, 201949]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,3.0,Johnson,201949.0,
474,PT03M02.00S,2021-11-23T01:45:47.7Z,3,REGULAR,steal,,[],201949,,,1610612751,80,71,2021-11-23T01:45:49Z,4630000,,,0,,J. Johnson STEAL (1 STL),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M57.00S,2021-11-23T01:45:52.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630560,93.64323258869908,54.166666666666664,1610612751,80,71,2021-11-23T01:46:02Z,4640000,21.0,7.0,1,right,MISS C. Thomas driving Layup - blocked,"[1630560, 201567]",1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,2.2,Missed,Love,201567.0,,,,,,,,,,,,,,,,,
476,PT02M57.00S,2021-11-23T01:45:52.5Z,3,REGULAR,block,,[],201567,,,1610612751,80,71,2021-11-23T01:45:57Z,4650000,,,0,,K. Love BLOCK (1 BLK),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M51.00S,2021-11-23T01:45:58.5Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,80,71,2021-11-23T01:46:02Z,4660000,,,0,,K. Love REBOUND (Off:0 Def:11),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,475.0,11.0,11.0,0.0,,,,,,,,,,,,,
478,PT02M48.00S,2021-11-23T01:46:01.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201567,32.013797634691194,59.80392156862745,1610612739,80,71,2021-11-23T01:46:07Z,4670000,-49.0,248.0,1,left,MISS K. Love 25' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,,
479,PT02M45.00S,2021-11-23T01:46:04.7Z,3,REGULAR,rebound,defensive,[],200746,,,1610612751,80,71,2021-11-23T01:46:07Z,4680000,,,0,,L. Aldridge REBOUND (Off:0 Def:7),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,478.0,7.0,7.0,0.0,,,,,,,,,,,,,
480,PT02M32.00S,2021-11-23T01:46:17.5Z,3,REGULAR,3pt,Jump Shot,[],1630560,92.46057818659659,2.696078431372549,1610612751,80,74,2021-11-23T01:46:22Z,4690000,-237.0,18.0,1,right,C. Thomas 3PT  (6 PTS) (K. Durant 5 AST),"[1630560, 201142]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,23.72,Made,,,,,,,,,,,,6.0,K. Durant,201142.0,5.0,,,,
482,PT02M11.00S,2021-11-23T01:46:38.8Z,3,REGULAR,3pt,Jump Shot,[],1629731,22.946780551905388,9.803921568627452,1610612739,80,74,2021-11-23T01:46:43Z,4710000,201.0,163.0,1,left,MISS D. Wade 25' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,25.89,Missed,,,,,,,,,,,,,,,,,,,
483,PT02M07.00S,2021-11-23T01:46:41.8Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,80,74,2021-11-23T01:46:41Z,4720000,,,0,,K. Durant REBOUND (Off:0 Def:5),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,482.0,5.0,5.0,0.0,,,,,,,,,,,,,
484,PT01M58.00S,2021-11-23T01:46:55.5Z,3,REGULAR,foul,personal,[],1629685,,,1610612751,80,74,2021-11-23T01:47:03Z,4730000,,,0,,D. Windler personal FOUL (2 PF),"[1629685, 200746]",1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,1628954.0,2.0,0.0,Aldridge,200746.0,,,,,,,,
486,PT01M58.00S,2021-11-23T01:47:06.2Z,3,REGULAR,substitution,out,[],1629731,,,1610612751,80,74,2021-11-23T01:47:15Z,4750000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT01M58.00S,2021-11-23T01:47:06.2Z,3,REGULAR,substitution,in,[],1628374,,,1610612751,80,74,2021-11-23T01:47:15Z,4760000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT01M53.00S,2021-11-23T01:47:27.5Z,3,REGULAR,3pt,Jump Shot,[],201988,68.28186596583443,65.19607843137256,1610612751,80,77,2021-11-23T01:52:02Z,4770000,76.0,246.0,1,right,P. Mills 25' 3PT  (9 PTS) (K. Durant 6 AST),"[201988, 201142]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,25.72,Made,,,,,,,,,,,,9.0,K. Durant,201142.0,6.0,,,,
490,PT01M21.00S,2021-11-23T01:48:02.6Z,3,REGULAR,3pt,Jump Shot,[],201937,30.436925098554536,70.09803921568627,1610612739,80,77,2021-11-23T01:51:35Z,4790000,-100.0,234.0,1,left,MISS R. Rubio 25' 3PT,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,25.43,Missed,,,,,,,,,,,,,,,,,,,
491,PT01M18.00S,2021-11-23T01:48:05.6Z,3,REGULAR,rebound,defensive,[],200746,,,1610612751,80,77,2021-11-23T01:51:35Z,4800000,,,0,,L. Aldridge REBOUND (Off:0 Def:8),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,490.0,8.0,8.0,0.0,,,,,,,,,,,,,
492,PT01M13.00S,2021-11-23T01:48:10.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630560,90.22667542706965,64.70588235294117,1610612751,80,79,2021-11-23T01:48:23Z,4810000,74.0,39.0,1,right,C. Thomas 8' driving floating bank Jump Shot (8 PTS) (J. Johnson 2 AST),"[1630560, 201949]",1610612751.0,BKN,driving floating bank,,,Thomas,C. Thomas,,,,,8.34,Made,,,,,,,,,,,,8.0,J. Johnson,201949.0,2.0,,,,
494,PT01M13.00S,2021-11-23T01:48:15.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629685,,,1610612751,80,79,2021-11-23T01:48:33Z,4830000,,,0,,D. Windler shooting personal FOUL (3 PF) (Thomas 1 FT),"[1629685, 1630560]",1610612739.0,CLE,shooting,,,Windler,D. Windler,,,,,,,,,,,,,203593.0,3.0,0.0,Thomas,1630560.0,,,,,,,,
496,PT01M13.00S,2021-11-23T01:48:28.1Z,3,REGULAR,substitution,out,[],1629685,,,1610612751,80,79,2021-11-23T01:48:31Z,4850000,,,0,,SUB out: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT01M13.00S,2021-11-23T01:48:28.1Z,3,REGULAR,substitution,in,[],1629636,,,1610612751,80,79,2021-11-23T01:48:31Z,4860000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT01M13.00S,2021-11-23T01:48:41.2Z,3,REGULAR,freethrow,1 of 1,[],1630560,,,1610612751,80,80,2021-11-23T01:48:41Z,4870000,,,0,,C. Thomas Free Throw 1 of 1 (9 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,Made,,,,,,,,,,,,9.0,,,,,,,
499,PT00M49.20S,2021-11-23T01:49:10.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,13.748357424441524,57.59803921568627,1610612739,80,80,2021-11-23T01:49:21Z,4880000,-38.0,77.0,1,left,MISS D. Garland 8' pullup Shot,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,8.56,Missed,,,,,,,,,,,,,,,,,,,
500,PT00M45.70S,2021-11-23T01:49:13.6Z,3,REGULAR,rebound,offensive,[],201567,,,1610612739,80,80,2021-11-23T01:49:21Z,4890000,,,0,,K. Love REBOUND (Off:1 Def:11),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,499.0,12.0,11.0,1.0,,,,,,,,,,,,,
501,PT00M45.70S,2021-11-23T01:49:15.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201567,5.590000152587891,50.0,1610612739,82,80,2021-11-23T01:49:15Z,4900000,0.0,0.0,1,left,K. Love tip Layup (8 PTS),[201567],1610612739.0,CLE,tip,,,Love,K. Love,,,,,0.0,Made,,,,,,,,,,,,8.0,,,,,,,
502,PT00M37.90S,2021-11-23T01:49:24.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201988,82.21090670170827,62.745098039215684,1610612751,82,82,2021-11-23T01:49:31Z,4910000,64.0,115.0,1,right,P. Mills 13' pullup Jump Shot (11 PTS) (K. Durant 7 AST),"[201988, 201142]",1610612751.0,BKN,pullup,,,Mills,P. Mills,,,,,13.12,Made,,,,,,,,,,,,11.0,K. Durant,201142.0,7.0,,,,
503,PT00M28.30S,2021-11-23T01:49:34.9Z,3,REGULAR,3pt,Jump Shot,[],201937,23.340998685939553,10.294117647058822,1610612739,82,82,2021-11-23T01:49:40Z,4920000,199.0,167.0,1,left,MISS R. Rubio 25' 3PT,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,25.93,Missed,,,,,,,,,,,,,,,,,,,
504,PT00M25.60S,2021-11-23T01:49:37.6Z,3,REGULAR,rebound,defensive,[],201988,,,1610612751,82,82,2021-11-23T01:49:37Z,4930000,,,0,,P. Mills REBOUND (Off:0 Def:1),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,503.0,1.0,1.0,0.0,,,,,,,,,,,,,
505,PT00M05.00S,2021-11-23T01:49:59.1Z,3,REGULAR,2pt,Jump Shot,[],1630560,92.59198423127464,21.07843137254902,1610612751,82,84,2021-11-23T01:50:06Z,4940000,-145.0,17.0,1,right,C. Thomas 14' pullup Jump Shot (11 PTS) (P. Mills 3 AST),"[1630560, 201988]",1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,14.56,Made,,,,,,,,,,,,11.0,P. Mills,201988.0,3.0,,,,
507,PT00M00.00S,2021-11-23T01:50:10.7Z,3,REGULAR,3pt,Jump Shot,[],201937,5.732588699080158,3.6764705882352944,1610612739,82,84,2021-11-23T01:50:15Z,4960000,232.0,1.0,1,left,MISS R. Rubio 3PT,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,23.16,Missed,,,,,,,,,,,,,,,,,,,
508,PT00M00.00S,2021-11-23T01:50:12.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612739,82,84,2021-11-23T01:50:13Z,4970000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,507.0,,,,,,,,,,,,,,,,
509,PT00M00.00S,2021-11-23T01:50:14.7Z,3,REGULAR,period,end,[],0,,,1610612739,82,84,2021-11-23T01:50:14Z,4980000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2021-11-23T01:52:29.0Z,4,REGULAR,substitution,out,['startperiod'],202334,,,1610612739,82,84,2021-11-23T01:52:59Z,4990000,,,0,,SUB out: E. Davis,[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2021-11-23T01:52:29.0Z,4,REGULAR,substitution,out,['startperiod'],201142,,,1610612739,82,84,2021-11-23T01:52:59Z,5000000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2021-11-23T01:52:29.0Z,4,REGULAR,substitution,out,['startperiod'],200746,,,1610612739,82,84,2021-11-23T01:52:59Z,5010000,,,0,,SUB out: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2021-11-23T01:52:29.0Z,4,REGULAR,substitution,in,['startperiod'],1628386,,,1610612739,82,84,2021-11-23T01:52:59Z,5020000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2021-11-23T01:52:29.0Z,4,REGULAR,substitution,in,['startperiod'],201935,,,1610612739,82,84,2021-11-23T01:52:59Z,5030000,,,0,,SUB in: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2021-11-23T01:52:29.0Z,4,REGULAR,substitution,in,['startperiod'],200794,,,1610612739,82,84,2021-11-23T01:52:59Z,5040000,,,0,,SUB in: P. Millsap,[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2021-11-23T01:53:01.5Z,4,REGULAR,period,start,[],0,,,1610612739,82,84,2021-11-23T01:53:01Z,5050000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT11M45.00S,2021-11-23T01:53:15.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,7.5722733245729295,52.20588235294118,1610612739,82,84,2021-11-23T01:53:22Z,5060000,-11.0,19.0,1,left,MISS D. Garland driving Layup,[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,2.17,Missed,,,,,,,,,,,,,,,,,,,
519,PT11M42.00S,2021-11-23T01:53:18.0Z,4,REGULAR,rebound,defensive,[],1630560,,,1610612751,82,84,2021-11-23T01:53:18Z,5070000,,,0,,C. Thomas REBOUND (Off:0 Def:2),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,518.0,2.0,2.0,0.0,,,,,,,,,,,,,
520,PT11M38.00S,2021-11-23T01:53:22.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",200794,93.77463863337714,49.01960784313725,1610612751,82,86,2021-11-23T01:53:30Z,5080000,-5.0,6.0,1,right,P. Millsap cutting Layup (2 PTS) (J. Harden 12 AST),"[200794, 201935]",1610612751.0,BKN,cutting,,,Millsap,P. Millsap,,,,,0.77,Made,,,,,,,,,,,,2.0,J. Harden,201935.0,12.0,,,,
522,PT11M16.00S,2021-11-23T01:53:45.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,7.703679369250986,59.80392156862745,1610612739,82,86,2021-11-23T01:54:10Z,5100000,-49.0,20.0,1,left,MISS J. Allen Layup,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,5.29,Missed,,,,,,,,,,,,,,,,,,,
523,PT11M15.00S,2021-11-23T01:53:46.2Z,4,REGULAR,rebound,offensive,[],1628386,,,1610612739,82,86,2021-11-23T01:54:10Z,5110000,,,0,,J. Allen REBOUND (Off:5 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,522.0,11.0,6.0,5.0,,,,,,,,,,,,,
524,PT11M15.00S,2021-11-23T01:53:49.7Z,4,REGULAR,foul,personal,['2freethrow'],200794,,,1610612739,82,86,2021-11-23T01:53:55Z,5120000,,,0,,P. Millsap shooting personal FOUL (1 PF) (Allen 2 FT),"[200794, 1628386]",1610612751.0,BKN,shooting,,,Millsap,P. Millsap,,,,,,,,,,,,,203593.0,1.0,0.0,Allen,1628386.0,,,,,,,,
526,PT11M15.00S,2021-11-23T01:54:14.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628386,,,1610612739,82,86,2021-11-23T01:54:14Z,5140000,,,0,,MISS J. Allen Free Throw 1 of 2,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Missed,,,,,,,,,,,,,,,,,,,
527,PT11M15.00S,2021-11-23T01:54:14.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,82,86,2021-11-23T01:54:14Z,5150000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,526.0,,,,,,,,,,,,,,,,
528,PT11M15.00S,2021-11-23T01:54:17.1Z,4,REGULAR,substitution,out,[],201567,,,1610612739,82,86,2021-11-23T01:54:21Z,5160000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT11M15.00S,2021-11-23T01:54:17.1Z,4,REGULAR,substitution,in,[],1630171,,,1610612739,82,86,2021-11-23T01:54:21Z,5170000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT11M15.00S,2021-11-23T01:54:35.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628386,,,1610612739,83,86,2021-11-23T01:54:35Z,5180000,,,0,,J. Allen Free Throw 2 of 2 (13 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Made,,,,,,,,,,,,13.0,,,,,,,
531,PT10M59.00S,2021-11-23T01:54:52.1Z,4,REGULAR,3pt,Jump Shot,[],201988,94.43166885676742,96.81372549019608,1610612751,83,86,2021-11-23T01:54:57Z,5190000,234.0,0.0,1,right,MISS P. Mills 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,23.41,Missed,,,,,,,,,,,,,,,,,,,
532,PT10M56.00S,2021-11-23T01:54:55.1Z,4,REGULAR,rebound,offensive,[],200794,,,1610612751,83,86,2021-11-23T01:54:57Z,5200000,,,0,,P. Millsap REBOUND (Off:1 Def:1),[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,,531.0,2.0,1.0,1.0,,,,,,,,,,,,,
