actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,value
462,PT00M26.30S,2021-12-14T01:45:42.3Z,3,REGULAR,substitution,out,[],1629636,,,1610612739,77,73,2021-12-14T01:45:53Z,4510000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT00M26.30S,2021-12-14T01:45:42.3Z,3,REGULAR,substitution,in,[],1630171,,,1610612739,77,73,2021-12-14T01:45:53Z,4530000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT00M26.30S,2021-12-14T01:45:42.3Z,3,REGULAR,substitution,in,[],1629216,,,1610612739,77,73,2021-12-14T01:45:53Z,4540000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT00M26.30S,2021-12-14T01:45:42.3Z,3,REGULAR,substitution,out,[],200782,,,1610612739,77,73,2021-12-14T01:46:29Z,4545000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT00M26.30S,2021-12-14T01:46:09.4Z,3,REGULAR,stoppage,blood rule,[],0,,,1610612739,77,73,2021-12-14T01:46:09Z,4550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT00M26.30S,2021-12-14T01:47:39.1Z,3,REGULAR,freethrow,1 of 1,[],201567,,,1610612739,78,73,2021-12-14T01:47:39Z,4560000,,,0,,K. Love Free Throw 1 of 1 (12 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,Made,,,,,,,,,12.0,,,,,,,,,,
469,PT00M06.40S,2021-12-14T01:48:01.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,92.59198423127464,52.450980392156865,1610612748,78,73,2021-12-14T01:48:06Z,4570000,12.0,17.0,1,right,MISS G. Vincent driving Layup,[1629216],1610612748.0,MIA,driving,,,Vincent,G. Vincent,,,,,2.11,Missed,,,,,,,,,,,,,,,,,,,
470,PT00M05.20S,2021-12-14T01:48:03.7Z,3,REGULAR,rebound,offensive,[],1630209,,,1610612748,78,73,2021-12-14T01:48:03Z,4580000,,,0,,O. Yurtseven REBOUND (Off:3 Def:3),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,469.0,,,,,,,,,,6.0,3.0,3.0,,,,
471,PT00M05.20S,2021-12-14T01:48:07.5Z,3,REGULAR,foul,personal,['2freethrow'],1630205,,,1610612748,78,73,2021-12-14T01:48:17Z,4590000,,,0,,L. Stevens shooting personal FOUL (2 PF) (Yurtseven 2 FT),"[1630205, 1630209]",1610612739.0,CLE,shooting,,,Stevens,L. Stevens,,,,,,,,,,201245.0,2.0,0.0,Yurtseven,1630209.0,,,,,,,,,,,
473,PT00M05.20S,2021-12-14T01:48:41.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630209,,,1610612748,78,73,2021-12-14T01:48:41Z,4610000,,,0,,MISS O. Yurtseven Free Throw 1 of 2,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,Missed,,,,,,,,,,,,,,,,,,,
474,PT00M05.20S,2021-12-14T01:48:41.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,78,73,2021-12-14T01:48:41Z,4620000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,473.0,,,,,,,,,,,,,,,,
475,PT00M05.20S,2021-12-14T01:48:42.0Z,3,REGULAR,substitution,out,[],200768,,,1610612748,78,73,2021-12-14T01:49:09Z,4630000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT00M05.20S,2021-12-14T01:48:42.0Z,3,REGULAR,substitution,in,[],1629644,,,1610612748,78,73,2021-12-14T01:49:09Z,4640000,,,0,,SUB in: K. Okpala,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT00M05.20S,2021-12-14T01:48:42.0Z,3,REGULAR,substitution,out,[],1630205,,,1610612748,78,73,2021-12-14T01:50:54Z,4645000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT00M05.20S,2021-12-14T01:48:42.0Z,3,REGULAR,substitution,out,[],1630171,,,1610612748,78,73,2021-12-14T01:50:54Z,4647500,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT00M05.20S,2021-12-14T01:48:42.0Z,3,REGULAR,substitution,in,[],1629636,,,1610612748,78,73,2021-12-14T01:50:54Z,4648750,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT00M05.20S,2021-12-14T01:48:42.0Z,3,REGULAR,substitution,in,[],1628374,,,1610612748,78,73,2021-12-14T01:50:54Z,4649375,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT00M05.20S,2021-12-14T01:48:41.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630209,,,1610612748,78,73,2021-12-14T01:49:17Z,4650000,,,0,,MISS O. Yurtseven Free Throw 2 of 2,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,Missed,,,,,,,,,,,,,,,,,,,
478,PT00M05.20S,2021-12-14T01:48:41.3Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,78,73,2021-12-14T01:49:17Z,4660000,,,0,,K. Love REBOUND (Off:1 Def:5),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,477.0,,,,,,,,,,6.0,5.0,1.0,,,,
479,PT00M00.00S,2021-12-14T01:49:59.4Z,3,REGULAR,period,end,[],0,,,1610612739,78,73,2021-12-14T01:49:59Z,4670000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2021-12-14T01:51:20.8Z,4,REGULAR,substitution,out,['startperiod'],1628374,,,1610612739,78,73,2021-12-14T01:52:01Z,4680000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2021-12-14T01:51:20.8Z,4,REGULAR,substitution,out,['startperiod'],1630209,,,1610612739,78,73,2021-12-14T01:52:01Z,4690000,,,0,,SUB out: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2021-12-14T01:51:20.8Z,4,REGULAR,substitution,in,['startperiod'],1630205,,,1610612739,78,73,2021-12-14T01:52:01Z,4700000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2021-12-14T01:51:20.8Z,4,REGULAR,substitution,in,['startperiod'],203473,,,1610612739,78,73,2021-12-14T01:52:01Z,4710000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2021-12-14T01:52:07.8Z,4,REGULAR,period,start,[],0,,,1610612739,78,73,2021-12-14T01:52:07Z,4720000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT11M46.00S,2021-12-14T01:52:23.5Z,4,REGULAR,foul,personal,['2freethrow'],203473,,,1610612739,78,73,2021-12-14T01:52:29Z,4730000,,,0,,D. Dedmon shooting personal FOUL (3 PF) (Love 2 FT),"[203473, 201567]",1610612748.0,MIA,shooting,,,Dedmon,D. Dedmon,,,,,,,,,,201245.0,3.0,0.0,Love,201567.0,,,,,,,,,,,
491,PT11M46.00S,2021-12-14T01:52:49.8Z,4,REGULAR,freethrow,1 of 2,[],201567,,,1610612739,79,73,2021-12-14T01:52:49Z,4750000,,,0,,K. Love Free Throw 1 of 2 (13 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,Made,,,,,,,,,13.0,,,,,,,,,,
492,PT11M46.00S,2021-12-14T01:53:08.9Z,4,REGULAR,freethrow,2 of 2,[],201567,,,1610612739,80,73,2021-12-14T01:53:08Z,4760000,,,0,,K. Love Free Throw 2 of 2 (14 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,Made,,,,,,,,,14.0,,,,,,,,,,
493,PT11M33.00S,2021-12-14T01:53:23.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,93.77463863337714,50.73529411764706,1610612748,80,75,2021-12-14T01:53:29Z,4770000,4.0,6.0,1,right,T. Herro cutting Layup (12 PTS) (G. Vincent 4 AST),"[1629639, 1629216]",1610612748.0,MIA,cutting,,,Herro,T. Herro,,,,,0.7,Made,,,,,,,,,12.0,G. Vincent,1629216.0,4.0,,,,,,,
495,PT11M33.00S,2021-12-14T01:53:40.4Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612739,80,75,2021-12-14T01:58:56Z,4790000,,,0,,TEAM delay-of-game VIOLATION,[],1610612748.0,MIA,,,,,,,,,,,,,,,201245.0,,,,,,,,,,,,,,,
496,PT11M16.00S,2021-12-14T01:53:53.2Z,4,REGULAR,2pt,Jump Shot,[],201937,6.258212877792378,70.34313725490196,1610612739,82,75,2021-12-14T01:54:00Z,4800000,-102.0,6.0,1,left,R. Rubio 10' driving floating bank Jump Shot (5 PTS),[201937],1610612739.0,CLE,driving floating bank,,,Rubio,R. Rubio,,,,,10.19,Made,,,,,,,,,5.0,,,,,,,,,,
497,PT11M03.00S,2021-12-14T01:54:07.3Z,4,REGULAR,2pt,Jump Shot,[],1629639,82.07950065703022,25.735294117647058,1610612748,82,75,2021-12-14T01:54:13Z,4810000,-121.0,116.0,1,right,MISS T. Herro 16' step back Shot,[1629639],1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,16.78,Missed,,,,,,,,,,,,,,,,,,,
498,PT10M58.00S,2021-12-14T01:54:12.3Z,4,REGULAR,rebound,defensive,[],1630205,,,1610612739,82,75,2021-12-14T01:54:13Z,4820000,,,0,,L. Stevens REBOUND (Off:0 Def:4),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,497.0,,,,,,,,,,4.0,4.0,0.0,,,,
499,PT10M43.00S,2021-12-14T01:54:27.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,6.521024967148489,49.50980392156863,1610612739,82,75,2021-12-14T01:54:40Z,4830000,2.0,9.0,1,left,MISS D. Garland driving floating bank Shot,[1629636],1610612739.0,CLE,driving floating bank,,,Garland,D. Garland,,,,,0.91,Missed,,,,,,,,,,,,,,,,,,,
500,PT10M30.00S,2021-12-14T01:54:39.3Z,4,REGULAR,rebound,offensive,[],1630596,,,1610612739,82,75,2021-12-14T01:54:39Z,4840000,,,0,,E. Mobley REBOUND (Off:2 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,499.0,,,,,,,,,,4.0,2.0,2.0,,,,
501,PT10M30.00S,2021-12-14T01:54:39.3Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630596,5.590000152587891,50.0,1610612739,84,75,2021-12-14T01:59:27Z,4850000,0.0,0.0,1,left,E. Mobley tip DUNK (7 PTS),[1630596],1610612739.0,CLE,tip,,,Mobley,E. Mobley,,,,,0.0,Made,,,,,,,,,7.0,,,,,,,,,,
502,PT10M24.00S,2021-12-14T01:54:45.4Z,4,REGULAR,3pt,Jump Shot,[],1629644,92.32917214191852,3.1862745098039214,1610612748,84,75,2021-12-14T01:54:51Z,4860000,-234.0,20.0,1,right,MISS K. Okpala 3PT,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,23.49,Missed,,,,,,,,,,,,,,,,,,,
503,PT10M20.00S,2021-12-14T01:54:49.4Z,4,REGULAR,rebound,defensive,[],1629636,,,1610612739,84,75,2021-12-14T01:54:51Z,4870000,,,0,,D. Garland REBOUND (Off:0 Def:4),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,502.0,,,,,,,,,,4.0,4.0,0.0,,,,
504,PT10M10.00S,2021-12-14T01:55:00.3Z,4,REGULAR,turnover,lost ball,[],201567,,,1610612739,84,75,2021-12-14T01:56:41Z,4880000,,,0,,K. Love lost ball TURNOVER (2 TO),"[201567, 203473]",1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,2.0,Dedmon,203473.0,
505,PT10M10.00S,2021-12-14T01:55:00.3Z,4,REGULAR,steal,,[],203473,,,1610612748,84,75,2021-12-14T01:55:03Z,4890000,,,0,,D. Dedmon STEAL (1 STL),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT09M50.00S,2021-12-14T01:55:20.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629216,91.67214191852825,17.647058823529413,1610612748,84,77,2021-12-14T01:55:24Z,4900000,-162.0,26.0,1,right,G. Vincent 16' Jump Shot (5 PTS),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,16.38,Made,,,,,,,,,5.0,,,,,,,,,,
507,PT09M25.00S,2021-12-14T01:55:44.6Z,4,REGULAR,3pt,Jump Shot,[],201937,4.155716162943495,94.85294117647058,1610612739,84,77,2021-12-14T01:55:49Z,4910000,-224.0,-13.0,1,left,MISS R. Rubio 3PT,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,22.47,Missed,,,,,,,,,,,,,,,,,,,
508,PT09M21.00S,2021-12-14T01:55:48.6Z,4,REGULAR,rebound,defensive,[],203473,,,1610612748,84,77,2021-12-14T01:55:49Z,4920000,,,0,,D. Dedmon REBOUND (Off:3 Def:2),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,507.0,,,,,,,,,,5.0,2.0,3.0,,,,
509,PT09M01.00S,2021-12-14T01:56:08.9Z,4,REGULAR,3pt,Jump Shot,[],1629216,65.39093298291722,45.588235294117645,1610612748,84,77,2021-12-14T02:01:55Z,4930000,-22.0,273.0,1,right,MISS G. Vincent 27' pullup 3PT,[1629216],1610612748.0,MIA,pullup,,,Vincent,G. Vincent,,,,,27.37,Missed,,,,,,,,,,,,,,,,,,,
510,PT08M59.00S,2021-12-14T01:56:11.0Z,4,REGULAR,rebound,offensive,[],1629644,,,1610612748,84,77,2021-12-14T01:56:11Z,4940000,,,0,,K. Okpala REBOUND (Off:1 Def:2),[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,509.0,,,,,,,,,,3.0,2.0,1.0,,,,
511,PT08M54.00S,2021-12-14T01:56:15.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1629644,81.68528252299606,74.01960784313727,1610612748,84,77,2021-12-14T01:56:52Z,4950000,120.0,120.0,1,right,MISS K. Okpala 16' turnaround Shot,[1629644],1610612748.0,MIA,turnaround,,,Okpala,K. Okpala,,,,,16.96,Missed,,,,,,,,,,,,,,,,,,,
512,PT08M52.00S,2021-12-14T01:56:17.1Z,4,REGULAR,rebound,defensive,[],201567,,,1610612739,84,77,2021-12-14T01:56:52Z,4960000,,,0,,K. Love REBOUND (Off:1 Def:6),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,511.0,,,,,,,,,,7.0,6.0,1.0,,,,
513,PT08M48.00S,2021-12-14T01:56:22.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,7.835085413929041,48.77450980392157,1610612739,84,77,2021-12-14T02:08:20Z,4970000,6.0,21.0,1,left,MISS E. Mobley alley-oop Layup,[1630596],1610612739.0,CLE,alley-oop,,,Mobley,E. Mobley,,,,,2.2,Missed,,,,,,,,,,,,,,,,,,,
514,PT08M48.00S,2021-12-14T01:56:22.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612748,84,77,2021-12-14T01:56:27Z,4980000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,513.0,,,,,,,,,,,,,,,,
515,PT08M48.00S,2021-12-14T01:56:31.4Z,4,REGULAR,substitution,out,[],201937,,,1610612748,84,77,2021-12-14T01:57:23Z,4990000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT08M48.00S,2021-12-14T01:56:31.4Z,4,REGULAR,substitution,out,[],1630205,,,1610612748,84,77,2021-12-14T01:57:23Z,5000000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT08M48.00S,2021-12-14T01:56:31.4Z,4,REGULAR,substitution,out,[],1629639,,,1610612748,84,77,2021-12-14T01:57:23Z,5010000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT08M48.00S,2021-12-14T01:56:31.4Z,4,REGULAR,substitution,in,[],1630171,,,1610612748,84,77,2021-12-14T01:57:23Z,5020000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT08M48.00S,2021-12-14T01:56:31.4Z,4,REGULAR,substitution,in,[],1628374,,,1610612748,84,77,2021-12-14T01:57:23Z,5030000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT08M48.00S,2021-12-14T01:56:31.4Z,4,REGULAR,substitution,in,[],200768,,,1610612748,84,77,2021-12-14T01:57:23Z,5040000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT08M28.00S,2021-12-14T01:57:45.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203473,92.9862023653088,52.20588235294118,1610612748,84,79,2021-12-14T01:57:52Z,5050000,11.0,13.0,1,right,D. Dedmon reverse Layup (10 PTS) (K. Okpala 2 AST),"[203473, 1629644]",1610612748.0,MIA,reverse,,,Dedmon,D. Dedmon,,,,,1.73,Made,,,,,,,,,10.0,K. Okpala,1629644.0,2.0,,,,,,,
523,PT08M12.00S,2021-12-14T01:58:01.4Z,4,REGULAR,3pt,Jump Shot,[],1630171,8.229303547963205,2.941176470588235,1610612739,87,79,2021-12-14T01:58:06Z,5070000,235.0,25.0,1,left,I. Okoro 3PT  (18 PTS) (E. Mobley 3 AST),"[1630171, 1630596]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,23.66,Made,,,,,,,,,18.0,E. Mobley,1630596.0,3.0,,,,,,,
525,PT07M59.00S,2021-12-14T01:58:14.6Z,4,REGULAR,3pt,Jump Shot,[],1629644,71.56701708278581,18.872549019607842,1610612748,87,79,2021-12-14T01:58:19Z,5090000,-156.0,215.0,1,right,MISS K. Okpala 26' 3PT,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,26.52,Missed,,,,,,,,,,,,,,,,,,,
526,PT07M55.00S,2021-12-14T01:58:18.6Z,4,REGULAR,rebound,defensive,[],1630171,,,1610612739,87,79,2021-12-14T01:58:19Z,5100000,,,0,,I. Okoro REBOUND (Off:0 Def:4),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,525.0,,,,,,,,,,4.0,4.0,0.0,,,,
527,PT07M45.00S,2021-12-14T01:58:30.4Z,4,REGULAR,3pt,Jump Shot,[],201567,8.09789750328515,2.2058823529411766,1610612739,90,79,2021-12-14T01:58:56Z,5110000,239.0,24.0,1,left,K. Love 24' 3PT step back (17 PTS) (D. Garland 4 AST),"[201567, 1629636]",1610612739.0,CLE,step back,,,Love,K. Love,,,,,24.02,Made,,,,,,,,,17.0,D. Garland,1629636.0,4.0,,,,,,,
529,PT07M44.00S,2021-12-14T01:58:39.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,90,79,2021-12-14T01:58:39Z,5130000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT07M44.00S,2021-12-14T02:00:36.8Z,4,REGULAR,substitution,out,[],1629644,,,1610612748,90,79,2021-12-14T02:01:24Z,5140000,,,0,,SUB out: K. Okpala,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT07M44.00S,2021-12-14T02:00:36.8Z,4,REGULAR,substitution,out,[],203473,,,1610612748,90,79,2021-12-14T02:01:24Z,5150000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT07M44.00S,2021-12-14T02:00:36.8Z,4,REGULAR,substitution,out,[],1629622,,,1610612748,90,79,2021-12-14T02:01:24Z,5160000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT07M44.00S,2021-12-14T02:00:36.8Z,4,REGULAR,substitution,in,[],1630209,,,1610612748,90,79,2021-12-14T02:01:24Z,5170000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT07M44.00S,2021-12-14T02:00:36.8Z,4,REGULAR,substitution,in,[],200782,,,1610612748,90,79,2021-12-14T02:01:24Z,5180000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT07M44.00S,2021-12-14T02:00:36.8Z,4,REGULAR,substitution,in,[],1629130,,,1610612748,90,79,2021-12-14T02:01:24Z,5190000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT07M44.00S,2021-12-14T02:01:46.2Z,4,REGULAR,stoppage,equipment issue,[],0,,,1610612748,90,79,2021-12-14T02:01:46Z,5200000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT07M25.00S,2021-12-14T02:02:24.2Z,4,REGULAR,2pt,Jump Shot,[],200768,84.44480946123521,76.22549019607843,1610612748,90,79,2021-12-14T02:02:33Z,5210000,131.0,94.0,1,right,MISS K. Lowry 16' pullup Shot,[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,16.11,Missed,,,,,,,,,,,,,,,,,,,
538,PT07M20.00S,2021-12-14T02:02:28.7Z,4,REGULAR,rebound,defensive,[],201567,,,1610612739,90,79,2021-12-14T02:02:28Z,5220000,,,0,,K. Love REBOUND (Off:1 Def:7),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,537.0,,,,,,,,,,8.0,7.0,1.0,,,,
539,PT07M04.00S,2021-12-14T02:02:45.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,6.783837056504599,49.50980392156863,1610612739,92,79,2021-12-14T02:02:50Z,5230000,2.0,11.0,1,left,E. Mobley Layup (9 PTS) (K. Love 1 AST),"[1630596, 201567]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,1.16,Made,,,,,,,,,9.0,K. Love,201567.0,1.0,,,,,,,
541,PT06M51.00S,2021-12-14T02:02:58.2Z,4,REGULAR,2pt,Jump Shot,[],200768,77.87450722733246,51.225490196078425,1610612748,92,79,2021-12-14T02:11:23Z,5250000,6.0,155.0,1,right,MISS K. Lowry 15' pullup Shot,[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,15.56,Missed,,,,,,,,,,,,,,,,,,,
542,PT06M46.00S,2021-12-14T02:03:03.2Z,4,REGULAR,rebound,defensive,[],201567,,,1610612739,92,79,2021-12-14T02:03:10Z,5260000,,,0,,K. Love REBOUND (Off:1 Def:8),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,541.0,,,,,,,,,,9.0,8.0,1.0,,,,
543,PT06M46.00S,2021-12-14T02:03:10.7Z,4,REGULAR,foul,offensive,[],1630596,,,1610612739,92,79,2021-12-14T02:12:07Z,5270000,,,0,,E. Mobley charge offensive FOUL (1 PF),"[1630596, 1629216]",1610612739.0,CLE,charge,,,Mobley,E. Mobley,,,,,,,,,,201639.0,1.0,0.0,Vincent,1629216.0,,,,,,,,,,,
545,PT06M46.00S,2021-12-14T02:03:10.7Z,4,REGULAR,turnover,offensive foul,[],1630596,,,1610612739,92,79,2021-12-14T02:03:10Z,5290000,,,0,,E. Mobley offensive foul TURNOVER (2 TO),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,201639.0,,,,,,,,,,,,2.0,,,
546,PT06M46.00S,2021-12-14T02:03:30.5Z,4,REGULAR,substitution,out,[],1630596,,,1610612748,92,79,2021-12-14T02:03:56Z,5300000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT06M46.00S,2021-12-14T02:03:30.5Z,4,REGULAR,substitution,out,[],1629636,,,1610612748,92,79,2021-12-14T02:03:56Z,5310000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT06M46.00S,2021-12-14T02:03:30.5Z,4,REGULAR,substitution,in,[],201937,,,1610612748,92,79,2021-12-14T02:03:56Z,5320000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT06M46.00S,2021-12-14T02:03:30.5Z,4,REGULAR,substitution,in,[],1628386,,,1610612748,92,79,2021-12-14T02:03:56Z,5330000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT06M25.00S,2021-12-14T02:04:05.7Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630209,86.41590013140605,50.98039215686274,1610612748,92,81,2021-12-14T02:04:14Z,5340000,5.0,75.0,1,right,O. Yurtseven 7' driving Hook (6 PTS),[1630209],1610612748.0,MIA,driving,,,Yurtseven,O. Yurtseven,,,,,7.54,Made,,,,,,,,,6.0,,,,,,,,,,
