actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
435,PT01M44.00S,2021-11-13T02:09:44.0Z,3,REGULAR,freethrow,2 of 2,[],1626224,,,1610612739,69,51,2021-11-13T02:09:44Z,4280000,,,0,,C. Osman Free Throw 2 of 2 (12 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
437,PT01M29.00S,2021-11-13T02:10:20.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,69,51,2021-11-13T02:10:20Z,4300000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT01M23.00S,2021-11-13T02:10:42.0Z,3,REGULAR,foul,personal,[],1626224,,,1610612765,69,51,2021-11-13T02:10:49Z,4310000,,,0,,C. Osman personal FOUL (2 PF),"[1626224, 203924]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,1162.0,2.0,0.0,Grant,203924.0,,,,,,,,,,,,,,,,
440,PT01M17.00S,2021-11-13T02:11:07.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203924,90.48948751642575,54.41176470588235,1610612765,69,51,2021-11-13T02:14:44Z,4330000,22.0,37.0,1,right,MISS J. Grant driving Layup - blocked,"[203924, 1630596]",1610612765.0,DET,driving,,,Grant,J. Grant,,,,,,,,,,4.3,Missed,,,,,,,,,,,,Mobley,1630596.0,
441,PT01M17.00S,2021-11-13T02:11:07.4Z,3,REGULAR,block,,[],1630596,,,1610612765,69,51,2021-11-13T02:14:44Z,4340000,,,0,,E. Mobley BLOCK (3 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT01M16.00S,2021-11-13T02:11:08.4Z,3,REGULAR,rebound,offensive,[],1626168,,,1610612765,69,51,2021-11-13T02:14:44Z,4350000,,,0,,T. Lyles REBOUND (Off:1 Def:1),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,440.0,2.0,1.0,1.0,,,,,,,,,
443,PT01M15.00S,2021-11-13T02:11:14.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626168,91.80354796320631,51.225490196078425,1610612765,69,51,2021-11-13T02:15:24Z,4360000,6.0,25.0,1,right,MISS T. Lyles Layup - blocked,"[1626168, 1629685]",1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,2.52,Missed,,,,,,,,,,,,Windler,1629685.0,
460,PT01M15.00S,2021-11-13T02:11:14.9Z,3,REGULAR,block,,[],1629685,,,1610612765,69,51,2021-11-13T02:15:24Z,4365000,,,0,,D. Windler BLOCK (1 BLK),[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT01M14.00S,2021-11-13T02:11:15.9Z,3,REGULAR,rebound,defensive,[],1629685,,,1610612739,69,51,2021-11-13T02:15:24Z,4370000,,,0,,D. Windler REBOUND (Off:0 Def:1),[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,443.0,1.0,1.0,0.0,,,,,,,,,
445,PT01M02.00S,2021-11-13T02:11:19.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629685,5.863994743758213,48.77450980392157,1610612739,71,51,2021-11-13T02:11:37Z,4380000,6.0,3.0,1,left,D. Windler cutting Layup (5 PTS) (C. Osman 1 AST),"[1629685, 1626224]",1610612739.0,CLE,cutting,,,Windler,D. Windler,,,,,,,,,,0.66,Made,5.0,,,,,,,,C. Osman,1626224.0,1.0,,,
447,PT00M44.20S,2021-11-13T02:11:41.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629636,,,1610612765,71,51,2021-11-13T02:11:52Z,4400000,,,0,,D. Garland shooting personal FOUL (2 PF) (Jackson 2 FT),"[1629636, 1628367]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,201638.0,2.0,0.0,Jackson,1628367.0,,,,,,,,,,,,,,,,
449,PT00M44.20S,2021-11-13T02:12:06.5Z,3,REGULAR,freethrow,1 of 2,[],1628367,,,1610612765,71,51,2021-11-13T02:12:06Z,4420000,,,0,,MISS J. Jackson Free Throw 1 of 2,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,Missed,,,,,,,,,,,,,,
450,PT00M44.20S,2021-11-13T02:12:06.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,71,51,2021-11-13T02:12:06Z,4430000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,449.0,,,,,,,,,,,,
451,PT00M44.20S,2021-11-13T02:12:08.1Z,3,REGULAR,substitution,out,[],203924,,,1610612765,71,51,2021-11-13T02:12:17Z,4440000,,,0,,SUB out: J. Grant,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT00M44.20S,2021-11-13T02:12:08.1Z,3,REGULAR,substitution,in,[],1630568,,,1610612765,71,51,2021-11-13T02:12:17Z,4450000,,,0,,SUB in: L. Garza,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT00M44.20S,2021-11-13T02:12:27.9Z,3,REGULAR,freethrow,2 of 2,[],1628367,,,1610612765,71,52,2021-11-13T02:12:27Z,4460000,,,0,,J. Jackson Free Throw 2 of 2 (8 PTS),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
454,PT00M26.90S,2021-11-13T02:12:47.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626224,19.004599211563733,57.35294117647059,1610612739,71,52,2021-11-13T02:12:52Z,4470000,-37.0,126.0,1,left,MISS C. Osman 13' turnaround fadeaway Shot,[1626224],1610612739.0,CLE,turnaround fadeaway,,,Osman,C. Osman,,,,,,,,,,13.14,Missed,,,,,,,,,,,,,,
455,PT00M24.30S,2021-11-13T02:12:50.2Z,3,REGULAR,rebound,defensive,[],1628367,,,1610612765,71,52,2021-11-13T02:12:52Z,4480000,,,0,,J. Jackson REBOUND (Off:1 Def:3),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,454.0,4.0,3.0,1.0,,,,,,,,,
456,PT00M08.00S,2021-11-13T02:13:06.6Z,3,REGULAR,3pt,Jump Shot,[],1630568,66.70499342969777,49.26470588235294,1610612765,71,52,2021-11-13T02:13:13Z,4490000,-4.0,260.0,1,right,MISS L. Garza 26' 3PT,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,26.05,Missed,,,,,,,,,,,,,,
457,PT00M04.30S,2021-11-13T02:13:10.2Z,3,REGULAR,rebound,defensive,[],1629685,,,1610612739,71,52,2021-11-13T02:13:10Z,4500000,,,0,,D. Windler REBOUND (Off:0 Def:2),[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,456.0,2.0,2.0,0.0,,,,,,,,,
458,PT00M00.60S,2021-11-13T02:13:15.2Z,3,REGULAR,3pt,Jump Shot,[],1629636,28.203022339027594,74.26470588235294,1610612739,74,52,2021-11-13T02:13:20Z,4510000,-121.0,213.0,1,left,D. Garland 24' 3PT  (18 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,24.48,Made,18.0,,,,,,,,,,,,,
459,PT00M00.00S,2021-11-13T02:13:20.0Z,3,REGULAR,period,end,[],0,,,1610612765,74,52,2021-11-13T02:13:20Z,4520000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT12M00.00S,2021-11-13T02:13:57.8Z,4,REGULAR,substitution,out,['startperiod'],202709,,,1610612765,74,52,2021-11-13T02:15:48Z,4530000,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2021-11-13T02:13:57.8Z,4,REGULAR,substitution,in,['startperiod'],203924,,,1610612765,74,52,2021-11-13T02:15:48Z,4540000,,,0,,SUB in: J. Grant,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2021-11-13T02:15:56.7Z,4,REGULAR,period,start,[],0,,,1610612739,74,52,2021-11-13T02:15:56Z,4550000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT11M57.00S,2021-11-13T02:15:59.3Z,4,REGULAR,substitution,out,[],203924,,,1610612739,74,52,2021-11-13T02:16:10Z,4560000,,,0,,SUB out: J. Grant,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT11M57.00S,2021-11-13T02:15:59.3Z,4,REGULAR,substitution,in,[],202709,,,1610612739,74,52,2021-11-13T02:16:10Z,4570000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT11M39.00S,2021-11-13T02:16:17.6Z,4,REGULAR,3pt,Jump Shot,[],1629636,8.229303547963205,2.2058823529411766,1610612739,74,52,2021-11-13T02:16:22Z,4580000,239.0,25.0,1,left,MISS D. Garland 24' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,24.03,Missed,,,,,,,,,,,,,,
467,PT11M36.00S,2021-11-13T02:16:20.6Z,4,REGULAR,rebound,offensive,[],1629685,,,1610612739,74,52,2021-11-13T02:16:22Z,4590000,,,0,,D. Windler REBOUND (Off:1 Def:2),[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,466.0,3.0,2.0,1.0,,,,,,,,,
468,PT11M33.00S,2021-11-13T02:16:23.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626224,28.991458607095925,27.941176470588236,1610612739,77,52,2021-11-13T02:16:30Z,4600000,110.0,220.0,1,left,C. Osman 24' 3PT  (15 PTS) (D. Windler 2 AST),"[1626224, 1629685]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,24.61,Made,15.0,,,,,,,,D. Windler,1629685.0,2.0,,,
470,PT11M07.00S,2021-11-13T02:16:52.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630568,92.85479632063075,50.245098039215684,1610612765,77,54,2021-11-13T02:16:58Z,4620000,1.0,15.0,1,right,L. Garza Layup (4 PTS) (C. Joseph 2 AST),"[1630568, 202709]",1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,1.47,Made,4.0,,,,,,,,C. Joseph,202709.0,2.0,,,
472,PT11M07.00S,2021-11-13T02:16:55.6Z,4,REGULAR,foul,personal,['1freethrow'],1630596,,,1610612765,77,54,2021-11-13T02:17:08Z,4640000,,,0,,E. Mobley shooting personal FOUL (1 PF) (Garza 1 FT),"[1630596, 1630568]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,1162.0,1.0,1.0,Garza,1630568.0,,,,,,,,,,,,,,,,
474,PT11M07.00S,2021-11-13T02:17:15.4Z,4,REGULAR,freethrow,1 of 1,[],1630568,,,1610612765,77,55,2021-11-13T02:17:15Z,4660000,,,0,,L. Garza Free Throw 1 of 1 (5 PTS),[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
475,PT10M55.00S,2021-11-13T02:17:30.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,5.995400788436268,47.794117647058826,1610612739,79,55,2021-11-13T02:17:36Z,4670000,11.0,4.0,1,left,D. Garland cutting Layup (20 PTS) (E. Mobley 1 AST),"[1629636, 1630596]",1610612739.0,CLE,cutting,,,Garland,D. Garland,,,,,,,,,,1.17,Made,20.0,,,,,,,,E. Mobley,1630596.0,1.0,,,
477,PT10M45.00S,2021-11-13T02:17:45.7Z,4,REGULAR,foul,offensive,[],1626168,,,1610612765,79,55,2021-11-13T02:17:57Z,4690000,,,0,,T. Lyles offensive FOUL (3 PF),"[1626168, 201937]",1610612765.0,DET,,,,Lyles,T. Lyles,,,,,1162.0,3.0,0.0,Rubio,201937.0,,,,,,,,,,,,,,,,
479,PT10M45.00S,2021-11-13T02:17:45.7Z,4,REGULAR,turnover,offensive foul,[],1626168,,,1610612765,79,55,2021-11-13T02:17:45Z,4710000,,,0,,T. Lyles offensive foul TURNOVER (3 TO),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,1162.0,,,,,,,,,,,,3.0,,,,,,,,
480,PT10M24.00S,2021-11-13T02:18:15.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201937,18.610381077529567,5.392156862745098,1610612739,79,55,2021-11-13T02:18:21Z,4720000,223.0,122.0,1,left,MISS R. Rubio 25' 3PT,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,25.44,Missed,,,,,,,,,,,,,,
481,PT10M21.00S,2021-11-13T02:18:18.2Z,4,REGULAR,rebound,offensive,[],1629685,,,1610612739,79,55,2021-11-13T02:18:18Z,4730000,,,0,,D. Windler REBOUND (Off:2 Def:2),[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,480.0,4.0,2.0,2.0,,,,,,,,,
482,PT10M18.00S,2021-11-13T02:18:20.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626224,19.004599211563733,92.15686274509804,1610612739,79,55,2021-11-13T02:18:26Z,4740000,-211.0,126.0,1,left,MISS C. Osman 24' bank 3PT,[1626224],1610612739.0,CLE,bank,,,Osman,C. Osman,,,,,,,,,,24.56,Missed,,,,,,,,,,,,,,
483,PT10M15.00S,2021-11-13T02:18:23.7Z,4,REGULAR,rebound,defensive,[],1628367,,,1610612765,79,55,2021-11-13T02:18:23Z,4750000,,,0,,J. Jackson REBOUND (Off:1 Def:4),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,482.0,5.0,4.0,1.0,,,,,,,,,
484,PT10M10.00S,2021-11-13T02:18:29.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628367,91.80354796320631,55.63725490196079,1610612765,79,55,2021-11-13T02:46:40Z,4760000,28.0,25.0,1,right,MISS J. Jackson driving DUNK,[1628367],1610612765.0,DET,driving,,,Jackson,J. Jackson,,,,,,,,,,3.74,Missed,,,,,,,,,,,,,,
485,PT10M06.00S,2021-11-13T02:18:33.6Z,4,REGULAR,rebound,defensive,[],1629685,,,1610612739,79,55,2021-11-13T02:18:33Z,4770000,,,0,,D. Windler REBOUND (Off:2 Def:3),[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,484.0,5.0,3.0,2.0,,,,,,,,,
486,PT10M04.00S,2021-11-13T02:18:35.3Z,4,REGULAR,turnover,bad pass,[],1629685,,,1610612739,79,55,2021-11-13T02:18:44Z,4780000,,,0,,D. Windler bad pass TURNOVER (2 TO),"[1629685, 1630568]",1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,2.0,Garza,1630568.0,,,,,,
487,PT10M04.00S,2021-11-13T02:18:35.3Z,4,REGULAR,steal,,[],1630568,,,1610612765,79,55,2021-11-13T02:18:39Z,4790000,,,0,,L. Garza STEAL (1 STL),[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT09M59.00S,2021-11-13T02:18:42.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628402,72.35545335085413,17.15686274509804,1610612765,79,58,2021-11-13T02:18:47Z,4800000,-164.0,207.0,1,right,F. Jackson 26' 3PT  (4 PTS) (L. Garza 1 AST),"[1628402, 1630568]",1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,26.45,Made,4.0,,,,,,,,L. Garza,1630568.0,1.0,,,
525,PT09M59.00S,2021-11-13T02:18:53.0Z,4,REGULAR,foul,technical,"['1freethrow', 'team']",0,,,1610612739,79,58,2021-11-13T02:23:00Z,4817500,,,0,,TEAM foul technical,[],1610612765.0,DET,delay,,,,,,,,,1162.0,,,,,,,,,,,,,,,,,,,,
499,PT09M59.00S,2021-11-13T02:19:04.0Z,4,REGULAR,freethrow,1 of 1,[],1629636,,,1610612739,80,58,2021-11-13T02:19:57Z,4825000,,,0,,D. Garland technical Free Throw 1 of 1 (21 PTS),[1629636],1610612739.0,CLE,technical,,,Garland,D. Garland,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,
491,PT09M59.00S,2021-11-13T02:19:15.0Z,4,REGULAR,substitution,out,[],1626168,,,1610612739,80,58,2021-11-13T02:19:24Z,4830000,,,0,,SUB out: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT09M59.00S,2021-11-13T02:19:15.0Z,4,REGULAR,substitution,out,[],1628367,,,1610612739,80,58,2021-11-13T02:19:24Z,4840000,,,0,,SUB out: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT09M59.00S,2021-11-13T02:19:15.0Z,4,REGULAR,substitution,out,[],1630568,,,1610612739,80,58,2021-11-13T02:19:24Z,4850000,,,0,,SUB out: L. Garza,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT09M59.00S,2021-11-13T02:19:15.0Z,4,REGULAR,substitution,in,[],1630180,,,1610612739,80,58,2021-11-13T02:19:24Z,4860000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT09M59.00S,2021-11-13T02:19:15.0Z,4,REGULAR,substitution,in,[],1630191,,,1610612739,80,58,2021-11-13T02:19:24Z,4870000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT09M59.00S,2021-11-13T02:19:15.0Z,4,REGULAR,substitution,in,[],1630595,,,1610612739,80,58,2021-11-13T02:19:24Z,4880000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT09M59.00S,2021-11-13T02:19:38.1Z,4,REGULAR,substitution,out,[],1629685,,,1610612739,80,58,2021-11-13T02:19:49Z,4890000,,,0,,SUB out: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT09M59.00S,2021-11-13T02:19:38.1Z,4,REGULAR,substitution,in,[],1628386,,,1610612739,80,58,2021-11-13T02:19:49Z,4900000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT09M59.00S,2021-11-13T02:19:38.1Z,4,REGULAR,substitution,out,[],1626224,,,1610612739,80,58,2021-11-13T02:21:21Z,4905000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT09M59.00S,2021-11-13T02:19:38.1Z,4,REGULAR,substitution,in,[],1630171,,,1610612739,80,58,2021-11-13T02:21:21Z,4907500,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT09M31.00S,2021-11-13T02:19:53.7Z,4,REGULAR,3pt,Jump Shot,[],1630171,31.61957950065703,52.450980392156865,1610612739,80,58,2021-11-13T02:20:31Z,4910000,-12.0,245.0,1,left,MISS I. Okoro 24' 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,24.5,Missed,,,,,,,,,,,,,,
501,PT09M24.00S,2021-11-13T02:20:01.0Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612765,80,58,2021-11-13T02:20:01Z,4920000,,,0,,S. Bey REBOUND (Off:1 Def:5),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,500.0,6.0,5.0,1.0,,,,,,,,,
502,PT09M21.00S,2021-11-13T02:20:04.9Z,4,REGULAR,2pt,Jump Shot,[],1628402,79.58278580814718,54.166666666666664,1610612765,80,60,2021-11-13T02:25:46Z,4930000,21.0,139.0,1,right,F. Jackson 14' floating Jump Shot (6 PTS) (S. Bey 2 AST),"[1628402, 1630180]",1610612765.0,DET,floating,,,Jackson,F. Jackson,,,,,,,,,,14.09,Made,6.0,,,,,,,,S. Bey,1630180.0,2.0,,,
503,PT09M04.00S,2021-11-13T02:20:21.1Z,4,REGULAR,3pt,Jump Shot,[],1630171,25.706307490144546,16.911764705882355,1610612739,83,60,2021-11-13T02:20:43Z,4940000,165.0,189.0,1,left,I. Okoro 25' 3PT  (9 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,25.12,Made,9.0,,,,,,,,,,,,,
504,PT08M52.00S,2021-11-13T02:20:32.7Z,4,REGULAR,3pt,Jump Shot,[],1628402,66.5735873850197,50.245098039215684,1610612765,83,60,2021-11-13T02:20:46Z,4950000,1.0,262.0,1,right,MISS F. Jackson 26' 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,26.17,Missed,,,,,,,,,,,,,,
505,PT08M52.00S,2021-11-13T02:20:32.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612739,83,60,2021-11-13T02:20:46Z,4960000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,504.0,,,,,,,,,,,,
506,PT08M29.00S,2021-11-13T02:21:03.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,8.09789750328515,54.90196078431373,1610612739,85,60,2021-11-13T02:21:39Z,4970000,-25.0,24.0,1,left,E. Mobley Layup (16 PTS) (R. Rubio 8 AST),"[1630596, 201937]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,3.4,Made,16.0,,,,,,,,R. Rubio,201937.0,8.0,,,
509,PT08M12.00S,2021-11-13T02:21:21.5Z,4,REGULAR,3pt,Jump Shot,[],1630180,69.85873850197109,74.50980392156863,1610612765,85,60,2021-11-13T02:21:42Z,4980000,123.0,231.0,1,right,MISS S. Bey 26' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,26.13,Missed,,,,,,,,,,,,,,
510,PT08M12.00S,2021-11-13T02:21:21.5Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,85,60,2021-11-13T02:21:42Z,4990000,,,0,,J. Allen REBOUND (Off:1 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,509.0,7.0,6.0,1.0,,,,,,,,,
511,PT07M55.00S,2021-11-13T02:21:37.5Z,4,REGULAR,3pt,Jump Shot,[],1630171,31.09395532194481,33.82352941176471,1610612739,85,60,2021-11-13T02:21:44Z,5000000,81.0,240.0,1,left,MISS I. Okoro 25' 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,25.31,Missed,,,,,,,,,,,,,,
512,PT07M52.00S,2021-11-13T02:21:40.5Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,85,60,2021-11-13T02:21:44Z,5010000,,,0,,I. Stewart REBOUND (Off:0 Def:5),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,511.0,5.0,5.0,0.0,,,,,,,,,
513,PT07M43.00S,2021-11-13T02:21:51.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,92.11563731931669,57.866115196078425,1610612765,85,60,2021-11-13T02:23:44Z,5020000,39.0,22.0,1,right,MISS I. Stewart Layup,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,4.48,Missed,,,,,,,,,,,,,,
514,PT07M42.00S,2021-11-13T02:21:52.5Z,4,REGULAR,rebound,offensive,[],1630191,,,1610612765,85,60,2021-11-13T02:42:04Z,5030000,,,0,,I. Stewart REBOUND (Off:1 Def:5),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,513.0,6.0,5.0,1.0,,,,,,,,,
620,PT07M42.00S,2021-11-13T02:21:54.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,92.72339027595268,51.71568627450981,1610612765,85,60,2021-11-13T02:42:57Z,5035000,9.0,16.0,1,right,MISS I. Stewart tip Layup,[1630191],1610612765.0,DET,tip,,,Stewart,I. Stewart,,,,,,,,,,1.81,Missed,,,,,,,,,,,,,,
621,PT07M42.00S,2021-11-13T02:21:54.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,85,60,2021-11-13T02:42:57Z,5037500,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,620.0,,,,,,,,,,,,
515,PT07M42.00S,2021-11-13T02:21:56.6Z,4,REGULAR,substitution,out,[],1629636,,,1610612765,85,60,2021-11-13T02:22:09Z,5040000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT07M42.00S,2021-11-13T02:21:56.6Z,4,REGULAR,substitution,out,[],1630171,,,1610612765,85,60,2021-11-13T02:22:09Z,5050000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT07M42.00S,2021-11-13T02:21:56.6Z,4,REGULAR,substitution,in,[],1626224,,,1610612765,85,60,2021-11-13T02:22:09Z,5060000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT07M42.00S,2021-11-13T02:21:56.6Z,4,REGULAR,substitution,in,[],1629731,,,1610612765,85,60,2021-11-13T02:22:09Z,5070000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT07M31.00S,2021-11-13T02:22:26.6Z,4,REGULAR,turnover,lost ball,[],202709,,,1610612765,85,60,2021-11-13T02:22:31Z,5080000,,,0,,C. Joseph lost ball TURNOVER (3 TO),"[202709, 201937]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,3.0,Rubio,201937.0,,,,,,
520,PT07M31.00S,2021-11-13T02:22:26.6Z,4,REGULAR,steal,,[],201937,,,1610612739,85,60,2021-11-13T02:33:01Z,5090000,,,0,,R. Rubio STEAL (5 STL),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
