actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
452,PT05M16.00S,2022-04-10T21:02:49.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630572,7.178055190538765,50.98039215686274,1610612749,98,60,2022-04-10T21:02:55Z,4340000,-5.0,15.0,1,left,S. Mamukelashvili driving Layup (12 PTS),[1630572],1610612749.0,MIL,driving,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,1.58,Made,12.0,,,,,,,,,,,,,
453,PT05M16.00S,2022-04-10T21:02:58.7Z,3,REGULAR,foul,personal,['1freethrow'],201567,,,1610612749,98,60,2022-04-10T21:03:07Z,4350000,,,0,,K. Love shooting personal FOUL (1 PF) (Mamukelashvili 1 FT),"[201567, 1630572]",1610612739.0,CLE,shooting,,,Love,K. Love,,,,,200834.0,1.0,0.0,Mamukelashvili,1630572.0,,,,,,,,,,,,,,,,
455,PT05M16.00S,2022-04-10T21:03:08.6Z,3,REGULAR,substitution,out,[],1627747,,,1610612749,98,60,2022-04-10T21:03:33Z,4370000,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT05M16.00S,2022-04-10T21:03:08.6Z,3,REGULAR,substitution,out,[],1630596,,,1610612749,98,60,2022-04-10T21:03:33Z,4380000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT05M16.00S,2022-04-10T21:03:08.6Z,3,REGULAR,substitution,out,[],203648,,,1610612749,98,60,2022-04-10T21:03:33Z,4390000,,,0,,SUB out: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT05M16.00S,2022-04-10T21:03:08.6Z,3,REGULAR,substitution,in,[],1626224,,,1610612749,98,60,2022-04-10T21:03:33Z,4400000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT05M16.00S,2022-04-10T21:03:08.6Z,3,REGULAR,substitution,in,[],1630205,,,1610612749,98,60,2022-04-10T21:03:33Z,4410000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT05M16.00S,2022-04-10T21:03:08.6Z,3,REGULAR,substitution,in,[],1628975,,,1610612749,98,60,2022-04-10T21:03:33Z,4420000,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT05M16.00S,2022-04-10T21:03:48.0Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1630572,,,1610612749,98,61,2022-04-10T21:03:48Z,4430000,,,0,,S. Mamukelashvili Free Throw 1 of 1 (13 PTS),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
462,PT05M00.00S,2022-04-10T21:04:04.0Z,3,REGULAR,3pt,Jump Shot,[],201567,94.95729303547962,96.81372549019608,1610612739,98,61,2022-04-10T21:04:09Z,4440000,234.0,-5.0,1,right,MISS K. Love 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,23.42,Missed,,,,,,,,,,,,,,
463,PT04M57.00S,2022-04-10T21:04:07.0Z,3,REGULAR,rebound,defensive,[],1629623,,,1610612749,98,61,2022-04-10T21:04:09Z,4450000,,,0,,L. Wigginton REBOUND (Off:1 Def:1),[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,,,,,,,462.0,2.0,1.0,1.0,,,
464,PT04M53.00S,2022-04-10T21:04:11.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629623,6.258212877792378,50.245098039215684,1610612749,98,63,2022-04-10T21:04:23Z,4460000,-1.0,6.0,1,left,L. Wigginton running Layup (11 PTS),[1629623],1610612749.0,MIL,running,,,Wigginton,L. Wigginton,,,,,,,,,,0.64,Made,11.0,,,,,,,,,,,,,
465,PT04M49.00S,2022-04-10T21:04:21.9Z,3,REGULAR,foul,offensive,[],1630205,,,1610612739,98,63,2022-04-10T21:04:33Z,4470000,,,0,,L. Stevens charge offensive FOUL (1 PF),"[1630205, 1629730]",1610612739.0,CLE,charge,,,Stevens,L. Stevens,,,,,200834.0,1.0,0.0,Tucker,1629730.0,,,,,,,,,,,,,,,,
467,PT04M49.00S,2022-04-10T21:04:21.9Z,3,REGULAR,turnover,offensive foul,[],1630205,,,1610612739,98,63,2022-04-10T21:04:21Z,4490000,,,0,,L. Stevens offensive foul TURNOVER (1 TO),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,200834.0,,,,,,,,,,,1.0,,,,,,,,,
468,PT04M35.00S,2022-04-10T21:04:50.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629670,11.777266754270697,68.13725490196079,1610612749,98,63,2022-04-10T21:04:57Z,4500000,-91.0,58.0,1,left,MISS J. Nwora 10' turnaround Shot,[1629670],1610612749.0,MIL,turnaround,,,Nwora,J. Nwora,,,,,,,,,,10.78,Missed,,,,,,,,,,,,,,
469,PT04M33.00S,2022-04-10T21:04:52.9Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,98,63,2022-04-10T21:04:57Z,4510000,,,0,,K. Love REBOUND (Off:2 Def:7),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,468.0,9.0,7.0,2.0,,,
470,PT04M32.00S,2022-04-10T21:04:57.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,98,63,2022-04-10T21:04:57Z,4520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT04M18.00S,2022-04-10T21:05:23.9Z,3,REGULAR,2pt,Jump Shot,[],1630205,84.31340341655716,25.49019607843137,1610612739,98,63,2022-04-10T21:05:30Z,4530000,-123.0,95.0,1,right,MISS L. Stevens 15' pullup Shot,[1630205],1610612739.0,CLE,pullup,,,Stevens,L. Stevens,,,,,,,,,,15.5,Missed,,,,,,,,,,,,,,
472,PT04M14.00S,2022-04-10T21:05:27.9Z,3,REGULAR,rebound,defensive,[],1630572,,,1610612749,98,63,2022-04-10T21:05:30Z,4540000,,,0,,S. Mamukelashvili REBOUND (Off:3 Def:7),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,471.0,10.0,7.0,3.0,,,
473,PT04M08.00S,2022-04-10T21:05:33.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628975,5.601182654402102,50.0,1610612749,98,63,2022-04-10T21:05:39Z,4550000,0.0,0.0,1,left,MISS J. Carter driving Layup,[1628975],1610612749.0,MIL,driving,,,Carter,J. Carter,,,,,,,,,,0.02,Missed,,,,,,,,,,,,,,
474,PT04M05.00S,2022-04-10T21:05:36.0Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,98,63,2022-04-10T21:05:36Z,4560000,,,0,,K. Love REBOUND (Off:2 Def:8),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,473.0,10.0,8.0,2.0,,,
475,PT04M01.00S,2022-04-10T21:05:40.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630205,94.03745072273325,47.30392156862745,1610612739,100,63,2022-04-10T21:05:48Z,4570000,-13.0,4.0,1,right,L. Stevens cutting DUNK (4 PTS) (R. Rondo 8 AST),"[1630205, 200765]",1610612739.0,CLE,cutting,,,Stevens,L. Stevens,,,,,,,,,,1.39,Made,4.0,R. Rondo,200765.0,8.0,,,,,,,,,,
477,PT03M40.00S,2022-04-10T21:06:01.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629670,10.463206307490145,45.83333333333333,1610612749,100,63,2022-04-10T21:06:07Z,4590000,21.0,46.0,1,left,MISS J. Nwora driving Layup,[1629670],1610612749.0,MIL,driving,,,Nwora,J. Nwora,,,,,,,,,,5.04,Missed,,,,,,,,,,,,,,
478,PT03M38.00S,2022-04-10T21:06:03.2Z,3,REGULAR,rebound,defensive,[],1626224,,,1610612739,100,63,2022-04-10T21:06:07Z,4600000,,,0,,C. Osman REBOUND (Off:0 Def:4),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,477.0,4.0,4.0,0.0,,,
479,PT03M36.00S,2022-04-10T21:06:05.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630171,93.38042049934296,50.49019607843137,1610612739,102,63,2022-04-10T21:06:17Z,4610000,2.0,10.0,1,right,I. Okoro running DUNK (4 PTS) (R. Rondo 9 AST),"[1630171, 200765]",1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,,,,,,1.0,Made,4.0,R. Rondo,200765.0,9.0,,,,,,,,,,
481,PT03M26.00S,2022-04-10T21:06:15.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629623,6.1268068331143235,50.73529411764706,1610612749,102,65,2022-04-10T21:06:27Z,4630000,-4.0,5.0,1,left,L. Wigginton driving Layup (13 PTS) (J. Carter 4 AST),"[1629623, 1628975]",1610612749.0,MIL,driving,,,Wigginton,L. Wigginton,,,,,,,,,,0.63,Made,13.0,J. Carter,1628975.0,4.0,,,,,,,,,,
483,PT03M24.00S,2022-04-10T21:06:23.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,102,65,2022-04-10T21:06:23Z,4650000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT03M24.00S,2022-04-10T21:08:44.0Z,3,REGULAR,substitution,out,[],201567,,,1610612739,102,65,2022-04-10T21:08:59Z,4660000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT03M24.00S,2022-04-10T21:08:44.0Z,3,REGULAR,substitution,out,[],1630572,,,1610612739,102,65,2022-04-10T21:08:59Z,4670000,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT03M24.00S,2022-04-10T21:08:44.0Z,3,REGULAR,substitution,in,[],1629685,,,1610612739,102,65,2022-04-10T21:08:59Z,4680000,,,0,,SUB in: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT03M24.00S,2022-04-10T21:08:44.0Z,3,REGULAR,substitution,in,[],203648,,,1610612739,102,65,2022-04-10T21:08:59Z,4690000,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT03M04.00S,2022-04-10T21:09:32.0Z,3,REGULAR,2pt,Jump Shot,[],1630205,91.40932982917214,23.03921568627451,1610612739,102,65,2022-04-10T21:09:42Z,4700000,-135.0,28.0,1,right,MISS L. Stevens 13' turnaround fadeaway Shot,[1630205],1610612739.0,CLE,turnaround fadeaway,,,Stevens,L. Stevens,,,,,,,,,,13.77,Missed,,,,,,,,,,,,,,
489,PT03M02.00S,2022-04-10T21:09:34.0Z,3,REGULAR,rebound,defensive,[],1628975,,,1610612749,102,65,2022-04-10T21:09:42Z,4710000,,,0,,J. Carter REBOUND (Off:1 Def:5),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,488.0,6.0,5.0,1.0,,,
490,PT02M44.00S,2022-04-10T21:09:53.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203648,7.35873850197109,52.221200980392155,1610612749,102,67,2022-04-10T21:10:04Z,4720000,-11.0,17.0,1,left,T. Antetokounmpo Layup (13 PTS),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,2.01,Made,13.0,,,,,,,,,,,,,
491,PT02M26.00S,2022-04-10T21:10:13.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,102,67,2022-04-10T21:10:13Z,4730000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT02M22.00S,2022-04-10T21:10:32.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,92.85479632063075,50.49019607843137,1610612739,102,67,2022-04-10T21:11:10Z,4740000,2.0,15.0,1,right,MISS I. Okoro driving Layup,[1630171],1610612739.0,CLE,driving,,,Okoro,I. Okoro,,,,,,,,,,1.49,Missed,,,,,,,,,,,,,,
493,PT02M21.00S,2022-04-10T21:10:33.2Z,3,REGULAR,rebound,offensive,[],1630205,,,1610612739,102,67,2022-04-10T21:11:10Z,4750000,,,0,,L. Stevens REBOUND (Off:2 Def:1),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,492.0,3.0,1.0,2.0,,,
494,PT02M21.00S,2022-04-10T21:10:40.2Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630205,94.40999984741211,50.0,1610612739,104,67,2022-04-10T21:11:18Z,4760000,0.0,0.0,1,right,L. Stevens tip DUNK (6 PTS),[1630205],1610612739.0,CLE,tip,,,Stevens,L. Stevens,,,,,,,,,,0.0,Made,6.0,,,,,,,,,,,,,
495,PT02M01.00S,2022-04-10T21:10:53.3Z,3,REGULAR,foul,personal,['2freethrow'],1626224,,,1610612749,104,67,2022-04-10T21:11:03Z,4770000,,,0,,C. Osman shooting personal FOUL (3 PF) (Nwora 2 FT),"[1626224, 1629670]",1610612739.0,CLE,shooting,,,Osman,C. Osman,,,,,200834.0,3.0,0.0,Nwora,1629670.0,,,,,,,,,,,,,,,,
498,PT02M01.00S,2022-04-10T21:11:23.3Z,3,REGULAR,substitution,out,[],1630171,,,1610612749,104,67,2022-04-10T21:11:33Z,4800000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT02M01.00S,2022-04-10T21:11:23.3Z,3,REGULAR,substitution,out,[],1629623,,,1610612749,104,67,2022-04-10T21:11:33Z,4810000,,,0,,SUB out: L. Wigginton,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT02M01.00S,2022-04-10T21:11:23.3Z,3,REGULAR,substitution,in,[],1629650,,,1610612749,104,67,2022-04-10T21:11:33Z,4820000,,,0,,SUB in: M. Brown,[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT02M01.00S,2022-04-10T21:11:23.3Z,3,REGULAR,substitution,in,[],1630572,,,1610612749,104,67,2022-04-10T21:11:33Z,4830000,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT02M01.00S,2022-04-10T21:11:24.0Z,3,REGULAR,freethrow,1 of 2,[],1629670,,,1610612749,104,68,2022-04-10T21:14:50Z,4832500,,,0,,J. Nwora Free Throw 1 of 2 (16 PTS),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
502,PT02M01.00S,2022-04-10T21:11:24.0Z,3,REGULAR,freethrow,2 of 2,[],1629670,,,1610612749,104,69,2022-04-10T21:14:50Z,4833750,,,0,,J. Nwora Free Throw 2 of 2 (17 PTS),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
503,PT01M51.00S,2022-04-10T21:12:00.0Z,3,REGULAR,2pt,Jump Shot,[],1626224,86.28449408672799,69.36274509803921,1610612739,104,69,2022-04-10T21:12:36Z,4835000,97.0,76.0,1,right,MISS C. Osman 12' pullup Shot,[1626224],1610612739.0,CLE,pullup,,,Osman,C. Osman,,,,,,,,,,12.33,Missed,,,,,,,,,,,,,,
504,PT01M50.00S,2022-04-10T21:12:01.0Z,3,REGULAR,rebound,offensive,[],1629650,,,1610612739,104,69,2022-04-10T21:12:36Z,4837500,,,0,,M. Brown REBOUND (Off:1 Def:0),[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,503.0,1.0,0.0,1.0,,,
505,PT01M50.00S,2022-04-10T21:12:06.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629650,94.40999984741211,50.0,1610612739,106,69,2022-04-10T21:12:45Z,4838750,0.0,0.0,1,right,M. Brown tip Layup (2 PTS),[1629650],1610612739.0,CLE,tip,,,Brown,M. Brown,,,,,,,,,,0.0,Made,2.0,,,,,,,,,,,,,
506,PT01M25.00S,2022-04-10T21:12:22.6Z,3,REGULAR,3pt,Jump Shot,[],1629730,22.946780551905388,87.99019607843137,1610612749,106,72,2022-04-10T21:12:29Z,4880000,-190.0,163.0,1,left,R. Tucker 25' 3PT  (13 PTS),[1629730],1610612749.0,MIL,,,,Tucker,R. Tucker,,,,,,,,,,25.05,Made,13.0,,,,,,,,,,,,,
507,PT01M18.00S,2022-04-10T21:12:29.8Z,3,REGULAR,3pt,Jump Shot,[],1626224,94.1688567674113,97.79411764705883,1610612739,109,72,2022-04-10T21:12:34Z,4890000,239.0,2.0,1,right,C. Osman 3PT  (8 PTS) (L. Stevens 2 AST),"[1626224, 1630205]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,23.9,Made,8.0,L. Stevens,1630205.0,2.0,,,,,,,,,,
509,PT01M05.00S,2022-04-10T21:12:45.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629650,,,1610612749,109,72,2022-04-10T21:13:02Z,4910000,,,0,,M. Brown personal FOUL (1 PF) (Mamukelashvili 2 FT),"[1629650, 1630572]",1610612739.0,CLE,,,,Brown,M. Brown,,,,,1162.0,1.0,0.0,Mamukelashvili,1630572.0,,,,,,,,,,,,,,,,
511,PT01M05.00S,2022-04-10T21:13:14.3Z,3,REGULAR,freethrow,1 of 2,[],1630572,,,1610612749,109,73,2022-04-10T21:13:14Z,4930000,,,0,,S. Mamukelashvili Free Throw 1 of 2 (14 PTS),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
512,PT01M05.00S,2022-04-10T21:13:15.3Z,3,REGULAR,substitution,out,[],200765,,,1610612749,109,73,2022-04-10T21:13:23Z,4940000,,,0,,SUB out: R. Rondo,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT01M05.00S,2022-04-10T21:13:15.3Z,3,REGULAR,substitution,out,[],1629670,,,1610612749,109,73,2022-04-10T21:13:23Z,4950000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT01M05.00S,2022-04-10T21:13:15.3Z,3,REGULAR,substitution,in,[],1629164,,,1610612749,109,73,2022-04-10T21:13:23Z,4960000,,,0,,SUB in: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT01M05.00S,2022-04-10T21:13:15.3Z,3,REGULAR,substitution,in,[],1629623,,,1610612749,109,73,2022-04-10T21:13:23Z,4970000,,,0,,SUB in: L. Wigginton,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT01M05.00S,2022-04-10T21:13:35.3Z,3,REGULAR,freethrow,2 of 2,[],1630572,,,1610612749,109,74,2022-04-10T21:13:35Z,4980000,,,0,,S. Mamukelashvili Free Throw 2 of 2 (15 PTS),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
517,PT00M52.10S,2022-04-10T21:13:50.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629164,92.85479632063075,51.470588235294116,1610612739,109,74,2022-04-10T21:13:55Z,4990000,7.0,15.0,1,right,MISS B. Goodwin driving Layup,[1629164],1610612739.0,CLE,driving,,,Goodwin,B. Goodwin,,,,,,,,,,1.65,Missed,,,,,,,,,,,,,,
518,PT00M49.40S,2022-04-10T21:13:53.1Z,3,REGULAR,rebound,defensive,[],1629623,,,1610612749,109,74,2022-04-10T21:13:55Z,5000000,,,0,,L. Wigginton REBOUND (Off:1 Def:2),[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,,,,,,,517.0,3.0,2.0,1.0,,,
519,PT00M43.00S,2022-04-10T21:14:00.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630572,6.1268068331143235,54.166666666666664,1610612749,109,76,2022-04-10T21:14:10Z,5010000,-21.0,5.0,1,left,S. Mamukelashvili driving floating bank Jump Shot (17 PTS) (L. Wigginton 6 AST),"[1630572, 1629623]",1610612749.0,MIL,driving floating bank,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,2.14,Made,17.0,L. Wigginton,1629623.0,6.0,,,,,,,,,,
521,PT00M31.10S,2022-04-10T21:14:14.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630205,92.59198423127464,51.9607843137255,1610612739,111,76,2022-04-10T21:14:20Z,5030000,10.0,17.0,1,right,L. Stevens driving finger roll Layup (8 PTS),[1630205],1610612739.0,CLE,driving finger roll,,,Stevens,L. Stevens,,,,,,,,,,1.97,Made,8.0,,,,,,,,,,,,,
522,PT00M22.20S,2022-04-10T21:14:27.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630572,5.995400788436268,50.49019607843137,1610612749,111,78,2022-04-10T21:14:34Z,5040000,-2.0,4.0,1,left,S. Mamukelashvili driving Layup (19 PTS) (J. Carter 5 AST),"[1630572, 1628975]",1610612749.0,MIL,driving,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,0.46,Made,19.0,J. Carter,1628975.0,5.0,,,,,,,,,,
523,PT00M22.20S,2022-04-10T21:14:31.6Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629650,,,1610612749,111,78,2022-04-10T21:14:39Z,5050000,,,0,,M. Brown shooting personal FOUL (2 PF) (Mamukelashvili 1 FT),"[1629650, 1630572]",1610612739.0,CLE,shooting,,,Brown,M. Brown,,,,,200834.0,2.0,0.0,Mamukelashvili,1630572.0,,,,,,,,,,,,,,,,
525,PT00M22.20S,2022-04-10T21:14:58.9Z,3,REGULAR,freethrow,1 of 1,[],1630572,,,1610612749,111,79,2022-04-10T21:14:58Z,5070000,,,0,,S. Mamukelashvili Free Throw 1 of 1 (20 PTS),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,
526,PT00M01.50S,2022-04-10T21:15:22.1Z,3,REGULAR,2pt,Jump Shot,[],1626224,83.26215505913272,25.0,1610612739,111,79,2022-04-10T21:15:28Z,5080000,-125.0,105.0,1,right,MISS C. Osman 16' turnaround fadeaway Shot,[1626224],1610612739.0,CLE,turnaround fadeaway,,,Osman,C. Osman,,,,,,,,,,16.31,Missed,,,,,,,,,,,,,,
527,PT00M01.50S,2022-04-10T21:15:22.1Z,3,REGULAR,rebound,defensive,[],1630572,,,1610612749,111,79,2022-04-10T21:15:28Z,5090000,,,0,,S. Mamukelashvili REBOUND (Off:3 Def:8),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,526.0,11.0,8.0,3.0,,,
528,PT00M00.00S,2022-04-10T21:15:28.2Z,3,REGULAR,period,end,[],0,,,1610612749,111,79,2022-04-10T21:15:28Z,5100000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT00M00.00S,2022-04-10T21:15:45.0Z,3,REGULAR,memo,,[],0,,,1610612749,111,79,2022-04-10T21:20:24Z,5110000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mamukelashvilli sets career high in points and rebounds. 
531,PT12M00.00S,2022-04-10T21:15:45.4Z,4,REGULAR,substitution,out,['startperiod'],1629623,,,1610612749,111,79,2022-04-10T21:17:56Z,5120000,,,0,,SUB out: L. Wigginton,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2022-04-10T21:15:45.4Z,4,REGULAR,substitution,in,['startperiod'],1629670,,,1610612749,111,79,2022-04-10T21:17:56Z,5130000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2022-04-10T21:18:04.7Z,4,REGULAR,period,start,[],0,,,1610612739,111,79,2022-04-10T21:18:04Z,5140000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT11M36.00S,2022-04-10T21:18:28.3Z,4,REGULAR,2pt,Jump Shot,[],1629164,89.30683311432325,73.77450980392157,1610612739,111,79,2022-04-10T21:18:33Z,5150000,119.0,48.0,1,right,MISS B. Goodwin 12' pullup Shot,[1629164],1610612739.0,CLE,pullup,,,Goodwin,B. Goodwin,,,,,,,,,,12.82,Missed,,,,,,,,,,,,,,
535,PT11M34.00S,2022-04-10T21:18:30.3Z,4,REGULAR,rebound,defensive,[],203648,,,1610612749,111,79,2022-04-10T21:18:33Z,5160000,,,0,,T. Antetokounmpo REBOUND (Off:0 Def:4),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,534.0,4.0,4.0,0.0,,,
536,PT11M29.00S,2022-04-10T21:18:34.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203648,4.812746386333772,49.754901960784316,1610612749,111,81,2022-04-10T21:18:45Z,5170000,1.0,-7.0,1,left,T. Antetokounmpo running Layup (15 PTS) (S. Mamukelashvili 4 AST),"[203648, 1630572]",1610612749.0,MIL,running,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,0.74,Made,15.0,S. Mamukelashvili,1630572.0,4.0,,,,,,,,,,
538,PT11M19.00S,2022-04-10T21:18:44.8Z,4,REGULAR,turnover,lost ball,[],1630205,,,1610612739,111,81,2022-04-10T21:18:50Z,5190000,,,0,,L. Stevens lost ball TURNOVER (2 TO),"[1630205, 1628975]",1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,2.0,Carter,1628975.0,,,,,,,
