actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
178,PT10M11.00S,2026-01-17T22:41:46.0Z,2,REGULAR,foul,personal,['2freethrow'],1642383,,,1610612742,45,31,2026-01-17T22:42:06Z,1780000,False,,,0,,W. Clayton Jr. shooting personal FOUL (2 PF) (Robinson-Earl 2 FT),"[1642383, 1630526]",1610612762.0,UTA,shooting,,,Clayton Jr.,W. Clayton Jr.,,,,,Restricted Area,0-8 Center,,,,,,,202041.0,,,,,,,,2.0,0.0,Robinson-Earl,1630526.0,,
180,PT10M11.00S,2026-01-17T22:42:16.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630526,,,1610612742,46,31,2026-01-17T22:50:10Z,1800000,False,,,0,,J. Robinson-Earl Free Throw 1 of 2 (3 PTS),[1630526],1610612742.0,DAL,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,Made,,,,,,,,,3.0,,,,,,,,,
181,PT10M11.00S,2026-01-17T22:42:16.5Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630526,,,1610612742,47,31,2026-01-17T22:50:10Z,1810000,False,,,0,,J. Robinson-Earl Free Throw 2 of 2 (4 PTS),[1630526],1610612742.0,DAL,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,Made,,,,,,,,,4.0,,,,,,,,,
182,PT09M55.00S,2026-01-17T22:42:51.8Z,2,REGULAR,3pt,Jump Shot,[],1642383,70.12155059132719,69.36274509803921,1610612762,47,31,2026-01-17T22:43:26Z,1820000,False,97.0,228.0,1,right,MISS W. Clayton Jr. 24' step back 3PT,[1642383],1610612762.0,UTA,step back,,,Clayton Jr.,W. Clayton Jr.,,,,,Above the Break 3,24+ Right Center,24.81,Missed,,,,,,,,,,,,,,,,,,
183,PT09M52.00S,2026-01-17T22:42:54.8Z,2,REGULAR,rebound,offensive,[],1641729,,,1610612762,47,31,2026-01-17T22:42:56Z,1830000,False,,,0,,B. Sensabaugh REBOUND (Off:1 Def:0),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,,,182.0,1.0,0.0,1.0,,,,,,,,,,,,,,
184,PT09M48.00S,2026-01-17T22:42:58.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641729,68.01905387647832,17.15686274509804,1610612762,47,34,2026-01-17T22:43:51Z,1840000,False,-164.0,248.0,1,right,B. Sensabaugh 29' 3PT pullup (13 PTS),[1641729],1610612762.0,UTA,pullup,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,29.75,Made,,,,,,,,,13.0,,,,,,,,,
185,PT09M33.00S,2026-01-17T22:43:13.5Z,2,REGULAR,3pt,Jump Shot,[],1642939,31.488173455978973,64.95098039215686,1610612742,47,34,2026-01-17T22:43:30Z,1850000,False,-75.0,243.0,1,left,MISS M. Kelly 25' 3PT,[1642939],1610612742.0,DAL,,,,Kelly,M. Kelly,,,,,Above the Break 3,24+ Center,25.47,Missed,,,,,,,,,,,,,,,,,,
186,PT09M31.00S,2026-01-17T22:43:16.5Z,2,REGULAR,rebound,offensive,[],1630314,,,1610612742,47,34,2026-01-17T22:43:16Z,1860000,False,,,0,,B. Williams REBOUND (Off:1 Def:0),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,Above the Break 3,24+ Center,,,185.0,1.0,0.0,1.0,,,,,,,,,,,,,,
187,PT09M20.00S,2026-01-17T22:43:27.9Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628997,7.6215505913272015,76.49356617647058,1610612742,47,34,2026-01-17T22:43:34Z,1870000,False,-132.0,19.0,1,left,MISS C. Martin 13' turnaround fadeaway Shot,[1628997],1610612742.0,DAL,turnaround fadeaway,,,Martin,C. Martin,,,,,Mid-Range,8-16 Left,13.39,Missed,,,,,,,,,,,,,,,,,,
188,PT09M16.00S,2026-01-17T22:43:31.9Z,2,REGULAR,rebound,offensive,[],1630314,,,1610612742,47,34,2026-01-17T22:43:34Z,1880000,False,,,0,,B. Williams REBOUND (Off:2 Def:0),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,Mid-Range,8-16 Left,,,187.0,2.0,0.0,2.0,,,,,,,,,,,,,,
189,PT09M14.00S,2026-01-17T22:43:32.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630314,6.701708278580814,70.61121323529412,1610612742,49,34,2026-01-17T22:44:04Z,1890000,False,-103.0,10.0,1,left,B. Williams 10' Jump Shot (6 PTS),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,Mid-Range,8-16 Left,10.36,Made,,,,,,,,,6.0,,,,,,,,,
190,PT08M59.00S,2026-01-17T22:43:48.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,88.96189224704337,55.31173406862745,1610612762,49,34,2026-01-17T22:44:48Z,1900000,False,27.0,51.0,1,right,MISS K. Anderson driving floating Shot,[203937],1610612762.0,UTA,driving floating,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,5.78,Missed,,,,,,,,,,,,,,,,,,
191,PT08M59.00S,2026-01-17T22:43:48.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,49,34,2026-01-17T22:44:22Z,1910000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,190.0,,,,,,,,,,,,,,,,,
193,PT08M58.00S,2026-01-17T22:43:54.4Z,2,REGULAR,substitution,out,[],203939,,,1610612762,49,34,2026-01-17T22:44:04Z,1930000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M58.00S,2026-01-17T22:43:54.4Z,2,REGULAR,substitution,out,[],1641707,,,1610612762,49,34,2026-01-17T22:44:04Z,1940000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M58.00S,2026-01-17T22:43:54.4Z,2,REGULAR,substitution,in,[],1630619,,,1610612762,49,34,2026-01-17T22:44:04Z,1950000,False,,,0,,SUB in: M. Cisse,[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M58.00S,2026-01-17T22:43:54.4Z,2,REGULAR,substitution,in,[],1641718,,,1610612762,49,34,2026-01-17T22:44:04Z,1960000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M51.00S,2026-01-17T22:44:20.6Z,2,REGULAR,foul,personal,[],1642939,,,1610612762,49,34,2026-01-17T22:44:32Z,1970000,False,,,0,,M. Kelly personal FOUL (1 PF),"[1642939, 203937]",1610612742.0,DAL,,,,Kelly,M. Kelly,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627519.0,,,,,,,,1.0,0.0,Anderson,203937.0,,
199,PT08M51.00S,2026-01-17T22:44:31.5Z,2,REGULAR,substitution,out,[],203937,,,1610612762,49,34,2026-01-17T22:44:34Z,1990000,False,,,0,,SUB out: K. Anderson,[203937],1610612762.0,UTA,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M51.00S,2026-01-17T22:44:31.5Z,2,REGULAR,substitution,in,[],1642271,,,1610612762,49,34,2026-01-17T22:44:34Z,2000000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M46.00S,2026-01-17T22:44:49.8Z,2,REGULAR,foul,personal,['2freethrow'],1628997,,,1610612762,49,34,2026-01-17T22:45:03Z,2010000,False,,,0,,C. Martin shooting personal FOUL (2 PF) (Sensabaugh 2 FT),"[1628997, 1641729]",1610612742.0,DAL,shooting,,,Martin,C. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,201246.0,,,,,,,,2.0,0.0,Sensabaugh,1641729.0,,
203,PT08M46.00S,2026-01-17T22:45:19.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1641729,,,1610612762,49,35,2026-01-17T22:45:19Z,2030000,False,,,0,,B. Sensabaugh Free Throw 1 of 2 (14 PTS),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,Made,,,,,,,,,14.0,,,,,,,,,
204,PT08M46.00S,2026-01-17T22:45:20.5Z,2,REGULAR,substitution,out,[],1642939,,,1610612762,49,35,2026-01-17T22:45:23Z,2040000,False,,,0,,SUB out: M. Kelly,[1642939],1610612742.0,DAL,,,,Kelly,M. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M46.00S,2026-01-17T22:45:20.5Z,2,REGULAR,substitution,in,[],1630230,,,1610612762,49,35,2026-01-17T22:45:23Z,2050000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M46.00S,2026-01-17T22:45:38.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1641729,,,1610612762,49,36,2026-01-17T22:45:38Z,2060000,False,,,0,,B. Sensabaugh Free Throw 2 of 2 (15 PTS),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,Made,,,,,,,,,15.0,,,,,,,,,
207,PT08M35.00S,2026-01-17T22:45:48.7Z,2,REGULAR,3pt,Jump Shot,[],1630314,31.225361366622867,32.59803921568628,1610612742,49,36,2026-01-17T22:45:54Z,2070000,False,87.0,241.0,1,left,MISS B. Williams 25' 3PT,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,Above the Break 3,24+ Right Center,25.62,Missed,,,,,,,,,,,,,,,,,,
208,PT08M30.00S,2026-01-17T22:45:53.7Z,2,REGULAR,rebound,defensive,[],1641729,,,1610612762,49,36,2026-01-17T22:45:54Z,2080000,False,,,0,,B. Sensabaugh REBOUND (Off:1 Def:1),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,,,207.0,2.0,1.0,1.0,,,,,,,,,,,,,,
209,PT08M26.00S,2026-01-17T22:45:57.8Z,2,REGULAR,turnover,lost ball,[],1642383,,,1610612762,49,36,2026-01-17T22:46:01Z,2090000,False,,,0,,W. Clayton Jr. lost ball TURNOVER (1 TO),"[1642383, 1630314]",1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,Williams,1630314.0,,,,,,,,,,
210,PT08M26.00S,2026-01-17T22:45:57.8Z,2,REGULAR,steal,,[],1630314,,,1610612742,49,36,2026-01-17T22:45:59Z,2100000,False,,,0,,B. Williams STEAL (1 STL),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
211,PT08M23.00S,2026-01-17T22:46:01.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630314,7.966491458607096,51.71568627450981,1610612742,51,36,2026-01-17T22:46:05Z,2110000,False,-9.0,22.0,1,left,B. Williams running DUNK (8 PTS),[1630314],1610612742.0,DAL,running,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,2.4,Made,,,,,,,,,8.0,,,,,,,,,
212,PT08M04.00S,2026-01-17T22:46:21.3Z,2,REGULAR,foul,personal,[],1630619,,,1610612762,51,36,2026-01-17T22:46:59Z,2120000,False,,,0,,M. Cisse personal FOUL (1 PF),"[1630619, 1641718]",1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,Above the Break 3,24+ Left Center,,,,,,,1627519.0,,,,,,,,1.0,0.0,George,1641718.0,,
214,PT08M04.00S,2026-01-17T22:46:29.9Z,2,REGULAR,substitution,out,[],1630526,,,1610612762,51,36,2026-01-17T22:46:35Z,2140000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612742.0,DAL,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M04.00S,2026-01-17T22:46:29.9Z,2,REGULAR,substitution,in,[],1642939,,,1610612762,51,36,2026-01-17T22:46:35Z,2150000,False,,,0,,SUB in: M. Kelly,[1642939],1610612742.0,DAL,,,,Kelly,M. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M04.00S,2026-01-17T22:46:29.9Z,2,REGULAR,substitution,out,[],1642383,,,1610612762,51,36,2026-01-17T22:46:46Z,2160000,False,,,0,,SUB out: W. Clayton Jr.,[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M04.00S,2026-01-17T22:46:29.9Z,2,REGULAR,substitution,in,[],1642268,,,1610612762,51,36,2026-01-17T22:46:46Z,2170000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M00.00S,2026-01-17T22:46:56.8Z,2,REGULAR,3pt,Jump Shot,[],1641718,68.41327201051249,20.588235294117645,1610612762,51,39,2026-01-17T22:47:01Z,2180000,False,-147.0,244.0,1,right,K. George 28' 3PT  (3 PTS) (B. Sensabaugh 2 AST),"[1641718, 1641729]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,28.53,Made,,,,,,,,,3.0,B. Sensabaugh,1641729.0,2.0,,,,,,
220,PT07M42.00S,2026-01-17T22:47:14.2Z,2,REGULAR,3pt,Jump Shot,[],1630230,20.45006570302234,93.38235294117648,1610612742,51,39,2026-01-17T22:47:19Z,2200000,False,-217.0,140.0,1,left,MISS N. Marshall 25' 3PT,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,25.8,Missed,,,,,,,,,,,,,,,,,,
221,PT07M39.00S,2026-01-17T22:47:17.2Z,2,REGULAR,rebound,defensive,[],1642846,,,1610612762,51,39,2026-01-17T22:47:19Z,2210000,False,,,0,,A. Bailey REBOUND (Off:0 Def:4),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Left Center,,,220.0,4.0,4.0,0.0,,,,,,,,,,,,,,
222,PT07M35.00S,2026-01-17T22:47:23.1Z,2,REGULAR,foul,offensive,[],1642846,,,1610612762,51,39,2026-01-17T22:47:42Z,2220000,False,,,0,,A. Bailey off-the-ball offensive FOUL (1 PF),"[1642846, 1628997]",1610612762.0,UTA,off-the-ball,,,Bailey,A. Bailey,,,,,Mid-Range,16-24 Left Center,,,,,,,1627519.0,,,,,,,,1.0,0.0,Martin,1628997.0,,
224,PT07M35.00S,2026-01-17T22:47:23.1Z,2,REGULAR,turnover,offensive foul,[],1642846,,,1610612762,51,39,2026-01-17T22:47:23Z,2240000,False,,,0,,A. Bailey offensive foul TURNOVER (2 TO),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Mid-Range,16-24 Left Center,,,,,,,1627519.0,2.0,,,,,,,,,,,,
225,PT07M13.00S,2026-01-17T22:47:57.4Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630619,13.091327201051248,50.98039215686274,1610612742,51,39,2026-01-17T22:49:12Z,2250000,False,-5.0,71.0,1,left,MISS M. Cisse 7' turnaround Hook,[1630619],1610612742.0,DAL,turnaround,,,Cisse,M. Cisse,,,,,In The Paint (Non-RA),0-8 Center,7.08,Missed,,,,,,,,,,,,,,,,,,
226,PT07M11.00S,2026-01-17T22:47:59.4Z,2,REGULAR,rebound,defensive,[],1642271,,,1610612762,51,39,2026-01-17T22:48:02Z,2260000,False,,,0,,K. Filipowski REBOUND (Off:0 Def:3),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,225.0,3.0,3.0,0.0,,,,,,,,,,,,,,
227,PT07M07.00S,2026-01-17T22:48:03.8Z,2,REGULAR,foul,personal,['2freethrow'],1630230,,,1610612762,51,39,2026-01-17T22:49:38Z,2270000,False,,,0,,N. Marshall shooting personal FOUL (2 PF) (Sensabaugh 2 FT),"[1630230, 1641729]",1610612742.0,DAL,shooting,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Right,,,,,,,202041.0,,,,,,,,2.0,0.0,Sensabaugh,1641729.0,,
229,PT07M07.00S,2026-01-17T22:48:34.9Z,2,REGULAR,freethrow,1 of 2,[],1641729,,,1610612762,51,40,2026-01-17T22:49:45Z,2290000,False,,,0,,B. Sensabaugh Free Throw 1 of 2 (16 PTS),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,Made,,,,,,,,,16.0,,,,,,,,,
230,PT07M07.00S,2026-01-17T22:48:35.6Z,2,REGULAR,substitution,out,[],1630314,,,1610612762,51,40,2026-01-17T22:48:45Z,2300000,False,,,0,,SUB out: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M07.00S,2026-01-17T22:48:35.6Z,2,REGULAR,substitution,out,[],1628997,,,1610612762,51,40,2026-01-17T22:48:45Z,2310000,False,,,0,,SUB out: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M07.00S,2026-01-17T22:48:35.6Z,2,REGULAR,substitution,out,[],1642846,,,1610612762,51,40,2026-01-17T22:48:45Z,2320000,False,,,0,,SUB out: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M07.00S,2026-01-17T22:48:35.6Z,2,REGULAR,substitution,in,[],1631108,,,1610612762,51,40,2026-01-17T22:48:45Z,2330000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M07.00S,2026-01-17T22:48:35.6Z,2,REGULAR,substitution,in,[],1642948,,,1610612762,51,40,2026-01-17T22:48:45Z,2340000,False,,,0,,SUB in: R. Nembhard,[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M07.00S,2026-01-17T22:48:35.6Z,2,REGULAR,substitution,in,[],1642262,,,1610612762,51,40,2026-01-17T22:48:45Z,2350000,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M07.00S,2026-01-17T22:48:34.9Z,2,REGULAR,freethrow,2 of 2,[],1641729,,,1610612762,51,40,2026-01-17T22:49:45Z,2360000,False,,,0,,MISS B. Sensabaugh Free Throw 2 of 2,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
237,PT07M02.00S,2026-01-17T22:48:39.9Z,2,REGULAR,rebound,defensive,[],1642948,,,1610612742,51,40,2026-01-17T22:49:45Z,2370000,False,,,0,,R. Nembhard REBOUND (Off:0 Def:1),[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,,,,236.0,1.0,1.0,0.0,,,,,,,,,,,,,,
239,PT06M59.00S,2026-01-17T22:49:18.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,51,40,2026-01-17T22:49:18Z,2390000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M48.00S,2026-01-17T22:52:35.3Z,2,REGULAR,3pt,Jump Shot,[],1631108,23.603810775295663,89.2156862745098,1610612742,51,40,2026-01-17T22:52:58Z,2400000,False,-196.0,169.0,1,left,MISS M. Christie 25' pullup 3PT,[1631108],1610612742.0,DAL,pullup,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,25.91,Missed,,,,,,,,,,,,,,,,,,
241,PT06M44.00S,2026-01-17T22:52:39.3Z,2,REGULAR,rebound,defensive,[],1642262,,,1610612762,51,40,2026-01-17T22:52:40Z,2410000,False,,,0,,C. Williams REBOUND (Off:0 Def:1),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Above the Break 3,24+ Left Center,,,240.0,1.0,1.0,0.0,,,,,,,,,,,,,,
242,PT06M41.00S,2026-01-17T22:52:41.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642271,93.64323258869908,48.77450980392157,1610612762,51,42,2026-01-17T22:52:50Z,2420000,False,-6.0,7.0,1,right,K. Filipowski running finger roll Layup (7 PTS) (C. Williams 1 AST),"[1642271, 1642262]",1610612762.0,UTA,running finger roll,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,0.95,Made,,,,,,,,,7.0,C. Williams,1642262.0,1.0,,,,,,
244,PT06M23.00S,2026-01-17T22:52:59.4Z,2,REGULAR,2pt,Jump Shot,[],1642948,25.04927726675427,56.86274509803921,1610612742,51,42,2026-01-17T22:53:42Z,2440000,False,-34.0,183.0,1,left,MISS R. Nembhard 18' pullup Shot,[1642948],1610612742.0,DAL,pullup,,,Nembhard,R. Nembhard,,,,,Mid-Range,16-24 Center,18.62,Missed,,,,,,,,,,,,,,,,,,
245,PT06M22.00S,2026-01-17T22:53:00.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,51,42,2026-01-17T22:53:23Z,2450000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,16-24 Center,,,244.0,,,,,,,,,,,,,,,,,
246,PT06M22.00S,2026-01-17T22:53:04.8Z,2,REGULAR,foul,personal,[],1642271,,,1610612742,51,42,2026-01-17T22:53:09Z,2460000,False,,,0,,K. Filipowski loose ball personal FOUL (1 PF),"[1642271, 1630619]",1610612762.0,UTA,loose ball,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202041.0,,,,,,,,1.0,0.0,Cisse,1630619.0,,
248,PT06M22.00S,2026-01-17T22:53:10.8Z,2,REGULAR,substitution,out,[],1642939,,,1610612742,51,42,2026-01-17T22:53:19Z,2480000,False,,,0,,SUB out: M. Kelly,[1642939],1610612742.0,DAL,,,,Kelly,M. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M22.00S,2026-01-17T22:53:10.8Z,2,REGULAR,substitution,in,[],202691,,,1610612742,51,42,2026-01-17T22:53:19Z,2490000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M13.00S,2026-01-17T22:53:35.6Z,2,REGULAR,turnover,out-of-bounds,[],1642948,,,1610612742,51,42,2026-01-17T22:53:39Z,2500000,False,,,0,,R. Nembhard bad pass out-of-bounds TURNOVER (1 TO),[1642948],1610612742.0,DAL,bad pass,,,Nembhard,R. Nembhard,,,,,Mid-Range,16-24 Left Center,,,,,,,1627519.0,1.0,,,,,,,,,,,,
251,PT06M03.00S,2026-01-17T22:53:52.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641718,91.27792378449409,48.77450980392157,1610612762,51,42,2026-01-17T22:54:43Z,2510000,False,-6.0,29.0,1,right,MISS K. George driving Layup - blocked,"[1641718, 202691]",1610612762.0,UTA,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,3.01,Missed,,,,,,,,,,,,,,,,,Thompson,202691.0
252,PT06M03.00S,2026-01-17T22:53:52.0Z,2,REGULAR,block,,[],202691,,,1610612762,51,42,2026-01-17T22:53:53Z,2520000,False,,,0,,K. Thompson BLOCK (1 BLK),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
253,PT06M03.00S,2026-01-17T22:53:52.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,51,42,2026-01-17T22:54:10Z,2530000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,251.0,,,,,,,,,,,,,,,,,
255,PT05M47.00S,2026-01-17T22:54:29.0Z,2,REGULAR,foul,personal,['2freethrow'],1642262,,,1610612742,51,42,2026-01-17T22:54:39Z,2550000,False,,,0,,C. Williams shooting personal FOUL (1 PF) (Christie 2 FT),"[1642262, 1631108]",1610612762.0,UTA,shooting,,,Williams,C. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627519.0,,,,,,,,1.0,0.0,Christie,1631108.0,,
257,PT05M47.00S,2026-01-17T22:54:54.9Z,2,REGULAR,freethrow,1 of 2,[],1631108,,,1610612742,52,42,2026-01-17T22:54:54Z,2570000,False,,,0,,M. Christie Free Throw 1 of 2 (7 PTS),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,Made,,,,,,,,,7.0,,,,,,,,,
258,PT05M47.00S,2026-01-17T22:55:10.6Z,2,REGULAR,freethrow,2 of 2,[],1631108,,,1610612742,52,42,2026-01-17T22:55:10Z,2580000,False,,,0,,MISS M. Christie Free Throw 2 of 2,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
259,PT05M45.00S,2026-01-17T22:55:12.0Z,2,REGULAR,rebound,defensive,[],1641729,,,1610612762,52,42,2026-01-17T22:55:12Z,2590000,False,,,0,,B. Sensabaugh REBOUND (Off:1 Def:2),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,258.0,3.0,2.0,1.0,,,,,,,,,,,,,,
260,PT05M31.00S,2026-01-17T22:55:26.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642268,87.20433639947439,50.245098039215684,1610612762,52,44,2026-01-17T22:56:02Z,2600000,False,1.0,68.0,1,right,I. Collier 6' driving floating Jump Shot (7 PTS),[1642268],1610612762.0,UTA,driving floating,,,Collier,I. Collier,,,,,In The Paint (Non-RA),0-8 Center,6.78,Made,,,,,,,,,7.0,,,,,,,,,
261,PT05M19.00S,2026-01-17T22:55:37.5Z,2,REGULAR,3pt,Jump Shot,[],1631108,4.155716162943495,97.05882352941177,1610612742,55,44,2026-01-17T22:55:42Z,2610000,False,-235.0,-13.0,1,left,M. Christie 3PT  (10 PTS) (N. Marshall 4 AST),"[1631108, 1630230]",1610612742.0,DAL,,,,Christie,M. Christie,,,,,Left Corner 3,24+ Left,23.57,Made,,,,,,,,,10.0,N. Marshall,1630230.0,4.0,,,,,,
