actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
593,PT06M21.00S,2025-11-06T03:32:15.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631108,94.08672798948751,53.45435049019608,1610612742,86,90,2025-11-06T03:34:07Z,5825000,False,17.0,3.0,1,right,MISS M. Christie tip Layup,[1631108],1610612742.0,DAL,tip,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,1.76,Missed,,,,,,,,,,,,,,,,,,
594,PT06M19.00S,2025-11-06T03:32:17.6Z,4,REGULAR,rebound,defensive,[],1642852,,,1610612740,86,90,2025-11-06T03:34:07Z,5827500,False,,,0,,D. Queen REBOUND (Off:0 Def:5),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,593.0,5.0,5.0,0.0,,,,,,,,,,,,,,
591,PT05M58.00S,2025-11-06T03:32:27.5Z,4,REGULAR,2pt,Jump Shot,[],1641722,12.040078843626807,31.127450980392158,1610612740,86,92,2025-11-06T03:32:32Z,5830000,False,94.0,61.0,1,left,J. Hawkins 11' driving floating bank Jump Shot (9 PTS),[1641722],1610612740.0,NOP,driving floating bank,,,Hawkins,J. Hawkins,,,,,Mid-Range,8-16 Right,11.22,Made,,,,,,,,9.0,,,,,,,,,,
592,PT05M58.00S,2025-11-06T03:32:34.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,86,92,2025-11-06T03:32:34Z,5840000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT05M58.00S,2025-11-06T03:32:36.6Z,4,REGULAR,substitution,out,[],1630230,,,1610612742,86,92,2025-11-06T03:35:25Z,5850000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT05M58.00S,2025-11-06T03:32:36.6Z,4,REGULAR,substitution,out,[],1626156,,,1610612742,86,92,2025-11-06T03:35:25Z,5860000,False,,,0,,SUB out: D. Russell,[1626156],1610612742.0,DAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT05M58.00S,2025-11-06T03:32:36.6Z,4,REGULAR,substitution,in,[],1629655,,,1610612742,86,92,2025-11-06T03:35:25Z,5870000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT05M58.00S,2025-11-06T03:32:36.6Z,4,REGULAR,substitution,in,[],1630314,,,1610612742,86,92,2025-11-06T03:35:25Z,5880000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT05M44.00S,2025-11-06T03:35:49.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642843,87.07293035479631,45.83333333333333,1610612742,88,92,2025-11-06T03:35:53Z,5890000,False,-21.0,69.0,1,right,C. Flagg 7' driving Layup (16 PTS),[1642843],1610612742.0,DAL,driving,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),0-8 Center,7.21,Made,,,,,,,,16.0,,,,,,,,,,
600,PT05M18.00S,2025-11-06T03:36:14.2Z,4,REGULAR,3pt,Jump Shot,[],1642847,28.203022339027594,80.88235294117648,1610612740,88,92,2025-11-06T03:38:03Z,5900000,False,-154.0,213.0,1,left,MISS J. Fears 26' pullup 3PT,[1642847],1610612740.0,NOP,pullup,,,Fears,J. Fears,,,,,Above the Break 3,24+ Left Center,26.28,Missed,,,,,,,,,,,,,,,,,,
601,PT05M15.00S,2025-11-06T03:36:17.7Z,4,REGULAR,rebound,offensive,[],1630529,,,1610612740,88,92,2025-11-06T03:36:17Z,5910000,False,,,0,,H. Jones REBOUND (Off:2 Def:3),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,600.0,5.0,3.0,2.0,,,,,,,,,,,,,,
602,PT05M08.00S,2025-11-06T03:36:24.8Z,4,REGULAR,turnover,lost ball,[],1642852,,,1610612740,88,92,2025-11-06T03:36:28Z,5920000,False,,,0,,D. Queen lost ball TURNOVER (3 TO),"[1642852, 1630314]",1610612740.0,NOP,,,,Queen,D. Queen,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,3.0,Williams,1630314.0,,,,
603,PT05M08.00S,2025-11-06T03:36:24.8Z,4,REGULAR,steal,,[],1630314,,,1610612742,88,92,2025-11-06T03:36:26Z,5930000,False,,,0,,B. Williams STEAL (2 STL),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
605,PT05M04.00S,2025-11-06T03:36:38.5Z,4,REGULAR,substitution,out,[],1641722,,,1610612742,88,92,2025-11-06T03:36:45Z,5950000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT05M04.00S,2025-11-06T03:36:38.5Z,4,REGULAR,substitution,in,[],1630180,,,1610612742,88,92,2025-11-06T03:36:45Z,5960000,False,,,0,,SUB in: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT04M57.00S,2025-11-06T03:37:02.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630314,88.64980289093299,57.59803921568627,1610612742,88,92,2025-11-06T03:37:08Z,5970000,False,38.0,54.0,1,right,MISS B. Williams 6' driving Layup - blocked,"[1630314, 1630530]",1610612742.0,DAL,driving,,,Williams,B. Williams,,,,,In The Paint (Non-RA),0-8 Center,6.62,Missed,,,,,Murphy III,1630530.0,,,,,,,,,,,,
608,PT04M57.00S,2025-11-06T03:37:02.8Z,4,REGULAR,block,,[],1630530,,,1610612742,88,92,2025-11-06T03:37:05Z,5980000,False,,,0,,T. Murphy III BLOCK (1 BLK),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
609,PT04M54.00S,2025-11-06T03:37:05.8Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612740,88,92,2025-11-06T03:37:08Z,5990000,False,,,0,,S. Bey REBOUND (Off:1 Def:8),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,,,607.0,9.0,8.0,1.0,,,,,,,,,,,,,,
610,PT04M49.00S,2025-11-06T03:37:15.5Z,4,REGULAR,foul,personal,[],1630314,,,1610612740,88,92,2025-11-06T03:37:23Z,6000000,False,,,0,,B. Williams personal FOUL (2 PF),"[1630314, 1642847]",1610612742.0,DAL,,,,Williams,B. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,,,1155.0,,,,,,,,2.0,0.0,Fears,1642847.0
612,PT04M49.00S,2025-11-06T03:37:24.8Z,4,REGULAR,substitution,out,[],1631108,,,1610612740,88,92,2025-11-06T03:37:38Z,6020000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT04M49.00S,2025-11-06T03:37:24.8Z,4,REGULAR,substitution,out,[],1630314,,,1610612740,88,92,2025-11-06T03:37:38Z,6030000,False,,,0,,SUB out: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT04M49.00S,2025-11-06T03:37:24.8Z,4,REGULAR,substitution,in,[],1630230,,,1610612740,88,92,2025-11-06T03:37:38Z,6040000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT04M49.00S,2025-11-06T03:37:24.8Z,4,REGULAR,substitution,in,[],202691,,,1610612740,88,92,2025-11-06T03:37:38Z,6050000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT04M39.00S,2025-11-06T03:37:51.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,11.645860709592641,37.745098039215684,1610612740,88,92,2025-11-06T03:37:58Z,6060000,False,61.0,57.0,1,left,MISS T. Murphy III 8' floating Shot,[1630530],1610612740.0,NOP,floating,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Right,8.37,Missed,,,,,,,,,,,,,,,,,,
617,PT04M37.00S,2025-11-06T03:37:53.6Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612742,88,92,2025-11-06T03:37:58Z,6070000,False,,,0,,N. Marshall REBOUND (Off:0 Def:4),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Right,,,616.0,4.0,4.0,0.0,,,,,,,,,,,,,,
618,PT04M20.00S,2025-11-06T03:38:10.5Z,4,REGULAR,turnover,bad pass,[],1629023,,,1610612742,88,92,2025-11-06T03:38:16Z,6080000,False,,,0,,P. Washington bad pass TURNOVER (4 TO),"[1629023, 1642852]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,4.0,Queen,1642852.0,,,,
619,PT04M20.00S,2025-11-06T03:38:10.5Z,4,REGULAR,steal,,[],1642852,,,1610612740,88,92,2025-11-06T03:38:12Z,6090000,False,,,0,,D. Queen STEAL (3 STL),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
620,PT04M16.00S,2025-11-06T03:38:15.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630529,7.046649145860711,44.6078431372549,1610612740,88,94,2025-11-06T03:41:59Z,6100000,False,27.0,14.0,1,left,H. Jones running finger roll Layup (12 PTS) (D. Queen 1 AST),"[1630529, 1642852]",1610612740.0,NOP,running finger roll,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,3.03,Made,,,,,,,,12.0,D. Queen,1642852.0,1.0,,,,,,,
622,PT03M57.00S,2025-11-06T03:38:33.3Z,4,REGULAR,3pt,Jump Shot,[],1642843,69.72733245729303,26.96078431372549,1610612742,88,94,2025-11-06T03:42:41Z,6120000,False,-115.0,232.0,1,right,MISS C. Flagg 25' pullup 3PT,[1642843],1610612742.0,DAL,pullup,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Left Center,25.91,Missed,,,,,,,,,,,,,,,,,,
623,PT03M53.00S,2025-11-06T03:38:37.3Z,4,REGULAR,rebound,defensive,[],1642852,,,1610612740,88,94,2025-11-06T03:38:38Z,6130000,False,,,0,,D. Queen REBOUND (Off:0 Def:6),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Left Center,,,622.0,6.0,6.0,0.0,,,,,,,,,,,,,,
624,PT03M43.00S,2025-11-06T03:38:47.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,7.178055190538765,50.0,1610612740,88,96,2025-11-06T03:38:52Z,6140000,False,0.0,15.0,1,left,T. Murphy III driving finger roll Layup (11 PTS) (D. Queen 2 AST),"[1630530, 1642852]",1610612740.0,NOP,driving finger roll,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,1.5,Made,,,,,,,,11.0,D. Queen,1642852.0,2.0,,,,,,,
626,PT03M28.00S,2025-11-06T03:39:02.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642843,88.91261498028909,49.26470588235294,1610612742,90,96,2025-11-06T03:39:06Z,6160000,False,-4.0,52.0,1,right,C. Flagg driving floating Jump Shot (18 PTS),[1642843],1610612742.0,DAL,driving floating,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),0-8 Center,5.18,Made,,,,,,,,18.0,,,,,,,,,,
627,PT03M08.00S,2025-11-06T03:39:22.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642847,12.171484888304862,59.068627450980394,1610612740,90,96,2025-11-06T03:39:27Z,6170000,False,-45.0,62.0,1,left,MISS J. Fears 7' driving Layup,[1642847],1610612740.0,NOP,driving,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,7.67,Missed,,,,,,,,,,,,,,,,,,
628,PT03M04.00S,2025-11-06T03:39:25.4Z,4,REGULAR,rebound,offensive,[],1642852,,,1610612740,90,96,2025-11-06T03:39:25Z,6180000,False,,,0,,D. Queen REBOUND (Off:1 Def:6),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,627.0,7.0,6.0,1.0,,,,,,,,,,,,,,
629,PT03M04.00S,2025-11-06T03:39:25.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642852,5.590000152587891,50.0,1610612740,90,96,2025-11-06T03:44:28Z,6190000,False,0.0,0.0,1,left,MISS D. Queen tip Layup,[1642852],1610612740.0,NOP,tip,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
630,PT03M03.00S,2025-11-06T03:39:26.4Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612742,90,96,2025-11-06T03:44:28Z,6200000,False,,,0,,N. Marshall REBOUND (Off:0 Def:5),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,629.0,5.0,5.0,0.0,,,,,,,,,,,,,,
631,PT02M53.00S,2025-11-06T03:39:36.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,90.22667542706965,58.08823529411765,1610612742,90,96,2025-11-06T03:39:45Z,6210000,False,40.0,39.0,1,right,MISS P. Washington driving Layup,[1629023],1610612742.0,DAL,driving,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,5.64,Missed,,,,,,,,,,,,,,,,,,
632,PT02M52.00S,2025-11-06T03:39:38.7Z,4,REGULAR,rebound,offensive,[],1629655,,,1610612742,90,96,2025-11-06T03:39:38Z,6220000,False,,,0,,D. Gafford REBOUND (Off:3 Def:4),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,631.0,7.0,4.0,3.0,,,,,,,,,,,,,,
633,PT02M52.00S,2025-11-06T03:39:40.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,92.32917214191852,50.49019607843137,1610612742,92,96,2025-11-06T03:47:04Z,6230000,False,2.0,20.0,1,right,D. Gafford putback Layup (10 PTS),[1629655],1610612742.0,DAL,putback,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,1.98,Made,,,,,,,,10.0,,,,,,,,,,
634,PT02M52.00S,2025-11-06T03:39:44.3Z,4,REGULAR,foul,personal,['1freethrow'],1642852,,,1610612742,92,96,2025-11-06T03:39:53Z,6240000,False,,,0,,D. Queen shooting personal FOUL (3 PF) (Gafford 1 FT),"[1642852, 1629655]",1610612740.0,NOP,shooting,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,,,,1155.0,,,,,,,,3.0,0.0,Gafford,1629655.0
636,PT02M52.00S,2025-11-06T03:40:17.5Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1629655,,,1610612742,93,96,2025-11-06T03:46:54Z,6260000,False,,,0,,D. Gafford Free Throw 1 of 1 (11 PTS),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,Made,,,,,,,,11.0,,,,,,,,,,
637,PT02M29.00S,2025-11-06T03:40:49.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,8.09789750328515,55.392156862745104,1610612740,93,96,2025-11-06T03:41:04Z,6270000,False,-27.0,24.0,1,left,MISS T. Murphy III driving reverse Layup,[1630530],1610612740.0,NOP,driving reverse,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,3.59,Missed,,,,,,,,,,,,,,,,,,
638,PT02M28.00S,2025-11-06T03:40:50.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,93,96,2025-11-06T03:41:04Z,6280000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,637.0,,,,,,,,,,,,,,,,,
639,PT02M28.00S,2025-11-06T03:40:53.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612740,93,96,2025-11-06T03:41:08Z,6290000,False,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,1627529.0,,,,,,,,,,,
640,PT02M16.00S,2025-11-06T03:41:15.6Z,4,REGULAR,turnover,out-of-bounds,[],202691,,,1610612742,93,96,2025-11-06T03:41:22Z,6300000,False,,,0,,K. Thompson lost ball out-of-bounds TURNOVER (3 TO),[202691],1610612742.0,DAL,lost ball,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,,,,,,,,,1627529.0,,,,,3.0,,,,,,
641,PT01M56.00S,2025-11-06T03:41:39.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630180,27.94021024967148,78.67647058823529,1610612740,93,96,2025-11-06T03:41:44Z,6310000,False,-143.0,210.0,1,left,MISS S. Bey 25' step back 3PT,[1630180],1610612740.0,NOP,step back,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,25.44,Missed,,,,,,,,,,,,,,,,,,
642,PT01M53.00S,2025-11-06T03:41:42.5Z,4,REGULAR,rebound,defensive,[],202691,,,1610612742,93,96,2025-11-06T03:41:44Z,6320000,False,,,0,,K. Thompson REBOUND (Off:0 Def:4),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,641.0,4.0,4.0,0.0,,,,,,,,,,,,,,
643,PT01M42.00S,2025-11-06T03:41:53.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642843,88.51839684625493,54.90196078431373,1610612742,93,96,2025-11-06T03:42:29Z,6330000,False,25.0,55.0,1,right,MISS C. Flagg 6' fadeaway Shot,[1642843],1610612742.0,DAL,fadeaway,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),0-8 Center,6.06,Missed,,,,,,,,,,,,,,,,,,
644,PT01M40.00S,2025-11-06T03:41:55.5Z,4,REGULAR,rebound,offensive,[],1629655,,,1610612742,93,96,2025-11-06T03:41:59Z,6340000,False,,,0,,D. Gafford REBOUND (Off:4 Def:4),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,643.0,8.0,4.0,4.0,,,,,,,,,,,,,,
645,PT01M40.00S,2025-11-06T03:41:56.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630530,,,1610612742,93,96,2025-11-06T03:42:06Z,6350000,False,,,0,,T. Murphy III shooting personal FOUL (1 PF) (Gafford 2 FT),"[1630530, 1629655]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,1627529.0,,,,,,,,1.0,0.0,Gafford,1629655.0
647,PT01M40.00S,2025-11-06T03:42:36.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629655,,,1610612742,94,96,2025-11-06T03:42:36Z,6370000,False,,,0,,D. Gafford Free Throw 1 of 2 (12 PTS),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,Made,,,,,,,,12.0,,,,,,,,,,
648,PT01M40.00S,2025-11-06T03:42:37.0Z,4,REGULAR,substitution,out,[],202691,,,1610612742,94,96,2025-11-06T03:42:44Z,6380000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT01M40.00S,2025-11-06T03:42:37.0Z,4,REGULAR,substitution,in,[],1631108,,,1610612742,94,96,2025-11-06T03:42:44Z,6390000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT01M40.00S,2025-11-06T03:43:01.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629655,,,1610612742,95,96,2025-11-06T03:43:01Z,6400000,False,,,0,,D. Gafford Free Throw 2 of 2 (13 PTS),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,Made,,,,,,,,13.0,,,,,,,,,,
651,PT01M20.00S,2025-11-06T03:43:23.9Z,4,REGULAR,turnover,lost ball,[],1630530,,,1610612740,95,96,2025-11-06T03:43:44Z,6410000,False,,,0,,T. Murphy III lost ball TURNOVER (3 TO),"[1630530, 1629655]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,3.0,Gafford,1629655.0,,,,
652,PT01M20.00S,2025-11-06T03:43:23.9Z,4,REGULAR,steal,,[],1629655,,,1610612742,95,96,2025-11-06T03:43:25Z,6420000,False,,,0,,D. Gafford STEAL (2 STL),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
653,PT01M18.00S,2025-11-06T03:43:27.3Z,4,REGULAR,turnover,out-of-bounds,[],1629655,,,1610612742,95,96,2025-11-06T03:43:36Z,6430000,False,,,0,,D. Gafford lost ball out-of-bounds TURNOVER (2 TO),[1629655],1610612742.0,DAL,lost ball,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Center,,,,,,,,,1628171.0,,,,,2.0,,,,,,
654,PT01M18.00S,2025-11-06T03:43:45.8Z,4,REGULAR,substitution,out,[],1642847,,,1610612740,95,96,2025-11-06T03:43:54Z,6440000,False,,,0,,SUB out: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT01M18.00S,2025-11-06T03:43:45.8Z,4,REGULAR,substitution,in,[],1630631,,,1610612740,95,96,2025-11-06T03:43:54Z,6450000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT01M06.00S,2025-11-06T03:44:21.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630180,8.360709592641262,50.98039215686274,1610612740,95,98,2025-11-06T03:44:25Z,6470000,False,-5.0,26.0,1,left,S. Bey driving Layup (22 PTS) (T. Murphy III 5 AST),"[1630180, 1630530]",1610612740.0,NOP,driving,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,2.66,Made,,,,,,,,22.0,T. Murphy III,1630530.0,5.0,,,,,,,
659,PT01M06.00S,2025-11-06T03:44:29.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,95,98,2025-11-06T03:44:29Z,6490000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT01M06.00S,2025-11-06T03:45:09.2Z,4,REGULAR,substitution,out,[],1630230,,,1610612742,95,98,2025-11-06T03:45:50Z,6500000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT01M06.00S,2025-11-06T03:45:09.2Z,4,REGULAR,substitution,in,[],202691,,,1610612742,95,98,2025-11-06T03:45:50Z,6510000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M59.40S,2025-11-06T03:46:08.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630530,,,1610612742,95,98,2025-11-06T03:46:27Z,6520000,False,,,0,,T. Murphy III shooting personal FOUL (2 PF) (Flagg 2 FT),"[1630530, 1642843]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1627529.0,,,,,,,,2.0,0.0,Flagg,1642843.0
664,PT00M59.40S,2025-11-06T03:46:39.8Z,4,REGULAR,freethrow,1 of 2,[],1642843,,,1610612742,96,98,2025-11-06T03:46:39Z,6540000,False,,,0,,C. Flagg Free Throw 1 of 2 (19 PTS),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,Made,,,,,,,,19.0,,,,,,,,,,
665,PT00M59.40S,2025-11-06T03:46:40.5Z,4,REGULAR,substitution,out,[],202691,,,1610612742,96,98,2025-11-06T03:46:54Z,6550000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M59.40S,2025-11-06T03:46:40.5Z,4,REGULAR,substitution,in,[],1630230,,,1610612742,96,98,2025-11-06T03:46:54Z,6560000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M59.40S,2025-11-06T03:47:03.9Z,4,REGULAR,freethrow,2 of 2,[],1642843,,,1610612742,97,98,2025-11-06T03:47:03Z,6570000,False,,,0,,C. Flagg Free Throw 2 of 2 (20 PTS),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,Made,,,,,,,,20.0,,,,,,,,,,
668,PT00M46.10S,2025-11-06T03:47:23.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642843,,,1610612740,97,98,2025-11-06T03:47:36Z,6580000,False,,,0,,C. Flagg shooting personal FOUL (1 PF) (Alvarado 2 FT),"[1642843, 1630631]",1610612742.0,DAL,shooting,,,Flagg,C. Flagg,,,,,Mid-Range,8-16 Right,,,,,,,,,1155.0,,,,,,,,1.0,0.0,Alvarado,1630631.0
670,PT00M46.10S,2025-11-06T03:47:48.9Z,4,REGULAR,freethrow,1 of 2,[],1630631,,,1610612740,97,99,2025-11-06T03:47:48Z,6600000,False,,,0,,J. Alvarado Free Throw 1 of 2 (12 PTS),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,Made,,,,,,,,12.0,,,,,,,,,,
671,PT00M46.10S,2025-11-06T03:47:49.4Z,4,REGULAR,substitution,out,[],1630230,,,1610612740,97,99,2025-11-06T03:48:08Z,6610000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M46.10S,2025-11-06T03:47:49.4Z,4,REGULAR,substitution,in,[],202691,,,1610612740,97,99,2025-11-06T03:48:08Z,6620000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
