actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
92,PT06M06.00S,2025-11-11T01:55:22.2Z,1,REGULAR,rebound,offensive,[],1630175,,,1610612749,7,14,2025-11-11T01:55:27Z,920000,False,,,0,,C. Anthony REBOUND (Off:1 Def:0),[1630175],1610612749.0,MIL,,,,,,,Right Corner 3,24+ Right,,,,Anthony,C. Anthony,,,,,,,,,,,,91.0,1.0,0.0,1.0,,
93,PT06M04.00S,2025-11-11T01:55:24.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631260,69.72733245729303,27.450980392156865,1610612749,7,14,2025-11-11T01:55:29Z,930000,False,-113.0,232.0,1,right,MISS A. Green 25' 3PT,[1631260],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Left Center,25.8,Missed,,Green,A. Green,,,,,,,,,,,,,,,,,
94,PT06M02.00S,2025-11-11T01:55:26.1Z,1,REGULAR,rebound,defensive,[],1642843,,,1610612742,7,14,2025-11-11T01:55:29Z,940000,False,,,0,,C. Flagg REBOUND (Off:0 Def:1),[1642843],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,,,,Flagg,C. Flagg,,,,,,,,,,,,93.0,1.0,1.0,0.0,,
95,PT05M46.00S,2025-11-11T01:55:41.8Z,1,REGULAR,3pt,Jump Shot,[],1630314,5.995400788436268,2.941176470588235,1610612742,10,14,2025-11-11T01:55:45Z,950000,False,235.0,4.0,1,left,B. Williams 3PT  (5 PTS) (M. Christie 1 AST),"[1630314, 1631108]",1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,23.53,Made,5.0,Williams,B. Williams,M. Christie,1631108.0,1.0,,,,,,,,,,,,,,
97,PT05M28.00S,2025-11-11T01:55:59.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,82.9993429697766,39.950980392156865,1610612749,10,16,2025-11-11T01:56:19Z,970000,False,-50.0,107.0,1,right,C. Anthony 11' pullup Jump Shot (2 PTS) (G. Antetokounmpo 5 AST),"[1630175, 203507]",1610612749.0,MIL,pullup,,,,,,In The Paint (Non-RA),8-16 Center,11.85,Made,2.0,Anthony,C. Anthony,G. Antetokounmpo,203507.0,5.0,,,,,,,,,,,,,,
99,PT05M13.00S,2025-11-11T01:56:14.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642843,13.485545335085414,50.98039215686274,1610612742,12,16,2025-11-11T01:56:23Z,990000,False,-5.0,74.0,1,left,C. Flagg 7' turnaround Jump Shot (2 PTS),[1642843],1610612742.0,DAL,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,7.45,Made,2.0,Flagg,C. Flagg,,,,,,,,,,,,,,,,,
100,PT04M58.00S,2025-11-11T01:56:30.4Z,1,REGULAR,turnover,bad pass,[],203507,,,1610612749,12,16,2025-11-11T01:56:35Z,1000000,False,,,0,,G. Antetokounmpo bad pass TURNOVER (1 TO),"[203507, 1630314]",1610612749.0,MIL,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,1.0,Williams,1630314.0,,,,,,
101,PT04M58.00S,2025-11-11T01:56:30.4Z,1,REGULAR,steal,,[],1630314,,,1610612742,12,16,2025-11-11T01:56:32Z,1010000,False,,,0,,B. Williams STEAL (1 STL),[1630314],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,
102,PT04M55.00S,2025-11-11T01:56:35.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630314,5.206964520367937,45.588235294117645,1610612742,12,16,2025-11-11T01:56:48Z,1020000,False,22.0,-4.0,1,left,MISS B. Williams running Layup,[1630314],1610612742.0,DAL,running,,,,,,Restricted Area,0-8 Center,2.24,Missed,,Williams,B. Williams,,,,,,,,,,,,,,,,,
103,PT04M54.00S,2025-11-11T01:56:36.0Z,1,REGULAR,rebound,offensive,[],1642843,,,1610612742,12,16,2025-11-11T01:56:48Z,1030000,False,,,0,,C. Flagg REBOUND (Off:1 Def:1),[1642843],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,,Flagg,C. Flagg,,,,,,,,,,,,102.0,2.0,1.0,1.0,,
104,PT04M53.00S,2025-11-11T01:56:39.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642843,5.590000152587891,50.0,1610612742,14,16,2025-11-11T01:56:39Z,1040000,False,0.0,0.0,1,left,C. Flagg tip Layup (4 PTS),[1642843],1610612742.0,DAL,tip,,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,Flagg,C. Flagg,,,,,,,,,,,,,,,,,
105,PT04M53.00S,2025-11-11T01:56:43.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,14,16,2025-11-11T01:56:43Z,1050000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M53.00S,2025-11-11T01:56:45.7Z,1,REGULAR,substitution,out,[],1631108,,,1610612749,14,16,2025-11-11T01:59:35Z,1060000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,,,,,,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,
107,PT04M53.00S,2025-11-11T01:56:45.7Z,1,REGULAR,substitution,out,[],1630314,,,1610612749,14,16,2025-11-11T01:59:35Z,1070000,False,,,0,,SUB out: B. Williams,[1630314],1610612742.0,DAL,,,,,,,,,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,
108,PT04M53.00S,2025-11-11T01:56:45.7Z,1,REGULAR,substitution,out,[],1631260,,,1610612749,14,16,2025-11-11T01:59:35Z,1080000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,,,,,,,,,Green,A. Green,,,,,,,,,,,,,,,,,
109,PT04M53.00S,2025-11-11T01:56:45.7Z,1,REGULAR,substitution,out,[],203507,,,1610612749,14,16,2025-11-11T01:59:35Z,1090000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
110,PT04M53.00S,2025-11-11T01:56:45.7Z,1,REGULAR,substitution,in,[],1626156,,,1610612749,14,16,2025-11-11T01:59:35Z,1100000,False,,,0,,SUB in: D. Russell,[1626156],1610612742.0,DAL,,,,,,,,,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,
111,PT04M53.00S,2025-11-11T01:56:45.7Z,1,REGULAR,substitution,in,[],202691,,,1610612749,14,16,2025-11-11T01:59:35Z,1110000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,,,,,,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,
112,PT04M53.00S,2025-11-11T01:56:45.7Z,1,REGULAR,substitution,in,[],1629599,,,1610612749,14,16,2025-11-11T01:59:35Z,1120000,False,,,0,,SUB in: A. Coffey,[1629599],1610612749.0,MIL,,,,,,,,,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,
113,PT04M53.00S,2025-11-11T01:56:45.7Z,1,REGULAR,substitution,in,[],1628398,,,1610612749,14,16,2025-11-11T01:59:35Z,1130000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,,,,,,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,
114,PT04M36.00S,2025-11-11T01:59:55.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,82.47371879106439,54.65686274509803,1610612749,14,18,2025-11-11T02:48:04Z,1140000,False,23.0,112.0,1,right,C. Anthony 11' fadeaway Jump Shot (4 PTS),[1630175],1610612749.0,MIL,fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,11.46,Made,4.0,Anthony,C. Anthony,,,,,,,,,,,,,,,,,
115,PT04M20.00S,2025-11-11T02:00:10.7Z,1,REGULAR,3pt,Jump Shot,[],202691,31.61957950065703,36.51960784313725,1610612742,14,18,2025-11-11T02:00:14Z,1150000,False,67.0,245.0,1,left,MISS K. Thompson 25' 3PT,[202691],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,25.38,Missed,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,
116,PT04M17.00S,2025-11-11T02:00:13.7Z,1,REGULAR,rebound,defensive,[],1629018,,,1610612749,14,18,2025-11-11T02:00:14Z,1160000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:1),[1629018],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Center,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,115.0,1.0,1.0,0.0,,
117,PT04M03.00S,2025-11-11T02:00:27.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,91.80354796320631,60.049019607843135,1610612749,14,18,2025-11-11T02:00:33Z,1170000,False,50.0,25.0,1,right,MISS G. Trent Jr. driving floating Shot,[1629018],1610612749.0,MIL,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,5.59,Missed,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,
118,PT04M02.00S,2025-11-11T02:00:28.5Z,1,REGULAR,rebound,defensive,[],1642843,,,1610612742,14,18,2025-11-11T02:00:33Z,1180000,False,,,0,,C. Flagg REBOUND (Off:1 Def:2),[1642843],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Flagg,C. Flagg,,,,,,,,,,,,117.0,3.0,2.0,1.0,,
119,PT03M58.00S,2025-11-11T02:00:33.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629599,,,1610612742,14,18,2025-11-11T02:00:45Z,1190000,False,,,0,,A. Coffey shooting personal FOUL (1 PF) (Flagg 2 FT),"[1629599, 1642843]",1610612749.0,MIL,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Coffey,A. Coffey,,,,203593.0,1.0,0.0,Flagg,1642843.0,,,,,,,,,
121,PT03M58.00S,2025-11-11T02:00:57.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1642843,,,1610612742,15,18,2025-11-11T02:00:57Z,1210000,False,,,0,,C. Flagg Free Throw 1 of 2 (5 PTS),[1642843],1610612742.0,DAL,,,,,,,,,,Made,5.0,Flagg,C. Flagg,,,,,,,,,,,,,,,,,
122,PT03M58.00S,2025-11-11T02:00:58.5Z,1,REGULAR,substitution,out,[],1630619,,,1610612742,15,18,2025-11-11T02:01:19Z,1220000,False,,,0,,SUB out: M. Cisse,[1630619],1610612742.0,DAL,,,,,,,,,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,
123,PT03M58.00S,2025-11-11T02:00:58.5Z,1,REGULAR,substitution,out,[],1629018,,,1610612742,15,18,2025-11-11T02:01:19Z,1230000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,,,,,,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,
124,PT03M58.00S,2025-11-11T02:00:58.5Z,1,REGULAR,substitution,in,[],203939,,,1610612742,15,18,2025-11-11T02:01:19Z,1240000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,,,,,,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,
125,PT03M58.00S,2025-11-11T02:00:58.5Z,1,REGULAR,substitution,in,[],1626171,,,1610612742,15,18,2025-11-11T02:01:19Z,1250000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,,,,,,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,
126,PT03M58.00S,2025-11-11T02:01:25.6Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1642843,,,1610612742,16,18,2025-11-11T02:01:25Z,1260000,False,,,0,,C. Flagg Free Throw 2 of 2 (6 PTS),[1642843],1610612742.0,DAL,,,,,,,,,,Made,6.0,Flagg,C. Flagg,,,,,,,,,,,,,,,,,
127,PT03M44.00S,2025-11-11T02:01:41.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,91.01511169513797,56.127450980392155,1610612749,16,18,2025-11-11T02:01:45Z,1270000,False,31.0,32.0,1,right,MISS C. Anthony driving floating Shot,[1630175],1610612749.0,MIL,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,4.43,Missed,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,
128,PT03M42.00S,2025-11-11T02:01:43.0Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612742,16,18,2025-11-11T02:01:43Z,1280000,False,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Marshall,N. Marshall,,,,,,,,,,,,127.0,1.0,1.0,0.0,,
129,PT03M32.00S,2025-11-11T02:01:52.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630230,11.514454664914586,47.30392156862745,1610612742,18,18,2025-11-11T02:01:56Z,1290000,False,13.0,56.0,1,left,N. Marshall turnaround Hook (2 PTS),[1630230],1610612742.0,DAL,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,5.73,Made,2.0,Marshall,N. Marshall,,,,,,,,,,,,,,,,,
130,PT03M24.00S,2025-11-11T02:02:03.1Z,1,REGULAR,foul,personal,['2freethrow'],203939,,,1610612749,18,18,2025-11-11T02:02:21Z,1300000,False,,,0,,D. Powell shooting personal FOUL (1 PF) (Kuzma 2 FT),"[203939, 1628398]",1610612742.0,DAL,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Powell,D. Powell,,,,203593.0,1.0,0.0,Kuzma,1628398.0,,,,,,,,,
132,PT03M24.00S,2025-11-11T02:02:29.7Z,1,REGULAR,freethrow,1 of 2,[],1628398,,,1610612749,18,19,2025-11-11T02:02:29Z,1320000,False,,,0,,K. Kuzma Free Throw 1 of 2 (1 PTS),[1628398],1610612749.0,MIL,,,,,,,,,,Made,1.0,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,
133,PT03M24.00S,2025-11-11T02:02:30.6Z,1,REGULAR,substitution,out,[],1642843,,,1610612749,18,19,2025-11-11T02:02:42Z,1330000,False,,,0,,SUB out: C. Flagg,[1642843],1610612742.0,DAL,,,,,,,,,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,
134,PT03M24.00S,2025-11-11T02:02:30.6Z,1,REGULAR,substitution,in,[],1629023,,,1610612749,18,19,2025-11-11T02:02:42Z,1340000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,,,,,,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,
135,PT03M24.00S,2025-11-11T02:02:52.0Z,1,REGULAR,freethrow,2 of 2,[],1628398,,,1610612749,18,20,2025-11-11T02:02:52Z,1350000,False,,,0,,K. Kuzma Free Throw 2 of 2 (2 PTS),[1628398],1610612749.0,MIL,,,,,,,,,,Made,2.0,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,
136,PT03M13.00S,2025-11-11T02:03:05.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203939,5.995400788436268,45.09803921568628,1610612742,18,20,2025-11-11T02:03:10Z,1360000,False,25.0,4.0,1,left,MISS D. Powell Layup,[203939],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,2.48,Missed,,Powell,D. Powell,,,,,,,,,,,,,,,,,
137,PT03M11.00S,2025-11-11T02:03:07.9Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612749,18,20,2025-11-11T02:03:10Z,1370000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612749.0,MIL,,,,,,,Restricted Area,0-8 Center,,,,Kuzma,K. Kuzma,,,,,,,,,,,,136.0,1.0,1.0,0.0,,
138,PT03M04.00S,2025-11-11T02:03:14.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,89.30683311432325,51.470588235294116,1610612749,18,22,2025-11-11T02:03:19Z,1380000,False,7.0,48.0,1,right,K. Kuzma driving floating Jump Shot (4 PTS),[1628398],1610612749.0,MIL,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,4.86,Made,4.0,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,
139,PT02M48.00S,2025-11-11T02:03:30.1Z,1,REGULAR,3pt,Jump Shot,[],202691,28.991458607095925,72.54901960784314,1610612742,21,22,2025-11-11T02:03:34Z,1390000,False,-113.0,220.0,1,left,K. Thompson 24' 3PT  (3 PTS) (N. Marshall 1 AST),"[202691, 1630230]",1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,24.72,Made,3.0,Thompson,K. Thompson,N. Marshall,1630230.0,1.0,,,,,,,,,,,,,,
141,PT02M36.00S,2025-11-11T02:03:43.0Z,1,REGULAR,turnover,bad pass,[],1630175,,,1610612749,21,22,2025-11-11T02:03:48Z,1410000,False,,,0,,C. Anthony bad pass TURNOVER (1 TO),"[1630175, 1630230]",1610612749.0,MIL,,,,,,,Restricted Area,0-8 Center,,,,Anthony,C. Anthony,,,,,,,,,1.0,Marshall,1630230.0,,,,,,
142,PT02M36.00S,2025-11-11T02:03:43.0Z,1,REGULAR,steal,,[],1630230,,,1610612742,21,22,2025-11-11T02:03:44Z,1420000,False,,,0,,N. Marshall STEAL (1 STL),[1630230],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,
143,PT02M33.00S,2025-11-11T02:03:46.1Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",202691,27.54599211563732,77.45098039215686,1610612742,24,22,2025-11-11T02:03:58Z,1430000,False,-137.0,206.0,1,left,K. Thompson 24' 3PT running pullup (6 PTS) (N. Marshall 2 AST),"[202691, 1630230]",1610612742.0,DAL,running pullup,,,,,,Above the Break 3,24+ Left Center,24.79,Made,6.0,Thompson,K. Thompson,N. Marshall,1630230.0,2.0,,,,,,,,,,,,,,
145,PT02M20.00S,2025-11-11T02:03:58.9Z,1,REGULAR,turnover,bad pass,[],1630175,,,1610612749,24,22,2025-11-11T02:04:03Z,1450000,False,,,0,,C. Anthony bad pass TURNOVER (2 TO),"[1630175, 1626156]",1610612749.0,MIL,,,,,,,Mid-Range,16-24 Left Center,,,,Anthony,C. Anthony,,,,,,,,,2.0,Russell,1626156.0,,,,,,
146,PT02M20.00S,2025-11-11T02:03:58.9Z,1,REGULAR,steal,,[],1626156,,,1610612742,24,22,2025-11-11T02:06:11Z,1460000,False,,,0,,D. Russell STEAL (1 STL),[1626156],1610612742.0,DAL,,,,,,,Mid-Range,16-24 Left Center,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,
147,PT02M16.00S,2025-11-11T02:04:02.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626156,6.258212877792378,53.92156862745098,1610612742,26,22,2025-11-11T02:04:09Z,1470000,False,-20.0,6.0,1,left,D. Russell running Layup (2 PTS) (K. Thompson 1 AST),"[1626156, 202691]",1610612742.0,DAL,running,,,,,,Restricted Area,0-8 Center,2.06,Made,2.0,Russell,D. Russell,K. Thompson,202691.0,1.0,,,,,,,,,,,,,,
149,PT01M53.00S,2025-11-11T02:04:26.1Z,1,REGULAR,2pt,Jump Shot,[],1626167,73.27529566360053,41.911764705882355,1610612749,26,22,2025-11-11T02:04:30Z,1490000,False,-40.0,199.0,1,right,MISS M. Turner 20' Jump Shot,[1626167],1610612749.0,MIL,,,,,,,Mid-Range,16-24 Center,20.28,Missed,,Turner,M. Turner,,,,,,,,,,,,,,,,,
150,PT01M52.00S,2025-11-11T02:04:27.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,26,22,2025-11-11T02:04:30Z,1500000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,149.0,,,,,
152,PT01M52.00S,2025-11-11T02:04:34.2Z,1,REGULAR,substitution,out,[],1626167,,,1610612742,26,22,2025-11-11T02:04:44Z,1520000,False,,,0,,SUB out: M. Turner,[1626167],1610612749.0,MIL,,,,,,,,,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,
153,PT01M52.00S,2025-11-11T02:04:34.2Z,1,REGULAR,substitution,in,[],203507,,,1610612742,26,22,2025-11-11T02:04:44Z,1530000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
154,PT01M42.00S,2025-11-11T02:05:00.2Z,1,REGULAR,2pt,Hook,[],1629023,13.354139290407357,30.88235294117647,1610612742,28,22,2025-11-11T02:05:06Z,1540000,False,96.0,73.0,1,left,P. Washington 12' turnaround Hook (2 PTS),[1629023],1610612742.0,DAL,turnaround,,,,,,Mid-Range,8-16 Right,12.03,Made,2.0,Washington,P. Washington,,,,,,,,,,,,,,,,,
155,PT01M28.00S,2025-11-11T02:05:15.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629599,90.22667542706965,43.38235294117647,1610612749,28,22,2025-11-11T02:05:21Z,1550000,False,-33.0,39.0,1,right,MISS A. Coffey driving floating Shot,[1629599],1610612749.0,MIL,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,5.15,Missed,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,
156,PT01M26.00S,2025-11-11T02:05:17.1Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,28,22,2025-11-11T02:05:21Z,1560000,False,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Washington,P. Washington,,,,,,,,,,,,155.0,2.0,2.0,0.0,,
157,PT01M25.00S,2025-11-11T02:05:18.4Z,1,REGULAR,turnover,lost ball,[],1630230,,,1610612742,28,22,2025-11-11T02:05:24Z,1570000,False,,,0,,N. Marshall lost ball TURNOVER (1 TO),"[1630230, 1630175]",1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,,,,Marshall,N. Marshall,,,,,,,,,1.0,Anthony,1630175.0,,,,,,
158,PT01M25.00S,2025-11-11T02:05:18.4Z,1,REGULAR,steal,,[],1630175,,,1610612749,28,22,2025-11-11T02:05:20Z,1580000,False,,,0,,C. Anthony STEAL (1 STL),[1630175],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Left Center,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,
159,PT01M20.00S,2025-11-11T02:05:23.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629599,94.95729303547962,2.941176470588235,1610612749,28,22,2025-11-11T03:04:09Z,1590000,False,-235.0,-5.0,1,right,MISS A. Coffey 3PT,[1629599],1610612749.0,MIL,,,,,,,Left Corner 3,24+ Left,23.54,Missed,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,
160,PT01M15.00S,2025-11-11T02:05:28.4Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,28,22,2025-11-11T02:05:28Z,1600000,False,,,0,,B. Portis REBOUND (Off:1 Def:0),[1626171],1610612749.0,MIL,,,,,,,Left Corner 3,24+ Left,,,,Portis,B. Portis,,,,,,,,,,,,159.0,1.0,0.0,1.0,,
161,PT01M15.00S,2025-11-11T02:05:27.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626171,94.40999984741211,50.0,1610612749,28,24,2025-11-11T02:05:27Z,1610000,False,0.0,0.0,1,right,B. Portis tip Layup (2 PTS),[1626171],1610612749.0,MIL,tip,,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,Portis,B. Portis,,,,,,,,,,,,,,,,,
162,PT00M58.80S,2025-11-11T02:05:43.9Z,1,REGULAR,3pt,Jump Shot,[],202691,28.86005256241787,16.176470588235293,1610612742,28,24,2025-11-11T02:05:49Z,1620000,False,169.0,219.0,1,left,MISS K. Thompson 27' 3PT,[202691],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Right Center,27.65,Missed,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,
163,PT00M56.60S,2025-11-11T02:05:46.1Z,1,REGULAR,rebound,defensive,[],1630175,,,1610612749,28,24,2025-11-11T02:05:49Z,1630000,False,,,0,,C. Anthony REBOUND (Off:1 Def:1),[1630175],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Right Center,,,,Anthony,C. Anthony,,,,,,,,,,,,162.0,2.0,1.0,1.0,,
164,PT00M51.80S,2025-11-11T02:05:54.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629023,,,1610612749,28,24,2025-11-11T02:06:03Z,1640000,False,,,0,,P. Washington shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1629023, 203507]",1610612742.0,DAL,shooting,,,,,,Mid-Range,8-16 Left,,,,Washington,P. Washington,,,,1146.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
166,PT00M51.80S,2025-11-11T02:06:28.0Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],203507,,,1610612749,28,24,2025-11-11T02:06:28Z,1660000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,,,,,,,Missed,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
167,PT00M51.80S,2025-11-11T02:06:28.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,28,24,2025-11-11T02:06:28Z,1670000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,166.0,,,,,
168,PT00M51.80S,2025-11-11T02:06:28.7Z,1,REGULAR,substitution,out,[],1629023,,,1610612749,28,24,2025-11-11T02:06:49Z,1680000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,,,,,,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,
169,PT00M51.80S,2025-11-11T02:06:28.7Z,1,REGULAR,substitution,in,[],1642843,,,1610612749,28,24,2025-11-11T02:06:49Z,1690000,False,,,0,,SUB in: C. Flagg,[1642843],1610612742.0,DAL,,,,,,,,,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,
170,PT00M51.80S,2025-11-11T02:06:28.0Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],203507,,,1610612749,28,24,2025-11-11T02:07:06Z,1700000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,,,,,,,Missed,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
171,PT00M49.70S,2025-11-11T02:06:30.1Z,1,REGULAR,rebound,defensive,[],1642843,,,1610612742,28,24,2025-11-11T02:07:06Z,1710000,False,,,0,,C. Flagg REBOUND (Off:1 Def:3),[1642843],1610612742.0,DAL,,,,,,,,,,,,Flagg,C. Flagg,,,,,,,,,,,,170.0,4.0,3.0,1.0,,
