actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
351,PT09M54.00S,2026-02-04T02:29:43.2Z,3,REGULAR,foul,personal,[],1627759,,,1610612742,48,56,2026-02-04T02:30:13Z,3420000,False,,,0,,J. Brown personal FOUL (2 PF),"[1627759, 1642843]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1629178.0,,,,2.0,0.0,Flagg,1642843.0,,
353,PT09M44.00S,2026-02-04T02:30:09.5Z,3,REGULAR,3pt,Jump Shot,[],1631108,21.50131406044678,9.558823529411764,1610612742,48,56,2026-02-04T02:30:15Z,3440000,False,202.0,150.0,1,left,MISS M. Christie 25' 3PT,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,25.15,Missed,,,,,,,,,,,,,,,,,,
354,PT09M41.00S,2026-02-04T02:30:12.8Z,3,REGULAR,rebound,offensive,[],203939,,,1610612742,48,56,2026-02-04T02:30:12Z,3450000,False,,,0,,D. Powell REBOUND (Off:2 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Right Center,,,353.0,2.0,0.0,2.0,,,,,,,,,,,,,,
355,PT09M39.00S,2026-02-04T02:30:14.5Z,3,REGULAR,turnover,bad pass,[],203939,,,1610612742,48,56,2026-02-04T02:30:18Z,3460000,False,,,0,,D. Powell bad pass TURNOVER (1 TO),"[203939, 1630573]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,Mid-Range,16-24 Left,,,,,,,1.0,Hauser,1630573.0,,,,,,,,,,,
356,PT09M39.00S,2026-02-04T02:30:14.5Z,3,REGULAR,steal,,[],1630573,,,1610612738,48,56,2026-02-04T02:30:15Z,3470000,False,,,0,,S. Hauser STEAL (1 STL),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
357,PT09M34.00S,2026-02-04T02:30:18.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631248,92.72339027595268,54.65686274509803,1610612738,48,56,2026-02-04T02:30:25Z,3480000,False,23.0,16.0,1,right,MISS B. Scheierman running Layup - blocked,"[1631248, 1642843]",1610612738.0,BOS,running,,,Scheierman,B. Scheierman,,,,,Restricted Area,0-8 Center,2.82,Missed,,,,,,,,,,,,,,,,,Flagg,1642843.0
358,PT09M34.00S,2026-02-04T02:30:18.9Z,3,REGULAR,block,,[],1642843,,,1610612738,48,56,2026-02-04T02:30:20Z,3490000,False,,,0,,C. Flagg BLOCK (2 BLK),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
359,PT09M31.00S,2026-02-04T02:30:21.9Z,3,REGULAR,rebound,offensive,[],1628401,,,1610612738,48,56,2026-02-04T02:30:21Z,3500000,False,,,0,,D. White REBOUND (Off:2 Def:0),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,357.0,2.0,0.0,2.0,,,,,,,,,,,,,,
360,PT09M28.00S,2026-02-04T02:30:25.5Z,3,REGULAR,foul,personal,[],1630230,,,1610612738,48,56,2026-02-04T02:30:31Z,3510000,False,,,0,,N. Marshall personal FOUL (1 PF),"[1630230, 1630573]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,203593.0,,,,1.0,0.0,Hauser,1630573.0,,
363,PT09M15.00S,2026-02-04T02:31:13.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627759,85.28252299605782,40.75137867647059,1610612738,48,58,2026-02-04T02:31:18Z,3540000,False,-46.0,86.0,1,right,J. Brown 9' driving floating Jump Shot (23 PTS),[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,9.74,Made,,,,,,,,23.0,,,,,,,,,,
364,PT08M56.00S,2026-02-04T02:31:31.8Z,3,REGULAR,2pt,Jump Shot,[],1628997,9.067017082785808,13.013174019607842,1610612742,48,58,2026-02-04T02:31:39Z,3550000,False,185.0,33.0,1,left,MISS C. Martin 18' Jump Shot,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right,18.78,Missed,,,,,,,,,,,,,,,,,,
365,PT08M52.00S,2026-02-04T02:31:35.8Z,3,REGULAR,rebound,defensive,[],1631248,,,1610612738,48,58,2026-02-04T02:31:39Z,3560000,False,,,0,,B. Scheierman REBOUND (Off:1 Def:5),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Mid-Range,16-24 Right,,,364.0,6.0,5.0,1.0,,,,,,,,,,,,,,
366,PT08M44.00S,2026-02-04T02:31:43.5Z,3,REGULAR,turnover,out-of-bounds,[],1628401,,,1610612738,48,58,2026-02-04T02:31:49Z,3570000,False,,,0,,D. White bad pass out-of-bounds TURNOVER (3 TO),[1628401],1610612738.0,BOS,bad pass,,,White,D. White,,,,,Mid-Range,8-16 Left,,,,,,,3.0,,,,201638.0,,,,,,,,,
367,PT08M32.00S,2026-02-04T02:32:05.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631108,32.670827858081466,51.470588235294116,1610612742,51,58,2026-02-04T02:32:19Z,3580000,False,-7.0,255.0,1,left,M. Christie 25' 3PT  (5 PTS) (C. Martin 3 AST),"[1631108, 1628997]",1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Center,25.47,Made,,,,,,,,5.0,,C. Martin,1628997.0,3.0,,,,,,
369,PT08M12.00S,2026-02-04T02:32:25.1Z,3,REGULAR,3pt,Jump Shot,[],1630573,73.14388961892247,81.86274509803921,1610612738,51,61,2026-02-04T02:32:29Z,3600000,False,159.0,200.0,1,right,S. Hauser 25' 3PT  (8 PTS) (D. White 3 AST),"[1630573, 1628401]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,25.56,Made,,,,,,,,8.0,,D. White,1628401.0,3.0,,,,,,
371,PT07M52.00S,2026-02-04T02:32:44.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,13.354139290407357,50.98039215686274,1610612742,53,61,2026-02-04T02:32:48Z,3620000,False,-5.0,73.0,1,left,N. Marshall 7' driving floating Jump Shot (6 PTS),[1630230],1610612742.0,DAL,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,7.32,Made,,,,,,,,6.0,,,,,,,,,,
372,PT07M36.00S,2026-02-04T02:33:01.3Z,3,REGULAR,3pt,Jump Shot,[],1631248,77.66097240473061,12.522977941176471,1610612738,53,64,2026-02-04T02:33:06Z,3630000,False,-187.0,157.0,1,right,B. Scheierman 24' 3PT  (3 PTS) (D. White 4 AST),"[1631248, 1628401]",1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Left Center,24.48,Made,,,,,,,,3.0,,D. White,1628401.0,4.0,,,,,,
374,PT07M25.00S,2026-02-04T02:33:11.8Z,3,REGULAR,3pt,Jump Shot,[],1630230,26.62614980289093,84.55882352941177,1610612742,56,64,2026-02-04T02:33:17Z,3650000,False,-173.0,198.0,1,left,N. Marshall 26' 3PT pullup (9 PTS) (M. Christie 2 AST),"[1630230, 1631108]",1610612742.0,DAL,pullup,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,26.26,Made,,,,,,,,9.0,,M. Christie,1631108.0,2.0,,,,,,
376,PT07M13.00S,2026-02-04T02:33:24.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629674,93.69250985545335,48.713235294117645,1610612738,56,66,2026-02-04T02:33:29Z,3670000,False,-6.0,7.0,1,right,N. Queta cutting DUNK (4 PTS) (J. Brown 2 AST),"[1629674, 1627759]",1610612738.0,BOS,cutting,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,0.93,Made,,,,,,,,4.0,,J. Brown,1627759.0,2.0,,,,,,
378,PT06M56.00S,2026-02-04T02:33:40.7Z,3,REGULAR,3pt,Jump Shot,[],1631108,24.52365308804205,89.95098039215686,1610612742,56,66,2026-02-04T02:35:51Z,3690000,False,-200.0,178.0,1,left,MISS M. Christie 26' 3PT,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,26.76,Missed,,,,,,,,,,,,,,,,,,
379,PT06M54.00S,2026-02-04T02:33:42.7Z,3,REGULAR,rebound,defensive,[],1629674,,,1610612738,56,66,2026-02-04T02:33:44Z,3700000,False,,,0,,N. Queta REBOUND (Off:0 Def:5),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Left Center,,,378.0,5.0,5.0,0.0,,,,,,,,,,,,,,
380,PT06M45.00S,2026-02-04T02:33:53.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629674,92.19776609724047,50.98039215686274,1610612738,56,68,2026-02-04T02:33:58Z,3710000,False,5.0,21.0,1,right,N. Queta cutting finger roll Layup (6 PTS) (J. Brown 3 AST),"[1629674, 1627759]",1610612738.0,BOS,cutting finger roll,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,,,,6.0,,J. Brown,1627759.0,3.0,,,,,,
382,PT06M45.00S,2026-02-04T02:33:56.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,56,68,2026-02-04T02:33:56Z,3730000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT06M45.00S,2026-02-04T02:35:33.6Z,3,REGULAR,substitution,out,[],1631108,,,1610612742,56,68,2026-02-04T02:37:20Z,3740000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT06M45.00S,2026-02-04T02:35:33.6Z,3,REGULAR,substitution,out,[],203939,,,1610612742,56,68,2026-02-04T02:37:20Z,3750000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT06M45.00S,2026-02-04T02:35:33.6Z,3,REGULAR,substitution,out,[],1628401,,,1610612742,56,68,2026-02-04T02:37:20Z,3760000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT06M45.00S,2026-02-04T02:35:33.6Z,3,REGULAR,substitution,in,[],202691,,,1610612742,56,68,2026-02-04T02:37:20Z,3770000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M45.00S,2026-02-04T02:35:33.6Z,3,REGULAR,substitution,in,[],1630619,,,1610612742,56,68,2026-02-04T02:37:20Z,3780000,False,,,0,,SUB in: M. Cisse,[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT06M45.00S,2026-02-04T02:35:33.6Z,3,REGULAR,substitution,in,[],1630202,,,1610612742,56,68,2026-02-04T02:37:20Z,3790000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT06M33.00S,2026-02-04T02:37:41.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630619,7.703679369250986,48.77450980392157,1610612742,58,68,2026-02-04T02:38:05Z,3800000,False,6.0,20.0,1,left,M. Cisse alley-oop DUNK (4 PTS) (C. Flagg 5 AST),"[1630619, 1642843]",1610612742.0,DAL,alley-oop,,,Cisse,M. Cisse,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,,,4.0,,C. Flagg,1642843.0,5.0,,,,,,
391,PT06M14.00S,2026-02-04T02:38:03.1Z,3,REGULAR,turnover,out-of-bounds,[],1630202,,,1610612738,58,68,2026-02-04T02:38:08Z,3820000,False,,,0,,P. Pritchard bad pass out-of-bounds TURNOVER (2 TO),[1630202],1610612738.0,BOS,bad pass,,,Pritchard,P. Pritchard,,,,,Mid-Range,8-16 Left,,,,,,,2.0,,,,1629178.0,,,,,,,,,
392,PT06M03.00S,2026-02-04T02:38:18.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642843,9.017739816031538,56.372549019607845,1610612742,58,68,2026-02-04T02:38:58Z,3830000,False,-32.0,32.0,1,left,MISS C. Flagg driving Layup - blocked,"[1642843, 1629674]",1610612742.0,DAL,driving,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),0-8 Center,4.54,Missed,,,,,,,,,,,,,,,,,Queta,1629674.0
393,PT06M03.00S,2026-02-04T02:38:18.1Z,3,REGULAR,block,,[],1629674,,,1610612742,58,68,2026-02-04T02:38:19Z,3840000,False,,,0,,N. Queta BLOCK (1 BLK),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
399,PT06M01.00S,2026-02-04T02:38:20.1Z,3,REGULAR,rebound,offensive,[],1630619,,,1610612742,58,68,2026-02-04T03:10:54Z,3845000,False,,,0,,M. Cisse REBOUND (Off:1 Def:0),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,In The Paint (Non-RA),0-8 Center,,,392.0,1.0,0.0,1.0,,,,,,,,,,,,,,
394,PT06M00.00S,2026-02-04T02:38:30.4Z,3,REGULAR,substitution,out,[],1629674,,,1610612742,58,68,2026-02-04T02:38:32Z,3850000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M00.00S,2026-02-04T02:38:30.4Z,3,REGULAR,substitution,in,[],1630568,,,1610612742,58,68,2026-02-04T02:38:32Z,3860000,False,,,0,,SUB in: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT06M00.00S,2026-02-04T02:38:53.6Z,3,REGULAR,jumpball,recovered,[],1630230,,,1610612742,58,68,2026-02-04T02:40:02Z,3870000,False,,,0,,Jump Ball M. Cisse vs. J. Brown: Tip to N. Marshall,"[1630230, 1630619, 1627759]",1610612742.0,DAL,heldball,N. Marshall,1630230.0,Marshall,N. Marshall,Cisse,1630619.0,Brown,1627759.0,,,,,,,,,,,,,,,,,,,,,,
521,PT05M51.00S,2026-02-04T02:38:59.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630230,11.613009198423129,56.127450980392155,1610612742,58,68,2026-02-04T03:01:22Z,3905000,False,-31.0,57.0,1,left,MISS N. Marshall 6' driving Layup - blocked,"[1630230, 1630568]",1610612742.0,DAL,driving,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,6.44,Missed,,,,,,,,,,,,,,,,,Garza,1630568.0
522,PT05M51.00S,2026-02-04T02:38:59.8Z,3,REGULAR,block,,[],1630568,,,1610612742,58,68,2026-02-04T03:01:01Z,3912500,False,,,0,,L. Garza BLOCK (1 BLK),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
523,PT05M49.00S,2026-02-04T02:39:01.8Z,3,REGULAR,rebound,defensive,[],1630573,,,1610612738,58,68,2026-02-04T03:01:22Z,3916250,False,,,0,,S. Hauser REBOUND (Off:0 Def:4),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),0-8 Center,,,521.0,4.0,4.0,0.0,,,,,,,,,,,,,,
402,PT05M45.00S,2026-02-04T02:39:06.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,92.32917214191852,52.450980392156865,1610612738,58,70,2026-02-04T02:59:55Z,3920000,False,12.0,20.0,1,right,J. Brown running Layup (25 PTS) (P. Pritchard 2 AST),"[1627759, 1630202]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.31,Made,,,,,,,,25.0,,P. Pritchard,1630202.0,2.0,,,,,,
404,PT05M31.00S,2026-02-04T02:39:19.3Z,3,REGULAR,3pt,Jump Shot,[],202691,23.209592641261498,88.72549019607843,1610612742,58,70,2026-02-04T02:39:24Z,3940000,False,-194.0,166.0,1,left,MISS K. Thompson 25' 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,25.48,Missed,,,,,,,,,,,,,,,,,,
405,PT05M28.00S,2026-02-04T02:39:22.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,58,70,2026-02-04T02:39:24Z,3950000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,404.0,,,,,,,,,,,,,,,,,
407,PT05M18.00S,2026-02-04T02:39:48.9Z,3,REGULAR,foul,personal,[],1628997,,,1610612738,58,70,2026-02-04T02:40:03Z,3970000,False,,,0,,C. Martin personal FOUL (2 PF),"[1628997, 1627759]",1610612742.0,DAL,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1629178.0,,,,2.0,0.0,Brown,1627759.0,,
409,PT05M18.00S,2026-02-04T02:39:58.7Z,3,REGULAR,substitution,out,[],1630619,,,1610612738,58,70,2026-02-04T02:40:04Z,3990000,False,,,0,,SUB out: M. Cisse,[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M18.00S,2026-02-04T02:39:58.7Z,3,REGULAR,substitution,out,[],1630573,,,1610612738,58,70,2026-02-04T02:40:04Z,4000000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M18.00S,2026-02-04T02:39:58.7Z,3,REGULAR,substitution,in,[],1629655,,,1610612738,58,70,2026-02-04T02:40:04Z,4010000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M18.00S,2026-02-04T02:39:58.7Z,3,REGULAR,substitution,in,[],1642864,,,1610612738,58,70,2026-02-04T02:40:04Z,4020000,False,,,0,,SUB in: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M18.00S,2026-02-04T02:39:58.7Z,3,REGULAR,substitution,out,[],1630230,,,1610612738,58,70,2026-02-04T02:40:38Z,4025000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M18.00S,2026-02-04T02:39:58.7Z,3,REGULAR,substitution,in,[],1642939,,,1610612738,58,70,2026-02-04T02:40:38Z,4027500,False,,,0,,SUB in: M. Kelly,[1642939],1610612742.0,DAL,,,,Kelly,M. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M04.00S,2026-02-04T02:40:31.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,89.83245729303549,44.6078431372549,1610612738,58,70,2026-02-04T02:44:34Z,4050000,False,-27.0,43.0,1,right,MISS P. Pritchard driving Layup - blocked,"[1630202, 1629655]",1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,5.09,Missed,,,,,,,,,,,,,,,,,Gafford,1629655.0
416,PT05M04.00S,2026-02-04T02:40:31.2Z,3,REGULAR,block,,[],1629655,,,1610612738,58,70,2026-02-04T02:40:33Z,4060000,False,,,0,,D. Gafford BLOCK (2 BLK),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
417,PT05M02.00S,2026-02-04T02:40:33.2Z,3,REGULAR,rebound,offensive,[],1642864,,,1610612738,58,70,2026-02-04T02:41:34Z,4070000,False,,,0,,H. González REBOUND (Off:1 Def:3),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,In The Paint (Non-RA),0-8 Center,,,415.0,4.0,3.0,1.0,,,,,,,,,,,,,,
418,PT05M02.00S,2026-02-04T02:40:35.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642864,94.40999984741211,50.0,1610612738,58,70,2026-02-04T02:43:56Z,4072500,False,0.0,0.0,1,right,MISS H. González tip Layup,[1642864],1610612738.0,BOS,tip,,,González,H. González,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
419,PT05M02.00S,2026-02-04T02:40:35.2Z,3,REGULAR,rebound,offensive,[],1630568,,,1610612738,58,70,2026-02-04T02:49:15Z,4073750,False,,,0,,L. Garza REBOUND (Off:2 Def:0),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,418.0,2.0,0.0,2.0,,,,,,,,,,,,,,
464,PT05M02.00S,2026-02-04T02:40:35.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630568,91.77069645203679,51.470588235294116,1610612738,58,70,2026-02-04T02:48:39Z,4074375,False,7.0,25.0,1,right,MISS L. Garza tip Layup,[1630568],1610612738.0,BOS,tip,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,,,,,,,
465,PT05M02.00S,2026-02-04T02:40:35.6Z,3,REGULAR,rebound,offensive,[],1630568,,,1610612738,58,70,2026-02-04T02:48:39Z,4074687,False,,,0,,L. Garza REBOUND (Off:3 Def:0),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,464.0,3.0,0.0,3.0,,,,,,,,,,,,,,
420,PT05M01.00S,2026-02-04T02:40:36.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630568,94.40999984741211,50.0,1610612738,58,70,2026-02-04T02:48:39Z,4075000,False,0.0,0.0,1,right,MISS L. Garza tip Layup,[1630568],1610612738.0,BOS,tip,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
421,PT05M00.00S,2026-02-04T02:40:37.1Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612742,58,70,2026-02-04T02:41:23Z,4077500,False,,,0,,D. Gafford REBOUND (Off:2 Def:4),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,420.0,6.0,4.0,2.0,,,,,,,,,,,,,,
424,PT04M49.00S,2026-02-04T02:40:46.7Z,3,REGULAR,foul,personal,['2freethrow'],1642864,,,1610612742,58,70,2026-02-04T02:41:00Z,4120000,False,,,0,,H. González shooting personal FOUL (1 PF) (Flagg 2 FT),"[1642864, 1642843]",1610612738.0,BOS,shooting,,,González,H. González,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1629178.0,,,,1.0,0.0,Flagg,1642843.0,,
426,PT04M49.00S,2026-02-04T02:41:13.2Z,3,REGULAR,freethrow,1 of 2,[],1642843,,,1610612742,59,70,2026-02-04T02:41:13Z,4140000,False,,,0,,C. Flagg Free Throw 1 of 2 (17 PTS),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,Made,,,,,,,,17.0,,,,,,,,,,
427,PT04M49.00S,2026-02-04T02:41:31.8Z,3,REGULAR,freethrow,2 of 2,[],1642843,,,1610612742,60,70,2026-02-04T02:41:31Z,4150000,False,,,0,,C. Flagg Free Throw 2 of 2 (18 PTS),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,Made,,,,,,,,18.0,,,,,,,,,,
428,PT04M32.00S,2026-02-04T02:41:50.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,92.06636005256242,55.392156862745104,1610612738,60,70,2026-02-04T02:45:51Z,4160000,False,27.0,22.0,1,right,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,3.49,Missed,,,,,,,,,,,,,,,,,,
429,PT04M32.00S,2026-02-04T02:41:50.8Z,3,REGULAR,rebound,offensive,[],1630568,,,1610612738,60,70,2026-02-04T02:45:51Z,4170000,False,,,0,,L. Garza REBOUND (Off:4 Def:0),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,428.0,4.0,0.0,4.0,,,,,,,,,,,,,,
430,PT04M29.00S,2026-02-04T02:41:54.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642864,91.67214191852825,50.0,1610612738,60,72,2026-02-04T02:42:46Z,4180000,False,0.0,26.0,1,right,H. González Layup (2 PTS) (L. Garza 1 AST),"[1642864, 1630568]",1610612738.0,BOS,,,,González,H. González,,,,,Restricted Area,0-8 Center,2.58,Made,,,,,,,,2.0,,L. Garza,1630568.0,1.0,,,,,,
432,PT04M29.00S,2026-02-04T02:41:57.1Z,3,REGULAR,foul,personal,['1freethrow'],1642939,,,1610612738,60,72,2026-02-04T02:42:09Z,4200000,False,,,0,,M. Kelly shooting personal FOUL (2 PF) (González 1 FT),"[1642939, 1642864]",1610612742.0,DAL,shooting,,,Kelly,M. Kelly,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1629178.0,,,,2.0,0.0,González,1642864.0,,
434,PT04M29.00S,2026-02-04T02:42:30.1Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1642864,,,1610612738,60,72,2026-02-04T02:42:30Z,4220000,False,,,0,,MISS H. González Free Throw 1 of 1,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
435,PT04M27.00S,2026-02-04T02:42:31.5Z,3,REGULAR,rebound,defensive,[],1642843,,,1610612742,60,72,2026-02-04T02:42:31Z,4230000,False,,,0,,C. Flagg REBOUND (Off:0 Def:6),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,434.0,6.0,6.0,0.0,,,,,,,,,,,,,,
436,PT04M11.00S,2026-02-04T02:42:47.8Z,3,REGULAR,foul,personal,['3freethrow'],1627759,,,1610612742,60,72,2026-02-04T02:43:11Z,4240000,False,,,0,,J. Brown shooting personal FOUL (3 PF) (Flagg 3 FT),"[1627759, 1642843]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,203593.0,,,,3.0,0.0,Flagg,1642843.0,,
