actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,pointsTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
646,PT05M42.00S,2025-10-25T02:43:51.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642843,8.672798948751643,47.12392769607843,1610612742,99,103,2025-10-25T02:43:57Z,6430000,False,14.0,29.0,1,left,MISS C. Flagg driving Layup,[1642843],1610612742.0,DAL,driving,,,Flagg,C. Flagg,,,,,Restricted Area,0-8 Center,,,,3.24,Missed,,,,,,,,,,,,,,,
647,PT05M40.00S,2025-10-25T02:43:53.9Z,4,REGULAR,rebound,defensive,[],1642259,,,1610612764,99,103,2025-10-25T02:43:57Z,6440000,False,,,0,,A. Sarr REBOUND (Off:1 Def:4),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,646.0,5.0,4.0,1.0,,,,,,,,,,,
648,PT05M39.00S,2025-10-25T02:43:54.4Z,4,REGULAR,turnover,bad pass,[],1642259,,,1610612764,99,103,2025-10-25T02:43:59Z,6450000,False,,,0,,A. Sarr bad pass TURNOVER (4 TO),"[1642259, 1629023]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Right Center,4.0,Washington,1629023.0,,,,,,,,,,,,,,,,,
649,PT05M39.00S,2025-10-25T02:43:54.4Z,4,REGULAR,steal,,[],1629023,,,1610612742,99,103,2025-10-25T02:43:56Z,6460000,False,,,0,,P. Washington STEAL (2 STL),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
650,PT05M36.00S,2025-10-25T02:43:57.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629023,17.871222076215506,58.19163602941176,1610612742,99,103,2025-10-25T02:44:37Z,6470000,False,-41.0,115.0,1,left,MISS P. Washington 12' floating Shot,[1629023],1610612742.0,DAL,floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,,,,12.26,Missed,,,,,,,,,,,,,,,
651,PT05M35.00S,2025-10-25T02:43:58.0Z,4,REGULAR,rebound,defensive,[],1642259,,,1610612764,99,103,2025-10-25T02:44:37Z,6480000,False,,,0,,A. Sarr REBOUND (Off:1 Def:5),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Center,,,,,,650.0,6.0,5.0,1.0,,,,,,,,,,,
652,PT05M28.00S,2025-10-25T02:44:04.8Z,4,REGULAR,3pt,Jump Shot,[],203114,79.58278580814718,92.40196078431373,1610612764,99,103,2025-10-25T02:44:15Z,6490000,False,212.0,139.0,1,right,MISS K. Middleton 25' 3PT,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,,,,25.37,Missed,,,,,,,,,,,,,,,
653,PT05M25.00S,2025-10-25T02:44:08.4Z,4,REGULAR,rebound,offensive,[],1642259,,,1610612764,99,103,2025-10-25T02:44:08Z,6500000,False,,,0,,A. Sarr REBOUND (Off:2 Def:5),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Right Center,,,,,,652.0,7.0,5.0,2.0,,,,,,,,,,,
654,PT05M24.00S,2025-10-25T02:44:09.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642259,92.59198423127464,48.529411764705884,1610612764,99,103,2025-10-25T02:44:18Z,6510000,False,-7.0,17.0,1,right,MISS A. Sarr putback Layup - blocked,"[1642259, 203076]",1610612764.0,WAS,putback,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,1.86,Missed,,,,,,,,,,,,,,Davis,203076.0
655,PT05M24.00S,2025-10-25T02:44:09.5Z,4,REGULAR,block,,[],203076,,,1610612764,99,103,2025-10-25T02:44:11Z,6520000,False,,,0,,A. Davis BLOCK (2 BLK),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
656,PT05M22.00S,2025-10-25T02:44:11.5Z,4,REGULAR,rebound,defensive,[],1630702,,,1610612742,99,103,2025-10-25T02:44:18Z,6530000,False,,,0,,J. Hardy REBOUND (Off:0 Def:1),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,,,,654.0,1.0,1.0,0.0,,,,,,,,,,,
657,PT05M16.00S,2025-10-25T02:44:17.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642259,,,1610612742,99,103,2025-10-25T02:44:31Z,6540000,False,,,0,,A. Sarr shooting personal FOUL (2 PF) (Davis 2 FT),"[1642259, 203076]",1610612764.0,WAS,shooting,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628485.0,2.0,1.0,,Davis,203076.0,,,,,
659,PT05M16.00S,2025-10-25T02:45:06.4Z,4,REGULAR,freethrow,1 of 2,[],203076,,,1610612742,99,103,2025-10-25T02:45:40Z,6560000,False,,,0,,MISS A. Davis Free Throw 1 of 2,[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
660,PT05M16.00S,2025-10-25T02:45:06.4Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612742,99,103,2025-10-25T02:45:40Z,6570000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,659.0,,,,,,,,,,,,,,
661,PT05M16.00S,2025-10-25T02:45:06.9Z,4,REGULAR,substitution,out,[],1641726,,,1610612742,99,103,2025-10-25T02:45:14Z,6580000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT05M16.00S,2025-10-25T02:45:06.9Z,4,REGULAR,substitution,out,[],1642843,,,1610612742,99,103,2025-10-25T02:45:14Z,6590000,False,,,0,,SUB out: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT05M16.00S,2025-10-25T02:45:06.9Z,4,REGULAR,substitution,out,[],1630557,,,1610612742,99,103,2025-10-25T02:45:14Z,6600000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT05M16.00S,2025-10-25T02:45:06.9Z,4,REGULAR,substitution,in,[],1630230,,,1610612742,99,103,2025-10-25T02:45:14Z,6610000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT05M16.00S,2025-10-25T02:45:06.9Z,4,REGULAR,substitution,in,[],1631108,,,1610612742,99,103,2025-10-25T02:45:14Z,6620000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT05M16.00S,2025-10-25T02:45:06.9Z,4,REGULAR,substitution,in,[],1642273,,,1610612742,99,103,2025-10-25T02:45:14Z,6630000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT05M16.00S,2025-10-25T02:45:06.4Z,4,REGULAR,freethrow,2 of 2,[],203076,,,1610612742,99,103,2025-10-25T02:45:40Z,6640000,False,,,0,,MISS A. Davis Free Throw 2 of 2,[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
668,PT05M14.00S,2025-10-25T02:45:08.4Z,4,REGULAR,rebound,defensive,[],203114,,,1610612764,99,103,2025-10-25T02:45:40Z,6650000,False,,,0,,K. Middleton REBOUND (Off:0 Def:3),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,,,,,667.0,3.0,3.0,0.0,,,,,,,,,,,
669,PT04M55.00S,2025-10-25T02:45:58.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642259,92.19776609724047,52.94117647058824,1610612764,99,105,2025-10-25T02:46:02Z,6660000,False,15.0,21.0,1,right,A. Sarr Layup (12 PTS) (B. Carrington 3 AST),"[1642259, 1642267]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,2.55,Made,,,,,,,,12.0,,,B. Carrington,1642267.0,3.0,,
671,PT04M40.00S,2025-10-25T02:46:15.2Z,4,REGULAR,turnover,out-of-bounds,[],203076,,,1610612742,99,105,2025-10-25T02:46:20Z,6680000,False,,,0,,A. Davis lost ball out-of-bounds TURNOVER (4 TO),[203076],1610612742.0,DAL,lost ball,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,4.0,,,,,,,,,,,,,,,,,,,
675,PT04M27.00S,2025-10-25T02:46:26.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642267,90.48948751642575,95.83333333333334,1610612764,99,108,2025-10-25T02:48:25Z,6685000,False,229.0,37.0,1,right,B. Carrington 3PT  (7 PTS) (C. McCollum 4 AST),"[1642267, 203468]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Right Corner 3,24+ Right,,,,23.22,Made,,,,,,,,7.0,,,C. McCollum,203468.0,4.0,,
672,PT04M27.00S,2025-10-25T02:46:37.7Z,4,REGULAR,foul,personal,['1freethrow'],1629023,,,1610612764,99,108,2025-10-25T02:52:26Z,6690000,False,,,0,,P. Washington personal FOUL (3 PF) (Middleton 1 FT),"[1629023, 203114]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Right,,,,,,,,,,1628485.0,3.0,0.0,,Middleton,203114.0,,,,,
678,PT04M27.00S,2025-10-25T02:48:36.4Z,4,REGULAR,substitution,out,[],1630702,,,1610612764,99,108,2025-10-25T02:48:46Z,6720000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT04M27.00S,2025-10-25T02:48:36.4Z,4,REGULAR,substitution,in,[],1642843,,,1610612764,99,108,2025-10-25T02:48:46Z,6730000,False,,,0,,SUB in: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT04M27.00S,2025-10-25T02:48:54.6Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],203114,,,1610612764,99,108,2025-10-25T02:52:11Z,6735000,False,,,0,,MISS K. Middleton Free Throw 1 of 1,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
687,PT04M27.00S,2025-10-25T02:48:54.6Z,4,REGULAR,rebound,defensive,[],203076,,,1610612742,99,108,2025-10-25T02:50:10Z,6737500,False,,,0,,A. Davis REBOUND (Off:3 Def:9),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,,686.0,12.0,9.0,3.0,,,,,,,,,,,
680,PT04M20.00S,2025-10-25T02:49:12.8Z,4,REGULAR,turnover,out-of-bounds,[],203076,,,1610612742,99,108,2025-10-25T02:49:22Z,6740000,False,,,0,,A. Davis bad pass out-of-bounds TURNOVER (5 TO),[203076],1610612742.0,DAL,bad pass,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,5.0,,,,,,,,,204059.0,,,,,,,,,,
681,PT04M15.00S,2025-10-25T02:49:28.4Z,4,REGULAR,foul,offensive,['inpenalty'],1642273,,,1610612764,99,108,2025-10-25T02:49:34Z,6750000,False,,,0,,K. George offensive FOUL (4 PF),"[1642273, 1642843]",1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,201245.0,4.0,0.0,,Flagg,1642843.0,,,,,
683,PT04M15.00S,2025-10-25T02:49:28.4Z,4,REGULAR,turnover,offensive foul,[],1642273,,,1610612764,99,108,2025-10-25T02:49:28Z,6770000,False,,,0,,K. George offensive foul TURNOVER (4 TO),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,16-24 Left Center,4.0,,,,,,,,,201245.0,,,,,,,,,,
684,PT04M00.00S,2025-10-25T02:49:54.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642843,20.581471747700395,90.68627450980392,1610612742,102,108,2025-10-25T03:12:39Z,6780000,False,-203.0,141.0,1,left,C. Flagg 24' 3PT pullup (18 PTS) (A. Davis 4 AST),"[1642843, 203076]",1610612742.0,DAL,pullup,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Left Center,,,,24.75,Made,,,,,,,,18.0,,,A. Davis,203076.0,4.0,,
688,PT03M35.00S,2025-10-25T02:50:20.4Z,4,REGULAR,2pt,Jump Shot,[],203114,86.15308804204993,76.47058823529412,1610612764,102,108,2025-10-25T04:20:03Z,6800000,False,132.0,78.0,1,right,MISS K. Middleton 15' pullup Shot,[203114],1610612764.0,WAS,pullup,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Right,,,,15.35,Missed,,,,,,,,,,,,,,,
689,PT03M33.00S,2025-10-25T02:50:22.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,102,108,2025-10-25T02:50:52Z,6810000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,8-16 Right,,,,,,688.0,,,,,,,,,,,,,,
691,PT03M33.00S,2025-10-25T02:50:35.9Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612764,102,108,2025-10-25T02:50:42Z,6830000,False,,,0,,WAS shot clock Team TURNOVER,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,204059.0,,,,,,,,,,
692,PT03M18.00S,2025-10-25T02:50:50.7Z,4,REGULAR,turnover,bad pass,[],1642843,,,1610612742,102,108,2025-10-25T03:14:29Z,6840000,False,,,0,,C. Flagg bad pass TURNOVER (4 TO),"[1642843, 1642267]",1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Mid-Range,16-24 Center,4.0,Carrington,1642267.0,,,,,,,,,,,,,,,,,
693,PT03M18.00S,2025-10-25T02:50:50.7Z,4,REGULAR,steal,,[],1642267,,,1610612764,102,108,2025-10-25T02:50:52Z,6850000,False,,,0,,B. Carrington STEAL (2 STL),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
694,PT03M12.00S,2025-10-25T02:50:59.9Z,4,REGULAR,turnover,traveling,[],1642273,,,1610612764,102,108,2025-10-25T02:51:09Z,6860000,False,,,0,,K. George traveling TURNOVER (5 TO),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Restricted Area,0-8 Center,5.0,,,,,,,,,204059.0,,,,,,,,,,
695,PT03M12.00S,2025-10-25T02:51:22.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,102,108,2025-10-25T02:51:22Z,6870000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT03M01.00S,2025-10-25T02:54:23.8Z,4,REGULAR,turnover,lost ball,[],1642843,,,1610612742,102,108,2025-10-25T02:54:28Z,6880000,False,,,0,,C. Flagg lost ball TURNOVER (5 TO),"[1642843, 1642259]",1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Mid-Range,16-24 Left Center,5.0,Sarr,1642259.0,,,,,,,,,,,,,,,,,
697,PT03M01.00S,2025-10-25T02:54:23.8Z,4,REGULAR,steal,,[],1642259,,,1610612764,102,108,2025-10-25T02:55:18Z,6890000,False,,,0,,A. Sarr STEAL (1 STL),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
698,PT02M44.00S,2025-10-25T02:54:39.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203114,83.78777923784494,62.99019607843137,1610612764,102,110,2025-10-25T02:54:43Z,6900000,False,65.0,100.0,1,right,K. Middleton 11' pullup Jump Shot (9 PTS),[203114],1610612764.0,WAS,pullup,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Right,,,,11.92,Made,,,,,,,,9.0,,,,,,,
699,PT02M24.00S,2025-10-25T02:55:00.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642273,,,1610612742,102,110,2025-10-25T02:55:07Z,6910000,False,,,0,,K. George shooting personal FOUL (5 PF) (Davis 2 FT),"[1642273, 203076]",1610612764.0,WAS,shooting,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1628485.0,5.0,0.0,,Davis,203076.0,,,,,
701,PT02M24.00S,2025-10-25T02:55:31.3Z,4,REGULAR,freethrow,1 of 2,[],203076,,,1610612742,103,110,2025-10-25T02:55:55Z,6930000,False,,,0,,A. Davis Free Throw 1 of 2 (27 PTS),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,Made,,,,,,,,27.0,,,,,,,
702,PT02M24.00S,2025-10-25T02:55:31.3Z,4,REGULAR,freethrow,2 of 2,[],203076,,,1610612742,103,110,2025-10-25T02:55:55Z,6940000,False,,,0,,MISS A. Davis Free Throw 2 of 2,[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
703,PT02M22.00S,2025-10-25T02:55:33.3Z,4,REGULAR,rebound,defensive,[],1642273,,,1610612764,103,110,2025-10-25T02:55:55Z,6950000,False,,,0,,K. George REBOUND (Off:2 Def:8),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,702.0,10.0,8.0,2.0,,,,,,,,,,,
704,PT02M03.00S,2025-10-25T02:56:11.7Z,4,REGULAR,3pt,Jump Shot,[],1642273,92.46057818659659,95.34313725490196,1610612764,103,113,2025-10-25T02:56:16Z,6960000,False,227.0,18.0,1,right,K. George 3PT  (32 PTS) (C. McCollum 5 AST),"[1642273, 203468]",1610612764.0,WAS,,,,George,K. George,,,,,Right Corner 3,24+ Right,,,,22.74,Made,,,,,,,,32.0,,,C. McCollum,203468.0,5.0,,
706,PT01M46.00S,2025-10-25T02:56:33.1Z,4,REGULAR,3pt,Jump Shot,[],203076,29.77989487516426,17.892156862745097,1610612742,103,113,2025-10-25T02:56:38Z,6980000,False,161.0,227.0,1,left,MISS A. Davis 27' 3PT,[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,,27.83,Missed,,,,,,,,,,,,,,,
707,PT01M42.00S,2025-10-25T02:56:37.1Z,4,REGULAR,rebound,defensive,[],1642273,,,1610612764,103,113,2025-10-25T02:56:38Z,6990000,False,,,0,,K. George REBOUND (Off:2 Def:9),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,706.0,11.0,9.0,2.0,,,,,,,,,,,
708,PT01M20.00S,2025-10-25T02:56:59.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203114,91.5407358738502,51.225490196078425,1610612764,103,113,2025-10-25T02:57:04Z,7000000,False,6.0,27.0,1,right,MISS K. Middleton driving Layup,[203114],1610612764.0,WAS,driving,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,,2.77,Missed,,,,,,,,,,,,,,,
709,PT01M17.00S,2025-10-25T02:57:02.4Z,4,REGULAR,rebound,offensive,[],1642259,,,1610612764,103,113,2025-10-25T02:57:04Z,7010000,False,,,0,,A. Sarr REBOUND (Off:3 Def:5),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,708.0,8.0,5.0,3.0,,,,,,,,,,,
710,PT01M17.00S,2025-10-25T02:57:01.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642259,94.40999984741211,50.0,1610612764,103,113,2025-10-25T02:57:01Z,7020000,False,0.0,0.0,1,right,MISS A. Sarr tip Layup,[1642259],1610612764.0,WAS,tip,,,Sarr,A. Sarr,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
711,PT01M15.00S,2025-10-25T02:57:03.3Z,4,REGULAR,rebound,defensive,[],203076,,,1610612742,103,113,2025-10-25T02:57:03Z,7030000,False,,,0,,A. Davis REBOUND (Off:3 Def:10),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,,,,,,710.0,13.0,10.0,3.0,,,,,,,,,,,
712,PT01M12.00S,2025-10-25T02:57:07.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630230,6.915243101182654,50.49019607843137,1610612742,105,113,2025-10-25T02:57:13Z,7040000,False,-2.0,13.0,1,left,N. Marshall running reverse Layup (5 PTS),[1630230],1610612742.0,DAL,running reverse,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,1.27,Made,,,,,,,,5.0,,,,,,,
713,PT01M03.00S,2025-10-25T02:57:21.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630230,,,1610612764,105,113,2025-10-25T02:57:39Z,7050000,False,,,0,,N. Marshall personal FOUL (3 PF) (George 2 FT),"[1630230, 1642273]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,201245.0,3.0,0.0,,George,1642273.0,,,,,
715,PT01M03.00S,2025-10-25T02:57:44.6Z,4,REGULAR,freethrow,1 of 2,[],1642273,,,1610612764,105,114,2025-10-25T02:57:44Z,7070000,False,,,0,,K. George Free Throw 1 of 2 (33 PTS),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,Made,,,,,,,,33.0,,,,,,,
716,PT01M03.00S,2025-10-25T02:57:59.1Z,4,REGULAR,freethrow,2 of 2,[],1642273,,,1610612764,105,115,2025-10-25T02:57:59Z,7080000,False,,,0,,K. George Free Throw 2 of 2 (34 PTS),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,Made,,,,,,,,34.0,,,,,,,
717,PT00M51.30S,2025-10-25T02:58:11.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631108,7.35873850197109,54.633884803921575,1610612742,105,115,2025-10-25T02:58:17Z,7090000,False,-23.0,17.0,1,left,MISS M. Christie driving Layup - blocked,"[1631108, 1642259]",1610612742.0,DAL,driving,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,,,,2.86,Missed,,,,,,,,,,,,,,Sarr,1642259.0
718,PT00M51.30S,2025-10-25T02:58:11.7Z,4,REGULAR,block,,[],1642259,,,1610612742,105,115,2025-10-25T02:58:14Z,7100000,False,,,0,,A. Sarr BLOCK (3 BLK),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
719,PT00M48.10S,2025-10-25T02:58:14.9Z,4,REGULAR,rebound,defensive,[],203114,,,1610612764,105,115,2025-10-25T02:58:17Z,7110000,False,,,0,,K. Middleton REBOUND (Off:0 Def:4),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,,,,717.0,4.0,4.0,0.0,,,,,,,,,,,
720,PT00M43.00S,2025-10-25T02:58:21.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630230,,,1610612764,105,115,2025-10-25T02:58:26Z,7120000,False,,,0,,N. Marshall personal FOUL (4 PF) (Sarr 2 FT),"[1630230, 1642259]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,201245.0,4.0,0.0,,Sarr,1642259.0,,,,,
722,PT00M43.00S,2025-10-25T02:58:48.2Z,4,REGULAR,freethrow,1 of 2,[],1642259,,,1610612764,105,116,2025-10-25T02:58:48Z,7140000,False,,,0,,A. Sarr Free Throw 1 of 2 (13 PTS),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,Made,,,,,,,,13.0,,,,,,,
723,PT00M43.00S,2025-10-25T02:59:02.3Z,4,REGULAR,freethrow,2 of 2,[],1642259,,,1610612764,105,117,2025-10-25T02:59:02Z,7150000,False,,,0,,A. Sarr Free Throw 2 of 2 (14 PTS),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,Made,,,,,,,,14.0,,,,,,,
724,PT00M37.90S,2025-10-25T02:59:09.1Z,4,REGULAR,3pt,Jump Shot,[],1642843,24.78646517739816,15.196078431372548,1610612742,105,117,2025-10-25T03:20:27Z,7160000,False,174.0,180.0,1,left,MISS C. Flagg 25' pullup 3PT,[1642843],1610612742.0,DAL,pullup,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Right Center,,,,25.07,Missed,,,,,,,,,,,,,,,
725,PT00M34.90S,2025-10-25T02:59:12.1Z,4,REGULAR,rebound,defensive,[],1642259,,,1610612764,105,117,2025-10-25T02:59:12Z,7170000,False,,,0,,A. Sarr REBOUND (Off:3 Def:6),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Right Center,,,,,,724.0,9.0,6.0,3.0,,,,,,,,,,,
726,PT00M22.90S,2025-10-25T02:59:24.0Z,4,REGULAR,turnover,bad pass,[],1642267,,,1610612764,105,117,2025-10-25T03:00:56Z,7180000,False,,,0,,B. Carrington bad pass TURNOVER (2 TO),"[1642267, 1642843]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,2.0,Flagg,1642843.0,,,,,,,,,,,,,,,,,
727,PT00M22.90S,2025-10-25T02:59:24.0Z,4,REGULAR,steal,,[],1642843,,,1610612742,105,117,2025-10-25T02:59:25Z,7190000,False,,,0,,C. Flagg STEAL (1 STL),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
728,PT00M19.00S,2025-10-25T02:59:28.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630230,6.915243101182654,49.26470588235294,1610612742,107,117,2025-10-25T02:59:38Z,7200000,False,4.0,13.0,1,left,N. Marshall running DUNK (7 PTS) (C. Flagg 6 AST),"[1630230, 1642843]",1610612742.0,DAL,running,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,1.3,Made,,,,,,,,7.0,,,C. Flagg,1642843.0,6.0,,
730,PT00M16.60S,2025-10-25T02:59:43.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,107,117,2025-10-25T02:59:43Z,7220000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,PT00M16.60S,2025-10-25T03:00:52.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,107,117,2025-10-25T03:00:52Z,7230000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
