actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
417,PT01M56.00S,2024-03-24T01:38:44.4Z,3,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,65,95,2024-03-24T01:38:44Z,4080000,False,,,0,,K. Johnson Free Throw 2 of 2 (12 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,Made,,,,,12.0,,,,,,,,,,,
418,PT01M54.00S,2024-03-24T01:38:48.6Z,3,REGULAR,turnover,bad pass,[],1626220,,,1610612756,65,95,2024-03-24T01:38:58Z,4090000,False,,,0,,R. O'Neale bad pass TURNOVER (1 TO),"[1626220, 1630577]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,Champagnie,1630577.0,,,,,,,,,
419,PT01M54.00S,2024-03-24T01:38:48.6Z,3,REGULAR,steal,,[],1630577,,,1610612759,65,95,2024-03-24T01:38:51Z,4100000,False,,,0,,J. Champagnie STEAL (1 STL),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
420,PT01M50.00S,2024-03-24T01:38:52.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626224,8.360709592641262,4.901960784313726,1610612759,68,95,2024-03-24T01:39:02Z,4110000,False,225.0,26.0,1,left,C. Osman 3PT  (5 PTS) (J. Champagnie 1 AST),"[1626224, 1630577]",1610612759.0,SAS,,,,Osman,C. Osman,,,,,Right Corner 3,24+ Right,,,22.7,Made,,,,,5.0,,,J. Champagnie,1630577.0,1.0,,,,,,
422,PT01M37.00S,2024-03-24T01:39:05.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629234,92.72339027595268,52.69607843137255,1610612756,68,97,2024-03-24T01:42:50Z,4130000,False,13.0,16.0,1,right,D. Eubanks cutting Layup (4 PTS) (D. Booker 8 AST),"[1629234, 1626164]",1610612756.0,PHX,cutting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,2.09,Made,,,,,4.0,,,D. Booker,1626164.0,8.0,,,,,,
424,PT01M19.00S,2024-03-24T01:39:22.3Z,3,REGULAR,turnover,lost ball,[],1630577,,,1610612759,68,97,2024-03-24T01:39:27Z,4150000,False,,,0,,J. Champagnie lost ball TURNOVER (1 TO),"[1630577, 201142]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,Durant,201142.0,,,,,,,,,
425,PT01M19.00S,2024-03-24T01:39:22.3Z,3,REGULAR,steal,,[],201142,,,1610612756,68,97,2024-03-24T01:39:25Z,4160000,False,,,0,,K. Durant STEAL (2 STL),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
426,PT01M08.00S,2024-03-24T01:39:34.0Z,3,REGULAR,turnover,bad pass,[],1626164,,,1610612756,68,97,2024-03-24T01:47:12Z,4170000,False,,,0,,D. Booker bad pass TURNOVER (2 TO),"[1626164, 1629640]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,16-24 Right,,2.0,,,,,,,,Johnson,1629640.0,,,,,,,,,
427,PT01M08.00S,2024-03-24T01:39:34.0Z,3,REGULAR,steal,,[],1629640,,,1610612759,68,97,2024-03-24T01:39:36Z,4180000,False,,,0,,K. Johnson STEAL (1 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
428,PT01M03.00S,2024-03-24T01:39:39.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629640,8.229303547963205,50.0,1610612759,70,97,2024-03-24T01:39:51Z,4190000,False,0.0,25.0,1,left,K. Johnson running Layup (14 PTS) (C. Osman 1 AST),"[1629640, 1626224]",1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,2.49,Made,,,,,14.0,,,C. Osman,1626224.0,1.0,,,,,,
430,PT00M47.70S,2024-03-24T01:39:54.9Z,3,REGULAR,2pt,Jump Shot,[],1626164,77.08607095926413,58.333333333333336,1610612756,70,99,2024-03-24T01:40:02Z,4210000,False,42.0,163.0,1,right,D. Booker 16' pullup Jump Shot (30 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Center,,,16.82,Made,,,,,30.0,,,,,,,,,,,
431,PT00M33.30S,2024-03-24T01:40:13.6Z,3,REGULAR,turnover,bad pass,[],1629640,,,1610612759,70,99,2024-03-24T01:40:25Z,4220000,False,,,0,,K. Johnson bad pass TURNOVER (1 TO),"[1629640, 201142]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Left,,1.0,,,,,,,,Durant,201142.0,,,,,,,,,
432,PT00M33.30S,2024-03-24T01:40:13.6Z,3,REGULAR,steal,,[],201142,,,1610612756,70,99,2024-03-24T01:40:16Z,4230000,False,,,0,,K. Durant STEAL (3 STL),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
433,PT00M30.30S,2024-03-24T01:40:17.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201142,92.72339027595268,50.0,1610612756,70,101,2024-03-24T01:40:33Z,4240000,False,0.0,16.0,1,right,K. Durant running DUNK (25 PTS) (D. Booker 9 AST),"[201142, 1626164]",1610612756.0,PHX,running,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,1.59,Made,,,,,25.0,,,D. Booker,1626164.0,9.0,,,,,,
435,PT00M08.50S,2024-03-24T01:40:45.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,7.966491458607096,49.01960784313725,1610612759,70,101,2024-03-24T01:48:33Z,4260000,False,5.0,22.0,1,left,MISS M. Branham driving Layup,[1631103],1610612759.0,SAS,driving,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,2.29,Missed,,,,,,,,,,,,,,,,
436,PT00M08.40S,2024-03-24T01:40:45.4Z,3,REGULAR,rebound,offensive,[],1628380,,,1610612759,70,101,2024-03-24T01:41:43Z,4270000,False,,,0,,Z. Collins REBOUND (Off:2 Def:0),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,435.0,2.0,0.0,2.0,,,,,,,,,,,,
437,PT00M08.40S,2024-03-24T01:40:51.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612759,70,101,2024-03-24T01:41:06Z,4280000,False,,,0,,D. Booker shooting personal FOUL (3 PF) (Collins 2 FT),"[1626164, 1628380]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,1628484.0,,,,,,,,,,,,,,,,3.0,0.0,Collins,1628380.0
439,PT00M08.40S,2024-03-24T01:41:11.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628380,,,1610612759,70,101,2024-03-24T01:41:11Z,4300000,False,,,0,,MISS Z. Collins Free Throw 1 of 2,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
440,PT00M08.40S,2024-03-24T01:41:11.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,70,101,2024-03-24T01:41:11Z,4310000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,439.0,,,,,,,,,,,,,,,
441,PT00M08.40S,2024-03-24T01:41:27.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628380,,,1610612759,71,101,2024-03-24T01:41:27Z,4320000,False,,,0,,Z. Collins Free Throw 2 of 2 (9 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,Made,,,,,9.0,,,,,,,,,,,
442,PT00M01.00S,2024-03-24T01:41:36.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,93.38042049934296,48.77450980392157,1610612756,71,103,2024-03-24T01:49:34Z,4330000,False,-6.0,10.0,1,right,D. Booker driving Layup (32 PTS),[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,1.15,Made,,,,,32.0,,,,,,,,,,,
445,PT00M00.00S,2024-03-24T01:41:53.6Z,3,REGULAR,period,end,[],0,,,1610612759,71,103,2024-03-24T01:41:53Z,4360000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT12M00.00S,2024-03-24T01:44:08.3Z,4,REGULAR,substitution,out,['startperiod'],1630577,,,1610612759,71,103,2024-03-24T01:44:26Z,4370000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT12M00.00S,2024-03-24T01:44:08.3Z,4,REGULAR,substitution,out,['startperiod'],1626164,,,1610612759,71,103,2024-03-24T01:44:26Z,4380000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT12M00.00S,2024-03-24T01:44:08.3Z,4,REGULAR,substitution,out,['startperiod'],201142,,,1610612759,71,103,2024-03-24T01:44:26Z,4390000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT12M00.00S,2024-03-24T01:44:08.3Z,4,REGULAR,substitution,in,['startperiod'],1631104,,,1610612759,71,103,2024-03-24T01:44:26Z,4400000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT12M00.00S,2024-03-24T01:44:08.3Z,4,REGULAR,substitution,in,['startperiod'],203078,,,1610612759,71,103,2024-03-24T01:44:26Z,4410000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT12M00.00S,2024-03-24T01:44:08.3Z,4,REGULAR,substitution,in,['startperiod'],1629626,,,1610612759,71,103,2024-03-24T01:44:26Z,4420000,False,,,0,,SUB in: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT12M00.00S,2024-03-24T01:44:29.7Z,4,REGULAR,period,start,[],0,,,1610612759,71,103,2024-03-24T01:44:29Z,4430000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT11M53.00S,2024-03-24T01:44:36.3Z,4,REGULAR,3pt,Jump Shot,[],1631103,26.49474375821288,82.35294117647058,1610612759,74,103,2024-03-24T01:44:45Z,4440000,False,-162.0,197.0,1,left,M. Branham 25' 3PT pullup bank (7 PTS) (B. Wesley 1 AST),"[1631103, 1631104]",1610612759.0,SAS,pullup bank,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,,,25.46,Made,,,,,7.0,,,B. Wesley,1631104.0,1.0,,,,,,
454,PT11M33.00S,2024-03-24T01:44:58.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629234,87.86136662286465,42.64705882352941,1610612756,74,103,2024-03-24T01:45:11Z,4450000,False,-37.0,62.0,1,right,MISS D. Eubanks 7' cutting Layup - blocked,"[1629234, 1628380]",1610612756.0,PHX,cutting,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,7.18,Missed,,,,,,,,,,,Collins,1628380.0,,,,
455,PT11M33.00S,2024-03-24T01:44:58.9Z,4,REGULAR,block,,[],1628380,,,1610612756,74,103,2024-03-24T01:45:01Z,4460000,False,,,0,,Z. Collins BLOCK (1 BLK),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
456,PT11M33.00S,2024-03-24T01:44:58.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,74,103,2024-03-24T01:45:11Z,4470000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,454.0,,,,,,,,,,,,,,,
457,PT11M24.00S,2024-03-24T01:45:24.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612756,74,103,2024-03-24T01:45:45Z,4480000,False,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,1628484.0,,,,,,,,,,,,,,,,,,,
458,PT11M16.00S,2024-03-24T01:45:44.9Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628380,10.33180026281209,51.225490196078425,1610612759,74,103,2024-03-24T01:45:51Z,4490000,False,-6.0,45.0,1,left,MISS Z. Collins Hook,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,4.5,Missed,,,,,,,,,,,,,,,,
459,PT11M12.00S,2024-03-24T01:45:48.9Z,4,REGULAR,rebound,defensive,[],1629234,,,1610612756,74,103,2024-03-24T01:45:51Z,4500000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:2),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,458.0,2.0,2.0,0.0,,,,,,,,,,,,
460,PT11M09.00S,2024-03-24T01:45:51.7Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],203078,80.1084099868594,33.33333333333333,1610612756,74,105,2024-03-24T01:46:30Z,4510000,False,-83.0,134.0,1,right,B. Beal 15' running pullup Jump Shot (13 PTS),[203078],1610612756.0,PHX,running pullup,,,Beal,B. Beal,,,,,Mid-Range,8-16 Left,,,15.82,Made,,,,,13.0,,,,,,,,,,,
461,PT10M53.00S,2024-03-24T01:46:06.5Z,4,REGULAR,3pt,Jump Shot,[],1631104,7.966491458607096,3.6764705882352944,1610612759,77,105,2024-03-24T01:46:11Z,4520000,False,232.0,22.0,1,left,B. Wesley 3PT  (8 PTS) (M. Branham 2 AST),"[1631104, 1631103]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Right Corner 3,24+ Right,,,23.27,Made,,,,,8.0,,,M. Branham,1631103.0,2.0,,,,,,
464,PT10M35.00S,2024-03-24T01:46:27.1Z,4,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612756,77,105,2024-03-24T01:46:40Z,4550000,False,,,0,,Z. Collins shooting personal FOUL (1 PF) (Eubanks 2 FT),"[1628380, 1629234]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,203591.0,,,,,,,,,,,,,,,,1.0,0.0,Eubanks,1629234.0
466,PT10M35.00S,2024-03-24T01:46:58.3Z,4,REGULAR,freethrow,1 of 2,[],1629234,,,1610612756,77,105,2024-03-24T01:46:58Z,4570000,False,,,0,,MISS D. Eubanks Free Throw 1 of 2,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
467,PT10M35.00S,2024-03-24T01:46:58.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,77,105,2024-03-24T01:46:58Z,4580000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,466.0,,,,,,,,,,,,,,,
468,PT10M35.00S,2024-03-24T01:47:13.9Z,4,REGULAR,freethrow,2 of 2,[],1629234,,,1610612756,77,106,2024-03-24T01:47:13Z,4590000,False,,,0,,D. Eubanks Free Throw 2 of 2 (5 PTS),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
469,PT10M24.00S,2024-03-24T01:47:25.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,6.1268068331143235,54.65686274509803,1610612759,79,106,2024-03-24T01:57:13Z,4600000,False,-23.0,5.0,1,left,Z. Collins cutting Layup (11 PTS) (M. Branham 3 AST),"[1628380, 1631103]",1610612759.0,SAS,cutting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,2.39,Made,,,,,11.0,,,M. Branham,1631103.0,3.0,,,,,,
471,PT10M05.00S,2024-03-24T01:47:45.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626220,92.32917214191852,48.03921568627451,1610612756,79,108,2024-03-24T01:47:49Z,4620000,False,-10.0,20.0,1,right,R. O'Neale driving finger roll Layup (2 PTS) (B. Beal 12 AST),"[1626220, 203078]",1610612756.0,PHX,driving finger roll,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,2.19,Made,,,,,2.0,,,B. Beal,203078.0,12.0,,,,,,
473,PT09M51.00S,2024-03-24T01:47:58.1Z,4,REGULAR,3pt,Jump Shot,[],1629640,32.013797634691194,62.745098039215684,1610612759,79,108,2024-03-24T01:48:03Z,4640000,False,-64.0,248.0,1,left,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,,,25.64,Missed,,,,,,,,,,,,,,,,
474,PT09M47.00S,2024-03-24T01:48:02.1Z,4,REGULAR,rebound,defensive,[],1629626,,,1610612756,79,108,2024-03-24T01:48:03Z,4650000,False,,,0,,B. Bol REBOUND (Off:0 Def:3),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Center,,,,,473.0,3.0,3.0,0.0,,,,,,,,,,,,
475,PT09M41.00S,2024-03-24T01:48:08.0Z,4,REGULAR,3pt,Jump Shot,[],201569,64.99671484888306,74.01960784313727,1610612756,79,108,2024-03-24T01:48:13Z,4660000,False,120.0,277.0,1,right,MISS E. Gordon 30' pullup 3PT,[201569],1610612756.0,PHX,pullup,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,,,30.15,Missed,,,,,,,,,,,,,,,,
476,PT09M38.00S,2024-03-24T01:48:11.0Z,4,REGULAR,rebound,defensive,[],1628380,,,1610612759,79,108,2024-03-24T01:48:13Z,4670000,False,,,0,,Z. Collins REBOUND (Off:2 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Right Center,,,,,475.0,3.0,1.0,2.0,,,,,,,,,,,,
477,PT09M34.00S,2024-03-24T01:48:19.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,12.565703022339028,43.13725490196079,1610612759,79,108,2024-03-24T01:58:19Z,4680000,False,34.0,66.0,1,left,MISS Z. Collins 7' cutting Layup - blocked,"[1628380, 1629234]",1610612759.0,SAS,cutting,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,7.4,Missed,,,,,,,,,,,Eubanks,1629234.0,,,,
478,PT09M34.00S,2024-03-24T01:48:19.3Z,4,REGULAR,block,,[],1629234,,,1610612759,79,108,2024-03-24T01:48:22Z,4690000,False,,,0,,D. Eubanks BLOCK (2 BLK),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
482,PT09M34.00S,2024-03-24T01:48:19.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,79,108,2024-03-24T01:50:44Z,4700000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,477.0,,,,,,,,,,,,,,,
485,PT09M34.00S,2024-03-24T01:48:37.2Z,4,REGULAR,substitution,out,[],203078,,,1610612759,79,108,2024-03-24T01:49:36Z,4705000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT09M34.00S,2024-03-24T01:48:37.2Z,4,REGULAR,substitution,in,[],1629006,,,1610612759,79,108,2024-03-24T01:49:36Z,4707500,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT09M32.00S,2024-03-24T01:48:55.1Z,4,REGULAR,jumpball,recovered,[],0,,,1610612759,79,108,2024-03-24T01:48:55Z,4710000,False,,,0,,Jump Ball Z. Collins vs. D. Eubanks: Tip to Team (SAS),"[1628380, 1629234]",1610612759.0,SAS,heldball,Team (SAS),,,,Collins,1628380.0,Eubanks,1629234.0,,,,,,,,,,,,,,,,,,,,,,
483,PT09M30.00S,2024-03-24T01:49:12.1Z,4,REGULAR,foul,personal,[],1629006,,,1610612759,79,108,2024-03-24T01:49:48Z,4740000,False,,,0,,J. Okogie loose ball personal FOUL (1 PF),"[1629006, 1628380]",1610612756.0,PHX,loose ball,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Right Center,201246.0,,,,,,,,,,,,,,,,1.0,0.0,Collins,1628380.0
487,PT09M21.00S,2024-03-24T01:49:37.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629640,27.151773981603156,83.82352941176471,1610612759,79,108,2024-03-24T01:49:42Z,4760000,False,-169.0,203.0,1,left,MISS K. Johnson 26' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,26.4,Missed,,,,,,,,,,,,,,,,
488,PT09M18.00S,2024-03-24T01:49:40.3Z,4,REGULAR,rebound,defensive,[],1629234,,,1610612756,79,108,2024-03-24T01:49:42Z,4770000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:3),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Left Center,,,,,487.0,3.0,3.0,0.0,,,,,,,,,,,,
489,PT08M57.00S,2024-03-24T01:50:03.2Z,4,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612756,79,108,2024-03-24T01:50:28Z,4780000,False,,,0,,Z. Collins shooting personal FOUL (2 PF) (Bol 2 FT),"[1628380, 1629626]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,201246.0,,,,,,,,,,,,,,,,2.0,0.0,Bol,1629626.0
491,PT08M57.00S,2024-03-24T01:50:30.9Z,4,REGULAR,freethrow,1 of 2,[],1629626,,,1610612756,79,109,2024-03-24T01:50:30Z,4800000,False,,,0,,B. Bol Free Throw 1 of 2 (6 PTS),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,
492,PT08M57.00S,2024-03-24T01:50:32.3Z,4,REGULAR,substitution,out,[],1629640,,,1610612756,79,109,2024-03-24T01:50:42Z,4810000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT08M57.00S,2024-03-24T01:50:32.3Z,4,REGULAR,substitution,out,[],1631103,,,1610612756,79,109,2024-03-24T01:50:42Z,4820000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT08M57.00S,2024-03-24T01:50:32.3Z,4,REGULAR,substitution,in,[],1631230,,,1610612756,79,109,2024-03-24T01:50:42Z,4830000,False,,,0,,SUB in: D. Barlow,[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT08M57.00S,2024-03-24T01:50:32.3Z,4,REGULAR,substitution,in,[],1628984,,,1610612756,79,109,2024-03-24T01:50:42Z,4840000,False,,,0,,SUB in: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT08M57.00S,2024-03-24T01:50:50.5Z,4,REGULAR,freethrow,2 of 2,[],1629626,,,1610612756,79,110,2024-03-24T01:50:50Z,4850000,False,,,0,,B. Bol Free Throw 2 of 2 (7 PTS),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,
497,PT08M43.00S,2024-03-24T01:51:05.6Z,4,REGULAR,3pt,Jump Shot,[],1626224,33.85348226018397,64.70588235294117,1610612759,79,110,2024-03-24T01:51:13Z,4860000,False,-74.0,266.0,1,left,MISS C. Osman 27' 3PT,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Center,,,27.57,Missed,,,,,,,,,,,,,,,,
498,PT08M39.00S,2024-03-24T01:51:09.6Z,4,REGULAR,rebound,offensive,[],1631230,,,1610612759,79,110,2024-03-24T01:51:13Z,4870000,False,,,0,,D. Barlow REBOUND (Off:1 Def:0),[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,Above the Break 3,24+ Center,,,,,497.0,1.0,0.0,1.0,,,,,,,,,,,,
499,PT08M36.00S,2024-03-24T01:51:12.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631230,8.492115637319317,45.588235294117645,1610612759,79,110,2024-03-24T01:51:16Z,4880000,False,22.0,27.0,1,left,MISS D. Barlow Layup - blocked,"[1631230, 1629234]",1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,3.51,Missed,,,,,,,,,,,Eubanks,1629234.0,,,,
500,PT08M36.00S,2024-03-24T01:51:12.2Z,4,REGULAR,block,,[],1629234,,,1610612759,79,110,2024-03-24T01:51:15Z,4890000,False,,,0,,D. Eubanks BLOCK (3 BLK),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
501,PT08M32.00S,2024-03-24T01:51:16.2Z,4,REGULAR,rebound,defensive,[],1629626,,,1610612756,79,110,2024-03-24T01:51:16Z,4900000,False,,,0,,B. Bol REBOUND (Off:0 Def:4),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,,499.0,4.0,4.0,0.0,,,,,,,,,,,,
502,PT08M29.00S,2024-03-24T01:51:18.2Z,4,REGULAR,turnover,bad pass,[],1629006,,,1610612756,79,110,2024-03-24T01:51:25Z,4910000,False,,,0,,J. Okogie bad pass TURNOVER (1 TO),"[1629006, 1631104]",1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,Wesley,1631104.0,,,,,,,,,
503,PT08M29.00S,2024-03-24T01:51:18.2Z,4,REGULAR,steal,,[],1631104,,,1610612759,79,110,2024-03-24T01:51:21Z,4920000,False,,,0,,B. Wesley STEAL (1 STL),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
