actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
476,PT01M24.00S,2024-04-08T00:47:44.5Z,3,REGULAR,3pt,Jump Shot,[],1631104,20.97568988173456,7.8431372549019605,1610612759,80,71,2024-04-08T00:47:48Z,4650000,False,211.0,145.0,1,left,MISS B. Wesley 25' 3PT,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Right Center,25.57,Missed,,,,,,,,,,,,,,,,,,
477,PT01M21.00S,2024-04-08T00:47:47.5Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612755,80,71,2024-04-08T00:47:48Z,4660000,False,,,0,,M. Bamba REBOUND (Off:0 Def:5),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Right Center,,,476.0,5.0,5.0,0.0,,,,,,,,,,,,,,
478,PT01M01.00S,2024-04-08T00:48:07.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,92.32917214191852,51.225490196078425,1610612755,80,73,2024-04-08T00:48:22Z,4670000,False,6.0,20.0,1,right,T. Maxey driving finger roll Layup (28 PTS) (M. Bamba 1 AST),"[1630178, 1628964]",1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,2.05,Made,,,,,,,,,,,,28.0,,M. Bamba,1628964.0,1.0,,
489,PT00M44.30S,2024-04-08T00:48:16.9Z,3,REGULAR,turnover,lost ball,[],1628380,,,1610612759,80,73,2024-04-08T00:49:52Z,4685000,False,,,0,,Z. Collins lost ball TURNOVER (2 TO),"[1628380, 1630288]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,2.0,,,,Dowtin Jr.,1630288.0
490,PT00M44.30S,2024-04-08T00:48:16.9Z,3,REGULAR,steal,,[],1630288,,,1610612755,80,73,2024-04-08T00:49:52Z,4687500,False,,,0,,J. Dowtin Jr. STEAL (1 STL),[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
482,PT00M30.20S,2024-04-08T00:48:40.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630288,91.40932982917214,58.08823529411765,1610612755,80,73,2024-04-08T00:49:58Z,4710000,False,40.0,28.0,1,right,MISS J. Dowtin Jr. floating Shot,[1630288],1610612755.0,PHI,floating,,,Dowtin Jr.,J. Dowtin Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.93,Missed,,,,,,,,,,,,,,,,,,
483,PT00M29.30S,2024-04-08T00:48:41.1Z,3,REGULAR,rebound,offensive,[],1628964,,,1610612755,80,73,2024-04-08T00:49:18Z,4720000,False,,,0,,M. Bamba REBOUND (Off:1 Def:5),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),0-8 Center,,,482.0,6.0,5.0,1.0,,,,,,,,,,,,,,
484,PT00M29.30S,2024-04-08T00:48:54.7Z,3,REGULAR,foul,personal,[],1628380,,,1610612755,80,73,2024-04-08T00:49:14Z,4730000,False,,,0,,Z. Collins personal FOUL (3 PF),"[1628380, 1628964]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,1628954.0,3.0,1.0,Bamba,1628964.0,,,,,,,
486,PT00M29.30S,2024-04-08T00:49:19.7Z,3,REGULAR,substitution,out,[],1630231,,,1610612755,80,73,2024-04-08T00:49:33Z,4750000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT00M29.30S,2024-04-08T00:49:19.7Z,3,REGULAR,substitution,in,[],1626162,,,1610612755,80,73,2024-04-08T00:49:33Z,4760000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT00M29.30S,2024-04-08T00:49:49.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612755,80,73,2024-04-08T00:49:49Z,4770000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M18.50S,2024-04-08T00:51:41.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627741,71.43561103810775,17.15686274509804,1610612755,80,73,2024-04-08T00:51:47Z,4780000,False,-164.0,216.0,1,right,MISS B. Hield 27' pullup 3PT,[1627741],1610612755.0,PHI,pullup,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,27.13,Missed,,,,,,,,,,,,,,,,,,
492,PT00M14.20S,2024-04-08T00:51:46.0Z,3,REGULAR,rebound,defensive,[],1628380,,,1610612759,80,73,2024-04-08T00:51:47Z,4790000,False,,,0,,Z. Collins REBOUND (Off:3 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,,,491.0,4.0,1.0,3.0,,,,,,,,,,,,,,
493,PT00M03.40S,2024-04-08T00:51:56.7Z,3,REGULAR,3pt,Jump Shot,[],1628984,29.38567674113009,75.98039215686273,1610612759,80,73,2024-04-08T00:52:04Z,4800000,False,-130.0,224.0,1,left,MISS D. Graham 25' pullup 3PT,[1628984],1610612759.0,SAS,pullup,,,Graham,D. Graham,,,,,Above the Break 3,24+ Left Center,25.87,Missed,,,,,,,,,,,,,,,,,,
494,PT00M01.20S,2024-04-08T00:51:59.1Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612755,80,73,2024-04-08T00:51:59Z,4810000,False,,,0,,M. Bamba REBOUND (Off:1 Def:6),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Left Center,,,493.0,7.0,6.0,1.0,,,,,,,,,,,,,,
495,PT00M00.00S,2024-04-08T00:52:01.4Z,3,REGULAR,3pt,Jump Shot,[],1630178,39.50394218134034,81.37254901960785,1610612755,80,73,2024-04-08T00:52:08Z,4820000,False,157.0,516.0,1,right,MISS T. Maxey 53' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,53.95,Missed,,,,,,,,,,,,,,,,,,
496,PT00M00.00S,2024-04-08T00:52:01.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,80,73,2024-04-08T00:52:08Z,4830000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,495.0,,,,,,,,,,,,,,,,,
497,PT00M00.00S,2024-04-08T00:52:06.0Z,3,REGULAR,period,end,[],0,,,1610612755,80,73,2024-04-08T00:52:06Z,4840000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2024-04-08T00:54:26.2Z,4,REGULAR,substitution,out,['startperiod'],1631104,,,1610612755,80,73,2024-04-08T00:54:51Z,4850000,False,,,0,,SUB out: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2024-04-08T00:54:26.2Z,4,REGULAR,substitution,out,['startperiod'],1628380,,,1610612755,80,73,2024-04-08T00:54:51Z,4860000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2024-04-08T00:54:26.2Z,4,REGULAR,substitution,out,['startperiod'],1630577,,,1610612755,80,73,2024-04-08T00:54:51Z,4870000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2024-04-08T00:54:26.2Z,4,REGULAR,substitution,out,['startperiod'],1630572,,,1610612755,80,73,2024-04-08T00:54:51Z,4880000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2024-04-08T00:54:26.2Z,4,REGULAR,substitution,out,['startperiod'],1627741,,,1610612755,80,73,2024-04-08T00:54:51Z,4890000,False,,,0,,SUB out: B. Hield,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2024-04-08T00:54:26.2Z,4,REGULAR,substitution,in,['startperiod'],1641705,,,1610612755,80,73,2024-04-08T00:54:51Z,4900000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2024-04-08T00:54:26.2Z,4,REGULAR,substitution,in,['startperiod'],1630200,,,1610612755,80,73,2024-04-08T00:54:51Z,4910000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2024-04-08T00:54:26.2Z,4,REGULAR,substitution,in,['startperiod'],1631103,,,1610612755,80,73,2024-04-08T00:54:51Z,4920000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2024-04-08T00:54:26.2Z,4,REGULAR,substitution,in,['startperiod'],1629640,,,1610612755,80,73,2024-04-08T00:54:51Z,4930000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2024-04-08T00:54:26.2Z,4,REGULAR,substitution,in,['startperiod'],1641741,,,1610612755,80,73,2024-04-08T00:54:51Z,4940000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2024-04-08T00:54:57.7Z,4,REGULAR,period,start,[],0,,,1610612759,80,73,2024-04-08T00:54:57Z,4950000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT11M48.00S,2024-04-08T00:55:10.0Z,4,REGULAR,foul,personal,[],1628964,,,1610612759,80,73,2024-04-08T00:55:20Z,4960000,False,,,0,,M. Bamba personal FOUL (4 PF),"[1628964, 1641705]",1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,202026.0,4.0,0.0,Wembanyama,1641705.0,,,,,,,
511,PT11M40.00S,2024-04-08T00:55:34.4Z,4,REGULAR,3pt,Jump Shot,[],1641705,30.042706964520367,19.607843137254903,1610612759,83,73,2024-04-08T00:57:42Z,4980000,False,152.0,230.0,1,left,V. Wembanyama 27' 3PT pullup (23 PTS) (T. Jones 8 AST),"[1641705, 1630200]",1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,27.56,Made,,,,,,,,,,,,23.0,,T. Jones,1630200.0,8.0,,
513,PT11M26.00S,2024-04-08T00:55:52.0Z,4,REGULAR,foul,personal,['2freethrow'],1629640,,,1610612755,83,73,2024-04-08T00:56:07Z,5000000,False,,,0,,K. Johnson shooting personal FOUL (2 PF) (Oubre Jr. 2 FT),"[1629640, 1626162]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,202026.0,2.0,0.0,Oubre Jr.,1626162.0,,,,,,,
515,PT11M26.00S,2024-04-08T00:56:21.0Z,4,REGULAR,freethrow,1 of 2,[],1626162,,,1610612755,83,73,2024-04-08T00:56:21Z,5020000,False,,,0,,MISS K. Oubre Jr. Free Throw 1 of 2,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
516,PT11M26.00S,2024-04-08T00:56:21.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,83,73,2024-04-08T00:56:21Z,5030000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,515.0,,,,,,,,,,,,,,,,,
517,PT11M26.00S,2024-04-08T00:56:22.0Z,4,REGULAR,substitution,out,[],1628964,,,1610612755,83,73,2024-04-08T00:56:28Z,5040000,False,,,0,,SUB out: M. Bamba,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT11M26.00S,2024-04-08T00:56:22.0Z,4,REGULAR,substitution,in,[],1630194,,,1610612755,83,73,2024-04-08T00:56:28Z,5050000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT11M26.00S,2024-04-08T00:56:41.5Z,4,REGULAR,freethrow,2 of 2,[],1626162,,,1610612755,83,73,2024-04-08T00:56:41Z,5060000,False,,,0,,MISS K. Oubre Jr. Free Throw 2 of 2,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
520,PT11M23.00S,2024-04-08T00:56:43.4Z,4,REGULAR,rebound,defensive,[],1631103,,,1610612759,83,73,2024-04-08T00:56:43Z,5070000,False,,,0,,M. Branham REBOUND (Off:1 Def:2),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,519.0,3.0,2.0,1.0,,,,,,,,,,,,,,
521,PT11M09.00S,2024-04-08T00:56:58.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,10.988830486202366,47.30392156862745,1610612759,83,73,2024-04-08T00:57:06Z,5080000,False,13.0,51.0,1,left,MISS T. Jones driving Layup,[1630200],1610612759.0,SAS,driving,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,5.26,Missed,,,,,,,,,,,,,,,,,,
522,PT11M06.00S,2024-04-08T00:57:01.2Z,4,REGULAR,rebound,defensive,[],1630194,,,1610612755,83,73,2024-04-08T00:57:06Z,5090000,False,,,0,,P. Reed REBOUND (Off:4 Def:3),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,521.0,7.0,3.0,4.0,,,,,,,,,,,,,,
523,PT11M04.00S,2024-04-08T00:57:05.2Z,4,REGULAR,foul,personal,[],1629640,,,1610612755,83,73,2024-04-08T00:57:31Z,5100000,False,,,0,,K. Johnson personal FOUL (3 PF),"[1629640, 1630178]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,1628954.0,3.0,0.0,Maxey,1630178.0,,,,,,,
525,PT11M04.00S,2024-04-08T00:57:17.6Z,4,REGULAR,substitution,out,[],1630288,,,1610612755,83,73,2024-04-08T00:57:31Z,5120000,False,,,0,,SUB out: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT11M04.00S,2024-04-08T00:57:17.6Z,4,REGULAR,substitution,in,[],201587,,,1610612755,83,73,2024-04-08T00:57:31Z,5130000,False,,,0,,SUB in: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT10M56.00S,2024-04-08T00:58:03.6Z,4,REGULAR,2pt,Jump Shot,[],1626162,90.88370565045992,66.42156862745098,1610612755,83,73,2024-04-08T00:59:28Z,5150000,False,82.0,33.0,1,right,MISS K. Oubre Jr. 8' fadeaway Shot,[1626162],1610612755.0,PHI,fadeaway,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Right,8.86,Missed,,,,,,,,,,,,,,,,,,
529,PT10M53.00S,2024-04-08T00:58:06.6Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,83,73,2024-04-08T00:58:11Z,5160000,False,,,0,,K. Johnson REBOUND (Off:1 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Right,,,528.0,4.0,3.0,1.0,,,,,,,,,,,,,,
530,PT10M47.00S,2024-04-08T00:58:12.3Z,4,REGULAR,turnover,bad pass,[],1641705,,,1610612759,83,73,2024-04-08T00:58:19Z,5170000,False,,,0,,V. Wembanyama bad pass TURNOVER (6 TO),"[1641705, 1641741]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,6.0,,,,Council IV,1641741.0
531,PT10M47.00S,2024-04-08T00:58:12.3Z,4,REGULAR,steal,,[],1641741,,,1610612755,83,73,2024-04-08T00:58:14Z,5180000,False,,,0,,R. Council IV STEAL (1 STL),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
532,PT10M43.00S,2024-04-08T00:58:17.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626162,92.72339027595268,46.07843137254902,1610612755,83,75,2024-04-08T00:58:27Z,5190000,False,-20.0,16.0,1,right,K. Oubre Jr. running Layup (18 PTS) (T. Maxey 3 AST),"[1626162, 1630178]",1610612755.0,PHI,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,2.52,Made,,,,,,,,,,,,18.0,,T. Maxey,1630178.0,3.0,,
534,PT10M25.00S,2024-04-08T00:58:34.0Z,4,REGULAR,3pt,Jump Shot,[],1641705,12.302890932982917,2.450980392156863,1610612759,86,75,2024-04-08T00:58:39Z,5210000,False,238.0,63.0,1,left,V. Wembanyama 24' 3PT  (26 PTS) (D. Graham 4 AST),"[1641705, 1628984]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Right Corner 3,24+ Right,24.59,Made,,,,,,,,,,,,26.0,,D. Graham,1628984.0,4.0,,
536,PT10M10.00S,2024-04-08T00:58:49.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,93.38042049934296,51.470588235294116,1610612755,86,77,2024-04-08T00:58:53Z,5230000,False,7.0,10.0,1,right,K. Oubre Jr. driving finger roll Layup (20 PTS),[1626162],1610612755.0,PHI,driving finger roll,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,1.22,Made,,,,,,,,,,,,20.0,,,,,,
537,PT09M53.00S,2024-04-08T00:59:06.6Z,4,REGULAR,3pt,Jump Shot,[],1630200,10.33180026281209,96.32352941176471,1610612759,86,77,2024-04-08T00:59:13Z,5240000,False,-232.0,45.0,1,left,MISS T. Jones 3PT,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,23.59,Missed,,,,,,,,,,,,,,,,,,
538,PT09M48.00S,2024-04-08T00:59:11.6Z,4,REGULAR,rebound,defensive,[],1630194,,,1610612755,86,77,2024-04-08T00:59:13Z,5250000,False,,,0,,P. Reed REBOUND (Off:4 Def:4),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Left Corner 3,24+ Left,,,537.0,8.0,4.0,4.0,,,,,,,,,,,,,,
539,PT09M34.00S,2024-04-08T00:59:25.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,87.07293035479631,64.95098039215686,1610612755,86,79,2024-04-08T00:59:38Z,5260000,False,75.0,69.0,1,right,T. Maxey 10' floating Jump Shot (30 PTS) (P. Reed 3 AST),"[1630178, 1630194]",1610612755.0,PHI,floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Right,10.18,Made,,,,,,,,,,,,30.0,,P. Reed,1630194.0,3.0,,
540,PT09M15.00S,2024-04-08T00:59:44.0Z,4,REGULAR,3pt,Jump Shot,[],1641705,4.418528252299605,96.07843137254902,1610612759,89,79,2024-04-08T00:59:49Z,5270000,False,-230.0,-11.0,1,left,V. Wembanyama 3PT pullup (29 PTS) (M. Branham 1 AST),"[1641705, 1631103]",1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,Left Corner 3,24+ Left,23.07,Made,,,,,,,,,,,,29.0,,M. Branham,1631103.0,1.0,,
542,PT09M03.00S,2024-04-08T00:59:57.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,91.67214191852825,48.529411764705884,1610612755,89,81,2024-04-08T01:00:02Z,5290000,False,-7.0,26.0,1,right,T. Maxey driving finger roll Layup (32 PTS) (P. Reed 4 AST),"[1630178, 1630194]",1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,2.68,Made,,,,,,,,,,,,32.0,,P. Reed,1630194.0,4.0,,
544,PT08M49.00S,2024-04-08T01:00:10.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,6.915243101182654,50.73529411764706,1610612759,91,81,2024-04-08T01:00:23Z,5310000,False,-4.0,13.0,1,left,T. Jones reverse Layup (11 PTS) (V. Wembanyama 2 AST),"[1630200, 1641705]",1610612759.0,SAS,reverse,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.3,Made,,,,,,,,,,,,11.0,,V. Wembanyama,1641705.0,2.0,,
546,PT08M42.00S,2024-04-08T01:00:18.4Z,4,REGULAR,turnover,lost ball,[],1630194,,,1610612755,91,81,2024-04-08T01:01:03Z,5330000,False,,,0,,P. Reed lost ball TURNOVER (2 TO),"[1630194, 1629640]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,2.0,,,,Johnson,1629640.0
547,PT08M42.00S,2024-04-08T01:00:18.4Z,4,REGULAR,steal,,[],1629640,,,1610612759,91,81,2024-04-08T01:00:22Z,5340000,False,,,0,,K. Johnson STEAL (1 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
548,PT08M36.00S,2024-04-08T01:00:24.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631103,30.56833114323259,32.35294117647059,1610612759,91,81,2024-04-08T01:01:27Z,5350000,False,88.0,235.0,1,left,MISS M. Branham 25' 3PT,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,25.08,Missed,,,,,,,,,,,,,,,,,,
549,PT08M31.00S,2024-04-08T01:00:29.7Z,4,REGULAR,rebound,offensive,[],1641705,,,1610612759,91,81,2024-04-08T01:01:27Z,5360000,False,,,0,,V. Wembanyama REBOUND (Off:3 Def:9),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,548.0,12.0,9.0,3.0,,,,,,,,,,,,,,
550,PT08M28.00S,2024-04-08T01:00:31.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629640,21.23850197109067,7.8431372549019605,1610612759,91,81,2024-04-08T01:00:39Z,5370000,False,211.0,147.0,1,left,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,25.71,Missed,,,,,,,,,,,,,,,,,,
551,PT08M24.00S,2024-04-08T01:00:35.2Z,4,REGULAR,rebound,defensive,[],1630194,,,1610612755,91,81,2024-04-08T01:00:35Z,5380000,False,,,0,,P. Reed REBOUND (Off:4 Def:5),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Right Center,,,550.0,9.0,5.0,4.0,,,,,,,,,,,,,,
552,PT08M13.00S,2024-04-08T01:00:47.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641741,87.86136662286465,56.127450980392155,1610612755,91,83,2024-04-08T01:03:45Z,5390000,False,31.0,62.0,1,right,R. Council IV 6' driving floating bank Jump Shot (2 PTS),[1641741],1610612755.0,PHI,driving floating bank,,,Council IV,R. Council IV,,,,,In The Paint (Non-RA),0-8 Center,6.88,Made,,,,,,,,,,,,2.0,,,,,,
553,PT08M13.00S,2024-04-08T01:00:53.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,91,83,2024-04-08T01:00:53Z,5400000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M13.00S,2024-04-08T01:03:15.3Z,4,REGULAR,substitution,out,[],1641705,,,1610612759,91,83,2024-04-08T01:03:53Z,5410000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT08M13.00S,2024-04-08T01:03:15.3Z,4,REGULAR,substitution,out,[],1628984,,,1610612759,91,83,2024-04-08T01:03:53Z,5420000,False,,,0,,SUB out: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT08M13.00S,2024-04-08T01:03:15.3Z,4,REGULAR,substitution,in,[],1631104,,,1610612759,91,83,2024-04-08T01:03:53Z,5430000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT08M13.00S,2024-04-08T01:03:15.3Z,4,REGULAR,substitution,in,[],1628380,,,1610612759,91,83,2024-04-08T01:03:53Z,5440000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M50.00S,2024-04-08T01:04:16.9Z,4,REGULAR,turnover,bad pass,[],1628380,,,1610612759,91,83,2024-04-08T01:04:21Z,5450000,False,,,0,,Z. Collins bad pass TURNOVER (3 TO),"[1628380, 1630194]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,3.0,,,,Reed,1630194.0
560,PT07M50.00S,2024-04-08T01:04:16.9Z,4,REGULAR,steal,,[],1630194,,,1610612755,91,83,2024-04-08T01:04:19Z,5460000,False,,,0,,P. Reed STEAL (1 STL),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
561,PT07M46.00S,2024-04-08T01:04:21.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641741,92.32917214191852,50.245098039215684,1610612755,91,85,2024-04-08T01:04:28Z,5470000,False,1.0,20.0,1,right,R. Council IV running Layup (4 PTS) (T. Maxey 4 AST),"[1641741, 1630178]",1610612755.0,PHI,running,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,1.96,Made,,,,,,,,,,,,4.0,,T. Maxey,1630178.0,4.0,,
