actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
427,PT05M43.00S,2024-04-01T00:35:02.9Z,3,REGULAR,substitution,out,[],1641705,,,1610612759,69,77,2024-04-01T00:35:20Z,4140000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M43.00S,2024-04-01T00:35:02.9Z,3,REGULAR,substitution,out,[],1626224,,,1610612759,69,77,2024-04-01T00:35:20Z,4150000,False,,,0,,SUB out: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M43.00S,2024-04-01T00:35:02.9Z,3,REGULAR,substitution,out,[],1631103,,,1610612759,69,77,2024-04-01T00:35:20Z,4160000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M43.00S,2024-04-01T00:35:02.9Z,3,REGULAR,substitution,in,[],1628380,,,1610612759,69,77,2024-04-01T00:35:20Z,4170000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M43.00S,2024-04-01T00:35:02.9Z,3,REGULAR,substitution,in,[],1630572,,,1610612759,69,77,2024-04-01T00:35:20Z,4180000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M43.00S,2024-04-01T00:35:02.9Z,3,REGULAR,substitution,in,[],1631104,,,1610612759,69,77,2024-04-01T00:35:20Z,4190000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT05M23.00S,2024-04-01T00:35:35.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630572,91.67214191852825,34.068627450980394,1610612759,69,77,2024-04-01T00:36:12Z,4200000,False,-80.0,26.0,1,right,MISS S. Mamukelashvili 8' turnaround fadeaway Shot,[1630572],1610612759.0,SAS,turnaround fadeaway,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),8-16 Left,,,8.38,Missed,,,,,,,,,,,,,,,,
434,PT05M18.00S,2024-04-01T00:35:40.3Z,3,REGULAR,rebound,defensive,[],1630541,,,1610612744,69,77,2024-04-01T00:35:42Z,4210000,False,,,0,,M. Moody REBOUND (Off:0 Def:2),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),8-16 Left,,,,,433.0,2.0,2.0,0.0,,,,,,,,,,,,
435,PT05M15.00S,2024-04-01T00:35:42.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201939,29.25427069645204,16.666666666666664,1610612744,69,80,2024-04-01T00:35:58Z,4220000,False,167.0,222.0,1,left,S. Curry 27' 3PT running (21 PTS) (B. Podziemski 4 AST),"[201939, 1641764]",1610612744.0,GSW,running,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,27.8,Made,,,,,,,,,,,21.0,B. Podziemski,1641764.0,4.0,,
437,PT05M02.00S,2024-04-01T00:35:55.0Z,3,REGULAR,turnover,bad pass,[],1630200,,,1610612759,69,80,2024-04-01T00:36:00Z,4240000,False,,,0,,T. Jones bad pass TURNOVER (2 TO),"[1630200, 1641764]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,2.0,,,,,,,,,,,,,,,,,Podziemski,1641764.0
438,PT05M02.00S,2024-04-01T00:35:55.0Z,3,REGULAR,steal,,[],1641764,,,1610612744,69,80,2024-04-01T00:35:57Z,4250000,False,,,0,,B. Podziemski STEAL (1 STL),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
439,PT04M56.00S,2024-04-01T00:36:01.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201939,28.991458607095925,82.59803921568627,1610612744,69,80,2024-04-01T00:37:33Z,4260000,False,-163.0,220.0,1,left,MISS S. Curry 27' running 3PT,[201939],1610612744.0,GSW,running,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,27.38,Missed,,,,,,,,,,,,,,,,
440,PT04M52.00S,2024-04-01T00:36:05.1Z,3,REGULAR,rebound,defensive,[],1630572,,,1610612759,69,80,2024-04-01T00:36:07Z,4270000,False,,,0,,S. Mamukelashvili REBOUND (Off:2 Def:6),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Left Center,,,,,439.0,8.0,6.0,2.0,,,,,,,,,,,,
441,PT04M41.00S,2024-04-01T00:36:17.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,92.19776609724047,44.85294117647059,1610612759,71,80,2024-04-01T00:36:21Z,4280000,False,-26.0,21.0,1,right,T. Jones driving finger roll Layup (9 PTS),[1630200],1610612759.0,SAS,driving finger roll,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,3.31,Made,,,,,,,,,,,9.0,,,,,
442,PT04M22.00S,2024-04-01T00:36:35.6Z,3,REGULAR,3pt,Jump Shot,[],201939,31.225361366622867,75.98039215686273,1610612744,71,80,2024-04-01T00:36:42Z,4290000,False,-130.0,241.0,1,left,MISS S. Curry 27' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,27.38,Missed,,,,,,,,,,,,,,,,
443,PT04M20.00S,2024-04-01T00:36:37.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,71,80,2024-04-01T00:36:42Z,4300000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,442.0,,,,,,,,,,,,,,,
445,PT04M20.00S,2024-04-01T00:36:44.9Z,3,REGULAR,substitution,out,[],1630200,,,1610612744,71,80,2024-04-01T00:37:23Z,4320000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M20.00S,2024-04-01T00:36:44.9Z,3,REGULAR,substitution,out,[],203110,,,1610612744,71,80,2024-04-01T00:37:23Z,4330000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M20.00S,2024-04-01T00:36:44.9Z,3,REGULAR,substitution,out,[],201939,,,1610612744,71,80,2024-04-01T00:37:23Z,4340000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M20.00S,2024-04-01T00:36:44.9Z,3,REGULAR,substitution,in,[],1628984,,,1610612744,71,80,2024-04-01T00:37:23Z,4350000,False,,,0,,SUB in: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M20.00S,2024-04-01T00:36:44.9Z,3,REGULAR,substitution,in,[],1626172,,,1610612744,71,80,2024-04-01T00:37:23Z,4360000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M20.00S,2024-04-01T00:36:44.9Z,3,REGULAR,substitution,in,[],101108,,,1610612744,71,80,2024-04-01T00:37:23Z,4370000,False,,,0,,SUB in: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M09.00S,2024-04-01T00:37:40.4Z,3,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612744,71,80,2024-04-01T00:37:54Z,4380000,False,,,0,,Z. Collins shooting personal FOUL (1 PF) (Looney 2 FT),"[1628380, 1626172]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,1628951.0,,,,,,,,,,1.0,0.0,Looney,1626172.0,,,,,,
453,PT04M09.00S,2024-04-01T00:38:05.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1626172,,,1610612744,71,81,2024-04-01T00:38:05Z,4400000,False,,,0,,K. Looney Free Throw 1 of 2 (1 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,Made,,,,,,,,,,,1.0,,,,,
454,PT04M09.00S,2024-04-01T00:38:23.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1626172,,,1610612744,71,82,2024-04-01T00:38:23Z,4410000,False,,,0,,K. Looney Free Throw 2 of 2 (2 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,Made,,,,,,,,,,,2.0,,,,,
455,PT03M50.00S,2024-04-01T00:38:45.9Z,3,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612759,71,82,2024-04-01T00:38:54Z,4420000,False,,,0,,K. Looney shooting personal FOUL (1 PF) (Collins 2 FT),"[1626172, 1628380]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,1628951.0,,,,,,,,,,1.0,0.0,Collins,1628380.0,,,,,,
457,PT03M50.00S,2024-04-01T00:39:08.2Z,3,REGULAR,freethrow,1 of 2,[],1628380,,,1610612759,72,82,2024-04-01T00:39:08Z,4440000,False,,,0,,Z. Collins Free Throw 1 of 2 (12 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,Made,,,,,,,,,,,12.0,,,,,
458,PT03M50.00S,2024-04-01T00:39:22.9Z,3,REGULAR,freethrow,2 of 2,[],1628380,,,1610612759,73,82,2024-04-01T00:39:22Z,4450000,False,,,0,,Z. Collins Free Throw 2 of 2 (13 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,Made,,,,,,,,,,,13.0,,,,,
459,PT03M37.00S,2024-04-01T00:39:37.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1641764,14.4053876478318,54.166666666666664,1610612744,73,82,2024-04-01T00:39:43Z,4460000,False,-21.0,83.0,1,left,MISS B. Podziemski 8' turnaround Hook,[1641764],1610612744.0,GSW,turnaround,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,,,8.55,Missed,,,,,,,,,,,,,,,,
460,PT03M35.00S,2024-04-01T00:39:39.2Z,3,REGULAR,rebound,defensive,[],1628380,,,1610612759,73,82,2024-04-01T00:39:43Z,4470000,False,,,0,,Z. Collins REBOUND (Off:3 Def:5),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,,459.0,8.0,5.0,3.0,,,,,,,,,,,,
461,PT03M31.00S,2024-04-01T00:39:43.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630577,73.9323258869908,85.04901960784314,1610612759,73,82,2024-04-01T00:40:25Z,4480000,False,175.0,193.0,1,right,MISS J. Champagnie 26' running 3PT,[1630577],1610612759.0,SAS,running,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,26.03,Missed,,,,,,,,,,,,,,,,
462,PT03M27.00S,2024-04-01T00:39:47.0Z,3,REGULAR,rebound,offensive,[],1630572,,,1610612759,73,82,2024-04-01T00:39:47Z,4490000,False,,,0,,S. Mamukelashvili REBOUND (Off:3 Def:6),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,,,,,461.0,9.0,6.0,3.0,,,,,,,,,,,,
463,PT03M26.00S,2024-04-01T00:39:48.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628984,67.49342969776609,29.901960784313726,1610612759,76,82,2024-04-01T00:39:52Z,4500000,False,-100.0,253.0,1,right,D. Graham 27' 3PT  (3 PTS) (B. Wesley 5 AST),"[1628984, 1631104]",1610612759.0,SAS,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Left Center,,,27.23,Made,,,,,,,,,,,3.0,B. Wesley,1631104.0,5.0,,
465,PT03M05.00S,2024-04-01T00:40:11.3Z,3,REGULAR,foul,personal,['2freethrow'],1630577,,,1610612744,76,82,2024-04-01T00:40:23Z,4520000,False,,,0,,J. Champagnie shooting personal FOUL (2 PF) (Moody 2 FT),"[1630577, 1630541]",1610612759.0,SAS,shooting,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,1628951.0,,,,,,,,,,2.0,0.0,Moody,1630541.0,,,,,,
467,PT03M05.00S,2024-04-01T00:40:42.8Z,3,REGULAR,freethrow,1 of 2,[],1630541,,,1610612744,76,83,2024-04-01T00:40:42Z,4540000,False,,,0,,M. Moody Free Throw 1 of 2 (9 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,Made,,,,,,,,,,,9.0,,,,,
468,PT03M05.00S,2024-04-01T00:40:43.7Z,3,REGULAR,substitution,out,[],1630577,,,1610612744,76,83,2024-04-01T00:40:51Z,4550000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M05.00S,2024-04-01T00:40:43.7Z,3,REGULAR,substitution,out,[],1627780,,,1610612744,76,83,2024-04-01T00:40:51Z,4560000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT03M05.00S,2024-04-01T00:40:43.7Z,3,REGULAR,substitution,in,[],1626224,,,1610612744,76,83,2024-04-01T00:40:51Z,4570000,False,,,0,,SUB in: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT03M05.00S,2024-04-01T00:40:43.7Z,3,REGULAR,substitution,in,[],202691,,,1610612744,76,83,2024-04-01T00:40:51Z,4580000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT03M05.00S,2024-04-01T00:41:03.7Z,3,REGULAR,freethrow,2 of 2,[],1630541,,,1610612744,76,84,2024-04-01T00:41:03Z,4590000,False,,,0,,M. Moody Free Throw 2 of 2 (10 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,Made,,,,,,,,,,,10.0,,,,,
473,PT02M47.00S,2024-04-01T00:41:22.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628380,87.59855453350855,49.754901960784316,1610612759,76,84,2024-04-01T00:41:26Z,4600000,False,-1.0,64.0,1,right,MISS Z. Collins 6' Hook,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,6.41,Missed,,,,,,,,,,,,,,,,
474,PT02M45.00S,2024-04-01T00:41:24.5Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,76,84,2024-04-01T00:41:26Z,4610000,False,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,473.0,1.0,1.0,0.0,,,,,,,,,,,,
475,PT02M41.00S,2024-04-01T00:41:28.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202691,26.888961892247043,14.950980392156863,1610612744,76,84,2024-04-01T00:42:28Z,4620000,False,175.0,200.0,1,left,MISS K. Thompson 26' running 3PT,[202691],1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,26.61,Missed,,,,,,,,,,,,,,,,
479,PT02M36.00S,2024-04-01T00:41:33.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612759,76,84,2024-04-01T00:42:14Z,4630000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,475.0,,,,,,,,,,,,,,,
476,PT02M36.00S,2024-04-01T00:42:08.5Z,3,REGULAR,jumpball,recovered,[],1628380,,,1610612759,76,84,2024-04-01T00:42:08Z,4640000,False,,,0,,Jump Ball S. Mamukelashvili vs. M. Moody: Tip to Z. Collins,"[1628380, 1630572, 1630541]",1610612759.0,SAS,heldball,Z. Collins,1628380.0,Collins,Z. Collins,Mamukelashvili,1630572.0,Moody,1630541.0,,,,,,,,,,,,,,,,,,,,,,
480,PT02M27.00S,2024-04-01T00:42:16.7Z,3,REGULAR,3pt,Jump Shot,[],1628984,79.84559789750328,92.15686274509804,1610612759,76,84,2024-04-01T00:42:21Z,4670000,False,211.0,137.0,1,right,MISS D. Graham 25' 3PT,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Right Center,,,25.14,Missed,,,,,,,,,,,,,,,,
481,PT02M25.00S,2024-04-01T00:42:18.7Z,3,REGULAR,rebound,defensive,[],1641764,,,1610612744,76,84,2024-04-01T00:42:21Z,4680000,False,,,0,,B. Podziemski REBOUND (Off:3 Def:4),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,,,480.0,7.0,4.0,3.0,,,,,,,,,,,,
482,PT02M11.00S,2024-04-01T00:42:34.2Z,3,REGULAR,2pt,Jump Shot,[],1630541,22.815374507227332,34.068627450980394,1610612744,76,84,2024-04-01T00:43:08Z,4690000,False,80.0,162.0,1,left,MISS M. Moody 18' pullup Shot,[1630541],1610612744.0,GSW,pullup,,,Moody,M. Moody,,,,,Mid-Range,16-24 Right Center,,,18.05,Missed,,,,,,,,,,,,,,,,
483,PT02M06.00S,2024-04-01T00:42:39.2Z,3,REGULAR,rebound,defensive,[],1630572,,,1610612759,76,84,2024-04-01T00:42:39Z,4700000,False,,,0,,S. Mamukelashvili REBOUND (Off:3 Def:7),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,16-24 Right Center,,,,,482.0,10.0,7.0,3.0,,,,,,,,,,,,
484,PT01M45.00S,2024-04-01T00:42:59.1Z,3,REGULAR,3pt,Jump Shot,[],1628984,73.53810775295663,15.441176470588236,1610612759,79,84,2024-04-01T00:43:03Z,4710000,False,-173.0,196.0,1,right,D. Graham 26' 3PT  (6 PTS) (S. Mamukelashvili 2 AST),"[1628984, 1630572]",1610612759.0,SAS,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Left Center,,,26.14,Made,,,,,,,,,,,6.0,S. Mamukelashvili,1630572.0,2.0,,
486,PT01M29.00S,2024-04-01T00:43:16.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,17.95335085413929,62.00980392156863,1610612744,79,84,2024-04-01T00:43:22Z,4730000,False,-60.0,116.0,1,left,MISS C. Paul 13' driving floating Shot,[101108],1610612744.0,GSW,driving floating,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,,,13.09,Missed,,,,,,,,,,,,,,,,
487,PT01M22.00S,2024-04-01T00:43:21.7Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612744,79,84,2024-04-01T00:43:21Z,4740000,False,,,0,,K. Looney REBOUND (Off:1 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,,,486.0,2.0,1.0,1.0,,,,,,,,,,,,
488,PT01M22.00S,2024-04-01T00:43:21.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626172,5.590000152587891,50.0,1610612744,79,86,2024-04-01T00:43:21Z,4750000,False,0.0,0.0,1,left,K. Looney putback Layup (4 PTS),[1626172],1610612744.0,GSW,putback,,,Looney,K. Looney,,,,,Mid-Range,8-16 Left,,,0.0,Made,,,,,,,,,,,4.0,,,,,
489,PT01M03.00S,2024-04-01T00:43:41.6Z,3,REGULAR,3pt,Jump Shot,[],1628380,66.83639947437582,37.5,1610612759,79,86,2024-04-01T00:43:45Z,4760000,False,-62.0,259.0,1,right,MISS Z. Collins 26' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,,,26.66,Missed,,,,,,,,,,,,,,,,
490,PT01M00.00S,2024-04-01T00:43:44.6Z,3,REGULAR,rebound,defensive,[],1630541,,,1610612744,79,86,2024-04-01T00:43:45Z,4770000,False,,,0,,M. Moody REBOUND (Off:0 Def:3),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Center,,,,,489.0,3.0,3.0,0.0,,,,,,,,,,,,
491,PT00M39.60S,2024-04-01T00:44:06.6Z,3,REGULAR,3pt,Jump Shot,[],1641764,28.465834428383708,16.42156862745098,1610612744,79,89,2024-04-01T00:44:10Z,4780000,False,168.0,215.0,1,left,B. Podziemski 27' 3PT  (12 PTS) (M. Moody 1 AST),"[1641764, 1630541]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,27.29,Made,,,,,,,,,,,12.0,M. Moody,1630541.0,1.0,,
493,PT00M33.00S,2024-04-01T00:44:21.5Z,3,REGULAR,foul,personal,[],1630541,,,1610612759,79,89,2024-04-01T00:44:34Z,4800000,False,,,0,,M. Moody personal FOUL (1 PF),"[1630541, 1628984]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,202037.0,,,,,,,,,,1.0,0.0,Graham,1628984.0,,,,,,
496,PT00M24.70S,2024-04-01T00:45:11.3Z,3,REGULAR,substitution,out,[],202691,,,1610612759,79,89,2024-04-01T00:45:19Z,4830000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT00M24.70S,2024-04-01T00:45:11.3Z,3,REGULAR,substitution,in,[],1627780,,,1610612759,79,89,2024-04-01T00:45:19Z,4840000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT00M16.00S,2024-04-01T00:45:35.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,89.56964520367937,58.82352941176471,1610612759,79,89,2024-04-01T00:45:41Z,4850000,False,44.0,46.0,1,right,MISS Z. Collins 6' Layup,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,6.34,Missed,,,,,,,,,,,,,,,,
499,PT00M12.90S,2024-04-01T00:45:38.4Z,3,REGULAR,rebound,offensive,[],1630572,,,1610612759,79,89,2024-04-01T00:45:41Z,4860000,False,,,0,,S. Mamukelashvili REBOUND (Off:4 Def:7),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,,,,,498.0,11.0,7.0,4.0,,,,,,,,,,,,
500,PT00M12.90S,2024-04-01T00:45:41.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630572,94.40999984741211,50.0,1610612759,81,89,2024-04-01T00:45:41Z,4870000,False,0.0,0.0,1,right,S. Mamukelashvili putback Layup (10 PTS),[1630572],1610612759.0,SAS,putback,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,8-16 Left,,,0.0,Made,,,,,,,,,,,10.0,,,,,
501,PT00M01.60S,2024-04-01T00:45:55.7Z,3,REGULAR,foul,personal,[],1631104,,,1610612744,81,89,2024-04-01T00:46:02Z,4880000,False,,,0,,B. Wesley take personal FOUL (1 PF),"[1631104, 1641764]",1610612759.0,SAS,take,,,Wesley,B. Wesley,,,,,Mid-Range,16-24 Center,1830.0,,,,,,,,,,1.0,0.0,Podziemski,1641764.0,,,,,,
503,PT00M01.60S,2024-04-01T00:46:03.0Z,3,REGULAR,substitution,out,[],1628380,,,1610612744,81,89,2024-04-01T00:46:18Z,4900000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT00M01.60S,2024-04-01T00:46:03.0Z,3,REGULAR,substitution,out,[],1641764,,,1610612744,81,89,2024-04-01T00:46:18Z,4910000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT00M01.60S,2024-04-01T00:46:03.0Z,3,REGULAR,substitution,out,[],1627780,,,1610612744,81,89,2024-04-01T00:46:18Z,4920000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT00M01.60S,2024-04-01T00:46:03.0Z,3,REGULAR,substitution,in,[],1630577,,,1610612744,81,89,2024-04-01T00:46:18Z,4930000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT00M01.60S,2024-04-01T00:46:03.0Z,3,REGULAR,substitution,in,[],201939,,,1610612744,81,89,2024-04-01T00:46:18Z,4940000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT00M01.60S,2024-04-01T00:46:03.0Z,3,REGULAR,substitution,in,[],202691,,,1610612744,81,89,2024-04-01T00:46:18Z,4950000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT00M00.00S,2024-04-01T00:46:26.6Z,3,REGULAR,3pt,Jump Shot,[],201939,30.962549277266753,23.774509803921568,1610612744,81,89,2024-04-01T00:46:31Z,4960000,False,131.0,239.0,1,left,MISS S. Curry 27' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,27.22,Missed,,,,,,,,,,,,,,,,
510,PT00M00.00S,2024-04-01T00:46:30.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,81,89,2024-04-01T00:46:30Z,4970000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,509.0,,,,,,,,,,,,,,,
511,PT00M00.00S,2024-04-01T00:46:33.9Z,3,REGULAR,period,end,[],0,,,1610612744,81,89,2024-04-01T00:46:33Z,4980000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2024-04-01T00:46:40.4Z,4,REGULAR,substitution,out,['startperiod'],1631104,,,1610612744,81,89,2024-04-01T00:49:05Z,4990000,False,,,0,,SUB out: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
