actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
252,PT09M14.00S,2024-01-13T01:56:51.8Z,2,REGULAR,rebound,offensive,[],1630208,,,1610612766,35,27,2024-01-13T01:56:54Z,2470000,False,,,0,,N. Richards REBOUND (Off:4 Def:2),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,250.0,6.0,2.0,4.0,,
253,PT09M14.00S,2024-01-13T01:56:52.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630208,94.40999984741211,50.0,1610612766,35,29,2024-01-13T01:56:52Z,2480000,False,0.0,0.0,1,right,N. Richards putback DUNK (8 PTS),[1630208],1610612766.0,CHA,putback,,,Richards,N. Richards,,,,,Mid-Range,8-16 Left,,,,,,,,,0.0,Made,8.0,,,,,,,,,
254,PT09M09.00S,2024-01-13T01:56:57.3Z,2,REGULAR,3pt,Jump Shot,[],1641705,12.828515111695138,2.2058823529411766,1610612759,38,29,2024-01-13T01:57:03Z,2490000,False,239.0,68.0,1,left,V. Wembanyama 24' 3PT  (9 PTS) (M. Branham 1 AST),"[1641705, 1631103]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Right Corner 3,24+ Right,,,,,,,,,24.85,Made,9.0,M. Branham,1631103.0,1.0,,,,,,
256,PT08M57.00S,2024-01-13T01:57:09.7Z,2,REGULAR,3pt,Jump Shot,[],1630163,77.4802890932983,7.352941176470589,1610612766,38,32,2024-01-13T02:02:08Z,2510000,False,-213.0,159.0,1,right,L. Ball 26' 3PT pullup (16 PTS),[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,,,,,26.61,Made,16.0,,,,,,,,,
257,PT08M49.00S,2024-01-13T01:57:19.8Z,2,REGULAR,foul,personal,[],1630163,,,1610612759,38,32,2024-01-13T01:57:29Z,2520000,False,,,0,,L. Ball personal FOUL (2 PF),"[1630163, 1630200]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Right Corner 3,24+ Right,,,,202049.0,2.0,0.0,Jones,1630200.0,,,,,,,,,,,,
259,PT08M49.00S,2024-01-13T01:57:28.1Z,2,REGULAR,substitution,out,[],1629640,,,1610612759,38,32,2024-01-13T01:57:34Z,2540000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT08M49.00S,2024-01-13T01:57:28.1Z,2,REGULAR,substitution,out,[],1630550,,,1610612759,38,32,2024-01-13T01:57:34Z,2550000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT08M49.00S,2024-01-13T01:57:28.1Z,2,REGULAR,substitution,in,[],1631110,,,1610612759,38,32,2024-01-13T01:57:34Z,2560000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT08M49.00S,2024-01-13T01:57:28.1Z,2,REGULAR,substitution,in,[],1628970,,,1610612759,38,32,2024-01-13T01:57:34Z,2570000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT08M49.00S,2024-01-13T01:57:41.7Z,2,REGULAR,substitution,out,[],1630163,,,1610612759,38,32,2024-01-13T01:57:48Z,2580000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT08M49.00S,2024-01-13T01:57:41.7Z,2,REGULAR,substitution,in,[],202397,,,1610612759,38,32,2024-01-13T01:57:48Z,2590000,False,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT08M37.00S,2024-01-13T01:58:06.2Z,2,REGULAR,3pt,Jump Shot,[],1631110,6.389618922470433,96.81372549019608,1610612759,41,32,2024-01-13T01:58:17Z,2600000,False,-234.0,8.0,1,left,J. Sochan 3PT  (3 PTS) (T. Jones 2 AST),"[1631110, 1630200]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Left Corner 3,24+ Left,,,,,,,,,23.42,Made,3.0,T. Jones,1630200.0,2.0,,,,,,
267,PT08M17.00S,2024-01-13T01:58:25.5Z,2,REGULAR,2pt,Jump Shot,[],1626179,91.27792378449409,70.83333333333334,1610612766,41,32,2024-01-13T02:04:18Z,2620000,False,104.0,29.0,1,right,MISS T. Rozier 10' driving floating Shot,[1626179],1610612766.0,CHA,driving floating,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Right,,,,,,,,,10.83,Missed,,,,,,,,,,
268,PT08M15.00S,2024-01-13T01:58:27.5Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,41,32,2024-01-13T01:58:30Z,2630000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:6),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,267.0,8.0,6.0,2.0,,
269,PT08M11.00S,2024-01-13T01:58:31.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630200,6.1268068331143235,97.54901960784314,1610612759,41,32,2024-01-13T02:04:43Z,2640000,False,-238.0,5.0,1,left,MISS T. Jones running 3PT,[1630200],1610612759.0,SAS,running,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,,,,,,,,,23.78,Missed,,,,,,,,,,
270,PT08M08.00S,2024-01-13T01:58:34.8Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,41,32,2024-01-13T01:58:38Z,2650000,False,,,0,,N. Richards REBOUND (Off:4 Def:3),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,269.0,7.0,3.0,4.0,,
271,PT07M50.00S,2024-01-13T01:58:52.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202397,85.10183968462549,62.745098039215684,1610612766,41,32,2024-01-13T01:59:05Z,2660000,False,64.0,88.0,1,right,MISS I. Smith 10' pullup Shot,[202397],1610612766.0,CHA,pullup,,,Smith,I. Smith,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,10.82,Missed,,,,,,,,,,
272,PT07M46.00S,2024-01-13T01:58:56.5Z,2,REGULAR,rebound,defensive,[],203926,,,1610612759,41,32,2024-01-13T01:59:05Z,2670000,False,,,0,,D. McDermott REBOUND (Off:0 Def:2),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,271.0,2.0,2.0,0.0,,
273,PT07M38.00S,2024-01-13T01:59:05.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,6.915243101182654,46.32352941176471,1610612759,43,32,2024-01-13T01:59:12Z,2680000,False,18.0,13.0,1,left,J. Sochan driving Layup (5 PTS),[1631110],1610612759.0,SAS,driving,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,,2.22,Made,5.0,,,,,,,,,
274,PT07M38.00S,2024-01-13T01:59:12.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,43,32,2024-01-13T01:59:12Z,2690000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT07M38.00S,2024-01-13T02:00:55.3Z,2,REGULAR,substitution,out,[],1631103,,,1610612766,43,32,2024-01-13T02:01:46Z,2700000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT07M38.00S,2024-01-13T02:00:55.3Z,2,REGULAR,substitution,in,[],1630170,,,1610612766,43,32,2024-01-13T02:01:46Z,2710000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT07M14.00S,2024-01-13T02:02:29.1Z,2,REGULAR,3pt,Jump Shot,[],1628970,65.25952693823915,39.950980392156865,1610612766,43,32,2024-01-13T02:02:35Z,2720000,False,-50.0,274.0,1,right,MISS M. Bridges 27' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,,,27.87,Missed,,,,,,,,,,
278,PT07M11.00S,2024-01-13T02:02:32.1Z,2,REGULAR,rebound,offensive,[],1641733,,,1610612766,43,32,2024-01-13T02:02:35Z,2730000,False,,,0,,N. Smith Jr. REBOUND (Off:1 Def:0),[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,277.0,1.0,0.0,1.0,,
279,PT07M07.00S,2024-01-13T02:02:35.9Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1641733,84.44480946123521,16.176470588235293,1610612766,43,32,2024-01-13T02:02:40Z,2740000,False,-169.0,94.0,1,right,MISS N. Smith Jr. 19' pullup Shot,[1641733],1610612766.0,CHA,pullup,,,Smith Jr.,N. Smith Jr.,,,,,Mid-Range,16-24 Left,,,,,,,,,19.33,Missed,,,,,,,,,,
280,PT07M04.00S,2024-01-13T02:02:38.9Z,2,REGULAR,rebound,defensive,[],1631110,,,1610612759,43,32,2024-01-13T02:02:40Z,2750000,False,,,0,,J. Sochan REBOUND (Off:0 Def:2),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,279.0,2.0,2.0,0.0,,
281,PT06M47.00S,2024-01-13T02:02:55.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,7.5722733245729295,49.754901960784316,1610612759,45,32,2024-01-13T02:03:00Z,2760000,False,1.0,19.0,1,left,V. Wembanyama cutting DUNK (11 PTS) (J. Sochan 2 AST),"[1641705, 1631110]",1610612759.0,SAS,cutting,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,1.87,Made,11.0,J. Sochan,1631110.0,2.0,,,,,,
283,PT06M28.00S,2024-01-13T02:03:22.8Z,2,REGULAR,3pt,Jump Shot,[],1626179,67.62483574244416,66.42156862745098,1610612766,45,35,2024-01-13T02:03:41Z,2780000,False,82.0,252.0,1,right,T. Rozier 26' 3PT  (5 PTS) (N. Richards 1 AST),"[1626179, 1630208]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Center,,,,,,,,,26.48,Made,5.0,N. Richards,1630208.0,1.0,,,,,,
286,PT06M11.00S,2024-01-13T02:03:43.1Z,2,REGULAR,foul,personal,[],1641733,,,1610612759,45,35,2024-01-13T02:04:16Z,2810000,False,,,0,,N. Smith Jr. personal FOUL (1 PF),"[1641733, 1641705]",1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Mid-Range,16-24 Left Center,,,,1628159.0,1.0,0.0,Wembanyama,1641705.0,,,,,,,,,,,,
288,PT06M11.00S,2024-01-13T02:03:52.1Z,2,REGULAR,substitution,out,[],1641705,,,1610612759,45,35,2024-01-13T02:04:01Z,2830000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT06M11.00S,2024-01-13T02:03:52.1Z,2,REGULAR,substitution,out,[],1630208,,,1610612759,45,35,2024-01-13T02:04:01Z,2840000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT06M11.00S,2024-01-13T02:03:52.1Z,2,REGULAR,substitution,in,[],1631230,,,1610612759,45,35,2024-01-13T02:04:01Z,2850000,False,,,0,,SUB in: D. Barlow,[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT06M11.00S,2024-01-13T02:03:52.1Z,2,REGULAR,substitution,in,[],1641877,,,1610612759,45,35,2024-01-13T02:04:01Z,2860000,False,,,0,,SUB in: N. Mensah,[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT06M03.00S,2024-01-13T02:04:15.4Z,2,REGULAR,foul,personal,['2freethrow'],1626179,,,1610612759,45,35,2024-01-13T02:04:40Z,2870000,False,,,0,,T. Rozier shooting personal FOUL (2 PF) (Vassell 2 FT),"[1626179, 1630170]",1610612766.0,CHA,shooting,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,1627962.0,2.0,0.0,Vassell,1630170.0,,,,,,,,,,,,
294,PT06M03.00S,2024-01-13T02:04:41.5Z,2,REGULAR,freethrow,1 of 2,[],1630170,,,1610612759,46,35,2024-01-13T02:04:41Z,2890000,False,,,0,,D. Vassell Free Throw 1 of 2 (9 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,Made,9.0,,,,,,,,,
295,PT06M03.00S,2024-01-13T02:04:59.4Z,2,REGULAR,freethrow,2 of 2,[],1630170,,,1610612759,47,35,2024-01-13T02:04:59Z,2900000,False,,,0,,D. Vassell Free Throw 2 of 2 (10 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,Made,10.0,,,,,,,,,
296,PT05M38.00S,2024-01-13T02:05:25.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641877,89.17542706964521,56.61764705882353,1610612766,47,35,2024-01-13T02:07:15Z,2910000,False,33.0,49.0,1,right,MISS N. Mensah floating Shot,[1641877],1610612766.0,CHA,floating,,,Mensah,N. Mensah,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,5.94,Missed,,,,,,,,,,
297,PT05M35.00S,2024-01-13T02:05:27.7Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,47,35,2024-01-13T02:05:27Z,2920000,False,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,296.0,2.0,2.0,0.0,,
298,PT05M29.00S,2024-01-13T02:05:33.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203926,20.318659658344284,6.61764705882353,1610612759,50,35,2024-01-13T02:07:39Z,2930000,False,217.0,138.0,1,left,D. McDermott 25' 3PT running (3 PTS) (T. Jones 3 AST),"[203926, 1630200]",1610612759.0,SAS,running,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.73,Made,3.0,T. Jones,1630200.0,3.0,,,,,,
300,PT05M18.00S,2024-01-13T02:05:45.1Z,2,REGULAR,3pt,Jump Shot,[],1641733,68.01905387647832,27.205882352941174,1610612766,50,35,2024-01-13T02:05:51Z,2950000,False,-114.0,248.0,1,right,MISS N. Smith Jr. 27' 3PT,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,27.3,Missed,,,,,,,,,,
301,PT05M14.00S,2024-01-13T02:05:49.1Z,2,REGULAR,rebound,defensive,[],1631230,,,1610612759,50,35,2024-01-13T02:05:51Z,2960000,False,,,0,,D. Barlow REBOUND (Off:1 Def:2),[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,300.0,3.0,2.0,1.0,,
302,PT05M02.00S,2024-01-13T02:06:00.3Z,2,REGULAR,2pt,Jump Shot,[],1630170,11.908672798948752,27.696078431372552,1610612759,50,35,2024-01-13T02:06:06Z,2970000,False,112.0,59.0,1,left,MISS D. Vassell 12' fadeaway Shot,[1630170],1610612759.0,SAS,fadeaway,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Right,,,,,,,,,12.63,Missed,,,,,,,,,,
303,PT05M01.00S,2024-01-13T02:06:01.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,50,35,2024-01-13T02:06:06Z,2980000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,302.0,,,,,
305,PT05M01.00S,2024-01-13T02:06:07.6Z,2,REGULAR,substitution,out,[],1630200,,,1610612759,50,35,2024-01-13T02:06:12Z,3000000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT05M01.00S,2024-01-13T02:06:07.6Z,2,REGULAR,substitution,in,[],1631103,,,1610612759,50,35,2024-01-13T02:06:12Z,3010000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT04M58.00S,2024-01-13T02:06:24.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203926,8.886333771353483,2.2058823529411766,1610612759,53,35,2024-01-13T02:06:30Z,3020000,False,239.0,31.0,1,left,D. McDermott 24' 3PT  (6 PTS) (D. Vassell 2 AST),"[203926, 1630170]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Right Corner 3,24+ Right,,,,,,,,,24.1,Made,6.0,D. Vassell,1630170.0,2.0,,,,,,
309,PT04M40.00S,2024-01-13T02:06:42.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202397,91.27792378449409,44.85294117647059,1610612766,53,35,2024-01-13T02:06:50Z,3040000,False,-26.0,29.0,1,right,MISS I. Smith driving Layup,[202397],1610612766.0,CHA,driving,,,Smith,I. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,3.91,Missed,,,,,,,,,,
310,PT04M39.00S,2024-01-13T02:06:47.7Z,2,REGULAR,rebound,offensive,[],1628970,,,1610612766,53,35,2024-01-13T02:06:47Z,3050000,False,,,0,,M. Bridges REBOUND (Off:1 Def:5),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,309.0,6.0,5.0,1.0,,
311,PT04M39.00S,2024-01-13T02:06:47.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628970,94.40999984741211,50.0,1610612766,53,37,2024-01-13T02:06:47Z,3060000,False,0.0,0.0,1,right,M. Bridges putback Layup (4 PTS),[1628970],1610612766.0,CHA,putback,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,,,,,,,,,0.0,Made,4.0,,,,,,,,,
312,PT04M39.00S,2024-01-13T02:06:49.4Z,2,REGULAR,foul,personal,['1freethrow'],1631230,,,1610612766,53,37,2024-01-13T02:06:56Z,3070000,False,,,0,,D. Barlow shooting personal FOUL (2 PF) (Bridges 1 FT),"[1631230, 1628970]",1610612759.0,SAS,shooting,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,1627962.0,2.0,0.0,Bridges,1628970.0,,,,,,,,,,,,
314,PT04M39.00S,2024-01-13T02:07:10.4Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1628970,,,1610612766,53,38,2024-01-13T02:07:10Z,3090000,False,,,0,,M. Bridges Free Throw 1 of 1 (5 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,Made,5.0,,,,,,,,,
315,PT04M22.00S,2024-01-13T02:07:30.9Z,2,REGULAR,3pt,Jump Shot,[],203926,23.866622864651774,90.19607843137256,1610612759,56,38,2024-01-13T02:07:35Z,3100000,False,-201.0,172.0,1,left,D. McDermott 26' 3PT  (9 PTS) (D. Barlow 1 AST),"[203926, 1631230]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,,,,,,,,,26.44,Made,9.0,D. Barlow,1631230.0,1.0,,,,,,
317,PT04M03.00S,2024-01-13T02:07:49.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641877,86.02168199737189,50.98039215686274,1610612766,56,38,2024-01-13T02:07:59Z,3120000,False,5.0,79.0,1,right,MISS N. Mensah 7' floating Shot,[1641877],1610612766.0,CHA,floating,,,Mensah,N. Mensah,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,7.91,Missed,,,,,,,,,,
318,PT04M00.00S,2024-01-13T02:07:52.6Z,2,REGULAR,rebound,defensive,[],1631230,,,1610612759,56,38,2024-01-13T02:07:52Z,3130000,False,,,0,,D. Barlow REBOUND (Off:1 Def:3),[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,317.0,4.0,3.0,1.0,,
319,PT03M56.00S,2024-01-13T02:07:56.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203926,9.149145860709593,95.58823529411765,1610612759,56,38,2024-01-13T02:09:46Z,3140000,False,-228.0,34.0,1,left,MISS D. McDermott running 3PT,[203926],1610612759.0,SAS,running,,,McDermott,D. McDermott,,,,,Left Corner 3,24+ Left,,,,,,,,,23.03,Missed,,,,,,,,,,
320,PT03M53.00S,2024-01-13T02:07:59.8Z,2,REGULAR,rebound,defensive,[],1641877,,,1610612766,56,38,2024-01-13T02:08:02Z,3150000,False,,,0,,N. Mensah REBOUND (Off:1 Def:1),[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,319.0,2.0,1.0,1.0,,
321,PT03M45.00S,2024-01-13T02:08:07.6Z,2,REGULAR,3pt,Jump Shot,[],1626179,73.80091984231275,14.460784313725492,1610612766,56,41,2024-01-13T02:08:12Z,3160000,False,-178.0,194.0,1,right,T. Rozier 26' 3PT pullup (8 PTS) (N. Smith Jr. 1 AST),"[1626179, 1641733]",1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,,,,,,,26.29,Made,8.0,N. Smith Jr.,1641733.0,1.0,,,,,,
323,PT03M44.00S,2024-01-13T02:08:13.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612759,56,41,2024-01-13T02:08:13Z,3180000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT03M44.00S,2024-01-13T02:11:05.0Z,2,REGULAR,substitution,out,[],1641733,,,1610612759,56,41,2024-01-13T02:11:14Z,3190000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT03M44.00S,2024-01-13T02:11:05.0Z,2,REGULAR,substitution,in,[],1631121,,,1610612759,56,41,2024-01-13T02:11:14Z,3200000,False,,,0,,SUB in: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT03M30.00S,2024-01-13T02:11:30.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,7.5722733245729295,47.549019607843135,1610612759,56,41,2024-01-13T02:12:08Z,3210000,False,12.0,19.0,1,left,MISS D. Vassell driving Layup,[1630170],1610612759.0,SAS,driving,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,,,,,,2.24,Missed,,,,,,,,,,
327,PT03M28.00S,2024-01-13T02:11:32.3Z,2,REGULAR,rebound,offensive,[],1631230,,,1610612759,56,41,2024-01-13T02:12:08Z,3220000,False,,,0,,D. Barlow REBOUND (Off:2 Def:3),[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,326.0,5.0,3.0,2.0,,
328,PT03M27.00S,2024-01-13T02:11:36.5Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1631230,5.590000152587891,50.0,1610612759,58,41,2024-01-13T02:12:23Z,3230000,False,0.0,0.0,1,left,D. Barlow tip DUNK (3 PTS),[1631230],1610612759.0,SAS,tip,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,,,,0.0,Made,3.0,,,,,,,,,
329,PT03M19.00S,2024-01-13T02:11:38.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628970,92.9862023653088,52.94117647058824,1610612766,58,43,2024-01-13T02:11:44Z,3240000,False,15.0,13.0,1,right,M. Bridges DUNK (7 PTS) (I. Smith 2 AST),"[1628970, 202397]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,1.99,Made,7.0,I. Smith,202397.0,2.0,,,,,,
331,PT03M08.00S,2024-01-13T02:11:49.7Z,2,REGULAR,3pt,Jump Shot,[],203926,31.488173455978973,26.47058823529412,1610612759,61,43,2024-01-13T02:11:53Z,3260000,False,118.0,243.0,1,left,D. McDermott 27' 3PT  (12 PTS) (M. Branham 2 AST),"[203926, 1631103]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,,,,,,,,,27.04,Made,12.0,M. Branham,1631103.0,2.0,,,,,,
333,PT02M45.00S,2024-01-13T02:12:13.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202397,91.27792378449409,45.09803921568628,1610612766,61,43,2024-01-13T02:12:25Z,3280000,False,-25.0,29.0,1,right,MISS I. Smith driving Layup,[202397],1610612766.0,CHA,driving,,,Smith,I. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,3.83,Missed,,,,,,,,,,
334,PT02M42.00S,2024-01-13T02:12:16.0Z,2,REGULAR,rebound,defensive,[],1631110,,,1610612759,61,43,2024-01-13T02:12:25Z,3290000,False,,,0,,J. Sochan REBOUND (Off:0 Def:3),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,333.0,3.0,3.0,0.0,,
335,PT02M38.00S,2024-01-13T02:12:22.2Z,2,REGULAR,3pt,Jump Shot,[],203926,29.25427069645204,20.098039215686274,1610612759,61,43,2024-01-13T02:14:15Z,3300000,False,150.0,222.0,1,left,MISS D. McDermott 26' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,,,,,,,,,26.81,Missed,,,,,,,,,,
336,PT02M36.00S,2024-01-13T02:12:24.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,61,43,2024-01-13T02:14:15Z,3310000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,335.0,,,,,
