actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,shotResult,shotActionNumber,area,areaDetail,turnoverTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
506,PT09M09.00S,2024-04-13T01:52:00.0Z,4,REGULAR,rebound,defensive,[],1628984,,,1610612759,93,107,2024-04-13T01:52:05Z,4960000,False,,,0,,D. Graham REBOUND (Off:1 Def:2),[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,504.0,Restricted Area,0-8 Center,,,3.0,2.0,1.0,,,,,,,,,,
507,PT09M07.00S,2024-04-13T01:52:01.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628984,7.966491458607096,50.73529411764706,1610612759,93,107,2024-04-13T01:52:22Z,4970000,False,-4.0,22.0,1,left,MISS D. Graham running Layup,[1628984],1610612759.0,SAS,running,,,Graham,D. Graham,,,,,,,,Missed,,Restricted Area,0-8 Center,,2.27,,,,,,,,,,,,,
508,PT09M05.00S,2024-04-13T01:52:04.1Z,4,REGULAR,rebound,offensive,[],1630572,,,1610612759,93,107,2024-04-13T01:52:04Z,4980000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:9),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,507.0,Restricted Area,0-8 Center,,,10.0,9.0,1.0,,,,,,,,,,
509,PT08M54.00S,2024-04-13T01:52:15.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628380,5.732588699080158,48.28431372549019,1610612759,93,107,2024-04-13T01:52:44Z,4990000,False,9.0,1.0,1,left,MISS Z. Collins Layup - blocked,"[1628380, 1631212]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,Missed,,Restricted Area,0-8 Center,,0.87,,,,,,,,,,,,Watson,1631212.0
510,PT08M54.00S,2024-04-13T01:52:15.1Z,4,REGULAR,block,,[],1631212,,,1610612759,93,107,2024-04-13T01:55:03Z,5000000,False,,,0,,P. Watson BLOCK (1 BLK),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,
511,PT08M50.00S,2024-04-13T01:52:19.1Z,4,REGULAR,rebound,offensive,[],1628984,,,1610612759,93,107,2024-04-13T01:52:44Z,5010000,False,,,0,,D. Graham REBOUND (Off:2 Def:2),[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,509.0,Restricted Area,0-8 Center,,,4.0,2.0,2.0,,,,,,,,,,
513,PT08M49.00S,2024-04-13T01:52:28.0Z,4,REGULAR,foul,personal,['2freethrow'],1630192,,,1610612759,93,107,2024-04-13T01:52:42Z,5030000,False,,,0,,Z. Nnaji shooting personal FOUL (3 PF) (Champagnie 2 FT),"[1630192, 1630577]",1610612743.0,DEN,shooting,,,Nnaji,Z. Nnaji,,,,,200833.0,3.0,0.0,,,Restricted Area,0-8 Center,,,,,,,,,,,,Champagnie,1630577.0,,
515,PT08M49.00S,2024-04-13T01:52:45.0Z,4,REGULAR,foul,technical,['1freethrow'],1631212,,,1610612759,93,107,2024-04-13T01:52:53Z,5050000,False,,,0,,P. Watson technical FOUL (1 Tech),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,200833.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
516,PT08M49.00S,2024-04-13T01:53:01.5Z,4,REGULAR,freethrow,1 of 1,[],1630200,,,1610612759,93,107,2024-04-13T01:53:01Z,5060000,False,,,0,,MISS T. Jones technical Free Throw 1 of 1,[1630200],1610612759.0,SAS,technical,,,Jones,T. Jones,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
517,PT08M49.00S,2024-04-13T01:53:01.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,93,107,2024-04-13T01:53:01Z,5070000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,516.0,,,,,,,,,,,,,,,,,
518,PT08M49.00S,2024-04-13T01:53:25.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630577,,,1610612759,94,107,2024-04-13T01:53:25Z,5080000,False,,,0,,J. Champagnie Free Throw 1 of 2 (10 PTS),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,Made,,,,,,,,,10.0,,,,,,,,,
519,PT08M49.00S,2024-04-13T01:53:38.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630577,,,1610612759,95,107,2024-04-13T01:53:38Z,5090000,False,,,0,,J. Champagnie Free Throw 2 of 2 (11 PTS),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,Made,,,,,,,,,11.0,,,,,,,,,
520,PT08M34.00S,2024-04-13T01:53:56.8Z,4,REGULAR,3pt,Jump Shot,[],202704,68.15045992115637,29.65686274509804,1610612743,95,107,2024-04-13T01:54:02Z,5100000,False,-102.0,247.0,1,right,MISS R. Jackson 26' pullup 3PT,[202704],1610612743.0,DEN,pullup,,,Jackson,R. Jackson,,,,,,,,Missed,,Above the Break 3,24+ Left Center,,26.7,,,,,,,,,,,,,
521,PT08M30.00S,2024-04-13T01:54:00.8Z,4,REGULAR,rebound,defensive,[],1628380,,,1610612759,95,107,2024-04-13T01:54:02Z,5110000,False,,,0,,Z. Collins REBOUND (Off:3 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,520.0,Above the Break 3,24+ Left Center,,,5.0,2.0,3.0,,,,,,,,,,
522,PT08M14.00S,2024-04-13T01:54:16.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,5.732588699080158,48.529411764705884,1610612759,95,107,2024-04-13T01:54:28Z,5120000,False,7.0,1.0,1,left,MISS T. Jones driving finger roll Layup,[1630200],1610612759.0,SAS,driving finger roll,,,Jones,T. Jones,,,,,,,,Missed,,Restricted Area,0-8 Center,,0.75,,,,,,,,,,,,,
523,PT08M10.00S,2024-04-13T01:54:20.5Z,4,REGULAR,rebound,defensive,[],1631212,,,1610612743,95,107,2024-04-13T01:54:28Z,5130000,False,,,0,,P. Watson REBOUND (Off:2 Def:5),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,522.0,Restricted Area,0-8 Center,,,7.0,5.0,2.0,,,,,,,,,,
524,PT08M06.00S,2024-04-13T01:54:23.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631212,93.51182654402102,50.73529411764706,1610612743,95,107,2024-04-13T01:54:38Z,5140000,False,4.0,8.0,1,right,MISS P. Watson running Layup,[1631212],1610612743.0,DEN,running,,,Watson,P. Watson,,,,,,,,Missed,,Restricted Area,0-8 Center,,0.93,,,,,,,,,,,,,
525,PT08M03.00S,2024-04-13T01:54:26.6Z,4,REGULAR,rebound,defensive,[],1630577,,,1610612759,95,107,2024-04-13T01:54:38Z,5150000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:3),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,524.0,Restricted Area,0-8 Center,,,3.0,3.0,0.0,,,,,,,,,,
526,PT07M57.00S,2024-04-13T01:54:35.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631212,,,1610612759,95,107,2024-04-13T01:54:47Z,5160000,False,,,0,,P. Watson shooting personal FOUL (2 PF) (Collins 2 FT),"[1631212, 1628380]",1610612743.0,DEN,shooting,,,Watson,P. Watson,,,,,101284.0,2.0,1.0,,,Restricted Area,0-8 Center,,,,,,,,,,,,Collins,1628380.0,,
528,PT07M57.00S,2024-04-13T01:54:58.1Z,4,REGULAR,freethrow,1 of 2,[],1628380,,,1610612759,96,107,2024-04-13T01:54:58Z,5180000,False,,,0,,Z. Collins Free Throw 1 of 2 (14 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,Made,,,,,,,,,14.0,,,,,,,,,
529,PT07M57.00S,2024-04-13T01:54:59.3Z,4,REGULAR,substitution,out,[],1628984,,,1610612759,96,107,2024-04-13T01:55:18Z,5190000,False,,,0,,SUB out: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT07M57.00S,2024-04-13T01:54:59.3Z,4,REGULAR,substitution,out,[],202704,,,1610612759,96,107,2024-04-13T01:55:18Z,5200000,False,,,0,,SUB out: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT07M57.00S,2024-04-13T01:54:59.3Z,4,REGULAR,substitution,out,[],203200,,,1610612759,96,107,2024-04-13T01:55:18Z,5210000,False,,,0,,SUB out: J. Holiday,[203200],1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT07M57.00S,2024-04-13T01:54:59.3Z,4,REGULAR,substitution,out,[],1630192,,,1610612759,96,107,2024-04-13T01:55:18Z,5220000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT07M57.00S,2024-04-13T01:54:59.3Z,4,REGULAR,substitution,in,[],1630561,,,1610612759,96,107,2024-04-13T01:55:18Z,5230000,False,,,0,,SUB in: D. Duke Jr.,[1630561],1610612759.0,SAS,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT07M57.00S,2024-04-13T01:54:59.3Z,4,REGULAR,substitution,in,[],1629008,,,1610612759,96,107,2024-04-13T01:55:18Z,5240000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT07M57.00S,2024-04-13T01:54:59.3Z,4,REGULAR,substitution,in,[],203999,,,1610612759,96,107,2024-04-13T01:55:18Z,5250000,False,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT07M57.00S,2024-04-13T01:54:59.3Z,4,REGULAR,substitution,in,[],1627750,,,1610612759,96,107,2024-04-13T01:55:18Z,5260000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT07M57.00S,2024-04-13T01:55:20.9Z,4,REGULAR,freethrow,2 of 2,[],1628380,,,1610612759,97,107,2024-04-13T01:55:20Z,5270000,False,,,0,,Z. Collins Free Throw 2 of 2 (15 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,Made,,,,,,,,,15.0,,,,,,,,,
538,PT07M57.00S,2024-04-13T01:55:31.2Z,4,REGULAR,foul,offensive,['inpenalty'],1631128,,,1610612743,97,107,2024-04-13T01:55:44Z,5280000,False,,,0,,C. Braun offensive FOUL (2 PF),"[1631128, 1630561]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,1627964.0,2.0,0.0,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,Duke Jr.,1630561.0,,
540,PT07M57.00S,2024-04-13T01:55:31.2Z,4,REGULAR,turnover,offensive foul,[],1631128,,,1610612743,97,107,2024-04-13T01:55:31Z,5300000,False,,,0,,C. Braun offensive foul TURNOVER (1 TO),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,1627964.0,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,,,,
541,PT07M40.00S,2024-04-13T01:56:14.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630572,6.652431011826544,48.77450980392157,1610612759,99,107,2024-04-13T01:56:20Z,5310000,False,6.0,10.0,1,left,S. Mamukelashvili driving DUNK (16 PTS) (J. Champagnie 1 AST),"[1630572, 1630577]",1610612759.0,SAS,driving,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,Made,,Restricted Area,0-8 Center,,1.17,,,,16.0,J. Champagnie,1630577.0,1.0,,,,,,
542,PT07M11.00S,2024-04-13T01:56:42.9Z,4,REGULAR,2pt,Jump Shot,[],1627750,73.9323258869908,53.431372549019606,1610612743,99,109,2024-04-13T01:56:50Z,5320000,False,17.0,193.0,1,right,J. Murray 19' step back Jump Shot (28 PTS),[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,,,,Made,,Mid-Range,16-24 Center,,19.33,,,,28.0,,,,,,,,,
543,PT06M55.00S,2024-04-13T01:56:58.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,16.770696452036795,38.23529411764706,1610612759,99,109,2024-04-13T01:57:06Z,5330000,False,59.0,105.0,1,left,MISS T. Jones 12' driving floating Shot - blocked,"[1630200, 1631128]",1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,,,,Missed,,In The Paint (Non-RA),8-16 Center,,12.04,,,,,,,,,,,,Braun,1631128.0
544,PT06M55.00S,2024-04-13T01:56:58.6Z,4,REGULAR,block,,[],1631128,,,1610612759,99,109,2024-04-13T01:57:01Z,5340000,False,,,0,,C. Braun BLOCK (2 BLK),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,
545,PT06M52.00S,2024-04-13T01:57:01.6Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,99,109,2024-04-13T02:25:55Z,5350000,False,,,0,,N. Jokic REBOUND (Off:2 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,543.0,In The Paint (Non-RA),8-16 Center,,,7.0,5.0,2.0,,,,,,,,,,
546,PT06M47.00S,2024-04-13T01:57:06.9Z,4,REGULAR,3pt,Jump Shot,[],1631212,90.88370565045992,95.58823529411765,1610612743,99,109,2024-04-13T01:57:18Z,5360000,False,228.0,33.0,1,right,MISS P. Watson 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,Missed,,Right Corner 3,24+ Right,,23.03,,,,,,,,,,,,,
547,PT06M43.00S,2024-04-13T01:57:10.9Z,4,REGULAR,rebound,defensive,[],1630200,,,1610612759,99,109,2024-04-13T01:57:18Z,5370000,False,,,0,,T. Jones REBOUND (Off:0 Def:3),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,546.0,Right Corner 3,24+ Right,,,3.0,3.0,0.0,,,,,,,,,,
548,PT06M39.00S,2024-04-13T01:57:14.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630577,27.94021024967148,74.26470588235294,1610612759,102,109,2024-04-13T02:04:19Z,5380000,False,-121.0,210.0,1,left,J. Champagnie 24' 3PT running (14 PTS) (T. Jones 9 AST),"[1630577, 1630200]",1610612759.0,SAS,running,,,Champagnie,J. Champagnie,,,,,,,,Made,,Above the Break 3,24+ Left Center,,24.26,,,,14.0,T. Jones,1630200.0,9.0,,,,,,
550,PT06M16.00S,2024-04-13T01:57:37.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629008,85.23324572930355,56.127450980392155,1610612743,102,109,2024-04-13T01:57:58Z,5400000,False,31.0,86.0,1,right,MISS M. Porter Jr. 9' driving Hook,[1629008],1610612743.0,DEN,driving,,,Porter Jr.,M. Porter Jr.,,,,,,,,Missed,,In The Paint (Non-RA),8-16 Center,,9.16,,,,,,,,,,,,,
551,PT06M13.00S,2024-04-13T01:57:40.0Z,4,REGULAR,rebound,defensive,[],1628380,,,1610612759,102,109,2024-04-13T01:57:40Z,5410000,False,,,0,,Z. Collins REBOUND (Off:3 Def:3),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,550.0,In The Paint (Non-RA),8-16 Center,,,6.0,3.0,3.0,,,,,,,,,,
552,PT05M59.00S,2024-04-13T01:57:56.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630572,6.521024967148489,49.754901960784316,1610612759,104,109,2024-04-13T01:58:08Z,5420000,False,1.0,9.0,1,left,S. Mamukelashvili driving Layup (18 PTS) (Z. Collins 3 AST),"[1630572, 1628380]",1610612759.0,SAS,driving,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,Made,,Restricted Area,0-8 Center,,0.89,,,,18.0,Z. Collins,1628380.0,3.0,,,,,,
554,PT05M59.00S,2024-04-13T01:58:02.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,104,109,2024-04-13T01:58:02Z,5440000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT05M59.00S,2024-04-13T01:59:56.0Z,4,REGULAR,substitution,out,[],1628380,,,1610612743,104,109,2024-04-13T02:00:49Z,5450000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT05M59.00S,2024-04-13T01:59:56.0Z,4,REGULAR,substitution,out,[],1630561,,,1610612743,104,109,2024-04-13T02:00:49Z,5460000,False,,,0,,SUB out: D. Duke Jr.,[1630561],1610612759.0,SAS,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT05M59.00S,2024-04-13T01:59:56.0Z,4,REGULAR,substitution,out,[],1631128,,,1610612743,104,109,2024-04-13T02:00:49Z,5470000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT05M59.00S,2024-04-13T01:59:56.0Z,4,REGULAR,substitution,out,[],1631212,,,1610612743,104,109,2024-04-13T02:00:49Z,5480000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT05M59.00S,2024-04-13T01:59:56.0Z,4,REGULAR,substitution,in,[],1641705,,,1610612743,104,109,2024-04-13T02:00:49Z,5490000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT05M59.00S,2024-04-13T01:59:56.0Z,4,REGULAR,substitution,in,[],1628984,,,1610612743,104,109,2024-04-13T02:00:49Z,5500000,False,,,0,,SUB in: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT05M59.00S,2024-04-13T01:59:56.0Z,4,REGULAR,substitution,in,[],203932,,,1610612743,104,109,2024-04-13T02:00:49Z,5510000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT05M59.00S,2024-04-13T01:59:56.0Z,4,REGULAR,substitution,in,[],203484,,,1610612743,104,109,2024-04-13T02:00:49Z,5520000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT05M40.00S,2024-04-13T02:01:10.4Z,4,REGULAR,2pt,Jump Shot,[],1627750,78.0059132720105,47.05882352941176,1610612743,104,111,2024-04-13T02:01:15Z,5530000,False,-15.0,154.0,1,right,J. Murray 15' pullup Jump Shot (30 PTS),[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,,,,Made,,Mid-Range,8-16 Center,,15.49,,,,30.0,,,,,,,,,
564,PT05M27.00S,2024-04-13T02:01:26.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630572,8.360709592641262,46.32352941176471,1610612759,104,111,2024-04-13T02:10:14Z,5540000,False,18.0,26.0,1,left,MISS S. Mamukelashvili driving Layup,[1630572],1610612759.0,SAS,driving,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,Missed,,Restricted Area,0-8 Center,,3.19,,,,,,,,,,,,,
565,PT05M26.00S,2024-04-13T02:01:27.1Z,4,REGULAR,rebound,offensive,[],1641705,,,1610612759,104,111,2024-04-13T02:10:14Z,5550000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:11),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,564.0,Restricted Area,0-8 Center,,,12.0,11.0,1.0,,,,,,,,,,
600,PT05M26.00S,2024-04-13T02:01:29.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641705,5.913272010512484,51.00337009803921,1610612759,104,111,2024-04-13T02:10:30Z,5555000,False,-5.0,3.0,1,left,MISS V. Wembanyama tip Layup,[1641705],1610612759.0,SAS,tip,,,Wembanyama,V. Wembanyama,,,,,,,,Missed,,Restricted Area,0-8 Center,,0.59,,,,,,,,,,,,,
601,PT05M25.00S,2024-04-13T02:01:30.7Z,4,REGULAR,rebound,offensive,[],1630572,,,1610612759,104,111,2024-04-13T02:10:30Z,5557500,False,,,0,,S. Mamukelashvili REBOUND (Off:2 Def:9),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,600.0,Restricted Area,0-8 Center,,,11.0,9.0,2.0,,,,,,,,,,
566,PT05M24.00S,2024-04-13T02:01:33.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641705,5.590000152587891,50.0,1610612759,106,111,2024-04-13T02:08:43Z,5560000,False,0.0,0.0,1,left,V. Wembanyama DUNK (34 PTS) (S. Mamukelashvili 2 AST),"[1641705, 1630572]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,Restricted Area,0-8 Center,,0.0,,,,34.0,S. Mamukelashvili,1630572.0,2.0,,,,,,
567,PT05M24.00S,2024-04-13T02:01:34.1Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203999,,,1610612759,106,111,2024-04-13T02:01:43Z,5570000,False,,,0,,N. Jokic shooting personal FOUL (3 PF) (Wembanyama 1 FT),"[203999, 1641705]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,101284.0,3.0,1.0,,,Restricted Area,0-8 Center,,,,,,,,,,,,Wembanyama,1641705.0,,
570,PT05M24.00S,2024-04-13T02:02:03.0Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1641705,,,1610612759,106,111,2024-04-13T02:08:43Z,5590000,False,,,0,,MISS V. Wembanyama Free Throw 1 of 1,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
571,PT05M21.00S,2024-04-13T02:02:06.0Z,4,REGULAR,rebound,defensive,[],1627750,,,1610612743,106,111,2024-04-13T02:02:10Z,5600000,False,,,0,,J. Murray REBOUND (Off:0 Def:5),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,570.0,,,,,5.0,5.0,0.0,,,,,,,,,,
572,PT05M10.00S,2024-04-13T02:02:15.7Z,4,REGULAR,3pt,Jump Shot,[],1627750,73.01248357424441,18.627450980392158,1610612743,106,111,2024-04-13T02:02:33Z,5610000,False,-157.0,201.0,1,right,MISS J. Murray 25' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Missed,,Above the Break 3,24+ Left Center,,25.51,,,,,,,,,,,,,
573,PT05M10.00S,2024-04-13T02:02:15.7Z,4,REGULAR,rebound,defensive,[],1630200,,,1610612759,106,111,2024-04-13T02:02:33Z,5620000,False,,,0,,T. Jones REBOUND (Off:0 Def:4),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,572.0,Above the Break 3,24+ Left Center,,,4.0,4.0,0.0,,,,,,,,,,
574,PT04M57.00S,2024-04-13T02:02:33.2Z,4,REGULAR,foul,offensive,[],1630572,,,1610612759,106,111,2024-04-13T02:11:27Z,5630000,False,,,0,,S. Mamukelashvili offensive FOUL (2 PF),"[1630572, 1627750]",1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,200833.0,2.0,0.0,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,Murray,1627750.0,,
576,PT04M57.00S,2024-04-13T02:02:33.2Z,4,REGULAR,turnover,offensive foul,[],1630572,,,1610612759,106,111,2024-04-13T02:02:33Z,5650000,False,,,0,,S. Mamukelashvili offensive foul TURNOVER (2 TO),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,200833.0,,,,,Above the Break 3,24+ Left Center,2.0,,,,,,,,,,,,,,
577,PT04M44.00S,2024-04-13T02:02:57.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627750,92.72339027595268,49.26470588235294,1610612743,106,113,2024-04-13T02:03:12Z,5660000,False,-4.0,16.0,1,right,J. Murray cutting Layup (32 PTS) (N. Jokic 11 AST),"[1627750, 203999]",1610612743.0,DEN,cutting,,,Murray,J. Murray,,,,,,,,Made,,Restricted Area,0-8 Center,,1.63,,,,32.0,N. Jokic,203999.0,11.0,,,,,,
579,PT04M44.00S,2024-04-13T02:03:00.0Z,4,REGULAR,foul,personal,['1freethrow'],1630572,,,1610612743,106,113,2024-04-13T02:03:07Z,5680000,False,,,0,,S. Mamukelashvili shooting personal FOUL (3 PF) (Murray 1 FT),"[1630572, 1627750]",1610612759.0,SAS,shooting,,,Mamukelashvili,S. Mamukelashvili,,,,,200833.0,3.0,0.0,,,Restricted Area,0-8 Center,,,,,,,,,,,,Murray,1627750.0,,
581,PT04M44.00S,2024-04-13T02:03:20.7Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1627750,,,1610612743,106,114,2024-04-13T02:03:20Z,5700000,False,,,0,,J. Murray Free Throw 1 of 1 (33 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,,,,,,,,,33.0,,,,,,,,,
582,PT04M26.00S,2024-04-13T02:03:43.4Z,4,REGULAR,3pt,Jump Shot,[],1630572,31.61957950065703,49.26470588235294,1610612759,109,114,2024-04-13T02:03:48Z,5710000,False,4.0,245.0,1,left,S. Mamukelashvili 24' 3PT  (21 PTS) (D. Graham 5 AST),"[1630572, 1628984]",1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,Made,,Above the Break 3,24+ Center,,24.47,,,,21.0,D. Graham,1628984.0,5.0,,,,,,
585,PT03M57.00S,2024-04-13T02:04:26.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,92.06636005256242,48.28431372549019,1610612743,109,116,2024-04-13T02:13:19Z,5740000,False,-9.0,22.0,1,right,J. Murray driving finger roll Layup (35 PTS) (N. Jokic 12 AST),"[1627750, 203999]",1610612743.0,DEN,driving finger roll,,,Murray,J. Murray,,,,,,,,Made,,Restricted Area,0-8 Center,,2.37,,,,35.0,N. Jokic,203999.0,12.0,,,,,,
