actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
424,PT01M45.00S,2024-03-30T01:45:08.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630540,92.32917214191852,51.225490196078425,1610612752,89,88,2024-03-30T01:45:26Z,4160000,False,6.0,20.0,1,right,MISS M. McBride putback Layup,[1630540],1610612752.0,NYK,putback,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,2.05,Missed,,,,,,,,,,,,,,,,,,
425,PT01M43.00S,2024-03-30T01:45:10.0Z,3,REGULAR,rebound,offensive,[],1628404,,,1610612752,89,88,2024-03-30T01:58:37Z,4170000,False,,,0,,J. Hart REBOUND (Off:2 Def:6),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,424.0,8.0,6.0,2.0,,,,
496,PT01M42.00S,2024-03-30T01:45:13.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628404,94.03745072273325,48.03921568627451,1610612752,89,88,2024-03-30T01:59:24Z,4175000,False,-10.0,4.0,1,right,MISS J. Hart tip Layup,[1628404],1610612752.0,NYK,tip,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.04,Missed,,,,,,,,,,,,,,,,,,
497,PT01M41.00S,2024-03-30T01:45:14.8Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,89,88,2024-03-30T01:59:24Z,4177500,False,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,496.0,2.0,2.0,0.0,,,,
426,PT01M33.00S,2024-03-30T01:45:19.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630170,6.307490144546649,50.513174019607845,1610612759,91,88,2024-03-30T01:45:32Z,4180000,False,-3.0,7.0,1,left,D. Vassell driving DUNK (16 PTS),[1630170],1610612759.0,SAS,driving,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,0.73,Made,16.0,,,,,,,,,,,,,,,,,
427,PT01M08.00S,2024-03-30T01:45:43.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,93.77463863337714,53.67647058823529,1610612752,91,88,2024-03-30T01:46:04Z,4190000,False,18.0,6.0,1,right,MISS J. Hart driving Layup - blocked,"[1628404, 1628380]",1610612752.0,NYK,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.94,Missed,,,,,,,,,,,,,,,,,Collins,1628380.0
428,PT01M08.00S,2024-03-30T01:45:43.5Z,3,REGULAR,block,,[],1628380,,,1610612752,91,88,2024-03-30T01:45:47Z,4200000,False,,,0,,Z. Collins BLOCK (1 BLK),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
429,PT01M07.00S,2024-03-30T01:45:44.5Z,3,REGULAR,rebound,offensive,[],1628404,,,1610612752,91,88,2024-03-30T01:46:04Z,4210000,False,,,0,,J. Hart REBOUND (Off:3 Def:6),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,427.0,9.0,6.0,3.0,,,,
430,PT01M07.00S,2024-03-30T01:45:51.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628404,93.42969776609723,53.209252450980394,1610612752,91,88,2024-03-30T01:46:15Z,4220000,False,16.0,9.0,1,right,MISS J. Hart putback Layup,[1628404],1610612752.0,NYK,putback,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.85,Missed,,,,,,,,,,,,,,,,,,
431,PT01M07.00S,2024-03-30T01:45:51.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,91,88,2024-03-30T01:46:15Z,4230000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,430.0,,,,,,,
432,PT01M07.00S,2024-03-30T01:45:56.9Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612752,91,88,2024-03-30T01:46:30Z,4240000,False,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,1627519.0,,,,,,,,,,,,,
433,PT01M07.00S,2024-03-30T01:46:00.6Z,3,REGULAR,substitution,out,[],1628380,,,1610612759,91,88,2024-03-30T01:46:15Z,4250000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT01M07.00S,2024-03-30T01:46:00.6Z,3,REGULAR,substitution,out,[],1630540,,,1610612759,91,88,2024-03-30T01:46:15Z,4260000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT01M07.00S,2024-03-30T01:46:00.6Z,3,REGULAR,substitution,in,[],1641705,,,1610612759,91,88,2024-03-30T01:46:15Z,4270000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT01M07.00S,2024-03-30T01:46:00.6Z,3,REGULAR,substitution,in,[],202711,,,1610612759,91,88,2024-03-30T01:46:15Z,4280000,False,,,0,,SUB in: B. Bogdanovic,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT00M53.80S,2024-03-30T01:46:22.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641705,31.488173455978973,58.82352941176471,1610612759,94,88,2024-03-30T01:46:32Z,4290000,False,-44.0,243.0,1,left,V. Wembanyama 24' 3PT  (22 PTS) (B. Wesley 3 AST),"[1641705, 1631104]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,24.75,Made,22.0,B. Wesley,1631104.0,3.0,,,,,,,,,,,,,,
439,PT00M36.40S,2024-03-30T01:46:42.7Z,3,REGULAR,3pt,Jump Shot,[],1628973,69.99014454664915,72.79411764705883,1610612752,94,91,2024-03-30T01:46:49Z,4310000,False,114.0,230.0,1,right,J. Brunson 25' 3PT step back (45 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.63,Made,45.0,,,,,,,,,,,,,,,,,
440,PT00M17.40S,2024-03-30T01:47:06.9Z,3,REGULAR,3pt,Jump Shot,[],1630170,32.670827858081466,49.50980392156863,1610612759,94,91,2024-03-30T01:47:12Z,4320000,False,2.0,255.0,1,left,MISS D. Vassell 25' pullup 3PT,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,25.46,Missed,,,,,,,,,,,,,,,,,,
441,PT00M14.70S,2024-03-30T01:47:09.6Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,94,91,2024-03-30T01:47:09Z,4330000,False,,,0,,M. Robinson REBOUND (Off:3 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,440.0,8.0,5.0,3.0,,,,
442,PT00M03.20S,2024-03-30T01:47:23.3Z,3,REGULAR,foul,personal,[],1631104,,,1610612752,94,91,2024-03-30T01:47:38Z,4340000,False,,,0,,B. Wesley personal FOUL (3 PF),"[1631104, 1628973]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Center,,,,,,,202007.0,,3.0,0.0,Brunson,1628973.0,,,,,,,,
444,PT00M00.00S,2024-03-30T01:47:52.8Z,3,REGULAR,period,end,[],0,,,1610612752,94,91,2024-03-30T01:47:52Z,4360000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT12M00.00S,2024-03-30T01:50:11.7Z,4,REGULAR,substitution,out,['startperiod'],1631104,,,1610612752,94,91,2024-03-30T01:50:39Z,4370000,False,,,0,,SUB out: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT12M00.00S,2024-03-30T01:50:11.7Z,4,REGULAR,substitution,out,['startperiod'],1630170,,,1610612752,94,91,2024-03-30T01:50:39Z,4380000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT12M00.00S,2024-03-30T01:50:11.7Z,4,REGULAR,substitution,out,['startperiod'],1628404,,,1610612752,94,91,2024-03-30T01:50:39Z,4390000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT12M00.00S,2024-03-30T01:50:11.7Z,4,REGULAR,substitution,out,['startperiod'],1628973,,,1610612752,94,91,2024-03-30T01:50:39Z,4400000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT12M00.00S,2024-03-30T01:50:11.7Z,4,REGULAR,substitution,in,['startperiod'],1630200,,,1610612752,94,91,2024-03-30T01:50:39Z,4410000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT12M00.00S,2024-03-30T01:50:11.7Z,4,REGULAR,substitution,in,['startperiod'],1630577,,,1610612752,94,91,2024-03-30T01:50:39Z,4420000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT12M00.00S,2024-03-30T01:50:11.7Z,4,REGULAR,substitution,in,['startperiod'],1630173,,,1610612752,94,91,2024-03-30T01:50:39Z,4430000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT12M00.00S,2024-03-30T01:50:11.7Z,4,REGULAR,substitution,in,['startperiod'],1630540,,,1610612752,94,91,2024-03-30T01:50:39Z,4440000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT12M00.00S,2024-03-30T01:50:38.3Z,4,REGULAR,period,start,[],0,,,1610612759,94,91,2024-03-30T01:50:40Z,4450000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT11M45.00S,2024-03-30T01:50:55.8Z,4,REGULAR,turnover,traveling,[],1641705,,,1610612759,94,91,2024-03-30T01:52:14Z,4460000,False,,,0,,V. Wembanyama traveling TURNOVER (3 TO),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,,,,,,,202007.0,3.0,,,,,,,,,,,,
458,PT11M32.00S,2024-03-30T01:51:15.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629011,91.93495400788436,51.225490196078425,1610612752,94,91,2024-03-30T01:52:48Z,4470000,False,6.0,23.0,1,right,MISS M. Robinson driving Layup,[1629011],1610612752.0,NYK,driving,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,2.41,Missed,,,,,,,,,,,,,,,,,,
459,PT11M30.00S,2024-03-30T01:51:17.6Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,94,91,2024-03-30T01:51:17Z,4480000,False,,,0,,V. Wembanyama REBOUND (Off:4 Def:9),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,458.0,13.0,9.0,4.0,,,,
460,PT11M14.00S,2024-03-30T01:51:36.8Z,4,REGULAR,foul,personal,[],202711,,,1610612759,94,91,2024-03-30T01:51:41Z,4490000,False,,,0,,B. Bogdanovic personal FOUL (1 PF),"[202711, 1629640]",1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Center,,,,,,,2882.0,,1.0,0.0,Johnson,1629640.0,,,,,,,,
462,PT11M05.00S,2024-03-30T01:52:09.4Z,4,REGULAR,foul,personal,['2freethrow'],1630540,,,1610612759,94,91,2024-03-30T01:52:20Z,4510000,False,,,0,,M. McBride shooting personal FOUL (2 PF) (Johnson 2 FT),"[1630540, 1629640]",1610612752.0,NYK,shooting,,,McBride,M. McBride,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202007.0,,2.0,0.0,Johnson,1629640.0,,,,,,,,
464,PT11M05.00S,2024-03-30T01:52:38.8Z,4,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,94,91,2024-03-30T01:52:38Z,4530000,False,,,0,,MISS K. Johnson Free Throw 1 of 2,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
465,PT11M05.00S,2024-03-30T01:52:38.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,94,91,2024-03-30T01:52:38Z,4540000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,464.0,,,,,,,
466,PT11M05.00S,2024-03-30T01:52:58.8Z,4,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,95,91,2024-03-30T01:52:58Z,4550000,False,,,0,,K. Johnson Free Throw 2 of 2 (17 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
467,PT10M53.00S,2024-03-30T01:53:13.7Z,4,REGULAR,2pt,Jump Shot,[],202711,77.4802890932983,56.61764705882353,1610612752,95,91,2024-03-30T01:53:20Z,4560000,False,33.0,159.0,1,right,MISS B. Bogdanovic 16' pullup bank Shot,[202711],1610612752.0,NYK,pullup bank,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Center,16.26,Missed,,,,,,,,,,,,,,,,,,
468,PT10M50.00S,2024-03-30T01:53:17.3Z,4,REGULAR,rebound,offensive,[],1630173,,,1610612752,95,91,2024-03-30T01:53:17Z,4570000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:3),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,467.0,4.0,3.0,1.0,,,,
469,PT10M44.00S,2024-03-30T01:53:22.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630540,85.75886990801577,44.85294117647059,1610612752,95,91,2024-03-30T01:53:30Z,4580000,False,-26.0,81.0,1,right,MISS M. McBride 8' pullup Shot,[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,In The Paint (Non-RA),8-16 Center,8.54,Missed,,,,,,,,,,,,,,,,,,
470,PT10M41.00S,2024-03-30T01:53:25.4Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,95,91,2024-03-30T01:53:30Z,4590000,False,,,0,,V. Wembanyama REBOUND (Off:4 Def:10),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,469.0,14.0,10.0,4.0,,,,
471,PT10M40.00S,2024-03-30T01:53:29.1Z,4,REGULAR,foul,personal,['2freethrow'],202711,,,1610612759,95,91,2024-03-30T01:53:46Z,4600000,False,,,0,,B. Bogdanovic shooting personal FOUL (2 PF) (Champagnie 2 FT),"[202711, 1630577]",1610612752.0,NYK,shooting,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,2882.0,,2.0,0.0,Champagnie,1630577.0,,,,,,,,
473,PT10M40.00S,2024-03-30T01:54:00.4Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630577,,,1610612759,96,91,2024-03-30T01:54:00Z,4620000,False,,,0,,J. Champagnie Free Throw 1 of 2 (11 PTS),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
474,PT10M40.00S,2024-03-30T01:54:17.0Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630577,,,1610612759,97,91,2024-03-30T01:54:17Z,4630000,False,,,0,,J. Champagnie Free Throw 2 of 2 (12 PTS),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
475,PT10M22.00S,2024-03-30T01:54:39.7Z,4,REGULAR,turnover,bad pass,[],202711,,,1610612752,97,91,2024-03-30T01:54:49Z,4640000,False,,,0,,B. Bogdanovic bad pass TURNOVER (2 TO),"[202711, 1641705]",1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,,2.0,,,,,,,,,Wembanyama,1641705.0,,
476,PT10M22.00S,2024-03-30T01:54:39.7Z,4,REGULAR,steal,,[],1641705,,,1610612759,97,91,2024-03-30T01:54:41Z,4650000,False,,,0,,V. Wembanyama STEAL (1 STL),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
477,PT10M10.00S,2024-03-30T01:54:55.4Z,4,REGULAR,foul,personal,[],1630173,,,1610612759,97,91,2024-03-30T01:55:20Z,4660000,False,,,0,,P. Achiuwa personal FOUL (4 PF),"[1630173, 1641705]",1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,,,,,202007.0,,4.0,0.0,Wembanyama,1641705.0,,,,,,,,
479,PT10M06.00S,2024-03-30T01:55:17.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641705,6.652431011826544,3.431372549019608,1610612759,100,91,2024-03-30T01:55:23Z,4680000,False,233.0,10.0,1,left,V. Wembanyama 3PT  (25 PTS) (T. Jones 4 AST),"[1641705, 1630200]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Right Corner 3,24+ Right,23.3,Made,25.0,T. Jones,1630200.0,4.0,,,,,,,,,,,,,,
481,PT09M48.00S,2024-03-30T01:55:35.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630540,92.77266754270697,49.41789215686275,1610612752,100,91,2024-03-30T01:56:15Z,4700000,False,-3.0,15.0,1,right,MISS M. McBride driving Layup,[1630540],1610612752.0,NYK,driving,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,1.57,Missed,,,,,,,,,,,,,,,,,,
482,PT09M45.00S,2024-03-30T01:55:38.1Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,100,91,2024-03-30T01:55:43Z,4710000,False,,,0,,M. Robinson REBOUND (Off:4 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,481.0,9.0,5.0,4.0,,,,
483,PT09M45.00S,2024-03-30T01:55:38.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,94.40999984741211,50.0,1610612752,100,91,2024-03-30T01:55:38Z,4720000,False,0.0,0.0,1,right,MISS M. Robinson tip Layup,[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
484,PT09M44.00S,2024-03-30T01:55:39.2Z,4,REGULAR,rebound,offensive,[],202711,,,1610612752,100,91,2024-03-30T01:55:39Z,4730000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:1),[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,483.0,2.0,1.0,1.0,,,,
485,PT09M41.00S,2024-03-30T01:55:41.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202711,68.80749014454665,72.05882352941177,1610612752,100,91,2024-03-30T01:55:45Z,4740000,False,110.0,241.0,1,right,MISS B. Bogdanovic 26' 3PT,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,26.48,Missed,,,,,,,,,,,,,,,,,,
486,PT09M41.00S,2024-03-30T01:55:41.5Z,4,REGULAR,rebound,defensive,[],1630200,,,1610612759,100,91,2024-03-30T01:55:45Z,4750000,False,,,0,,T. Jones REBOUND (Off:0 Def:3),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,485.0,3.0,3.0,0.0,,,,
487,PT09M32.00S,2024-03-30T01:55:50.4Z,4,REGULAR,3pt,Jump Shot,[],1630200,18.347568988173457,92.15686274509804,1610612759,103,91,2024-03-30T01:55:57Z,4760000,False,-211.0,120.0,1,left,T. Jones 24' 3PT  (9 PTS) (M. Branham 2 AST),"[1630200, 1631103]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,24.26,Made,9.0,M. Branham,1631103.0,2.0,,,,,,,,,,,,,,
489,PT09M31.00S,2024-03-30T01:55:57.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,103,91,2024-03-30T01:55:57Z,4780000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT09M31.00S,2024-03-30T01:57:49.7Z,4,REGULAR,substitution,out,[],1630577,,,1610612752,103,91,2024-03-30T01:58:51Z,4790000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT09M31.00S,2024-03-30T01:57:49.7Z,4,REGULAR,substitution,out,[],1629011,,,1610612752,103,91,2024-03-30T01:58:51Z,4800000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT09M31.00S,2024-03-30T01:57:49.7Z,4,REGULAR,substitution,out,[],1630173,,,1610612752,103,91,2024-03-30T01:58:51Z,4810000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT09M31.00S,2024-03-30T01:57:49.7Z,4,REGULAR,substitution,in,[],1626224,,,1610612752,103,91,2024-03-30T01:58:51Z,4820000,False,,,0,,SUB in: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT09M31.00S,2024-03-30T01:57:49.7Z,4,REGULAR,substitution,in,[],1628392,,,1610612752,103,91,2024-03-30T01:58:51Z,4830000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT09M31.00S,2024-03-30T01:57:49.7Z,4,REGULAR,substitution,in,[],1628404,,,1610612752,103,91,2024-03-30T01:58:51Z,4840000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT09M18.00S,2024-03-30T01:59:13.0Z,4,REGULAR,3pt,Jump Shot,[],1628978,85.89027595269383,95.58823529411765,1610612752,103,94,2024-03-30T01:59:34Z,4850000,False,228.0,80.0,1,right,D. DiVincenzo 24' 3PT  (14 PTS) (I. Hartenstein 4 AST),"[1628978, 1628392]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,24.16,Made,14.0,I. Hartenstein,1628392.0,4.0,,,,,,,,,,,,,,
500,PT08M51.00S,2024-03-30T01:59:40.6Z,4,REGULAR,turnover,bad pass,[],1631103,,,1610612759,103,94,2024-03-30T01:59:51Z,4870000,False,,,0,,M. Branham bad pass TURNOVER (1 TO),"[1631103, 1628978]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,,,,,,,,,DiVincenzo,1628978.0,,
501,PT08M51.00S,2024-03-30T01:59:40.6Z,4,REGULAR,steal,,[],1628978,,,1610612752,103,94,2024-03-30T01:59:42Z,4880000,False,,,0,,D. DiVincenzo STEAL (2 STL),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
502,PT08M48.00S,2024-03-30T01:59:43.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628404,94.69448094612353,49.754901960784316,1610612752,103,96,2024-03-30T01:59:58Z,4890000,False,-1.0,-3.0,1,right,J. Hart running Layup (10 PTS) (D. DiVincenzo 2 AST),"[1628404, 1628978]",1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,0.29,Made,10.0,D. DiVincenzo,1628978.0,2.0,,,,,,,,,,,,,,
504,PT08M42.00S,2024-03-30T01:59:52.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628978,,,1610612759,103,96,2024-03-30T02:00:05Z,4910000,False,,,0,,D. DiVincenzo shooting personal FOUL (1 PF) (Branham 2 FT),"[1628978, 1631103]",1610612752.0,NYK,shooting,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Right,,,,,,,2882.0,,1.0,0.0,Branham,1631103.0,,,,,,,,
506,PT08M42.00S,2024-03-30T02:00:20.1Z,4,REGULAR,freethrow,1 of 2,[],1631103,,,1610612759,103,96,2024-03-30T02:00:20Z,4930000,False,,,0,,MISS M. Branham Free Throw 1 of 2,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
507,PT08M42.00S,2024-03-30T02:00:20.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,103,96,2024-03-30T02:00:20Z,4940000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,506.0,,,,,,,
508,PT08M42.00S,2024-03-30T02:00:21.9Z,4,REGULAR,substitution,out,[],1630200,,,1610612759,103,96,2024-03-30T02:00:35Z,4950000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT08M42.00S,2024-03-30T02:00:21.9Z,4,REGULAR,substitution,out,[],202711,,,1610612759,103,96,2024-03-30T02:00:35Z,4960000,False,,,0,,SUB out: B. Bogdanovic,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
