actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
592,PT10M12.00S,2023-12-03T04:04:46.4Z,4,REGULAR,turnover,traveling,[],1629026,,,1610612760,90,111,2023-12-03T04:04:53Z,5880000,False,,,0,,K. Williams traveling TURNOVER (2 TO),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Right Corner 3,24+ Right,2003.0,,,,,,,,,,,,,2.0,,,,,,
593,PT10M02.00S,2023-12-03T04:05:09.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203552,6.521024967148489,95.83333333333334,1610612742,93,111,2023-12-03T04:05:15Z,5890000,False,-229.0,9.0,1,left,S. Curry 3PT  (6 PTS) (A. Lawson 1 AST),"[203552, 1630639]",1610612742.0,DAL,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,,,,,,22.94,Made,,,,,,,,6.0,,,A. Lawson,1630639.0,1.0
595,PT10M01.00S,2023-12-03T04:05:17.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,93,111,2023-12-03T04:05:17Z,5910000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT09M42.00S,2023-12-03T04:08:35.2Z,4,REGULAR,turnover,out-of-bounds,[],1629652,,,1610612760,93,111,2023-12-03T04:08:47Z,5930000,False,,,0,,L. Dort bad pass out-of-bounds TURNOVER (1 TO),[1629652],1610612760.0,OKC,bad pass,,,Dort,L. Dort,,,,,Mid-Range,8-16 Right,2003.0,,,,,,,,,,,,,1.0,,,,,,
599,PT09M21.00S,2023-12-03T04:09:07.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641726,7.30946123521682,50.98039215686274,1610612742,95,111,2023-12-03T04:09:12Z,5950000,False,-5.0,16.0,1,left,D. Lively II alley-oop DUNK (16 PTS) (L. Doncic 12 AST),"[1641726, 1629029]",1610612742.0,DAL,alley-oop,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,,,,1.69,Made,,,,,,,,16.0,,,L. Doncic,1629029.0,12.0
601,PT08M59.00S,2023-12-03T04:09:28.9Z,4,REGULAR,turnover,lost ball,[],1631096,,,1610612760,95,111,2023-12-03T04:09:35Z,5970000,False,,,0,,C. Holmgren lost ball TURNOVER (1 TO),"[1631096, 1629029]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,1.0,,Doncic,1629029.0,,,
602,PT08M59.00S,2023-12-03T04:09:28.9Z,4,REGULAR,steal,,[],1629029,,,1610612742,95,111,2023-12-03T04:09:30Z,5980000,False,,,0,,L. Doncic STEAL (1 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
603,PT08M56.00S,2023-12-03T04:09:31.8Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629029,19.71090670170828,89.72886029411765,1610612742,98,111,2023-12-03T04:10:04Z,5990000,False,-199.0,133.0,1,left,L. Doncic 3PT running (32 PTS) (A. Lawson 2 AST),"[1629029, 1630639]",1610612742.0,DAL,running,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,,,23.89,Made,,,,,,,,32.0,,,A. Lawson,1630639.0,2.0
605,PT08M55.00S,2023-12-03T04:09:41.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,98,111,2023-12-03T04:09:41Z,6010000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT08M55.00S,2023-12-03T04:09:57.3Z,4,REGULAR,substitution,out,[],1630598,,,1610612760,98,111,2023-12-03T04:12:37Z,6020000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT08M55.00S,2023-12-03T04:09:57.3Z,4,REGULAR,substitution,out,[],1629026,,,1610612760,98,111,2023-12-03T04:12:37Z,6030000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT08M55.00S,2023-12-03T04:09:57.3Z,4,REGULAR,substitution,in,[],1628983,,,1610612760,98,111,2023-12-03T04:12:37Z,6040000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT08M55.00S,2023-12-03T04:09:57.3Z,4,REGULAR,substitution,in,[],1641717,,,1610612760,98,111,2023-12-03T04:12:37Z,6050000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT08M38.00S,2023-12-03T04:12:56.6Z,4,REGULAR,3pt,Jump Shot,[],1641717,90.88370565045992,3.6764705882352944,1610612760,98,111,2023-12-03T04:13:01Z,6060000,False,-232.0,33.0,1,right,MISS C. Wallace 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Left Corner 3,24+ Left,,,,,,23.4,Missed,,,,,,,,,,,,,
611,PT08M35.00S,2023-12-03T04:12:59.6Z,4,REGULAR,rebound,defensive,[],1641726,,,1610612742,98,111,2023-12-03T04:13:01Z,6070000,False,,,0,,D. Lively II REBOUND (Off:4 Def:9),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Left Corner 3,24+ Left,,,,,,,,,,610.0,13.0,9.0,4.0,,,,,,,
612,PT08M24.00S,2023-12-03T04:13:10.7Z,4,REGULAR,3pt,Jump Shot,[],1629029,32.802233902759525,25.735294117647058,1610612742,98,111,2023-12-03T04:13:16Z,6080000,False,121.0,256.0,1,left,MISS L. Doncic 28' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,,,,28.31,Missed,,,,,,,,,,,,,
613,PT08M20.00S,2023-12-03T04:13:14.7Z,4,REGULAR,rebound,offensive,[],1641726,,,1610612742,98,111,2023-12-03T04:13:16Z,6090000,False,,,0,,D. Lively II REBOUND (Off:5 Def:9),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,612.0,14.0,9.0,5.0,,,,,,,
614,PT08M11.00S,2023-12-03T04:13:23.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629029,19.530223390275953,44.36274509803921,1610612742,98,111,2023-12-03T04:13:39Z,6100000,False,28.0,131.0,1,left,MISS L. Doncic 13' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,13.41,Missed,,,,,,,,,,,,,
615,PT08M06.00S,2023-12-03T04:13:28.0Z,4,REGULAR,rebound,defensive,[],1629652,,,1610612760,98,111,2023-12-03T04:13:30Z,6110000,False,,,0,,L. Dort REBOUND (Off:0 Def:3),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,614.0,3.0,3.0,0.0,,,,,,,
616,PT07M57.00S,2023-12-03T04:13:37.3Z,4,REGULAR,3pt,Jump Shot,[],1629652,88.64980289093299,93.87254901960785,1610612760,98,111,2023-12-03T04:13:43Z,6120000,False,219.0,54.0,1,right,MISS L. Dort 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,,,,,,22.6,Missed,,,,,,,,,,,,,
617,PT07M57.00S,2023-12-03T04:13:37.3Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,98,111,2023-12-03T04:13:43Z,6130000,False,,,0,,L. Doncic REBOUND (Off:2 Def:11),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Right Corner 3,24+ Right,,,,,,,,,,616.0,13.0,11.0,2.0,,,,,,,
618,PT07M40.00S,2023-12-03T04:13:54.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641726,7.835085413929041,49.754901960784316,1610612742,100,111,2023-12-03T04:13:58Z,6140000,False,1.0,21.0,1,left,D. Lively II cutting Layup (18 PTS) (L. Doncic 13 AST),"[1641726, 1629029]",1610612742.0,DAL,cutting,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,,,,2.11,Made,,,,,,,,18.0,,,L. Doncic,1629029.0,13.0
620,PT07M24.00S,2023-12-03T04:14:10.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,87.46714848883047,48.77450980392157,1610612760,100,111,2023-12-03T04:14:21Z,6160000,False,-6.0,65.0,1,right,MISS J. Williams 6' driving floating Shot,[1631114],1610612760.0,OKC,driving floating,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.56,Missed,,,,,,,,,,,,,
621,PT07M24.00S,2023-12-03T04:14:10.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,100,111,2023-12-03T04:14:21Z,6170000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,620.0,,,,,,,,,,
623,PT07M24.00S,2023-12-03T04:14:15.9Z,4,REGULAR,substitution,out,[],1641765,,,1610612742,100,111,2023-12-03T04:14:26Z,6190000,False,,,0,,SUB out: O. Prosper,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT07M24.00S,2023-12-03T04:14:15.9Z,4,REGULAR,substitution,out,[],1631096,,,1610612742,100,111,2023-12-03T04:14:26Z,6200000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT07M24.00S,2023-12-03T04:14:15.9Z,4,REGULAR,substitution,out,[],1631114,,,1610612742,100,111,2023-12-03T04:14:26Z,6210000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT07M24.00S,2023-12-03T04:14:15.9Z,4,REGULAR,substitution,in,[],1627884,,,1610612742,100,111,2023-12-03T04:14:26Z,6220000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT07M24.00S,2023-12-03T04:14:15.9Z,4,REGULAR,substitution,in,[],1629026,,,1610612742,100,111,2023-12-03T04:14:26Z,6230000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT07M24.00S,2023-12-03T04:14:15.9Z,4,REGULAR,substitution,in,[],1630198,,,1610612742,100,111,2023-12-03T04:14:26Z,6240000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT07M17.00S,2023-12-03T04:14:43.5Z,4,REGULAR,3pt,Jump Shot,[],203552,27.677398160315374,79.65686274509804,1610612742,103,111,2023-12-03T04:14:48Z,6250000,False,-148.0,208.0,1,left,S. Curry 25' 3PT  (9 PTS) (L. Doncic 14 AST),"[203552, 1629029]",1610612742.0,DAL,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,25.52,Made,,,,,,,,9.0,,,L. Doncic,1629029.0,14.0
631,PT07M05.00S,2023-12-03T04:14:58.2Z,4,REGULAR,foul,offensive,[],1629652,,,1610612760,103,111,2023-12-03T04:15:09Z,6270000,False,,,0,,L. Dort charge offensive FOUL (4 PF),"[1629652, 203552]",1610612760.0,OKC,charge,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,1204.0,4.0,0.0,Curry,203552.0,,,,,,,,,,,,,,,
633,PT07M05.00S,2023-12-03T04:14:58.2Z,4,REGULAR,turnover,offensive foul,[],1629652,,,1610612760,103,111,2023-12-03T04:14:58Z,6290000,False,,,0,,L. Dort offensive foul TURNOVER (2 TO),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,1204.0,,,,,,,,,,,,,2.0,,,,,,
634,PT06M49.00S,2023-12-03T04:15:30.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203552,32.53942181340342,44.6078431372549,1610612742,106,111,2023-12-03T04:15:36Z,6300000,False,27.0,253.0,1,left,S. Curry 25' 3PT  (12 PTS) (L. Doncic 15 AST),"[203552, 1629029]",1610612742.0,DAL,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,,,25.48,Made,,,,,,,,12.0,,,L. Doncic,1629029.0,15.0
636,PT06M24.00S,2023-12-03T04:15:55.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,92.46057818659659,47.05882352941176,1610612760,106,111,2023-12-03T04:16:19Z,6320000,False,-15.0,18.0,1,right,MISS L. Dort driving Layup - blocked,"[1629652, 1641726]",1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,2.36,Missed,Lively II,1641726.0,,,,,,,,,,,
637,PT06M24.00S,2023-12-03T04:15:55.8Z,4,REGULAR,block,,[],1641726,,,1610612760,106,111,2023-12-03T04:15:58Z,6330000,False,,,0,,D. Lively II BLOCK (5 BLK),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
638,PT06M22.00S,2023-12-03T04:15:57.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612760,106,111,2023-12-03T04:16:19Z,6340000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,636.0,,,,,,,,,,
639,PT06M22.00S,2023-12-03T04:16:08.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612760,106,111,2023-12-03T04:16:27Z,6350000,False,,,0,,OKC shot clock Team TURNOVER,[],1610612760.0,OKC,,,,,,,,,,In The Paint (Non-RA),8-16 Left,2003.0,,,,,,,,,,,,,,,,,,,
640,PT06M08.00S,2023-12-03T04:16:37.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627884,7.5722733245729295,94.85294117647058,1610612742,109,111,2023-12-03T04:16:42Z,6360000,False,-224.0,19.0,1,left,D. Jones Jr. 3PT  (22 PTS) (L. Doncic 16 AST),"[1627884, 1629029]",1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,,,,,,22.51,Made,,,,,,,,22.0,,,L. Doncic,1629029.0,16.0
642,PT05M49.00S,2023-12-03T04:16:55.9Z,4,REGULAR,3pt,Jump Shot,[],1641717,85.49605781865965,4.411764705882353,1610612760,109,111,2023-12-03T04:17:00Z,6380000,False,-228.0,84.0,1,right,MISS C. Wallace 24' 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Left Corner 3,24+ Left,,,,,,24.28,Missed,,,,,,,,,,,,,
643,PT05M47.00S,2023-12-03T04:16:57.9Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,109,111,2023-12-03T04:17:00Z,6390000,False,,,0,,L. Doncic REBOUND (Off:2 Def:12),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Left Corner 3,24+ Left,,,,,,,,,,642.0,14.0,12.0,2.0,,,,,,,
644,PT05M31.00S,2023-12-03T04:17:14.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641726,6.652431011826544,50.0,1610612742,111,111,2023-12-03T04:17:22Z,6400000,False,0.0,10.0,1,left,D. Lively II alley-oop DUNK (20 PTS) (L. Doncic 17 AST),"[1641726, 1629029]",1610612742.0,DAL,alley-oop,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,,,,1.0,Made,,,,,,,,20.0,,,L. Doncic,1629029.0,17.0
646,PT05M30.00S,2023-12-03T04:17:35.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,111,111,2023-12-03T04:17:35Z,6420000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT05M30.00S,2023-12-03T04:18:40.3Z,4,REGULAR,substitution,out,[],1641717,,,1610612760,111,111,2023-12-03T04:18:52Z,6430000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT05M30.00S,2023-12-03T04:18:40.3Z,4,REGULAR,substitution,out,[],1629026,,,1610612760,111,111,2023-12-03T04:18:52Z,6440000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT05M30.00S,2023-12-03T04:18:40.3Z,4,REGULAR,substitution,in,[],1631096,,,1610612760,111,111,2023-12-03T04:18:52Z,6450000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT05M30.00S,2023-12-03T04:18:40.3Z,4,REGULAR,substitution,in,[],1631114,,,1610612760,111,111,2023-12-03T04:18:52Z,6460000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT05M19.00S,2023-12-03T04:19:17.7Z,4,REGULAR,foul,personal,[],1630639,,,1610612760,111,111,2023-12-03T04:19:26Z,6470000,False,,,0,,A. Lawson personal FOUL (1 PF),"[1630639, 1628983]",1610612742.0,DAL,,,,Lawson,A. Lawson,,,,,Mid-Range,16-24 Center,2003.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,
653,PT05M16.00S,2023-12-03T04:19:39.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,87.59855453350855,56.86274509803921,1610612760,111,111,2023-12-03T04:19:47Z,6490000,False,34.0,64.0,1,right,MISS J. Williams 7' driving Layup - blocked,"[1631114, 1630639]",1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.27,Missed,Lawson,1630639.0,,,,,,,,,,,
654,PT05M16.00S,2023-12-03T04:19:39.2Z,4,REGULAR,block,,[],1630639,,,1610612760,111,111,2023-12-03T04:19:41Z,6500000,False,,,0,,A. Lawson BLOCK (1 BLK),[1630639],1610612742.0,DAL,,,,Lawson,A. Lawson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
655,PT05M15.00S,2023-12-03T04:19:40.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,111,111,2023-12-03T04:19:47Z,6510000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,653.0,,,,,,,,,,
657,PT05M01.00S,2023-12-03T04:19:58.2Z,4,REGULAR,2pt,Jump Shot,[],1629029,10.463206307490145,33.088235294117645,1610612742,113,111,2023-12-03T04:20:03Z,6530000,False,85.0,46.0,1,left,L. Doncic 9' driving floating bank Jump Shot (34 PTS),[1629029],1610612742.0,DAL,driving floating bank,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Right,,,,,,9.62,Made,,,,,,,,34.0,,,,,
658,PT04M51.00S,2023-12-03T04:20:07.5Z,4,REGULAR,3pt,Jump Shot,[],1629652,90.88370565045992,96.56862745098039,1610612760,113,111,2023-12-03T04:20:12Z,6540000,False,233.0,33.0,1,right,MISS L. Dort 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,,,,,,23.52,Missed,,,,,,,,,,,,,
659,PT04M49.00S,2023-12-03T04:20:09.5Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,113,111,2023-12-03T04:20:12Z,6550000,False,,,0,,L. Doncic REBOUND (Off:2 Def:13),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Right Corner 3,24+ Right,,,,,,,,,,658.0,15.0,13.0,2.0,,,,,,,
660,PT04M41.00S,2023-12-03T04:20:18.4Z,4,REGULAR,3pt,Jump Shot,[],203552,27.151773981603156,82.84313725490196,1610612742,113,111,2023-12-03T04:20:30Z,6560000,False,-164.0,203.0,1,left,MISS S. Curry 26' 3PT,[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,26.09,Missed,,,,,,,,,,,,,
661,PT04M39.00S,2023-12-03T04:20:20.4Z,4,REGULAR,rebound,offensive,[],1627884,,,1610612742,113,111,2023-12-03T04:20:30Z,6570000,False,,,0,,D. Jones Jr. REBOUND (Off:1 Def:3),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,660.0,4.0,3.0,1.0,,,,,,,
662,PT04M37.00S,2023-12-03T04:20:25.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627884,5.590000152587891,50.0,1610612742,115,111,2023-12-03T04:20:36Z,6580000,False,0.0,0.0,1,left,D. Jones Jr. tip Layup (24 PTS),[1627884],1610612742.0,DAL,tip,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,,,,,,,,24.0,,,,,
663,PT04M20.00S,2023-12-03T04:20:38.3Z,4,REGULAR,turnover,lost ball,[],1631096,,,1610612760,115,111,2023-12-03T04:20:43Z,6590000,False,,,0,,C. Holmgren lost ball TURNOVER (2 TO),"[1631096, 1629029]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,2.0,,Doncic,1629029.0,,,
664,PT04M20.00S,2023-12-03T04:20:38.3Z,4,REGULAR,steal,,[],1629029,,,1610612742,115,111,2023-12-03T04:20:40Z,6600000,False,,,0,,L. Doncic STEAL (2 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
665,PT04M18.00S,2023-12-03T04:20:41.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629029,5.732588699080158,50.49019607843137,1610612742,117,111,2023-12-03T04:21:01Z,6610000,False,-2.0,1.0,1,left,L. Doncic running Layup (36 PTS),[1629029],1610612742.0,DAL,running,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,,,0.29,Made,,,,,,,,36.0,,,,,
666,PT04M18.00S,2023-12-03T04:20:46.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,117,111,2023-12-03T04:20:46Z,6620000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT04M04.00S,2023-12-03T04:22:35.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631114,93.77463863337714,48.03921568627451,1610612760,117,113,2023-12-03T04:22:44Z,6640000,False,-10.0,6.0,1,right,J. Williams cutting DUNK (19 PTS) (C. Holmgren 3 AST),"[1631114, 1631096]",1610612760.0,OKC,cutting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,1.15,Made,,,,,,,,19.0,,,C. Holmgren,1631096.0,3.0
670,PT03M46.00S,2023-12-03T04:22:53.5Z,4,REGULAR,3pt,Jump Shot,[],1629029,26.231931668856767,16.666666666666664,1610612742,117,113,2023-12-03T04:23:02Z,6660000,False,167.0,194.0,1,left,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,,,,25.59,Missed,,,,,,,,,,,,,
671,PT03M44.00S,2023-12-03T04:22:55.5Z,4,REGULAR,rebound,offensive,[],1641726,,,1610612742,117,113,2023-12-03T04:23:02Z,6670000,False,,,0,,D. Lively II REBOUND (Off:6 Def:9),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,670.0,15.0,9.0,6.0,,,,,,,
672,PT03M41.00S,2023-12-03T04:22:59.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630639,6.521024967148489,53.431372549019606,1610612742,117,113,2023-12-03T04:23:09Z,6680000,False,-17.0,9.0,1,left,MISS A. Lawson driving Layup - blocked,"[1630639, 1631096]",1610612742.0,DAL,driving,,,Lawson,A. Lawson,,,,,Restricted Area,0-8 Center,,,,,,1.93,Missed,Holmgren,1631096.0,,,,,,,,,,,
673,PT03M41.00S,2023-12-03T04:22:59.9Z,4,REGULAR,block,,[],1631096,,,1610612742,117,113,2023-12-03T04:23:02Z,6690000,False,,,0,,C. Holmgren BLOCK (3 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
674,PT03M40.00S,2023-12-03T04:23:00.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,117,113,2023-12-03T04:23:09Z,6700000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,672.0,,,,,,,,,,
676,PT03M32.00S,2023-12-03T04:23:31.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203552,7.835085413929041,55.392156862745104,1610612742,117,113,2023-12-03T04:23:37Z,6720000,False,-27.0,21.0,1,left,MISS S. Curry driving Layup,[203552],1610612742.0,DAL,driving,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,3.43,Missed,,,,,,,,,,,,,
678,PT03M29.00S,2023-12-03T04:23:34.0Z,4,REGULAR,rebound,defensive,[],1629652,,,1610612760,117,113,2023-12-03T04:23:37Z,6740000,False,,,0,,L. Dort REBOUND (Off:0 Def:4),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,676.0,4.0,4.0,0.0,,,,,,,
679,PT03M25.00S,2023-12-03T04:23:37.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630198,88.25558475689881,3.1862745098039214,1610612760,117,116,2023-12-03T04:24:56Z,6750000,False,-234.0,58.0,1,right,I. Joe 24' 3PT pullup (6 PTS) (S. Gilgeous-Alexander 9 AST),"[1630198, 1628983]",1610612760.0,OKC,pullup,,,Joe,I. Joe,,,,,Left Corner 3,24+ Left,,,,,,24.12,Made,,,,,,,,6.0,,,S. Gilgeous-Alexander,1628983.0,9.0
