actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
626,PT06M32.00S,2024-04-07T21:49:28.2Z,4,REGULAR,substitution,out,[],1628467,,,1610612745,111,114,2024-04-07T21:49:46Z,6170000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT06M32.00S,2024-04-07T21:49:28.2Z,4,REGULAR,substitution,in,[],203957,,,1610612745,111,114,2024-04-07T21:49:46Z,6180000,False,,,0,,SUB in: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT06M32.00S,2024-04-07T21:49:28.2Z,4,REGULAR,substitution,in,[],1627884,,,1610612745,111,114,2024-04-07T21:49:46Z,6190000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT06M32.00S,2024-04-07T21:49:50.1Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630224,,,1610612745,111,115,2024-04-07T21:49:50Z,6200000,False,,,0,,J. Green Free Throw 2 of 2 (19 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,
630,PT06M14.00S,2024-04-07T21:50:09.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,83.78777923784494,38.970588235294116,1610612742,113,115,2024-04-07T21:50:12Z,6210000,False,-55.0,100.0,1,right,K. Irving 11' pullup Jump Shot (34 PTS),[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,,,11.41,Made,34.0,,,,,,,,,,,,,,
631,PT05M48.00S,2024-04-07T21:50:38.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612745,113,115,2024-04-07T21:50:46Z,6220000,False,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,202056.0,,,,,,,
632,PT05M48.00S,2024-04-07T21:50:47.7Z,4,REGULAR,substitution,out,[],1641715,,,1610612742,113,115,2024-04-07T21:50:53Z,6230000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT05M48.00S,2024-04-07T21:50:47.7Z,4,REGULAR,substitution,in,[],203493,,,1610612742,113,115,2024-04-07T21:50:53Z,6240000,False,,,0,,SUB in: R. Bullock Jr.,[203493],1610612745.0,HOU,,,,Bullock Jr.,R. Bullock Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT05M31.00S,2024-04-07T21:51:16.6Z,4,REGULAR,turnover,out-of-bounds,[],202681,,,1610612742,113,115,2024-04-07T21:51:21Z,6250000,False,,,0,,K. Irving bad pass out-of-bounds TURNOVER (2 TO),[202681],1610612742.0,DAL,bad pass,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,2.0,,,,,,,,,,,,200833.0,,,,,,,
635,PT05M19.00S,2024-04-07T21:51:36.8Z,4,REGULAR,foul,personal,[],1629029,,,1610612745,113,115,2024-04-07T21:51:41Z,6260000,False,,,0,,L. Doncic personal FOUL (5 PF),"[1629029, 1627832]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,202056.0,5.0,1.0,VanVleet,1627832.0,,,
637,PT05M08.00S,2024-04-07T21:52:03.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627832,9.937582128777924,38.970588235294116,1610612745,113,115,2024-04-07T21:52:09Z,6280000,False,55.0,41.0,1,left,MISS F. VanVleet 6' driving finger roll Layup,[1627832],1610612745.0,HOU,driving finger roll,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,6.86,Missed,,,,,,,,,,,,,,,
638,PT05M06.00S,2024-04-07T21:52:05.5Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,113,115,2024-04-07T21:52:09Z,6290000,False,,,0,,L. Doncic REBOUND (Off:2 Def:7),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,637.0,,,,,,,,,9.0,7.0,2.0
639,PT05M02.00S,2024-04-07T21:52:09.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629029,70.51576872536137,24.019607843137255,1610612742,113,115,2024-04-07T21:55:09Z,6300000,False,-130.0,225.0,1,right,MISS L. Doncic 25' running pullup 3PT,[1629029],1610612742.0,DAL,running pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,25.95,Missed,,,,,,,,,,,,,,,
640,PT04M59.00S,2024-04-07T21:52:15.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,113,115,2024-04-07T21:52:15Z,6310000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,639.0,,,,,,,,,,,
642,PT04M51.00S,2024-04-07T21:52:45.9Z,4,REGULAR,foul,personal,[],1631095,,,1610612742,113,115,2024-04-07T21:52:55Z,6330000,False,,,0,,J. Smith Jr. personal FOUL (5 PF),"[1631095, 1629029]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,200832.0,5.0,0.0,Doncic,1629029.0,,,
644,PT04M41.00S,2024-04-07T21:53:14.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202681,83.39356110381078,50.0,1610612742,115,115,2024-04-07T21:53:29Z,6350000,False,0.0,104.0,1,right,K. Irving 10' turnaround fadeaway Jump Shot (36 PTS),[202681],1610612742.0,DAL,turnaround fadeaway,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,,,10.36,Made,36.0,,,,,,,,,,,,,,
645,PT04M20.00S,2024-04-07T21:53:34.1Z,4,REGULAR,3pt,Jump Shot,[],1628415,33.327858081471746,37.745098039215684,1610612745,115,118,2024-04-07T21:53:37Z,6360000,False,61.0,261.0,1,left,D. Brooks 26' 3PT  (23 PTS) (J. Green 7 AST),"[1628415, 1630224]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,,,,26.79,Made,23.0,,,,J. Green,1630224.0,7.0,,,,,,,,
647,PT03M53.00S,2024-04-07T21:54:00.5Z,4,REGULAR,3pt,Jump Shot,[],1629023,89.43823915900131,95.34313725490196,1610612742,115,118,2024-04-07T21:56:26Z,6380000,False,227.0,47.0,1,right,MISS P. Washington step back 3PT,[1629023],1610612742.0,DAL,step back,,,Washington,P. Washington,,,,,Right Corner 3,24+ Right,,,,23.15,Missed,,,,,,,,,,,,,,,
648,PT03M52.00S,2024-04-07T21:54:01.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,115,118,2024-04-07T21:54:31Z,6390000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,647.0,,,,,,,,,,,
649,PT03M52.00S,2024-04-07T21:54:11.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203493,,,1610612742,115,118,2024-04-07T21:54:46Z,6400000,False,,,0,,R. Bullock Jr. loose ball personal FOUL (4 PF) (Jones Jr. 2 FT),"[203493, 1627884]",1610612745.0,HOU,loose ball,,,Bullock Jr.,R. Bullock Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,202056.0,4.0,0.0,Jones Jr.,1627884.0,,,
651,PT03M52.00S,2024-04-07T21:55:00.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1627884,,,1610612742,116,118,2024-04-07T21:55:00Z,6420000,False,,,0,,D. Jones Jr. Free Throw 1 of 2 (9 PTS),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
652,PT03M52.00S,2024-04-07T21:55:01.6Z,4,REGULAR,substitution,out,[],202681,,,1610612742,116,118,2024-04-07T21:55:15Z,6430000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT03M52.00S,2024-04-07T21:55:01.6Z,4,REGULAR,substitution,out,[],1629029,,,1610612742,116,118,2024-04-07T21:55:15Z,6440000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT03M52.00S,2024-04-07T21:55:01.6Z,4,REGULAR,substitution,in,[],203501,,,1610612742,116,118,2024-04-07T21:55:15Z,6450000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT03M52.00S,2024-04-07T21:55:01.6Z,4,REGULAR,substitution,in,[],1628467,,,1610612742,116,118,2024-04-07T21:55:15Z,6460000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT03M52.00S,2024-04-07T21:55:26.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1627884,,,1610612742,117,118,2024-04-07T21:55:26Z,6470000,False,,,0,,D. Jones Jr. Free Throw 2 of 2 (10 PTS),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
657,PT03M40.00S,2024-04-07T21:55:40.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627884,,,1610612745,117,118,2024-04-07T21:55:47Z,6480000,False,,,0,,D. Jones Jr. personal FOUL (4 PF) (Green 2 FT),"[1627884, 1630224]",1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,200832.0,4.0,0.0,Green,1630224.0,,,
659,PT03M40.00S,2024-04-07T21:56:09.0Z,4,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,117,119,2024-04-07T21:56:09Z,6500000,False,,,0,,J. Green Free Throw 1 of 2 (20 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,
660,PT03M40.00S,2024-04-07T21:56:09.6Z,4,REGULAR,substitution,out,[],1627884,,,1610612745,117,119,2024-04-07T21:56:31Z,6510000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT03M40.00S,2024-04-07T21:56:09.6Z,4,REGULAR,substitution,out,[],203501,,,1610612745,117,119,2024-04-07T21:56:31Z,6520000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT03M40.00S,2024-04-07T21:56:09.6Z,4,REGULAR,substitution,out,[],1628415,,,1610612745,117,119,2024-04-07T21:56:31Z,6530000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT03M40.00S,2024-04-07T21:56:09.6Z,4,REGULAR,substitution,out,[],1631095,,,1610612745,117,119,2024-04-07T21:56:31Z,6540000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT03M40.00S,2024-04-07T21:56:09.6Z,4,REGULAR,substitution,in,[],1629029,,,1610612745,117,119,2024-04-07T21:56:31Z,6550000,False,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT03M40.00S,2024-04-07T21:56:09.6Z,4,REGULAR,substitution,in,[],202681,,,1610612745,117,119,2024-04-07T21:56:31Z,6560000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT03M40.00S,2024-04-07T21:56:09.6Z,4,REGULAR,substitution,in,[],201145,,,1610612745,117,119,2024-04-07T21:56:31Z,6570000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT03M40.00S,2024-04-07T21:56:09.6Z,4,REGULAR,substitution,in,[],1628988,,,1610612745,117,119,2024-04-07T21:56:31Z,6580000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT03M40.00S,2024-04-07T21:56:36.9Z,4,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,117,120,2024-04-07T21:56:36Z,6590000,False,,,0,,J. Green Free Throw 2 of 2 (21 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,,
669,PT03M29.00S,2024-04-07T21:56:52.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630224,,,1610612742,117,120,2024-04-07T21:57:03Z,6600000,False,,,0,,J. Green personal FOUL (5 PF) (Irving 2 FT),"[1630224, 202681]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,200833.0,5.0,0.0,Irving,202681.0,,,
671,PT03M29.00S,2024-04-07T21:57:23.5Z,4,REGULAR,freethrow,1 of 2,[],202681,,,1610612742,118,120,2024-04-07T21:57:23Z,6620000,False,,,0,,K. Irving Free Throw 1 of 2 (37 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,Made,37.0,,,,,,,,,,,,,,
672,PT03M29.00S,2024-04-07T21:57:24.1Z,4,REGULAR,substitution,out,[],1629029,,,1610612742,118,120,2024-04-07T21:57:36Z,6630000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT03M29.00S,2024-04-07T21:57:24.1Z,4,REGULAR,substitution,out,[],201145,,,1610612742,118,120,2024-04-07T21:57:36Z,6640000,False,,,0,,SUB out: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT03M29.00S,2024-04-07T21:57:24.1Z,4,REGULAR,substitution,out,[],1628988,,,1610612742,118,120,2024-04-07T21:57:36Z,6650000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT03M29.00S,2024-04-07T21:57:24.1Z,4,REGULAR,substitution,in,[],1627884,,,1610612742,118,120,2024-04-07T21:57:36Z,6660000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT03M29.00S,2024-04-07T21:57:24.1Z,4,REGULAR,substitution,in,[],1631095,,,1610612742,118,120,2024-04-07T21:57:36Z,6670000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT03M29.00S,2024-04-07T21:57:24.1Z,4,REGULAR,substitution,in,[],1628415,,,1610612742,118,120,2024-04-07T21:57:36Z,6680000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT03M29.00S,2024-04-07T21:57:53.1Z,4,REGULAR,freethrow,2 of 2,[],202681,,,1610612742,119,120,2024-04-07T21:57:53Z,6690000,False,,,0,,K. Irving Free Throw 2 of 2 (38 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,Made,38.0,,,,,,,,,,,,,,
679,PT03M17.00S,2024-04-07T21:58:06.5Z,4,REGULAR,3pt,Jump Shot,[],1630224,29.122864651773984,22.058823529411764,1610612745,119,120,2024-04-07T21:58:10Z,6700000,False,140.0,221.0,1,left,MISS J. Green 26' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,26.17,Missed,,,,,,,,,,,,,,,
680,PT03M14.00S,2024-04-07T21:58:09.5Z,4,REGULAR,rebound,defensive,[],203957,,,1610612742,119,120,2024-04-07T21:58:10Z,6710000,False,,,0,,D. Exum REBOUND (Off:1 Def:5),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,679.0,,,,,,,,,6.0,5.0,1.0
681,PT03M11.00S,2024-04-07T21:58:18.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,119,120,2024-04-07T21:58:22Z,6720000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT03M11.00S,2024-04-07T22:00:38.2Z,4,REGULAR,substitution,out,[],1627884,,,1610612742,119,120,2024-04-07T22:01:18Z,6730000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT03M11.00S,2024-04-07T22:00:38.2Z,4,REGULAR,substitution,in,[],1629029,,,1610612742,119,120,2024-04-07T22:01:18Z,6740000,False,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT03M01.00S,2024-04-07T22:01:30.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627832,,,1610612742,119,120,2024-04-07T22:12:22Z,6750000,False,,,0,,F. VanVleet shooting personal FOUL (4 PF) (Irving 2 FT),"[1627832, 202681]",1610612745.0,HOU,shooting,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,202056.0,4.0,0.0,Irving,202681.0,,,
686,PT03M01.00S,2024-04-07T22:02:07.8Z,4,REGULAR,freethrow,1 of 2,[],202681,,,1610612742,120,120,2024-04-07T22:02:07Z,6770000,False,,,0,,K. Irving Free Throw 1 of 2 (39 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,Made,39.0,,,,,,,,,,,,,,
687,PT03M01.00S,2024-04-07T22:02:28.0Z,4,REGULAR,freethrow,2 of 2,[],202681,,,1610612742,121,120,2024-04-07T22:02:28Z,6780000,False,,,0,,K. Irving Free Throw 2 of 2 (40 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,Made,40.0,,,,,,,,,,,,,,
688,PT02M42.00S,2024-04-07T22:02:47.6Z,4,REGULAR,3pt,Jump Shot,[],1628415,6.652431011826544,4.6568627450980395,1610612745,121,123,2024-04-07T22:02:51Z,6790000,False,227.0,10.0,1,left,D. Brooks 3PT  (26 PTS) (J. Green 8 AST),"[1628415, 1630224]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Right Corner 3,24+ Right,,,,22.69,Made,26.0,,,,J. Green,1630224.0,8.0,,,,,,,,
690,PT02M20.00S,2024-04-07T22:03:10.5Z,4,REGULAR,3pt,Jump Shot,[],1629023,95.3515111695138,95.34313725490196,1610612742,121,123,2024-04-07T22:03:13Z,6810000,False,227.0,-9.0,1,right,MISS P. Washington 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Right Corner 3,24+ Right,,,,22.69,Missed,,,,,,,,,,,,,,,
691,PT02M18.00S,2024-04-07T22:03:12.5Z,4,REGULAR,rebound,defensive,[],203493,,,1610612745,121,123,2024-04-07T22:03:13Z,6820000,False,,,0,,R. Bullock Jr. REBOUND (Off:0 Def:2),[203493],1610612745.0,HOU,,,,Bullock Jr.,R. Bullock Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,690.0,,,,,,,,,2.0,2.0,0.0
692,PT02M02.00S,2024-04-07T22:03:28.4Z,4,REGULAR,3pt,Jump Shot,[],1631095,32.14520367936925,50.0,1610612745,121,123,2024-04-07T22:03:31Z,6830000,False,0.0,250.0,1,left,MISS J. Smith Jr. 24' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,24.97,Missed,,,,,,,,,,,,,,,
693,PT01M59.00S,2024-04-07T22:03:31.4Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612742,121,123,2024-04-07T22:03:31Z,6840000,False,,,0,,P. Washington REBOUND (Off:1 Def:9),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,,,,,,,,,692.0,,,,,,,,,10.0,9.0,1.0
694,PT01M41.00S,2024-04-07T22:03:48.8Z,4,REGULAR,3pt,Jump Shot,[],1629029,73.27529566360053,83.33333333333334,1610612742,124,123,2024-04-07T22:03:52Z,6850000,False,167.0,199.0,1,right,L. Doncic 25' 3PT step back (35 PTS) (K. Irving 2 AST),"[1629029, 202681]",1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,,25.94,Made,35.0,,,,K. Irving,202681.0,2.0,,,,,,,,
696,PT01M24.00S,2024-04-07T22:04:10.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,18.528252299605782,38.57613357843137,1610612745,124,125,2024-04-07T22:04:51Z,6870000,False,57.0,122.0,1,left,J. Smith Jr. 13' driving floating Jump Shot (12 PTS) (R. Bullock Jr. 1 AST),"[1631095, 203493]",1610612745.0,HOU,driving floating,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,13.44,Made,12.0,,,,R. Bullock Jr.,203493.0,1.0,,,,,,,,
698,PT01M10.00S,2024-04-07T22:04:27.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202681,93.9060446780552,50.0,1610612742,126,125,2024-04-07T22:04:29Z,6890000,False,0.0,5.0,1,right,K. Irving cutting Layup (42 PTS) (D. Exum 2 AST),"[202681, 203957]",1610612742.0,DAL,cutting,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,0.48,Made,42.0,,,,D. Exum,203957.0,2.0,,,,,,,,
700,PT00M58.00S,2024-04-07T22:04:41.2Z,4,REGULAR,3pt,Jump Shot,[],203493,26.10052562417871,82.1078431372549,1610612745,126,128,2024-04-07T22:04:45Z,6910000,False,-161.0,193.0,1,left,R. Bullock Jr. 25' 3PT  (11 PTS) (F. VanVleet 11 AST),"[203493, 1627832]",1610612745.0,HOU,,,,Bullock Jr.,R. Bullock Jr.,,,,,Above the Break 3,24+ Left Center,,,,25.09,Made,11.0,,,,F. VanVleet,1627832.0,11.0,,,,,,,,
702,PT00M38.40S,2024-04-07T22:05:05.4Z,4,REGULAR,3pt,Jump Shot,[],1628467,68.01905387647832,27.941176470588236,1610612742,126,128,2024-04-07T22:05:12Z,6930000,False,-110.0,248.0,1,right,MISS M. Kleber 27' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Left Center,,,,27.15,Missed,,,,,,,,,,,,,,,
703,PT00M34.70S,2024-04-07T22:05:09.1Z,4,REGULAR,rebound,defensive,[],1630224,,,1610612745,126,128,2024-04-07T22:05:12Z,6940000,False,,,0,,J. Green REBOUND (Off:0 Def:5),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,702.0,,,,,,,,,5.0,5.0,0.0
704,PT00M25.10S,2024-04-07T22:05:24.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203957,,,1610612745,126,128,2024-04-07T22:07:13Z,6942500,False,,,0,,D. Exum personal FOUL (2 PF) (VanVleet 2 FT),"[203957, 1627832]",1610612742.0,DAL,,,,Exum,D. Exum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,200832.0,2.0,0.0,VanVleet,1627832.0,,,
706,PT00M25.10S,2024-04-07T22:05:42.9Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612745,126,128,2024-04-07T22:07:04Z,6945000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,PT00M25.10S,2024-04-07T22:07:17.6Z,4,REGULAR,substitution,in,[],1629655,,,1610612745,126,128,2024-04-07T22:08:04Z,7000000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
716,PT00M25.10S,2024-04-07T22:07:17.6Z,4,REGULAR,substitution,out,[],1629029,,,1610612745,126,128,2024-04-07T22:08:45Z,7005000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
710,PT00M25.10S,2024-04-07T22:08:05.8Z,4,REGULAR,freethrow,1 of 2,[],1627832,,,1610612745,126,129,2024-04-07T22:08:37Z,7010000,False,,,0,,F. VanVleet Free Throw 1 of 2 (20 PTS),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,
713,PT00M25.10S,2024-04-07T22:08:05.8Z,4,REGULAR,freethrow,2 of 2,[],1627832,,,1610612745,126,129,2024-04-07T22:08:37Z,7040000,False,,,0,,MISS F. VanVleet Free Throw 2 of 2,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
714,PT00M22.70S,2024-04-07T22:08:08.2Z,4,REGULAR,rebound,defensive,[],203957,,,1610612742,126,129,2024-04-07T22:08:37Z,7050000,False,,,0,,D. Exum REBOUND (Off:1 Def:6),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,713.0,,,,,,,,,7.0,6.0,1.0
715,PT00M22.70S,2024-04-07T22:08:36.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,126,129,2024-04-07T22:08:36Z,7060000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,PT00M22.70S,2024-04-07T22:09:49.8Z,4,REGULAR,substitution,out,[],1629655,,,1610612742,126,129,2024-04-07T22:10:10Z,7070000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
