actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
336,PT10M37.00S,2023-10-28T01:51:04.8Z,3,REGULAR,rebound,defensive,[],1630560,,,1610612751,59,59,2023-10-28T01:51:12Z,3290000,False,,,0,,C. Thomas REBOUND (Off:0 Def:5),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,,,335.0,5.0,5.0,0.0,,,,,,,,,,,,,,
337,PT10M30.00S,2023-10-28T01:51:12.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627732,7.30946123521682,48.28431372549019,1610612751,59,61,2023-10-28T01:53:38Z,3300000,False,9.0,16.0,1,left,B. Simmons running alley-oop Layup (6 PTS) (C. Thomas 2 AST),"[1627732, 1630560]",1610612751.0,BKN,running alley-oop,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,1.83,Made,,,,,,,,,,6.0,,,,C. Thomas,1630560.0,2.0,,
339,PT10M17.00S,2023-10-28T01:51:25.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,84.44480946123521,40.19607843137255,1610612742,59,61,2023-10-28T01:52:10Z,3320000,False,-49.0,94.0,1,right,MISS K. Irving 10' driving floating bank Shot,[202681],1610612742.0,DAL,driving floating bank,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,10.57,Missed,,,,,,,,,,,,,,,,,,
343,PT10M12.00S,2023-10-28T01:52:08.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,59,61,2023-10-28T01:52:08Z,3330000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,339.0,,,,,,,,,,,,,,,,,
340,PT10M12.00S,2023-10-28T01:52:08.2Z,3,REGULAR,jumpball,recovered,[],202681,,,1610612742,59,61,2023-10-28T01:52:08Z,3340000,False,,,0,,Jump Ball D. Lively II vs. D. Finney-Smith: Tip to K. Irving,"[202681, 1641726, 1627827]",1610612742.0,DAL,heldball,K. Irving,202681.0,Irving,K. Irving,Lively II,1641726.0,Finney-Smith,1627827.0,,,,,,,,,,,,,,,,,,,,,,
344,PT10M08.00S,2023-10-28T01:52:14.3Z,3,REGULAR,foul,personal,[],1630560,,,1610612742,59,61,2023-10-28T01:52:19Z,3370000,False,,,0,,C. Thomas personal FOUL (1 PF),"[1630560, 202681]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Right Center,,,,,,,204059.0,1.0,0.0,Irving,202681.0,,,,,,,,,
346,PT10M02.00S,2023-10-28T01:52:36.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],202681,93.64323258869908,74.26470588235294,1610612742,61,61,2023-10-28T01:55:01Z,3390000,False,121.0,7.0,1,right,K. Irving 12' fadeaway Jump Shot (9 PTS),[202681],1610612742.0,DAL,fadeaway,,,Irving,K. Irving,,,,,Mid-Range,8-16 Right,12.15,Made,,,,,,,,,,9.0,,,,,,,,
347,PT09M52.00S,2023-10-28T01:52:46.0Z,3,REGULAR,3pt,Jump Shot,[],203915,11.645860709592641,3.6764705882352944,1610612751,61,64,2023-10-28T01:53:30Z,3400000,False,232.0,57.0,1,left,S. Dinwiddie 3PT  (18 PTS) (B. Simmons 5 AST),"[203915, 1627732]",1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Right Corner 3,24+ Right,23.85,Made,,,,,,,,,,18.0,,,,B. Simmons,1627732.0,5.0,,
349,PT09M42.00S,2023-10-28T01:52:56.4Z,3,REGULAR,3pt,Jump Shot,[],1629029,75.3777923784494,13.23529411764706,1610612742,61,64,2023-10-28T01:53:01Z,3420000,False,-184.0,179.0,1,right,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,25.65,Missed,,,,,,,,,,,,,,,,,,
350,PT09M37.00S,2023-10-28T01:53:01.4Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612751,61,64,2023-10-28T01:53:01Z,3430000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:3),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,,,349.0,4.0,3.0,1.0,,,,,,,,,,,,,,
351,PT09M35.00S,2023-10-28T01:53:04.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627732,6.915243101182654,50.0,1610612751,61,66,2023-10-28T01:53:08Z,3440000,False,0.0,13.0,1,left,B. Simmons running Layup (8 PTS) (D. Finney-Smith 1 AST),"[1627732, 1627827]",1610612751.0,BKN,running,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,,,,,,8.0,,,,D. Finney-Smith,1627827.0,1.0,,
354,PT09M18.00S,2023-10-28T01:53:34.5Z,3,REGULAR,3pt,Jump Shot,[],1629684,70.25295663600527,69.85294117647058,1610612742,61,66,2023-10-28T01:53:38Z,3470000,False,99.0,227.0,1,right,MISS G. Williams 24' 3PT,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,24.79,Missed,,,,,,,,,,,,,,,,,,
355,PT09M15.00S,2023-10-28T01:53:37.5Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612751,61,66,2023-10-28T01:53:38Z,3480000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:4),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,,,354.0,5.0,4.0,1.0,,,,,,,,,,,,,,
356,PT09M05.00S,2023-10-28T01:53:47.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,7.966491458607096,45.588235294117645,1610612751,61,66,2023-10-28T01:53:50Z,3490000,False,22.0,22.0,1,left,MISS M. Bridges driving Layup,[1628969],1610612751.0,BKN,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,3.15,Missed,,,,,,,,,,,,,,,,,,
357,PT09M04.00S,2023-10-28T01:53:48.0Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,61,66,2023-10-28T01:53:50Z,3500000,False,,,0,,L. Doncic REBOUND (Off:1 Def:5),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,356.0,6.0,5.0,1.0,,,,,,,,,,,,,,
358,PT09M01.00S,2023-10-28T01:53:52.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627884,93.24901445466492,50.0,1610612742,63,66,2023-10-28T01:53:56Z,3510000,False,0.0,11.0,1,right,D. Jones Jr. running DUNK (4 PTS) (K. Irving 2 AST),"[1627884, 202681]",1610612742.0,DAL,running,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,1.1,Made,,,,,,,,,,4.0,,,,K. Irving,202681.0,2.0,,
360,PT08M44.00S,2023-10-28T01:54:08.6Z,3,REGULAR,3pt,Jump Shot,[],203915,15.456636005256241,96.07843137254902,1610612751,63,69,2023-10-28T01:54:13Z,3530000,False,-230.0,93.0,1,left,S. Dinwiddie 24' 3PT  (21 PTS) (M. Bridges 3 AST),"[203915, 1628969]",1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left,24.84,Made,,,,,,,,,,21.0,,,,M. Bridges,1628969.0,3.0,,
362,PT08M43.00S,2023-10-28T01:54:14.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,63,69,2023-10-28T01:54:14Z,3550000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT08M43.00S,2023-10-28T01:56:33.9Z,3,REGULAR,substitution,out,[],1641726,,,1610612742,63,69,2023-10-28T01:56:55Z,3560000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT08M43.00S,2023-10-28T01:56:33.9Z,3,REGULAR,substitution,out,[],1629684,,,1610612742,63,69,2023-10-28T01:56:55Z,3570000,False,,,0,,SUB out: G. Williams,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT08M43.00S,2023-10-28T01:56:33.9Z,3,REGULAR,substitution,out,[],1627884,,,1610612742,63,69,2023-10-28T01:56:55Z,3580000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT08M43.00S,2023-10-28T01:56:33.9Z,3,REGULAR,substitution,in,[],1628467,,,1610612742,63,69,2023-10-28T01:56:55Z,3590000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT08M43.00S,2023-10-28T01:56:33.9Z,3,REGULAR,substitution,in,[],203501,,,1610612742,63,69,2023-10-28T01:56:55Z,3600000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT08M43.00S,2023-10-28T01:56:33.9Z,3,REGULAR,substitution,in,[],1630182,,,1610612742,63,69,2023-10-28T01:56:55Z,3610000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT08M27.00S,2023-10-28T01:57:20.1Z,3,REGULAR,3pt,Jump Shot,[],203501,91.27792378449409,4.6568627450980395,1610612742,66,69,2023-10-28T01:57:24Z,3620000,False,-227.0,29.0,1,right,T. Hardaway Jr. 3PT  (13 PTS) (L. Doncic 6 AST),"[203501, 1629029]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Left Corner 3,24+ Left,22.86,Made,,,,,,,,,,13.0,,,,L. Doncic,1629029.0,6.0,,
371,PT08M08.00S,2023-10-28T01:57:38.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,6.521024967148489,50.49019607843137,1610612751,66,71,2023-10-28T01:57:42Z,3640000,False,-2.0,9.0,1,left,M. Bridges driving reverse Layup (13 PTS) (D. Finney-Smith 2 AST),"[1628969, 1627827]",1610612751.0,BKN,driving reverse,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.91,Made,,,,,,,,,,13.0,,,,D. Finney-Smith,1627827.0,2.0,,
373,PT07M59.00S,2023-10-28T01:57:48.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202681,94.56307490144546,45.09803921568628,1610612742,66,71,2023-10-28T01:57:51Z,3660000,False,-25.0,-1.0,1,right,MISS K. Irving driving Layup,[202681],1610612742.0,DAL,driving,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,,,,
374,PT07M55.00S,2023-10-28T01:57:52.2Z,3,REGULAR,rebound,offensive,[],202681,,,1610612742,66,71,2023-10-28T01:57:51Z,3670000,False,,,0,,K. Irving REBOUND (Off:1 Def:4),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,373.0,5.0,4.0,1.0,,,,,,,,,,,,,,
375,PT07M55.00S,2023-10-28T01:57:50.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202681,94.40999984741211,50.0,1610612742,66,71,2023-10-28T01:57:57Z,3680000,False,0.0,0.0,1,right,MISS K. Irving tip Layup,[202681],1610612742.0,DAL,tip,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
376,PT07M55.00S,2023-10-28T01:57:50.9Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612751,66,71,2023-10-28T01:57:57Z,3690000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:5),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,375.0,6.0,5.0,1.0,,,,,,,,,,,,,,
377,PT07M49.00S,2023-10-28T01:58:00.2Z,3,REGULAR,foul,personal,['2freethrow'],202681,,,1610612751,66,71,2023-10-28T01:58:07Z,3700000,False,,,0,,K. Irving shooting personal FOUL (1 PF) (Thomas 2 FT),"[202681, 1630560]",1610612742.0,DAL,shooting,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628487.0,1.0,0.0,Thomas,1630560.0,,,,,,,,,
379,PT07M49.00S,2023-10-28T01:58:25.0Z,3,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,66,72,2023-10-28T01:58:25Z,3720000,False,,,0,,C. Thomas Free Throw 1 of 2 (13 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
380,PT07M49.00S,2023-10-28T01:58:38.7Z,3,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,66,73,2023-10-28T01:58:38Z,3730000,False,,,0,,C. Thomas Free Throw 2 of 2 (14 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,,,,,,14.0,,,,,,,,
381,PT07M36.00S,2023-10-28T01:58:52.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,93.11760840998686,55.88235294117647,1610612742,68,73,2023-10-28T01:59:55Z,3740000,False,29.0,12.0,1,right,L. Doncic driving Layup (22 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,3.18,Made,,,,,,,,,,22.0,,,,,,,,
382,PT07M21.00S,2023-10-28T01:59:10.1Z,3,REGULAR,foul,personal,['2freethrow'],1628467,,,1610612751,68,73,2023-10-28T01:59:16Z,3750000,False,,,0,,M. Kleber shooting personal FOUL (1 PF) (Bridges 2 FT),"[1628467, 1628969]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204059.0,1.0,0.0,Bridges,1628969.0,,,,,,,,,
384,PT07M21.00S,2023-10-28T01:59:39.5Z,3,REGULAR,freethrow,1 of 2,[],1628969,,,1610612751,68,74,2023-10-28T01:59:39Z,3770000,False,,,0,,M. Bridges Free Throw 1 of 2 (14 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,,,,,,14.0,,,,,,,,
385,PT07M21.00S,2023-10-28T01:59:57.7Z,3,REGULAR,freethrow,2 of 2,[],1628969,,,1610612751,68,75,2023-10-28T01:59:57Z,3780000,False,,,0,,M. Bridges Free Throw 2 of 2 (15 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,,,,,,15.0,,,,,,,,
386,PT07M08.00S,2023-10-28T02:00:12.3Z,3,REGULAR,3pt,Jump Shot,[],203501,91.5407358738502,3.431372549019608,1610612742,68,75,2023-10-28T02:00:21Z,3790000,False,-233.0,27.0,1,right,MISS T. Hardaway Jr. 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Left Corner 3,24+ Left,23.44,Missed,,,,,,,,,,,,,,,,,,
387,PT07M04.00S,2023-10-28T02:00:16.3Z,3,REGULAR,rebound,defensive,[],1627732,,,1610612751,68,75,2023-10-28T02:00:21Z,3800000,False,,,0,,B. Simmons REBOUND (Off:2 Def:3),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Left Corner 3,24+ Left,,,386.0,5.0,3.0,2.0,,,,,,,,,,,,,,
388,PT07M02.00S,2023-10-28T02:00:18.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203915,31.882391590013142,20.588235294117645,1610612751,68,75,2023-10-28T02:01:02Z,3810000,False,147.0,247.0,1,left,MISS S. Dinwiddie 28' running 3PT,[203915],1610612751.0,BKN,running,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,28.77,Missed,,,,,,,,,,,,,,,,,,
389,PT06M58.00S,2023-10-28T02:00:22.6Z,3,REGULAR,rebound,defensive,[],1628467,,,1610612742,68,75,2023-10-28T02:00:24Z,3820000,False,,,0,,M. Kleber REBOUND (Off:1 Def:3),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Right Center,,,388.0,4.0,3.0,1.0,,,,,,,,,,,,,,
390,PT06M49.00S,2023-10-28T02:00:30.9Z,3,REGULAR,3pt,Jump Shot,[],1630182,93.38042049934296,3.1862745098039214,1610612742,68,75,2023-10-28T02:00:35Z,3830000,False,-234.0,10.0,1,right,MISS J. Green 3PT,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,23.43,Missed,,,,,,,,,,,,,,,,,,
391,PT06M46.00S,2023-10-28T02:00:33.9Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612751,68,75,2023-10-28T02:00:35Z,3840000,False,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,390.0,4.0,3.0,1.0,,,,,,,,,,,,,,
392,PT06M38.00S,2023-10-28T02:00:42.1Z,3,REGULAR,3pt,Jump Shot,[],1628969,30.305519053876477,73.52941176470588,1610612751,68,75,2023-10-28T02:01:44Z,3850000,False,-118.0,232.0,1,left,MISS M. Bridges 26' 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,26.05,Missed,,,,,,,,,,,,,,,,,,
393,PT06M35.00S,2023-10-28T02:00:45.1Z,3,REGULAR,rebound,defensive,[],203501,,,1610612742,68,75,2023-10-28T02:00:47Z,3860000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,,,392.0,2.0,2.0,0.0,,,,,,,,,,,,,,
394,PT06M15.00S,2023-10-28T02:01:05.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203501,81.2910643889619,53.92156862745098,1610612742,68,75,2023-10-28T02:01:32Z,3870000,False,20.0,123.0,1,right,MISS T. Hardaway Jr. 12' driving floating Shot,[203501],1610612742.0,DAL,driving floating,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Center,12.49,Missed,,,,,,,,,,,,,,,,,,
395,PT06M12.00S,2023-10-28T02:01:08.2Z,3,REGULAR,rebound,defensive,[],1627732,,,1610612751,68,75,2023-10-28T02:01:08Z,3880000,False,,,0,,B. Simmons REBOUND (Off:2 Def:4),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),8-16 Center,,,394.0,6.0,4.0,2.0,,,,,,,,,,,,,,
396,PT06M00.00S,2023-10-28T02:01:19.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,7.5722733245729295,43.627450980392155,1610612751,68,75,2023-10-28T02:03:01Z,3890000,False,32.0,19.0,1,left,MISS M. Bridges Layup,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,3.7,Missed,,,,,,,,,,,,,,,,,,
397,PT05M58.00S,2023-10-28T02:01:21.0Z,3,REGULAR,rebound,defensive,[],1628467,,,1610612742,68,75,2023-10-28T02:03:01Z,3900000,False,,,0,,M. Kleber REBOUND (Off:1 Def:4),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,396.0,5.0,4.0,1.0,,,,,,,,,,,,,,
399,PT05M39.00S,2023-10-28T02:01:41.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1629029,92.59198423127464,58.57843137254902,1610612742,70,75,2023-10-28T02:04:45Z,3920000,False,43.0,17.0,1,right,L. Doncic Layup (24 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,4.62,Made,,,,,,,,,,24.0,,,,,,,,
400,PT05M39.00S,2023-10-28T02:01:46.4Z,3,REGULAR,violation,defensive goaltending,[],1627732,,,1610612742,70,75,2023-10-28T02:01:52Z,3930000,False,,,0,,B. Simmons defensive goaltending VIOLATION,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,201639.0,,,,,,,,,,,,,
401,PT05M27.00S,2023-10-28T02:02:08.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627732,6.1268068331143235,50.73529411764706,1610612751,70,77,2023-10-28T02:02:12Z,3940000,False,-4.0,5.0,1,left,B. Simmons driving reverse Layup (10 PTS),[1627732],1610612751.0,BKN,driving reverse,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,,,,,,10.0,,,,,,,,
402,PT05M22.00S,2023-10-28T02:02:13.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202681,93.38042049934296,50.73529411764706,1610612742,72,77,2023-10-28T02:05:36Z,3950000,False,4.0,10.0,1,right,K. Irving Layup (11 PTS) (L. Doncic 7 AST),"[202681, 1629029]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,,,,,,11.0,,,,L. Doncic,1629029.0,7.0,,
404,PT05M13.00S,2023-10-28T02:02:25.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,72,77,2023-10-28T02:02:25Z,3970000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M13.00S,2023-10-28T02:04:31.8Z,3,REGULAR,substitution,out,[],202681,,,1610612751,72,77,2023-10-28T02:05:05Z,3980000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M13.00S,2023-10-28T02:04:31.8Z,3,REGULAR,substitution,out,[],1628969,,,1610612751,72,77,2023-10-28T02:05:05Z,3990000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M13.00S,2023-10-28T02:04:31.8Z,3,REGULAR,substitution,out,[],1627827,,,1610612751,72,77,2023-10-28T02:05:05Z,4000000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M13.00S,2023-10-28T02:04:31.8Z,3,REGULAR,substitution,in,[],1629684,,,1610612751,72,77,2023-10-28T02:05:05Z,4010000,False,,,0,,SUB in: G. Williams,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M13.00S,2023-10-28T02:04:31.8Z,3,REGULAR,substitution,in,[],1626220,,,1610612751,72,77,2023-10-28T02:05:05Z,4020000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M13.00S,2023-10-28T02:04:31.8Z,3,REGULAR,substitution,in,[],1629022,,,1610612751,72,77,2023-10-28T02:05:05Z,4030000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M02.00S,2023-10-28T02:05:26.5Z,3,REGULAR,2pt,Jump Shot,[],203915,21.23850197109067,75.73529411764706,1610612751,72,77,2023-10-28T02:05:30Z,4040000,False,-129.0,147.0,1,left,MISS S. Dinwiddie 19' pullup Shot,[203915],1610612751.0,BKN,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Left Center,19.55,Missed,,,,,,,,,,,,,,,,,,
412,PT04M59.00S,2023-10-28T02:05:29.5Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612742,72,77,2023-10-28T02:05:30Z,4050000,False,,,0,,G. Williams REBOUND (Off:0 Def:4),[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,Mid-Range,16-24 Left Center,,,411.0,4.0,4.0,0.0,,,,,,,,,,,,,,
413,PT04M41.00S,2023-10-28T02:05:48.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,92.59198423127464,44.85294117647059,1610612742,72,77,2023-10-28T02:05:52Z,4060000,False,-26.0,17.0,1,right,MISS G. Williams driving Layup,[1629684],1610612742.0,DAL,driving,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,3.09,Missed,,,,,,,,,,,,,,,,,,
414,PT04M39.00S,2023-10-28T02:05:50.6Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612751,72,77,2023-10-28T02:05:52Z,4070000,False,,,0,,R. O'Neale REBOUND (Off:1 Def:2),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,413.0,3.0,2.0,1.0,,,,,,,,,,,,,,
415,PT04M30.00S,2023-10-28T02:05:58.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630560,6.783837056504599,49.01960784313725,1610612751,72,79,2023-10-28T02:06:02Z,4080000,False,5.0,11.0,1,left,C. Thomas driving DUNK (16 PTS) (R. O'Neale 3 AST),"[1630560, 1626220]",1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,,,,,,16.0,,,,R. O'Neale,1626220.0,3.0,,
417,PT04M22.00S,2023-10-28T02:06:07.3Z,3,REGULAR,3pt,Jump Shot,[],1629029,74.72076215505913,12.254901960784313,1610612742,75,79,2023-10-28T02:06:11Z,4100000,False,-189.0,185.0,1,right,L. Doncic 26' 3PT step back (27 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,26.43,Made,,,,,,,,,,27.0,,,,,,,,
418,PT04M14.00S,2023-10-28T02:06:14.4Z,3,REGULAR,turnover,bad pass,[],1627732,,,1610612751,75,79,2023-10-28T02:06:19Z,4110000,False,,,0,,B. Simmons bad pass TURNOVER (1 TO),"[1627732, 1630182]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,1.0,,,,Green,1630182.0
419,PT04M14.00S,2023-10-28T02:06:14.4Z,3,REGULAR,steal,,[],1630182,,,1610612742,75,79,2023-10-28T02:06:16Z,4120000,False,,,0,,J. Green STEAL (1 STL),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
