actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
434,PT02M36.00S,2023-12-21T03:16:58.7Z,3,REGULAR,rebound,defensive,[],203957,,,1610612742,77,83,2023-12-21T03:17:00Z,4330000,False,,,0,,D. Exum REBOUND (Off:1 Def:5),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,In The Paint (Non-RA),0-8 Center,,,432.0,,,,6.0,5.0,1.0,,,,,,,,,,,
435,PT02M34.00S,2023-12-21T03:17:00.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627884,92.19776609724047,49.50980392156863,1610612742,77,83,2023-12-21T03:17:07Z,4340000,False,-2.0,21.0,1,right,MISS D. Jones Jr. running Layup - blocked,"[1627884, 202695]",1610612742.0,DAL,running,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,2.09,Missed,,,,,,,,,,,,,,,,,Leonard,202695.0
436,PT02M34.00S,2023-12-21T03:17:00.7Z,3,REGULAR,block,,[],202695,,,1610612742,77,83,2023-12-21T03:17:02Z,4350000,False,,,0,,K. Leonard BLOCK (1 BLK),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
437,PT02M30.00S,2023-12-21T03:17:04.7Z,3,REGULAR,rebound,defensive,[],1629599,,,1610612746,77,83,2023-12-21T03:17:07Z,4360000,False,,,0,,A. Coffey REBOUND (Off:0 Def:4),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,,,435.0,,,,4.0,4.0,0.0,,,,,,,,,,,
438,PT02M29.00S,2023-12-21T03:17:04.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",201566,6.521024967148489,51.225490196078425,1610612746,77,85,2023-12-21T03:17:12Z,4370000,False,-6.0,9.0,1,left,R. Westbrook running DUNK (8 PTS) (A. Coffey 2 AST),"[201566, 1629599]",1610612746.0,LAC,running,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,,,,8.0,A. Coffey,1629599.0,2.0,,,,,,,
440,PT02M17.00S,2023-12-21T03:17:16.2Z,3,REGULAR,3pt,Jump Shot,[],203501,67.36202365308804,48.77450980392157,1610612742,77,85,2023-12-21T03:21:16Z,4390000,False,-6.0,254.0,1,right,MISS T. Hardaway Jr. 25' pullup 3PT,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,25.44,Missed,,,,,,,,,,,,,,,,,,
441,PT02M15.00S,2023-12-21T03:17:18.2Z,3,REGULAR,rebound,defensive,[],202695,,,1610612746,77,85,2023-12-21T03:17:19Z,4400000,False,,,0,,K. Leonard REBOUND (Off:2 Def:6),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,440.0,,,,8.0,6.0,2.0,,,,,,,,,,,
442,PT02M09.00S,2023-12-21T03:17:24.7Z,3,REGULAR,3pt,Jump Shot,[],1626181,21.50131406044678,89.95098039215686,1610612746,77,85,2023-12-21T03:17:29Z,4410000,False,-200.0,150.0,1,left,MISS N. Powell 24' 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,24.96,Missed,,,,,,,,,,,,,,,,,,
443,PT02M06.00S,2023-12-21T03:17:27.7Z,3,REGULAR,rebound,defensive,[],1630702,,,1610612742,77,85,2023-12-21T03:17:29Z,4420000,False,,,0,,J. Hardy REBOUND (Off:0 Def:2),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,,,442.0,,,,2.0,2.0,0.0,,,,,,,,,,,
444,PT01M53.00S,2023-12-21T03:17:41.3Z,3,REGULAR,3pt,Jump Shot,[],1630702,68.9388961892247,65.93137254901961,1610612742,77,85,2023-12-21T03:17:45Z,4430000,False,80.0,239.0,1,right,MISS J. Hardy 25' 3PT,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Right Center,25.24,Missed,,,,,,,,,,,,,,,,,,
445,PT01M50.00S,2023-12-21T03:17:44.3Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,77,85,2023-12-21T03:17:45Z,4440000,False,,,0,,I. Zubac REBOUND (Off:2 Def:7),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,444.0,,,,9.0,7.0,2.0,,,,,,,,,,,
446,PT01M47.00S,2023-12-21T03:17:49.9Z,3,REGULAR,foul,offensive,[],1629599,,,1610612746,77,85,2023-12-21T03:17:55Z,4450000,False,,,0,,A. Coffey charge offensive FOUL (3 PF),"[1629599, 203501]",1610612746.0,LAC,charge,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,201639.0,3.0,0.0,Hardaway Jr.,203501.0,,
448,PT01M47.00S,2023-12-21T03:17:49.9Z,3,REGULAR,turnover,offensive foul,[],1629599,,,1610612746,77,85,2023-12-21T03:17:49Z,4470000,False,,,0,,A. Coffey offensive foul TURNOVER (2 TO),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),0-8 Center,,,,2.0,,,,,,,,,,201639.0,,,,,,
449,PT01M47.00S,2023-12-21T03:18:03.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,77,85,2023-12-21T03:18:03Z,4480000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT01M47.00S,2023-12-21T03:18:05.4Z,3,REGULAR,substitution,out,[],1627884,,,1610612742,77,85,2023-12-21T03:21:03Z,4490000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT01M47.00S,2023-12-21T03:18:05.4Z,3,REGULAR,substitution,out,[],1627826,,,1610612742,77,85,2023-12-21T03:21:03Z,4500000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT01M47.00S,2023-12-21T03:18:05.4Z,3,REGULAR,substitution,in,[],1629684,,,1610612742,77,85,2023-12-21T03:21:03Z,4510000,False,,,0,,SUB in: G. Williams,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT01M47.00S,2023-12-21T03:18:05.4Z,3,REGULAR,substitution,in,[],1628464,,,1610612742,77,85,2023-12-21T03:21:03Z,4520000,False,,,0,,SUB in: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT01M24.00S,2023-12-21T03:21:24.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626181,,,1610612742,77,85,2023-12-21T03:21:34Z,4530000,False,,,0,,N. Powell shooting personal FOUL (2 PF) (Doncic 2 FT),"[1626181, 1629029]",1610612746.0,LAC,shooting,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627526.0,2.0,0.0,Doncic,1629029.0,,
456,PT01M24.00S,2023-12-21T03:21:51.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629029,,,1610612742,77,85,2023-12-21T03:21:51Z,4550000,False,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
457,PT01M24.00S,2023-12-21T03:21:51.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,77,85,2023-12-21T03:21:51Z,4560000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,456.0,,,,,,,,,,,,,,,,,
458,PT01M24.00S,2023-12-21T03:21:51.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629029,,,1610612742,77,85,2023-12-21T03:22:10Z,4570000,False,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
459,PT01M21.00S,2023-12-21T03:21:54.6Z,3,REGULAR,rebound,defensive,[],201566,,,1610612746,77,85,2023-12-21T03:22:10Z,4580000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:6),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,458.0,,,,6.0,6.0,0.0,,,,,,,,,,,
460,PT01M11.00S,2023-12-21T03:22:18.3Z,3,REGULAR,3pt,Jump Shot,[],1626181,27.808804204993432,78.67647058823529,1610612746,77,85,2023-12-21T03:22:22Z,4590000,False,-143.0,209.0,1,left,MISS N. Powell 25' 3PT - blocked,"[1626181, 1629684]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,25.34,Missed,,,,,,,,,,,,,,,,,Williams,1629684.0
461,PT01M11.00S,2023-12-21T03:22:18.3Z,3,REGULAR,block,,[],1629684,,,1610612746,77,85,2023-12-21T03:22:21Z,4600000,False,,,0,,G. Williams BLOCK (1 BLK),[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
462,PT01M07.00S,2023-12-21T03:22:22.3Z,3,REGULAR,rebound,offensive,[],202695,,,1610612746,77,85,2023-12-21T03:22:22Z,4610000,False,,,0,,K. Leonard REBOUND (Off:3 Def:6),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,,,460.0,,,,9.0,6.0,3.0,,,,,,,,,,,
463,PT01M02.00S,2023-12-21T03:22:26.7Z,3,REGULAR,turnover,bad pass,[],1629599,,,1610612746,77,85,2023-12-21T03:22:30Z,4620000,False,,,0,,A. Coffey bad pass TURNOVER (3 TO),"[1629599, 203501]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),8-16 Right,,,,3.0,Hardaway Jr.,203501.0,,,,,,,,,,,,,,
464,PT01M02.00S,2023-12-21T03:22:26.7Z,3,REGULAR,steal,,[],203501,,,1610612742,77,85,2023-12-21T03:22:28Z,4630000,False,,,0,,T. Hardaway Jr. STEAL (3 STL),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
465,PT00M52.20S,2023-12-21T03:22:38.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629684,92.85479632063075,50.0,1610612742,79,85,2023-12-21T03:25:33Z,4640000,False,0.0,15.0,1,right,G. Williams Layup (7 PTS) (T. Hardaway Jr. 2 AST),"[1629684, 203501]",1610612742.0,DAL,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,,,,7.0,T. Hardaway Jr.,203501.0,2.0,,,,,,,
467,PT00M34.70S,2023-12-21T03:22:59.7Z,3,REGULAR,turnover,lost ball,[],1626181,,,1610612746,79,85,2023-12-21T03:23:05Z,4660000,False,,,0,,N. Powell lost ball TURNOVER (1 TO),"[1626181, 1630702]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Mid-Range,16-24 Center,,,,1.0,Hardy,1630702.0,,,,,,,,,,,,,,
468,PT00M34.70S,2023-12-21T03:22:59.7Z,3,REGULAR,steal,,[],1630702,,,1610612742,79,85,2023-12-21T03:23:01Z,4670000,False,,,0,,J. Hardy STEAL (1 STL),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
469,PT00M30.60S,2023-12-21T03:23:04.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630702,92.59198423127464,51.470588235294116,1610612742,79,85,2023-12-21T03:23:08Z,4680000,False,7.0,17.0,1,right,MISS J. Hardy running Layup,[1630702],1610612742.0,DAL,running,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,1.86,Missed,,,,,,,,,,,,,,,,,,
470,PT00M29.70S,2023-12-21T03:23:04.9Z,3,REGULAR,rebound,offensive,[],203501,,,1610612742,79,85,2023-12-21T03:23:08Z,4690000,False,,,0,,T. Hardaway Jr. REBOUND (Off:1 Def:2),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,,,469.0,,,,3.0,2.0,1.0,,,,,,,,,,,
471,PT00M29.70S,2023-12-21T03:23:06.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",203501,94.40999984741211,50.0,1610612742,81,85,2023-12-21T03:23:11Z,4700000,False,0.0,0.0,1,right,T. Hardaway Jr. tip Layup (16 PTS),[203501],1610612742.0,DAL,tip,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,16.0,,,,,,,,,,
472,PT00M15.60S,2023-12-21T03:23:21.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,10.726018396846255,48.28431372549019,1610612746,81,85,2023-12-21T03:23:24Z,4710000,False,9.0,48.0,1,left,MISS R. Westbrook driving finger roll Layup,[201566],1610612746.0,LAC,driving finger roll,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,4.91,Missed,,,,,,,,,,,,,,,,,,
473,PT00M13.70S,2023-12-21T03:23:22.9Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,81,85,2023-12-21T03:23:22Z,4720000,False,,,0,,L. Doncic REBOUND (Off:0 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,472.0,,,,6.0,6.0,0.0,,,,,,,,,,,
474,PT00M05.20S,2023-12-21T03:23:31.4Z,3,REGULAR,3pt,Jump Shot,[],1629029,74.58935611038108,14.950980392156863,1610612742,81,85,2023-12-21T03:26:26Z,4730000,False,-175.0,186.0,1,right,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,25.58,Missed,,,,,,,,,,,,,,,,,,
475,PT00M01.60S,2023-12-21T03:23:34.9Z,3,REGULAR,rebound,offensive,[],1629684,,,1610612742,81,85,2023-12-21T03:23:34Z,4740000,False,,,0,,G. Williams REBOUND (Off:5 Def:3),[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,,,474.0,,,,8.0,3.0,5.0,,,,,,,,,,,
476,PT00M01.00S,2023-12-21T03:23:35.6Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629684,94.1688567674113,17.401960784313726,1610612742,83,85,2023-12-21T03:26:39Z,4750000,False,-163.0,2.0,1,right,G. Williams 16' Jump Shot (9 PTS),[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,Mid-Range,16-24 Left,16.3,Made,,,,,,,,9.0,,,,,,,,,,
477,PT00M00.00S,2023-12-21T03:23:47.3Z,3,REGULAR,period,end,[],0,,,1610612746,83,85,2023-12-21T03:23:47Z,4760000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2023-12-21T03:25:52.3Z,4,REGULAR,substitution,out,['startperiod'],202695,,,1610612746,83,85,2023-12-21T03:26:33Z,4770000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2023-12-21T03:25:52.3Z,4,REGULAR,substitution,in,['startperiod'],201935,,,1610612746,83,85,2023-12-21T03:26:33Z,4780000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2023-12-21T03:26:32.8Z,4,REGULAR,period,start,[],0,,,1610612746,83,85,2023-12-21T03:26:33Z,4790000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT11M39.00S,2023-12-21T03:26:53.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,19.66162943495401,47.794117647058826,1610612746,83,85,2023-12-21T03:26:57Z,4800000,False,11.0,132.0,1,left,MISS J. Harden 13' step back Shot,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,13.28,Missed,,,,,,,,,,,,,,,,,,
482,PT11M36.00S,2023-12-21T03:26:56.3Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,83,85,2023-12-21T03:26:57Z,4810000,False,,,0,,L. Doncic REBOUND (Off:0 Def:7),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,,,481.0,,,,7.0,7.0,0.0,,,,,,,,,,,
483,PT11M24.00S,2023-12-21T03:27:08.0Z,4,REGULAR,3pt,Jump Shot,[],1629684,70.38436268068331,25.245098039215684,1610612742,83,85,2023-12-21T03:27:12Z,4820000,False,-124.0,226.0,1,right,MISS G. Williams 25' 3PT,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,25.76,Missed,,,,,,,,,,,,,,,,,,
484,PT11M20.00S,2023-12-21T03:27:12.0Z,4,REGULAR,rebound,defensive,[],201935,,,1610612746,83,85,2023-12-21T03:27:12Z,4830000,False,,,0,,J. Harden REBOUND (Off:0 Def:3),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,483.0,,,,3.0,3.0,0.0,,,,,,,,,,,
485,PT11M16.00S,2023-12-21T03:27:17.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626181,5.995400788436268,54.65686274509803,1610612746,83,87,2023-12-21T03:28:49Z,4840000,False,-23.0,4.0,1,left,N. Powell running Layup (15 PTS) (A. Coffey 3 AST),"[1626181, 1629599]",1610612746.0,LAC,running,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,2.36,Made,,,,,,,,15.0,A. Coffey,1629599.0,3.0,,,,,,,
487,PT11M16.00S,2023-12-21T03:27:20.3Z,4,REGULAR,foul,personal,['1freethrow'],1629684,,,1610612746,83,87,2023-12-21T03:27:26Z,4860000,False,,,0,,G. Williams shooting personal FOUL (4 PF) (Powell 1 FT),"[1629684, 1626181]",1610612742.0,DAL,shooting,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627526.0,4.0,0.0,Powell,1626181.0,,
489,PT11M16.00S,2023-12-21T03:27:51.1Z,4,REGULAR,freethrow,1 of 1,[],1626181,,,1610612746,83,88,2023-12-21T03:27:51Z,4880000,False,,,0,,N. Powell Free Throw 1 of 1 (16 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,,,,,,,,16.0,,,,,,,,,,
490,PT10M59.00S,2023-12-21T03:28:10.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629029,84.05059132720105,50.245098039215684,1610612742,83,88,2023-12-21T03:28:14Z,4890000,False,1.0,97.0,1,right,MISS L. Doncic 9' turnaround Hook,[1629029],1610612742.0,DAL,turnaround,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,9.74,Missed,,,,,,,,,,,,,,,,,,
491,PT10M57.00S,2023-12-21T03:28:12.5Z,4,REGULAR,rebound,defensive,[],1628464,,,1610612746,83,88,2023-12-21T03:28:14Z,4900000,False,,,0,,D. Theis REBOUND (Off:1 Def:1),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,In The Paint (Non-RA),8-16 Center,,,490.0,,,,2.0,1.0,1.0,,,,,,,,,,,
492,PT10M50.00S,2023-12-21T03:28:20.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628464,6.783837056504599,50.73529411764706,1610612746,83,90,2023-12-21T03:28:25Z,4910000,False,-4.0,11.0,1,left,D. Theis reverse Layup (11 PTS) (J. Harden 10 AST),"[1628464, 201935]",1610612746.0,LAC,reverse,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,1.19,Made,,,,,,,,11.0,J. Harden,201935.0,10.0,,,,,,,
494,PT10M38.00S,2023-12-21T03:28:33.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630702,90.88370565045992,48.77450980392157,1610612742,83,90,2023-12-21T03:28:37Z,4930000,False,-6.0,33.0,1,right,MISS J. Hardy driving Layup - blocked,"[1630702, 201935]",1610612742.0,DAL,driving,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,3.38,Missed,,,,,,,,,,,,,,,,,Harden,201935.0
495,PT10M38.00S,2023-12-21T03:28:33.1Z,4,REGULAR,block,,[],201935,,,1610612742,83,90,2023-12-21T03:28:35Z,4940000,False,,,0,,J. Harden BLOCK (2 BLK),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
496,PT10M38.00S,2023-12-21T03:28:33.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,83,90,2023-12-21T03:28:37Z,4950000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,494.0,,,,,,,,,,,,,,,,,
498,PT10M38.00S,2023-12-21T03:28:41.5Z,4,REGULAR,substitution,out,[],1629684,,,1610612742,83,90,2023-12-21T03:28:46Z,4970000,False,,,0,,SUB out: G. Williams,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT10M38.00S,2023-12-21T03:28:41.5Z,4,REGULAR,substitution,in,[],1627884,,,1610612742,83,90,2023-12-21T03:28:46Z,4980000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT10M30.00S,2023-12-21T03:29:00.0Z,4,REGULAR,foul,personal,[],1629599,,,1610612742,83,90,2023-12-21T03:29:07Z,4990000,False,,,0,,A. Coffey personal FOUL (4 PF),"[1629599, 1630702]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,1628953.0,4.0,0.0,Hardy,1630702.0,,
502,PT10M27.00S,2023-12-21T03:29:16.2Z,4,REGULAR,foul,personal,['2freethrow'],1629599,,,1610612742,83,90,2023-12-21T03:29:24Z,5010000,False,,,0,,A. Coffey shooting personal FOUL (5 PF) (Hardaway Jr. 2 FT),"[1629599, 203501]",1610612746.0,LAC,shooting,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,201639.0,5.0,0.0,Hardaway Jr.,203501.0,,
504,PT10M27.00S,2023-12-21T03:29:47.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203501,,,1610612742,84,90,2023-12-21T03:29:47Z,5030000,False,,,0,,T. Hardaway Jr. Free Throw 1 of 2 (17 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,,,,17.0,,,,,,,,,,
505,PT10M27.00S,2023-12-21T03:30:04.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203501,,,1610612742,85,90,2023-12-21T03:30:04Z,5040000,False,,,0,,T. Hardaway Jr. Free Throw 2 of 2 (18 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,,,,18.0,,,,,,,,,,
506,PT10M07.00S,2023-12-21T03:30:29.5Z,4,REGULAR,turnover,traveling,[],201566,,,1610612746,85,90,2023-12-21T03:30:35Z,5050000,False,,,0,,R. Westbrook traveling TURNOVER (2 TO),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,2.0,,,,,,,,,,1627526.0,,,,,,
507,PT09M56.00S,2023-12-21T03:30:52.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630702,67.36202365308804,60.049019607843135,1610612742,88,90,2023-12-21T03:30:56Z,5060000,False,50.0,254.0,1,right,J. Hardy 25' 3PT  (12 PTS) (L. Doncic 9 AST),"[1630702, 1629029]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Center,25.92,Made,,,,,,,,12.0,L. Doncic,1629029.0,9.0,,,,,,,
509,PT09M38.00S,2023-12-21T03:31:13.1Z,4,REGULAR,foul,personal,['2freethrow'],203957,,,1610612746,88,90,2023-12-21T03:31:20Z,5080000,False,,,0,,D. Exum shooting personal FOUL (1 PF) (Coffey 2 FT),"[203957, 1629599]",1610612742.0,DAL,shooting,,,Exum,D. Exum,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1627526.0,1.0,0.0,Coffey,1629599.0,,
511,PT09M38.00S,2023-12-21T03:31:39.4Z,4,REGULAR,freethrow,1 of 2,[],1629599,,,1610612746,88,91,2023-12-21T03:31:39Z,5100000,False,,,0,,A. Coffey Free Throw 1 of 2 (8 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,Made,,,,,,,,8.0,,,,,,,,,,
512,PT09M38.00S,2023-12-21T03:31:52.4Z,4,REGULAR,freethrow,2 of 2,[],1629599,,,1610612746,88,92,2023-12-21T03:31:52Z,5110000,False,,,0,,A. Coffey Free Throw 2 of 2 (9 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,Made,,,,,,,,9.0,,,,,,,,,,
513,PT09M22.00S,2023-12-21T03:32:12.2Z,4,REGULAR,foul,personal,['2freethrow'],1628464,,,1610612742,88,92,2023-12-21T03:32:24Z,5120000,False,,,0,,D. Theis shooting personal FOUL (3 PF) (Exum 2 FT),"[1628464, 203957]",1610612746.0,LAC,shooting,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627526.0,3.0,0.0,Exum,203957.0,,
515,PT09M22.00S,2023-12-21T03:32:40.1Z,4,REGULAR,freethrow,1 of 2,[],203957,,,1610612742,89,92,2023-12-21T03:32:40Z,5140000,False,,,0,,D. Exum Free Throw 1 of 2 (10 PTS),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,Made,,,,,,,,10.0,,,,,,,,,,
516,PT09M22.00S,2023-12-21T03:32:56.2Z,4,REGULAR,freethrow,2 of 2,[],203957,,,1610612742,90,92,2023-12-21T03:32:56Z,5150000,False,,,0,,D. Exum Free Throw 2 of 2 (11 PTS),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,Made,,,,,,,,11.0,,,,,,,,,,
