actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
344,PT12M00.00S,2024-02-15T02:48:32.5Z,3,REGULAR,substitution,in,['startperiod'],1641705,,,1610612742,56,51,2024-02-15T02:49:11Z,3380000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2024-02-15T02:48:32.5Z,3,REGULAR,substitution,in,['startperiod'],1630577,,,1610612742,56,51,2024-02-15T02:49:11Z,3390000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2024-02-15T02:49:23.6Z,3,REGULAR,period,start,[],0,,,1610612742,56,51,2024-02-15T02:49:23Z,3400000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT11M42.00S,2024-02-15T02:49:52.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,83.65637319316689,45.34313725490196,1610612742,58,51,2024-02-15T02:50:00Z,3420000,False,-23.0,101.0,1,right,K. Irving 10' driving floating Jump Shot (19 PTS) (D. Gafford 1 AST),"[202681, 1629655]",1610612742.0,DAL,driving floating,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,10.38,Made,,,,,,,,,,,,,19.0,,,D. Gafford,1629655.0,1.0
350,PT11M31.00S,2024-02-15T02:50:04.9Z,3,REGULAR,foul,personal,[],1629029,,,1610612759,58,51,2024-02-15T02:50:35Z,3440000,False,,,0,,L. Doncic personal FOUL (2 PF),"[1629029, 1641705]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,1201.0,2.0,1.0,Wembanyama,1641705.0,,,,,,
352,PT11M24.00S,2024-02-15T02:50:29.1Z,3,REGULAR,3pt,Jump Shot,[],1630577,13.87976346911958,4.6568627450980395,1610612759,58,51,2024-02-15T02:50:37Z,3460000,False,227.0,78.0,1,left,MISS J. Champagnie 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,23.97,Missed,,,,,,,,,,,,,,,,,,
353,PT11M17.00S,2024-02-15T02:50:34.7Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,58,51,2024-02-15T02:50:34Z,3470000,False,,,0,,L. Doncic REBOUND (Off:0 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Right Corner 3,24+ Right,,,352.0,6.0,6.0,0.0,,,,,,,,,,,,,,
354,PT11M08.00S,2024-02-15T02:50:43.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,93.9060446780552,50.245098039215684,1610612742,60,51,2024-02-15T02:50:47Z,3480000,False,1.0,5.0,1,right,D. Gafford cutting finger roll Layup (4 PTS) (K. Irving 5 AST),"[1629655, 202681]",1610612742.0,DAL,cutting finger roll,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,0.49,Made,,,,,,,,,,,,,4.0,,,K. Irving,202681.0,5.0
356,PT10M53.00S,2024-02-15T02:50:58.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,9.674770039421814,56.61764705882353,1610612759,60,51,2024-02-15T02:51:06Z,3500000,False,-33.0,38.0,1,left,MISS D. Vassell driving floating Shot,[1630170],1610612759.0,SAS,driving floating,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,5.07,Missed,,,,,,,,,,,,,,,,,,
357,PT10M51.00S,2024-02-15T02:51:00.9Z,3,REGULAR,rebound,offensive,[],1641705,,,1610612759,60,51,2024-02-15T02:51:06Z,3510000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:2),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,356.0,4.0,2.0,2.0,,,,,,,,,,,,,,
358,PT10M49.00S,2024-02-15T02:51:03.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641705,15.719448094612352,51.225490196078425,1610612759,60,51,2024-02-15T02:51:11Z,3520000,False,-6.0,95.0,1,left,MISS V. Wembanyama 9' turnaround Shot,[1641705],1610612759.0,SAS,turnaround,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,9.55,Missed,,,,,,,,,,,,,,,,,,
359,PT10M46.00S,2024-02-15T02:51:06.3Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,60,51,2024-02-15T02:51:11Z,3530000,False,,,0,,L. Doncic REBOUND (Off:0 Def:7),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,,,358.0,7.0,7.0,0.0,,,,,,,,,,,,,,
360,PT10M37.00S,2024-02-15T02:51:14.9Z,3,REGULAR,3pt,Jump Shot,[],202681,92.06636005256242,96.32352941176471,1610612742,63,51,2024-02-15T02:51:18Z,3540000,False,232.0,22.0,1,right,K. Irving 3PT  (22 PTS) (L. Doncic 7 AST),"[202681, 1629029]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Right Corner 3,24+ Right,23.27,Made,,,,,,,,,,,,,22.0,,,L. Doncic,1629029.0,7.0
362,PT10M36.00S,2024-02-15T02:51:19.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,63,51,2024-02-15T02:51:19Z,3560000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT10M22.00S,2024-02-15T02:54:37.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,13.61695137976347,48.03921568627451,1610612759,63,51,2024-02-15T02:55:25Z,3570000,False,10.0,75.0,1,left,MISS V. Wembanyama 7' driving DUNK - blocked,"[1641705, 1629023]",1610612759.0,SAS,driving,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,7.61,Missed,,,,,,,,,,,,,,Washington,1629023.0,,,
364,PT10M22.00S,2024-02-15T02:54:37.0Z,3,REGULAR,block,,[],1629023,,,1610612759,63,51,2024-02-15T02:54:39Z,3580000,False,,,0,,P. Washington BLOCK (1 BLK),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
365,PT10M20.00S,2024-02-15T02:54:39.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,63,51,2024-02-15T02:54:46Z,3590000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,363.0,,,,,,,,,,,,,,,,,
367,PT10M18.00S,2024-02-15T02:54:52.9Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630170,10.068988173455978,22.794117647058822,1610612759,63,51,2024-02-15T02:56:08Z,3610000,False,136.0,42.0,1,left,MISS D. Vassell 14' bank Shot,[1630170],1610612759.0,SAS,bank,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Right,14.24,Missed,,,,,,,,,,,,,,,,,,
368,PT10M15.00S,2024-02-15T02:54:55.9Z,3,REGULAR,rebound,defensive,[],202681,,,1610612742,63,51,2024-02-15T02:54:59Z,3620000,False,,,0,,K. Irving REBOUND (Off:1 Def:6),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Mid-Range,8-16 Right,,,367.0,7.0,6.0,1.0,,,,,,,,,,,,,,
369,PT10M07.00S,2024-02-15T02:55:03.8Z,3,REGULAR,turnover,bad pass,[],1629029,,,1610612742,63,51,2024-02-15T02:55:07Z,3630000,False,,,0,,L. Doncic bad pass TURNOVER (4 TO),"[1629029, 1641705]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,4.0,Wembanyama,1641705.0,,,,,,,,,,,
370,PT10M07.00S,2024-02-15T02:55:03.8Z,3,REGULAR,steal,,[],1641705,,,1610612759,63,51,2024-02-15T02:55:05Z,3640000,False,,,0,,V. Wembanyama STEAL (1 STL),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
371,PT10M03.00S,2024-02-15T02:55:08.1Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630170,7.440867279894875,45.09803921568628,1610612759,63,53,2024-02-15T02:56:57Z,3650000,False,25.0,17.0,1,left,D. Vassell running alley-oop DUNK (8 PTS) (T. Jones 1 AST),"[1630170, 1630200]",1610612759.0,SAS,running alley-oop,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,3.01,Made,,,,,,,,,,,,,8.0,,,T. Jones,1630200.0,1.0
373,PT09M45.00S,2024-02-15T02:55:25.4Z,3,REGULAR,turnover,bad pass,[],1629029,,,1610612742,63,53,2024-02-15T02:55:29Z,3670000,False,,,0,,L. Doncic bad pass TURNOVER (5 TO),"[1629029, 1630170]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,,,,,,,5.0,Vassell,1630170.0,,,,,,,,,,,
374,PT09M45.00S,2024-02-15T02:55:25.4Z,3,REGULAR,steal,,[],1630170,,,1610612759,63,53,2024-02-15T02:55:26Z,3680000,False,,,0,,D. Vassell STEAL (2 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
375,PT09M42.00S,2024-02-15T02:55:29.5Z,3,REGULAR,turnover,out-of-bounds,[],1641705,,,1610612759,63,53,2024-02-15T02:55:34Z,3690000,False,,,0,,V. Wembanyama bad pass out-of-bounds TURNOVER (1 TO),[1641705],1610612759.0,SAS,bad pass,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Right Center,,,,,,,1.0,,,1627534.0,,,,,,,,,,
376,PT09M29.00S,2024-02-15T02:55:49.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202681,88.64980289093299,53.18627450980392,1610612742,65,53,2024-02-15T02:57:56Z,3700000,False,16.0,54.0,1,right,K. Irving driving floating Jump Shot (24 PTS) (L. Doncic 8 AST),"[202681, 1629029]",1610612742.0,DAL,driving floating,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,5.65,Made,,,,,,,,,,,,,24.0,,,L. Doncic,1629029.0,8.0
378,PT09M12.00S,2024-02-15T02:56:05.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,8.229303547963205,54.90196078431373,1610612759,65,55,2024-02-15T02:58:20Z,3720000,False,-25.0,25.0,1,left,T. Jones floating Jump Shot (4 PTS) (V. Wembanyama 4 AST),"[1630200, 1641705]",1610612759.0,SAS,floating,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,3.49,Made,,,,,,,,,,,,,4.0,,,V. Wembanyama,1641705.0,4.0
380,PT09M01.00S,2024-02-15T02:56:17.7Z,3,REGULAR,foul,personal,[],1631110,,,1610612742,65,55,2024-02-15T02:56:42Z,3740000,False,,,0,,J. Sochan personal FOUL (2 PF),"[1631110, 1629029]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Right,,,,,,,,,,1201.0,2.0,0.0,Doncic,1629029.0,,,,,,
382,PT08M59.00S,2024-02-15T02:56:40.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,92.85479632063075,54.90196078431373,1610612742,67,55,2024-02-15T02:59:26Z,3760000,False,25.0,15.0,1,right,L. Doncic cutting Layup (17 PTS) (J. Green 2 AST),"[1629029, 1630182]",1610612742.0,DAL,cutting,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,,,,,,,,,17.0,,,J. Green,1630182.0,2.0
384,PT08M48.00S,2024-02-15T02:56:50.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,7.30946123521682,49.01960784313725,1610612759,67,55,2024-02-15T02:56:55Z,3780000,False,5.0,16.0,1,left,MISS J. Sochan cutting Layup,[1631110],1610612759.0,SAS,cutting,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,1.69,Missed,,,,,,,,,,,,,,,,,,
385,PT08M46.00S,2024-02-15T02:56:52.9Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612742,67,55,2024-02-15T02:56:55Z,3790000,False,,,0,,D. Gafford REBOUND (Off:1 Def:4),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,384.0,5.0,4.0,1.0,,,,,,,,,,,,,,
386,PT08M40.00S,2024-02-15T02:56:59.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630182,79.97700394218134,52.450980392156865,1610612742,67,55,2024-02-15T02:57:03Z,3800000,False,12.0,136.0,1,right,MISS J. Green 13' pullup Shot - blocked,"[1630182, 1641705]",1610612742.0,DAL,pullup,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,13.63,Missed,,,,,,,,,,,,,,Wembanyama,1641705.0,,,
387,PT08M40.00S,2024-02-15T02:56:59.1Z,3,REGULAR,block,,[],1641705,,,1610612742,67,55,2024-02-15T02:57:01Z,3810000,False,,,0,,V. Wembanyama BLOCK (3 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
388,PT08M37.00S,2024-02-15T02:57:02.1Z,3,REGULAR,rebound,offensive,[],1630182,,,1610612742,67,55,2024-02-15T02:57:03Z,3820000,False,,,0,,J. Green REBOUND (Off:1 Def:1),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,386.0,2.0,1.0,1.0,,,,,,,,,,,,,,
389,PT08M35.00S,2024-02-15T02:57:03.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629023,85.3646517739816,2.450980392156863,1610612742,67,55,2024-02-15T02:57:07Z,3830000,False,-238.0,85.0,1,right,MISS P. Washington 25' 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,25.25,Missed,,,,,,,,,,,,,,,,,,
390,PT08M33.00S,2024-02-15T02:57:05.9Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,67,55,2024-02-15T02:57:07Z,3840000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:3),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Left Corner 3,24+ Left,,,389.0,5.0,3.0,2.0,,,,,,,,,,,,,,
391,PT08M24.00S,2024-02-15T02:57:15.6Z,3,REGULAR,3pt,Jump Shot,[],1630170,5.338370565045992,94.6078431372549,1610612759,67,55,2024-02-15T02:57:19Z,3850000,False,-223.0,-2.0,1,left,MISS D. Vassell 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Left Corner 3,24+ Left,22.3,Missed,,,,,,,,,,,,,,,,,,
392,PT08M21.00S,2024-02-15T02:57:18.6Z,3,REGULAR,rebound,defensive,[],1630182,,,1610612742,67,55,2024-02-15T02:57:19Z,3860000,False,,,0,,J. Green REBOUND (Off:1 Def:2),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,391.0,3.0,2.0,1.0,,,,,,,,,,,,,,
393,PT08M16.00S,2024-02-15T02:57:23.1Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",202681,80.76544021024968,49.754901960784316,1610612742,67,55,2024-02-15T03:00:50Z,3870000,False,-1.0,128.0,1,right,MISS K. Irving 12' running pullup Shot,[202681],1610612742.0,DAL,running pullup,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,12.83,Missed,,,,,,,,,,,,,,,,,,
394,PT08M11.00S,2024-02-15T02:57:28.1Z,3,REGULAR,rebound,offensive,[],1629655,,,1610612742,67,55,2024-02-15T02:57:29Z,3880000,False,,,0,,D. Gafford REBOUND (Off:2 Def:4),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),8-16 Center,,,393.0,6.0,4.0,2.0,,,,,,,,,,,,,,
395,PT08M11.00S,2024-02-15T02:57:27.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1629655,94.40999984741211,50.0,1610612742,69,55,2024-02-15T02:57:31Z,3890000,False,0.0,0.0,1,right,D. Gafford tip Layup (6 PTS),[1629655],1610612742.0,DAL,tip,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,,6.0,,,,,
396,PT07M58.00S,2024-02-15T02:57:42.8Z,3,REGULAR,foul,personal,[],1629023,,,1610612759,69,55,2024-02-15T02:57:53Z,3900000,False,,,0,,P. Washington personal FOUL (1 PF),"[1629023, 1641705]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,Mid-Range,8-16 Left,,,,,,,,,,1201.0,1.0,0.0,Wembanyama,1641705.0,,,,,,
398,PT07M45.00S,2024-02-15T02:58:19.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631110,15.062417871222076,43.13725490196079,1610612759,69,55,2024-02-15T03:01:52Z,3920000,False,34.0,89.0,1,left,MISS J. Sochan 9' turnaround Shot - blocked,"[1631110, 1629029]",1610612759.0,SAS,turnaround,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,9.55,Missed,,,,,,,,,,,,,,Doncic,1629029.0,,,
399,PT07M45.00S,2024-02-15T02:58:19.5Z,3,REGULAR,block,,[],1629029,,,1610612759,69,55,2024-02-15T02:58:22Z,3930000,False,,,0,,L. Doncic BLOCK (1 BLK),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
400,PT07M44.00S,2024-02-15T02:58:20.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,69,55,2024-02-15T02:58:39Z,3940000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,398.0,,,,,,,,,,,,,,,,,
401,PT07M44.00S,2024-02-15T02:58:23.9Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612759,69,55,2024-02-15T02:58:45Z,3950000,False,,,0,,SAS shot clock Team TURNOVER,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1830.0,,,,,,,,,,
402,PT07M44.00S,2024-02-15T02:58:33.4Z,3,REGULAR,substitution,out,[],1630182,,,1610612742,69,55,2024-02-15T02:58:35Z,3960000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT07M44.00S,2024-02-15T02:58:33.4Z,3,REGULAR,substitution,in,[],203501,,,1610612742,69,55,2024-02-15T02:58:35Z,3970000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT07M30.00S,2024-02-15T02:58:53.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,69.33311432325887,72.79411764705883,1610612742,69,55,2024-02-15T02:58:59Z,3980000,False,114.0,236.0,1,right,MISS L. Doncic 26' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,26.19,Missed,,,,,,,,,,,,,,,,,,
405,PT07M27.00S,2024-02-15T02:58:56.3Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,69,55,2024-02-15T02:58:59Z,3990000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:4),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,404.0,6.0,4.0,2.0,,,,,,,,,,,,,,
406,PT07M17.00S,2024-02-15T02:59:05.8Z,3,REGULAR,3pt,Jump Shot,[],1630200,7.440867279894875,96.56862745098039,1610612759,69,55,2024-02-15T02:59:10Z,4000000,False,-233.0,17.0,1,left,MISS T. Jones 3PT,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,23.34,Missed,,,,,,,,,,,,,,,,,,
407,PT07M14.00S,2024-02-15T02:59:08.8Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612742,69,55,2024-02-15T02:59:10Z,4010000,False,,,0,,D. Gafford REBOUND (Off:2 Def:5),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Left Corner 3,24+ Left,,,406.0,7.0,5.0,2.0,,,,,,,,,,,,,,
408,PT07M06.00S,2024-02-15T02:59:16.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202681,91.67214191852825,48.77450980392157,1610612742,71,55,2024-02-15T02:59:31Z,4020000,False,-6.0,26.0,1,right,K. Irving driving reverse Layup (26 PTS),[202681],1610612742.0,DAL,driving reverse,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,2.65,Made,,,,,,,,,,,,,26.0,,,,,
409,PT06M51.00S,2024-02-15T02:59:31.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,7.966491458607096,54.65686274509803,1610612759,71,55,2024-02-15T02:59:40Z,4030000,False,-23.0,22.0,1,left,MISS J. Sochan cutting Layup - blocked,"[1631110, 1629655]",1610612759.0,SAS,cutting,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,,,,,Gafford,1629655.0,,,
410,PT06M51.00S,2024-02-15T02:59:31.3Z,3,REGULAR,block,,[],1629655,,,1610612759,71,55,2024-02-15T02:59:33Z,4040000,False,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
411,PT06M49.00S,2024-02-15T02:59:33.3Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612742,71,55,2024-02-15T03:00:03Z,4050000,False,,,0,,D. Gafford REBOUND (Off:2 Def:6),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,409.0,8.0,6.0,2.0,,,,,,,,,,,,,,
412,PT06M42.00S,2024-02-15T02:59:41.3Z,3,REGULAR,3pt,Jump Shot,[],1629023,67.7562417871222,49.50980392156863,1610612742,71,55,2024-02-15T02:59:44Z,4060000,False,-2.0,251.0,1,right,MISS P. Washington 25' 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,25.06,Missed,,,,,,,,,,,,,,,,,,
413,PT06M39.00S,2024-02-15T02:59:44.3Z,3,REGULAR,rebound,defensive,[],1630200,,,1610612759,71,55,2024-02-15T02:59:44Z,4070000,False,,,0,,T. Jones REBOUND (Off:0 Def:4),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,412.0,4.0,4.0,0.0,,,,,,,,,,,,,,
414,PT06M34.00S,2024-02-15T02:59:48.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,27.677398160315374,18.872549019607842,1610612759,71,58,2024-02-15T03:04:07Z,4080000,False,156.0,208.0,1,left,D. Vassell 25' 3PT running (11 PTS) (T. Jones 2 AST),"[1630170, 1630200]",1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,25.95,Made,,,,,,,,,,,,,11.0,,,T. Jones,1630200.0,2.0
416,PT06M10.00S,2024-02-15T03:00:12.7Z,3,REGULAR,2pt,Jump Shot,[],1629029,77.08607095926413,21.323529411764707,1610612742,73,58,2024-02-15T03:00:18Z,4100000,False,-143.0,163.0,1,right,L. Doncic 21' step back Jump Shot (19 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left Center,21.7,Made,,,,,,,,,,,,,19.0,,,,,
417,PT05M57.00S,2024-02-15T03:00:25.7Z,3,REGULAR,2pt,Jump Shot,[],1641705,6.389618922470433,73.0392156862745,1610612759,73,58,2024-02-15T03:05:00Z,4110000,False,-115.0,8.0,1,left,MISS V. Wembanyama 11' driving floating Shot,[1641705],1610612759.0,SAS,driving floating,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,11.55,Missed,,,,,,,,,,,,,,,,,,
418,PT05M55.00S,2024-02-15T03:00:27.7Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612742,73,58,2024-02-15T03:00:29Z,4120000,False,,,0,,D. Gafford REBOUND (Off:2 Def:7),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Left,,,417.0,9.0,7.0,2.0,,,,,,,,,,,,,,
419,PT05M45.00S,2024-02-15T03:00:37.7Z,3,REGULAR,3pt,Jump Shot,[],1629023,79.71419185282524,92.64705882352942,1610612742,76,58,2024-02-15T03:00:42Z,4130000,False,213.0,138.0,1,right,P. Washington 25' 3PT  (3 PTS) (T. Hardaway Jr. 2 AST),"[1629023, 203501]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,25.41,Made,,,,,,,,,,,,,3.0,,,T. Hardaway Jr.,203501.0,2.0
421,PT05M43.00S,2024-02-15T03:00:44.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,76,58,2024-02-15T03:00:44Z,4150000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M43.00S,2024-02-15T03:03:24.6Z,3,REGULAR,substitution,out,[],1629655,,,1610612759,76,58,2024-02-15T03:03:47Z,4160000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M43.00S,2024-02-15T03:03:24.6Z,3,REGULAR,substitution,out,[],1641705,,,1610612759,76,58,2024-02-15T03:03:47Z,4170000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M43.00S,2024-02-15T03:03:24.6Z,3,REGULAR,substitution,out,[],1630577,,,1610612759,76,58,2024-02-15T03:03:47Z,4180000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M43.00S,2024-02-15T03:03:24.6Z,3,REGULAR,substitution,out,[],1630200,,,1610612759,76,58,2024-02-15T03:03:47Z,4190000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
