actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
460,PT08M09.00S,2026-03-09T02:36:27.9Z,3,REGULAR,substitution,in,[],1630208,,,1610612758,78,64,2026-03-09T02:40:20Z,4257500,False,,,0,,SUB in: N. Richards,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT08M09.00S,2026-03-09T02:36:24.3Z,3,REGULAR,freethrow,2 of 2,[],201566,,,1610612758,79,64,2026-03-09T02:36:24Z,4260000,False,,,0,,R. Westbrook Free Throw 2 of 2 (14 PTS),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
434,PT07M57.00S,2026-03-09T02:36:32.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,89.30683311432325,56.127450980392155,1610612741,79,66,2026-03-09T02:36:54Z,4270000,False,31.0,48.0,1,right,N. Richards Layup (4 PTS) (M. Buzelis 4 AST),"[1630208, 1641824]",1610612741.0,CHI,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,4.0,5.69,,,,,,,M. Buzelis,1641824.0,4.0,,,
435,PT07M57.00S,2026-03-09T02:36:45.5Z,3,REGULAR,foul,personal,['1freethrow'],1630173,,,1610612741,79,66,2026-03-09T02:37:18Z,4280000,False,,,0,,P. Achiuwa shooting personal FOUL (1 PF) (Richards 1 FT),"[1630173, 1630208]",1610612758.0,SAC,shooting,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,201246.0,1.0,0.0,Richards,1630208.0,,,,,,,,,,,,,,,
438,PT07M57.00S,2026-03-09T02:36:58.5Z,3,REGULAR,substitution,out,[],1630171,,,1610612741,79,66,2026-03-09T02:37:24Z,4310000,False,,,0,,SUB out: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT07M57.00S,2026-03-09T02:36:58.5Z,3,REGULAR,substitution,in,[],1629012,,,1610612741,79,66,2026-03-09T02:37:24Z,4330000,False,,,0,,SUB in: C. Sexton,[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT07M57.00S,2026-03-09T02:36:58.5Z,3,REGULAR,substitution,out,[],1642363,,,1610612741,79,66,2026-03-09T02:37:31Z,4335000,False,,,0,,SUB out: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT07M57.00S,2026-03-09T02:36:58.5Z,3,REGULAR,substitution,in,[],1628370,,,1610612741,79,66,2026-03-09T02:37:31Z,4337500,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT07M57.00S,2026-03-09T02:37:19.3Z,3,REGULAR,freethrow,1 of 1,[],1630208,,,1610612741,79,67,2026-03-09T02:37:19Z,4340000,False,,,0,,N. Richards Free Throw 1 of 1 (5 PTS),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
442,PT07M44.00S,2026-03-09T02:37:21.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1642875,10.463206307490145,55.14705882352941,1610612758,79,67,2026-03-09T02:39:15Z,4350000,False,-26.0,46.0,1,left,MISS M. Raynaud Hook,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.26,,,,,,,,,,,,
443,PT07M43.00S,2026-03-09T02:37:22.9Z,3,REGULAR,rebound,offensive,[],201566,,,1610612758,79,67,2026-03-09T02:39:15Z,4360000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:5),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,442.0,6.0,5.0,1.0,,,,,,,,
577,PT07M43.00S,2026-03-09T02:37:24.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201566,6.915243101182654,49.50980392156863,1610612758,79,67,2026-03-09T03:02:11Z,4365000,False,2.0,13.0,1,left,MISS R. Westbrook tip Layup,[201566],1610612758.0,SAC,tip,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.27,,,,,,,,,,,,
578,PT07M43.00S,2026-03-09T02:37:24.2Z,3,REGULAR,rebound,offensive,[],201566,,,1610612758,79,67,2026-03-09T03:02:18Z,4367500,False,,,0,,R. Westbrook REBOUND (Off:2 Def:5),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,577.0,7.0,5.0,2.0,,,,,,,,
447,PT07M38.00S,2026-03-09T02:37:45.6Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1642875,22.026938239159,38.48039215686275,1610612758,81,67,2026-03-09T03:01:21Z,4380000,False,58.0,155.0,1,left,M. Raynaud 16' floating Jump Shot (22 PTS) (M. Monk 3 AST),"[1642875, 1628370]",1610612758.0,SAC,floating,,,Raynaud,M. Raynaud,,,,,Mid-Range,16-24 Right Center,,,,,,Made,22.0,16.5,,,,,,,M. Monk,1628370.0,3.0,,,
449,PT07M24.00S,2026-03-09T02:38:00.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,88.12417871222075,53.18627450980392,1610612741,81,67,2026-03-09T02:38:12Z,4400000,False,16.0,59.0,1,right,MISS M. Buzelis 6' Layup,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.12,,,,,,,,,,,,
451,PT07M22.00S,2026-03-09T02:38:02.3Z,3,REGULAR,rebound,offensive,[],1641824,,,1610612741,81,67,2026-03-09T02:38:12Z,4420000,False,,,0,,M. Buzelis REBOUND (Off:1 Def:5),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,449.0,6.0,5.0,1.0,,,,,,,,
452,PT07M22.00S,2026-03-09T02:38:05.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,87.07293035479631,49.50980392156863,1610612741,81,67,2026-03-09T02:38:14Z,4430000,False,-2.0,69.0,1,right,MISS N. Richards 6' Layup,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.9,,,,,,,,,,,,
453,PT07M22.00S,2026-03-09T02:38:05.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612758,81,67,2026-03-09T02:38:15Z,4440000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,452.0,,,,,,,,,,,
454,PT07M11.00S,2026-03-09T02:38:17.4Z,3,REGULAR,3pt,Jump Shot,[],1631342,31.61957950065703,39.46078431372549,1610612758,81,67,2026-03-09T02:38:20Z,4450000,False,53.0,245.0,1,left,MISS D. Plowden 25' 3PT,[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.03,,,,,,,,,,,,
455,PT07M09.00S,2026-03-09T02:38:19.6Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612741,81,67,2026-03-09T02:38:19Z,4460000,False,,,0,,J. Giddey REBOUND (Off:1 Def:5),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,,,,,,,454.0,6.0,5.0,1.0,,,,,,,,
456,PT07M05.00S,2026-03-09T02:38:24.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,90.67017082785807,51.616115196078425,1610612741,81,69,2026-03-09T02:38:34Z,4470000,False,8.0,35.0,1,right,N. Richards alley-oop DUNK (7 PTS) (J. Giddey 5 AST),"[1630208, 1630581]",1610612741.0,CHI,alley-oop,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,3.61,,,,,,,J. Giddey,1630581.0,5.0,,,
458,PT07M05.00S,2026-03-09T02:39:27.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,81,69,2026-03-09T02:39:27Z,4490000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT07M05.00S,2026-03-09T02:39:33.1Z,3,REGULAR,substitution,out,[],1642875,,,1610612758,81,69,2026-03-09T02:41:22Z,4500000,False,,,0,,SUB out: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT07M05.00S,2026-03-09T02:39:33.1Z,3,REGULAR,substitution,in,[],1629234,,,1610612758,81,69,2026-03-09T02:41:22Z,4510000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT06M49.00S,2026-03-09T02:41:41.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629234,7.835085413929041,44.36274509803921,1610612758,81,69,2026-03-09T02:41:47Z,4520000,False,28.0,21.0,1,left,MISS D. Eubanks Layup,[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.52,,,,,,,,,,,,
465,PT06M46.00S,2026-03-09T02:41:45.3Z,3,REGULAR,rebound,offensive,[],1629234,,,1610612758,81,69,2026-03-09T02:41:45Z,4530000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:3),[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,464.0,4.0,3.0,1.0,,,,,,,,
466,PT06M41.00S,2026-03-09T02:41:50.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631342,14.799605781865965,97.05882352941177,1610612758,84,69,2026-03-09T02:41:55Z,4540000,False,-235.0,87.0,1,left,D. Plowden 25' 3PT  (14 PTS) (R. Westbrook 10 AST),"[1631342, 201566]",1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Left Corner 3,24+ Left,,,,,,Made,14.0,25.07,,,,,,,R. Westbrook,201566.0,10.0,,,
468,PT06M27.00S,2026-03-09T02:42:04.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,87.07293035479631,57.35294117647059,1610612741,84,69,2026-03-09T02:42:11Z,4560000,False,37.0,69.0,1,right,MISS C. Sexton 7' driving Layup - blocked,"[1629012, 1629234]",1610612741.0,CHI,driving,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.82,,,,,Eubanks,1629234.0,,,,,,
469,PT06M27.00S,2026-03-09T02:42:04.5Z,3,REGULAR,block,,[],1629234,,,1610612741,84,69,2026-03-09T02:42:06Z,4570000,False,,,0,,D. Eubanks BLOCK (1 BLK),[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
470,PT06M27.00S,2026-03-09T02:42:04.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,84,69,2026-03-09T02:42:11Z,4580000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,468.0,,,,,,,,,,,
472,PT06M17.00S,2026-03-09T02:42:29.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630581,70.90998685939553,80.14705882352942,1610612741,84,72,2026-03-09T02:42:33Z,4600000,False,151.0,221.0,1,right,J. Giddey 26' 3PT  (10 PTS) (C. Sexton 2 AST),"[1630581, 1629012]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,Made,10.0,26.74,,,,,,,C. Sexton,1629012.0,2.0,,,
474,PT06M04.00S,2026-03-09T02:42:44.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629234,8.886333771353483,51.9607843137255,1610612758,86,72,2026-03-09T02:45:08Z,4620000,False,-10.0,31.0,1,left,D. Eubanks cutting DUNK (5 PTS) (R. Westbrook 11 AST),"[1629234, 201566]",1610612758.0,SAC,cutting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,3.25,,,,,,,R. Westbrook,201566.0,11.0,,,
476,PT05M52.00S,2026-03-09T02:42:55.2Z,3,REGULAR,3pt,Jump Shot,[],1629012,69.33311432325887,75.98039215686273,1610612741,86,72,2026-03-09T02:43:02Z,4640000,False,130.0,236.0,1,right,MISS C. Sexton 26' pullup 3PT,[1629012],1610612741.0,CHI,pullup,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.92,,,,,,,,,,,,
477,PT05M49.00S,2026-03-09T02:42:58.1Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612758,86,72,2026-03-09T02:42:58Z,4650000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:5),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,,,,,,,476.0,5.0,5.0,0.0,,,,,,,,
478,PT05M44.00S,2026-03-09T02:43:02.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628370,8.229303547963205,53.67647058823529,1610612758,86,72,2026-03-09T02:43:09Z,4660000,False,-18.0,25.0,1,left,MISS M. Monk running Layup,[1628370],1610612758.0,SAC,running,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.1,,,,,,,,,,,,
479,PT05M41.00S,2026-03-09T02:43:06.3Z,3,REGULAR,rebound,offensive,[],1631342,,,1610612758,86,72,2026-03-09T02:43:06Z,4670000,False,,,0,,D. Plowden REBOUND (Off:1 Def:1),[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Restricted Area,0-8 Center,,,,,,,,,478.0,2.0,1.0,1.0,,,,,,,,
480,PT05M41.00S,2026-03-09T02:43:06.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631342,5.590000152587891,50.0,1610612758,88,72,2026-03-09T02:43:06Z,4680000,False,0.0,0.0,1,left,D. Plowden tip Layup (16 PTS),[1631342],1610612758.0,SAC,tip,,,Plowden,D. Plowden,,,,,Mid-Range,8-16 Left,,,,,,Made,16.0,0.0,,,,,,,,,,,,
481,PT05M34.00S,2026-03-09T02:43:13.2Z,3,REGULAR,3pt,Jump Shot,[],1629012,68.67608409986859,21.568627450980394,1610612741,88,75,2026-03-09T02:43:18Z,4690000,False,-142.0,242.0,1,right,C. Sexton 28' 3PT  (19 PTS) (G. Yabusele 3 AST),"[1629012, 1627824]",1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,,,,,,Made,19.0,28.06,,,,,,,G. Yabusele,1627824.0,3.0,,,
483,PT05M26.00S,2026-03-09T02:43:23.5Z,3,REGULAR,foul,personal,[],1627824,,,1610612758,88,75,2026-03-09T02:43:40Z,4710000,False,,,0,,G. Yabusele personal FOUL (1 PF),"[1627824, 1630173]",1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,1628172.0,1.0,0.0,Achiuwa,1630173.0,,,,,,,,,,,,,,,
485,PT05M26.00S,2026-03-09T02:43:37.7Z,3,REGULAR,substitution,out,[],1641824,,,1610612758,88,75,2026-03-09T02:43:43Z,4730000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT05M26.00S,2026-03-09T02:43:37.7Z,3,REGULAR,substitution,in,[],1630188,,,1610612758,88,75,2026-03-09T02:43:43Z,4740000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT05M26.00S,2026-03-09T02:43:45.4Z,3,REGULAR,substitution,out,[],1627824,,,1610612758,88,75,2026-03-09T02:43:47Z,4750000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT05M26.00S,2026-03-09T02:43:45.4Z,3,REGULAR,substitution,in,[],1630200,,,1610612758,88,75,2026-03-09T02:43:47Z,4760000,False,,,0,,SUB in: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT05M17.00S,2026-03-09T02:44:00.0Z,3,REGULAR,3pt,Jump Shot,[],1630173,27.283180026281208,18.38235294117647,1610612758,91,75,2026-03-09T02:44:03Z,4770000,False,158.0,204.0,1,left,P. Achiuwa 25' 3PT  (9 PTS) (M. Monk 4 AST),"[1630173, 1628370]",1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,,,,Made,9.0,25.81,,,,,,,M. Monk,1628370.0,4.0,,,
491,PT05M04.00S,2026-03-09T02:44:15.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,88.91261498028909,46.07843137254902,1610612741,91,77,2026-03-09T02:49:28Z,4790000,False,-20.0,52.0,1,right,T. Jones driving reverse Layup (12 PTS) (C. Sexton 3 AST),"[1630200, 1629012]",1610612741.0,CHI,driving reverse,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,12.0,5.53,,,,,,,C. Sexton,1629012.0,3.0,,,
493,PT05M04.00S,2026-03-09T02:44:18.7Z,3,REGULAR,foul,personal,['1freethrow'],1628370,,,1610612741,91,77,2026-03-09T02:44:28Z,4810000,False,,,0,,M. Monk shooting personal FOUL (1 PF) (Jones 1 FT),"[1628370, 1630200]",1610612758.0,SAC,shooting,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,201246.0,1.0,0.0,Jones,1630200.0,,,,,,,,,,,,,,,
495,PT05M04.00S,2026-03-09T02:44:46.9Z,3,REGULAR,freethrow,1 of 1,[],1630200,,,1610612741,91,77,2026-03-09T02:44:56Z,4830000,False,,,0,,MISS T. Jones Free Throw 1 of 1,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
496,PT05M04.00S,2026-03-09T02:44:46.9Z,3,REGULAR,rebound,defensive,[],201566,,,1610612758,91,77,2026-03-09T02:44:56Z,4840000,False,,,0,,R. Westbrook REBOUND (Off:2 Def:6),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,495.0,8.0,6.0,2.0,,,,,,,,
497,PT04M49.00S,2026-03-09T02:44:59.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629234,7.5722733245729295,62.5,1610612758,91,77,2026-03-09T02:45:06Z,4850000,False,-62.0,19.0,1,left,MISS D. Eubanks 6' driving DUNK - blocked,"[1629234, 1630208]",1610612758.0,SAC,driving,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.52,,,,,Richards,1630208.0,,,,,,
498,PT04M49.00S,2026-03-09T02:44:59.7Z,3,REGULAR,block,,[],1630208,,,1610612758,91,77,2026-03-09T02:45:02Z,4860000,False,,,0,,N. Richards BLOCK (1 BLK),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
499,PT04M45.00S,2026-03-09T02:45:03.7Z,3,REGULAR,rebound,offensive,[],1631342,,,1610612758,91,77,2026-03-09T02:45:06Z,4870000,False,,,0,,D. Plowden REBOUND (Off:2 Def:1),[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,497.0,3.0,1.0,2.0,,,,,,,,
500,PT04M44.00S,2026-03-09T02:45:04.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628370,28.33442838370565,19.362745098039216,1610612758,94,77,2026-03-09T02:45:08Z,4880000,False,153.0,214.0,1,left,M. Monk 26' 3PT  (17 PTS) (D. Plowden 2 AST),"[1628370, 1631342]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,,,,Made,17.0,26.3,,,,,,,D. Plowden,1631342.0,2.0,,,
502,PT04M43.00S,2026-03-09T02:45:22.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,94,77,2026-03-09T02:45:22Z,4900000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT04M30.00S,2026-03-09T02:48:23.8Z,3,REGULAR,3pt,Jump Shot,[],1629012,64.73390275952694,50.49019607843137,1610612741,94,80,2026-03-09T02:48:27Z,4910000,False,2.0,279.0,1,right,C. Sexton 27' 3PT  (22 PTS) (J. Giddey 6 AST),"[1629012, 1630581]",1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,,,,,,Made,22.0,27.9,,,,,,,J. Giddey,1630581.0,6.0,,,
506,PT04M09.00S,2026-03-09T02:48:44.0Z,3,REGULAR,3pt,Jump Shot,[],1628370,31.09395532194481,29.411764705882355,1610612758,94,80,2026-03-09T02:48:50Z,4930000,False,103.0,240.0,1,left,MISS M. Monk 26' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.09,,,,,,,,,,,,
507,PT04M04.00S,2026-03-09T02:48:49.3Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612741,94,80,2026-03-09T02:48:49Z,4940000,False,,,0,,J. Giddey REBOUND (Off:1 Def:6),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,506.0,7.0,6.0,1.0,,,,,,,,
508,PT03M59.00S,2026-03-09T02:48:55.4Z,3,REGULAR,3pt,Jump Shot,[],1630188,69.20170827858082,73.2843137254902,1610612741,94,80,2026-03-09T02:48:59Z,4950000,False,116.0,237.0,1,right,MISS J. Smith 26' 3PT,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.4,,,,,,,,,,,,
509,PT03M56.00S,2026-03-09T02:48:58.4Z,3,REGULAR,rebound,defensive,[],1628370,,,1610612758,94,80,2026-03-09T02:48:59Z,4960000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,,,,,,,508.0,1.0,1.0,0.0,,,,,,,,
510,PT03M49.00S,2026-03-09T02:49:05.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,8.09789750328515,41.66666666666667,1610612758,96,80,2026-03-09T02:49:09Z,4970000,False,42.0,24.0,1,left,M. Monk driving Layup (19 PTS),[1628370],1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,19.0,4.79,,,,,,,,,,,,
511,PT03M38.00S,2026-03-09T02:49:16.1Z,3,REGULAR,3pt,Jump Shot,[],1629012,65.65374507227332,55.392156862745104,1610612741,96,83,2026-03-09T02:52:50Z,4980000,False,27.0,270.0,1,right,C. Sexton 27' 3PT pullup (25 PTS) (N. Richards 1 AST),"[1629012, 1630208]",1610612741.0,CHI,pullup,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,,,,,,Made,25.0,27.17,,,,,,,N. Richards,1630208.0,1.0,,,
513,PT03M24.00S,2026-03-09T02:49:30.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,7.703679369250986,56.372549019607845,1610612758,96,83,2026-03-09T02:49:35Z,5000000,False,-32.0,20.0,1,left,MISS R. Westbrook Layup,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.76,,,,,,,,,,,,
514,PT03M22.00S,2026-03-09T02:49:32.0Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612741,96,83,2026-03-09T02:49:35Z,5010000,False,,,0,,J. Giddey REBOUND (Off:1 Def:7),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,513.0,8.0,7.0,1.0,,,,,,,,
515,PT03M17.00S,2026-03-09T02:49:37.4Z,3,REGULAR,3pt,Jump Shot,[],1629012,66.3107752956636,24.754901960784316,1610612741,96,86,2026-03-09T02:53:44Z,5020000,False,-126.0,264.0,1,right,C. Sexton 29' 3PT pullup (28 PTS) (J. Giddey 7 AST),"[1629012, 1630581]",1610612741.0,CHI,pullup,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,,,,,,Made,28.0,29.28,,,,,,,J. Giddey,1630581.0,7.0,,,
517,PT03M17.00S,2026-03-09T02:49:47.1Z,3,REGULAR,timeout,full,['team'],0,,,1610612758,96,86,2026-03-09T02:49:47Z,5040000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT03M17.00S,2026-03-09T02:50:14.8Z,3,REGULAR,substitution,out,[],201566,,,1610612758,96,86,2026-03-09T02:51:22Z,5050000,False,,,0,,SUB out: R. Westbrook,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT03M17.00S,2026-03-09T02:50:14.8Z,3,REGULAR,substitution,out,[],1629234,,,1610612758,96,86,2026-03-09T02:51:22Z,5060000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT03M17.00S,2026-03-09T02:50:14.8Z,3,REGULAR,substitution,out,[],1631342,,,1610612758,96,86,2026-03-09T02:51:22Z,5070000,False,,,0,,SUB out: D. Plowden,[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT03M17.00S,2026-03-09T02:50:14.8Z,3,REGULAR,substitution,out,[],1630581,,,1610612758,96,86,2026-03-09T02:51:22Z,5080000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT03M17.00S,2026-03-09T02:50:14.8Z,3,REGULAR,substitution,in,[],1642363,,,1610612758,96,86,2026-03-09T02:51:22Z,5090000,False,,,0,,SUB in: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
