actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
508,PT10M32.00S,2026-03-16T03:49:44.8Z,4,REGULAR,rebound,defensive,[],201942,,,1610612758,96,90,2026-03-16T03:49:48Z,4820000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:2),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,507.0,2.0,2.0,0.0,,,,,,,,,,,,,
509,PT10M24.00S,2026-03-16T03:49:53.0Z,4,REGULAR,3pt,Jump Shot,[],203926,29.517082785808146,85.04901960784314,1610612758,99,90,2026-03-16T03:49:57Z,4830000,False,-175.0,225.0,1,left,D. McDermott 28' 3PT  (9 PTS) (D. DeRozan 10 AST),"[203926, 201942]",1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,28.52,Made,9.0,,,,,,,,,,,,,,,D. DeRozan,201942.0,10.0
511,PT10M08.00S,2026-03-16T03:50:11.4Z,4,REGULAR,turnover,out-of-bounds,[],1642262,,,1610612762,99,90,2026-03-16T03:50:33Z,4850000,False,,,0,,C. Williams bad pass out-of-bounds TURNOVER (2 TO),[1642262],1610612762.0,UTA,bad pass,,,Williams,C. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,2003.0,,,,,2.0,,,,,
512,PT09M55.00S,2026-03-16T03:50:35.5Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],201942,8.229303547963205,76.47058823529412,1610612758,99,90,2026-03-16T04:01:51Z,4860000,False,-132.0,25.0,1,left,MISS D. DeRozan 13' pullup Shot - blocked,"[201942, 1642268]",1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,13.47,Missed,,,,,,Collier,1642268.0,,,,,,,,,,,
513,PT09M55.00S,2026-03-16T03:50:35.5Z,4,REGULAR,block,,[],1642268,,,1610612758,99,90,2026-03-16T03:50:37Z,4870000,False,,,0,,I. Collier BLOCK (1 BLK),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
514,PT09M53.00S,2026-03-16T03:50:37.5Z,4,REGULAR,rebound,defensive,[],1642268,,,1610612762,99,90,2026-03-16T03:50:43Z,4880000,False,,,0,,I. Collier REBOUND (Off:0 Def:5),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Mid-Range,8-16 Left,,,,512.0,5.0,5.0,0.0,,,,,,,,,,,,,
516,PT09M53.00S,2026-03-16T03:50:44.5Z,4,REGULAR,turnover,lost ball,[],1642268,,,1610612762,99,90,2026-03-16T04:02:29Z,4900000,False,,,0,,I. Collier lost ball TURNOVER (2 TO),"[1642268, 1642928]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,2.0,Cardwell,1642928.0,,,
517,PT09M53.00S,2026-03-16T03:50:44.5Z,4,REGULAR,steal,,[],1642928,,,1610612758,99,90,2026-03-16T03:50:47Z,4910000,False,,,0,,D. Cardwell STEAL (1 STL),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
518,PT09M53.00S,2026-03-16T03:50:48.7Z,4,REGULAR,foul,personal,['2freethrow'],1642268,,,1610612758,99,90,2026-03-16T03:51:02Z,4920000,False,,,0,,I. Collier shooting personal FOUL (1 PF) (Cardwell 2 FT),"[1642268, 1642928]",1610612762.0,UTA,shooting,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,,,,,,,,,,2003.0,1.0,0.0,Cardwell,1642928.0,,,,,,
520,PT09M53.00S,2026-03-16T03:51:19.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1642928,,,1610612758,99,90,2026-03-16T03:51:19Z,4940000,False,,,0,,MISS D. Cardwell Free Throw 1 of 2,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
521,PT09M53.00S,2026-03-16T03:51:19.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,99,90,2026-03-16T03:51:19Z,4950000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,520.0,,,,,,,,,,,,,,,,
522,PT09M53.00S,2026-03-16T03:51:19.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1642928,,,1610612758,99,90,2026-03-16T03:51:54Z,4960000,False,,,0,,MISS D. Cardwell Free Throw 2 of 2,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
523,PT09M50.00S,2026-03-16T03:51:22.0Z,4,REGULAR,rebound,defensive,[],1643158,,,1610612762,99,90,2026-03-16T03:51:54Z,4970000,False,,,0,,A. Garcia REBOUND (Off:1 Def:7),[1643158],1610612762.0,UTA,,,,Garcia,A. Garcia,,,,,,,,,,522.0,8.0,7.0,1.0,,,,,,,,,,,,,
524,PT09M44.00S,2026-03-16T03:51:44.4Z,4,REGULAR,3pt,Jump Shot,[],1642262,69.59592641261499,22.30392156862745,1610612762,99,90,2026-03-16T03:51:56Z,4980000,False,-138.0,233.0,1,right,MISS C. Williams 27' 3PT,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Above the Break 3,24+ Left Center,27.13,Missed,,,,,,,,,,,,,,,,,,
525,PT09M40.00S,2026-03-16T03:51:49.5Z,4,REGULAR,rebound,offensive,[],1643016,,,1610612762,99,90,2026-03-16T03:51:49Z,4990000,False,,,0,,B. Mbeng REBOUND (Off:1 Def:1),[1643016],1610612762.0,UTA,,,,Mbeng,B. Mbeng,,,,,Above the Break 3,24+ Left Center,,,,524.0,2.0,1.0,1.0,,,,,,,,,,,,,
527,PT09M38.00S,2026-03-16T03:51:54.2Z,4,REGULAR,foul,personal,['2freethrow'],1642928,,,1610612762,99,90,2026-03-16T03:52:04Z,5000000,False,,,0,,D. Cardwell shooting personal FOUL (1 PF) (Williams 2 FT),"[1642928, 1642262]",1610612758.0,SAC,shooting,,,Cardwell,D. Cardwell,,,,,Mid-Range,8-16 Left,,,,,,,,,,201245.0,1.0,0.0,Williams,1642262.0,,,,,,
529,PT09M38.00S,2026-03-16T03:52:15.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1642262,,,1610612762,99,91,2026-03-16T03:52:15Z,5020000,False,,,0,,C. Williams Free Throw 1 of 2 (24 PTS),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
530,PT09M38.00S,2026-03-16T03:52:33.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1642262,,,1610612762,99,92,2026-03-16T03:52:33Z,5030000,False,,,0,,C. Williams Free Throw 2 of 2 (25 PTS),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
531,PT09M31.00S,2026-03-16T03:52:47.4Z,4,REGULAR,turnover,out-of-bounds,[],1630165,,,1610612758,99,92,2026-03-16T03:53:02Z,5040000,False,,,0,,K. Hayes bad pass out-of-bounds TURNOVER (2 TO),[1630165],1610612758.0,SAC,bad pass,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,201245.0,,,,,2.0,,,,,
532,PT09M31.00S,2026-03-16T03:52:52.2Z,4,REGULAR,substitution,out,[],1642928,,,1610612762,99,92,2026-03-16T03:52:56Z,5050000,False,,,0,,SUB out: D. Cardwell,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT09M31.00S,2026-03-16T03:52:52.2Z,4,REGULAR,substitution,in,[],1642875,,,1610612762,99,92,2026-03-16T03:52:56Z,5060000,False,,,0,,SUB in: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT09M21.00S,2026-03-16T03:53:10.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1642268,77.7431011826544,61.76470588235294,1610612762,99,92,2026-03-16T03:53:19Z,5070000,False,59.0,157.0,1,right,MISS I. Collier 16' pullup Shot,[1642268],1610612762.0,UTA,pullup,,,Collier,I. Collier,,,,,Mid-Range,16-24 Right Center,16.74,Missed,,,,,,,,,,,,,,,,,,
535,PT09M19.00S,2026-03-16T03:53:12.7Z,4,REGULAR,rebound,offensive,[],1631131,,,1610612762,99,92,2026-03-16T03:53:19Z,5080000,False,,,0,,O. Tshiebwe REBOUND (Off:4 Def:3),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,Mid-Range,16-24 Right Center,,,,534.0,7.0,3.0,4.0,,,,,,,,,,,,,
536,PT09M19.00S,2026-03-16T03:53:16.3Z,4,REGULAR,foul,personal,['2freethrow'],203926,,,1610612762,99,92,2026-03-16T03:53:26Z,5090000,False,,,0,,D. McDermott shooting personal FOUL (2 PF) (Tshiebwe 2 FT),"[203926, 1631131]",1610612758.0,SAC,shooting,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,201638.0,2.0,0.0,Tshiebwe,1631131.0,,,,,,
538,PT09M19.00S,2026-03-16T03:53:48.9Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1631131,,,1610612762,99,92,2026-03-16T03:53:48Z,5110000,False,,,0,,MISS O. Tshiebwe Free Throw 1 of 2,[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
539,PT09M19.00S,2026-03-16T03:53:48.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,99,92,2026-03-16T03:53:48Z,5120000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,538.0,,,,,,,,,,,,,,,,
540,PT09M19.00S,2026-03-16T03:54:05.9Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1631131,,,1610612762,99,93,2026-03-16T03:54:05Z,5130000,False,,,0,,O. Tshiebwe Free Throw 2 of 2 (9 PTS),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
541,PT08M57.00S,2026-03-16T03:54:30.0Z,4,REGULAR,2pt,Jump Shot,[],201942,13.87976346911958,76.7156862745098,1610612758,101,93,2026-03-16T03:54:45Z,5140000,False,-134.0,78.0,1,left,D. DeRozan 15' step back Jump Shot (33 PTS),[201942],1610612758.0,SAC,step back,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,15.47,Made,33.0,,,,,,,,,,,,,,,,,
542,PT08M35.00S,2026-03-16T03:54:53.0Z,4,REGULAR,3pt,Jump Shot,[],1642268,66.83639947437582,62.99019607843137,1610612762,101,93,2026-03-16T04:06:46Z,5150000,False,65.0,259.0,1,right,MISS I. Collier 26' pullup 3PT,[1642268],1610612762.0,UTA,pullup,,,Collier,I. Collier,,,,,Above the Break 3,24+ Center,26.72,Missed,,,,,,,,,,,,,,,,,,
543,PT08M31.00S,2026-03-16T03:54:57.0Z,4,REGULAR,rebound,defensive,[],1630165,,,1610612758,101,93,2026-03-16T04:07:26Z,5160000,False,,,0,,K. Hayes REBOUND (Off:0 Def:3),[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Center,,,,542.0,3.0,3.0,0.0,,,,,,,,,,,,,
544,PT08M14.00S,2026-03-16T03:55:12.7Z,4,REGULAR,2pt,Jump Shot,[],201942,7.835085413929041,80.63725490196079,1610612758,103,93,2026-03-16T03:55:21Z,5170000,False,-153.0,21.0,1,left,D. DeRozan 15' step back Jump Shot (35 PTS),[201942],1610612758.0,SAC,step back,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,15.46,Made,35.0,,,,,,,,,,,,,,,,,
545,PT07M54.00S,2026-03-16T03:55:33.8Z,4,REGULAR,3pt,Jump Shot,[],1642262,71.82982917214193,18.872549019607842,1610612762,103,93,2026-03-16T04:08:12Z,5180000,False,-156.0,212.0,1,right,MISS C. Williams 26' pullup 3PT,[1642262],1610612762.0,UTA,pullup,,,Williams,C. Williams,,,,,Above the Break 3,24+ Left Center,26.32,Missed,,,,,,,,,,,,,,,,,,
546,PT07M51.00S,2026-03-16T03:55:36.8Z,4,REGULAR,rebound,defensive,[],1630165,,,1610612758,103,93,2026-03-16T03:55:37Z,5190000,False,,,0,,K. Hayes REBOUND (Off:0 Def:4),[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Left Center,,,,545.0,4.0,4.0,0.0,,,,,,,,,,,,,
547,PT07M49.00S,2026-03-16T03:55:41.9Z,4,REGULAR,foul,personal,[],1642262,,,1610612758,103,93,2026-03-16T03:55:59Z,5200000,False,,,0,,C. Williams personal FOUL (3 PF),"[1642262, 1642875]",1610612762.0,UTA,,,,Williams,C. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,201245.0,3.0,0.0,Raynaud,1642875.0,,,,,,
549,PT07M49.00S,2026-03-16T03:55:58.4Z,4,REGULAR,substitution,out,[],1630173,,,1610612758,103,93,2026-03-16T03:56:17Z,5220000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT07M49.00S,2026-03-16T03:55:58.4Z,4,REGULAR,substitution,out,[],1642268,,,1610612758,103,93,2026-03-16T03:56:17Z,5230000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT07M49.00S,2026-03-16T03:55:58.4Z,4,REGULAR,substitution,out,[],1631131,,,1610612758,103,93,2026-03-16T03:56:17Z,5240000,False,,,0,,SUB out: O. Tshiebwe,[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT07M49.00S,2026-03-16T03:55:58.4Z,4,REGULAR,substitution,in,[],1631342,,,1610612758,103,93,2026-03-16T03:56:17Z,5250000,False,,,0,,SUB in: D. Plowden,[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT07M49.00S,2026-03-16T03:55:58.4Z,4,REGULAR,substitution,in,[],1641989,,,1610612758,103,93,2026-03-16T03:56:17Z,5260000,False,,,0,,SUB in: E. Harkless,[1641989],1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT07M49.00S,2026-03-16T03:55:58.4Z,4,REGULAR,substitution,in,[],1641729,,,1610612758,103,93,2026-03-16T03:56:17Z,5270000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT07M40.00S,2026-03-16T03:56:18.7Z,4,REGULAR,3pt,Jump Shot,[],203926,20.71287779237845,89.95098039215686,1610612758,103,93,2026-03-16T04:09:15Z,5280000,False,-200.0,142.0,1,left,MISS D. McDermott 24' 3PT,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,24.52,Missed,,,,,,,,,,,,,,,,,,
556,PT07M38.00S,2026-03-16T03:56:20.7Z,4,REGULAR,rebound,defensive,[],1642262,,,1610612762,103,93,2026-03-16T04:09:15Z,5290000,False,,,0,,C. Williams REBOUND (Off:1 Def:5),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Above the Break 3,24+ Left Center,,,,555.0,6.0,5.0,1.0,,,,,,,,,,,,,
557,PT07M32.00S,2026-03-16T03:56:25.7Z,4,REGULAR,turnover,lost ball,[],1642262,,,1610612762,103,93,2026-03-16T03:56:31Z,5300000,False,,,0,,C. Williams lost ball TURNOVER (3 TO),"[1642262, 201942]",1610612762.0,UTA,,,,Williams,C. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,3.0,DeRozan,201942.0,,,
558,PT07M32.00S,2026-03-16T03:56:25.7Z,4,REGULAR,steal,,[],201942,,,1610612758,103,93,2026-03-16T03:56:27Z,5310000,False,,,0,,D. DeRozan STEAL (3 STL),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
559,PT07M15.00S,2026-03-16T03:56:43.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201942,18.873193166885677,47.549019607843135,1610612758,103,93,2026-03-16T04:10:35Z,5320000,False,12.0,125.0,1,left,MISS D. DeRozan 12' turnaround Shot,[201942],1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,12.55,Missed,,,,,,,,,,,,,,,,,,
560,PT07M14.00S,2026-03-16T03:56:44.8Z,4,REGULAR,rebound,offensive,[],201942,,,1610612758,103,93,2026-03-16T04:17:09Z,5330000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:2),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,559.0,3.0,2.0,1.0,,,,,,,,,,,,,
561,PT07M09.00S,2026-03-16T03:56:48.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631342,5.338370565045992,5.147058823529411,1610612758,103,93,2026-03-16T03:57:15Z,5340000,False,224.0,-2.0,1,left,MISS D. Plowden 3PT,[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Right Corner 3,24+ Right,22.43,Missed,,,,,,,,,,,,,,,,,,
562,PT07M06.00S,2026-03-16T03:56:51.6Z,4,REGULAR,rebound,offensive,[],203926,,,1610612758,103,93,2026-03-16T03:56:51Z,5350000,False,,,0,,D. McDermott REBOUND (Off:1 Def:2),[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Right Corner 3,24+ Right,,,,561.0,3.0,2.0,1.0,,,,,,,,,,,,,
563,PT06M53.00S,2026-03-16T03:57:04.3Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",201942,26.888961892247043,57.35294117647059,1610612758,103,93,2026-03-16T03:57:12Z,5360000,False,-37.0,200.0,1,left,MISS D. DeRozan 20' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,20.37,Missed,,,,,,,,,,,,,,,,,,
564,PT06M51.00S,2026-03-16T03:57:06.4Z,4,REGULAR,rebound,defensive,[],1642262,,,1610612762,103,93,2026-03-16T03:57:06Z,5370000,False,,,0,,C. Williams REBOUND (Off:1 Def:6),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Mid-Range,16-24 Center,,,,563.0,7.0,6.0,1.0,,,,,,,,,,,,,
565,PT06M47.00S,2026-03-16T03:57:14.9Z,4,REGULAR,foul,personal,[],1631342,,,1610612762,103,93,2026-03-16T04:12:14Z,5380000,False,,,0,,D. Plowden personal FOUL (4 PF),"[1631342, 1641989]",1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Mid-Range,16-24 Left,,,,,,,,,,201638.0,4.0,0.0,Harkless,1641989.0,,,,,,
567,PT06M47.00S,2026-03-16T03:57:42.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,103,93,2026-03-16T03:57:42Z,5400000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT06M47.00S,2026-03-16T03:59:10.8Z,4,REGULAR,substitution,out,[],1630165,,,1610612762,103,93,2026-03-16T04:00:16Z,5410000,False,,,0,,SUB out: K. Hayes,[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT06M47.00S,2026-03-16T03:59:10.8Z,4,REGULAR,substitution,in,[],1642363,,,1610612762,103,93,2026-03-16T04:00:16Z,5420000,False,,,0,,SUB in: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT06M38.00S,2026-03-16T04:00:43.5Z,4,REGULAR,turnover,bad pass,[],1641729,,,1610612762,103,93,2026-03-16T04:00:51Z,5430000,False,,,0,,B. Sensabaugh bad pass TURNOVER (3 TO),"[1641729, 1631342]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,3.0,Plowden,1631342.0,,,
571,PT06M38.00S,2026-03-16T04:00:43.5Z,4,REGULAR,steal,,[],1631342,,,1610612758,103,93,2026-03-16T04:00:46Z,5440000,False,,,0,,D. Plowden STEAL (1 STL),[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
572,PT06M24.00S,2026-03-16T04:01:00.1Z,4,REGULAR,foul,personal,['2freethrow'],1642262,,,1610612758,103,93,2026-03-16T04:01:07Z,5450000,False,,,0,,C. Williams shooting personal FOUL (4 PF) (Plowden 2 FT),"[1642262, 1631342]",1610612762.0,UTA,shooting,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,201245.0,4.0,0.0,Plowden,1631342.0,,,,,,
574,PT06M24.00S,2026-03-16T04:01:25.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1631342,,,1610612758,104,93,2026-03-16T04:01:25Z,5470000,False,,,0,,D. Plowden Free Throw 1 of 2 (6 PTS),[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
575,PT06M24.00S,2026-03-16T04:01:40.4Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1631342,,,1610612758,105,93,2026-03-16T04:01:40Z,5480000,False,,,0,,D. Plowden Free Throw 2 of 2 (7 PTS),[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
576,PT06M08.00S,2026-03-16T04:01:56.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641729,92.85479632063075,55.14705882352941,1610612762,105,95,2026-03-16T04:13:58Z,5490000,False,26.0,15.0,1,right,B. Sensabaugh driving floating bank Jump Shot (20 PTS),[1641729],1610612762.0,UTA,driving floating bank,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,2.96,Made,20.0,,,,,,,,,,,,,,,,,
577,PT05M53.00S,2026-03-16T04:02:11.9Z,4,REGULAR,turnover,bad pass,[],201942,,,1610612758,105,95,2026-03-16T04:02:18Z,5500000,False,,,0,,D. DeRozan bad pass TURNOVER (4 TO),"[201942, 1641729]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,4.0,Sensabaugh,1641729.0,,,
578,PT05M53.00S,2026-03-16T04:02:11.9Z,4,REGULAR,steal,,[],1641729,,,1610612762,105,95,2026-03-16T04:02:14Z,5510000,False,,,0,,B. Sensabaugh STEAL (1 STL),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
579,PT05M50.00S,2026-03-16T04:02:17.6Z,4,REGULAR,foul,personal,['2freethrow'],1642363,,,1610612762,105,95,2026-03-16T04:02:43Z,5520000,False,,,0,,N. Clifford shooting personal FOUL (6 PF) (Williams 2 FT),"[1642363, 1642262]",1610612758.0,SAC,shooting,,,Clifford,N. Clifford,,,,,Restricted Area,0-8 Center,,,,,,,,,,201245.0,6.0,0.0,Williams,1642262.0,,,,,,
581,PT05M50.00S,2026-03-16T04:02:40.3Z,4,REGULAR,substitution,out,[],1642363,,,1610612762,105,95,2026-03-16T04:02:42Z,5540000,False,,,0,,SUB out: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT05M50.00S,2026-03-16T04:02:40.3Z,4,REGULAR,substitution,in,[],1630165,,,1610612762,105,95,2026-03-16T04:02:42Z,5550000,False,,,0,,SUB in: K. Hayes,[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT05M50.00S,2026-03-16T04:02:51.7Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1642262,,,1610612762,105,96,2026-03-16T04:15:16Z,5560000,False,,,0,,C. Williams Free Throw 1 of 2 (26 PTS),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
584,PT05M50.00S,2026-03-16T04:02:51.7Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1642262,,,1610612762,105,97,2026-03-16T04:15:16Z,5570000,False,,,0,,C. Williams Free Throw 2 of 2 (27 PTS),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
585,PT05M34.00S,2026-03-16T04:03:22.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201942,7.835085413929041,57.35294117647059,1610612758,107,97,2026-03-16T04:16:11Z,5580000,False,-37.0,21.0,1,left,D. DeRozan driving finger roll Layup (37 PTS),[201942],1610612758.0,SAC,driving finger roll,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,4.24,Made,37.0,,,,,,,,,,,,,,,,,
586,PT05M16.00S,2026-03-16T04:03:39.7Z,4,REGULAR,2pt,Jump Shot,[],1641729,78.53153745072274,53.431372549019606,1610612762,107,99,2026-03-16T04:03:42Z,5590000,False,17.0,149.0,1,right,B. Sensabaugh 15' pullup Jump Shot (22 PTS),[1641729],1610612762.0,UTA,pullup,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,8-16 Center,15.03,Made,22.0,,,,,,,,,,,,,,,,,
587,PT04M59.00S,2026-03-16T04:03:56.9Z,4,REGULAR,2pt,Jump Shot,[],201942,7.703679369250986,75.0,1610612758,107,99,2026-03-16T04:17:10Z,5600000,False,-125.0,20.0,1,left,MISS D. DeRozan 12' turnaround fadeaway Shot,[201942],1610612758.0,SAC,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,12.66,Missed,,,,,,,,,,,,,,,,,,
588,PT04M57.00S,2026-03-16T04:03:58.9Z,4,REGULAR,rebound,offensive,[],1642875,,,1610612758,107,99,2026-03-16T04:04:06Z,5610000,False,,,0,,M. Raynaud REBOUND (Off:1 Def:10),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Mid-Range,8-16 Left,,,,587.0,11.0,10.0,1.0,,,,,,,,,,,,,
