actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
611,PT03M49.00S,2026-01-19T04:12:34.9Z,4,REGULAR,turnover,traveling,[],1631321,,,1610612757,97,108,2026-01-19T04:12:51Z,5960000,False,,,0,,S. Cissoko traveling TURNOVER (1 TO),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Mid-Range,8-16 Center,,,,204059.0,,,,,,,,,,,,1.0,,,,
612,PT03M36.00S,2026-01-19T04:13:03.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201942,82.07950065703022,50.245098039215684,1610612758,99,108,2026-01-19T04:17:24Z,5970000,False,1.0,116.0,1,right,D. DeRozan 11' pullup Jump Shot (11 PTS),[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,11.6,Made,11.0,,,,,,,,,,,,,,,,,
613,PT03M19.00S,2026-01-19T04:13:20.4Z,4,REGULAR,turnover,lost ball,[],1630166,,,1610612757,99,108,2026-01-19T04:13:37Z,5980000,False,,,0,,D. Avdija lost ball TURNOVER (3 TO),"[1630166, 201566]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,3.0,,,Westbrook,201566.0
614,PT03M19.00S,2026-01-19T04:13:20.4Z,4,REGULAR,steal,,[],201566,,,1610612758,99,108,2026-01-19T04:13:37Z,5990000,False,,,0,,R. Westbrook STEAL (2 STL),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
615,PT03M16.00S,2026-01-19T04:13:25.8Z,4,REGULAR,foul,personal,['2freethrow'],1641739,,,1610612758,99,108,2026-01-19T04:13:57Z,6000000,False,,,0,,T. Camara shooting personal FOUL (3 PF) (LaVine 2 FT),"[1641739, 203897]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,204059.0,3.0,0.0,LaVine,203897.0,,,,,,,,,,,,
617,PT03M16.00S,2026-01-19T04:13:50.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,99,108,2026-01-19T04:13:50Z,6020000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT03M16.00S,2026-01-19T04:15:19.5Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203897,,,1610612758,100,108,2026-01-19T04:15:19Z,6030000,False,,,0,,Z. LaVine Free Throw 1 of 2 (17 PTS),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
619,PT03M16.00S,2026-01-19T04:15:33.9Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203897,,,1610612758,101,108,2026-01-19T04:15:33Z,6040000,False,,,0,,Z. LaVine Free Throw 2 of 2 (18 PTS),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
620,PT02M53.00S,2026-01-19T04:16:00.4Z,4,REGULAR,3pt,Jump Shot,[],1631101,32.276609724047304,28.676470588235293,1610612757,101,108,2026-01-19T04:16:09Z,6050000,False,107.0,251.0,1,left,MISS S. Sharpe 27' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,27.26,Missed,,,,,,,,,,,,,,,,,,
621,PT02M51.00S,2026-01-19T04:16:02.4Z,4,REGULAR,rebound,defensive,[],201566,,,1610612758,101,108,2026-01-19T04:18:53Z,6060000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:3),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,,,,,,620.0,3.0,3.0,0.0,,,,,,,,
622,PT02M37.00S,2026-01-19T04:16:17.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642928,92.06636005256242,61.274509803921575,1610612758,101,108,2026-01-19T04:19:19Z,6070000,False,56.0,22.0,1,right,MISS D. Cardwell 6' floating Shot,[1642928],1610612758.0,SAC,floating,,,Cardwell,D. Cardwell,,,,,In The Paint (Non-RA),0-8 Center,6.06,Missed,,,,,,,,,,,,,,,,,,
623,PT02M35.00S,2026-01-19T04:16:19.8Z,4,REGULAR,rebound,defensive,[],1641739,,,1610612757,101,108,2026-01-19T04:19:19Z,6080000,False,,,0,,T. Camara REBOUND (Off:1 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,622.0,3.0,2.0,1.0,,,,,,,,
624,PT02M18.00S,2026-01-19T04:16:34.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,16.63929040735874,49.754901960784316,1610612757,101,108,2026-01-19T04:16:45Z,6090000,False,1.0,104.0,1,left,MISS D. Avdija 10' fadeaway Shot,[1630166],1610612757.0,POR,fadeaway,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,10.39,Missed,,,,,,,,,,,,,,,,,,
625,PT02M16.00S,2026-01-19T04:16:36.7Z,4,REGULAR,rebound,defensive,[],1642928,,,1610612758,101,108,2026-01-19T04:16:45Z,6100000,False,,,0,,D. Cardwell REBOUND (Off:2 Def:6),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,624.0,8.0,6.0,2.0,,,,,,,,
626,PT02M03.00S,2026-01-19T04:16:51.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203897,88.78120893561103,49.01960784313725,1610612758,101,108,2026-01-19T04:20:15Z,6110000,False,-5.0,53.0,1,right,MISS Z. LaVine driving Layup - blocked,"[203897, 1642270]",1610612758.0,SAC,driving,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,5.32,Missed,,,,,,,,,,,,,,,Clingan,1642270.0,,
631,PT02M03.00S,2026-01-19T04:16:51.3Z,4,REGULAR,block,,[],1642270,,,1610612758,101,108,2026-01-19T04:18:27Z,6112500,False,,,0,,D. Clingan BLOCK (1 BLK),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
630,PT02M03.00S,2026-01-19T04:16:51.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,101,108,2026-01-19T04:23:16Z,6115000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,626.0,,,,,,,,,,,
628,PT02M03.00S,2026-01-19T04:17:13.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,101,108,2026-01-19T04:18:27Z,6130000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT01M52.00S,2026-01-19T04:18:45.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631101,12.302890932982917,48.28431372549019,1610612757,101,110,2026-01-19T04:23:48Z,6150000,False,9.0,63.0,1,left,S. Sharpe 6' driving floating Jump Shot (26 PTS),[1631101],1610612757.0,POR,driving floating,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,6.37,Made,26.0,,,,,,,,,,,,,,,,,
633,PT01M38.00S,2026-01-19T04:19:01.7Z,4,REGULAR,2pt,Jump Shot,[],201942,92.32917214191852,88.48039215686273,1610612758,103,110,2026-01-19T04:19:26Z,6160000,False,192.0,20.0,1,right,D. DeRozan 19' Jump Shot (13 PTS) (M. Monk 2 AST),"[201942, 1628370]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right,19.34,Made,13.0,,,,,,,,,,M. Monk,1628370.0,2.0,,,,,
635,PT01M28.00S,2026-01-19T04:19:45.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,8.09789750328515,45.09803921568628,1610612757,103,112,2026-01-19T04:24:56Z,6180000,False,25.0,24.0,1,left,D. Avdija driving Layup (26 PTS),[1630166],1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,3.4,Made,26.0,,,,,,,,,,,,,,,,,
636,PT01M20.00S,2026-01-19T04:19:56.4Z,4,REGULAR,foul,personal,['2freethrow'],1631101,,,1610612758,103,112,2026-01-19T04:20:06Z,6190000,False,,,0,,S. Sharpe shooting personal FOUL (5 PF) (DeRozan 2 FT),"[1631101, 201942]",1610612757.0,POR,shooting,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,,204059.0,5.0,0.0,DeRozan,201942.0,,,,,,,,,,,,
639,PT01M20.00S,2026-01-19T04:20:24.3Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,104,112,2026-01-19T04:20:24Z,6210000,False,,,0,,D. DeRozan Free Throw 1 of 2 (14 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
640,PT01M20.00S,2026-01-19T04:20:24.3Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,104,112,2026-01-19T04:20:52Z,6220000,False,,,0,,MISS D. DeRozan Free Throw 2 of 2,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
641,PT01M19.00S,2026-01-19T04:20:25.3Z,4,REGULAR,rebound,defensive,[],1642270,,,1610612757,104,112,2026-01-19T04:25:44Z,6230000,False,,,0,,D. Clingan REBOUND (Off:4 Def:13),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,640.0,17.0,13.0,4.0,,,,,,,,
642,PT01M11.00S,2026-01-19T04:20:48.5Z,4,REGULAR,turnover,lost ball,[],1631101,,,1610612757,104,112,2026-01-19T04:20:56Z,6240000,False,,,0,,S. Sharpe lost ball TURNOVER (5 TO),"[1631101, 201566]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,5.0,,,Westbrook,201566.0
643,PT01M11.00S,2026-01-19T04:20:48.5Z,4,REGULAR,steal,,[],201566,,,1610612758,104,112,2026-01-19T04:20:56Z,6250000,False,,,0,,R. Westbrook STEAL (3 STL),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
644,PT01M06.00S,2026-01-19T04:20:54.4Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628370,70.25295663600527,80.88235294117648,1610612758,107,112,2026-01-19T04:27:01Z,6260000,False,154.0,227.0,1,right,M. Monk 27' 3PT step back (23 PTS) (D. DeRozan 7 AST),"[1628370, 201942]",1610612758.0,SAC,step back,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,27.46,Made,23.0,,,,,,,,,,D. DeRozan,201942.0,7.0,,,,,
646,PT00M54.60S,2026-01-19T04:21:13.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,15.062417871222076,53.92156862745098,1610612757,107,112,2026-01-19T04:27:36Z,6280000,False,-20.0,89.0,1,left,MISS S. Sharpe 9' cutting Layup,[1631101],1610612757.0,POR,cutting,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,9.12,Missed,,,,,,,,,,,,,,,,,,
647,PT00M51.20S,2026-01-19T04:21:17.0Z,4,REGULAR,rebound,defensive,[],201942,,,1610612758,107,112,2026-01-19T04:27:36Z,6290000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:1),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,646.0,2.0,1.0,1.0,,,,,,,,
648,PT00M48.30S,2026-01-19T04:21:19.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628370,71.69842312746385,12.745098039215685,1610612758,107,112,2026-01-19T04:28:11Z,6300000,False,-186.0,214.0,1,right,MISS M. Monk 28' running 3PT,[1628370],1610612758.0,SAC,running,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,28.34,Missed,,,,,,,,,,,,,,,,,,
649,PT00M44.90S,2026-01-19T04:21:23.2Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612757,107,112,2026-01-19T04:21:27Z,6310000,False,,,0,,D. Avdija REBOUND (Off:1 Def:7),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,,,,,648.0,8.0,7.0,1.0,,,,,,,,
650,PT00M22.90S,2026-01-19T04:21:45.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631101,16.770696452036795,49.26470588235294,1610612757,107,112,2026-01-19T04:28:48Z,6320000,False,4.0,105.0,1,left,MISS S. Sharpe 10' driving floating Shot,[1631101],1610612757.0,POR,driving floating,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,10.52,Missed,,,,,,,,,,,,,,,,,,
651,PT00M20.30S,2026-01-19T04:21:47.9Z,4,REGULAR,rebound,defensive,[],1642928,,,1610612758,107,112,2026-01-19T04:21:47Z,6330000,False,,,0,,D. Cardwell REBOUND (Off:2 Def:7),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,650.0,9.0,7.0,2.0,,,,,,,,
652,PT00M18.10S,2026-01-19T04:21:51.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630166,,,1610612758,107,112,2026-01-19T04:22:17Z,6340000,False,,,0,,D. Avdija shooting personal FOUL (1 PF) (Westbrook 2 FT),"[1630166, 201566]",1610612757.0,POR,shooting,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,1627526.0,1.0,0.0,Westbrook,201566.0,,,,,,,,,,,,
654,PT00M18.10S,2026-01-19T04:22:35.0Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],201566,,,1610612758,107,112,2026-01-19T04:22:35Z,6360000,False,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
655,PT00M18.10S,2026-01-19T04:22:35.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,107,112,2026-01-19T04:22:35Z,6370000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,654.0,,,,,,,,,,,
656,PT00M18.10S,2026-01-19T04:22:42.1Z,4,REGULAR,substitution,out,[],1642928,,,1610612758,107,112,2026-01-19T04:22:50Z,6380000,False,,,0,,SUB out: D. Cardwell,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M18.10S,2026-01-19T04:22:42.1Z,4,REGULAR,substitution,in,[],203471,,,1610612758,107,112,2026-01-19T04:22:50Z,6390000,False,,,0,,SUB in: D. Schröder,[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT00M18.10S,2026-01-19T04:22:35.0Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],201566,,,1610612758,108,112,2026-01-19T04:30:06Z,6400000,False,,,0,,R. Westbrook Free Throw 2 of 2 (21 PTS),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
659,PT00M16.20S,2026-01-19T04:23:08.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201566,,,1610612757,108,112,2026-01-19T04:23:34Z,6410000,False,,,0,,R. Westbrook take personal FOUL (2 PF) (Avdija 2 FT),"[201566, 1630166]",1610612758.0,SAC,take,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Left,,,,204059.0,2.0,0.0,Avdija,1630166.0,,,,,,,,,,,,
661,PT00M16.20S,2026-01-19T04:23:39.6Z,4,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,108,113,2026-01-19T04:23:39Z,6430000,False,,,0,,D. Avdija Free Throw 1 of 2 (27 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
662,PT00M16.20S,2026-01-19T04:23:42.0Z,4,REGULAR,substitution,out,[],203471,,,1610612757,108,113,2026-01-19T04:23:50Z,6440000,False,,,0,,SUB out: D. Schröder,[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M16.20S,2026-01-19T04:23:42.0Z,4,REGULAR,substitution,in,[],1642928,,,1610612757,108,113,2026-01-19T04:23:50Z,6450000,False,,,0,,SUB in: D. Cardwell,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M16.20S,2026-01-19T04:23:59.5Z,4,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,108,114,2026-01-19T04:23:59Z,6460000,False,,,0,,D. Avdija Free Throw 2 of 2 (28 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
665,PT00M16.20S,2026-01-19T04:24:02.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,108,114,2026-01-19T04:24:02Z,6470000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M16.20S,2026-01-19T04:24:12.6Z,4,REGULAR,substitution,out,[],1642270,,,1610612758,108,114,2026-01-19T04:25:31Z,6480000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M16.20S,2026-01-19T04:24:12.6Z,4,REGULAR,substitution,in,[],1641712,,,1610612758,108,114,2026-01-19T04:25:31Z,6490000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M13.60S,2026-01-19T04:25:41.0Z,4,REGULAR,3pt,Jump Shot,[],203897,64.07687253613666,50.98039215686274,1610612758,108,114,2026-01-19T04:31:00Z,6500000,False,5.0,285.0,1,right,MISS Z. LaVine 28' pullup 3PT,[203897],1610612758.0,SAC,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,28.52,Missed,,,,,,,,,,,,,,,,,,
669,PT00M09.90S,2026-01-19T04:25:49.3Z,4,REGULAR,rebound,defensive,[],1631101,,,1610612757,108,114,2026-01-19T04:25:49Z,6510000,False,,,0,,S. Sharpe REBOUND (Off:2 Def:5),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,,,,668.0,7.0,5.0,2.0,,,,,,,,
670,PT00M09.90S,2026-01-19T04:25:50.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201942,,,1610612757,108,114,2026-01-19T04:26:08Z,6520000,False,,,0,,D. DeRozan take personal FOUL (4 PF) (Sharpe 2 FT),"[201942, 1631101]",1610612758.0,SAC,take,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Center,,,,1627526.0,4.0,0.0,Sharpe,1631101.0,,,,,,,,,,,,
672,PT00M09.90S,2026-01-19T04:26:16.2Z,4,REGULAR,freethrow,1 of 2,[],1631101,,,1610612757,108,115,2026-01-19T04:26:16Z,6540000,False,,,0,,S. Sharpe Free Throw 1 of 2 (27 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
673,PT00M09.90S,2026-01-19T04:26:16.2Z,4,REGULAR,freethrow,2 of 2,[],1631101,,,1610612757,108,115,2026-01-19T04:31:42Z,6550000,False,,,0,,MISS S. Sharpe Free Throw 2 of 2,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
674,PT00M08.80S,2026-01-19T04:26:17.3Z,4,REGULAR,rebound,defensive,[],1642928,,,1610612758,108,115,2026-01-19T04:31:42Z,6560000,False,,,0,,D. Cardwell REBOUND (Off:2 Def:8),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,673.0,10.0,8.0,2.0,,,,,,,,
675,PT00M03.60S,2026-01-19T04:26:41.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201566,89.96386333771353,50.0,1610612758,110,115,2026-01-19T04:32:25Z,6570000,False,0.0,42.0,1,right,R. Westbrook driving DUNK (23 PTS),[201566],1610612758.0,SAC,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,4.18,Made,23.0,,,,,,,,,,,,,,,,,
677,PT00M01.00S,2026-01-19T04:26:57.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642928,,,1610612757,110,115,2026-01-19T04:27:28Z,6590000,False,,,0,,D. Cardwell take personal FOUL (6 PF) (Avdija 2 FT),"[1642928, 1630166]",1610612758.0,SAC,take,,,Cardwell,D. Cardwell,,,,,Mid-Range,8-16 Left,,,,200833.0,6.0,0.0,Avdija,1630166.0,,,,,,,,,,,,
679,PT00M01.00S,2026-01-19T04:27:09.9Z,4,REGULAR,substitution,out,[],1642928,,,1610612757,110,115,2026-01-19T04:27:14Z,6610000,False,,,0,,SUB out: D. Cardwell,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M01.00S,2026-01-19T04:27:09.9Z,4,REGULAR,substitution,in,[],1642875,,,1610612757,110,115,2026-01-19T04:27:14Z,6620000,False,,,0,,SUB in: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT00M01.00S,2026-01-19T04:27:21.6Z,4,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,110,116,2026-01-19T04:27:21Z,6630000,False,,,0,,D. Avdija Free Throw 1 of 2 (29 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,29.0,,,,,,,,,,,,,,,,,
683,PT00M01.00S,2026-01-19T04:27:36.2Z,4,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,110,117,2026-01-19T04:27:36Z,6640000,False,,,0,,D. Avdija Free Throw 2 of 2 (30 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
684,PT00M00.00S,2026-01-19T04:27:47.7Z,4,REGULAR,period,end,[],0,,,1610612758,110,117,2026-01-19T04:27:47Z,6650000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M00.00S,2026-01-19T04:27:56.9Z,4,REGULAR,game,end,[],0,,,0,110,117,2026-01-19T04:27:56Z,6660000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
