actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
164,PT11M36.00S,2025-12-27T22:34:38.1Z,2,REGULAR,rebound,offensive,[],1642928,,,1610612758,31,23,2025-12-27T22:34:38Z,1610000,False,,,0,,D. Cardwell REBOUND (Off:2 Def:1),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,163.0,3.0,1.0,2.0,,
165,PT11M36.00S,2025-12-27T22:34:38.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642928,6.258212877792378,49.754901960784316,1610612758,31,23,2025-12-27T22:44:41Z,1620000,False,1.0,6.0,1,left,MISS D. Cardwell putback Layup - blocked,"[1642928, 1629023]",1610612758.0,SAC,putback,,,Cardwell,D. Cardwell,,,,,Restricted Area,0-8 Center,,,,,,,,,0.64,Missed,,,,,,,,,Washington,1629023.0
166,PT11M36.00S,2025-12-27T22:34:38.8Z,2,REGULAR,block,,[],1629023,,,1610612758,31,23,2025-12-27T22:34:40Z,1630000,False,,,0,,P. Washington BLOCK (1 BLK),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
167,PT11M36.00S,2025-12-27T22:34:38.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,31,23,2025-12-27T22:34:52Z,1640000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,165.0,,,,,
170,PT11M16.00S,2025-12-27T22:35:26.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,90.09526938239159,44.11764705882353,1610612742,31,23,2025-12-27T22:35:32Z,1670000,False,-29.0,41.0,1,right,MISS D. Russell driving Layup,[1626156],1610612742.0,DAL,driving,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,5.01,Missed,,,,,,,,,,
171,PT11M14.00S,2025-12-27T22:35:28.9Z,2,REGULAR,rebound,defensive,[],1642928,,,1610612758,31,23,2025-12-27T22:35:32Z,1680000,False,,,0,,D. Cardwell REBOUND (Off:2 Def:2),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,170.0,4.0,2.0,2.0,,
172,PT11M06.00S,2025-12-27T22:35:37.8Z,2,REGULAR,turnover,lost ball,[],1628370,,,1610612758,31,23,2025-12-27T22:35:46Z,1690000,False,,,0,,M. Monk lost ball TURNOVER (1 TO),"[1628370, 1629655]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,1.0,Gafford,1629655.0,,,,,,,,,,,,
173,PT11M06.00S,2025-12-27T22:35:37.8Z,2,REGULAR,steal,,[],1629655,,,1610612742,31,23,2025-12-27T22:41:13Z,1700000,False,,,0,,D. Gafford STEAL (1 STL),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
174,PT10M59.00S,2025-12-27T22:35:44.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628997,89.70105124835742,46.81372549019608,1610612742,31,23,2025-12-27T22:47:04Z,1710000,False,-16.0,44.0,1,right,MISS C. Martin running finger roll Layup,[1628997],1610612742.0,DAL,running finger roll,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,4.71,Missed,,,,,,,,,,
175,PT10M57.00S,2025-12-27T22:35:46.3Z,2,REGULAR,rebound,defensive,[],1642928,,,1610612758,31,23,2025-12-27T22:47:04Z,1720000,False,,,0,,D. Cardwell REBOUND (Off:2 Def:3),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,174.0,5.0,3.0,2.0,,
176,PT10M51.00S,2025-12-27T22:35:51.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642363,5.075558475689881,49.50980392156863,1610612758,31,23,2025-12-27T22:47:39Z,1730000,False,2.0,-5.0,1,left,MISS N. Clifford driving Layup - blocked,"[1642363, 1629655]",1610612758.0,SAC,driving,,,Clifford,N. Clifford,,,,,Restricted Area,0-8 Center,,,,,,,,,0.54,Missed,,,,,,,,,Gafford,1629655.0
177,PT10M51.00S,2025-12-27T22:35:51.4Z,2,REGULAR,block,,[],1629655,,,1610612758,31,23,2025-12-27T22:35:53Z,1740000,False,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
178,PT10M48.00S,2025-12-27T22:35:54.4Z,2,REGULAR,rebound,defensive,[],202691,,,1610612742,31,23,2025-12-27T22:36:03Z,1750000,False,,,0,,K. Thompson REBOUND (Off:0 Def:3),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,176.0,3.0,3.0,0.0,,
179,PT10M47.00S,2025-12-27T22:35:59.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,88.51839684625493,5.392156862745098,1610612742,31,23,2025-12-27T22:48:53Z,1760000,False,-223.0,55.0,1,right,MISS D. Russell running 3PT,[1626156],1610612742.0,DAL,running,,,Russell,D. Russell,,,,,Left Corner 3,24+ Left,,,,,,,,,22.98,Missed,,,,,,,,,,
180,PT10M45.00S,2025-12-27T22:36:01.7Z,2,REGULAR,rebound,defensive,[],1642363,,,1610612758,31,23,2025-12-27T22:48:35Z,1770000,False,,,0,,N. Clifford REBOUND (Off:0 Def:3),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,179.0,3.0,3.0,0.0,,
181,PT10M37.00S,2025-12-27T22:36:06.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642363,29.517082785808146,27.205882352941174,1610612758,31,23,2025-12-27T22:48:31Z,1780000,False,114.0,225.0,1,left,MISS N. Clifford 25' running pullup 3PT,[1642363],1610612758.0,SAC,running pullup,,,Clifford,N. Clifford,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.22,Missed,,,,,,,,,,
182,PT10M34.00S,2025-12-27T22:36:09.0Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612742,31,23,2025-12-27T22:36:12Z,1790000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,181.0,1.0,1.0,0.0,,
183,PT10M24.00S,2025-12-27T22:36:19.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629023,92.72339027595268,52.20588235294118,1610612742,31,25,2025-12-27T22:36:29Z,1800000,False,11.0,16.0,1,right,P. Washington driving DUNK (6 PTS) (C. Martin 1 AST),"[1629023, 1628997]",1610612742.0,DAL,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,1.93,Made,6.0,C. Martin,1628997.0,1.0,,,,,,
184,PT10M11.00S,2025-12-27T22:36:31.8Z,2,REGULAR,3pt,Jump Shot,[],203926,27.54599211563732,23.774509803921568,1610612758,34,25,2025-12-27T22:36:38Z,1810000,False,131.0,206.0,1,left,D. McDermott 24' 3PT  (3 PTS) (D. Schröder 3 AST),"[203926, 203471]",1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,,,,,,,,,24.45,Made,3.0,D. Schröder,203471.0,3.0,,,,,,
186,PT09M57.00S,2025-12-27T22:36:46.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,87.33574244415243,46.32352941176471,1610612742,34,27,2025-12-27T22:49:33Z,1830000,False,-18.0,67.0,1,right,K. Thompson 6' driving floating bank Jump Shot (5 PTS) (D. Russell 3 AST),"[202691, 1626156]",1610612742.0,DAL,driving floating bank,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,6.9,Made,5.0,D. Russell,1626156.0,3.0,,,,,,
187,PT09M42.00S,2025-12-27T22:37:00.6Z,2,REGULAR,2pt,Jump Shot,[],203471,12.434296977660972,30.88235294117647,1610612758,36,27,2025-12-27T22:49:56Z,1840000,False,96.0,64.0,1,left,D. Schröder 11' driving floating bank Jump Shot (2 PTS),[203471],1610612758.0,SAC,driving floating bank,,,Schröder,D. Schröder,,,,,Mid-Range,8-16 Right,,,,,,,,,11.53,Made,2.0,,,,,,,,,
188,PT09M34.00S,2025-12-27T22:37:12.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,87.72996057818659,48.77450980392157,1610612742,36,27,2025-12-27T22:50:49Z,1850000,False,-6.0,63.0,1,right,MISS P. Washington 6' driving finger roll Layup,[1629023],1610612742.0,DAL,driving finger roll,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,6.31,Missed,,,,,,,,,,
189,PT09M33.00S,2025-12-27T22:37:13.9Z,2,REGULAR,rebound,offensive,[],1629655,,,1610612742,36,27,2025-12-27T22:50:49Z,1860000,False,,,0,,D. Gafford REBOUND (Off:1 Def:2),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,188.0,3.0,2.0,1.0,,
190,PT09M33.00S,2025-12-27T22:37:15.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629655,94.40999984741211,50.0,1610612742,36,29,2025-12-27T22:50:55Z,1870000,False,0.0,0.0,1,right,D. Gafford tip Layup (6 PTS),[1629655],1610612742.0,DAL,tip,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,0.0,Made,6.0,,,,,,,,,
192,PT09M14.00S,2025-12-27T22:37:29.2Z,2,REGULAR,3pt,Jump Shot,[],203926,20.97568988173456,89.70588235294117,1610612758,39,29,2025-12-27T22:37:34Z,1890000,False,-199.0,145.0,1,left,D. McDermott 24' 3PT  (6 PTS) (D. Cardwell 1 AST),"[203926, 1642928]",1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,,,,,,,,,24.56,Made,6.0,D. Cardwell,1642928.0,1.0,,,,,,
194,PT09M01.00S,2025-12-27T22:37:41.7Z,2,REGULAR,2pt,Jump Shot,[],1626156,81.8166885676741,31.372549019607842,1610612742,39,31,2025-12-27T22:37:46Z,1910000,False,-93.0,118.0,1,right,D. Russell 15' pullup Jump Shot (4 PTS),[1626156],1610612742.0,DAL,pullup,,,Russell,D. Russell,,,,,Mid-Range,8-16 Left,,,,,,,,,15.06,Made,4.0,,,,,,,,,
195,PT08M41.00S,2025-12-27T22:38:01.5Z,2,REGULAR,2pt,Jump Shot,[],203471,21.50131406044678,60.5392156862745,1610612758,41,31,2025-12-27T22:51:28Z,1920000,False,-53.0,150.0,1,left,D. Schröder 15' step back Jump Shot (4 PTS),[203471],1610612758.0,SAC,step back,,,Schröder,D. Schröder,,,,,Mid-Range,8-16 Center,,,,,,,,,15.86,Made,4.0,,,,,,,,,
196,PT08M16.00S,2025-12-27T22:38:26.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,86.41590013140605,56.372549019607845,1610612742,41,31,2025-12-27T22:51:42Z,1930000,False,32.0,75.0,1,right,MISS K. Thompson 8' driving floating bank Shot,[202691],1610612742.0,DAL,driving floating bank,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,8.17,Missed,,,,,,,,,,
197,PT08M15.00S,2025-12-27T22:38:27.6Z,2,REGULAR,rebound,offensive,[],202691,,,1610612742,41,31,2025-12-27T22:38:32Z,1940000,False,,,0,,K. Thompson REBOUND (Off:1 Def:3),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,196.0,4.0,3.0,1.0,,
198,PT08M14.00S,2025-12-27T22:38:28.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202691,91.5407358738502,54.166666666666664,1610612742,41,31,2025-12-27T22:51:57Z,1950000,False,21.0,27.0,1,right,MISS K. Thompson putback Layup,[202691],1610612742.0,DAL,putback,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,3.41,Missed,,,,,,,,,,
199,PT08M13.00S,2025-12-27T22:38:29.6Z,2,REGULAR,rebound,defensive,[],1642363,,,1610612758,41,31,2025-12-27T22:38:35Z,1960000,False,,,0,,N. Clifford REBOUND (Off:0 Def:4),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,198.0,4.0,4.0,0.0,,
200,PT08M06.00S,2025-12-27T22:38:38.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,4.02431011826544,52.450980392156865,1610612758,43,31,2025-12-27T22:38:55Z,1970000,False,-12.0,-15.0,1,left,M. Monk driving Layup (2 PTS),[1628370],1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.92,Made,2.0,,,,,,,,,
201,PT08M06.00S,2025-12-27T22:38:47.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,43,31,2025-12-27T22:38:47Z,1980000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M06.00S,2025-12-27T22:40:42.9Z,2,REGULAR,substitution,out,[],1642928,,,1610612742,43,31,2025-12-27T22:41:32Z,1990000,False,,,0,,SUB out: D. Cardwell,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M06.00S,2025-12-27T22:40:42.9Z,2,REGULAR,substitution,out,[],1626156,,,1610612742,43,31,2025-12-27T22:41:32Z,2000000,False,,,0,,SUB out: D. Russell,[1626156],1610612742.0,DAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M06.00S,2025-12-27T22:40:42.9Z,2,REGULAR,substitution,out,[],1629023,,,1610612742,43,31,2025-12-27T22:41:32Z,2010000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M06.00S,2025-12-27T22:40:42.9Z,2,REGULAR,substitution,out,[],1629655,,,1610612742,43,31,2025-12-27T22:41:32Z,2020000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M06.00S,2025-12-27T22:40:42.9Z,2,REGULAR,substitution,in,[],1642875,,,1610612742,43,31,2025-12-27T22:41:32Z,2030000,False,,,0,,SUB in: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M06.00S,2025-12-27T22:40:42.9Z,2,REGULAR,substitution,in,[],203939,,,1610612742,43,31,2025-12-27T22:41:32Z,2040000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M06.00S,2025-12-27T22:40:42.9Z,2,REGULAR,substitution,in,[],1642843,,,1610612742,43,31,2025-12-27T22:41:32Z,2050000,False,,,0,,SUB in: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M06.00S,2025-12-27T22:40:42.9Z,2,REGULAR,substitution,in,[],1642948,,,1610612742,43,31,2025-12-27T22:41:32Z,2060000,False,,,0,,SUB in: R. Nembhard,[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M52.00S,2025-12-27T22:41:52.8Z,2,REGULAR,foul,personal,[],203471,,,1610612742,43,31,2025-12-27T22:42:03Z,2070000,False,,,0,,D. Schröder personal FOUL (1 PF),"[203471, 1642948]",1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),8-16 Center,1146.0,1.0,0.0,Nembhard,1642948.0,,,,,,,,,,,,,,,
214,PT07M44.00S,2025-12-27T22:42:16.5Z,2,REGULAR,2pt,Jump Shot,[],202691,74.19513797634691,29.166666666666668,1610612742,43,31,2025-12-27T22:42:26Z,2090000,False,-104.0,190.0,1,right,MISS K. Thompson 21' fadeaway Shot,[202691],1610612742.0,DAL,fadeaway,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,21.68,Missed,,,,,,,,,,
215,PT07M41.00S,2025-12-27T22:42:19.5Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,43,31,2025-12-27T22:42:26Z,2100000,False,,,0,,D. Powell REBOUND (Off:1 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,214.0,1.0,0.0,1.0,,
216,PT07M32.00S,2025-12-27T22:42:29.3Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1642948,74.58935611038108,28.186274509803923,1610612742,43,31,2025-12-27T22:53:06Z,2110000,False,-109.0,186.0,1,right,MISS R. Nembhard 21' step back Shot,[1642948],1610612742.0,DAL,step back,,,Nembhard,R. Nembhard,,,,,Mid-Range,16-24 Left Center,,,,,,,,,21.6,Missed,,,,,,,,,,
217,PT07M31.00S,2025-12-27T22:42:30.3Z,2,REGULAR,rebound,defensive,[],1628370,,,1610612758,43,31,2025-12-27T22:53:16Z,2120000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,216.0,1.0,1.0,0.0,,
218,PT07M19.00S,2025-12-27T22:42:42.4Z,2,REGULAR,2pt,Jump Shot,[],1628370,16.113666228646515,29.65686274509804,1610612758,45,31,2025-12-27T22:53:47Z,2130000,False,102.0,99.0,1,left,M. Monk 14' step back Jump Shot (4 PTS),[1628370],1610612758.0,SAC,step back,,,Monk,M. Monk,,,,,Mid-Range,8-16 Right,,,,,,,,,14.19,Made,4.0,,,,,,,,,
219,PT07M05.00S,2025-12-27T22:42:57.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,79.97700394218134,41.66666666666667,1610612742,45,31,2025-12-27T22:53:57Z,2140000,False,-42.0,136.0,1,right,MISS K. Thompson 14' driving floating Shot,[202691],1610612742.0,DAL,driving floating,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,14.2,Missed,,,,,,,,,,
220,PT07M03.00S,2025-12-27T22:42:59.5Z,2,REGULAR,rebound,defensive,[],203926,,,1610612758,45,31,2025-12-27T22:57:12Z,2150000,False,,,0,,D. McDermott REBOUND (Off:0 Def:1),[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,219.0,1.0,1.0,0.0,,
221,PT06M58.00S,2025-12-27T22:43:03.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1642363,5.732588699080158,52.20588235294118,1610612758,47,31,2025-12-27T22:43:11Z,2160000,False,-11.0,1.0,1,left,N. Clifford running alley-oop DUNK (2 PTS) (M. Monk 1 AST),"[1642363, 1628370]",1610612758.0,SAC,running alley-oop,,,Clifford,N. Clifford,,,,,Restricted Area,0-8 Center,,,,,,,,,1.11,Made,2.0,M. Monk,1628370.0,1.0,,,,,,
223,PT06M38.00S,2025-12-27T22:43:22.8Z,2,REGULAR,turnover,bad pass,[],1642948,,,1610612742,47,31,2025-12-27T22:43:25Z,2180000,False,,,0,,R. Nembhard bad pass TURNOVER (1 TO),"[1642948, 1628370]",1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,1.0,Monk,1628370.0,,,,,,,,,,,,
224,PT06M38.00S,2025-12-27T22:43:22.8Z,2,REGULAR,steal,,[],1628370,,,1610612758,47,31,2025-12-27T22:43:24Z,2190000,False,,,0,,M. Monk STEAL (1 STL),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
225,PT06M34.00S,2025-12-27T22:43:27.2Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203926,20.05584756898817,8.823529411764707,1610612758,47,31,2025-12-27T22:55:24Z,2200000,False,206.0,136.0,1,left,MISS D. McDermott 24' running 3PT,[203926],1610612758.0,SAC,running,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,,,,,,,,,24.68,Missed,,,,,,,,,,
226,PT06M32.00S,2025-12-27T22:43:29.2Z,2,REGULAR,rebound,defensive,[],203939,,,1610612742,47,31,2025-12-27T22:55:24Z,2210000,False,,,0,,D. Powell REBOUND (Off:1 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,225.0,2.0,1.0,1.0,,
227,PT06M23.00S,2025-12-27T22:43:40.8Z,2,REGULAR,foul,offensive,[],1642843,,,1610612742,47,31,2025-12-27T22:43:48Z,2220000,False,,,0,,C. Flagg charge offensive FOUL (2 PF),"[1642843, 1642363]",1610612742.0,DAL,charge,,,Flagg,C. Flagg,,,,,Mid-Range,8-16 Left,1146.0,2.0,0.0,Clifford,1642363.0,,,,,,,,,,,,,,,
229,PT06M23.00S,2025-12-27T22:43:40.8Z,2,REGULAR,turnover,offensive foul,[],1642843,,,1610612742,47,31,2025-12-27T22:43:40Z,2240000,False,,,0,,C. Flagg offensive foul TURNOVER (3 TO),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Mid-Range,8-16 Left,1146.0,,,,,3.0,,,,,,,,,,,,,,
231,PT06M23.00S,2025-12-27T22:43:48.8Z,2,REGULAR,substitution,out,[],1628997,,,1610612758,47,31,2025-12-27T22:44:06Z,2250000,False,,,0,,SUB out: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M23.00S,2025-12-27T22:43:48.8Z,2,REGULAR,substitution,out,[],202691,,,1610612758,47,31,2025-12-27T22:44:06Z,2260000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M23.00S,2025-12-27T22:43:48.8Z,2,REGULAR,substitution,in,[],1630230,,,1610612758,47,31,2025-12-27T22:44:06Z,2270000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M23.00S,2025-12-27T22:43:48.8Z,2,REGULAR,substitution,in,[],1631108,,,1610612758,47,31,2025-12-27T22:44:06Z,2280000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M15.00S,2025-12-27T22:44:14.0Z,2,REGULAR,foul,personal,[],1642948,,,1610612758,47,31,2025-12-27T22:44:27Z,2290000,False,,,0,,R. Nembhard personal FOUL (2 PF),"[1642948, 1628370]",1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,Mid-Range,8-16 Right,1626301.0,2.0,0.0,Monk,1628370.0,,,,,,,,,,,,,,,
238,PT06M08.00S,2025-12-27T22:44:34.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628370,6.389618922470433,95.34313725490196,1610612758,47,31,2025-12-27T22:44:40Z,2310000,False,-227.0,8.0,1,left,MISS M. Monk 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Left Corner 3,24+ Left,,,,,,,,,22.68,Missed,,,,,,,,,,
239,PT06M04.00S,2025-12-27T22:44:38.9Z,2,REGULAR,rebound,defensive,[],1631108,,,1610612742,47,31,2025-12-27T22:44:40Z,2320000,False,,,0,,M. Christie REBOUND (Off:0 Def:2),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,238.0,2.0,2.0,0.0,,
240,PT05M57.00S,2025-12-27T22:44:46.4Z,2,REGULAR,foul,personal,['2freethrow'],1642875,,,1610612742,47,31,2025-12-27T22:46:25Z,2330000,False,,,0,,M. Raynaud shooting personal FOUL (1 PF) (Marshall 2 FT),"[1642875, 1630230]",1610612758.0,SAC,shooting,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),8-16 Center,1628171.0,1.0,0.0,Marshall,1630230.0,,,,,,,,,,,,,,,
242,PT05M57.00S,2025-12-27T22:45:10.7Z,2,REGULAR,freethrow,1 of 2,[],1630230,,,1610612742,47,32,2025-12-27T22:57:16Z,2346250,False,,,0,,N. Marshall Free Throw 1 of 2 (3 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,Made,3.0,,,,,,,,,
326,PT05M57.00S,2025-12-27T22:45:30.6Z,2,REGULAR,substitution,out,[],1642363,,,1610612742,47,32,2025-12-27T22:57:47Z,2347812,False,,,0,,SUB out: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT05M57.00S,2025-12-27T22:45:30.6Z,2,REGULAR,substitution,out,[],203471,,,1610612742,47,32,2025-12-27T22:57:47Z,2348593,False,,,0,,SUB out: D. Schröder,[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT05M57.00S,2025-12-27T22:45:30.6Z,2,REGULAR,substitution,in,[],201942,,,1610612742,47,32,2025-12-27T22:57:47Z,2348984,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT05M57.00S,2025-12-27T22:45:30.6Z,2,REGULAR,substitution,in,[],201566,,,1610612742,47,32,2025-12-27T22:57:47Z,2349179,False,,,0,,SUB in: R. Westbrook,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M57.00S,2025-12-27T22:45:10.7Z,2,REGULAR,freethrow,2 of 2,[],1630230,,,1610612742,47,33,2025-12-27T22:57:16Z,2349375,False,,,0,,N. Marshall Free Throw 2 of 2 (4 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,Made,4.0,,,,,,,,,
