actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
332,PT10M17.00S,2026-01-05T03:23:35.5Z,3,REGULAR,2pt,Jump Shot,[],201942,79.58278580814718,70.83333333333334,1610612758,46,64,2026-01-05T03:23:44Z,3270000,False,104.0,139.0,1,right,MISS D. DeRozan 17' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,,,,17.4,Missed,,,,,,,,,,,,,,,
333,PT10M16.00S,2026-01-05T03:23:36.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,46,64,2026-01-05T03:23:44Z,3280000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,332.0,,,,,,,,,,
335,PT09M53.00S,2026-01-05T03:24:07.9Z,3,REGULAR,turnover,lost ball,[],1631157,,,1610612749,46,64,2026-01-05T03:24:12Z,3300000,False,,,0,,R. Rollins lost ball TURNOVER (1 TO),"[1631157, 1630173]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Mid-Range,16-24 Left Center,1.0,Achiuwa,1630173.0,,,,,,,,,,,,,,,,,
336,PT09M53.00S,2026-01-05T03:24:07.9Z,3,REGULAR,steal,,[],1630173,,,1610612758,46,64,2026-01-05T03:24:11Z,3310000,False,,,0,,P. Achiuwa STEAL (2 STL),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
337,PT09M32.00S,2026-01-05T03:24:28.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],201942,69.20170827858082,52.20588235294118,1610612758,46,64,2026-01-05T03:24:34Z,3320000,False,11.0,237.0,1,right,MISS D. DeRozan 23' Jump Shot,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,,,,23.73,Missed,,,,,,,,,,,,,,,
338,PT09M30.00S,2026-01-05T03:24:30.5Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612749,46,64,2026-01-05T03:26:52Z,3330000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:2),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,337.0,,,,,,2.0,2.0,0.0,,
339,PT09M29.00S,2026-01-05T03:24:35.7Z,3,REGULAR,foul,personal,['2freethrow'],201942,,,1610612749,46,64,2026-01-05T03:24:51Z,3340000,False,,,0,,D. DeRozan shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[201942, 203507]",1610612758.0,SAC,shooting,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1201.0,2.0,0.0,Antetokounmpo,203507.0,,,,,
341,PT09M29.00S,2026-01-05T03:25:15.4Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203507,,,1610612749,46,65,2026-01-05T03:25:15Z,3360000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (18 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,
342,PT09M29.00S,2026-01-05T03:25:35.3Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203507,,,1610612749,46,66,2026-01-05T03:25:35Z,3370000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (19 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,
343,PT09M17.00S,2026-01-05T03:25:47.4Z,3,REGULAR,2pt,Jump Shot,[],1631099,79.188567674113,74.50980392156863,1610612758,48,66,2026-01-05T03:25:53Z,3380000,False,123.0,143.0,1,right,K. Murray 18' Jump Shot (12 PTS) (R. Westbrook 2 AST),"[1631099, 201566]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Right Center,,,,18.84,Made,12.0,R. Westbrook,201566.0,2.0,,,,,,,,,,,
345,PT08M58.00S,2026-01-05T03:26:07.0Z,3,REGULAR,2pt,Jump Shot,[],203507,21.369908015768726,39.950980392156865,1610612749,48,66,2026-01-05T03:26:15Z,3400000,False,50.0,148.0,1,left,MISS G. Antetokounmpo 15' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Center,,,,15.67,Missed,,,,,,,,,,,,,,,
346,PT08M57.00S,2026-01-05T03:26:08.0Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612758,48,66,2026-01-05T03:28:43Z,3410000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:3),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Center,,,,,,,,,,345.0,,,,,,3.0,3.0,0.0,,
347,PT08M42.00S,2026-01-05T03:26:22.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,87.33574244415243,38.72549019607843,1610612758,48,66,2026-01-05T03:29:20Z,3420000,False,-56.0,67.0,1,right,MISS R. Westbrook 8' pullup bank Shot,[201566],1610612758.0,SAC,pullup bank,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Left,,,,8.72,Missed,,,,,,,,,,,,,,,
348,PT08M41.00S,2026-01-05T03:26:23.8Z,3,REGULAR,rebound,defensive,[],1631157,,,1610612749,48,66,2026-01-05T03:29:34Z,3430000,False,,,0,,R. Rollins REBOUND (Off:0 Def:2),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,347.0,,,,,,2.0,2.0,0.0,,
349,PT08M35.00S,2026-01-05T03:26:30.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631157,9.543363994743759,39.46078431372549,1610612749,48,66,2026-01-05T03:30:40Z,3440000,False,53.0,37.0,1,left,MISS R. Rollins 6' running Layup,[1631157],1610612749.0,MIL,running,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),0-8 Center,,,,6.45,Missed,,,,,,,,,,,,,,,
350,PT08M34.00S,2026-01-05T03:26:31.3Z,3,REGULAR,rebound,offensive,[],203507,,,1610612749,48,66,2026-01-05T03:30:40Z,3450000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,349.0,,,,,,8.0,7.0,1.0,,
351,PT08M33.00S,2026-01-05T03:26:33.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203507,7.046649145860711,52.69607843137255,1610612749,48,68,2026-01-05T03:30:53Z,3460000,False,-13.0,14.0,1,left,G. Antetokounmpo putback Layup (21 PTS),[203507],1610612749.0,MIL,putback,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,1.92,Made,21.0,,,,,,,,,,,,,,
352,PT08M11.00S,2026-01-05T03:26:53.7Z,3,REGULAR,3pt,Jump Shot,[],1631099,75.3777923784494,14.215686274509803,1610612758,48,68,2026-01-05T03:26:58Z,3470000,False,-179.0,179.0,1,right,MISS K. Murray 25' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,25.3,Missed,,,,,,,,,,,,,,,
353,PT08M08.00S,2026-01-05T03:26:56.7Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612749,48,68,2026-01-05T03:26:58Z,3480000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:3),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,352.0,,,,,,3.0,3.0,0.0,,
354,PT08M05.00S,2026-01-05T03:27:08.7Z,3,REGULAR,foul,personal,[],1630173,,,1610612749,48,68,2026-01-05T03:27:49Z,3490000,False,,,0,,P. Achiuwa personal FOUL (2 PF),"[1630173, 203507]",1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202007.0,2.0,0.0,Antetokounmpo,203507.0,,,,,
356,PT08M01.00S,2026-01-05T03:27:43.3Z,3,REGULAR,3pt,Jump Shot,[],1631157,18.610381077529567,93.13725490196079,1610612749,48,71,2026-01-05T03:27:51Z,3510000,False,-216.0,122.0,1,left,R. Rollins 24' 3PT  (8 PTS) (G. Antetokounmpo 1 AST),"[1631157, 203507]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,,,,24.8,Made,8.0,G. Antetokounmpo,203507.0,1.0,,,,,,,,,,,
403,PT07M43.00S,2026-01-05T03:27:53.4Z,3,REGULAR,turnover,lost ball,[],201942,,,1610612758,48,71,2026-01-05T03:36:14Z,3532500,False,,,0,,D. DeRozan lost ball TURNOVER (2 TO),"[201942, 1629645]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,2.0,Porter Jr.,1629645.0,,,,,,,,,,,,,,,,,
404,PT07M43.00S,2026-01-05T03:27:53.4Z,3,REGULAR,steal,,[],1629645,,,1610612749,48,71,2026-01-05T03:36:25Z,3538750,False,,,0,,K. Porter Jr. STEAL (2 STL),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
360,PT07M38.00S,2026-01-05T03:28:06.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1631157,5.995400788436268,52.69607843137255,1610612749,48,73,2026-01-05T03:36:20Z,3550000,False,-13.0,4.0,1,left,R. Rollins running Layup (10 PTS) (K. Porter Jr. 6 AST),"[1631157, 1629645]",1610612749.0,MIL,running,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,,,,1.41,Made,10.0,K. Porter Jr.,1629645.0,6.0,,,,,,,,,,,
362,PT07M38.00S,2026-01-05T03:28:22.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,48,73,2026-01-05T03:28:22Z,3570000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT07M38.00S,2026-01-05T03:30:04.4Z,3,REGULAR,substitution,out,[],1642875,,,1610612758,48,73,2026-01-05T03:31:13Z,3580000,False,,,0,,SUB out: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT07M38.00S,2026-01-05T03:30:04.4Z,3,REGULAR,substitution,out,[],1630173,,,1610612758,48,73,2026-01-05T03:31:13Z,3590000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT07M38.00S,2026-01-05T03:30:04.4Z,3,REGULAR,substitution,in,[],1629234,,,1610612758,48,73,2026-01-05T03:31:13Z,3600000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT07M38.00S,2026-01-05T03:30:04.4Z,3,REGULAR,substitution,in,[],203897,,,1610612758,48,73,2026-01-05T03:31:13Z,3610000,False,,,0,,SUB in: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT07M20.00S,2026-01-05T03:31:28.6Z,3,REGULAR,3pt,Jump Shot,[],201566,68.15045992115637,29.166666666666668,1610612758,51,73,2026-01-05T03:31:35Z,3620000,False,-104.0,247.0,1,right,R. Westbrook 26' 3PT  (9 PTS) (Z. LaVine 2 AST),"[201566, 203897]",1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,26.8,Made,9.0,Z. LaVine,203897.0,2.0,,,,,,,,,,,
372,PT07M01.00S,2026-01-05T03:31:50.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,5.995400788436268,57.107843137254896,1610612749,51,75,2026-01-05T03:35:28Z,3640000,False,-36.0,4.0,1,left,G. Antetokounmpo driving Layup (23 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,3.57,Made,23.0,,,,,,,,,,,,,,
373,PT07M01.00S,2026-01-05T03:31:54.5Z,3,REGULAR,foul,personal,['1freethrow'],1631099,,,1610612749,51,75,2026-01-05T03:32:00Z,3650000,False,,,0,,K. Murray shooting personal FOUL (2 PF) (Antetokounmpo 1 FT),"[1631099, 203507]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2882.0,2.0,0.0,Antetokounmpo,203507.0,,,,,
375,PT07M01.00S,2026-01-05T03:32:25.7Z,3,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,51,75,2026-01-05T03:32:28Z,3670000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 1,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
376,PT06M58.00S,2026-01-05T03:32:28.7Z,3,REGULAR,rebound,defensive,[],201566,,,1610612758,51,75,2026-01-05T03:35:58Z,3680000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:4),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,375.0,,,,,,4.0,4.0,0.0,,
377,PT06M41.00S,2026-01-05T03:32:43.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,89.04402102496715,44.36274509803921,1610612758,53,75,2026-01-05T03:32:52Z,3690000,False,-28.0,50.0,1,right,R. Westbrook driving Layup (11 PTS),[201566],1610612758.0,SAC,driving,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,5.78,Made,11.0,,,,,,,,,,,,,,
379,PT06M22.00S,2026-01-05T03:33:02.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,10.463206307490145,38.48039215686275,1610612749,53,77,2026-01-05T03:33:06Z,3710000,False,58.0,46.0,1,left,K. Porter Jr. 7' driving Layup (12 PTS),[1629645],1610612749.0,MIL,driving,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,7.37,Made,12.0,,,,,,,,,,,,,,
380,PT06M08.00S,2026-01-05T03:33:16.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,88.64980289093299,45.588235294117645,1610612758,53,77,2026-01-05T03:33:21Z,3720000,False,-22.0,54.0,1,right,MISS R. Westbrook driving Layup,[201566],1610612758.0,SAC,driving,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,5.85,Missed,,,,,,,,,,,,,,,
381,PT06M07.00S,2026-01-05T03:33:17.6Z,3,REGULAR,rebound,defensive,[],1631157,,,1610612749,53,77,2026-01-05T03:37:47Z,3730000,False,,,0,,R. Rollins REBOUND (Off:0 Def:3),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,380.0,,,,,,3.0,3.0,0.0,,
382,PT06M00.00S,2026-01-05T03:33:25.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631157,10.33180026281209,51.225490196078425,1610612749,53,77,2026-01-05T03:38:26Z,3740000,False,-6.0,45.0,1,left,MISS R. Rollins driving floating Shot - blocked,"[1631157, 1631099]",1610612749.0,MIL,driving floating,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),0-8 Center,,,,4.5,Missed,,,,,,,,,,,,,,Murray,1631099.0
479,PT06M00.00S,2026-01-05T03:33:25.3Z,3,REGULAR,block,,[],1631099,,,1610612749,53,77,2026-01-05T03:53:08Z,3745000,False,,,0,,K. Murray BLOCK (2 BLK),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
383,PT05M57.00S,2026-01-05T03:33:28.3Z,3,REGULAR,rebound,defensive,[],1629234,,,1610612758,53,77,2026-01-05T03:33:32Z,3750000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,382.0,,,,,,1.0,1.0,0.0,,
384,PT05M53.00S,2026-01-05T03:33:36.1Z,3,REGULAR,foul,personal,['2freethrow'],1631157,,,1610612758,53,77,2026-01-05T03:33:52Z,3760000,False,,,0,,R. Rollins shooting personal FOUL (3 PF) (DeRozan 2 FT),"[1631157, 201942]",1610612749.0,MIL,shooting,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1201.0,3.0,0.0,DeRozan,201942.0,,,,,
386,PT05M53.00S,2026-01-05T03:34:00.8Z,3,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,53,77,2026-01-05T03:34:30Z,3780000,False,,,0,,MISS D. DeRozan Free Throw 1 of 2,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
387,PT05M53.00S,2026-01-05T03:34:00.8Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,53,77,2026-01-05T03:34:30Z,3790000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,386.0,,,,,,,,,,
388,PT05M53.00S,2026-01-05T03:34:01.8Z,3,REGULAR,substitution,out,[],201566,,,1610612758,53,77,2026-01-05T03:34:23Z,3800000,False,,,0,,SUB out: R. Westbrook,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT05M53.00S,2026-01-05T03:34:01.8Z,3,REGULAR,substitution,out,[],1631157,,,1610612758,53,77,2026-01-05T03:34:23Z,3810000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT05M53.00S,2026-01-05T03:34:01.8Z,3,REGULAR,substitution,in,[],203471,,,1610612758,53,77,2026-01-05T03:34:23Z,3820000,False,,,0,,SUB in: D. Schröder,[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT05M53.00S,2026-01-05T03:34:01.8Z,3,REGULAR,substitution,in,[],1628398,,,1610612758,53,77,2026-01-05T03:34:23Z,3830000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT05M53.00S,2026-01-05T03:34:00.8Z,3,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,53,77,2026-01-05T03:34:30Z,3840000,False,,,0,,MISS D. DeRozan Free Throw 2 of 2,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
393,PT05M49.00S,2026-01-05T03:34:04.8Z,3,REGULAR,rebound,offensive,[],203471,,,1610612758,53,77,2026-01-05T03:34:30Z,3850000,False,,,0,,D. Schröder REBOUND (Off:1 Def:1),[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,392.0,,,,,,2.0,1.0,1.0,,
394,PT05M38.00S,2026-01-05T03:34:39.5Z,3,REGULAR,foul,personal,['2freethrow'],1631260,,,1610612758,53,77,2026-01-05T03:34:49Z,3860000,False,,,0,,A. Green shooting personal FOUL (2 PF) (DeRozan 2 FT),"[1631260, 201942]",1610612749.0,MIL,shooting,,,Green,A. Green,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1201.0,2.0,0.0,DeRozan,201942.0,,,,,
396,PT05M38.00S,2026-01-05T03:35:09.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],201942,,,1610612758,53,77,2026-01-05T03:35:09Z,3880000,False,,,0,,MISS D. DeRozan Free Throw 1 of 2,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
397,PT05M38.00S,2026-01-05T03:35:09.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,53,77,2026-01-05T03:35:09Z,3890000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,396.0,,,,,,,,,,
398,PT05M38.00S,2026-01-05T03:35:25.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],201942,,,1610612758,54,77,2026-01-05T03:35:25Z,3900000,False,,,0,,D. DeRozan Free Throw 2 of 2 (10 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
399,PT05M22.00S,2026-01-05T03:35:51.7Z,3,REGULAR,foul,personal,[],201942,,,1610612749,54,77,2026-01-05T03:35:59Z,3910000,False,,,0,,D. DeRozan personal FOUL (3 PF),"[201942, 1626167]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1201.0,3.0,0.0,Turner,1626167.0,,,,,
401,PT05M22.00S,2026-01-05T03:36:05.8Z,3,REGULAR,substitution,out,[],201942,,,1610612749,54,77,2026-01-05T03:36:10Z,3930000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M22.00S,2026-01-05T03:36:05.8Z,3,REGULAR,substitution,in,[],1642363,,,1610612749,54,77,2026-01-05T03:36:10Z,3940000,False,,,0,,SUB in: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M17.00S,2026-01-05T03:36:27.1Z,3,REGULAR,3pt,Jump Shot,[],1626167,30.436925098554536,35.294117647058826,1610612749,54,77,2026-01-05T03:36:32Z,3950000,False,74.0,234.0,1,left,MISS M. Turner 24' 3PT,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,,24.49,Missed,,,,,,,,,,,,,,,
406,PT05M15.00S,2026-01-05T03:36:29.9Z,3,REGULAR,rebound,offensive,[],1628398,,,1610612749,54,77,2026-01-05T03:36:29Z,3960000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:2),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,,,,,,,,,,405.0,,,,,,3.0,2.0,1.0,,
407,PT05M14.00S,2026-01-05T03:36:33.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629645,29.517082785808146,79.16666666666666,1610612749,54,80,2026-01-05T03:41:29Z,3970000,False,-146.0,225.0,1,left,K. Porter Jr. 26' 3PT  (15 PTS) (K. Kuzma 4 AST),"[1629645, 1628398]",1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,26.81,Made,15.0,K. Kuzma,1628398.0,4.0,,,,,,,,,,,
409,PT04M57.00S,2026-01-05T03:36:47.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642363,86.67871222076215,49.26470588235294,1610612758,56,80,2026-01-05T03:42:01Z,3990000,False,-4.0,73.0,1,right,N. Clifford 7' driving Layup (2 PTS),[1642363],1610612758.0,SAC,driving,,,Clifford,N. Clifford,,,,,In The Paint (Non-RA),0-8 Center,,,,7.28,Made,2.0,,,,,,,,,,,,,,
410,PT04M40.00S,2026-01-05T03:37:05.0Z,3,REGULAR,2pt,Jump Shot,[],1626167,8.09789750328515,11.029411764705882,1610612749,56,80,2026-01-05T03:37:22Z,4000000,False,195.0,24.0,1,left,MISS M. Turner 19' Jump Shot,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Right,,,,19.63,Missed,,,,,,,,,,,,,,,
411,PT04M37.00S,2026-01-05T03:37:08.0Z,3,REGULAR,rebound,offensive,[],203507,,,1610612749,56,80,2026-01-05T03:37:22Z,4010000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right,,,,,,,,,,410.0,,,,,,9.0,7.0,2.0,,
412,PT04M33.00S,2026-01-05T03:37:13.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629234,,,1610612749,56,80,2026-01-05T03:37:29Z,4020000,False,,,0,,D. Eubanks shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1629234, 203507]",1610612758.0,SAC,shooting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202007.0,1.0,0.0,Antetokounmpo,203507.0,,,,,
414,PT04M33.00S,2026-01-05T03:37:50.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203507,,,1610612749,56,81,2026-01-05T03:37:50Z,4040000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (24 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,Made,24.0,,,,,,,,,,,,,,
415,PT04M33.00S,2026-01-05T03:37:50.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203507,,,1610612749,56,81,2026-01-05T03:38:27Z,4050000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
416,PT04M33.00S,2026-01-05T03:37:50.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612758,56,81,2026-01-05T03:38:27Z,4060000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,415.0,,,,,,,,,,
417,PT04M33.00S,2026-01-05T03:38:23.4Z,3,REGULAR,violation,lane,[],203507,,,1610612758,56,81,2026-01-05T03:38:35Z,4070000,False,,,0,,G. Antetokounmpo lane VIOLATION,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,2882.0,,,,,,,,,
418,PT04M33.00S,2026-01-05T03:38:29.2Z,3,REGULAR,substitution,out,[],203507,,,1610612758,56,81,2026-01-05T03:38:34Z,4080000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
