actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
255,PT04M54.00S,2026-01-13T03:56:00.1Z,2,REGULAR,turnover,out-of-bounds,[],201566,,,1610612758,48,37,2026-01-13T03:58:27Z,2485000,False,,,0,,R. Westbrook lost ball out-of-bounds TURNOVER (4 TO),[201566],1610612758.0,SAC,lost ball,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Right,,,,,,,4.0,,,,,,,200834.0,,,,,,
253,PT04M54.00S,2026-01-13T03:56:31.6Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612747,48,37,2026-01-13T04:00:18Z,2500000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M43.00S,2026-01-13T03:59:15.7Z,2,REGULAR,foul,personal,['2freethrow'],1642875,,,1610612747,48,37,2026-01-13T03:59:26Z,2520000,False,,,0,,M. Raynaud shooting personal FOUL (1 PF) (Dončić 2 FT),"[1642875, 1629029]",1610612758.0,SAC,shooting,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,200834.0,,,1.0,0.0,Dončić,1629029.0
258,PT04M43.00S,2026-01-13T03:59:40.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629029,,,1610612747,48,38,2026-01-13T03:59:40Z,2540000,False,,,0,,L. Dončić Free Throw 1 of 2 (18 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
259,PT04M43.00S,2026-01-13T04:00:01.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629029,,,1610612747,48,39,2026-01-13T04:00:01Z,2550000,False,,,0,,L. Dončić Free Throw 2 of 2 (19 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
260,PT04M25.00S,2026-01-13T04:00:20.8Z,2,REGULAR,2pt,Hook,[],1642875,12.434296977660972,68.13725490196079,1610612758,48,39,2026-01-13T04:08:41Z,2560000,False,-91.0,64.0,1,left,MISS M. Raynaud 11' turnaround Hook,[1642875],1610612758.0,SAC,turnaround,,,Raynaud,M. Raynaud,,,,,Mid-Range,8-16 Left,11.12,Missed,,,,,,,,,,,,,,,,,,
261,PT04M23.00S,2026-01-13T04:00:22.8Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612747,48,39,2026-01-13T04:00:28Z,2570000,False,,,0,,L. Dončić REBOUND (Off:0 Def:2),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Left,,,,,,,,,,260.0,2.0,2.0,0.0,,,,,,,
262,PT04M19.00S,2026-01-13T04:00:26.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629029,67.23061760840999,72.79411764705883,1610612747,48,39,2026-01-13T04:09:06Z,2580000,False,114.0,256.0,1,right,MISS L. Dončić 27' running pullup 3PT,[1629029],1610612747.0,LAL,running pullup,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,27.98,Missed,,,,,,,,,,,,,,,,,,
263,PT04M18.00S,2026-01-13T04:00:27.8Z,2,REGULAR,rebound,defensive,[],201566,,,1610612758,48,39,2026-01-13T04:09:23Z,2590000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,262.0,2.0,2.0,0.0,,,,,,,
264,PT04M12.00S,2026-01-13T04:00:33.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628370,27.94021024967148,78.67647058823529,1610612758,51,39,2026-01-13T04:00:42Z,2600000,False,-143.0,210.0,1,left,M. Monk 25' 3PT running (15 PTS) (R. Westbrook 3 AST),"[1628370, 201566]",1610612758.0,SAC,running,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,25.44,Made,15.0,R. Westbrook,201566.0,3.0,,,,,,,,,,,,,,
266,PT03M58.00S,2026-01-13T04:00:52.4Z,2,REGULAR,foul,personal,['2freethrow'],201566,,,1610612747,51,39,2026-01-13T04:01:05Z,2620000,False,,,0,,R. Westbrook shooting personal FOUL (1 PF) (Dončić 2 FT),"[201566, 1629029]",1610612758.0,SAC,shooting,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,1627534.0,,,1.0,0.0,Dončić,1629029.0
268,PT03M58.00S,2026-01-13T04:01:21.2Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612747,51,40,2026-01-13T04:01:21Z,2640000,False,,,0,,L. Dončić Free Throw 1 of 2 (20 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
269,PT03M58.00S,2026-01-13T04:01:21.9Z,2,REGULAR,substitution,out,[],1629028,,,1610612747,51,40,2026-01-13T04:01:27Z,2650000,False,,,0,,SUB out: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M58.00S,2026-01-13T04:01:21.9Z,2,REGULAR,substitution,in,[],1629637,,,1610612747,51,40,2026-01-13T04:01:27Z,2660000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M58.00S,2026-01-13T04:01:43.8Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612747,51,41,2026-01-13T04:01:43Z,2670000,False,,,0,,L. Dončić Free Throw 2 of 2 (21 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
272,PT03M42.00S,2026-01-13T04:02:01.9Z,2,REGULAR,3pt,Jump Shot,[],201566,29.517082785808146,71.07843137254902,1610612758,54,41,2026-01-13T04:02:06Z,2680000,False,-105.0,225.0,1,left,R. Westbrook 24' 3PT  (9 PTS) (D. DeRozan 2 AST),"[201566, 201942]",1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,24.85,Made,9.0,D. DeRozan,201942.0,2.0,,,,,,,,,,,,,,
274,PT03M26.00S,2026-01-13T04:02:17.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,90.75229960578186,50.98039215686274,1610612747,54,41,2026-01-13T04:11:17Z,2700000,False,5.0,34.0,1,right,MISS J. Hayes cutting DUNK - blocked,"[1629637, 1630173]",1610612747.0,LAL,cutting,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,,,,,Achiuwa,1630173.0,,,,
275,PT03M26.00S,2026-01-13T04:02:17.2Z,2,REGULAR,block,,[],1630173,,,1610612747,54,41,2026-01-13T04:02:20Z,2710000,False,,,0,,P. Achiuwa BLOCK (2 BLK),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
276,PT03M25.00S,2026-01-13T04:02:18.2Z,2,REGULAR,rebound,defensive,[],1642875,,,1610612758,54,41,2026-01-13T04:12:06Z,2720000,False,,,0,,M. Raynaud REBOUND (Off:0 Def:3),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,,,,,,,,,,274.0,3.0,3.0,0.0,,,,,,,
277,PT03M18.00S,2026-01-13T04:02:25.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628370,29.38567674113009,73.0392156862745,1610612758,57,41,2026-01-13T04:12:25Z,2730000,False,-115.0,224.0,1,left,M. Monk 25' 3PT running (18 PTS) (R. Westbrook 4 AST),"[1628370, 201566]",1610612758.0,SAC,running,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,25.16,Made,18.0,R. Westbrook,201566.0,4.0,,,,,,,,,,,,,,
279,PT03M06.00S,2026-01-13T04:02:38.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,91.80354796320631,48.77450980392157,1610612747,57,43,2026-01-13T04:02:42Z,2750000,False,-6.0,25.0,1,right,J. Hayes alley-oop DUNK (3 PTS) (L. Dončić 3 AST),"[1629637, 1629029]",1610612747.0,LAL,alley-oop,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,2.52,Made,3.0,L. Dončić,1629029.0,3.0,,,,,,,,,,,,,,
281,PT02M40.00S,2026-01-13T04:03:04.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642875,10.33180026281209,51.9607843137255,1610612758,59,43,2026-01-13T04:03:13Z,2770000,False,-10.0,45.0,1,left,M. Raynaud floating Jump Shot (4 PTS) (M. Monk 2 AST),"[1642875, 1628370]",1610612758.0,SAC,floating,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,4.57,Made,4.0,M. Monk,1628370.0,2.0,,,,,,,,,,,,,,
283,PT02M25.00S,2026-01-13T04:03:18.4Z,2,REGULAR,3pt,Jump Shot,[],1629020,88.64980289093299,3.9215686274509802,1610612747,59,43,2026-01-13T04:03:24Z,2790000,False,-230.0,54.0,1,right,MISS J. Vanderbilt 3PT,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Left Corner 3,24+ Left,23.67,Missed,,,,,,,,,,,,,,,,,,
284,PT02M24.00S,2026-01-13T04:03:19.4Z,2,REGULAR,rebound,offensive,[],1629029,,,1610612747,59,43,2026-01-13T04:13:25Z,2800000,False,,,0,,L. Dončić REBOUND (Off:1 Def:2),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Left Corner 3,24+ Left,,,,,,,,,,283.0,3.0,2.0,1.0,,,,,,,
285,PT02M22.00S,2026-01-13T04:03:23.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629029,86.02168199737189,56.372549019607845,1610612747,59,45,2026-01-13T04:13:53Z,2810000,False,32.0,79.0,1,right,L. Dončić 8' putback Layup (23 PTS),[1629029],1610612747.0,LAL,putback,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,8.51,Made,23.0,,,,,,,,,,,,,,,,,
287,PT02M00.00S,2026-01-13T04:03:47.4Z,2,REGULAR,substitution,out,[],1629216,,,1610612758,59,45,2026-01-13T04:04:05Z,2830000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M00.00S,2026-01-13T04:03:47.4Z,2,REGULAR,substitution,out,[],203935,,,1610612758,59,45,2026-01-13T04:04:05Z,2840000,False,,,0,,SUB out: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M00.00S,2026-01-13T04:03:47.4Z,2,REGULAR,substitution,in,[],1631222,,,1610612758,59,45,2026-01-13T04:04:05Z,2850000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M00.00S,2026-01-13T04:03:47.4Z,2,REGULAR,substitution,in,[],2544,,,1610612758,59,45,2026-01-13T04:04:05Z,2860000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT01M54.00S,2026-01-13T04:04:02.3Z,2,REGULAR,3pt,Jump Shot,[],1642875,10.38107752956636,3.699448529411765,1610612758,59,45,2026-01-13T04:24:25Z,2865000,False,232.0,45.0,1,left,MISS M. Raynaud 3PT,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Right Corner 3,24+ Right,23.59,Missed,,,,,,,,,,,,,,,,,,
315,PT01M54.00S,2026-01-13T04:04:02.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,59,45,2026-01-13T04:24:25Z,2867500,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,314.0,,,,,,,,,,
291,PT01M54.00S,2026-01-13T04:04:17.3Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612758,59,45,2026-01-13T04:24:35Z,2870000,False,,,0,,SAC shot clock Team TURNOVER,[],1610612758.0,SAC,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,1627534.0,,,,,,
292,PT01M38.00S,2026-01-13T04:04:48.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630173,,,1610612747,59,45,2026-01-13T04:04:59Z,2880000,False,,,0,,P. Achiuwa shooting personal FOUL (1 PF) (James 2 FT),"[1630173, 2544]",1610612758.0,SAC,shooting,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1627534.0,,,1.0,0.0,James,2544.0
294,PT01M38.00S,2026-01-13T04:05:16.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],2544,,,1610612747,59,46,2026-01-13T04:05:16Z,2900000,False,,,0,,L. James Free Throw 1 of 2 (11 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
295,PT01M38.00S,2026-01-13T04:05:31.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],2544,,,1610612747,59,47,2026-01-13T04:05:31Z,2910000,False,,,0,,L. James Free Throw 2 of 2 (12 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
296,PT01M25.00S,2026-01-13T04:05:49.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,18.873193166885677,51.470588235294116,1610612758,59,47,2026-01-13T04:05:54Z,2920000,False,-7.0,125.0,1,left,MISS D. DeRozan 12' turnaround Shot,[201942],1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,12.51,Missed,,,,,,,,,,,,,,,,,,
297,PT01M22.00S,2026-01-13T04:05:52.0Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612747,59,47,2026-01-13T04:05:54Z,2930000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:2),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,296.0,2.0,2.0,0.0,,,,,,,
298,PT01M18.00S,2026-01-13T04:05:55.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631222,90.3580814717477,45.588235294117645,1610612747,59,49,2026-01-13T04:07:20Z,2940000,False,-22.0,38.0,1,right,J. LaRavia running Layup (2 PTS) (L. Dončić 4 AST),"[1631222, 1629029]",1610612747.0,LAL,running,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,4.4,Made,2.0,L. Dončić,1629029.0,4.0,,,,,,,,,,,,,,
300,PT01M18.00S,2026-01-13T04:06:06.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612758,59,49,2026-01-13T04:06:06Z,2960000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT00M56.00S,2026-01-13T04:07:56.9Z,2,REGULAR,2pt,Jump Shot,[],201942,21.50131406044678,61.029411764705884,1610612758,61,49,2026-01-13T04:08:00Z,2970000,False,-55.0,150.0,1,left,D. DeRozan 15' pullup Jump Shot (12 PTS),[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Center,15.94,Made,12.0,,,,,,,,,,,,,,,,,
302,PT00M43.10S,2026-01-13T04:08:13.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,88.91261498028909,51.71568627450981,1610612747,61,51,2026-01-13T04:08:19Z,2980000,False,9.0,52.0,1,right,J. Hayes cutting DUNK (5 PTS) (L. Dončić 5 AST),"[1629637, 1629029]",1610612747.0,LAL,cutting,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,5.24,Made,5.0,L. Dončić,1629029.0,5.0,,,,,,,,,,,,,,
304,PT00M31.10S,2026-01-13T04:08:29.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,15.456636005256241,50.0,1610612758,61,51,2026-01-13T04:08:41Z,3000000,False,0.0,93.0,1,left,MISS R. Westbrook 9' pullup Shot,[201566],1610612758.0,SAC,pullup,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,9.28,Missed,,,,,,,,,,,,,,,,,,
305,PT00M26.20S,2026-01-13T04:08:34.6Z,2,REGULAR,rebound,offensive,[],1630173,,,1610612758,61,51,2026-01-13T04:08:34Z,3010000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:4),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,304.0,6.0,4.0,2.0,,,,,,,
308,PT00M13.50S,2026-01-13T04:08:47.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628370,4.5499342969776615,95.09803921568627,1610612758,61,51,2026-01-13T04:08:52Z,3040000,False,-225.0,-10.0,1,left,MISS M. Monk 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Left Corner 3,24+ Left,22.57,Missed,,,,,,,,,,,,,,,,,,
309,PT00M10.20S,2026-01-13T04:08:50.7Z,2,REGULAR,rebound,defensive,[],1631222,,,1610612747,61,51,2026-01-13T04:08:52Z,3050000,False,,,0,,J. LaRavia REBOUND (Off:0 Def:1),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Left Corner 3,24+ Left,,,,,,,,,,308.0,1.0,1.0,0.0,,,,,,,
310,PT00M00.90S,2026-01-13T04:09:00.2Z,2,REGULAR,3pt,Jump Shot,[],1629029,66.70499342969777,39.46078431372549,1610612747,61,54,2026-01-13T04:22:30Z,3060000,False,-53.0,260.0,1,right,L. Dončić 26' 3PT driving floating (26 PTS),[1629029],1610612747.0,LAL,driving floating,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,26.58,Made,26.0,,,,,,,,,,,,,,,,,
311,PT00M00.00S,2026-01-13T04:09:05.5Z,2,REGULAR,heave,,[],0,,,1610612758,61,54,2026-01-13T04:22:43Z,3070000,False,,,0,,SAC Heave,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Left Center,43.4,,,,,,,,,,,,,,,,,,,
312,PT00M00.00S,2026-01-13T04:09:05.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,61,54,2026-01-13T04:09:41Z,3080000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,311.0,,,,,,,,,,
313,PT00M00.00S,2026-01-13T04:09:31.5Z,2,REGULAR,period,end,[],0,,,1610612758,61,54,2026-01-13T04:09:31Z,3090000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2026-01-13T04:23:46.4Z,3,REGULAR,substitution,out,['startperiod'],1628370,,,1610612758,61,54,2026-01-13T04:24:13Z,3100000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2026-01-13T04:23:46.4Z,3,REGULAR,substitution,out,['startperiod'],1629020,,,1610612758,61,54,2026-01-13T04:24:13Z,3110000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2026-01-13T04:23:46.4Z,3,REGULAR,substitution,out,['startperiod'],1629637,,,1610612758,61,54,2026-01-13T04:24:13Z,3120000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2026-01-13T04:23:46.4Z,3,REGULAR,substitution,in,['startperiod'],203897,,,1610612758,61,54,2026-01-13T04:24:13Z,3130000,False,,,0,,SUB in: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2026-01-13T04:23:46.4Z,3,REGULAR,substitution,in,['startperiod'],1629028,,,1610612758,61,54,2026-01-13T04:24:13Z,3140000,False,,,0,,SUB in: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2026-01-13T04:23:46.4Z,3,REGULAR,substitution,in,['startperiod'],203935,,,1610612758,61,54,2026-01-13T04:24:13Z,3150000,False,,,0,,SUB in: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2026-01-13T04:25:25.7Z,3,REGULAR,period,start,[],0,,,1610612758,61,54,2026-01-13T04:25:25Z,3160000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT11M40.00S,2026-01-13T04:25:45.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,85.3646517739816,37.5,1610612758,61,54,2026-01-13T04:26:14Z,3170000,False,-62.0,85.0,1,right,MISS R. Westbrook 10' fadeaway Shot,[201566],1610612758.0,SAC,fadeaway,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Left,10.56,Missed,,,,,,,,,,,,,,,,,,
324,PT11M39.00S,2026-01-13T04:25:46.5Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612747,61,54,2026-01-13T04:26:14Z,3180000,False,,,0,,L. Dončić REBOUND (Off:1 Def:3),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,323.0,4.0,3.0,1.0,,,,,,,
325,PT11M27.00S,2026-01-13T04:25:57.1Z,3,REGULAR,3pt,Jump Shot,[],1631222,5.469776609724048,98.0392156862745,1610612747,61,54,2026-01-13T04:26:03Z,3190000,False,-240.0,-1.0,1,left,MISS J. LaRavia 24' 3PT,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Left Corner 3,24+ Left,24.02,Missed,,,,,,,,,,,,,,,,,,
326,PT11M24.00S,2026-01-13T04:26:00.3Z,3,REGULAR,rebound,offensive,[],1629028,,,1610612747,61,54,2026-01-13T04:26:00Z,3200000,False,,,0,,D. Ayton REBOUND (Off:4 Def:6),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Left Corner 3,24+ Left,,,,,,,,,,325.0,10.0,6.0,4.0,,,,,,,
327,PT11M16.00S,2026-01-13T04:26:12.9Z,3,REGULAR,turnover,out-of-bounds,[],1629029,,,1610612747,61,54,2026-01-13T04:26:20Z,3210000,False,,,0,,L. Dončić bad pass out-of-bounds TURNOVER (2 TO),[1629029],1610612747.0,LAL,bad pass,,,Dončić,L. Dončić,,,,,Right Corner 3,24+ Right,,,,,,,2.0,,,,,,,201246.0,,,,,,
328,PT10M58.00S,2026-01-13T04:26:38.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201942,85.23324572930355,61.51960784313726,1610612758,63,54,2026-01-13T04:27:57Z,3220000,False,58.0,86.0,1,right,D. DeRozan 10' driving floating bank Jump Shot (14 PTS),[201942],1610612758.0,SAC,driving floating bank,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Right,10.38,Made,14.0,,,,,,,,,,,,,,,,,
329,PT10M58.00S,2026-01-13T04:26:41.8Z,3,REGULAR,foul,personal,['1freethrow'],2544,,,1610612758,63,54,2026-01-13T04:26:50Z,3230000,False,,,0,,L. James shooting personal FOUL (1 PF) (DeRozan 1 FT),"[2544, 201942]",1610612747.0,LAL,shooting,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,201246.0,,,1.0,0.0,DeRozan,201942.0
331,PT10M58.00S,2026-01-13T04:27:10.0Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],201942,,,1610612758,63,54,2026-01-13T04:27:13Z,3250000,False,,,0,,MISS D. DeRozan Free Throw 1 of 1,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
332,PT10M57.00S,2026-01-13T04:27:11.0Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612747,63,54,2026-01-13T04:28:48Z,3260000,False,,,0,,L. Dončić REBOUND (Off:1 Def:4),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,331.0,5.0,4.0,1.0,,,,,,,
333,PT10M44.00S,2026-01-13T04:27:22.1Z,3,REGULAR,3pt,Jump Shot,[],1629029,25.57490144546649,81.86274509803921,1610612747,63,54,2026-01-13T04:29:08Z,3270000,False,-159.0,188.0,1,left,MISS L. Dončić 24' step back 3PT,[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,24.63,Missed,,,,,,,,,,,,,,,,,,
334,PT10M41.00S,2026-01-13T04:27:25.1Z,3,REGULAR,rebound,defensive,[],201566,,,1610612758,63,54,2026-01-13T04:29:21Z,3280000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:3),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,333.0,3.0,3.0,0.0,,,,,,,
335,PT10M33.00S,2026-01-13T04:27:32.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201566,87.72996057818659,53.67647058823529,1610612758,65,54,2026-01-13T04:27:37Z,3290000,False,18.0,63.0,1,right,R. Westbrook 6' running Layup (11 PTS),[201566],1610612758.0,SAC,running,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,6.54,Made,11.0,,,,,,,,,,,,,,,,,
336,PT10M19.00S,2026-01-13T04:27:47.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,10.33180026281209,41.911764705882355,1610612747,65,54,2026-01-13T04:30:11Z,3300000,False,40.0,45.0,1,left,MISS D. Ayton 6' driving Hook,[1629028],1610612747.0,LAL,driving,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,6.02,Missed,,,,,,,,,,,,,,,,,,
337,PT10M17.00S,2026-01-13T04:27:49.3Z,3,REGULAR,rebound,offensive,[],1629028,,,1610612747,65,54,2026-01-13T04:27:51Z,3310000,False,,,0,,D. Ayton REBOUND (Off:5 Def:6),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,336.0,11.0,6.0,5.0,,,,,,,
