actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
353,PT09M05.00S,2025-01-05T01:19:25.8Z,3,REGULAR,2pt,Jump Shot,[],1630169,74.19513797634691,46.07843137254902,1610612754,67,62,2025-01-05T01:19:37Z,3420000,False,-20.0,190.0,1,right,MISS T. Haliburton 19' pullup Shot,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Center,,,19.11,Missed,,,,,,,,,,,,,,,,
354,PT09M02.00S,2025-01-05T01:19:28.8Z,3,REGULAR,rebound,defensive,[],203486,,,1610612756,67,62,2025-01-05T01:19:32Z,3430000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:3),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Mid-Range,16-24 Center,,,,,353.0,3.0,3.0,0.0,,,,,,,,,,,,
355,PT08M54.00S,2025-01-05T01:19:39.1Z,3,REGULAR,3pt,Jump Shot,[],1642346,9.674770039421814,1.9607843137254901,1610612756,67,62,2025-01-05T01:19:45Z,3440000,False,240.0,38.0,1,left,MISS R. Dunn 24' 3PT,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Right Corner 3,24+ Right,,,24.33,Missed,,,,,,,,,,,,,,,,
356,PT08M51.00S,2025-01-05T01:19:42.1Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612754,67,62,2025-01-05T01:19:45Z,3450000,False,,,0,,P. Siakam REBOUND (Off:0 Def:4),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Right Corner 3,24+ Right,,,,,355.0,4.0,4.0,0.0,,,,,,,,,,,,
357,PT08M45.00S,2025-01-05T01:19:46.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631097,78.79434954007884,96.56862745098039,1610612754,70,62,2025-01-05T01:20:48Z,3460000,False,233.0,147.0,1,right,B. Mathurin 27' 3PT running (9 PTS) (A. Nembhard 4 AST),"[1631097, 1629614]",1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,27.52,Made,,,,,9.0,A. Nembhard,1629614.0,4.0,,,,,,,,
359,PT08M30.00S,2025-01-05T01:20:00.7Z,3,REGULAR,3pt,Jump Shot,[],1642346,12.171484888304862,2.450980392156863,1610612756,70,65,2025-01-05T01:20:05Z,3480000,False,238.0,62.0,1,left,R. Dunn 24' 3PT  (11 PTS) (B. Beal 2 AST),"[1642346, 203078]",1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Right Corner 3,24+ Right,,,24.56,Made,,,,,11.0,B. Beal,203078.0,2.0,,,,,,,,
361,PT08M19.00S,2025-01-05T01:20:14.6Z,3,REGULAR,foul,personal,['2freethrow'],1642346,,,1610612754,70,65,2025-01-05T01:20:19Z,3500000,False,,,0,,R. Dunn shooting personal FOUL (1 PF) (Haliburton 2 FT),"[1642346, 1630169]",1610612756.0,PHX,shooting,,,Dunn,R. Dunn,,,,,Restricted Area,0-8 Center,1628951.0,,,,,,,,,,,,,,,,1.0,0.0,Haliburton,1630169.0
363,PT08M19.00S,2025-01-05T01:20:40.4Z,3,REGULAR,freethrow,1 of 2,[],1630169,,,1610612754,71,65,2025-01-05T01:20:40Z,3520000,False,,,0,,T. Haliburton Free Throw 1 of 2 (13 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,Made,,,,,13.0,,,,,,,,,,,
364,PT08M19.00S,2025-01-05T01:20:40.9Z,3,REGULAR,substitution,out,[],1642346,,,1610612754,71,65,2025-01-05T01:20:46Z,3530000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT08M19.00S,2025-01-05T01:20:40.9Z,3,REGULAR,substitution,out,[],203486,,,1610612754,71,65,2025-01-05T01:20:46Z,3540000,False,,,0,,SUB out: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT08M19.00S,2025-01-05T01:20:40.9Z,3,REGULAR,substitution,in,[],1629006,,,1610612754,71,65,2025-01-05T01:20:46Z,3550000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT08M19.00S,2025-01-05T01:20:40.9Z,3,REGULAR,substitution,in,[],1628960,,,1610612754,71,65,2025-01-05T01:20:46Z,3560000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT08M19.00S,2025-01-05T01:21:05.3Z,3,REGULAR,freethrow,2 of 2,[],1630169,,,1610612754,72,65,2025-01-05T01:21:05Z,3570000,False,,,0,,T. Haliburton Free Throw 2 of 2 (14 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,Made,,,,,14.0,,,,,,,,,,,
369,PT08M05.00S,2025-01-05T01:21:21.3Z,3,REGULAR,turnover,lost ball,[],201142,,,1610612756,72,65,2025-01-05T01:21:27Z,3580000,False,,,0,,K. Durant lost ball TURNOVER (4 TO),"[201142, 1626167]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,4.0,,,,,,,,,,,Turner,1626167.0,,,,,,
370,PT08M05.00S,2025-01-05T01:21:21.3Z,3,REGULAR,steal,,[],1626167,,,1610612754,72,65,2025-01-05T01:23:05Z,3590000,False,,,0,,M. Turner STEAL (1 STL),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
371,PT08M02.00S,2025-01-05T01:21:28.1Z,3,REGULAR,foul,technical,['1freethrow'],1371,,,1610612754,72,65,2025-01-05T01:21:37Z,3600000,False,,,0,,TEAM foul technical,[1371],1610612756.0,PHX,,,,,,,,,,,,1628951.0,,,,,,,,,,,,,,,,,,,
372,PT08M02.00S,2025-01-05T01:21:45.2Z,3,REGULAR,freethrow,1 of 1,[],1630169,,,1610612754,73,65,2025-01-05T01:21:45Z,3610000,False,,,0,,T. Haliburton technical Free Throw 1 of 1 (15 PTS),[1630169],1610612754.0,IND,technical,,,Haliburton,T. Haliburton,,,,,,,,,,Made,,,,,15.0,,,,,,,,,,,
373,PT07M56.00S,2025-01-05T01:22:05.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626167,91.80354796320631,52.69607843137255,1610612754,75,65,2025-01-05T01:22:10Z,3620000,False,13.0,25.0,1,right,M. Turner cutting DUNK (14 PTS) (A. Nembhard 5 AST),"[1626167, 1629614]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,2.8,Made,,,,,14.0,A. Nembhard,1629614.0,5.0,,,,,,,,
375,PT07M56.00S,2025-01-05T01:22:09.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,75,65,2025-01-05T01:22:09Z,3640000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT07M56.00S,2025-01-05T01:24:18.1Z,3,REGULAR,substitution,out,[],1627783,,,1610612756,75,65,2025-01-05T01:24:55Z,3650000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT07M56.00S,2025-01-05T01:24:18.1Z,3,REGULAR,substitution,in,[],1630167,,,1610612756,75,65,2025-01-05T01:24:55Z,3660000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT07M41.00S,2025-01-05T01:25:26.8Z,3,REGULAR,2pt,Jump Shot,[],1626164,22.158344283837057,58.82352941176471,1610612756,75,67,2025-01-05T01:25:31Z,3670000,False,-44.0,156.0,1,left,D. Booker 16' Jump Shot (15 PTS) (K. Durant 7 AST),"[1626164, 201142]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,16-24 Center,,,16.19,Made,,,,,15.0,K. Durant,201142.0,7.0,,,,,,,,
380,PT07M21.00S,2025-01-05T01:25:52.2Z,3,REGULAR,foul,personal,['2freethrow'],1629006,,,1610612754,75,67,2025-01-05T01:25:58Z,3690000,False,,,0,,J. Okogie shooting personal FOUL (3 PF) (Nembhard 2 FT),"[1629006, 1629614]",1610612756.0,PHX,shooting,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,1628951.0,,,,,,,,,,,,,,,,3.0,0.0,Nembhard,1629614.0
382,PT07M21.00S,2025-01-05T01:26:10.0Z,3,REGULAR,freethrow,1 of 2,[],1629614,,,1610612754,76,67,2025-01-05T01:26:10Z,3710000,False,,,0,,A. Nembhard Free Throw 1 of 2 (7 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,
383,PT07M21.00S,2025-01-05T01:26:10.0Z,3,REGULAR,freethrow,2 of 2,[],1629614,,,1610612754,76,67,2025-01-05T01:26:25Z,3720000,False,,,0,,MISS A. Nembhard Free Throw 2 of 2,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
384,PT07M20.00S,2025-01-05T01:26:11.0Z,3,REGULAR,rebound,defensive,[],201142,,,1610612756,76,67,2025-01-05T01:26:25Z,3730000,False,,,0,,K. Durant REBOUND (Off:0 Def:6),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,383.0,6.0,6.0,0.0,,,,,,,,,,,,
385,PT07M11.00S,2025-01-05T01:26:34.8Z,3,REGULAR,foul,personal,[],1629614,,,1610612756,76,67,2025-01-05T01:26:42Z,3740000,False,,,0,,A. Nembhard personal FOUL (3 PF),"[1629614, 1626164]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,200832.0,,,,,,,,,,,,,,,,3.0,0.0,Booker,1626164.0
387,PT07M01.00S,2025-01-05T01:27:02.9Z,3,REGULAR,2pt,Jump Shot,[],201142,10.726018396846255,30.392156862745097,1610612756,76,67,2025-01-05T01:27:08Z,3760000,False,98.0,48.0,1,left,MISS K. Durant 10' Jump Shot,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,10.93,Missed,,,,,,,,,,,,,,,,
388,PT06M58.00S,2025-01-05T01:27:05.9Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,76,67,2025-01-05T01:27:08Z,3770000,False,,,0,,M. Turner REBOUND (Off:1 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,8-16 Right,,,,,387.0,3.0,2.0,1.0,,,,,,,,,,,,
389,PT06M51.00S,2025-01-05T01:27:13.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,91.40932982917214,54.90196078431373,1610612754,78,67,2025-01-05T01:27:17Z,3780000,False,25.0,28.0,1,right,B. Mathurin driving finger roll Layup (11 PTS) (T. Haliburton 7 AST),"[1631097, 1630169]",1610612754.0,IND,driving finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,3.74,Made,,,,,11.0,T. Haliburton,1630169.0,7.0,,,,,,,,
391,PT06M35.00S,2025-01-05T01:27:27.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,10.85742444152431,49.26470588235294,1610612756,78,67,2025-01-05T01:28:00Z,3800000,False,4.0,50.0,1,left,MISS K. Durant driving floating Shot,[201142],1610612756.0,PHX,driving floating,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,4.97,Missed,,,,,,,,,,,,,,,,
392,PT06M34.00S,2025-01-05T01:27:28.6Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,78,67,2025-01-05T01:27:32Z,3810000,False,,,0,,M. Turner REBOUND (Off:1 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,391.0,4.0,3.0,1.0,,,,,,,,,,,,
393,PT06M30.00S,2025-01-05T01:27:39.0Z,3,REGULAR,foul,personal,[],1628960,,,1610612754,78,67,2025-01-05T01:28:19Z,3820000,False,,,0,,G. Allen personal FOUL (1 PF),"[1628960, 1630169]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,200832.0,,,,,,,,,,,,,,,,1.0,0.0,Haliburton,1630169.0
395,PT06M12.00S,2025-01-05T01:28:31.7Z,3,REGULAR,3pt,Jump Shot,[],1630169,80.89684625492772,96.56862745098039,1610612754,78,67,2025-01-05T01:28:42Z,3840000,False,233.0,127.0,1,right,MISS T. Haliburton 26' 3PT,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,26.52,Missed,,,,,,,,,,,,,,,,
396,PT06M11.00S,2025-01-05T01:28:32.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,78,67,2025-01-05T01:28:42Z,3850000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,395.0,,,,,,,,,,,,,,,
397,PT06M11.00S,2025-01-05T01:28:35.9Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612754,78,67,2025-01-05T01:28:41Z,3860000,False,,,0,,IND shot clock Team TURNOVER,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),8-16 Center,200832.0,,,,,,,,,,,,,,,,,,,
398,PT05M56.00S,2025-01-05T01:29:04.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201142,31.882391590013142,22.794117647058822,1610612756,78,70,2025-01-05T01:29:09Z,3870000,False,136.0,247.0,1,left,K. Durant 28' 3PT  (17 PTS) (D. Booker 8 AST),"[201142, 1626164]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,28.21,Made,,,,,17.0,D. Booker,1626164.0,8.0,,,,,,,,
400,PT05M45.00S,2025-01-05T01:29:15.5Z,3,REGULAR,3pt,Jump Shot,[],1630169,76.16622864651774,91.91176470588235,1610612754,78,70,2025-01-05T01:29:32Z,3890000,False,210.0,172.0,1,right,MISS T. Haliburton 27' step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,27.08,Missed,,,,,,,,,,,,,,,,
401,PT05M41.00S,2025-01-05T01:29:19.5Z,3,REGULAR,rebound,offensive,[],1626167,,,1610612754,78,70,2025-01-05T01:29:32Z,3900000,False,,,0,,M. Turner REBOUND (Off:2 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,,,400.0,5.0,3.0,2.0,,,,,,,,,,,,
402,PT05M41.00S,2025-01-05T01:29:19.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626167,94.40999984741211,50.0,1610612754,80,70,2025-01-05T01:29:19Z,3910000,False,0.0,0.0,1,right,M. Turner tip Layup (16 PTS),[1626167],1610612754.0,IND,tip,,,Turner,M. Turner,,,,,Mid-Range,8-16 Left,,,0.0,Made,,,,,16.0,,,,,,,,,,,
403,PT05M33.00S,2025-01-05T01:29:30.0Z,3,REGULAR,foul,personal,['2freethrow'],1631097,,,1610612756,80,70,2025-01-05T01:29:34Z,3920000,False,,,0,,B. Mathurin shooting personal FOUL (2 PF) (Durant 2 FT),"[1631097, 201142]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,1628951.0,,,,,,,,,,,,,,,,2.0,0.0,Durant,201142.0
405,PT05M33.00S,2025-01-05T01:30:01.2Z,3,REGULAR,freethrow,1 of 2,[],201142,,,1610612756,80,71,2025-01-05T01:30:01Z,3940000,False,,,0,,K. Durant Free Throw 1 of 2 (18 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,Made,,,,,18.0,,,,,,,,,,,
406,PT05M33.00S,2025-01-05T01:30:19.6Z,3,REGULAR,freethrow,2 of 2,[],201142,,,1610612756,80,72,2025-01-05T01:30:19Z,3950000,False,,,0,,K. Durant Free Throw 2 of 2 (19 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,Made,,,,,19.0,,,,,,,,,,,
407,PT05M27.00S,2025-01-05T01:30:28.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,90.22667542706965,56.86274509803921,1610612754,80,72,2025-01-05T01:30:46Z,3960000,False,34.0,39.0,1,right,MISS T. Haliburton driving finger roll Layup,[1630169],1610612754.0,IND,driving finger roll,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,5.22,Missed,,,,,,,,,,,,,,,,
408,PT05M24.00S,2025-01-05T01:30:31.3Z,3,REGULAR,rebound,defensive,[],201142,,,1610612756,80,72,2025-01-05T01:30:33Z,3970000,False,,,0,,K. Durant REBOUND (Off:0 Def:7),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,407.0,7.0,7.0,0.0,,,,,,,,,,,,
409,PT05M14.00S,2025-01-05T01:30:40.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,6.783837056504599,52.450980392156865,1610612756,80,72,2025-01-05T01:30:43Z,3980000,False,-12.0,11.0,1,left,MISS D. Booker driving Layup - blocked,"[1626164, 1626167]",1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,1.67,Missed,,,,,,,,,,,Turner,1626167.0,,,,
410,PT05M14.00S,2025-01-05T01:30:40.7Z,3,REGULAR,block,,[],1626167,,,1610612756,80,72,2025-01-05T01:30:42Z,3990000,False,,,0,,M. Turner BLOCK (2 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
411,PT05M12.00S,2025-01-05T01:30:42.7Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612754,80,72,2025-01-05T01:30:43Z,4000000,False,,,0,,T. Haliburton REBOUND (Off:1 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,409.0,3.0,2.0,1.0,,,,,,,,,,,,
414,PT05M08.00S,2025-01-05T01:30:44.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626167,93.31266425755584,47.05882352941176,1610612754,80,72,2025-01-05T01:32:20Z,4005000,False,-15.0,10.0,1,right,MISS M. Turner running Layup - blocked,"[1626167, 1629006]",1610612754.0,IND,running,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,1.8,Missed,,,,,,,,,,,Okogie,1629006.0,,,,
415,PT05M08.00S,2025-01-05T01:30:44.0Z,3,REGULAR,block,,[],1629006,,,1610612754,80,72,2025-01-05T01:31:53Z,4007500,False,,,0,,J. Okogie BLOCK (1 BLK),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
416,PT05M08.00S,2025-01-05T01:30:44.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,80,72,2025-01-05T01:31:53Z,4008750,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,,,414.0,,,,,,,,,,,,,,,
418,PT04M56.00S,2025-01-05T01:32:29.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,14.668199737187912,60.5392156862745,1610612756,80,72,2025-01-05T01:32:33Z,4030000,False,-53.0,85.0,1,left,MISS B. Beal 10' pullup Shot,[203078],1610612756.0,PHX,pullup,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Center,,,10.04,Missed,,,,,,,,,,,,,,,,
419,PT04M52.00S,2025-01-05T01:32:33.2Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,80,72,2025-01-05T01:35:44Z,4040000,False,,,0,,M. Turner REBOUND (Off:2 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,,,,,418.0,6.0,4.0,2.0,,,,,,,,,,,,
420,PT04M35.00S,2025-01-05T01:32:49.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,92.59198423127464,51.470588235294116,1610612754,82,72,2025-01-05T01:33:25Z,4050000,False,7.0,17.0,1,right,M. Turner driving floating Jump Shot (18 PTS),[1626167],1610612754.0,IND,driving floating,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,1.86,Made,,,,,18.0,,,,,,,,,,,
422,PT04M03.00S,2025-01-05T01:33:36.0Z,3,REGULAR,3pt,Jump Shot,[],1628960,32.670827858081466,28.186274509803923,1610612756,82,75,2025-01-05T01:33:41Z,4070000,False,109.0,255.0,1,left,G. Allen 27' 3PT  (5 PTS) (J. Okogie 3 AST),"[1628960, 1629006]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,27.7,Made,,,,,5.0,J. Okogie,1629006.0,3.0,,,,,,,,
424,PT03M48.00S,2025-01-05T01:33:49.7Z,3,REGULAR,2pt,Jump Shot,[],1630169,94.30026281208936,81.37254901960785,1610612754,82,75,2025-01-05T01:33:54Z,4090000,False,157.0,1.0,1,right,MISS T. Haliburton 15' pullup Shot,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Right,,,15.69,Missed,,,,,,,,,,,,,,,,
425,PT03M46.00S,2025-01-05T01:33:51.7Z,3,REGULAR,rebound,offensive,[],1630167,,,1610612754,82,75,2025-01-05T01:33:54Z,4100000,False,,,0,,O. Toppin REBOUND (Off:3 Def:0),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,8-16 Right,,,,,424.0,3.0,0.0,3.0,,,,,,,,,,,,
426,PT03M46.00S,2025-01-05T01:33:54.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628960,,,1610612754,82,75,2025-01-05T01:34:12Z,4110000,False,,,0,,G. Allen shooting personal FOUL (2 PF) (Toppin 2 FT),"[1628960, 1630167]",1610612756.0,PHX,shooting,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,200832.0,,,,,,,,,,,,,,,,2.0,0.0,Toppin,1630167.0
428,PT03M46.00S,2025-01-05T01:34:26.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630167,,,1610612754,83,75,2025-01-05T01:34:26Z,4130000,False,,,0,,O. Toppin Free Throw 1 of 2 (9 PTS),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,Made,,,,,9.0,,,,,,,,,,,
429,PT03M46.00S,2025-01-05T01:34:30.5Z,3,REGULAR,substitution,out,[],1626164,,,1610612754,83,75,2025-01-05T01:34:36Z,4140000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT03M46.00S,2025-01-05T01:34:30.5Z,3,REGULAR,substitution,out,[],1629006,,,1610612754,83,75,2025-01-05T01:34:36Z,4150000,False,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT03M46.00S,2025-01-05T01:34:30.5Z,3,REGULAR,substitution,in,[],203486,,,1610612754,83,75,2025-01-05T01:34:36Z,4160000,False,,,0,,SUB in: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M46.00S,2025-01-05T01:34:30.5Z,3,REGULAR,substitution,in,[],1628420,,,1610612754,83,75,2025-01-05T01:34:36Z,4170000,False,,,0,,SUB in: M. Morris,[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT03M46.00S,2025-01-05T01:34:37.8Z,3,REGULAR,substitution,out,[],1629614,,,1610612754,83,75,2025-01-05T01:34:41Z,4180000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M46.00S,2025-01-05T01:34:37.8Z,3,REGULAR,substitution,in,[],204456,,,1610612754,83,75,2025-01-05T01:34:41Z,4190000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M46.00S,2025-01-05T01:34:55.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630167,,,1610612754,84,75,2025-01-05T01:34:55Z,4200000,False,,,0,,O. Toppin Free Throw 2 of 2 (10 PTS),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,Made,,,,,10.0,,,,,,,,,,,
436,PT03M37.00S,2025-01-05T01:35:12.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630167,,,1610612756,84,75,2025-01-05T01:35:29Z,4210000,False,,,0,,O. Toppin personal FOUL (1 PF) (Durant 2 FT),"[1630167, 201142]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,1628951.0,,,,,,,,,,,,,,,,1.0,0.0,Durant,201142.0
438,PT03M37.00S,2025-01-05T01:35:48.0Z,3,REGULAR,freethrow,1 of 2,[],201142,,,1610612756,84,76,2025-01-05T01:35:48Z,4230000,False,,,0,,K. Durant Free Throw 1 of 2 (20 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,Made,,,,,20.0,,,,,,,,,,,
439,PT03M37.00S,2025-01-05T01:35:55.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,84,76,2025-01-05T01:35:55Z,4240000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M37.00S,2025-01-05T01:37:49.5Z,3,REGULAR,substitution,out,[],1631097,,,1610612756,84,76,2025-01-05T01:38:24Z,4250000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M37.00S,2025-01-05T01:37:49.5Z,3,REGULAR,substitution,in,[],1641767,,,1610612756,84,76,2025-01-05T01:38:24Z,4260000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
